"Plot Title: upstream_test"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 20954780, SEN S/N: 20954780)","Temp, °C (LGR S/N: 20954780, SEN S/N: 20954780)","Coupler Detached (LGR S/N: 20954780)","Coupler Attached (LGR S/N: 20954780)","Host Connected (LGR S/N: 20954780)","Stopped (LGR S/N: 20954780)","End Of File (LGR S/N: 20954780)"
893,07/21/21 03:05:50 PM,1.8,11.04,,,,,
894,07/21/21 03:06:00 PM,4.1,11.04,,,,,
895,07/21/21 03:06:10 PM,4.1,11.05,,,,,
896,07/21/21 03:06:20 PM,4.1,11.07,,,,,
897,07/21/21 03:06:30 PM,4.1,11.07,,,,,
898,07/21/21 03:06:40 PM,4.1,11.08,,,,,
899,07/21/21 03:06:50 PM,4.1,11.09,,,,,
900,07/21/21 03:07:00 PM,4.1,11.08,,,,,
901,07/21/21 03:07:10 PM,4.1,11.09,,,,,
902,07/21/21 03:07:20 PM,4.1,11.10,,,,,
903,07/21/21 03:07:30 PM,4.1,11.10,,,,,
904,07/21/21 03:07:40 PM,1.8,11.12,,,,,
905,07/21/21 03:07:50 PM,1.8,11.13,,,,,
906,07/21/21 03:08:00 PM,4.1,11.13,,,,,
907,07/21/21 03:08:10 PM,4.1,11.13,,,,,
908,07/21/21 03:08:20 PM,4.1,11.14,,,,,
909,07/21/21 03:08:30 PM,4.1,11.14,,,,,
910,07/21/21 03:08:40 PM,4.1,11.15,,,,,
911,07/21/21 03:08:50 PM,4.1,11.15,,,,,
912,07/21/21 03:09:00 PM,4.1,11.16,,,,,
913,07/21/21 03:09:10 PM,4.1,11.16,,,,,
914,07/21/21 03:09:20 PM,4.1,11.16,,,,,
915,07/21/21 03:09:30 PM,4.1,11.18,,,,,
916,07/21/21 03:09:40 PM,4.1,11.18,,,,,
917,07/21/21 03:09:50 PM,4.1,11.19,,,,,
918,07/21/21 03:10:00 PM,4.1,11.19,,,,,
919,07/21/21 03:10:10 PM,4.1,11.20,,,,,
920,07/21/21 03:10:20 PM,4.1,11.20,,,,,
921,07/21/21 03:10:30 PM,4.1,11.20,,,,,
922,07/21/21 03:10:40 PM,4.1,11.21,,,,,
923,07/21/21 03:10:50 PM,4.1,11.21,,,,,
924,07/21/21 03:11:00 PM,4.1,11.22,,,,,
925,07/21/21 03:11:10 PM,1.8,11.24,,,,,
926,07/21/21 03:11:20 PM,4.1,11.24,,,,,
927,07/21/21 03:11:30 PM,1.8,11.24,,,,,
928,07/21/21 03:11:40 PM,1.8,11.25,,,,,
929,07/21/21 03:11:50 PM,4.1,11.25,,,,,
930,07/21/21 03:12:00 PM,4.1,11.25,,,,,
931,07/21/21 03:12:10 PM,4.1,11.26,,,,,
932,07/21/21 03:12:20 PM,4.1,11.26,,,,,
933,07/21/21 03:12:30 PM,4.1,11.27,,,,,
934,07/21/21 03:12:40 PM,4.1,11.27,,,,,
935,07/21/21 03:12:50 PM,4.1,11.29,,,,,
936,07/21/21 03:13:00 PM,1.8,11.29,,,,,
937,07/21/21 03:13:10 PM,4.1,11.29,,,,,
938,07/21/21 03:13:20 PM,4.1,11.29,,,,,
939,07/21/21 03:13:30 PM,4.1,11.30,,,,,
940,07/21/21 03:13:40 PM,4.1,11.30,,,,,
941,07/21/21 03:13:50 PM,4.1,11.31,,,,,
942,07/21/21 03:14:00 PM,4.1,11.32,,,,,
943,07/21/21 03:14:10 PM,1.8,11.32,,,,,
944,07/21/21 03:14:20 PM,4.1,11.33,,,,,
945,07/21/21 03:14:30 PM,4.1,11.33,,,,,
946,07/21/21 03:14:40 PM,4.1,11.35,,,,,
947,07/21/21 03:14:50 PM,1.8,11.35,,,,,
948,07/21/21 03:15:00 PM,4.1,11.35,,,,,
949,07/21/21 03:15:10 PM,4.1,11.36,,,,,
950,07/21/21 03:15:20 PM,4.1,11.37,,,,,
951,07/21/21 03:15:30 PM,4.1,11.37,,,,,
952,07/21/21 03:15:40 PM,4.1,11.37,,,,,
953,07/21/21 03:15:50 PM,4.1,11.38,,,,,
954,07/21/21 03:16:00 PM,4.1,11.38,,,,,
955,07/21/21 03:16:10 PM,4.1,11.39,,,,,
956,07/21/21 03:16:20 PM,0.2,11.39,,,,,
957,07/21/21 03:16:30 PM,4.1,11.41,,,,,
958,07/21/21 03:16:40 PM,4.1,11.41,,,,,
959,07/21/21 03:16:50 PM,4.1,11.42,,,,,
960,07/21/21 03:17:00 PM,0.2,11.42,,,,,
961,07/21/21 03:17:10 PM,4.1,11.43,,,,,
962,07/21/21 03:17:20 PM,4.1,11.43,,,,,
963,07/21/21 03:17:30 PM,4.1,11.44,,,,,
964,07/21/21 03:17:40 PM,4.1,11.44,,,,,
965,07/21/21 03:17:50 PM,4.1,11.46,,,,,
966,07/21/21 03:18:00 PM,4.1,11.46,,,,,
967,07/21/21 03:18:10 PM,4.1,11.47,,,,,
968,07/21/21 03:18:20 PM,4.1,11.47,,,,,
969,07/21/21 03:18:30 PM,4.1,11.48,,,,,
970,07/21/21 03:18:40 PM,4.1,11.48,,,,,
971,07/21/21 03:18:50 PM,1.8,11.48,,,,,
972,07/21/21 03:19:00 PM,0.2,11.49,,,,,
973,07/21/21 03:19:10 PM,4.1,11.49,,,,,
974,07/21/21 03:19:20 PM,4.1,11.50,,,,,
975,07/21/21 03:19:30 PM,4.1,11.52,,,,,
976,07/21/21 03:19:40 PM,4.1,11.52,,,,,
977,07/21/21 03:19:50 PM,0.2,11.52,,,,,
978,07/21/21 03:20:00 PM,4.1,11.53,,,,,
979,07/21/21 03:20:10 PM,1.8,11.54,,,,,
980,07/21/21 03:20:20 PM,4.1,11.55,,,,,
981,07/21/21 03:20:30 PM,4.1,11.55,,,,,
982,07/21/21 03:20:40 PM,4.1,11.56,,,,,
983,07/21/21 03:20:50 PM,4.1,11.56,,,,,
984,07/21/21 03:21:00 PM,1.8,11.58,,,,,
985,07/21/21 03:21:10 PM,4.1,11.59,,,,,
986,07/21/21 03:21:20 PM,1.8,11.59,,,,,
987,07/21/21 03:21:30 PM,4.1,11.60,,,,,
988,07/21/21 03:21:40 PM,1.8,11.60,,,,,
989,07/21/21 03:21:50 PM,4.1,11.61,,,,,
990,07/21/21 03:22:00 PM,4.1,11.61,,,,,
991,07/21/21 03:22:10 PM,4.1,11.63,,,,,
992,07/21/21 03:22:20 PM,4.1,11.64,,,,,
993,07/21/21 03:22:30 PM,4.1,11.64,,,,,
994,07/21/21 03:22:40 PM,4.1,11.65,,,,,
995,07/21/21 03:22:50 PM,4.1,11.66,,,,,
996,07/21/21 03:23:00 PM,4.1,11.66,,,,,
997,07/21/21 03:23:10 PM,4.1,11.66,,,,,
998,07/21/21 03:23:20 PM,0.2,11.67,,,,,
999,07/21/21 03:23:30 PM,4.1,11.69,,,,,
1000,07/21/21 03:23:40 PM,4.1,11.69,,,,,
1001,07/21/21 03:23:50 PM,4.1,11.70,,,,,
1002,07/21/21 03:24:00 PM,4.1,11.71,,,,,
1003,07/21/21 03:24:10 PM,4.1,11.72,,,,,
1004,07/21/21 03:24:20 PM,4.1,11.72,,,,,
1005,07/21/21 03:24:30 PM,4.1,11.73,,,,,
1006,07/21/21 03:24:40 PM,4.1,11.75,,,,,
1007,07/21/21 03:24:50 PM,4.1,11.77,,,,,
1008,07/21/21 03:25:00 PM,4.1,11.77,,,,,
1009,07/21/21 03:25:10 PM,4.1,11.77,,,,,
1010,07/21/21 03:25:20 PM,4.1,11.78,,,,,
1011,07/21/21 03:25:30 PM,4.1,11.81,,,,,
1012,07/21/21 03:25:40 PM,4.1,11.82,,,,,
1013,07/21/21 03:25:50 PM,1.8,11.83,,,,,
1014,07/21/21 03:26:00 PM,1.8,11.84,,,,,
1015,07/21/21 03:26:10 PM,4.1,11.86,,,,,
1016,07/21/21 03:26:20 PM,0.2,11.88,,,,,
1017,07/21/21 03:26:30 PM,4.1,11.89,,,,,
1018,07/21/21 03:26:40 PM,4.1,11.90,,,,,
1019,07/21/21 03:26:50 PM,4.1,11.92,,,,,
1020,07/21/21 03:27:00 PM,4.1,11.94,,,,,
1021,07/21/21 03:27:10 PM,4.1,11.95,,,,,
1022,07/21/21 03:27:20 PM,4.1,11.98,,,,,
1023,07/21/21 03:27:30 PM,4.1,11.99,,,,,
1024,07/21/21 03:27:40 PM,0.2,12.00,,,,,
1025,07/21/21 03:27:50 PM,4.1,12.01,,,,,
1026,07/21/21 03:28:00 PM,4.1,12.01,,,,,
1027,07/21/21 03:28:10 PM,4.1,12.04,,,,,
1028,07/21/21 03:28:20 PM,4.1,12.05,,,,,
1029,07/21/21 03:28:30 PM,0.2,12.06,,,,,
1030,07/21/21 03:28:40 PM,1.8,12.06,,,,,
1031,07/21/21 03:28:50 PM,1.8,12.09,,,,,
1032,07/21/21 03:29:00 PM,4.1,12.09,,,,,
1033,07/21/21 03:29:10 PM,0.2,12.10,,,,,
1034,07/21/21 03:29:20 PM,4.1,12.11,,,,,
1035,07/21/21 03:29:30 PM,4.1,12.12,,,,,
1036,07/21/21 03:29:40 PM,4.1,12.13,,,,,
1037,07/21/21 03:29:50 PM,4.1,12.15,,,,,
1038,07/21/21 03:30:00 PM,4.1,12.16,,,,,
1039,07/21/21 03:30:10 PM,4.1,12.17,,,,,
1040,07/21/21 03:30:20 PM,4.1,12.17,,,,,
1041,07/21/21 03:30:30 PM,4.1,12.20,,,,,
1042,07/21/21 03:30:40 PM,4.1,12.21,,,,,
1043,07/21/21 03:30:50 PM,1.8,12.21,,,,,
1044,07/21/21 03:31:00 PM,4.1,12.23,,,,,
1045,07/21/21 03:31:10 PM,4.1,12.24,,,,,
1046,07/21/21 03:31:20 PM,4.1,12.26,,,,,
1047,07/21/21 03:31:30 PM,4.1,12.27,,,,,
1048,07/21/21 03:31:40 PM,4.1,12.27,,,,,
1049,07/21/21 03:31:50 PM,4.1,12.28,,,,,
1050,07/21/21 03:32:00 PM,4.1,12.29,,,,,
1051,07/21/21 03:32:10 PM,1.8,12.30,,,,,
1052,07/21/21 03:32:20 PM,4.1,12.30,,,,,
1053,07/21/21 03:32:30 PM,4.1,12.32,,,,,
1054,07/21/21 03:32:40 PM,4.1,12.33,,,,,
1055,07/21/21 03:32:50 PM,4.1,12.33,,,,,
1056,07/21/21 03:33:00 PM,4.1,12.34,,,,,
1057,07/21/21 03:33:10 PM,4.1,12.35,,,,,
1058,07/21/21 03:33:20 PM,4.1,12.36,,,,,
1059,07/21/21 03:33:30 PM,4.1,12.38,,,,,
1060,07/21/21 03:33:40 PM,4.1,12.38,,,,,
1061,07/21/21 03:33:50 PM,4.1,12.39,,,,,
1062,07/21/21 03:34:00 PM,0.2,12.40,,,,,
1063,07/21/21 03:34:10 PM,4.1,12.41,,,,,
1064,07/21/21 03:34:20 PM,4.1,12.43,,,,,
1065,07/21/21 03:34:30 PM,4.1,12.43,,,,,
1066,07/21/21 03:34:40 PM,4.1,12.44,,,,,
1067,07/21/21 03:34:50 PM,4.1,12.45,,,,,
1068,07/21/21 03:35:00 PM,4.1,12.46,,,,,
1069,07/21/21 03:35:10 PM,4.1,12.47,,,,,
1070,07/21/21 03:35:20 PM,4.1,12.49,,,,,
1071,07/21/21 03:35:30 PM,0.2,12.50,,,,,
1072,07/21/21 03:35:40 PM,1.8,12.51,,,,,
1073,07/21/21 03:35:50 PM,4.1,12.52,,,,,
1074,07/21/21 03:36:00 PM,4.1,12.53,,,,,
1075,07/21/21 03:36:10 PM,4.1,12.55,,,,,
1076,07/21/21 03:36:20 PM,4.1,12.56,,,,,
1077,07/21/21 03:36:30 PM,4.1,12.57,,,,,
1078,07/21/21 03:36:40 PM,4.1,12.58,,,,,
1079,07/21/21 03:36:50 PM,4.1,12.60,,,,,
1080,07/21/21 03:37:00 PM,4.1,12.61,,,,,
1081,07/21/21 03:37:10 PM,0.2,12.62,,,,,
1082,07/21/21 03:37:20 PM,4.1,12.63,,,,,
1083,07/21/21 03:37:30 PM,4.1,12.64,,,,,
1084,07/21/21 03:37:40 PM,4.1,12.66,,,,,
1085,07/21/21 03:37:50 PM,4.1,12.66,,,,,
1086,07/21/21 03:38:00 PM,4.1,12.67,,,,,
1087,07/21/21 03:38:10 PM,4.1,12.68,,,,,
1088,07/21/21 03:38:20 PM,4.1,12.68,,,,,
1089,07/21/21 03:38:30 PM,4.1,12.69,,,,,
1090,07/21/21 03:38:40 PM,4.1,12.70,,,,,
1091,07/21/21 03:38:50 PM,0.2,12.72,,,,,
1092,07/21/21 03:39:00 PM,4.1,12.73,,,,,
1093,07/21/21 03:39:10 PM,4.1,12.73,,,,,
1094,07/21/21 03:39:20 PM,4.1,12.74,,,,,
1095,07/21/21 03:39:30 PM,4.1,12.75,,,,,
1096,07/21/21 03:39:40 PM,4.1,12.77,,,,,
1097,07/21/21 03:39:50 PM,4.1,12.78,,,,,
1098,07/21/21 03:40:00 PM,4.1,12.79,,,,,
1099,07/21/21 03:40:10 PM,4.1,12.80,,,,,
1100,07/21/21 03:40:20 PM,4.1,12.81,,,,,
1101,07/21/21 03:40:30 PM,4.1,12.83,,,,,
1102,07/21/21 03:40:40 PM,4.1,12.83,,,,,
1103,07/21/21 03:40:50 PM,4.1,12.84,,,,,
1104,07/21/21 03:41:00 PM,4.1,12.85,,,,,
1105,07/21/21 03:41:10 PM,1.8,13.18,,,,,
1106,07/21/21 03:41:20 PM,4.1,13.47,,,,,
1107,07/21/21 03:41:30 PM,4.1,13.51,,,,,
1108,07/21/21 03:41:40 PM,1.8,13.71,,,,,
1109,07/21/21 03:41:50 PM,4.1,13.94,,,,,
1110,07/21/21 03:42:00 PM,4.1,14.10,,,,,
1111,07/21/21 03:42:10 PM,4.1,14.31,,,,,
1112,07/21/21 03:42:20 PM,4.1,14.61,,,,,
1113,07/21/21 03:42:30 PM,4.1,14.95,,,,,
1114,07/21/21 03:42:40 PM,4.1,15.26,,,,,
1115,07/21/21 03:42:50 PM,4.1,15.47,,,,,
1116,07/21/21 03:43:00 PM,4.1,15.68,,,,,
1117,07/21/21 03:43:10 PM,4.1,16.02,,,,,
1118,07/21/21 03:43:20 PM,4.1,16.56,,,,,
1119,07/21/21 03:43:30 PM,4.1,16.54,,,,,
1120,07/21/21 03:43:40 PM,0.2,16.70,,,,,
1121,07/21/21 03:43:50 PM,4.1,16.93,,,,,
1122,07/21/21 03:44:00 PM,4.1,17.19,,,,,
1123,07/21/21 03:44:10 PM,4.1,17.44,,,,,
1124,07/21/21 03:44:20 PM,4.1,17.70,,,,,
1125,07/21/21 03:44:30 PM,4.1,18.13,,,,,
1126,07/21/21 03:44:40 PM,4.1,18.43,,,,,
1127,07/21/21 03:44:50 PM,4.1,18.61,,,,,
1128,07/21/21 03:45:00 PM,4.1,18.90,,,,,
1129,07/21/21 03:45:10 PM,4.1,19.08,,,,,
1130,07/21/21 03:45:20 PM,4.1,19.21,,,,,
1131,07/21/21 03:45:30 PM,4.1,19.30,,,,,
1132,07/21/21 03:45:40 PM,4.1,19.44,,,,,
1133,07/21/21 03:45:50 PM,4.1,19.50,,,,,
1134,07/21/21 03:46:00 PM,4.1,19.63,,,,,
1135,07/21/21 03:46:10 PM,1.8,19.81,,,,,
1136,07/21/21 03:46:20 PM,4.1,19.93,,,,,
1137,07/21/21 03:46:30 PM,4.1,19.97,,,,,
1138,07/21/21 03:46:40 PM,4.1,20.04,,,,,
1139,07/21/21 03:46:50 PM,4.1,20.14,,,,,
1140,07/21/21 03:47:00 PM,4.1,20.21,,,,,
1141,07/21/21 03:47:10 PM,4.1,20.26,,,,,
1142,07/21/21 03:47:20 PM,4.1,20.33,,,,,
1143,07/21/21 03:47:30 PM,4.1,20.44,,,,,
1144,07/21/21 03:47:40 PM,0.2,20.50,,,,,
1145,07/21/21 03:47:50 PM,0.2,20.58,,,,,
1146,07/21/21 03:48:00 PM,1.8,20.61,,,,,
1147,07/21/21 03:48:10 PM,4.1,20.66,,,,,
1148,07/21/21 03:48:20 PM,4.1,20.67,,,,,
1149,07/21/21 03:48:30 PM,4.1,20.73,,,,,
1150,07/21/21 03:48:40 PM,1.8,20.78,,,,,
1151,07/21/21 03:48:50 PM,4.1,20.82,,,,,
1152,07/21/21 03:49:00 PM,4.1,20.87,,,,,
1153,07/21/21 03:49:10 PM,4.1,20.98,,,,,
1154,07/21/21 03:49:20 PM,4.1,21.00,,,,,
1155,07/21/21 03:49:30 PM,4.1,21.06,,,,,
1156,07/21/21 03:49:40 PM,4.1,21.10,,,,,
1157,07/21/21 03:49:50 PM,4.1,21.16,,,,,
1158,07/21/21 03:50:00 PM,4.1,21.29,,,,,
1159,07/21/21 03:50:10 PM,4.1,21.40,,,,,
1160,07/21/21 03:50:20 PM,4.1,21.51,,,,,
1161,07/21/21 03:50:30 PM,0.2,21.45,,,,,
1162,07/21/21 03:50:40 PM,4.1,21.41,,,,,
1163,07/21/21 03:50:50 PM,4.1,21.40,,,,,
1164,07/21/21 03:51:00 PM,4.1,21.43,,,,,
1165,07/21/21 03:51:10 PM,4.1,21.46,,,,,
1166,07/21/21 03:51:20 PM,4.1,21.46,,,,,
1167,07/21/21 03:51:30 PM,4.1,21.46,,,,,
1168,07/21/21 03:51:40 PM,4.1,21.46,,,,,
1169,07/21/21 03:51:50 PM,4.1,21.47,,,,,
1170,07/21/21 03:52:00 PM,4.1,21.49,,,,,
1171,07/21/21 03:52:10 PM,4.1,21.50,,,,,
1172,07/21/21 03:52:20 PM,4.1,21.51,,,,,
1173,07/21/21 03:52:30 PM,4.1,21.51,,,,,
1174,07/21/21 03:52:40 PM,4.1,21.52,,,,,
1175,07/21/21 03:52:50 PM,4.1,21.53,,,,,
1176,07/21/21 03:53:00 PM,4.1,21.55,,,,,
1177,07/21/21 03:53:10 PM,0.2,21.56,,,,,
1178,07/21/21 03:53:20 PM,4.1,21.56,,,,,
1179,07/21/21 03:53:30 PM,4.1,21.57,,,,,
1180,07/21/21 03:53:40 PM,4.1,21.58,,,,,
1181,07/21/21 03:53:50 PM,4.1,21.58,,,,,
1182,07/21/21 03:54:00 PM,4.1,21.60,,,,,
1183,07/21/21 03:54:10 PM,0.2,21.60,,,,,
1184,07/21/21 03:54:20 PM,1.8,21.61,,,,,
1185,07/21/21 03:54:30 PM,4.1,21.60,,,,,
1186,07/21/21 03:54:40 PM,4.1,21.61,,,,,
1187,07/21/21 03:54:50 PM,4.1,21.61,,,,,
1188,07/21/21 03:55:00 PM,4.1,21.62,,,,,
1189,07/21/21 03:55:10 PM,1.8,21.62,,,,,
1190,07/21/21 03:55:20 PM,0.2,21.62,,,,,
1191,07/21/21 03:55:30 PM,4.1,21.62,,,,,
1192,07/21/21 03:55:40 PM,1.8,21.62,,,,,
1193,07/21/21 03:55:50 PM,1.8,21.61,,,,,
1194,07/21/21 03:56:00 PM,4.1,21.62,,,,,
1195,07/21/21 03:56:10 PM,4.1,21.61,,,,,
1196,07/21/21 03:56:20 PM,4.1,21.61,,,,,
1197,07/21/21 03:56:30 PM,4.1,21.61,,,,,
1198,07/21/21 03:56:40 PM,4.1,21.61,,,,,
1199,07/21/21 03:56:50 PM,4.1,21.61,,,,,
1200,07/21/21 03:57:00 PM,4.1,21.61,,,,,
1201,07/21/21 03:57:10 PM,4.1,21.61,,,,,
1202,07/21/21 03:57:20 PM,4.1,21.61,,,,,
1203,07/21/21 03:57:30 PM,4.1,21.60,,,,,
1204,07/21/21 03:57:40 PM,4.1,21.60,,,,,
1205,07/21/21 03:57:50 PM,4.1,21.58,,,,,
1206,07/21/21 03:58:00 PM,4.1,21.58,,,,,
1207,07/21/21 03:58:10 PM,4.1,21.58,,,,,
1208,07/21/21 03:58:20 PM,0.2,21.58,,,,,
1209,07/21/21 03:58:30 PM,4.1,21.58,,,,,
1210,07/21/21 03:58:40 PM,4.1,21.57,,,,,
1211,07/21/21 03:58:50 PM,4.1,21.57,,,,,
1212,07/21/21 03:59:00 PM,4.1,21.57,,,,,
1213,07/21/21 03:59:10 PM,4.1,21.57,,,,,
1214,07/21/21 03:59:20 PM,4.1,21.57,,,,,
1215,07/21/21 03:59:30 PM,1.8,21.56,,,,,
1216,07/21/21 03:59:40 PM,4.1,21.56,,,,,
1217,07/21/21 03:59:50 PM,4.1,21.56,,,,,
1218,07/21/21 04:00:00 PM,4.1,21.55,,,,,
1219,07/21/21 04:00:10 PM,1.8,21.55,,,,,
1220,07/21/21 04:00:20 PM,4.1,21.55,,,,,
1221,07/21/21 04:00:30 PM,4.1,21.55,,,,,
1222,07/21/21 04:00:40 PM,4.1,21.55,,,,,
1223,07/21/21 04:00:50 PM,4.1,21.53,,,,,
1224,07/21/21 04:01:00 PM,4.1,21.53,,,,,
1225,07/21/21 04:01:10 PM,4.1,21.53,,,,,
1226,07/21/21 04:01:20 PM,4.1,21.52,,,,,
1227,07/21/21 04:01:30 PM,1.8,21.52,,,,,
1228,07/21/21 04:01:40 PM,4.1,21.52,,,,,
1229,07/21/21 04:01:50 PM,4.1,21.51,,,,,
1230,07/21/21 04:02:00 PM,4.1,21.52,,,,,
1231,07/21/21 04:02:10 PM,4.1,21.51,,,,,
1232,07/21/21 04:02:20 PM,4.1,21.51,,,,,
1233,07/21/21 04:02:30 PM,4.1,21.51,,,,,
1234,07/21/21 04:02:40 PM,1.8,21.51,,,,,
1235,07/21/21 04:02:50 PM,4.1,21.50,,,,,
1236,07/21/21 04:03:00 PM,4.1,21.50,,,,,
1237,07/21/21 04:03:10 PM,1.8,21.50,,,,,
1238,07/21/21 04:03:20 PM,4.1,21.49,,,,,
1239,07/21/21 04:03:30 PM,4.1,21.49,,,,,
1240,07/21/21 04:03:40 PM,4.1,21.49,,,,,
1241,07/21/21 04:03:50 PM,0.2,21.49,,,,,
1242,07/21/21 04:04:00 PM,4.1,21.49,,,,,
1243,07/21/21 04:04:10 PM,4.1,21.47,,,,,
1244,07/21/21 04:04:20 PM,1.8,21.47,,,,,
1245,07/21/21 04:04:30 PM,4.1,21.47,,,,,
1246,07/21/21 04:04:40 PM,4.1,21.46,,,,,
1247,07/21/21 04:04:50 PM,4.1,21.46,,,,,
1248,07/21/21 04:05:00 PM,4.1,21.46,,,,,
1249,07/21/21 04:05:10 PM,4.1,21.46,,,,,
1250,07/21/21 04:05:20 PM,0.2,21.45,,,,,
1251,07/21/21 04:05:30 PM,4.1,21.45,,,,,
1252,07/21/21 04:05:40 PM,4.1,21.45,,,,,
1253,07/21/21 04:05:50 PM,4.1,21.45,,,,,
1254,07/21/21 04:06:00 PM,4.1,21.44,,,,,
1255,07/21/21 04:06:10 PM,4.1,21.44,,,,,
1256,07/21/21 04:06:20 PM,4.1,21.44,,,,,
1257,07/21/21 04:06:30 PM,4.1,21.43,,,,,
1258,07/21/21 04:06:40 PM,4.1,21.43,,,,,
1259,07/21/21 04:06:50 PM,4.1,21.43,,,,,
1260,07/21/21 04:07:00 PM,0.2,21.43,,,,,
1261,07/21/21 04:07:10 PM,4.1,21.43,,,,,
1262,07/21/21 04:07:20 PM,4.1,21.41,,,,,
1263,07/21/21 04:07:30 PM,4.1,21.41,,,,,
1264,07/21/21 04:07:40 PM,4.1,21.41,,,,,
1265,07/21/21 04:07:50 PM,4.1,21.40,,,,,
1266,07/21/21 04:08:00 PM,4.1,21.40,,,,,
1267,07/21/21 04:08:10 PM,4.1,21.40,,,,,
1268,07/21/21 04:08:20 PM,4.1,21.40,,,,,
1269,07/21/21 04:08:30 PM,4.1,21.40,,,,,
1270,07/21/21 04:08:40 PM,4.1,21.39,,,,,
1271,07/21/21 04:08:50 PM,4.1,21.39,,,,,
1272,07/21/21 04:09:00 PM,4.1,21.39,,,,,
1273,07/21/21 04:09:10 PM,4.1,21.39,,,,,
1274,07/21/21 04:09:20 PM,4.1,21.39,,,,,
1275,07/21/21 04:09:30 PM,0.2,21.38,,,,,
1276,07/21/21 04:09:40 PM,4.1,21.38,,,,,
1277,07/21/21 04:09:50 PM,1.8,21.38,,,,,
1278,07/21/21 04:10:00 PM,4.1,21.37,,,,,
1279,07/21/21 04:10:10 PM,4.1,21.37,,,,,
1280,07/21/21 04:10:20 PM,4.1,21.37,,,,,
1281,07/21/21 04:10:30 PM,4.1,21.37,,,,,
1282,07/21/21 04:10:40 PM,4.1,21.37,,,,,
1283,07/21/21 04:10:50 PM,4.1,21.35,,,,,
1284,07/21/21 04:11:00 PM,4.1,21.37,,,,,
1285,07/21/21 04:11:10 PM,4.1,21.35,,,,,
1286,07/21/21 04:11:20 PM,4.1,21.35,,,,,
1287,07/21/21 04:11:30 PM,4.1,21.35,,,,,
1288,07/21/21 04:11:40 PM,4.1,21.35,,,,,
1289,07/21/21 04:11:50 PM,4.1,21.34,,,,,
1290,07/21/21 04:12:00 PM,4.1,21.34,,,,,
1291,07/21/21 04:12:10 PM,4.1,21.34,,,,,
1292,07/21/21 04:12:20 PM,4.1,21.34,,,,,
1293,07/21/21 04:12:30 PM,4.1,21.33,,,,,
1294,07/21/21 04:12:40 PM,4.1,21.33,,,,,
1295,07/21/21 04:12:50 PM,1.8,21.33,,,,,
1296,07/21/21 04:13:00 PM,4.1,21.33,,,,,
1297,07/21/21 04:13:10 PM,4.1,21.33,,,,,
1298,07/21/21 04:13:20 PM,4.1,21.33,,,,,
1299,07/21/21 04:13:30 PM,1.8,21.32,,,,,
1300,07/21/21 04:13:40 PM,1.8,21.32,,,,,
1301,07/21/21 04:13:50 PM,4.1,21.32,,,,,
1302,07/21/21 04:14:00 PM,4.1,21.32,,,,,
1303,07/21/21 04:14:10 PM,4.1,21.30,,,,,
1304,07/21/21 04:14:20 PM,4.1,21.40,,,,,
1305,07/21/21 04:14:30 PM,1.8,21.44,,,,,
1306,07/21/21 04:14:40 PM,4.1,21.47,,,,,
1307,07/21/21 04:14:50 PM,4.1,21.52,,,,,
1308,07/21/21 04:15:00 PM,1.8,21.55,,,,,
1309,07/21/21 04:15:10 PM,0.2,21.57,,,,,
1310,07/21/21 04:15:20 PM,4.1,21.60,,,,,
1311,07/21/21 04:15:30 PM,4.1,21.63,,,,,
1312,07/21/21 04:15:40 PM,4.1,21.67,,,,,
1313,07/21/21 04:15:50 PM,4.1,21.70,,,,,
1314,07/21/21 04:16:00 PM,4.1,21.74,,,,,
1315,07/21/21 04:16:10 PM,4.1,21.79,,,,,
1316,07/21/21 04:16:20 PM,0.2,21.83,,,,,
1317,07/21/21 04:16:30 PM,4.1,21.87,,,,,
1318,07/21/21 04:16:40 PM,4.1,21.92,,,,,
1319,07/21/21 04:16:50 PM,4.1,21.97,,,,,
1320,07/21/21 04:17:00 PM,4.1,22.02,,,,,
1321,07/21/21 04:17:10 PM,4.1,22.07,,,,,
1322,07/21/21 04:17:20 PM,4.1,22.13,,,,,
1323,07/21/21 04:17:30 PM,4.1,22.19,,,,,
1324,07/21/21 04:17:40 PM,4.1,22.25,,,,,
1325,07/21/21 04:17:50 PM,4.1,22.31,,,,,
1326,07/21/21 04:18:00 PM,4.1,22.37,,,,,
1327,07/21/21 04:18:10 PM,4.1,22.42,,,,,
1328,07/21/21 04:18:20 PM,4.1,22.48,,,,,
1329,07/21/21 04:18:30 PM,4.1,22.53,,,,,
1330,07/21/21 04:18:40 PM,4.1,22.63,,,,,
1331,07/21/21 04:18:50 PM,4.1,22.66,,,,,
1332,07/21/21 04:19:00 PM,4.1,22.74,,,,,
1333,07/21/21 04:19:10 PM,4.1,22.76,,,,,
1334,07/21/21 04:19:20 PM,4.1,22.80,,,,,
1335,07/21/21 04:19:30 PM,4.1,22.83,,,,,
1336,07/21/21 04:19:40 PM,4.1,22.88,,,,,
1337,07/21/21 04:19:50 PM,0.2,22.93,,,,,
1338,07/21/21 04:20:00 PM,4.1,22.99,,,,,
1339,07/21/21 04:20:10 PM,4.1,23.03,,,,,
1340,07/21/21 04:20:20 PM,4.1,23.06,,,,,
