"","lat","lon","Tract","Point","Date","EOS_no","VaisalaType","Flux_ave","CO2_ppm_ave","adjusted_ppm","AirTemp_c","WaterTemp_c","Total_hPa","Wetland","air_pressure_atm","VaporPressure_atm","TotalAir_atm","Total_air_MolperL","CO2_air_MolesPerLiter","CO2_air_gCO2asCPerLiter","WaterTemp_K","KH_mol.L.atm","CO2_water_gCO2asCPerLiter","deltaCO2_gCO2asCperM3","Flux_gCO2asCperM2perDay","k_m.d","Sc","K600.effective"
"71",-0.328423753,-78.20156755,1,6,"2021-06-29","EOS_1","new",1.675,10000,11169.327645124,7.235,8.83075,626.7744,"GAVI",0.61857825920352,0.0101746508220209,0.608403608381499,0.0264435301755048,1.0841847371957e-05,0.000130102168463484,281.98075,0.0555302497316044,0.00744282664161419,0.406077416212474,1.73664,4.27662295578469,1108.89443230846,5.81393857480821
"72",-0.33135,-78.20155,1,7,"2021-06-22","EOS_2","old",0.1,709.1,1059.83820396084,6.714,7.38875,627.6694,"GAVI",0.61946155555702,0.00981731331733531,0.609644242239685,0.0265467809805385,1.08841802020208e-05,0.000130610162424249,280.53875,0.0580135448308164,0.000737819653906729,0.0352263750558161,0.10368,2.94324919426763,1210.24254577289,4.18010909880907
"73",-0.328833461,-78.20154274,1,4,"2021-06-29","EOS_1","new",3.005,10000,11174.6523807625,7.248,8.9875,626.7674,"GAVI",0.61857135074042,0.0101837119902045,0.608387638750215,0.0264416101142241,1.08410601468319e-05,0.000130092721761983,282.1375,0.0552682856606161,0.00741124655925679,0.402416890229554,3.115584,7.74218000199432,1098.48181224633,10.4757246428989
"74",-0.331484,-78.201535,2,8,"2021-06-23","EOS_2","new",0.03,164.930701754386,185.396540775192,6.786,11.2285,627.3194,"GAVI",0.61911613240202,0.00986602655702023,0.609250105845,0.0265227949644876,1.08743459354399e-05,0.000130492151225279,284.3785,0.0516848751065236,0.000114986364661768,-0.000801414641963498,0.031104,-38.8113697595965,961.719645571741,-49.1368813688718
"75",-0.328469351,-78.20153184,1,5,"2021-06-29","EOS_1","new",1.26,2010.39733333333,2246.22668883521,7.2415,8.938875,626.7664,"GAVI",0.61857036381712,0.0101791805163014,0.608391183300819,0.0264423771363103,1.08413746258872e-05,0.000130096495510646,282.088875,0.0553493852247092,0.00149192719562836,0.0753764920316506,1.306368,17.3312390214638,1101.69954334357,23.4847299889566
"76",-0.329797,-78.201497,4,3,"2021-06-23","EOS_2","new",0.58,3597.03642857143,4016.1643703054,6.754,9.0635,627.5604,"GAVI",0.61935398091732,0.0098443499487399,0.60950963096858,0.0265371265116217,1.08802218697649e-05,0.000130562662437179,282.2135,0.0551418222517771,0.00265750346209561,0.139340120415529,0.601344,4.31565580829643,1093.47469587029,5.82606793098652
"77",-0.331227,-78.201437,2,9,"2021-06-23","EOS_2","new",0.655,510.683392857143,574.662136816834,6.78253571428571,11.5021160714286,627.133542857143,"GAVI",0.618932705657263,0.00986367783861826,0.609069027818645,0.0265152401360558,1.08712484557829e-05,0.000130454981469394,284.652116071429,0.0512672902153659,0.000353536446527651,0.0114367822108107,0.679104,59.3789395900251,946.495451294864,74.5789179412164
"78",-0.33,-78.201389,4,4,"2021-06-23","EOS_2","new",3.765,3996.965,4458.93273118635,6.754,8.84341071428571,627.69865,"GAVI",0.619490423063545,0.0098443499487399,0.609646073114805,0.0265430669960898,1.08826574683968e-05,0.000130591889620762,281.993410714286,0.0555090340162971,0.00297013258382165,0.157620160985057,3.903552,24.7655628290475,1108.04911493122,33.6551927913682
"79",-0.32989176,-78.20133805,1,10,"2021-06-18","EOS_1","new",0.385,487.462166666667,543.183797321229,7.8475,8.0255,626.7359,"GAVI",0.61854026265647,0.0106093860980092,0.607930876558461,0.0263653883623095,1.08098092285469e-05,0.000129717710742563,281.1755,0.0569004321316463,0.000370888713533838,0.013722734276446,0.399168,29.0880805500359,1164.23315347311,40.5190654631395
"80",-0.329732839,-78.20119271,1,9,"2021-06-18","EOS_1","new",0.245,408.220166666667,455.056506957745,7.857,8.0995,626.6184,"GAVI",0.61842429916872,0.0106162560170019,0.607808043151718,0.0263591700391405,1.08072597160476e-05,0.000129687116592571,281.2495,0.0567727877481787,0.000310017917795276,0.0102378823011401,0.254016,24.8113811556235,1159.01666012996,34.4841999531172
"81",-0.32943,-78.20116,6,5,"2021-06-29","EOS_2","old",6.45,11244.3,16897.9520789112,7.25,8.908,626.9794,"GAVI",0.61878057848002,0.0101851066479903,0.60859547183203,0.0264504542463965,1.08446862410226e-05,0.000130136234892271,282.058,0.0554009566192593,0.011233952520937,0.615162044371388,6.68736,10.8708917612652,1103.74843177123,14.7443148481612
"82",-0.326919369,-78.20113211,2,3,"2021-06-29","EOS_1","new",1.1,2462.46033333333,2744.14226436249,7.2,8.16175,626.9834,"GAVI",0.61878452617322,0.0101502907256935,0.608634235447526,0.0264568566692551,1.08473112343946e-05,0.000130167734812735,281.31175,0.0566656848527845,0.00186598440892285,0.0983612406173325,1.14048,11.5948110540508,1154.64923413898,16.0847044976297
"83",-0.331125,-78.201066,2,11,"2021-06-23","EOS_2","new",0.415,2247.595,2529.44924803909,6.775,11.45275,626.9454,"GAVI",0.61874702308782,0.00985857047526499,0.608888452612555,0.0265080925576758,1.08683179486471e-05,0.000130419815383765,284.60275,0.0513423218266068,0.0015584135680427,0.073316514815399,0.430272,5.86869140033956,949.219628692685,7.38157442850963
"84",-0.329538379,-78.20102566,1,8,"2021-06-18","EOS_1","new",0.915,343.489,383.055564977515,7.868,8.15625,626.4404,"GAVI",0.61824862682132,0.0106242155629074,0.607624411258412,0.0263501748906601,1.08035717051706e-05,0.000129642860462048,281.30625,0.056675137708759,0.000260516722742486,0.00741729416722099,0.948672,127.900010248001,1155.0343483728,177.456701116154
"85",-0.327123804,-78.20096212,2,2,"2021-06-29","EOS_1","new",0.105,906.351333333333,1010.39969736848,7.204,8.2825,626.9789,"GAVI",0.61878008501837,0.0101530721290422,0.608627012889328,0.0264561652368938,1.08470277471264e-05,0.000130164332965517,281.4325,0.0564586412650604,0.000684549528576631,0.0312998348816682,0.108864,3.47810141528126,1146.231365407,4.80731699020195
"86",-0.3268667,-78.20095,2,3,"2021-06-30","EOS_1","new",0.155,749.0935,836.159229389864,6.795,8.3995,626.2894,"GAVI",0.61809960140302,0.00987213068965554,0.608227470713364,0.0264774248141277,1.08557441737923e-05,0.000130268930085508,281.5495,0.0562589177414488,0.000564496959659971,0.0244291989968611,0.160704,6.57835731825055,1138.14240895166,9.06024908177244
"87",-0.3271833,-78.20093,1,1,"2021-06-30","EOS_1","new",0.255,500.774,558.430567261866,6.721,8.12925,626.4174,"GAVI",0.61822592758542,0.00982203999054798,0.608403887594872,0.0264921074742277,1.08617640644334e-05,0.0001303411687732,281.27925,0.0567215708813513,0.000380100708039086,0.0141667534097636,0.264384,18.6622857300382,1156.92705248553,25.9144620210442
"88",-0.32937,-78.20091,6,6,"2021-06-29","EOS_2","old",1.445,787.701754385965,1184.06541397008,7.24847368421053,8.94535526315789,626.831294736842,"GAVI",0.618634409944957,0.0101840422886582,0.608450367656298,0.0264442917510974,1.08421596179499e-05,0.000130105915415399,282.095355263158,0.0553385685853003,0.000786293821445584,0.036312499442696,1.498176,41.2578594972302,1101.27007597809,55.8956468875337
"89",-0.329362275,-78.20085207,1,7,"2021-06-18","EOS_1","new",0.99,344.740666666667,384.592683561221,7.877,8.22725,626.3254,"GAVI",0.61813513064182,0.0106307318342248,0.607504398807595,0.0263441267356,1.0801091961596e-05,0.000129613103539152,281.37725,0.0565532593985552,0.00026099963755469,0.00743033673965783,1.026432,138.140710975,1150.07421391705,191.253325228063
"90",-0.3269833,-78.20078,2,2,"2021-06-30","EOS_1","new",0.105,772.653666666667,862.223645945033,6.762,8.258125,626.1779,"GAVI",0.61798955945507,0.00984976515559441,0.608139794299476,0.0264767291596049,1.0855458955438e-05,0.000130265507465256,281.408125,0.0565003604500071,0.000584591361412964,0.0256695745098028,0.108864,4.24097407451872,1147.9249115181,5.86606313363054
"91",-0.329209557,-78.20077496,1,6,"2021-06-18","EOS_1","new",0.135,381.582333333333,425.864747842204,7.886,8.29475,626.1764,"GAVI",0.61798807907012,0.0106372516313176,0.607350827438802,0.0263366237486987,1.07980157369665e-05,0.000129576188843598,281.44475,0.056437689059088,0.000288417866639343,0.00896465722106012,0.139968,15.6133130970342,1145.38133859095,21.5722028329577
"92",-0.3273167,-78.20075509,2,1,"2021-06-29","EOS_1","new",0.905,2151.68733333333,2399.88800666373,7.21,8.42425,626.9254,"GAVI",0.61872728462182,0.0101572454952909,0.608570039126529,0.0264531225302216,1.08457802373909e-05,0.00013014936284869,281.57425,0.0562167803710289,0.00161896772382817,0.0836965748115388,0.938304,11.2107813505248,1136.43975720904,15.4288467921612
"93",-0.3270833,-78.20068,2,1,"2021-06-30","EOS_1","new",0.465,854.561333333333,953.325207377468,6.739,8.19325,626.2684,"GAVI",0.61807887601372,0.00983420351916409,0.608244672494556,0.0264834713788512,1.0858223265329e-05,0.000130298679183948,281.34325,0.0566115832463195,0.000647630992059172,0.0292870012963467,0.482112,16.4616375408888,1152.44642358855,22.8143333035707
"94",-0.329016019,-78.20063456,1,4,"2021-06-18","EOS_1","new",0.515,1004.647,1121.41604026409,7.8945,8.31175,626.0949,"GAVI",0.61790764482117,0.0106434124563367,0.607264232364833,0.0263320722968241,1.07961496416979e-05,0.000129553795700375,281.46175,0.0564086284298467,0.000759090488766325,0.0355113014021117,0.533952,15.0361146710396,1144.20291501657,20.7640243202838
"95",-0.328784762,-78.20061226,1,3,"2021-06-18","EOS_1","new",0.505,2175.08566666667,2428.33904308461,7.902,8.34675,626.0364,"GAVI",0.61784990980812,0.0106488510924097,0.60720105871571,0.026328630363283,1.0794738448946e-05,0.000129536861387352,281.49675,0.0563488558695328,0.00164200952089361,0.0852261038971269,0.523584,6.14346985322711,1141.78115620375,8.47480163851747
"96",-0.328579992,-78.20059894,1,2,"2021-06-18","EOS_1","new",0.75,3049.18728813559,3404.28955654441,7.908,8.33152966101695,625.986654237288,"GAVI",0.617800814555823,0.0106532037663831,0.60714761078944,0.0263257508149809,1.07935578341422e-05,0.000129522694009706,281.481529661017,0.0563748393601022,0.00230299532262558,0.122529170291799,0.7776,6.34624390378367,1142.83357019475,8.7585583696166
"97",-0.328370109,-78.20056256,1,1,"2021-06-18","EOS_1","new",0.6,3074.637,3432.55698512,7.9,8.32575,626.0054,"GAVI",0.61781931518582,0.0106474005497829,0.607171914636037,0.0263275540072077,1.07942971429552e-05,0.000129531565715462,281.47575,0.0563847100170065,0.0023225247626741,0.123651285479781,0.62208,5.03092222281605,1143.23349990831,6.94447548406674
"98",-0.329127079,-78.20053046,1,5,"2021-06-18","EOS_1","new",0.305,791.842881355932,883.632278306371,7.89,8.27225,626.2134,"GAVI",0.61802459523222,0.0106401504510726,0.607384444781147,0.0263377066354314,1.07984597205269e-05,0.000129581516646322,281.42225,0.0564761800820971,0.000598850108111812,0.0265024974784771,0.316224,11.9318566205622,1146.94317181221,16.4969383313334
"99",-0.32504,-78.19988,7,12,"2021-06-30","EOS_2","old",0.295,414.191489361702,621.905184736924,6.81648936170213,8.38061170212766,626.1454,"GAVI",0.61795748444782,0.00988671905431659,0.608070765393503,0.0264685712993826,1.08521142327469e-05,0.000130225370792962,281.530611702128,0.0562911016842097,0.000420092735903561,0.0163169533243746,0.305856,18.7446757933116,1139.44379818587,25.8314486564281
"100",-0.32634,-78.19987,7,9,"2021-06-30","EOS_2","old",0.145,535.219858156028,803.059125768151,6.739,8.19325,626.2684,"GAVI",0.61807887601372,0.00983420351916409,0.608244672494556,0.0264834713788512,1.0858223265329e-05,0.000130298679183948,281.34325,0.0566115832463195,0.000545549382601683,0.0235079997646258,0.150336,6.39509960461296,1152.44642358855,8.86302675093985
"101",-0.3261,-78.19986,7,8,"2021-06-30","EOS_2","old",0.43,521.420168067227,782.084850589294,6.721,8.12925,626.4174,"GAVI",0.61822592758542,0.00982203999054798,0.608403887594872,0.0264921074742277,1.08617640644334e-05,0.0001303411687732,281.27925,0.0567215708813513,0.00053233297545518,0.0228016067564344,0.445824,19.5523063248248,1156.92705248553,27.150345193941
"102",-0.3263833,-78.19983,4,1,"2021-06-30","EOS_1","new",0.075,426.601833333333,476.502714115072,6.8245,8.545875,626.1189,"GAVI",0.61793133098037,0.00989216205931473,0.608039168921055,0.026466438663705,1.0851239852119e-05,0.000130214878225428,281.695875,0.0560102767077165,0.000320268586434758,0.0106449607861321,0.07776,7.30486486162569,1128.11549144419,10.016438811123
"103",-0.32645,-78.1998,4,2,"2021-06-30","EOS_1","new",0.395,273.103166666667,305.042812485681,6.828,8.57975,626.2084,"GAVI",0.61801966061572,0.00989454104178969,0.60812511957393,0.026469848979442,1.08526380815712e-05,0.000130231656978854,281.72975,0.0559529281320778,0.000204816462770618,0.00417323827821155,0.409536,98.1338645670402,1125.80964283872,134.42367328723
"104",-0.32539,-78.19979,7,11,"2021-06-30","EOS_2","old",0.015,372.884615384615,559.827915602014,6.79930769230769,8.38742307692308,626.272169230769,"GAVI",0.618082595955389,0.00987505350531402,0.608207542450075,0.0264761498893804,1.0855221454646e-05,0.000130262657455752,281.537423076923,0.0562794931007494,0.000378081975764765,0.0139471456150046,0.015552,1.11506686954418,1138.97430121131,1.53632200049358
"105",-0.32605,-78.19978,7,2,"2021-06-29","EOS_2","old",0.61,607.078488372093,912.065230177518,7.232,8.75275,626.7564,"GAVI",0.61856049458412,0.0101725607939531,0.608387933790167,0.026443131828509,1.08416840496887e-05,0.000130100208596264,281.90275,0.0556611764174719,0.000609199484173836,0.0266672292994062,0.632448,23.7162996162516,1114.11894907939,32.3174498483845
"106",-0.32578,-78.19971,7,10,"2021-06-30","EOS_2","old",0.09,627.397849462366,941.574496141941,6.75948387096774,8.23521774193548,626.174335483871,"GAVI",0.617986041551049,0.00984806170230326,0.608137979848746,0.0264768881641789,1.08555241473133e-05,0.00013026628976776,281.385217741935,0.0565396022058553,0.000638834969508527,0.0287542708469,0.093312,3.24515271129054,1149.51911148473,4.49177104878647
"107",-0.32574,-78.19969,7,1,"2021-06-29","EOS_2",NA,1.91,NA,NA,NA,NA,NA,"GAVI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.980288,NA,NA,NA
"108",-0.32562,-78.19968,7,3,"2021-06-29","EOS_2","old",0.16,218.448813559322,328.11158874619,7.22476271186441,8.69396186440678,626.825857627119,"GAVI",0.618629043934686,0.0101675203083433,0.608461523626343,0.026447013013051,1.08432753353509e-05,0.000130119304024211,281.843961864407,0.055760107082501,0.000219546447881965,0.00498646711759057,0.165888,33.267641415864,1118.07566985848,45.4131874357103
"109",-0.32535,-78.19968,7,4,"2021-06-29","EOS_2","old",0.54,401.744859813084,603.204953140734,7.21873831775701,8.61094158878505,626.931465420561,"GAVI",0.618733270726696,0.0101633262367489,0.608569944489947,0.0264522939460879,1.0845440517896e-05,0.000130145286214752,281.760941588785,0.0559001865330466,0.000404631232778696,0.0153438156136243,0.559872,36.4884468178092,1123.69130132666,49.9347938953753
"110",-0.32467,-78.19965,7,13,"2021-06-30","EOS_2","old",0.235,519.601694915254,780.591806797384,6.82371186440678,8.53622033898305,626.103925423729,"GAVI",0.61791655222214,0.00989162642589424,0.608024925796246,0.0264658931979546,1.08510162111614e-05,0.000130212194533937,281.686220338983,0.056026634824761,0.000524807185279649,0.0221078294501899,0.243648,11.0208919672079,1128.77368318567,15.1162671211731
"111",-0.3251,-78.19962,7,5,"2021-06-29","EOS_2","old",0.105,488.007633587786,732.297914654769,7.21,8.42425,626.9254,"GAVI",0.61872728462182,0.0101572454952909,0.608570039126529,0.0264531225302216,1.08457802373909e-05,0.00013014936284869,281.57425,0.0562167803710289,0.000494009172411715,0.0204550270000489,0.108864,5.32211470558018,1136.43975720904,7.32456461644048
"112",-0.32482,-78.19962,7,6,"2021-06-29","EOS_2","old",2.605,417.453675213675,626.17032073756,7.20507692307692,8.31265384615385,626.983476923077,"GAVI",0.618784602090397,0.0101538210833238,0.608630781007073,0.0264562274054672,1.08470532362415e-05,0.000130164638834898,281.462653846154,0.0564070838684073,0.000423845301573012,0.0165656697735982,2.700864,163.039830982539,1144.14030048492,225.142628891518
"113",-0.32421,-78.19962,7,14,"2021-06-30","EOS_2","old",0.09,373.596899224806,561.273049775638,6.82753488372093,8.57614534883721,626.194213953488,"GAVI",0.618005660075882,0.00989422486884443,0.608111435207038,0.0264692973126864,1.08524118982014e-05,0.000130228942778417,281.726145348837,0.0559590271668423,0.000376899526084936,0.0138034458725103,0.093312,6.76005113953695,1126.05474817449,9.26091950301015
"114",-0.32436,-78.19959,7,7,"2021-06-29","EOS_2","old",1.22,615.498974358974,922.844846359169,7.20051282051282,8.17835256410256,626.980066666667,"GAVI",0.618781236428887,0.0101506472782818,0.608630589150605,0.0264566497726561,1.0847226406789e-05,0.000130166716881468,281.328352564103,0.0566371618103172,0.000627207754668739,0.0281509936835257,1.264896,44.9325524427308,1153.48760538806,62.3005571859292
"115",-0.3265667,-78.19957,4,3,"2021-06-30","EOS_1","new",0.225,437.226666666667,488.061138417346,6.8265,8.40009375,626.265775,"GAVI",0.618076285340057,0.00989352141603821,0.608182763924019,0.0264724998919338,1.08537249556929e-05,0.000130244699468314,281.55009375,0.0562579064137608,0.000329487574191319,0.0112089869997755,0.23328,20.811871760104,1138.10152793579,28.6632887799745
"116",-0.348865036,-78.19927803,NA,1,"2021-07-06","EOS_2","old",1.345,679.154761904762,1016.35686675393,6.862,7.431,626.4884,"COLM",0.61829599913972,0.00991767745275899,0.608378321686961,0.0264776547059373,1.08558384294343e-05,0.000130270061153212,280.581,0.0579388592882134,0.000706638689873584,0.0333941408775702,1.394496,41.7587026751942,1207.12669082699,59.2308273590732
"117",-0.348781804,-78.19933327,NA,1,"2021-07-06","EOS_1","new",2.675,429.518333333333,477.926001487956,6.862,7.431,626.4884,"COLM",0.61829599913972,0.00991767745275899,0.608378321686961,0.0264776547059373,1.08558384294343e-05,0.000130270061153212,280.581,0.0579388592882134,0.00033228584820467,0.0117045642599721,2.77344,236.953716379239,1207.12669082699,336.096759904532
"118",-0.348346364,-78.19960727,NA,2,"2021-07-06","EOS_1","new",1.06,432.023333333333,480.571889920504,6.86,7.381,626.5954,"COLM",0.61840159993282,0.0099163151666638,0.608485284766156,0.0264824990728619,1.08578246198734e-05,0.000130293895438481,280.531,0.058027257435367,0.000334635225271415,0.0118573669509009,1.099008,92.6856699763769,1210.81507558377,131.666677969424
"119",-0.347928023,-78.19968296,NA,2,"2021-07-06","EOS_2","old",2.15,637.111111111111,953.062577445619,6.859,7.3305,626.5684,"COLM",0.61837495300372,0.00991563408555936,0.608459318918161,0.0264814635603964,1.08574000597625e-05,0.00013028880071715,280.4805,0.0581167085295493,0.000664666320285936,0.0310562625495227,2.22912,71.77682750606,1214.55322401495,102.1214350966
"120",-0.34753,-78.19978,NA,3,"2021-07-06","EOS_1","new",1.005,416.085333333333,462.708193083796,6.858,7.30525,626.6429,"COLM",0.61844847878957,0.00991495304574755,0.608533525743822,0.0264847877871904,1.08587629927481e-05,0.000130305155912977,280.45525,0.0581614978717253,0.000322941619047277,0.0112040252406023,1.041984,93.0008615317961,1216.42716213344,132.420249285253
"121",-0.347236013,-78.199747,NA,3,"2021-07-06","EOS_2","old",1.485,695.757894736842,1040.09496836644,6.855,7.179,626.7694,"COLM",0.61857332458702,0.0099129101740461,0.608660414412974,0.0264905940955022,1.08611435791559e-05,0.000130333722949871,280.329,0.0583860844312034,0.000728724871674153,0.0349377161323007,1.539648,44.068364233361,1225.84565139997,62.989650765635
"122",-0.34692,-78.19972,NA,4,"2021-07-06","EOS_1","new",0.22,486.624166666667,540.853928066559,6.855,7.179,626.7694,"COLM",0.61857332458702,0.0099129101740461,0.608660414412974,0.0264905940955022,1.08611435791559e-05,0.000130333722949871,280.329,0.0583860844312034,0.000378940117308505,0.0145151539311603,0.228096,15.7143355889831,1225.84565139997,22.4614761174797
"123",-0.34653,-78.19991,NA,7,"2021-07-07","EOS_2","old",0.44,825.372093023256,1241.06624940972,6.899,8.68,625.6314,"COLM",0.61745020587162,0.00994290956086788,0.607507296310752,0.0264362529943936,1.08388637277014e-05,0.000130066364732417,281.83,0.0557836344809739,0.000830774232284941,0.0390880315614927,0.456192,11.6708870151807,1119.01778011776,15.9384738074636
"124",-0.346494969,-78.19986904,NA,4,"2021-07-07","EOS_2","old",0.08,868.351351351351,1305.72654926846,6.919,8.779,625.9324,"COLM",0.61774726978492,0.00995657211708397,0.607790697667836,0.0264466967525066,1.08431456685277e-05,0.000130117748022332,281.929,0.0556170720346848,0.000871448250579171,0.0412306319622128,0.082944,2.01170819006647,1112.3574877098,2.7391230975937
"125",-0.34634904,-78.19994297,NA,5,"2021-07-07","EOS_2","old",0.135,557.011904761905,838.020751857487,6.914,8.9285,625.8624,"COLM",0.61767818515392,0.00995315492539007,0.60772503022853,0.0264443114795189,1.08421677066028e-05,0.000130106012479233,282.0785,0.0553667082666665,0.000556781405874072,0.0236236120306572,0.139968,5.92491951774176,1102.38753717851,8.03108047200971
"126",-0.34614603,-78.19987801,NA,1,"2021-07-07","EOS_1","new",1.81,373.735666666667,417.961057552635,6.9165,8.85375,625.8974,"COLM",0.61771272746942,0.00995486339181112,0.607757864077609,0.0264455041322905,1.08426566942391e-05,0.000130111880330869,282.00375,0.0554917157725533,0.00027832051451648,0.00822435140326622,1.876608,228.177020652926,1107.35935267758,309.9849214264
"127",-0.345861968,-78.19988103,NA,2,"2021-07-07","EOS_1","new",0.785,346.127,387.21924948305,6.908,8.87875,625.6964,"COLM",0.61751435588612,0.00994905566189369,0.607565300224226,0.0264379274475595,1.08395502534994e-05,0.000130074603041993,282.02875,0.0554498684832455,0.000257655077496194,0.00707432052951553,0.813888,115.048222172616,1105.69361398922,156.178658242599
"128",-0.345701035,-78.19970903,NA,3,"2021-07-07","EOS_1","new",0,330.741166666667,369.827239017268,6.903,8.7295,625.7264,"COLM",0.61754396358512,0.00994564074744441,0.607598322837676,0.0264398364537068,1.08403329460198e-05,0.000130083995352237,281.8795,0.0557002763734518,0.000247193753084309,0.00652304587170438,0,0,1115.68182537274,0
"129",-0.345181022,-78.19956503,NA,6,"2021-07-07","EOS_2","old",0.33,814.162162162162,1224.29129704112,6.903,8.7295,625.7264,"COLM",0.61754396358512,0.00994564074744441,0.607598322837676,0.0264398364537068,1.08403329460198e-05,0.000130083995352237,281.8795,0.0557002763734518,0.000818320363281625,0.0383349559039276,0.342144,8.92511787042244,1115.68182537274,12.1705026256662
"130",-0.344571993,-78.19850598,NA,8,"2021-07-07","EOS_2","old",4.315,883.511627906977,1328.04485147515,6.897,8.581,625.6534,"COLM",0.61747191818422,0.00994154421585987,0.60753037396836,0.0264374460462904,1.08393528789791e-05,0.000130072234547749,281.731,0.0559508133358863,0.000891662275038852,0.0426115821939879,4.473792,104.990046594215,1125.7246611323,143.809836785104
"131",-0.344322966,-78.19818998,NA,9,"2021-07-07","EOS_2","old",1.23,894.6,1344.45673956632,6.893,8.531,625.6874,"COLM",0.61750547357642,0.00993881402231834,0.607566659554102,0.0264394027014178,1.08401551075813e-05,0.000130081861290975,281.681,0.0560354822238205,0.000904047380767971,0.0433695311085032,1.275264,29.4046065845053,1129.12975773648,40.3377504235331
"132",-0.344057009,-78.19814798,NA,5,"2021-07-07","EOS_1","new",1.185,582.222166666667,650.652084008399,6.8905,8.506,625.6599,"COLM",0.61747833318567,0.00993710798745992,0.60754122519821,0.0264385318997925,1.08397980789149e-05,0.000130077576946979,281.656,0.0560778759933443,0.000437846242582008,0.0172590130661182,1.228608,71.1864574928635,1130.83679509651,97.7286099725544
"133",-0.34384897,-78.19835301,NA,10,"2021-07-07","EOS_2","old",1.95,813.311475409836,1222.05193833779,6.88647540983607,8.45584426229508,625.64408852459,"COLM",0.61746272847218,0.00993436209403755,0.607528366378143,0.0264383522767826,1.08397244334809e-05,0.000130076693201771,281.605844262295,0.0561630471105741,0.000823609927013205,0.0389509396833004,2.02176,51.9052946203195,1134.27054809517,71.3664942049373
"134",-0.343675967,-78.19805503,NA,6,"2021-07-07","EOS_1","new",2.105,458.9585,512.790052049513,6.885,8.4315,625.6554,"COLM",0.61747389203082,0.00993335562065106,0.607540536410169,0.02643902118843,1.08399986872563e-05,0.000130079984247076,281.5815,0.0562044444804216,0.000345852960126352,0.0121274002431822,2.182464,179.961406091709,1135.94155956148,247.617735192073
"135",-0.343425013,-78.19790198,NA,11,"2021-07-07","EOS_2","old",2.31,822.416666666667,1235.39893411026,6.882,8.382,625.6834,"COLM",0.61750152588322,0.009931309402335,0.607570216480885,0.0264405960659645,1.08406443870455e-05,0.000130087732644546,281.532,0.0562887353769817,0.000834468524245651,0.0396487039830635,2.395008,60.405707107679,1139.34808690304,83.2397104912239
"136",-0.342978006,-78.19775403,NA,8,"2021-07-07","EOS_1","new",0.485,467.383333333333,521.978040590984,6.879,8.232,625.5334,"COLM",0.61735348738822,0.00992926355609722,0.607424223832123,0.0264345258671782,1.08381556055431e-05,0.000130057867266517,281.382,0.0565451171204341,0.000354183713274143,0.0126732222122176,0.502848,39.677991246396,1149.7432502907,54.925559102701
"137",-0.342973983,-78.19773199,NA,7,"2021-07-07","EOS_1","new",2.08,607.213770491803,678.308424691963,6.882,8.382,625.6834,"COLM",0.61750152588322,0.009931309402335,0.607570216480885,0.0264405960659645,1.08406443870455e-05,0.000130087732644546,281.532,0.0562887353769817,0.000458173481057558,0.0184675318733791,2.156544,116.774889832932,1139.34808690304,160.917047208974
"138",-0.34262496,-78.19784104,NA,12,"2021-07-07","EOS_2","old",2.45,839.416666666667,1260.60684026176,6.881,8.282,625.6254,"COLM",0.61744428433182,0.00993062741224988,0.60751365691957,0.0264382290853488,1.0839673924993e-05,0.000130076087099916,281.432,0.056459496661095,0.000854078732264548,0.0408768249272965,2.54016,62.1418127390747,1146.26607584175,85.8916631992758
"139",-0.342177032,-78.19864302,NA,13,"2021-07-07","EOS_2","old",0.625,676.25,1015.39662249054,6.878,8.207,625.5544,"COLM",0.61737421277752,0.0099285816900253,0.607445631087495,0.0264355518935276,1.08385762763463e-05,0.000130062915316156,281.357,0.0565879874579055,0.000689511016059532,0.0316580421082152,0.648,20.4687326457199,1151.4863960682,28.3559847427462
"140",-0.341911996,-78.19876296,NA,9,"2021-07-07","EOS_1","new",1.73,327.185333333333,365.263935644919,6.876,8.132,625.5954,"COLM",0.61741467663282,0.00992721808187961,0.60748745855094,0.0264375610123886,1.08394000150793e-05,0.000130072800180952,281.282,0.0567168394293938,0.000248599391847856,0.00672245366768511,1.793664,266.816863107909,1156.7341140978,370.471173253212
"141",-0.341787022,-78.19878601,NA,3,"2021-07-09","EOS_1",NA,0.505,NA,NA,NA,NA,NA,"COLM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.523584,NA,NA,NA
"142",-0.341539001,-78.19867504,NA,14,"2021-07-07","EOS_2","old",2.47,559.333333333333,839.464762941066,6.875,8.082,625.6154,"COLM",0.61743441509882,0.00992653633980156,0.607507878759018,0.0264385441045938,1.08398030828834e-05,0.000130077636994601,281.232,0.056802941983935,0.000572208818722789,0.0251143518649949,2.560896,101.969424246598,1160.24786543595,141.79787777179
"143",-0.34143297,-78.19878099,NA,3,"2021-07-09","EOS_2","old",0.075,500.75,749.433208080376,6.933,7.3305,626.0694,"COLM",0.61788247827702,0.00996614576376994,0.60791633251325,0.0264508412646588,1.08448449185101e-05,0.000130138139022121,280.4805,0.0581167085295493,0.000522655095796467,0.0228117935697604,0.07776,3.40876309274865,1214.55322401495,4.84986298546599
