"","lon_fit","lat_fit","lon_dist","lat_dist","dist","lon","lat","ele","time","lat_wypt","lon_wypt","ele_wypt","Date","EOS_no","Flux_ave","Tract","Point","CO2_ppm_ave","adjusted_ppm","DOC","TDN","AirTemp_c","VaisalaType","Total_hPa","GAVI_waterTempAve"
"893",-78.1921448961602,-0.316613145205021,-78.1921447305567,-0.316614145205021,101.175863660377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894",-78.192145065465,-0.316612145205021,-78.1921448961602,-0.316613145205021,101.288767269585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895",-78.1921452384803,-0.316611145205021,-78.192145065465,-0.316612145205021,101.401740559831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896",-78.1921454152149,-0.316610145205021,-78.1921452384803,-0.316611145205021,101.514785168124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897",-78.1921455956773,-0.316609145205021,-78.1921454152149,-0.316610145205021,101.627902735358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898",-78.1921457798761,-0.316608145205021,-78.1921455956773,-0.316609145205021,101.741094908553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899",-78.1921459678197,-0.316607145205021,-78.1921457798761,-0.316608145205021,101.854363336462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"900",-78.1921461595163,-0.316606145205021,-78.1921459678197,-0.316607145205021,101.967709673916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901",-78.1921463549739,-0.316605145205021,-78.1921461595163,-0.316606145205021,102.081135576225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"902",-78.1921465542003,-0.316604145205021,-78.1921463549739,-0.316605145205021,102.194642705602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"903",-78.1921467572034,-0.316603145205021,-78.1921465542003,-0.316604145205021,102.308232722921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904",-78.1921469639907,-0.316602145205021,-78.1921467572034,-0.316603145205021,102.421907293738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905",-78.1921471745695,-0.316601145205021,-78.1921469639907,-0.316602145205021,102.535668084892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"906",-78.1921473889472,-0.316600145205021,-78.1921471745695,-0.316601145205021,102.649516764763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907",-78.1921476071308,-0.316599145205021,-78.1921473889472,-0.316600145205021,102.76345500289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908",-78.1921478291272,-0.316598145205021,-78.1921476071308,-0.316599145205021,102.877484469402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"909",-78.1921480549431,-0.316597145205021,-78.1921478291272,-0.316598145205021,102.991606835498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910",-78.1921482845851,-0.316596145205021,-78.1921480549431,-0.316597145205021,103.105823771683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"911",-78.1921485180598,-0.316595145205021,-78.1921482845851,-0.316596145205021,103.220136950171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"912",-78.1921487553731,-0.316594145205021,-78.1921485180598,-0.316595145205021,103.334548039185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913",-78.1921489965312,-0.316593145205021,-78.1921487553731,-0.316594145205021,103.449058708327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914",-78.1921492415401,-0.316592145205021,-78.1921489965312,-0.316593145205021,103.5636706254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915",-78.1921494904053,-0.316591145205021,-78.1921492415401,-0.316592145205021,103.678385456672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916",-78.1921497431325,-0.316590145205021,-78.1921494904053,-0.316591145205021,103.793204864158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917",-78.192149999727,-0.316589145205021,-78.1921497431325,-0.316590145205021,103.908130511097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918",-78.1921502601939,-0.316588145205021,-78.192149999727,-0.316589145205021,104.023164053641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919",-78.1921505245382,-0.316587145205021,-78.1921502601939,-0.316588145205021,104.13830714677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920",-78.1921507927648,-0.316586145205021,-78.1921505245382,-0.316587145205021,104.253561441845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921",-78.1921510648782,-0.316585145205021,-78.1921507927648,-0.316586145205021,104.368928585184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922",-78.192151340883,-0.316584145205021,-78.1921510648782,-0.316585145205021,104.484410219876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923",-78.1921516207833,-0.316583145205021,-78.192151340883,-0.316584145205021,104.600007981719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924",-78.1921519045831,-0.316582145205021,-78.1921516207833,-0.316583145205021,104.715723503341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925",-78.1921521922865,-0.316581145205021,-78.1921519045831,-0.316582145205021,104.831558411257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"926",-78.192152483897,-0.316580145205021,-78.1921521922865,-0.316581145205021,104.947514324658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"927",-78.1921527794181,-0.316579145205021,-78.192152483897,-0.316580145205021,105.063592857042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"928",-78.1921530788531,-0.316578145205021,-78.1921527794181,-0.316579145205021,105.17979561464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"929",-78.1921533822051,-0.316577145205021,-78.1921530788531,-0.316578145205021,105.296124196497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"930",-78.192153689477,-0.316576145205021,-78.1921533822051,-0.316577145205021,105.412580194906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"931",-78.1921540006715,-0.316575145205021,-78.192153689477,-0.316576145205021,105.529165190957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"932",-78.1921543157911,-0.316574145205021,-78.1921540006715,-0.316575145205021,105.645880761622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"933",-78.192154634838,-0.316573145205021,-78.1921543157911,-0.316574145205021,105.762728468906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"934",-78.1921549578144,-0.316572145205021,-78.192154634838,-0.316573145205021,105.879709872234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"935",-78.1921552847221,-0.316571145205021,-78.1921549578144,-0.316572145205021,105.996826514357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"936",-78.1921556155629,-0.316570145205021,-78.1921552847221,-0.316571145205021,106.114079933999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"937",-78.1921559503381,-0.316569145205021,-78.1921556155629,-0.316570145205021,106.231471655922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"938",-78.192156289049,-0.316568145205021,-78.1921559503381,-0.316569145205021,106.349003194021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"939",-78.1921566316967,-0.316567145205021,-78.192156289049,-0.316568145205021,106.466676049642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"940",-78.192156978282,-0.316566145205021,-78.1921566316967,-0.316567145205021,106.584491715785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"941",-78.1921573288055,-0.316565145205021,-78.192156978282,-0.316566145205021,106.702451669907,-78.1921690050513,-0.316568976268172,4315.5,"2021-07-12 12:33:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"942",-78.1921576832677,-0.316564145205021,-78.1921573288055,-0.316565145205021,106.820557378134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"943",-78.1921580416686,-0.316563145205021,-78.1921576832677,-0.316564145205021,106.938810292615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"944",-78.1921584040084,-0.316562145205021,-78.1921580416686,-0.316563145205021,107.057211856407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"945",-78.1921587702866,-0.316561145205021,-78.1921584040084,-0.316562145205021,107.175763489217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"946",-78.1921591405029,-0.316560145205021,-78.1921587702866,-0.316561145205021,107.294466605829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"947",-78.1921595146565,-0.316559145205021,-78.1921591405029,-0.316560145205021,107.413322600768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"948",-78.1921598927465,-0.316558145205021,-78.1921595146565,-0.316559145205021,107.532332858259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"949",-78.1921602747719,-0.316557145205021,-78.1921598927465,-0.316558145205021,107.651498742945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"950",-78.192160660731,-0.316556145205021,-78.1921602747719,-0.316557145205021,107.770821601482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"951",-78.1921610506225,-0.316555145205021,-78.192160660731,-0.316556145205021,107.890302771861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"952",-78.1921614444443,-0.316554145205021,-78.1921610506225,-0.316555145205021,108.009943568354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"953",-78.1921618421945,-0.316553145205021,-78.1921614444443,-0.316554145205021,108.129745291861,-78.1921658199281,-0.316555062308908,4315.02,"2021-07-12 12:33:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"954",-78.1921622438708,-0.316552145205021,-78.1921618421945,-0.316553145205021,108.249709224492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"955",-78.1921626494705,-0.316551145205021,-78.1921622438708,-0.316552145205021,108.369836631282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"956",-78.192163058991,-0.316550145205021,-78.1921626494705,-0.316551145205021,108.49012875779,-78.1921778898686,-0.316556319594383,4312.61,"2021-07-12 12:35:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"957",-78.1921634724291,-0.316549145205021,-78.192163058991,-0.316550145205021,108.610586831856,-78.1921617127955,-0.31654835678637,4315.5,"2021-07-12 12:34:00",-0.316552966833115,-78.1921590305865,4316.330078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"958",-78.1921638897817,-0.316548145205021,-78.1921634724291,-0.316549145205021,108.731212061726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"959",-78.1921643110452,-0.316547145205021,-78.1921638897817,-0.316548145205021,108.852005635674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"960",-78.1921647362159,-0.316546145205021,-78.1921643110452,-0.316547145205021,108.972968725042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"961",-78.1921651652897,-0.316545145205021,-78.1921647362159,-0.316546145205021,109.094102477272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"962",-78.1921655982625,-0.316544145205021,-78.1921651652897,-0.316545145205021,109.215408021723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"963",-78.1921660351297,-0.316543145205021,-78.1921655982625,-0.316544145205021,109.33688646486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"964",-78.1921664758866,-0.316542145205021,-78.1921660351297,-0.316543145205021,109.458538892797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"965",-78.1921669205282,-0.316541145205021,-78.1921664758866,-0.316542145205021,109.580366372133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"966",-78.1921673690492,-0.316540145205021,-78.1921669205282,-0.316541145205021,109.702369943973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"967",-78.1921678214442,-0.316539145205021,-78.1921673690492,-0.316540145205021,109.824550628159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"968",-78.1921682777074,-0.316538145205021,-78.1921678214442,-0.316539145205021,109.946909423646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"969",-78.1921687378328,-0.316537145205021,-78.1921682777074,-0.316538145205021,110.069447302907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"970",-78.1921692018141,-0.316536145205021,-78.1921687378328,-0.316537145205021,110.19216521815,NA,NA,NA,NA,NA,NA,NA,"2021-07-06","EOS2",0.255,1,6,3250.84615384615,4894.49268093836,2.405,0.1359,6.89,"old",626.4394,9.337
"971",-78.1921696696447,-0.316535145205021,-78.1921692018141,-0.316536145205021,110.315064094488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"972",-78.1921701413179,-0.316534145205021,-78.1921696696447,-0.316535145205021,110.438144835058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"973",-78.1921706168266,-0.316533145205021,-78.1921701413179,-0.316534145205021,110.561408320159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"974",-78.1921710961633,-0.316532145205021,-78.1921706168266,-0.316533145205021,110.684855398491,-78.1921931449324,-0.31654299236834,4312.13,"2021-07-12 12:34:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"975",-78.1921715793207,-0.316531145205021,-78.1921710961633,-0.316532145205021,110.808486903355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"976",-78.1921720662908,-0.316530145205021,-78.1921715793207,-0.316531145205021,110.932303634622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"977",-78.1921725570653,-0.316529145205021,-78.1921720662908,-0.316530145205021,111.056306367063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"978",-78.192173051636,-0.316528145205021,-78.1921725570653,-0.316529145205021,111.180495853218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"979",-78.192173549994,-0.316527145205021,-78.192173051636,-0.316528145205021,111.304872816333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"980",-78.1921740521305,-0.316526145205021,-78.192173549994,-0.316527145205021,111.429437952553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"981",-78.1921745580362,-0.316525145205021,-78.1921740521305,-0.316526145205021,111.554191931993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"982",-78.1921750677016,-0.316524145205021,-78.1921745580362,-0.316525145205021,111.679135394631,-78.192155091092,-0.316513739526272,4308.77,"2021-07-12 12:32:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"983",-78.1921755811168,-0.316523145205021,-78.1921750677016,-0.316524145205021,111.804268956523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"984",-78.1921760982718,-0.316522145205021,-78.1921755811168,-0.316523145205021,111.929593205071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"985",-78.1921766191561,-0.316521145205021,-78.1921760982718,-0.316522145205021,112.055108692939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"986",-78.1921771437592,-0.316520145205021,-78.1921766191561,-0.316521145205021,112.180815952121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"987",-78.19217767207,-0.316519145205021,-78.1921771437592,-0.316520145205021,112.306715480054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"988",-78.1921782040773,-0.316518145205021,-78.19217767207,-0.316519145205021,112.432807747228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"989",-78.1921787397696,-0.316517145205021,-78.1921782040773,-0.316518145205021,112.559093196401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"990",-78.192179279135,-0.316516145205021,-78.1921787397696,-0.316517145205021,112.685572232979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"991",-78.1921798221614,-0.316515145205021,-78.192179279135,-0.316516145205021,112.812245240922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"992",-78.1921803688365,-0.316514145205021,-78.1921798221614,-0.316515145205021,112.939112567068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"993",-78.1921809191474,-0.316513145205021,-78.1921803688365,-0.316514145205021,113.0661745304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"994",-78.1921814730811,-0.316512145205021,-78.1921809191474,-0.316513145205021,113.193431417764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"995",-78.1921820306244,-0.316511145205021,-78.1921814730811,-0.316512145205021,113.320883485771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"996",-78.1921825917636,-0.316510145205021,-78.1921820306244,-0.316511145205021,113.448530958514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"997",-78.1921831564847,-0.316509145205021,-78.1921825917636,-0.316510145205021,113.576374026046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"998",-78.1921837247736,-0.316508145205021,-78.1921831564847,-0.316509145205021,113.704412851089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"999",-78.1921842966157,-0.316507145205021,-78.1921837247736,-0.316508145205021,113.83264755637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1000",-78.192184871996,-0.316506145205021,-78.1921842966157,-0.316507145205021,113.961078239099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1001",-78.1921854508995,-0.316505145205021,-78.192184871996,-0.316506145205021,114.089704961753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1002",-78.1921860333106,-0.316504145205021,-78.1921854508995,-0.316505145205021,114.218527749028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1003",-78.1921866192136,-0.316503145205021,-78.1921860333106,-0.316504145205021,114.347546597607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1004",-78.1921872085922,-0.316502145205021,-78.1921866192136,-0.316503145205021,114.476761466081,-78.1921734474599,-0.31649362295866,4311.17,"2021-07-12 12:32:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1005",-78.1921878014302,-0.316501145205021,-78.1921872085922,-0.316502145205021,114.606172283357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1006",-78.1921883977106,-0.316500145205021,-78.1921878014302,-0.316501145205021,114.735778938476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1007",-78.1921889974165,-0.316499145205021,-78.1921883977106,-0.316500145205021,114.865581290544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1008",-78.1921896005304,-0.316498145205021,-78.1921889974165,-0.316499145205021,114.995579163591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1009",-78.1921902070345,-0.316497145205021,-78.1921896005304,-0.316498145205021,115.125772344935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1010",-78.1921908169109,-0.316496145205021,-78.1921902070345,-0.316497145205021,115.256160584332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1011",-78.1921914301411,-0.316495145205021,-78.1921908169109,-0.316496145205021,115.386743602658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1012",-78.1921920467063,-0.316494145205021,-78.1921914301411,-0.316495145205021,115.517521077825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1013",-78.1921926665875,-0.316493145205021,-78.1921920467063,-0.316494145205021,115.648492659433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1014",-78.1921932897653,-0.316492145205021,-78.1921926665875,-0.316493145205021,115.779657951591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1015",-78.19219391622,-0.316491145205021,-78.1921932897653,-0.316492145205021,115.911016533692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1016",-78.1921945459315,-0.316490145205021,-78.19219391622,-0.316491145205021,116.042567935616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1017",-78.1921951788794,-0.316489145205021,-78.1921945459315,-0.316490145205021,116.174311663157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1018",-78.1921958150429,-0.316488145205021,-78.1921951788794,-0.316489145205021,116.306247176129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1019",-78.1921964544009,-0.316487145205021,-78.1921958150429,-0.316488145205021,116.438373898764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1020",-78.1921970969319,-0.316486145205021,-78.1921964544009,-0.316487145205021,116.570691222004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
