,,Channel 1,,,,,,,,
7/7/2021,11:25:25 AM,313.24,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:25:30 AM,314.5,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:25:35 AM,315.75,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:25:40 AM,318.01,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:25:45 AM,319.51,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:25:50 AM,319.51,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:25:55 AM,320.76,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:26:00 AM,322.02,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:26:05 AM,323.02,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:26:10 AM,323.77,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:26:15 AM,324.52,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:26:20 AM,324.52,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:26:25 AM,324.52,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:26:30 AM,324.52,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:26:35 AM,325.02,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:26:40 AM,324.27,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:26:45 AM,324.52,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:26:50 AM,323.27,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:26:55 AM,323.27,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:27:00 AM,323.77,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:27:05 AM,323.02,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:27:10 AM,323.52,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:27:15 AM,324.52,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:27:20 AM,324.52,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:27:25 AM,325.02,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:27:30 AM,324.27,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:27:35 AM,323.52,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:27:40 AM,323.27,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:27:45 AM,323.27,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:27:50 AM,323.52,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:27:55 AM,323.02,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:28:00 AM,323.52,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:28:05 AM,323.27,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:28:10 AM,323.27,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:28:15 AM,324.77,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:28:20 AM,324.27,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:28:25 AM,326.03,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:28:30 AM,325.77,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:28:35 AM,324.52,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:28:40 AM,324.77,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:28:45 AM,325.52,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:28:50 AM,326.28,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:28:55 AM,325.77,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:29:00 AM,325.77,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:29:05 AM,326.03,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:29:10 AM,326.78,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:29:15 AM,327.53,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:29:20 AM,325.77,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:29:25 AM,325.77,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:29:30 AM,327.28,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:29:35 AM,327.03,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:29:40 AM,327.53,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:29:45 AM,328.03,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:29:50 AM,328.28,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:29:55 AM,328.28,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:30:00 AM,328.28,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:30:05 AM,328.78,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:30:10 AM,328.03,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:30:15 AM,328.53,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:30:20 AM,328.28,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:30:25 AM,329.53,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:30:30 AM,329.78,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:30:35 AM,329.28,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:30:40 AM,329.78,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:30:45 AM,329.53,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:30:50 AM,329.53,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:30:55 AM,329.78,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:31:00 AM,329.28,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:31:05 AM,329.78,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:31:10 AM,329.53,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:31:15 AM,329.53,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:31:20 AM,329.78,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:31:25 AM,329.28,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:31:30 AM,331.29,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:31:35 AM,330.79,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:31:40 AM,330.79,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:31:45 AM,331.04,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:31:50 AM,330.54,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:31:55 AM,331.29,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:32:00 AM,330.79,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:32:05 AM,330.79,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:32:10 AM,331.04,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:32:15 AM,330.79,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:32:20 AM,331.29,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:32:25 AM,332.04,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:32:30 AM,331.04,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:32:35 AM,331.04,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:32:40 AM,332.04,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:32:45 AM,332.54,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:32:50 AM,331.79,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:32:55 AM,332.29,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:33:00 AM,332.29,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:33:05 AM,332.04,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:33:10 AM,332.54,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:33:15 AM,331.79,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:33:20 AM,332.29,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:33:25 AM,332.29,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:33:30 AM,332.04,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:33:35 AM,332.54,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:33:40 AM,331.79,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:33:45 AM,332.29,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:33:50 AM,332.04,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:33:55 AM,330.79,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:34:00 AM,331.04,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:34:05 AM,330.54,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:34:10 AM,331.04,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:34:15 AM,330.79,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:34:20 AM,330.79,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:34:25 AM,331.04,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:34:30 AM,330.54,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:34:35 AM,331.29,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:34:40 AM,330.79,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:34:45 AM,330.79,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:34:50 AM,331.04,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:34:55 AM,330.54,1,"Starting above the wide, flat part of Lower Antenas",3,-0.345701035,-78.19970903,3909.414795,1135,Last point below wall
7/7/2021,11:35:00 AM,331.29,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:35:05 AM,330.79,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:35:10 AM,330.79,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:35:15 AM,331.04,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:35:20 AM,330.54,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:35:25 AM,331.29,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:35:30 AM,330.79,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:35:35 AM,330.79,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:35:40 AM,331.04,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:35:45 AM,330.79,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:35:50 AM,332.54,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:35:55 AM,332.29,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:36:00 AM,333.29,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:36:05 AM,333.54,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:36:10 AM,333.29,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:36:15 AM,333.79,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:36:20 AM,333.04,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:36:25 AM,333.54,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:36:30 AM,333.54,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:36:35 AM,334.55,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:36:40 AM,335.05,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:36:45 AM,335.55,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:36:50 AM,337.3,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:36:55 AM,338.56,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:37:00 AM,338.3,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:37:05 AM,340.06,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:37:10 AM,339.31,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:37:15 AM,339.81,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:37:20 AM,339.81,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:37:25 AM,341.06,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:37:30 AM,341.06,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:37:35 AM,340.56,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:37:40 AM,340.06,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:37:45 AM,338.56,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:37:50 AM,337.05,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:37:55 AM,337.3,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:38:00 AM,336.8,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:38:05 AM,336.3,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:38:10 AM,334.8,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:38:15 AM,329.78,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:38:20 AM,326.03,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:38:25 AM,318.01,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:38:30 AM,313.75,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:38:35 AM,304.47,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:38:40 AM,298.21,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:38:45 AM,293.45,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:38:50 AM,287.93,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:38:55 AM,278.41,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:39:00 AM,272.65,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:39:05 AM,264.38,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:39:10 AM,258.36,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:39:15 AM,252.85,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:39:20 AM,244.83,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:39:25 AM,241.57,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:39:30 AM,238.07,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:39:35 AM,233.05,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:39:40 AM,227.79,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:39:45 AM,225.79,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:39:50 AM,220.02,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:39:55 AM,214.01,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:40:00 AM,209,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:40:05 AM,206.49,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:40:10 AM,205.74,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:40:15 AM,203.99,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:40:20 AM,200.23,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:40:25 AM,192.71,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:40:30 AM,190.2,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:40:35 AM,186.69,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:40:40 AM,183.44,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:40:45 AM,178.93,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:40:50 AM,177.67,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:40:55 AM,176.17,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:41:00 AM,176.67,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:41:05 AM,174.67,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:41:10 AM,175.17,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:41:15 AM,173.91,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:41:20 AM,173.91,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:41:25 AM,174.16,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:41:30 AM,173.41,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:41:35 AM,173.91,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:41:40 AM,173.91,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:41:45 AM,173.91,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:41:50 AM,174.16,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:41:55 AM,173.41,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:42:00 AM,174.16,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:42:05 AM,173.91,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:42:10 AM,173.91,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:42:15 AM,173.91,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:42:20 AM,174.67,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:42:25 AM,179.18,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:42:30 AM,181.43,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:42:35 AM,185.19,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:42:40 AM,186.44,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:42:45 AM,189.7,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:42:50 AM,191.71,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:42:55 AM,195.21,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:43:00 AM,195.21,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:43:05 AM,195.21,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:43:10 AM,194.96,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:43:15 AM,195.72,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:43:20 AM,194.96,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:43:25 AM,195.21,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:43:30 AM,195.21,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:43:35 AM,195.21,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:43:40 AM,195.72,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:43:45 AM,194.96,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:43:50 AM,195.21,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:43:55 AM,196.47,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:44:00 AM,197.72,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:44:05 AM,199.22,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:44:10 AM,199.98,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:44:15 AM,200.48,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:44:20 AM,200.23,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:44:25 AM,200.23,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:44:30 AM,201.73,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:44:35 AM,200.98,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:44:40 AM,201.73,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:44:45 AM,202.73,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:44:50 AM,202.73,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:44:55 AM,201.48,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:45:00 AM,201.23,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:45:05 AM,200.73,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:45:10 AM,198.72,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:45:15 AM,196.47,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:45:20 AM,193.96,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:45:25 AM,192.71,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:45:30 AM,190.7,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:45:35 AM,189.95,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:45:40 AM,188.95,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:45:45 AM,187.7,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:45:50 AM,185.19,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:45:55 AM,184.19,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:46:00 AM,180.93,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:46:05 AM,181.68,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:46:10 AM,180.18,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:46:15 AM,179.68,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:46:20 AM,178.93,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:46:25 AM,178.67,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:46:30 AM,179.43,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:46:35 AM,177.42,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:46:40 AM,177.67,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:46:45 AM,176.42,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:46:50 AM,174.92,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:46:55 AM,174.16,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:47:00 AM,173.66,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:47:05 AM,173.91,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:47:10 AM,173.91,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:47:15 AM,173.91,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:47:20 AM,174.16,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:47:25 AM,172.16,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:47:30 AM,172.91,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:47:35 AM,172.66,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:47:40 AM,171.41,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:47:45 AM,171.41,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:47:50 AM,170.91,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:47:55 AM,171.66,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:48:00 AM,171.41,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:48:05 AM,171.41,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:48:10 AM,171.41,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:48:15 AM,171.16,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:48:20 AM,171.91,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:48:25 AM,171.16,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:48:30 AM,171.41,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:48:35 AM,171.41,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:48:40 AM,171.41,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:48:45 AM,171.66,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:48:50 AM,170.91,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:48:55 AM,171.41,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:49:00 AM,170.15,NA,NA,NA,NA,NA,,NA,NA
7/7/2021,11:49:05 AM,170.15,NA,NA,NA,NA,NA,,NA,NA
