metadata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,,,,,,,,,,,,,,,,,,,,,
3958,3,-0.326041533,-78.19978891,4110.25,2021-06-29T17:09:15Z,,,,,,,,,,,,,,,,,,,,,,,,
3959,3,-0.326042287,-78.19978933,4110.73,2021-06-29T17:09:46Z,,,,,,,,,,,,,,,,,,,,,,,,
3960,3,-0.326043628,-78.1997895,4109.77,2021-06-29T17:10:20Z,,,,,,,,,,,,,,,,,,,,,,,,
3961,3,-0.32604388,-78.19979025,4110.25,2021-06-29T17:10:50Z,,,,,,,,,,,,,,,,,,,,,,,,
3962,3,-0.326043712,-78.19979151,4109.77,2021-06-29T17:11:25Z,,,,,,,,,,,,,,,,,,,,,,,,
3963,3,-0.326043209,-78.1997931,4110.25,2021-06-29T17:12:02Z,,,,,,,,,,,,,,,,,,,,,,,,
3964,3,-0.326046059,-78.19979268,4113.62,2021-06-29T17:12:30Z,,,,,,,,,,,,,,,,,,,,,,,,
3965,3,-0.326046394,-78.19979302,4110.25,2021-06-29T17:12:41Z,,,,,,,,,,,,,,,,,,,,,,,,
3966,3,-0.326045807,-78.19978933,4111.22,2021-06-29T17:13:16Z,,,,,,,,,,,,,,,,,,,,,,,,
3967,3,-0.326043628,-78.1997895,4109.77,2021-06-29T17:13:50Z,,,,,,,,,,,,,,,,,,,,,,,,
3968,3,-0.326041365,-78.1997869,4109.29,2021-06-29T17:14:24Z,,,,,,,,,,,,,,,,,,,,,,,,
3969,3,-0.326042622,-78.19978422,4110.73,2021-06-29T17:14:55Z,,,,,,,,,,,,,,,,,,,,,,,,
3970,3,-0.326042371,-78.1997843,4111.22,2021-06-29T17:15:25Z,,,,,,,,,,,,,,,,,,,,,,,,
3971,3,-0.326042874,-78.19978899,4111.22,2021-06-29T17:15:40Z,,,,,,,,,,,,,,,,,,,,,,,,
3972,3,-0.326043712,-78.19978572,4109.77,2021-06-29T17:15:53Z,,,,,,,,,,,,,,,,,,,,,,,,
3973,3,-0.326042874,-78.19978296,4101.6,2021-06-29T17:16:03Z,,,,,,,,,,,,,,,,,,,,,,,,
3974,3,-0.326042874,-78.19978296,4104.01,2021-06-29T17:16:04Z,,,,,,,,,,,,,,,,,,,,,,,,
3975,3,-0.326042874,-78.19978296,4109.29,2021-06-29T17:16:05Z,,,,,,,,,,,,,,,,,,,,,,,,
3976,3,-0.326035917,-78.19978321,4115.54,2021-06-29T17:16:07Z,,,,,,,,,,,,,,,,,,,,,,,,
3977,3,-0.326032396,-78.19978338,4104.49,2021-06-29T17:16:08Z,,,,,,,,,,,,,,,,,,,,,,,,
3978,3,-0.326028876,-78.19978354,4113.14,2021-06-29T17:16:09Z,,,,,,,,,,,,,,,,,,,,,,,,
3979,3,-0.326021668,-78.19977768,4109.77,2021-06-29T17:16:10Z,,,,,,,,,,,,,,,,,,,,,,,,
3980,3,-0.326019488,-78.1997708,4109.29,2021-06-29T17:16:12Z,,,,,,,,,,,,,,,,,,,,,,,,
3981,3,-0.326019991,-78.19977039,4101.12,2021-06-29T17:16:14Z,,,,,,,,,,,,,,,,,,,,,,,,
3982,3,-0.326020075,-78.19977039,4107.37,2021-06-29T17:16:15Z,,,,,,,,,,,,,,,,,,,,,,,,
3983,3,-0.326024601,-78.19977324,4109.29,2021-06-29T17:16:17Z,,,,,,,,,,,,,,,,,,,,,,,,
3984,3,-0.326046813,-78.19978765,4111.7,2021-06-29T17:16:23Z,,,,,,,,,,,,,,,,,,,,,,,,
3985,3,-0.32605025,-78.19978992,4118.43,2021-06-29T17:16:24Z,,,,,,,,,,,,,,,,,,,,,,,,
3986,3,-0.326069277,-78.19978916,4111.22,2021-06-29T17:16:25Z,,,,,,,,,,,,,,,,,,,,,,,,
3987,3,-0.326046813,-78.19977692,4110.73,2021-06-29T17:16:41Z,,,,,,,,,,,,,,,,,,,,,,,,
3988,3,-0.326043628,-78.19978497,4110.73,2021-06-29T17:16:55Z,,,,,,,,,,,,,,,,,,,,,,,,
3989,3,-0.326044047,-78.19978539,4110.25,2021-06-29T17:17:15Z,,,,,,,,,,,,,,,,,,,,,,,,
3990,3,-0.326042371,-78.19978707,4111.22,2021-06-29T17:17:29Z,,,,,,,,,,,,,,,,,,,,,,,,
3991,3,-0.32604103,-78.19978338,4110.25,2021-06-29T17:17:44Z,,,,,,,,,,,,,,,,,,,,,,,,
3992,3,-0.326041868,-78.19978723,4111.22,2021-06-29T17:18:02Z,,,,,,,,,,,,,,,,,,,,,,,,
3993,3,-0.326037677,-78.19979042,4111.22,2021-06-29T17:18:25Z,,,,,,,,,,,,,,,,,,,,,,,,
3994,3,-0.326041616,-78.199819,4111.22,2021-06-29T17:18:35Z,,,,,,,,,,,,,,,,,,,,,,,,
3995,3,-0.326056955,-78.19984297,4111.22,2021-06-29T17:18:46Z,,,,,,,,,,,,,,,,,,,,,,,,
3996,3,-0.326103223,-78.19987717,4111.22,2021-06-29T17:18:59Z,,,,,,,,,,,,,,,,,,,,,,,,
3997,3,-0.326100793,-78.19988145,4110.25,2021-06-29T17:19:26Z,,,,,,,,,,,,,,,,,,,,,,,,
3998,3,-0.326064918,-78.19985932,4111.22,2021-06-29T17:19:39Z,,,,,,,,,,,,,,,,,,,,,,,,
3999,3,-0.326020159,-78.19981758,4111.22,2021-06-29T17:19:52Z,,,,,,,,,,,,,,,,,,,,,,,,
4000,3,-0.325960563,-78.19977877,4112.18,2021-06-29T17:20:06Z,,,,,,,,,,,,,,,,,,,,,,,,
4001,3,-0.32590583,-78.19974817,4112.18,2021-06-29T17:20:19Z,,,,,,,,,,,,,,,,,,,,,,,,
4002,3,-0.325864842,-78.19969822,4112.66,2021-06-29T17:20:33Z,,,,,,,,,,,,,,,,,,,,,,,,
4003,3,-0.325826369,-78.19969302,4113.14,2021-06-29T17:20:46Z,,,,,,,,,,,,,,,,,,,,,,,,
4004,3,-0.325811114,-78.19969302,4113.14,2021-06-29T17:21:01Z,,,,,,,,,,,,,,,,,,,,,,,,
4005,3,-0.325810695,-78.1996931,4112.18,2021-06-29T17:21:03Z,,,,,,,,,,,,,,,,,,,,,,,,
4006,3,-0.32578337,-78.19968916,4113.62,2021-06-29T17:21:20Z,,,,,,,,,,,,,,,,,,,,,,,,
4007,3,-0.325777838,-78.19968179,4113.62,2021-06-29T17:21:43Z,,,,,,,,,,,,,,,,,,,,,,,,
4008,3,-0.325762164,-78.19968749,4115.06,2021-06-29T17:21:54Z,,,,,,,,,,,,,,,,,,,,,,,,
4009,3,-0.325757135,-78.19968598,4114.58,2021-06-29T17:22:18Z,,,,,,,,,,,,,,,,,,,,,,,,
4010,3,-0.325753866,-78.19968439,4113.62,2021-06-29T17:22:42Z,,,,,,,,,,,,,,,,,,,,,,,,
4011,3,-0.325749172,-78.19968598,4113.14,2021-06-29T17:23:04Z,,,,,,,,,,,,,,,,,,,,,,,,
4012,3,-0.325748753,-78.19968581,4113.62,2021-06-29T17:23:14Z,,,,,,,,,,,,,,,,,,,,,,,,
4013,3,-0.325749256,-78.19968581,4113.62,2021-06-29T17:23:39Z,,,,,,,,,,,,,,,,,,,,,,,,
4014,3,-0.325749088,-78.19968699,4113.62,2021-06-29T17:23:59Z,,,,,,,,,,,,,,,,,,,,,,,,
4015,3,-0.325716315,-78.19964625,4115.54,2021-06-29T17:24:12Z,,,,,,,,,,,,,,,,,,,,,,,,
4016,3,-0.325655295,-78.19967131,4116.02,2021-06-29T17:24:26Z,,,,,,,,,,,,,,,,,,,,,,,,
4017,3,-0.325643895,-78.19967299,4116.02,2021-06-29T17:24:42Z,,,,,,,,,,,,,,,,,,,,,,,,
4018,3,-0.325634927,-78.1996807,4116.5,2021-06-29T17:24:59Z,,,,,,,,,,,,,,,,,,,,,,,,
4019,3,-0.325619755,-78.1996869,4117.46,2021-06-29T17:25:14Z,,,,,,,,,,,,,,,,,,,,,,,,
4020,3,-0.325618833,-78.19968355,4115.54,2021-06-29T17:25:37Z,,,,,,,,,,,,,,,,,,,,,,,,
4021,3,-0.325628053,-78.19968657,4114.1,2021-06-29T17:25:52Z,,,,,,,,,,,,,,,,,,,,,,,,
4022,3,-0.32562797,-78.1996869,4116.02,2021-06-29T17:25:54Z,,,,,,,,,,,,,,,,,,,,,,,,
4023,3,-0.325632747,-78.19968481,4114.1,2021-06-29T17:25:59Z,,,,,,,,,,,,,,,,,,,,,,,,
4024,3,-0.325638615,-78.19968598,4117.46,2021-06-29T17:26:00Z,,,,,,,,,,,,,,,,,,,,,,,,
4025,3,-0.325643225,-78.19968673,4116.02,2021-06-29T17:26:01Z,,,,,,,,,,,,,,,,,,,,,,,,
4026,3,-0.325639537,-78.19968472,4116.02,2021-06-29T17:26:17Z,,,,,,,,,,,,,,,,,,,,,,,,
4027,3,-0.325639369,-78.19968497,4115.06,2021-06-29T17:26:18Z,,,,,,,,,,,,,,,,,,,,,,,,
4028,3,-0.325655965,-78.19968053,4115.06,2021-06-29T17:26:22Z,,,,,,,,,,,,,,,,,,,,,,,,
4029,3,-0.325688235,-78.19966762,4115.06,2021-06-29T17:26:26Z,,,,,,,,,,,,,,,,,,,,,,,,
4030,3,-0.325716063,-78.19966813,4115.06,2021-06-29T17:26:29Z,,,,,,,,,,,,,,,,,,,,,,,,
4031,3,-0.325728133,-78.19965555,4115.06,2021-06-29T17:26:31Z,,,,,,,,,,,,,,,,,,,,,,,,
4032,3,-0.325756632,-78.19968497,4114.1,2021-06-29T17:26:44Z,,,,,,,,,,,,,,,,,,,,,,,,
4033,3,-0.325755123,-78.19969009,4112.66,2021-06-29T17:26:53Z,,,,,,,,,,,,,,,,,,,,,,,,
4034,3,-0.325755291,-78.19969478,4113.62,2021-06-29T17:27:14Z,,,,,,,,,,,,,,,,,,,,,,,,
4035,3,-0.325754285,-78.19969763,4112.66,2021-06-29T17:27:35Z,,,,,,,,,,,,,,,,,,,,,,,,
4036,3,-0.325758979,-78.19968824,4113.62,2021-06-29T17:27:51Z,,,,,,,,,,,,,,,,,,,,,,,,
4037,3,-0.325731151,-78.19967961,4114.58,2021-06-29T17:27:55Z,,,,,,,,,,,,,,,,,,,,,,,,
4038,3,-0.325675495,-78.19968439,4115.06,2021-06-29T17:28:01Z,,,,,,,,,,,,,,,,,,,,,,,,
4039,3,-0.325632328,-78.19969218,4113.62,2021-06-29T17:28:14Z,,,,,,,,,,,,,,,,,,,,,,,,
4040,3,-0.32562579,-78.19969193,4116.98,2021-06-29T17:28:23Z,,,,,,,,,,,,,,,,,,,,,,,,
4041,3,-0.325621516,-78.19968824,4114.58,2021-06-29T17:28:30Z,,,,,,,,,,,,,,,,,,,,,,,,
4042,3,-0.325624701,-78.1996947,4116.02,2021-06-29T17:28:52Z,,,,,,,,,,,,,,,,,,,,,,,,
4043,3,-0.325624282,-78.19969319,4116.02,2021-06-29T17:29:02Z,,,,,,,,,,,,,,,,,,,,,,,,
4044,3,-0.32562512,-78.1996947,4116.02,2021-06-29T17:29:25Z,,,,,,,,,,,,,,,,,,,,,,,,
4045,3,-0.32562512,-78.19969411,4114.58,2021-06-29T17:29:35Z,,,,,,,,,,,,,,,,,,,,,,,,
4046,3,-0.325626712,-78.19969344,4115.06,2021-06-29T17:29:54Z,,,,,,,,,,,,,,,,,,,,,,,,
4047,3,-0.325626796,-78.19969621,4116.98,2021-06-29T17:30:16Z,,,,,,,,,,,,,,,,,,,,,,,,
4048,3,-0.325628053,-78.1996952,4116.02,2021-06-29T17:30:25Z,,,,,,,,,,,,,,,,,,,,,,,,
4049,3,-0.325622605,-78.19969176,4116.5,2021-06-29T17:30:46Z,,,,,,,,,,,,,,,,,,,,,,,,
4050,3,-0.325622438,-78.19968682,4117.46,2021-06-29T17:31:03Z,,,,,,,,,,,,,,,,,,,,,,,,
4051,3,-0.325621432,-78.1996874,4116.5,2021-06-29T17:31:33Z,,,,,,,,,,,,,,,,,,,,,,,,
4052,3,-0.325621013,-78.19968539,4116.5,2021-06-29T17:31:54Z,,,,,,,,,,,,,,,,,,,,,,,,
4053,3,-0.325618582,-78.19968455,4114.1,2021-06-29T17:32:23Z,,,,,,,,,,,,,,,,,,,,,,,,
4054,3,-0.325617576,-78.19968657,4115.54,2021-06-29T17:32:35Z,,,,,,,,,,,,,,,,,,,,,,,,
4055,3,-0.32561766,-78.19968699,4117.46,2021-06-29T17:32:42Z,,,,,,,,,,,,,,,,,,,,,,,,
4056,3,-0.325617827,-78.19968749,4116.02,2021-06-29T17:32:52Z,,,,,,,,,,,,,,,,,,,,,,,,
4057,3,-0.325618247,-78.19968749,4116.02,2021-06-29T17:32:58Z,,,,,,,,,,,,,,,,,,,,,,,,
4058,3,-0.325632831,-78.19968849,4116.5,2021-06-29T17:33:16Z,,,,,,,,,,,,,,,,,,,,,,,,
4059,3,-0.325624952,-78.19968715,4116.98,2021-06-29T17:33:42Z,,,,,,,,,,,,,,,,,,,,,,,,
4060,3,-0.325623695,-78.19968682,4117.46,2021-06-29T17:34:08Z,,,,,,,,,,,,,,,,,,,,,,,,
4061,3,-0.325622521,-78.19968699,4117.46,2021-06-29T17:34:40Z,,,,,,,,,,,,,,,,,,,,,,,,
4062,3,-0.325621516,-78.19968548,4114.58,2021-06-29T17:34:55Z,,,,,,,,,,,,,,,,,,,,,,,,
4063,3,-0.325621516,-78.19968556,4114.1,2021-06-29T17:34:56Z,,,,,,,,,,,,,,,,,,,,,,,,
4064,3,-0.325622689,-78.19968523,4117.94,2021-06-29T17:35:25Z,,,,,,,,,,,,,,,,,,,,,,,,
4065,3,-0.325623024,-78.19968397,4116.98,2021-06-29T17:35:53Z,,,,,,,,,,,,,,,,,,,,,,,,
4066,3,-0.325621013,-78.19968447,4117.94,2021-06-29T17:36:20Z,,,,,,,,,,,,,,,,,,,,,,,,
4067,3,-0.325620594,-78.19968548,4116.5,2021-06-29T17:36:49Z,,,,,,,,,,,,,,,,,,,,,,,,
4068,3,-0.32565563,-78.19970149,4116.5,2021-06-29T17:37:15Z,,,,,,,,,,,,,,,,,,,,,,,,
4069,3,-0.325658312,-78.19969562,4116.98,2021-06-29T17:37:43Z,,,,,,,,,,,,,,,,,,,,,,,,
4070,3,-0.325657809,-78.19969755,4117.46,2021-06-29T17:38:02Z,,,,,,,,,,,,,,,,,,,,,,,,
4071,3,-0.325650433,-78.19969805,4116.98,2021-06-29T17:38:32Z,,,,,,,,,,,,,,,,,,,,,,,,
4072,3,-0.325641045,-78.19969092,4116.02,2021-06-29T17:39:02Z,,,,,,,,,,,,,,,,,,,,,,,,
4073,3,-0.325636519,-78.19969034,4116.98,2021-06-29T17:39:36Z,,,,,,,,,,,,,,,,,,,,,,,,
4074,3,-0.325634759,-78.19968833,4117.94,2021-06-29T17:40:08Z,,,,,,,,,,,,,,,,,,,,,,,,
4075,3,-0.325634675,-78.19968816,4118.43,2021-06-29T17:40:40Z,,,,,,,,,,,,,,,,,,,,,,,,
4076,3,-0.325636016,-78.19968816,4118.43,2021-06-29T17:41:07Z,,,,,,,,,,,,,,,,,,,,,,,,
4077,3,-0.325636435,-78.19969,4115.06,2021-06-29T17:41:34Z,,,,,,,,,,,,,,,,,,,,,,,,
4078,3,-0.325635681,-78.19969076,4116.02,2021-06-29T17:41:45Z,,,,,,,,,,,,,,,,,,,,,,,,
4079,3,-0.3256361,-78.19969134,4118.91,2021-06-29T17:41:58Z,,,,,,,,,,,,,,,,,,,,,,,,
4080,3,-0.325636603,-78.19969151,4117.94,2021-06-29T17:42:23Z,,,,,,,,,,,,,,,,,,,,,,,,
4081,3,-0.325651439,-78.19968916,4117.46,2021-06-29T17:42:49Z,,,,,,,,,,,,,,,,,,,,,,,,
4082,3,-0.325655462,-78.19968774,4116.98,2021-06-29T17:43:19Z,,,,,,,,,,,,,,,,,,,,,,,,
4083,3,-0.325658228,-78.19968808,4117.46,2021-06-29T17:43:44Z,,,,,,,,,,,,,,,,,,,,,,,,
4084,3,-0.325653199,-78.19968623,4119.39,2021-06-29T17:44:05Z,,,,,,,,,,,,,,,,,,,,,,,,
4085,3,-0.32564465,-78.19968933,4116.98,2021-06-29T17:44:29Z,,,,,,,,,,,,,,,,,,,,,,,,
4086,3,-0.32563434,-78.19968958,4112.66,2021-06-29T17:44:41Z,,,,,,,,,,,,,,,,,,,,,,,,
4087,3,-0.325634005,-78.19968933,4123.23,2021-06-29T17:44:42Z,,,,,,,,,,,,,,,,,,,,,,,,
4088,3,-0.325633418,-78.19968908,4119.39,2021-06-29T17:44:43Z,,,,,,,,,,,,,,,,,,,,,,,,
4089,3,-0.325633166,-78.19968916,4118.43,2021-06-29T17:44:45Z,,,,,,,,,,,,,,,,,,,,,,,,
4090,3,-0.325627718,-78.19968372,4116.02,2021-06-29T17:45:09Z,,,,,,,,,,,,,,,,,,,,,,,,
4091,3,-0.325637944,-78.19968849,4117.46,2021-06-29T17:45:34Z,,,,,,,,,,,,,,,,,,,,,,,,
4092,3,-0.32564004,-78.1996947,4117.94,2021-06-29T17:45:50Z,,,,,,,,,,,,,,,,,,,,,,,,
4093,3,-0.325645572,-78.19969277,4117.46,2021-06-29T17:46:16Z,,,,,,,,,,,,,,,,,,,,,,,,
4094,3,-0.325645655,-78.19968891,4118.43,2021-06-29T17:46:47Z,,,,,,,,,,,,,,,,,,,,,,,,
4095,3,-0.325645236,-78.19968523,4117.46,2021-06-29T17:47:03Z,,,,,,,,,,,,,,,,,,,,,,,,
4096,3,-0.325633502,-78.19968816,4118.43,2021-06-29T17:47:17Z,,,,,,,,,,,,,,,,,,,,,,,,
4097,3,-0.325635429,-78.19968841,4117.46,2021-06-29T17:47:33Z,,,,,,,,,,,,,,,,,,,,,,,,
4098,3,-0.325635429,-78.19968414,4118.91,2021-06-29T17:47:49Z,,,,,,,,,,,,,,,,,,,,,,,,
4099,3,-0.325626293,-78.1996729,4119.39,2021-06-29T17:48:06Z,,,,,,,,,,,,,,,,,,,,,,,,
4100,3,-0.325605422,-78.19967684,4120.83,2021-06-29T17:48:27Z,,,,,,,,,,,,,,,,,,,,,,,,
4101,3,-0.325601902,-78.19968229,4120.35,2021-06-29T17:48:38Z,,,,,,,,,,,,,,,,,,,,,,,,
4102,3,-0.325586312,-78.19964508,4121.79,2021-06-29T17:48:49Z,,,,,,,,,,,,,,,,,,,,,,,,
4103,3,-0.325529231,-78.19961926,4123.71,2021-06-29T17:49:01Z,,,,,,,,,,,,,,,,,,,,,,,,
4104,3,-0.325496374,-78.19963041,4126.12,2021-06-29T17:49:09Z,,,,,,,,,,,,,,,,,,,,,,,,
4105,3,-0.325477347,-78.19960903,4126.6,2021-06-29T17:49:22Z,,,,,,,,,,,,,,,,,,,,,,,,
4106,3,-0.325464942,-78.19961582,4127.08,2021-06-29T17:49:33Z,,,,,,,,,,,,,,,,,,,,,,,,
4107,3,-0.32545371,-78.19960635,4126.12,2021-06-29T17:49:46Z,,,,,,,,,,,,,,,,,,,,,,,,
4108,3,-0.325395539,-78.1996408,4127.56,2021-06-29T17:50:00Z,,,,,,,,,,,,,,,,,,,,,,,,
4109,3,-0.325384308,-78.19964658,4129,2021-06-29T17:50:06Z,,,,,,,,,,,,,,,,,,,,,,,,
4110,3,-0.325375171,-78.19965648,4129,2021-06-29T17:50:24Z,,,,,,,,,,,,,,,,,,,,,,,,
4111,3,-0.32536109,-78.19965547,4128.52,2021-06-29T17:50:47Z,,,,,,,,,,,,,,,,,,,,,,,,
4112,3,-0.325359497,-78.19965346,4129,2021-06-29T17:51:07Z,,,,,,,,,,,,,,,,,,,,,,,,
4113,3,-0.325357905,-78.19965463,4127.56,2021-06-29T17:51:32Z,,,,,,,,,,,,,,,,,,,,,,,,
4114,3,-0.325346421,-78.19965891,4128.04,2021-06-29T17:51:58Z,,,,,,,,,,,,,,,,,,,,,,,,
4115,3,-0.325350277,-78.19964156,4127.08,2021-06-29T17:52:03Z,,,,,,,,,,,,,,,,,,,,,,,,
4116,3,-0.325370394,-78.19962068,4125.64,2021-06-29T17:52:19Z,,,,,,,,,,,,,,,,,,,,,,,,
4117,3,-0.325335106,-78.19965857,4127.08,2021-06-29T17:52:45Z,,,,,,,,,,,,,,,,,,,,,,,,
4118,3,-0.325343991,-78.1996553,4127.08,2021-06-29T17:53:05Z,,,,,,,,,,,,,,,,,,,,,,,,
4119,3,-0.32534223,-78.19966502,4128.04,2021-06-29T17:53:23Z,,,,,,,,,,,,,,,,,,,,,,,,
4120,3,-0.325341644,-78.19967416,4128.04,2021-06-29T17:53:49Z,,,,,,,,,,,,,,,,,,,,,,,,
4121,3,-0.325345416,-78.1996714,4126.6,2021-06-29T17:54:11Z,,,,,,,,,,,,,,,,,,,,,,,,
4122,3,-0.325413477,-78.19967324,4128.04,2021-06-29T17:54:32Z,,,,,,,,,,,,,,,,,,,,,,,,
4123,3,-0.3254232,-78.1996729,4125.64,2021-06-29T17:54:43Z,,,,,,,,,,,,,,,,,,,,,,,,
4124,3,-0.325365532,-78.19967307,4127.08,2021-06-29T17:55:06Z,,,,,,,,,,,,,,,,,,,,,,,,
4125,3,-0.325358994,-78.19967668,4127.56,2021-06-29T17:55:30Z,,,,,,,,,,,,,,,,,,,,,,,,
4126,3,-0.325352373,-78.19967693,4127.08,2021-06-29T17:55:51Z,,,,,,,,,,,,,,,,,,,,,,,,
4127,3,-0.325350109,-78.19967936,4129,2021-06-29T17:56:18Z,,,,,,,,,,,,,,,,,,,,,,,,
4128,3,-0.32535078,-78.19967215,4129,2021-06-29T17:56:33Z,,,,,,,,,,,,,,,,,,,,,,,,
4129,3,-0.325352792,-78.19967559,4124.67,2021-06-29T17:56:52Z,,,,,,,,,,,,,,,,,,,,,,,,
4130,3,-0.325354384,-78.19964969,4127.56,2021-06-29T17:57:07Z,,,,,,,,,,,,,,,,,,,,,,,,
4131,3,-0.325320857,-78.1996294,4130.92,2021-06-29T17:57:18Z,,,,,,,,,,,,,,,,,,,,,,,,
4132,3,-0.325304344,-78.19962362,4131.88,2021-06-29T17:57:24Z,,,,,,,,,,,,,,,,,,,,,,,,
4133,3,-0.325258747,-78.19960409,4132.85,2021-06-29T17:57:36Z,,,,,,,,,,,,,,,,,,,,,,,,
4134,3,-0.325216753,-78.19958598,4132.36,2021-06-29T17:57:47Z,,,,,,,,,,,,,,,,,,,,,,,,
4135,3,-0.325204264,-78.19953796,4135.25,2021-06-29T17:57:59Z,,,,,,,,,,,,,,,,,,,,,,,,
4136,3,-0.325211389,-78.19948439,4135.73,2021-06-29T17:58:09Z,,,,,,,,,,,,,,,,,,,,,,,,
4137,3,-0.32518398,-78.19946042,4134.77,2021-06-29T17:58:18Z,,,,,,,,,,,,,,,,,,,,,,,,
4138,3,-0.325155063,-78.199459,4135.73,2021-06-29T17:58:23Z,,,,,,,,,,,,,,,,,,,,,,,,
4139,3,-0.325119607,-78.19943293,4137.17,2021-06-29T17:58:34Z,,,,,,,,,,,,,,,,,,,,,,,,
4140,3,-0.325101754,-78.19940695,4140.54,2021-06-29T17:58:43Z,,,,,,,,,,,,,,,,,,,,,,,,
4141,3,-0.325075015,-78.19938046,4141.02,2021-06-29T17:58:54Z,,,,,,,,,,,,,,,,,,,,,,,,
4142,3,-0.3250321,-78.19932916,4143.42,2021-06-29T17:59:06Z,,,,,,,,,,,,,,,,,,,,,,,,
4143,3,-0.325000249,-78.19928348,4145.34,2021-06-29T17:59:16Z,,,,,,,,,,,,,,,,,,,,,,,,
4144,3,-0.324962111,-78.19927443,4143.42,2021-06-29T17:59:28Z,,,,,,,,,,,,,,,,,,,,,,,,
4145,3,-0.324955573,-78.19927124,4142.94,2021-06-29T17:59:29Z,,,,,,,,,,,,,,,,,,,,,,,,
4146,3,-0.32485717,-78.19920947,4142.94,2021-06-29T17:59:42Z,,,,,,,,,,,,,,,,,,,,,,,,
4147,3,-0.324813249,-78.19916622,4147.75,2021-06-29T17:59:51Z,,,,,,,,,,,,,,,,,,,,,,,,
4148,3,-0.324770333,-78.19913671,4147.26,2021-06-29T18:00:05Z,,,,,,,,,,,,,,,,,,,,,,,,
4149,3,-0.324722305,-78.1992005,4144.86,2021-06-29T18:00:22Z,,,,,,,,,,,,,,,,,,,,,,,,
4150,3,-0.324690957,-78.19922254,4141.5,2021-06-29T18:00:28Z,,,,,,,,,,,,,,,,,,,,,,,,
4151,3,-0.32468928,-78.19922774,4145.34,2021-06-29T18:00:29Z,,,,,,,,,,,,,,,,,,,,,,,,
4152,3,-0.32465768,-78.19924828,4143.42,2021-06-29T18:00:34Z,,,,,,,,,,,,,,,,,,,,,,,,
4153,3,-0.324584758,-78.19929002,4140.05,2021-06-29T18:00:44Z,,,,,,,,,,,,,,,,,,,,,,,,
4154,3,-0.324580316,-78.19929882,4144.86,2021-06-29T18:00:45Z,,,,,,,,,,,,,,,,,,,,,,,,
4155,3,-0.324566821,-78.19932153,4142.46,2021-06-29T18:00:48Z,,,,,,,,,,,,,,,,,,,,,,,,
4156,3,-0.32456263,-78.19932707,4145.82,2021-06-29T18:00:49Z,,,,,,,,,,,,,,,,,,,,,,,,
4157,3,-0.324555505,-78.19933302,4142.46,2021-06-29T18:00:51Z,,,,,,,,,,,,,,,,,,,,,,,,
4158,3,-0.324547291,-78.19933687,4143.42,2021-06-29T18:00:52Z,,,,,,,,,,,,,,,,,,,,,,,,
4159,3,-0.324487109,-78.19935984,4141.02,2021-06-29T18:01:03Z,,,,,,,,,,,,,,,,,,,,,,,,
4160,3,-0.324492138,-78.1993668,4142.94,2021-06-29T18:01:19Z,,,,,,,,,,,,,,,,,,,,,,,,
4161,3,-0.324483169,-78.19935515,4139.57,2021-06-29T18:01:22Z,,,,,,,,,,,,,,,,,,,,,,,,
4162,3,-0.324471015,-78.19935012,4142.94,2021-06-29T18:01:25Z,,,,,,,,,,,,,,,,,,,,,,,,
4163,3,-0.32447177,-78.19935297,4141.02,2021-06-29T18:01:38Z,,,,,,,,,,,,,,,,,,,,,,,,
4164,3,-0.324480822,-78.19935557,4140.54,2021-06-29T18:01:48Z,,,,,,,,,,,,,,,,,,,,,,,,
4165,3,-0.324500268,-78.19940921,4139.57,2021-06-29T18:01:58Z,,,,,,,,,,,,,,,,,,,,,,,,
4166,3,-0.324499682,-78.19941742,4141.5,2021-06-29T18:02:00Z,,,,,,,,,,,,,,,,,,,,,,,,
4167,3,-0.324496999,-78.19943016,4141.98,2021-06-29T18:02:06Z,,,,,,,,,,,,,,,,,,,,,,,,
4168,3,-0.324491384,-78.19943243,4141.98,2021-06-29T18:02:19Z,,,,,,,,,,,,,,,,,,,,,,,,
4169,3,-0.324480822,-78.19945824,4141.98,2021-06-29T18:02:36Z,,,,,,,,,,,,,,,,,,,,,,,,
4170,3,-0.324430531,-78.19952069,4142.46,2021-06-29T18:02:50Z,,,,,,,,,,,,,,,,,,,,,,,,
4171,3,-0.324414102,-78.19954064,4141.98,2021-06-29T18:02:54Z,,,,,,,,,,,,,,,,,,,,,,,,
4172,3,-0.324388538,-78.19958682,4141.02,2021-06-29T18:03:01Z,,,,,,,,,,,,,,,,,,,,,,,,
4173,3,-0.324380156,-78.19959881,4141.5,2021-06-29T18:03:13Z,,,,,,,,,,,,,,,,,,,,,,,,
4174,3,-0.32438267,-78.19959026,4140.05,2021-06-29T18:03:33Z,,,,,,,,,,,,,,,,,,,,,,,,
4175,3,-0.324391723,-78.19959118,4140.05,2021-06-29T18:03:45Z,,,,,,,,,,,,,,,,,,,,,,,,
4176,3,-0.324415443,-78.19959244,4140.54,2021-06-29T18:03:48Z,,,,,,,,,,,,,,,,,,,,,,,,
4177,3,-0.324440254,-78.19960241,4140.05,2021-06-29T18:03:51Z,,,,,,,,,,,,,,,,,,,,,,,,
4178,3,-0.324540501,-78.19960962,4140.05,2021-06-29T18:04:02Z,,,,,,,,,,,,,,,,,,,,,,,,
