
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2021-08-04T19:29:34Z,,-0.317504983395338,-78.194144032895565,-0.314690005034208,-78.192155007272959,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,

rte
ID,name,cmt,desc,src,number,type,IsAutoNamed,DisplayColor,TransportationMode,TripName,Date,DayNumber,

rtept
ID,rteID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,DepartureTime,StopDuration,ArrivalTime,CalculationMode,ElevationMode,NamedRoad_Name,NamedRoad_Id,NamedRoad_ProductId,TransportationMode,

wpt
ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime,
22,-0.316552966833115,-78.192159030586481,4316.330078,2021-07-12T17:33:51Z,,,"070",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-12T17:33:51Z,
23,-0.317031992599368,-78.192206975072622,4312.2929690000001,2021-07-12T17:39:36Z,,,"071",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-12T17:39:36Z,
24,-0.31707800924778,-78.192205969244242,4313.8237300000001,2021-07-12T17:40:36Z,,,"072",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-12T17:40:36Z,
25,-0.317448992282152,-78.192156013101339,4324.9838870000003,2021-07-12T17:46:40Z,,,"073",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-12T17:46:40Z,
26,-0.317504983395338,-78.192155007272959,4322.0556640000004,2021-07-12T17:47:22Z,,,"074",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-07-12T17:47:22Z,

Address
wptID,StreetAddress1,StreetAddress2,City,State,Country,PostalCode,

PhoneNumber
wptID,Category,value,

Categories
wptID,Category,

trk
ID,name,cmt,desc,src,number,type,DisplayColor,

trkseg
ID,trkID,

trkpt
ID,trksegID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Temperature,Depth,wtemp,hr,cad,
