Serial_number:,,,,
2106253,,,,
Project,ID:,,,
2/5/2022,7:15:00 AM,0,62.4386,7.124
2/5/2022,7:30:00 AM,0,62.4373,7.159
2/5/2022,7:45:00 AM,0,62.447,7.256
2/5/2022,8:00:00 AM,0,62.4662,7.333
2/5/2022,8:15:00 AM,0,62.4867,7.385
2/5/2022,8:30:00 AM,0,62.503,7.417
2/5/2022,8:45:00 AM,0,62.5181,7.439
2/5/2022,9:00:00 AM,0,62.52,7.46
2/5/2022,9:15:00 AM,0,62.5267,7.475
2/5/2022,9:30:00 AM,0,62.5207,7.48
2/5/2022,9:45:00 AM,0,62.5166,7.486
2/5/2022,10:00:00 AM,0,62.5191,7.512
2/5/2022,10:15:00 AM,0,62.5162,7.542
2/5/2022,10:30:00 AM,0,62.5209,7.545
2/5/2022,10:45:00 AM,0,62.5158,7.548
2/5/2022,11:00:00 AM,0,62.5053,7.549
2/5/2022,11:15:00 AM,0,62.4883,7.544
2/5/2022,11:30:00 AM,0,62.4784,7.531
2/5/2022,11:45:00 AM,0,62.4683,7.519
2/5/2022,12:00:00 PM,0,62.4581,7.512
2/5/2022,12:15:00 PM,0,62.4523,7.517
2/5/2022,12:30:00 PM,0,62.4336,7.532
2/5/2022,12:45:00 PM,0,62.4489,7.523
2/5/2022,1:00:00 PM,0,62.435,7.509
2/5/2022,1:15:00 PM,0,62.4155,7.512
2/5/2022,1:30:00 PM,0,62.4064,7.523
2/5/2022,1:45:00 PM,0,62.3986,7.515
2/5/2022,2:00:00 PM,0,62.3745,7.514
2/5/2022,2:15:00 PM,0,62.3583,7.512
2/5/2022,2:30:00 PM,0,62.3408,7.515
2/5/2022,2:45:00 PM,0,62.3193,7.512
2/5/2022,3:00:00 PM,0,62.3045,7.512
2/5/2022,3:15:00 PM,0,62.2962,7.516
2/5/2022,3:30:00 PM,0,62.2836,7.522
2/5/2022,3:45:00 PM,0,62.2928,7.521
2/5/2022,4:00:00 PM,0,62.2808,7.514
2/5/2022,4:15:00 PM,0,62.2678,7.506
2/5/2022,4:30:00 PM,0,62.2545,7.5
2/5/2022,4:45:00 PM,0,62.2721,7.496
2/5/2022,5:00:00 PM,0,62.2703,7.495
2/5/2022,5:15:00 PM,0,62.2747,7.495
2/5/2022,5:30:00 PM,0,62.2912,7.495
2/5/2022,5:45:00 PM,0,62.2956,7.495
2/5/2022,6:00:00 PM,0,62.2995,7.495
2/5/2022,6:15:00 PM,0,62.3138,7.496
2/5/2022,6:30:00 PM,0,62.3191,7.495
2/5/2022,6:45:00 PM,0,62.329,7.496
2/5/2022,7:00:00 PM,0,62.3365,7.497
2/5/2022,7:15:00 PM,0,62.3393,7.498
2/5/2022,7:30:00 PM,0,62.3433,7.498
2/5/2022,7:45:00 PM,0,62.3567,7.497
2/5/2022,8:00:00 PM,0,62.3606,7.494
2/5/2022,8:15:00 PM,0,62.3783,7.492
2/5/2022,8:30:00 PM,0,62.3956,7.489
2/5/2022,8:45:00 PM,0,62.4101,7.489
2/5/2022,9:00:00 PM,0,62.4213,7.49
2/5/2022,9:15:00 PM,0,62.4394,7.493
2/5/2022,9:30:00 PM,0,62.4528,7.495
2/5/2022,9:45:00 PM,0,62.4546,7.497
2/5/2022,10:00:00 PM,0,62.4569,7.5
2/5/2022,10:15:00 PM,0,62.4662,7.5
2/5/2022,10:30:00 PM,0,62.4755,7.502
2/5/2022,10:45:00 PM,0,62.4817,7.504
2/5/2022,11:00:00 PM,0,62.4751,7.505
2/5/2022,11:15:00 PM,0,62.4593,7.506
2/5/2022,11:30:00 PM,0,62.451,7.503
2/5/2022,11:45:00 PM,0,62.4535,7.502
2/6/2022,12:00:00 AM,0,62.4516,7.506
2/6/2022,12:15:00 AM,0,62.4394,7.509
2/6/2022,12:30:00 AM,0,62.4174,7.51
2/6/2022,12:45:00 AM,0,62.4098,7.496
2/6/2022,1:00:00 AM,0,62.3906,7.48
2/6/2022,1:15:00 AM,0,62.3743,7.459
2/6/2022,1:30:00 AM,0,62.3644,7.432
2/6/2022,1:45:00 AM,0,62.3577,7.385
2/6/2022,2:00:00 AM,0,62.3472,7.339
2/6/2022,2:15:00 AM,0,62.3449,7.312
2/6/2022,2:30:00 AM,0,62.3333,7.329
2/6/2022,2:45:00 AM,0,62.3204,7.345
2/6/2022,3:00:00 AM,0,62.3056,7.368
2/6/2022,3:15:00 AM,0,62.2954,7.381
2/6/2022,3:30:00 AM,0,62.2935,7.395
2/6/2022,3:45:00 AM,0,62.2819,7.391
2/6/2022,4:00:00 AM,0,62.2833,7.355
2/6/2022,4:15:00 AM,0,62.2831,7.336
2/6/2022,4:30:00 AM,0,62.2929,7.305
2/6/2022,4:45:00 AM,0,62.3066,7.329
2/6/2022,5:00:00 AM,0,62.3174,7.361
2/6/2022,5:15:00 AM,0,62.3226,7.391
2/6/2022,5:30:00 AM,0,62.3351,7.413
2/6/2022,5:45:00 AM,0,62.3382,7.43
2/6/2022,6:00:00 AM,0,62.3478,7.44
2/6/2022,6:15:00 AM,0,62.3543,7.445
2/6/2022,6:30:00 AM,0,62.3628,7.447
2/6/2022,6:45:00 AM,0,62.3634,7.449
2/6/2022,7:00:00 AM,0,62.3708,7.453
2/6/2022,7:15:00 AM,0,62.3797,7.456
2/6/2022,7:30:00 AM,0,62.3958,7.469
2/6/2022,7:45:00 AM,0,62.4097,7.481
2/6/2022,8:00:00 AM,0,62.4261,7.489
2/6/2022,8:15:00 AM,0,62.4428,7.501
2/6/2022,8:30:00 AM,0,62.4587,7.509
2/6/2022,8:45:00 AM,0,62.4627,7.515
2/6/2022,9:00:00 AM,0,62.4664,7.524
2/6/2022,9:15:00 AM,0,62.473,7.532
2/6/2022,9:30:00 AM,0,62.4776,7.539
2/6/2022,9:45:00 AM,0,62.4806,7.541
2/6/2022,10:00:00 AM,0,62.4831,7.541
2/6/2022,10:15:00 AM,0,62.4801,7.541
2/6/2022,10:30:00 AM,0,62.4792,7.546
2/6/2022,10:45:00 AM,0,62.4776,7.55
2/6/2022,11:00:00 AM,0,62.4602,7.555
2/6/2022,11:15:00 AM,0,62.4634,7.553
2/6/2022,11:30:00 AM,0,62.4543,7.552
2/6/2022,11:45:00 AM,0,62.4504,7.552
2/6/2022,12:00:00 PM,0,62.4427,7.551
2/6/2022,12:15:00 PM,0,62.4297,7.548
2/6/2022,12:30:00 PM,0,62.4186,7.551
2/6/2022,12:45:00 PM,0,62.4078,7.551
2/6/2022,1:00:00 PM,0,62.3997,7.545
2/6/2022,1:15:00 PM,0,62.381,7.549
2/6/2022,1:30:00 PM,0,62.3747,7.548
2/6/2022,1:45:00 PM,0,62.3578,7.544
2/6/2022,2:00:00 PM,0,62.3443,7.543
2/6/2022,2:15:00 PM,0,62.3202,7.54
2/6/2022,2:30:00 PM,0,62.3084,7.536
2/6/2022,2:45:00 PM,0,62.314,7.531
2/6/2022,3:00:00 PM,0,62.2995,7.525
2/6/2022,3:15:00 PM,0,62.2906,7.522
2/6/2022,3:30:00 PM,0,62.2721,7.52
2/6/2022,3:45:00 PM,0,62.2659,7.521
2/6/2022,4:00:00 PM,0,62.2559,7.526
2/6/2022,4:15:00 PM,0,62.2444,7.53
2/6/2022,4:30:00 PM,0,62.2456,7.529
2/6/2022,4:45:00 PM,0,62.2443,7.532
2/6/2022,5:00:00 PM,0,62.245,7.534
2/6/2022,5:15:00 PM,0,62.2539,7.532
2/6/2022,5:30:00 PM,0,62.2588,7.53
2/6/2022,5:45:00 PM,0,62.2599,7.529
2/6/2022,6:00:00 PM,0,62.2645,7.527
2/6/2022,6:15:00 PM,0,62.279,7.525
2/6/2022,6:30:00 PM,0,62.3007,7.523
2/6/2022,6:45:00 PM,0,62.3151,7.519
2/6/2022,7:00:00 PM,0,62.331,7.513
2/6/2022,7:15:00 PM,0,62.3392,7.498
2/6/2022,7:30:00 PM,0,62.3539,7.491
2/6/2022,7:45:00 PM,0,62.3592,7.486
2/6/2022,8:00:00 PM,0,62.3685,7.431
2/6/2022,8:15:00 PM,0,62.3836,7.395
2/6/2022,8:30:00 PM,0,62.4043,7.388
2/6/2022,8:45:00 PM,0,62.4138,7.394
2/6/2022,9:00:00 PM,0,62.4161,7.4
2/6/2022,9:15:00 PM,0,62.4185,7.4
2/6/2022,9:30:00 PM,0,62.4328,7.402
2/6/2022,9:45:00 PM,0,62.4366,7.407
2/6/2022,10:00:00 PM,0,62.4369,7.411
2/6/2022,10:15:00 PM,0,62.4457,7.403
2/6/2022,10:30:00 PM,0,62.4621,7.409
2/6/2022,10:45:00 PM,0,62.471,7.431
2/6/2022,11:00:00 PM,0,62.4723,7.45
2/6/2022,11:15:00 PM,0,62.4738,7.462
2/6/2022,11:30:00 PM,0,62.4664,7.471
2/6/2022,11:45:00 PM,0,62.4655,7.475
2/7/2022,12:00:00 AM,0,62.4503,7.478
2/7/2022,12:15:00 AM,0,62.4337,7.479
2/7/2022,12:30:00 AM,0,62.4245,7.477
2/7/2022,12:45:00 AM,0,62.4116,7.476
2/7/2022,1:00:00 AM,0,62.3894,7.474
2/7/2022,1:15:00 AM,0,62.3795,7.473
2/7/2022,1:30:00 AM,0,62.368,7.47
2/7/2022,1:45:00 AM,0,62.3503,7.467
2/7/2022,2:00:00 AM,0,62.341,7.463
2/7/2022,2:15:00 AM,0,62.3271,7.46
2/7/2022,2:30:00 AM,0,62.3153,7.457
2/7/2022,2:45:00 AM,0,62.3096,7.455
2/7/2022,3:00:00 AM,0,62.2956,7.453
2/7/2022,3:15:00 AM,0,62.2795,7.446
2/7/2022,3:30:00 AM,0,62.2891,7.408
2/7/2022,3:45:00 AM,0,62.2813,7.412
2/7/2022,4:00:00 AM,0,62.2787,7.42
2/7/2022,4:15:00 AM,0,62.273,7.417
2/7/2022,4:30:00 AM,0,62.2757,7.378
2/7/2022,4:45:00 AM,0,62.2911,7.323
2/7/2022,5:00:00 AM,0,62.2954,7.334
2/7/2022,5:15:00 AM,0,62.3068,7.356
2/7/2022,5:30:00 AM,0,62.308,7.375
2/7/2022,5:45:00 AM,0,62.3198,7.387
2/7/2022,6:00:00 AM,0,62.3351,7.393
2/7/2022,6:15:00 AM,0,62.342,7.399
2/7/2022,6:30:00 AM,0,62.3582,7.403
2/7/2022,6:45:00 AM,0,62.3674,7.407
2/7/2022,7:00:00 AM,0,62.3805,7.414
2/7/2022,7:15:00 AM,0,62.4009,7.419
2/7/2022,7:30:00 AM,0,62.4084,7.427
2/7/2022,7:45:00 AM,0,62.415,7.432
2/7/2022,8:00:00 AM,0,62.4355,7.443
2/7/2022,8:15:00 AM,0,62.441,7.457
2/7/2022,8:30:00 AM,0,62.452,7.471
2/7/2022,8:45:00 AM,0,62.4583,7.48
2/7/2022,9:00:00 AM,0,62.4704,7.483
2/7/2022,9:15:00 AM,0,62.4811,7.482
2/7/2022,9:30:00 AM,0,62.4799,7.482
2/7/2022,9:45:00 AM,0,62.4886,7.482
2/7/2022,10:00:00 AM,0,62.4871,7.483
2/7/2022,10:15:00 AM,0,62.4946,7.487
2/7/2022,10:30:00 AM,0,62.4911,7.488
2/7/2022,10:45:00 AM,0,62.4856,7.493
2/7/2022,11:00:00 AM,0,62.4737,7.495
2/7/2022,11:15:00 AM,0,62.4672,7.497
2/7/2022,11:30:00 AM,0,62.4665,7.494
2/7/2022,11:45:00 AM,0,62.4582,7.491
2/7/2022,12:00:00 PM,0,62.448,7.489
2/7/2022,12:15:00 PM,0,62.4345,7.493
2/7/2022,12:30:00 PM,0,62.4234,7.496
2/7/2022,12:45:00 PM,0,62.417,7.497
2/7/2022,1:00:00 PM,0,62.4018,7.495
2/7/2022,1:15:00 PM,0,62.3927,7.496
2/7/2022,1:30:00 PM,0,62.3787,7.497
2/7/2022,1:45:00 PM,0,62.3618,7.495
2/7/2022,2:00:00 PM,0,62.3488,7.495
2/7/2022,2:15:00 PM,0,62.3426,7.493
2/7/2022,2:30:00 PM,0,62.3285,7.488
2/7/2022,2:45:00 PM,0,62.3144,7.495
2/7/2022,3:00:00 PM,0,62.2997,7.502
2/7/2022,3:15:00 PM,0,62.3031,7.499
2/7/2022,3:30:00 PM,0,62.2947,7.498
2/7/2022,3:45:00 PM,0,62.2801,7.499
2/7/2022,4:00:00 PM,0,62.2811,7.492
2/7/2022,4:15:00 PM,0,62.2698,7.487
2/7/2022,4:30:00 PM,0,62.2691,7.482
2/7/2022,4:45:00 PM,0,62.2713,7.478
2/7/2022,5:00:00 PM,0,62.2714,7.474
2/7/2022,5:15:00 PM,0,62.2756,7.471
2/7/2022,5:30:00 PM,0,62.2796,7.469
2/7/2022,5:45:00 PM,0,62.2915,7.467
2/7/2022,6:00:00 PM,0,62.306,7.464
2/7/2022,6:15:00 PM,0,62.3148,7.458
2/7/2022,6:30:00 PM,0,62.3292,7.443
2/7/2022,6:45:00 PM,0,62.346,7.431
2/7/2022,7:00:00 PM,0,62.3596,7.428
2/7/2022,7:15:00 PM,0,62.3665,7.428
2/7/2022,7:30:00 PM,0,62.3773,7.427
2/7/2022,7:45:00 PM,0,62.3876,7.425
2/7/2022,8:00:00 PM,0,62.3965,7.427
2/7/2022,8:15:00 PM,0,62.4126,7.427
2/7/2022,8:30:00 PM,0,62.426,7.425
2/7/2022,8:45:00 PM,0,62.4413,7.426
2/7/2022,9:00:00 PM,0,62.4572,7.425
2/7/2022,9:15:00 PM,0,62.4706,7.426
2/7/2022,9:30:00 PM,0,62.475,7.426
2/7/2022,9:45:00 PM,0,62.4792,7.426
2/7/2022,10:00:00 PM,0,62.4898,7.426
2/7/2022,10:15:00 PM,0,62.492,7.427
2/7/2022,10:30:00 PM,0,62.4925,7.425
2/7/2022,10:45:00 PM,0,62.4906,7.423
2/7/2022,11:00:00 PM,0,62.4846,7.421
2/7/2022,11:15:00 PM,0,62.485,7.42
2/7/2022,11:30:00 PM,0,62.4922,7.416
2/7/2022,11:45:00 PM,0,62.478,7.409
2/8/2022,12:00:00 AM,0,62.4667,7.396
2/8/2022,12:15:00 AM,0,62.4506,7.39
2/8/2022,12:30:00 AM,0,62.4389,7.384
2/8/2022,12:45:00 AM,0,62.4273,7.377
2/8/2022,1:00:00 AM,0,62.411,7.374
2/8/2022,1:15:00 AM,0,62.3952,7.371
2/8/2022,1:30:00 AM,0,62.3785,7.369
2/8/2022,1:45:00 AM,0,62.3659,7.365
2/8/2022,2:00:00 AM,0,62.3542,7.355
2/8/2022,2:15:00 AM,0,62.3439,7.355
2/8/2022,2:30:00 AM,0,62.3434,7.357
2/8/2022,2:45:00 AM,0,62.328,7.361
2/8/2022,3:00:00 AM,0,62.3189,7.362
2/8/2022,3:15:00 AM,0,62.3109,7.362
2/8/2022,3:30:00 AM,0,62.3065,7.365
2/8/2022,3:45:00 AM,0,62.2989,7.367
2/8/2022,4:00:00 AM,0,62.2961,7.37
2/8/2022,4:15:00 AM,0,62.2974,7.371
2/8/2022,4:30:00 AM,0,62.3027,7.373
2/8/2022,4:45:00 AM,0,62.3002,7.375
2/8/2022,5:00:00 AM,0,62.3028,7.378
2/8/2022,5:15:00 AM,0,62.3088,7.379
2/8/2022,5:30:00 AM,0,62.3139,7.378
2/8/2022,5:45:00 AM,0,62.3199,7.38
2/8/2022,6:00:00 AM,0,62.3281,7.381
2/8/2022,6:15:00 AM,0,62.3411,7.38
2/8/2022,6:30:00 AM,0,62.3505,7.378
2/8/2022,6:45:00 AM,0,62.3626,7.377
2/8/2022,7:00:00 AM,0,62.3737,7.377
2/8/2022,7:15:00 AM,0,62.3926,7.379
2/8/2022,7:30:00 AM,0,62.4078,7.378
2/8/2022,7:45:00 AM,0,62.4268,7.38
2/8/2022,8:00:00 AM,0,62.4334,7.385
2/8/2022,8:15:00 AM,0,62.4513,7.389
2/8/2022,8:30:00 AM,0,62.4632,7.391
2/8/2022,8:45:00 AM,0,62.4703,7.394
2/8/2022,9:00:00 AM,0,62.4836,7.396
2/8/2022,9:15:00 AM,0,62.485,7.398
2/8/2022,9:30:00 AM,0,62.4929,7.401
2/8/2022,9:45:00 AM,0,62.5012,7.407
2/8/2022,10:00:00 AM,0,62.5034,7.413
2/8/2022,10:15:00 AM,0,62.4986,7.418
2/8/2022,10:30:00 AM,0,62.5037,7.423
2/8/2022,10:45:00 AM,0,62.5019,7.424
2/8/2022,11:00:00 AM,0,62.4936,7.423
2/8/2022,11:15:00 AM,0,62.4834,7.419
2/8/2022,11:30:00 AM,0,62.4858,7.421
2/8/2022,11:45:00 AM,0,62.4741,7.424
2/8/2022,12:00:00 PM,0,62.4718,7.426
2/8/2022,12:15:00 PM,0,62.4646,7.425
2/8/2022,12:30:00 PM,0,62.454,7.425
2/8/2022,12:45:00 PM,0,62.4418,7.423
2/8/2022,1:00:00 PM,0,62.4309,7.423
2/8/2022,1:15:00 PM,0,62.4184,7.423
2/8/2022,1:30:00 PM,0,62.4044,7.421
2/8/2022,1:45:00 PM,0,62.3855,7.42
2/8/2022,2:00:00 PM,0,62.3723,7.419
2/8/2022,2:15:00 PM,0,62.3551,7.416
2/8/2022,2:30:00 PM,0,62.3362,7.41
2/8/2022,2:45:00 PM,0,62.3199,7.406
2/8/2022,3:00:00 PM,0,62.3085,7.4
2/8/2022,3:15:00 PM,0,62.3009,7.396
2/8/2022,3:30:00 PM,0,62.2969,7.392
2/8/2022,3:45:00 PM,0,62.2904,7.39
2/8/2022,4:00:00 PM,0,62.2916,7.388
2/8/2022,4:15:00 PM,0,62.2815,7.386
2/8/2022,4:30:00 PM,0,62.2709,7.384
2/8/2022,4:45:00 PM,0,62.2709,7.381
2/8/2022,5:00:00 PM,0,62.2697,7.381
2/8/2022,5:15:00 PM,0,62.2662,7.384
2/8/2022,5:30:00 PM,0,62.274,7.383
2/8/2022,5:45:00 PM,0,62.2835,7.376
2/8/2022,6:00:00 PM,0,62.2836,7.37
2/8/2022,6:15:00 PM,0,62.2926,7.362
2/8/2022,6:30:00 PM,0,62.3008,7.351
2/8/2022,6:45:00 PM,0,62.2975,7.339
2/8/2022,7:00:00 PM,0,62.3002,7.303
2/8/2022,7:15:00 PM,0,62.3186,7.253
2/8/2022,7:30:00 PM,0,62.333,7.226
2/8/2022,7:45:00 PM,0,62.3596,7.191
2/8/2022,8:00:00 PM,0,62.3743,7.177
2/8/2022,8:15:00 PM,0,62.3889,7.154
2/8/2022,8:30:00 PM,0,62.403,7.133
2/8/2022,8:45:00 PM,0,62.4214,7.114
2/8/2022,9:00:00 PM,0,62.4368,7.101
2/8/2022,9:15:00 PM,0,62.4365,7.96
2/8/2022,9:30:00 PM,0,62.4512,7.79
2/8/2022,9:45:00 PM,0,62.4564,7.76
2/8/2022,10:00:00 PM,0,62.4628,7.71
2/8/2022,10:15:00 PM,0,62.4673,7.69
2/8/2022,10:30:00 PM,0,62.4729,7.66
2/8/2022,10:45:00 PM,0,62.4753,7.71
2/8/2022,11:00:00 PM,0,62.4735,7.86
2/8/2022,11:15:00 PM,0,62.4672,7.106
2/8/2022,11:30:00 PM,0,62.4657,7.11
2/8/2022,11:45:00 PM,0,62.4557,7.113
2/9/2022,12:00:00 AM,0,62.448,7.113
2/9/2022,12:15:00 AM,0,62.4239,7.12
2/9/2022,12:30:00 AM,0,62.4193,7.122
2/9/2022,12:45:00 AM,0,62.4128,7.101
2/9/2022,1:00:00 AM,0,62.4005,7.85
2/9/2022,1:15:00 AM,0,62.3796,7.92
2/9/2022,1:30:00 AM,0,62.3672,7.93
2/9/2022,1:45:00 AM,0,62.3526,7.101
2/9/2022,2:00:00 AM,0,62.326,7.113
2/9/2022,2:15:00 AM,0,62.3214,7.111
2/9/2022,2:30:00 AM,0,62.3105,7.121
2/9/2022,2:45:00 AM,0,62.3079,7.132
2/9/2022,3:00:00 AM,0,62.2965,7.15
2/9/2022,3:15:00 AM,0,62.2903,7.164
2/9/2022,3:30:00 AM,0,62.2806,7.168
2/9/2022,3:45:00 AM,0,62.2761,7.173
2/9/2022,4:00:00 AM,0,62.2684,7.176
2/9/2022,4:15:00 AM,0,62.2739,7.178
2/9/2022,4:30:00 AM,0,62.2753,7.182
2/9/2022,4:45:00 AM,0,62.2754,7.177
2/9/2022,5:00:00 AM,0,62.2709,7.129
2/9/2022,5:15:00 AM,0,62.2739,7.86
2/9/2022,5:30:00 AM,0,62.2723,7.63
2/9/2022,5:45:00 AM,0,62.289,7.59
2/9/2022,6:00:00 AM,0,62.2913,7.77
2/9/2022,6:15:00 AM,0,62.3006,7.86
2/9/2022,6:30:00 AM,0,62.3076,7.94
2/9/2022,6:45:00 AM,0,62.315,7.97
2/9/2022,7:00:00 AM,0,62.3276,7.109
2/9/2022,7:15:00 AM,0,62.3377,7.119
2/9/2022,7:30:00 AM,0,62.3506,7.134
2/9/2022,7:45:00 AM,0,62.356,7.15
2/9/2022,8:00:00 AM,0,62.3803,7.166
2/9/2022,8:15:00 AM,0,62.398,7.179
2/9/2022,8:30:00 AM,0,62.4086,7.19
2/9/2022,8:45:00 AM,0,62.4173,7.199
2/9/2022,9:00:00 AM,0,62.4154,7.207
2/9/2022,9:15:00 AM,0,62.4242,7.214
2/9/2022,9:30:00 AM,0,62.4396,7.218
2/9/2022,9:45:00 AM,0,62.4416,7.218
2/9/2022,10:00:00 AM,0,62.4407,7.223
2/9/2022,10:15:00 AM,0,62.4433,7.225
2/9/2022,10:30:00 AM,0,62.4396,7.225
2/9/2022,10:45:00 AM,0,62.438,7.223
2/9/2022,11:00:00 AM,0,62.4331,7.223
2/9/2022,11:15:00 AM,0,62.4347,7.227
2/9/2022,11:30:00 AM,0,62.4254,7.224
2/9/2022,11:45:00 AM,0,62.4148,7.226
2/9/2022,12:00:00 PM,0,62.4111,7.227
2/9/2022,12:15:00 PM,0,62.4092,7.225
2/9/2022,12:30:00 PM,0,62.4005,7.225
2/9/2022,12:45:00 PM,0,62.3941,7.226
2/9/2022,1:00:00 PM,0,62.385,7.228
2/9/2022,1:15:00 PM,0,62.3696,7.224
2/9/2022,1:30:00 PM,0,62.347,7.225
2/9/2022,1:45:00 PM,0,62.332,7.228
2/9/2022,2:00:00 PM,0,62.3159,7.229
2/9/2022,2:15:00 PM,0,62.304,7.222
2/9/2022,2:30:00 PM,0,62.2789,7.226
2/9/2022,2:45:00 PM,0,62.2638,7.229
2/9/2022,3:00:00 PM,0,62.2423,7.23
2/9/2022,3:15:00 PM,0,62.2362,7.229
2/9/2022,3:30:00 PM,0,62.2217,7.221
2/9/2022,3:45:00 PM,0,62.2105,7.219
2/9/2022,4:00:00 PM,0,62.2032,7.218
2/9/2022,4:15:00 PM,0,62.1976,7.214
2/9/2022,4:30:00 PM,0,62.1903,7.211
2/9/2022,4:45:00 PM,0,62.1886,7.207
2/9/2022,5:00:00 PM,0,62.1866,7.209
2/9/2022,5:15:00 PM,0,62.1876,7.211
2/9/2022,5:30:00 PM,0,62.2013,7.208
2/9/2022,5:45:00 PM,0,62.2095,7.203
2/9/2022,6:00:00 PM,0,62.2165,7.198
2/9/2022,6:15:00 PM,0,62.2342,7.195
2/9/2022,6:30:00 PM,0,62.248,7.192
2/9/2022,6:45:00 PM,0,62.2628,7.19
2/9/2022,7:00:00 PM,0,62.2729,7.189
2/9/2022,7:15:00 PM,0,62.2933,7.189
2/9/2022,7:30:00 PM,0,62.3067,7.188
2/9/2022,7:45:00 PM,0,62.3298,7.188
2/9/2022,8:00:00 PM,0,62.3443,7.189
2/9/2022,8:15:00 PM,0,62.3626,7.189
2/9/2022,8:30:00 PM,0,62.3786,7.189
2/9/2022,8:45:00 PM,0,62.3833,7.188
2/9/2022,9:00:00 PM,0,62.3982,7.186
2/9/2022,9:15:00 PM,0,62.4073,7.185
2/9/2022,9:30:00 PM,0,62.4228,7.181
2/9/2022,9:45:00 PM,0,62.4362,7.18
2/9/2022,10:00:00 PM,0,62.4399,7.18
2/9/2022,10:15:00 PM,0,62.4407,7.181
2/9/2022,10:30:00 PM,0,62.4474,7.182
2/9/2022,10:45:00 PM,0,62.4487,7.183
2/9/2022,11:00:00 PM,0,62.4378,7.184
2/9/2022,11:15:00 PM,0,62.4271,7.144
2/9/2022,11:30:00 PM,0,62.417,7.139
2/9/2022,11:45:00 PM,0,62.4099,7.14
2/10/2022,12:00:00 AM,0,62.3987,7.133
2/10/2022,12:15:00 AM,0,62.3815,7.107
2/10/2022,12:30:00 AM,0,62.3626,7.48
2/10/2022,12:45:00 AM,0,62.348,7.17
2/10/2022,1:00:00 AM,0,62.3437,6.996
2/10/2022,1:15:00 AM,0,62.3312,6.998
2/10/2022,1:30:00 AM,0,62.3205,7.17
2/10/2022,1:45:00 AM,0,62.3074,7.21
2/10/2022,2:00:00 AM,0,62.3006,7.7
2/10/2022,2:15:00 AM,0,62.2847,7.15
2/10/2022,2:30:00 AM,0,62.2813,7.19
2/10/2022,2:45:00 AM,0,62.2684,6.996
2/10/2022,3:00:00 AM,0,62.2593,6.973
2/10/2022,3:15:00 AM,0,62.2565,6.953
2/10/2022,3:30:00 AM,0,62.2589,6.915
2/10/2022,3:45:00 AM,0,62.2584,6.884
2/10/2022,4:00:00 AM,0,62.2593,6.869
2/10/2022,4:15:00 AM,0,62.2619,6.877
2/10/2022,4:30:00 AM,0,62.2703,6.889
2/10/2022,4:45:00 AM,0,62.2771,6.89
2/10/2022,5:00:00 AM,0,62.2876,6.934
2/10/2022,5:15:00 AM,0,62.2862,6.988
2/10/2022,5:30:00 AM,0,62.2843,7.28
2/10/2022,5:45:00 AM,0,62.2945,7.57
2/10/2022,6:00:00 AM,0,62.2963,7.74
2/10/2022,6:15:00 AM,0,62.3046,7.86
2/10/2022,6:30:00 AM,0,62.3129,7.97
2/10/2022,6:45:00 AM,0,62.338,7.108
2/10/2022,7:00:00 AM,0,62.3461,7.115
2/10/2022,7:15:00 AM,0,62.358,7.121
2/10/2022,7:30:00 AM,0,62.3726,7.128
2/10/2022,7:45:00 AM,0,62.3844,7.134
2/10/2022,8:00:00 AM,0,62.3975,7.14
2/10/2022,8:15:00 AM,0,62.4084,7.149
2/10/2022,8:30:00 AM,0,62.4225,7.161
2/10/2022,8:45:00 AM,0,62.4302,7.17
2/10/2022,9:00:00 AM,0,62.4448,7.177
2/10/2022,9:15:00 AM,0,62.4538,7.184
2/10/2022,9:30:00 AM,0,62.4585,7.191
2/10/2022,9:45:00 AM,0,62.454,7.194
2/10/2022,10:00:00 AM,0,62.4536,7.2
2/10/2022,10:15:00 AM,0,62.4469,7.205
2/10/2022,10:30:00 AM,0,62.4495,7.207
2/10/2022,10:45:00 AM,0,62.4497,7.209
2/10/2022,11:00:00 AM,0,62.4482,7.212
2/10/2022,11:15:00 AM,0,62.4379,7.216
2/10/2022,11:30:00 AM,0,62.4341,7.22
2/10/2022,11:45:00 AM,0,62.4205,7.226
2/10/2022,12:00:00 PM,0,62.4128,7.225
2/10/2022,12:15:00 PM,0,62.3918,7.231
2/10/2022,12:30:00 PM,0,62.3922,7.224
2/10/2022,12:45:00 PM,0,62.3763,7.228
2/10/2022,1:00:00 PM,0,62.3689,7.23
2/10/2022,1:15:00 PM,0,62.3549,7.231
2/10/2022,1:30:00 PM,0,62.3418,7.229
2/10/2022,1:45:00 PM,0,62.331,7.228
2/10/2022,2:00:00 PM,0,62.3047,7.23
2/10/2022,2:15:00 PM,0,62.289,7.234
2/10/2022,2:30:00 PM,0,62.2732,7.23
2/10/2022,2:45:00 PM,0,62.2572,7.23
2/10/2022,3:00:00 PM,0,62.24,7.228
2/10/2022,3:15:00 PM,0,62.2229,7.228
2/10/2022,3:30:00 PM,0,62.2256,7.222
2/10/2022,3:45:00 PM,0,62.2085,7.221
2/10/2022,4:00:00 PM,0,62.1911,7.227
2/10/2022,4:15:00 PM,0,62.1869,7.223
2/10/2022,4:30:00 PM,0,62.1793,7.216
2/10/2022,4:45:00 PM,0,62.1813,7.211
