DateTime,CO2_ppm,Vaisala,AirPress_kpa,AirTemp_c
6/29/2021 12:11,114.02,GMP252_1,62.555,7.274
6/29/2021 12:11,113.77,GMP252_1,62.555,7.274
6/29/2021 12:11,113.02,GMP252_1,62.555,7.274
6/29/2021 12:11,112.52,GMP252_1,62.555,7.274
6/29/2021 12:11,112.77,GMP252_1,62.555,7.274
6/29/2021 12:11,112.77,GMP252_1,62.555,7.274
6/29/2021 12:11,112.77,GMP252_1,62.555,7.274
6/29/2021 12:11,113.02,GMP252_1,62.555,7.274
6/29/2021 12:11,113.52,GMP252_1,62.555,7.274
6/29/2021 12:11,115.52,GMP252_1,62.555,7.274
6/29/2021 12:12,116.53,GMP252_1,62.555,7.274
6/29/2021 12:12,117.78,GMP252_1,62.555,7.274
6/29/2021 12:12,119.03,GMP252_1,62.555,7.274
6/29/2021 12:12,119.28,GMP252_1,62.555,7.274
6/29/2021 12:12,122.04,GMP252_1,62.555,7.274
6/29/2021 12:12,126.05,GMP252_1,62.555,7.274
6/29/2021 12:12,127.8,GMP252_1,62.555,7.274
6/29/2021 12:12,127.8,GMP252_1,62.555,7.274
6/29/2021 12:12,127.8,GMP252_1,62.555,7.274
6/29/2021 12:12,130.56,GMP252_1,62.555,7.274
6/29/2021 12:12,131.31,GMP252_1,62.555,7.274
6/29/2021 12:12,132.06,GMP252_1,62.555,7.274
6/29/2021 12:13,131.56,GMP252_1,62.555,7.274
6/29/2021 12:13,130.31,GMP252_1,62.555,7.274
6/29/2021 12:13,129.06,GMP252_1,62.555,7.274
6/29/2021 12:13,127.8,GMP252_1,62.555,7.274
6/29/2021 12:13,126.8,GMP252_1,62.555,7.274
6/29/2021 12:13,126.05,GMP252_1,62.555,7.274
6/29/2021 12:13,125.55,GMP252_1,62.555,7.274
6/29/2021 12:13,126.55,GMP252_1,62.555,7.274
6/29/2021 12:14,125.3,GMP252_1,62.555,7.274
6/29/2021 12:14,122.79,GMP252_1,62.555,7.274
6/29/2021 12:14,123.04,GMP252_1,62.555,7.274
6/29/2021 12:14,122.29,GMP252_1,62.555,7.274
6/29/2021 12:14,108.01,GMP252_1,62.555,7.274
6/29/2021 12:14,107.51,GMP252_1,62.555,7.274
6/29/2021 12:14,111.77,GMP252_1,62.555,7.274
6/29/2021 12:15,117.53,GMP252_1,62.555,7.274
6/29/2021 12:15,127.8,GMP252_1,62.5381,7.276
6/29/2021 12:15,127.8,GMP252_1,62.5381,7.276
6/29/2021 12:15,122.79,GMP252_1,62.5381,7.276
6/29/2021 12:15,114.27,GMP252_1,62.5381,7.276
6/29/2021 12:15,111.01,GMP252_1,62.5381,7.276
6/29/2021 12:15,110.51,GMP252_1,62.5381,7.276
6/29/2021 12:15,111.26,GMP252_1,62.5381,7.276
6/29/2021 12:15,110.26,GMP252_1,62.5381,7.276
6/29/2021 12:15,107.76,GMP252_1,62.5381,7.276
6/29/2021 12:15,105,GMP252_1,62.5381,7.276
6/29/2021 12:15,105.5,GMP252_1,62.5381,7.276
6/29/2021 12:16,132.57,GMP252_1,62.5381,7.276
6/29/2021 12:16,138.08,GMP252_1,62.5381,7.276
6/29/2021 12:16,132.82,GMP252_1,62.5381,7.276
6/29/2021 12:16,138.83,GMP252_1,62.5381,7.276
6/29/2021 12:16,157.12,GMP252_1,62.5381,7.276
6/29/2021 12:16,157.62,GMP252_1,62.5381,7.276
6/29/2021 12:16,159.88,GMP252_1,62.5381,7.276
6/29/2021 12:16,153.11,GMP252_1,62.5381,7.276
6/29/2021 12:16,136.57,GMP252_1,62.5381,7.276
6/29/2021 12:16,143.09,GMP252_1,62.5381,7.276
6/29/2021 12:17,158.13,GMP252_1,62.5381,7.276
6/29/2021 12:17,146.85,GMP252_1,62.5381,7.276
6/29/2021 12:17,140.58,GMP252_1,62.5381,7.276
6/29/2021 12:18,145.1,GMP252_1,62.5381,7.276
6/29/2021 12:18,147.1,GMP252_1,62.5381,7.276
6/29/2021 12:18,150.61,GMP252_1,62.5381,7.276
6/29/2021 12:18,160.13,GMP252_1,62.5381,7.276
6/29/2021 12:18,163.14,GMP252_1,62.5381,7.276
6/29/2021 12:18,163.14,GMP252_1,62.5381,7.276
6/29/2021 12:18,163.64,GMP252_1,62.5381,7.276
6/29/2021 12:18,162.89,GMP252_1,62.5381,7.276
6/29/2021 12:18,163.39,GMP252_1,62.5381,7.276
6/29/2021 12:18,161.88,GMP252_1,62.5381,7.276
6/29/2021 12:18,161.88,GMP252_1,62.5381,7.276
6/29/2021 12:18,163.39,GMP252_1,62.5381,7.276
6/29/2021 12:19,162.89,GMP252_1,62.5381,7.276
6/29/2021 12:19,163.64,GMP252_1,62.5381,7.276
6/29/2021 12:19,163.14,GMP252_1,62.5381,7.276
6/29/2021 12:19,163.14,GMP252_1,62.5381,7.276
6/29/2021 12:19,163.14,GMP252_1,62.5381,7.276
6/29/2021 12:19,163.14,GMP252_1,62.5381,7.276
6/29/2021 12:19,163.64,GMP252_1,62.5381,7.276
6/29/2021 12:19,162.89,GMP252_1,62.5381,7.276
6/29/2021 12:19,163.39,GMP252_1,62.5381,7.276
6/29/2021 12:19,166.9,GMP252_1,62.5381,7.276
6/29/2021 12:19,166.9,GMP252_1,62.5381,7.276
6/29/2021 12:19,165.89,GMP252_1,62.5381,7.276
6/29/2021 12:20,165.39,GMP252_1,62.5381,7.276
6/29/2021 12:20,163.64,GMP252_1,62.5381,7.276
6/29/2021 12:20,161.88,GMP252_1,62.5381,7.276
6/29/2021 12:20,160.63,GMP252_1,62.5381,7.276
6/29/2021 12:20,160.63,GMP252_1,62.5381,7.276
6/29/2021 12:20,159.38,GMP252_1,62.5381,7.276
6/29/2021 12:20,159.88,GMP252_1,62.5381,7.276
6/29/2021 12:20,160.38,GMP252_1,62.5381,7.276
6/29/2021 12:20,162.14,GMP252_1,62.5381,7.276
6/29/2021 12:20,164.39,GMP252_1,62.5381,7.276
6/29/2021 12:20,165.64,GMP252_1,62.5381,7.276
6/29/2021 12:20,168.4,GMP252_1,62.5381,7.276
6/29/2021 12:21,167.9,GMP252_1,62.5381,7.276
6/29/2021 12:21,169.9,GMP252_1,62.5381,7.276
6/29/2021 12:21,169.65,GMP252_1,62.5381,7.276
6/29/2021 12:21,170.91,GMP252_1,62.5381,7.276
6/29/2021 12:21,171.91,GMP252_1,62.5381,7.276
6/29/2021 12:21,173.16,GMP252_1,62.5381,7.276
6/29/2021 12:21,176.17,GMP252_1,62.5381,7.276
6/29/2021 12:21,175.42,GMP252_1,62.5381,7.276
6/29/2021 12:21,175.92,GMP252_1,62.5381,7.276
6/29/2021 12:21,175.92,GMP252_1,62.5381,7.276
6/29/2021 12:21,175.92,GMP252_1,62.5381,7.276
6/29/2021 12:21,177.17,GMP252_1,62.5381,7.276
6/29/2021 12:22,176.92,GMP252_1,62.5381,7.276
6/29/2021 12:22,177.42,GMP252_1,62.5381,7.276
6/29/2021 12:22,175.67,GMP252_1,62.5381,7.276
6/29/2021 12:22,175.92,GMP252_1,62.5381,7.276
6/29/2021 12:22,175.92,GMP252_1,62.5381,7.276
6/29/2021 12:22,175.92,GMP252_1,62.5381,7.276
6/29/2021 12:22,176.17,GMP252_1,62.5381,7.276
6/29/2021 12:22,175.42,GMP252_1,62.5381,7.276
6/29/2021 12:22,176.17,GMP252_1,62.5381,7.276
6/29/2021 12:22,175.92,GMP252_1,62.5381,7.276
6/29/2021 12:22,174.67,GMP252_1,62.5381,7.276
6/29/2021 12:22,170.91,GMP252_1,62.5381,7.276
6/29/2021 12:23,168.15,GMP252_1,62.5381,7.276
6/29/2021 12:23,167.4,GMP252_1,62.5381,7.276
6/29/2021 12:23,166.65,GMP252_1,62.5381,7.276
6/29/2021 12:23,167.15,GMP252_1,62.5381,7.276
6/29/2021 12:23,166.9,GMP252_1,62.5381,7.276
6/29/2021 12:23,166.9,GMP252_1,62.5381,7.276
6/29/2021 12:23,167.15,GMP252_1,62.5381,7.276
6/29/2021 12:23,167.9,GMP252_1,62.5381,7.276
6/29/2021 12:23,169.9,GMP252_1,62.5381,7.276
6/29/2021 12:23,169.4,GMP252_1,62.5381,7.276
6/29/2021 12:23,174.67,GMP252_1,62.5381,7.276
6/29/2021 12:23,179.68,GMP252_1,62.5381,7.276
6/29/2021 12:24,182.18,GMP252_1,62.5381,7.276
6/29/2021 12:24,181.18,GMP252_1,62.5381,7.276
6/29/2021 12:24,179.18,GMP252_1,62.5381,7.276
6/29/2021 12:24,178.67,GMP252_1,62.5381,7.276
6/29/2021 12:24,174.41,GMP252_1,62.5381,7.276
6/29/2021 12:24,167.15,GMP252_1,62.5381,7.276
6/29/2021 12:24,166.9,GMP252_1,62.5381,7.276
6/29/2021 12:24,166.9,GMP252_1,62.5381,7.276
6/29/2021 12:24,167.4,GMP252_1,62.5381,7.276
6/29/2021 12:24,174.16,GMP252_1,62.5381,7.276
6/29/2021 12:25,169.65,GMP252_1,62.5381,7.276
6/29/2021 12:25,162.89,GMP252_1,62.5381,7.276
6/29/2021 12:25,164.89,GMP252_1,62.5381,7.276
6/29/2021 12:25,165.64,GMP252_1,62.5381,7.276
6/29/2021 12:26,168.15,GMP252_1,62.5381,7.276
6/29/2021 12:26,168.4,GMP252_1,62.5381,7.276
6/29/2021 12:26,168.15,GMP252_1,62.5381,7.276
6/29/2021 12:26,167.65,GMP252_1,62.5381,7.276
6/29/2021 12:26,166.65,GMP252_1,62.5381,7.276
6/29/2021 12:26,167.15,GMP252_1,62.5381,7.276
6/29/2021 12:26,165.64,GMP252_1,62.5381,7.276
6/29/2021 12:26,165.64,GMP252_1,62.5381,7.276
6/29/2021 12:26,177.17,GMP252_1,62.5381,7.276
6/29/2021 12:26,188.2,GMP252_1,62.5381,7.276
6/29/2021 12:26,127.05,GMP252_1,62.5381,7.276
6/29/2021 12:26,102.24,GMP252_1,62.5381,7.276
6/29/2021 12:27,115.27,GMP252_1,62.5381,7.276
6/29/2021 12:27,145.6,GMP252_1,62.5381,7.276
6/29/2021 12:27,191.96,GMP252_1,62.5381,7.276
6/29/2021 12:27,191.2,GMP252_1,62.5381,7.276
6/29/2021 12:27,201.23,GMP252_1,62.5381,7.276
6/29/2021 12:27,203.99,GMP252_1,62.5381,7.276
6/29/2021 12:27,205.99,GMP252_1,62.5381,7.276
6/29/2021 12:27,199.72,GMP252_1,62.5381,7.276
6/29/2021 12:27,197.22,GMP252_1,62.5381,7.276
6/29/2021 12:27,194.71,GMP252_1,62.5381,7.276
6/29/2021 12:27,176.17,GMP252_1,62.5381,7.276
6/29/2021 12:27,135.07,GMP252_1,62.5381,7.276
6/29/2021 12:28,290.69,GMP252_1,62.5381,7.276
6/29/2021 12:28,277.16,GMP252_1,62.5381,7.276
6/29/2021 12:28,242.83,GMP252_1,62.5381,7.276
6/29/2021 12:28,198.22,GMP252_1,62.5381,7.276
6/29/2021 12:28,190.7,GMP252_1,62.5381,7.276
6/29/2021 12:28,183.94,GMP252_1,62.5381,7.276
6/29/2021 12:28,179.43,GMP252_1,62.5381,7.276
6/29/2021 12:28,167.15,GMP252_1,62.5381,7.276
6/29/2021 12:28,122.79,GMP252_1,62.5381,7.276
6/29/2021 12:28,126.55,GMP252_1,62.5381,7.276
6/29/2021 12:28,145.85,GMP252_1,62.5381,7.276
6/29/2021 12:28,150.11,GMP252_1,62.5381,7.276
6/29/2021 12:29,149.61,GMP252_1,62.5381,7.276
6/29/2021 12:29,151.61,GMP252_1,62.5381,7.276
6/29/2021 12:29,156.37,GMP252_1,62.5381,7.276
6/29/2021 12:29,158.13,GMP252_1,62.5381,7.276
6/29/2021 12:29,164.14,GMP252_1,62.5381,7.276
6/29/2021 12:29,173.66,GMP252_1,62.5381,7.276
6/29/2021 12:29,161.63,GMP252_1,62.5381,7.276
6/29/2021 12:29,159.63,GMP252_1,62.5381,7.276
6/29/2021 12:29,182.18,GMP252_1,62.5381,7.276
6/29/2021 12:29,183.44,GMP252_1,62.5381,7.276
6/29/2021 12:29,187.2,GMP252_1,62.5381,7.276
6/29/2021 12:29,186.94,GMP252_1,62.5381,7.276
6/29/2021 12:30,188.95,GMP252_1,62.5381,7.276
6/29/2021 12:30,188.2,GMP252_1,62.4978,7.267
6/29/2021 12:30,188.45,GMP252_1,62.4978,7.267
6/29/2021 12:30,157.88,GMP252_1,62.4978,7.267
6/29/2021 12:30,127.8,GMP252_1,62.4978,7.267
6/29/2021 12:30,119.03,GMP252_1,62.4978,7.267
6/29/2021 12:30,121.29,GMP252_1,62.4978,7.267
6/29/2021 12:30,138.33,GMP252_1,62.4978,7.267
6/29/2021 12:30,154.12,GMP252_1,62.4978,7.267
6/29/2021 12:30,159.38,GMP252_1,62.4978,7.267
6/29/2021 12:30,160.63,GMP252_1,62.4978,7.267
6/29/2021 12:30,163.14,GMP252_1,62.4978,7.267
6/29/2021 12:31,162.14,GMP252_1,62.4978,7.267
6/29/2021 12:31,166.65,GMP252_1,62.4978,7.267
6/29/2021 12:31,190.2,GMP252_1,62.4978,7.267
6/29/2021 12:31,183.19,GMP252_1,62.4978,7.267
6/29/2021 12:31,174.67,GMP252_1,62.4978,7.267
6/29/2021 12:31,173.41,GMP252_1,62.4978,7.267
6/29/2021 12:31,168.15,GMP252_1,62.4978,7.267
6/29/2021 12:31,165.89,GMP252_1,62.4978,7.267
6/29/2021 12:31,165.39,GMP252_1,62.4978,7.267
6/29/2021 12:31,166.15,GMP252_1,62.4978,7.267
6/29/2021 12:31,168.15,GMP252_1,62.4978,7.267
6/29/2021 12:31,168.15,GMP252_1,62.4978,7.267
6/29/2021 12:32,168.4,GMP252_1,62.4978,7.267
6/29/2021 12:32,171.16,GMP252_1,62.4978,7.267
6/29/2021 12:32,173.66,GMP252_1,62.4978,7.267
6/29/2021 12:32,174.16,GMP252_1,62.4978,7.267
6/29/2021 12:32,176.17,GMP252_1,62.4978,7.267
6/29/2021 12:32,175.92,GMP252_1,62.4978,7.267
6/29/2021 12:32,175.92,GMP252_1,62.4978,7.267
6/29/2021 12:32,175.92,GMP252_1,62.4978,7.267
6/29/2021 12:32,175.67,GMP252_1,62.4978,7.267
6/29/2021 12:32,176.17,GMP252_1,62.4978,7.267
6/29/2021 12:32,175.42,GMP252_1,62.4978,7.267
6/29/2021 12:32,175.92,GMP252_1,62.4978,7.267
6/29/2021 12:33,175.92,GMP252_1,62.4978,7.267
6/29/2021 12:33,175.92,GMP252_1,62.4978,7.267
6/29/2021 12:33,175.92,GMP252_1,62.4978,7.267
6/29/2021 12:33,175.67,GMP252_1,62.4978,7.267
6/29/2021 12:33,176.17,GMP252_1,62.4978,7.267
6/29/2021 12:33,175.67,GMP252_1,62.4978,7.267
6/29/2021 12:33,173.41,GMP252_1,62.4978,7.267
6/29/2021 12:33,172.16,GMP252_1,62.4978,7.267
6/29/2021 12:33,171.91,GMP252_1,62.4978,7.267
6/29/2021 12:33,172.16,GMP252_1,62.4978,7.267
6/29/2021 12:33,171.66,GMP252_1,62.4978,7.267
6/29/2021 12:33,172.41,GMP252_1,62.4978,7.267
6/29/2021 12:34,171.91,GMP252_1,62.4978,7.267
6/29/2021 12:34,172.16,GMP252_1,62.4978,7.267
6/29/2021 12:34,172.16,GMP252_1,62.4978,7.267
6/29/2021 12:34,171.91,GMP252_1,62.4978,7.267
6/29/2021 12:34,172.16,GMP252_1,62.4978,7.267
6/29/2021 12:34,171.66,GMP252_1,62.4978,7.267
6/29/2021 12:34,172.41,GMP252_1,62.4978,7.267
6/29/2021 12:34,171.91,GMP252_1,62.4978,7.267
6/29/2021 12:34,172.16,GMP252_1,62.4978,7.267
6/29/2021 12:34,172.16,GMP252_1,62.4978,7.267
6/29/2021 13:05,135.82,GMP252_3,62.4978,7.267
6/29/2021 13:05,136.57,GMP252_3,62.4978,7.267
6/29/2021 13:05,134.57,GMP252_3,62.4978,7.267
6/29/2021 13:06,134.82,GMP252_3,62.4978,7.267
6/29/2021 13:06,134.82,GMP252_3,62.4978,7.267
6/29/2021 13:06,134.82,GMP252_3,62.4978,7.267
6/29/2021 13:06,135.07,GMP252_3,62.4978,7.267
6/29/2021 13:06,134.57,GMP252_3,62.4978,7.267
6/29/2021 13:06,136.32,GMP252_3,62.4978,7.267
6/29/2021 13:06,136.07,GMP252_3,62.4978,7.267
6/29/2021 13:06,136.07,GMP252_3,62.4978,7.267
6/29/2021 13:06,136.07,GMP252_3,62.4978,7.267
6/29/2021 13:06,135.82,GMP252_3,62.4978,7.267
6/29/2021 13:06,137.83,GMP252_3,62.4978,7.267
6/29/2021 13:06,137.08,GMP252_3,62.4978,7.267
6/29/2021 13:07,137.33,GMP252_3,62.4978,7.267
6/29/2021 13:07,137.33,GMP252_3,62.4978,7.267
6/29/2021 13:07,138.58,GMP252_3,62.4978,7.267
6/29/2021 13:07,138.83,GMP252_3,62.4978,7.267
6/29/2021 13:07,138.08,GMP252_3,62.4978,7.267
6/29/2021 13:07,138.83,GMP252_3,62.4978,7.267
6/29/2021 13:07,141.09,GMP252_3,62.4978,7.267
6/29/2021 13:07,144.84,GMP252_3,62.4978,7.267
6/29/2021 13:07,144.84,GMP252_3,62.4978,7.267
6/29/2021 13:07,145.85,GMP252_3,62.4978,7.267
6/29/2021 13:07,146.6,GMP252_3,62.4978,7.267
6/29/2021 13:07,145.85,GMP252_3,62.4978,7.267
6/29/2021 13:08,147.35,GMP252_3,62.4978,7.267
6/29/2021 13:08,148.6,GMP252_3,62.4978,7.267
6/29/2021 13:08,149.1,GMP252_3,62.4978,7.267
6/29/2021 13:08,150.11,GMP252_3,62.4978,7.267
6/29/2021 13:08,149.61,GMP252_3,62.4978,7.267
6/29/2021 13:08,150.11,GMP252_3,62.4978,7.267
6/29/2021 13:08,148.6,GMP252_3,62.4978,7.267
6/29/2021 13:08,148.6,GMP252_3,62.4978,7.267
6/29/2021 13:08,149.86,GMP252_3,62.4978,7.267
6/29/2021 13:08,149.61,GMP252_3,62.4978,7.267
6/29/2021 13:08,150.36,GMP252_3,62.4978,7.267
6/29/2021 13:08,149.61,GMP252_3,62.4978,7.267
6/29/2021 13:09,149.86,GMP252_3,62.4978,7.267
6/29/2021 13:09,151.11,GMP252_3,62.4978,7.267
6/29/2021 13:09,151.11,GMP252_3,62.4978,7.267
6/29/2021 13:09,151.36,GMP252_3,62.4978,7.267
6/29/2021 13:09,150.61,GMP252_3,62.4978,7.267
6/29/2021 13:09,152.61,GMP252_3,62.4978,7.267
6/29/2021 13:09,152.36,GMP252_3,62.4978,7.267
6/29/2021 13:09,152.36,GMP252_3,62.4978,7.267
6/29/2021 13:09,152.36,GMP252_3,62.4978,7.267
6/29/2021 13:09,153.36,GMP252_3,62.4978,7.267
6/29/2021 13:09,154.12,GMP252_3,62.4978,7.267
6/29/2021 13:09,153.36,GMP252_3,62.4978,7.267
6/29/2021 13:10,154.87,GMP252_3,62.4978,7.267
6/29/2021 13:10,154.87,GMP252_3,62.4978,7.267
6/29/2021 13:10,154.87,GMP252_3,62.4978,7.267
6/29/2021 13:10,155.12,GMP252_3,62.4978,7.267
6/29/2021 13:10,154.37,GMP252_3,62.4978,7.267
6/29/2021 13:10,155.12,GMP252_3,62.4978,7.267
6/29/2021 13:10,154.87,GMP252_3,62.4978,7.267
6/29/2021 13:10,154.87,GMP252_3,62.4978,7.267
6/29/2021 13:10,156.12,GMP252_3,62.4978,7.267
6/29/2021 13:10,155.87,GMP252_3,62.4978,7.267
6/29/2021 13:10,156.62,GMP252_3,62.4978,7.267
6/29/2021 13:10,157.12,GMP252_3,62.4978,7.267
6/29/2021 13:11,157.37,GMP252_3,62.4978,7.267
6/29/2021 13:11,157.37,GMP252_3,62.4978,7.267
6/29/2021 13:11,157.37,GMP252_3,62.4978,7.267
6/29/2021 13:11,157.62,GMP252_3,62.4978,7.267
6/29/2021 13:11,157.12,GMP252_3,62.4978,7.267
6/29/2021 13:11,158.88,GMP252_3,62.4978,7.267
6/29/2021 13:11,158.63,GMP252_3,62.4978,7.267
6/29/2021 13:11,158.63,GMP252_3,62.4978,7.267
6/29/2021 13:11,158.63,GMP252_3,62.4978,7.267
6/29/2021 13:11,158.38,GMP252_3,62.4978,7.267
6/29/2021 13:11,159.13,GMP252_3,62.4978,7.267
6/29/2021 13:11,159.63,GMP252_3,62.4978,7.267
6/29/2021 13:12,159.88,GMP252_3,62.4978,7.267
6/29/2021 13:12,159.88,GMP252_3,62.4978,7.267
6/29/2021 13:12,159.88,GMP252_3,62.4978,7.267
6/29/2021 13:12,160.13,GMP252_3,62.4978,7.267
6/29/2021 13:12,160.88,GMP252_3,62.4978,7.267
6/29/2021 13:12,161.38,GMP252_3,62.4978,7.267
6/29/2021 13:12,162.39,GMP252_3,62.4978,7.267
6/29/2021 13:12,162.39,GMP252_3,62.4978,7.267
6/29/2021 13:12,163.64,GMP252_3,62.4978,7.267
6/29/2021 13:12,163.39,GMP252_3,62.4978,7.267
6/29/2021 13:12,164.14,GMP252_3,62.4978,7.267
6/29/2021 13:12,164.64,GMP252_3,62.4978,7.267
6/29/2021 13:13,166.15,GMP252_3,62.4978,7.267
6/29/2021 13:13,167.4,GMP252_3,62.4978,7.267
6/29/2021 13:13,167.4,GMP252_3,62.4978,7.267
6/29/2021 13:13,167.65,GMP252_3,62.4978,7.267
6/29/2021 13:13,167.15,GMP252_3,62.4978,7.267
6/29/2021 13:13,167.65,GMP252_3,62.4978,7.267
6/29/2021 13:13,167.4,GMP252_3,62.4978,7.267
6/29/2021 13:13,166.15,GMP252_3,62.4978,7.267
6/29/2021 13:13,166.15,GMP252_3,62.4978,7.267
6/29/2021 13:13,165.89,GMP252_3,62.4978,7.267
6/29/2021 13:13,166.65,GMP252_3,62.4978,7.267
6/29/2021 13:13,165.89,GMP252_3,62.4978,7.267
6/29/2021 13:14,166.15,GMP252_3,62.4978,7.267
6/29/2021 13:14,166.15,GMP252_3,62.4978,7.267
6/29/2021 13:14,166.15,GMP252_3,62.4978,7.267
6/29/2021 13:14,166.4,GMP252_3,62.4978,7.267
6/29/2021 13:14,165.89,GMP252_3,62.4978,7.267
6/29/2021 13:14,166.4,GMP252_3,62.4978,7.267
6/29/2021 13:14,166.15,GMP252_3,62.4978,7.267
6/29/2021 13:14,166.15,GMP252_3,62.4978,7.267
6/29/2021 13:14,167.65,GMP252_3,62.4978,7.267
6/29/2021 13:14,167.4,GMP252_3,62.4978,7.267
6/29/2021 13:14,167.9,GMP252_3,62.4978,7.267
6/29/2021 13:14,167.15,GMP252_3,62.4978,7.267
6/29/2021 13:15,167.65,GMP252_3,62.4978,7.267
6/29/2021 13:15,167.4,GMP252_3,62.4743,7.255
6/29/2021 13:15,167.4,GMP252_3,62.4743,7.255
6/29/2021 13:15,167.65,GMP252_3,62.4743,7.255
6/29/2021 13:15,167.15,GMP252_3,62.4743,7.255
6/29/2021 13:15,167.65,GMP252_3,62.4743,7.255
6/29/2021 13:15,167.4,GMP252_3,62.4743,7.255
6/29/2021 13:15,167.4,GMP252_3,62.4743,7.255
6/29/2021 13:15,167.65,GMP252_3,62.4743,7.255
6/29/2021 13:15,167.15,GMP252_3,62.4743,7.255
6/29/2021 13:15,167.9,GMP252_3,62.4743,7.255
6/29/2021 13:15,167.4,GMP252_3,62.4743,7.255
6/29/2021 13:16,166.15,GMP252_3,62.4743,7.255
6/29/2021 13:16,164.89,GMP252_3,62.4743,7.255
6/29/2021 13:16,163.64,GMP252_3,62.4743,7.255
6/29/2021 13:16,163.89,GMP252_3,62.4743,7.255
6/29/2021 13:16,160.88,GMP252_3,62.4743,7.255
6/29/2021 13:16,161.38,GMP252_3,62.4743,7.255
6/29/2021 13:16,162.39,GMP252_3,62.4743,7.255
6/29/2021 13:16,164.89,GMP252_3,62.4743,7.255
6/29/2021 13:16,167.65,GMP252_3,62.4743,7.255
6/29/2021 13:16,168.4,GMP252_3,62.4743,7.255
6/29/2021 13:16,170.41,GMP252_3,62.4743,7.255
6/29/2021 13:16,169.9,GMP252_3,62.4743,7.255
6/29/2021 13:17,171.16,GMP252_3,62.4743,7.255
6/29/2021 13:17,172.41,GMP252_3,62.4743,7.255
6/29/2021 13:17,172.41,GMP252_3,62.4743,7.255
6/29/2021 13:17,176.17,GMP252_3,62.4743,7.255
6/29/2021 13:17,177.17,GMP252_3,62.4743,7.255
6/29/2021 13:17,178.93,GMP252_3,62.4743,7.255
6/29/2021 13:17,179.93,GMP252_3,62.4743,7.255
6/29/2021 13:17,182.43,GMP252_3,62.4743,7.255
6/29/2021 13:17,185.19,GMP252_3,62.4743,7.255
6/29/2021 13:17,187.2,GMP252_3,62.4743,7.255
6/29/2021 13:17,187.95,GMP252_3,62.4743,7.255
6/29/2021 13:17,187.45,GMP252_3,62.4743,7.255
6/29/2021 13:18,187.45,GMP252_3,62.4743,7.255
6/29/2021 13:18,187.7,GMP252_3,62.4743,7.255
6/29/2021 13:18,184.44,GMP252_3,62.4743,7.255
6/29/2021 13:18,182.94,GMP252_3,62.4743,7.255
6/29/2021 13:18,181.18,GMP252_3,62.4743,7.255
6/29/2021 13:18,178.93,GMP252_3,62.4743,7.255
6/29/2021 13:18,177.42,GMP252_3,62.4743,7.255
6/29/2021 13:18,176.17,GMP252_3,62.4743,7.255
6/29/2021 13:18,176.42,GMP252_3,62.4743,7.255
6/29/2021 13:18,175.92,GMP252_3,62.4743,7.255
6/29/2021 13:18,177.92,GMP252_3,62.4743,7.255
6/29/2021 13:18,177.42,GMP252_3,62.4743,7.255
6/29/2021 13:19,178.93,GMP252_3,62.4743,7.255
6/29/2021 13:19,190.2,GMP252_3,62.4743,7.255
6/29/2021 13:19,192.46,GMP252_3,62.4743,7.255
6/29/2021 13:19,173.16,GMP252_3,62.4743,7.255
6/29/2021 13:19,114.27,GMP252_3,62.4743,7.255
6/29/2021 13:19,120.79,GMP252_3,62.4743,7.255
6/29/2021 13:19,134.82,GMP252_3,62.4743,7.255
6/29/2021 13:19,151.11,GMP252_3,62.4743,7.255
6/29/2021 13:19,157.62,GMP252_3,62.4743,7.255
6/29/2021 13:19,160.88,GMP252_3,62.4743,7.255
6/29/2021 13:19,162.89,GMP252_3,62.4743,7.255
6/29/2021 13:19,174.92,GMP252_3,62.4743,7.255
6/29/2021 13:38,176.42,GMP252_3,62.4743,7.255
6/29/2021 13:38,168.9,GMP252_3,62.4743,7.255
6/29/2021 13:38,165.14,GMP252_3,62.4743,7.255
6/29/2021 13:38,159.63,GMP252_3,62.4743,7.255
6/29/2021 13:38,156.62,GMP252_3,62.4743,7.255
6/29/2021 13:39,152.36,GMP252_3,62.4743,7.255
6/29/2021 13:39,151.36,GMP252_3,62.4743,7.255
6/29/2021 13:39,148.85,GMP252_3,62.4743,7.255
6/29/2021 13:39,147.35,GMP252_3,62.4743,7.255
6/29/2021 13:39,146.6,GMP252_3,62.4743,7.255
6/29/2021 13:39,144.59,GMP252_3,62.4743,7.255
6/29/2021 13:39,145.1,GMP252_3,62.4743,7.255
6/29/2021 13:39,143.59,GMP252_3,62.4743,7.255
6/29/2021 13:39,143.59,GMP252_3,62.4743,7.255
6/29/2021 13:39,142.59,GMP252_3,62.4743,7.255
6/29/2021 13:39,142.09,GMP252_3,62.4743,7.255
6/29/2021 13:39,142.59,GMP252_3,62.4743,7.255
6/29/2021 13:40,141.09,GMP252_3,62.4743,7.255
6/29/2021 13:58,155.37,GMP252_3,62.4743,7.255
6/29/2021 13:58,148.6,GMP252_3,62.4743,7.255
6/29/2021 13:58,147.6,GMP252_3,62.4743,7.255
6/29/2021 13:58,146.35,GMP252_3,62.4743,7.255
6/29/2021 13:58,146.1,GMP252_3,62.4743,7.255
6/29/2021 13:58,145.35,GMP252_3,62.4743,7.255
6/29/2021 13:58,145.85,GMP252_3,62.4743,7.255
6/29/2021 13:58,146.35,GMP252_3,62.4743,7.255
