OBJECTID,pointid,grid_code,RASTERVALU
2717,2717,4097.786133,4097.786133
2718,2718,4097.816895,4097.816895
2719,2719,4097.850586,4097.850586
2720,2720,4097.786133,4097.786133
2721,2721,4097.786133,4097.786133
2722,2722,4097.799316,4097.799316
2723,2723,4097.786133,4097.786133
2724,2724,4097.786133,4097.786133
2725,2725,4097.786133,4097.786133
2726,2726,4097.786133,4097.786133
2727,2727,4097.786133,4097.786133
2728,2728,4097.786133,4097.786133
2729,2729,4097.786133,4097.786133
2730,2730,4097.786133,4097.786133
2731,2731,4097.786133,4097.786133
2732,2732,4097.814941,4097.814941
2733,2733,4097.807129,4097.807129
2734,2734,4097.847656,4097.847656
2735,2735,4097.829102,4097.829102
2736,2736,4097.821777,4097.821777
2737,2737,4097.864746,4097.864746
2738,2738,4097.864746,4097.864746
2739,2739,4097.875977,4097.875977
2740,2740,4097.881836,4097.881836
2741,2741,4097.879395,4097.879395
2742,2742,4097.879395,4097.879395
2743,2743,4097.911621,4097.911621
2744,2744,4097.892578,4097.892578
2745,2745,4097.89209,4097.89209
2746,2746,4097.976074,4097.976074
2747,2747,4097.950195,4097.950195
2748,2748,4097.911621,4097.911621
2749,2749,4097.976074,4097.976074
2750,2750,4097.976074,4097.976074
2751,2751,4098.028809,4098.028809
2752,2752,4098.02002,4098.02002
2753,2753,4098.02002,4098.02002
2754,2754,4098.132324,4098.132324
2755,2755,4098.119629,4098.119629
2756,2756,4098.098145,4098.098145
2757,2757,4098.17627,4098.17627
2758,2758,4098.17627,4098.17627
2759,2759,4098.175293,4098.175293
2760,2760,4098.274414,4098.274414
2761,2761,4098.261719,4098.261719
2762,2762,4098.261719,4098.261719
2763,2763,4098.356445,4098.356445
2764,2764,4098.376465,4098.376465
2765,2765,4098.359863,4098.359863
2766,2766,4098.364746,4098.364746
2767,2767,4098.376465,4098.376465
2768,2768,4098.381836,4098.381836
2769,2769,4098.376465,4098.376465
2770,2770,4098.415039,4098.415039
2771,2771,4098.330078,4098.330078
2772,2772,4098.330078,4098.330078
2773,2773,4098.415039,4098.415039
2774,2774,4098.330078,4098.330078
2775,2775,4098.330078,4098.330078
2776,2776,4098.330078,4098.330078
2777,2777,4098.265137,4098.265137
2778,2778,4098.293945,4098.293945
2779,2779,4098.330078,4098.330078
2780,2780,4098.265137,4098.265137
2781,2781,4098.265137,4098.265137
2782,2782,4098.265137,4098.265137
2783,2783,4097.691406,4097.691406
2784,2784,4098.265137,4098.265137
2785,2785,4098.265137,4098.265137
2786,2786,4097.61084,4097.61084
2787,2787,4097.612793,4097.612793
2788,2788,4097.744629,4097.744629
2789,2789,4097.61084,4097.61084
2790,2790,4097.61084,4097.61084
2791,2791,4097.61084,4097.61084
2792,2792,4097.61084,4097.61084
2793,2793,4097.61084,4097.61084
2794,2794,4097.61377,4097.61377
2795,2795,4097.61084,4097.61084
2796,2796,4097.586914,4097.586914
2797,2797,4097.654785,4097.654785
2798,2798,4097.624512,4097.624512
2799,2799,4097.61084,4097.61084
2800,2800,4097.670898,4097.670898
2801,2801,4097.670898,4097.670898
2802,2802,4097.670898,4097.670898
2803,2803,4097.635254,4097.635254
2804,2804,4097.657227,4097.657227
2805,2805,4097.65918,4097.65918
2806,2806,4097.554199,4097.554199
2807,2807,4097.610352,4097.610352
2808,2808,4097.635254,4097.635254
2809,2809,4097.418945,4097.418945
2810,2810,4097.494629,4097.494629
2811,2811,4097.55127,4097.55127
2812,2812,4097.342285,4097.342285
2813,2813,4097.418945,4097.418945
2814,2814,4097.333496,4097.333496
2815,2815,4097.380859,4097.380859
2816,2816,4097.40332,4097.40332
2817,2817,4097.40332,4097.40332
2818,2818,4097.372559,4097.372559
2819,2819,4097.40332,4097.40332
2820,2820,4097.40332,4097.40332
2821,2821,4097.40332,4097.40332
2822,2822,4097.40332,4097.40332
2823,2823,4097.40332,4097.40332
2824,2824,4097.40332,4097.40332
2825,2825,4097.40332,4097.40332
2826,2826,4097.40332,4097.40332
2827,2827,4097.40332,4097.40332
2828,2828,4097.039063,4097.039063
2829,2829,4097.033203,4097.033203
2830,2830,4097.024902,4097.024902
2831,2831,4097.039063,4097.039063
2832,2832,4097.033203,4097.033203
2833,2833,4097.128418,4097.128418
2834,2834,4097.07666,4097.07666
2835,2835,4097.049316,4097.049316
2836,2836,4097.128418,4097.128418
2837,2837,4097.128418,4097.128418
2838,2838,4097.583008,4097.583008
2839,2839,4097.140137,4097.140137
2840,2840,4097.583008,4097.583008
2841,2841,4097.684082,4097.684082
2842,2842,4097.710938,4097.710938
2843,2843,4097.684082,4097.684082
2844,2844,4097.775391,4097.775391
2845,2845,4097.583008,4097.583008
2846,2846,4097.684082,4097.684082
2847,2847,4097.775391,4097.775391
2848,2848,4097.583008,4097.583008
2849,2849,4097.588379,4097.588379
2850,2850,4097.526855,4097.526855
2851,2851,4097.583008,4097.583008
2852,2852,4097.497559,4097.497559
2853,2853,4097.497559,4097.497559
2854,2854,4097.526855,4097.526855
2855,2855,4097.497559,4097.497559
2856,2856,4097.497559,4097.497559
2857,2857,4097.245605,4097.245605
2858,2858,4097.483398,4097.483398
2859,2859,4097.497559,4097.497559
2860,2860,4096.881348,4096.881348
2861,2861,4096.898926,4096.898926
2862,2862,4096.871094,4096.871094
2863,2863,4096.881348,4096.881348
2864,2864,4096.898926,4096.898926
2865,2865,4096.898926,4096.898926
2866,2866,4096.898926,4096.898926
2867,2867,4096.899414,4096.899414
2868,2868,4096.898926,4096.898926
2869,2869,4097.031738,4097.031738
2870,2870,4096.98291,4096.98291
2871,2871,4096.918945,4096.918945
2872,2872,4097.031738,4097.031738
2873,2873,4097.031738,4097.031738
2874,2874,4097.031738,4097.031738
2875,2875,4097.031738,4097.031738
2876,2876,4097.099609,4097.099609
2877,2877,4097.031738,4097.031738
2878,2878,4097.031738,4097.031738
2879,2879,4097.11084,4097.11084
2880,2880,4097.038574,4097.038574
2881,2881,4097.205566,4097.205566
2882,2882,4097.17041,4097.17041
2883,2883,4097.089355,4097.089355
2884,2884,4097.244629,4097.244629
2885,2885,4097.205566,4097.205566
2886,2886,4097.244629,4097.244629
2887,2887,4097.244629,4097.244629
2888,2888,4097.255371,4097.255371
2889,2889,4097.255371,4097.255371
2890,2890,4097.255371,4097.255371
2891,2891,4097.26123,4097.26123
2892,2892,4097.26123,4097.26123
2893,2893,4097.255371,4097.255371
2894,2894,4097.26123,4097.26123
2895,2895,4097.095215,4097.095215
2896,2896,4097.151855,4097.151855
2897,2897,4097.195801,4097.195801
2898,2898,4097.012695,4097.012695
2899,2899,4097.095215,4097.095215
2900,2900,4097.035645,4097.035645
2901,2901,4096.999512,4096.999512
2902,2902,4097.035645,4097.035645
2903,2903,4096.976074,4096.976074
2904,2904,4097.005859,4097.005859
2905,2905,4096.975098,4096.975098
2906,2906,4096.993652,4096.993652
2907,2907,4096.97998,4096.97998
2908,2908,4096.993652,4096.993652
2909,2909,4096.969727,4096.969727
2910,2910,4097.007813,4097.007813
2911,2911,4096.90332,4096.90332
2912,2912,4096.972168,4096.972168
2913,2913,4096.88916,4096.88916
2914,2914,4096.789551,4096.789551
2915,2915,4096.880859,4096.880859
2916,2916,4096.688965,4096.688965
2917,2917,4096.754395,4096.754395
2918,2918,4096.639648,4096.639648
2919,2919,4096.688965,4096.688965
2920,2920,4096.635742,4096.635742
2921,2921,4096.653809,4096.653809
2922,2922,4096.622559,4096.622559
2923,2923,4096.635742,4096.635742
2924,2924,4096.609375,4096.609375
2925,2925,4096.635742,4096.635742
2926,2926,4096.531738,4096.531738
2927,2927,4096.610352,4096.610352
2928,2928,4096.531738,4096.531738
2929,2929,4096.531738,4096.531738
2930,2930,4096.560547,4096.560547
2931,2931,4096.613281,4096.613281
2932,2932,4096.602539,4096.602539
2933,2933,4096.73291,4096.73291
2934,2934,4096.706055,4096.706055
2935,2935,4096.818359,4096.818359
2936,2936,4096.783203,4096.783203
2937,2937,4096.746582,4096.746582
2938,2938,4097.063965,4097.063965
2939,2939,4096.886719,4096.886719
2940,2940,4096.839355,4096.839355
2941,2941,4097.73291,4097.73291
2942,2942,4097.65625,4097.65625
2943,2943,4097.65625,4097.65625
2944,2944,4097.866699,4097.866699
2945,2945,4097.866699,4097.866699
2946,2946,4097.78418,4097.78418
2947,2947,4097.866699,4097.866699
2948,2948,4097.866699,4097.866699
2949,2949,4097.866699,4097.866699
2950,2950,4097.400391,4097.400391
2951,2951,4097.720215,4097.720215
2952,2952,4097.796875,4097.796875
2953,2953,4097.400391,4097.400391
2954,2954,4097.400391,4097.400391
2955,2955,4097.400391,4097.400391
2956,2956,4097.005371,4097.005371
2957,2957,4097.005371,4097.005371
2958,2958,4097.185547,4097.185547
2959,2959,4096.926758,4096.926758
2960,2960,4097.003418,4097.003418
2961,2961,4097.005371,4097.005371
2962,2962,4096.830566,4096.830566
2963,2963,4096.887695,4096.887695
2964,2964,4096.830566,4096.830566
2965,2965,4096.830566,4096.830566
2966,2966,4096.830566,4096.830566
2967,2967,4096.772949,4096.772949
2968,2968,4096.830078,4096.830078
2969,2969,4096.830078,4096.830078
2970,2970,4096.626953,4096.626953
2971,2971,4096.688477,4096.688477
2972,2972,4096.688477,4096.688477
2973,2973,4096.444824,4096.444824
2974,2974,4096.444824,4096.444824
2975,2975,4096.444824,4096.444824
2976,2976,4096.444824,4096.444824
2977,2977,4096.444824,4096.444824
2978,2978,4096.444824,4096.444824
2979,2979,4096.470703,4096.470703
2980,2980,4096.444824,4096.444824
2981,2981,4096.53125,4096.53125
2982,2982,4096.478516,4096.478516
2983,2983,4096.53125,4096.53125
2984,2984,4096.53125,4096.53125
2985,2985,4096.53125,4096.53125
2986,2986,4096.53125,4096.53125
2987,2987,4096.53125,4096.53125
2988,2988,4096.53125,4096.53125
2989,2989,4096.565918,4096.565918
2990,2990,4096.573242,4096.573242
2991,2991,4096.597656,4096.597656
2992,2992,4096.597656,4096.597656
2993,2993,4096.62207,4096.62207
2994,2994,4096.642578,4096.642578
2995,2995,4096.650391,4096.650391
2996,2996,4096.655762,4096.655762
2997,2997,4096.700684,4096.700684
2998,2998,4096.700684,4096.700684
2999,2999,4096.725098,4096.725098
3000,3000,4096.719238,4096.719238
3001,3001,4096.812988,4096.812988
3002,3002,4096.777344,4096.777344
3003,3003,4096.769043,4096.769043
3004,3004,4096.84375,4096.84375
3005,3005,4096.812988,4096.812988
3006,3006,4096.854492,4096.854492
3007,3007,4096.85498,4096.85498
3008,3008,4096.854492,4096.854492
3009,3009,4096.858887,4096.858887
3010,3010,4096.846191,4096.846191
3011,3011,4096.846191,4096.846191
3012,3012,4096.858887,4096.858887
3013,3013,4096.846191,4096.846191
3014,3014,4096.846191,4096.846191
3015,3015,4096.846191,4096.846191
3016,3016,4096.846191,4096.846191
3017,3017,4096.310547,4096.310547
3018,3018,4096.310547,4096.310547
3019,3019,4096.846191,4096.846191
3020,3020,4096.242676,4096.242676
3021,3021,4096.242676,4096.242676
3022,3022,4096.205078,4096.205078
3023,3023,4096.242676,4096.242676
3024,3024,4096.242676,4096.242676
3025,3025,4096.16748,4096.16748
3026,3026,4096.16748,4096.16748
3027,3027,4096.222656,4096.222656
3028,3028,4096.169434,4096.169434
3029,3029,4096.16748,4096.16748
3030,3030,4096.16748,4096.16748
3031,3031,4096.301758,4096.301758
3032,3032,4096.24707,4096.24707
3033,3033,4096.222656,4096.222656
3034,3034,4096.358887,4096.358887
3035,3035,4096.301758,4096.301758
3036,3036,4096.404297,4096.404297
3037,3037,4096.404297,4096.404297
3038,3038,4096.382813,4096.382813
3039,3039,4096.404785,4096.404785
3040,3040,4096.404785,4096.404785
3041,3041,4096.404785,4096.404785
3042,3042,4096.401367,4096.401367
3043,3043,4096.404297,4096.404297
3044,3044,4096.404297,4096.404297
3045,3045,4096.339355,4096.339355
3046,3046,4096.380371,4096.380371
3047,3047,4096.242676,4096.242676
3048,3048,4096.273438,4096.273438
3049,3049,4096.33252,4096.33252
3050,3050,4096.204102,4096.204102
3051,3051,4096.242188,4096.242188
3052,3052,4096.267578,4096.267578
3053,3053,4096.219238,4096.219238
3054,3054,4096.228027,4096.228027
3055,3055,4096.242676,4096.242676
3056,3056,4096.247559,4096.247559
3057,3057,4096.242188,4096.242188
3058,3058,4096.244629,4096.244629
3059,3059,4096.244629,4096.244629
3060,3060,4096.247559,4096.247559
3061,3061,4096.233398,4096.233398
3062,3062,4096.211914,4096.211914
3063,3063,4096.211914,4096.211914
3064,3064,4096.211914,4096.211914
3065,3065,4096.211914,4096.211914
3066,3066,4096.20752,4096.20752
3067,3067,4096.209961,4096.209961
3068,3068,4096.161133,4096.161133
3069,3069,4096.169922,4096.169922
3070,3070,4096.188965,4096.188965
3071,3071,4096.161133,4096.161133
3072,3072,4096.161621,4096.161621
3073,3073,4096.161621,4096.161621
3074,3074,4096.169922,4096.169922
3075,3075,4096.241699,4096.241699
3076,3076,4096.224121,4096.224121
3077,3077,4096.281738,4096.281738
3078,3078,4096.248047,4096.248047
3079,3079,4096.310059,4096.310059
3080,3080,4096.29834,4096.29834
3081,3081,4096.310059,4096.310059
3082,3082,4096.310059,4096.310059
3083,3083,4096.310059,4096.310059
3084,3084,4096.310059,4096.310059
3085,3085,4096.310059,4096.310059
3086,3086,4096.265137,4096.265137
3087,3087,4096.294922,4096.294922
3088,3088,4096.257324,4096.257324
3089,3089,4096.256348,4096.256348
3090,3090,4096.257324,4096.257324
3091,3091,4096.25293,4096.25293
3092,3092,4096.294922,4096.294922
3093,3093,4096.264648,4096.264648
3094,3094,4096.342773,4096.342773
3095,3095,4096.342773,4096.342773
3096,3096,4096.309082,4096.309082
3097,3097,4096.342773,4096.342773
3098,3098,4096.342773,4096.342773
3099,3099,4096.342773,4096.342773
3100,3100,4096.342773,4096.342773
3101,3101,4096.341797,4096.341797
3102,3102,4096.342773,4096.342773
3103,3103,4096.328125,4096.328125
3104,3104,4096.331055,4096.331055
3105,3105,4096.309082,4096.309082
3106,3106,4096.309082,4096.309082
3107,3107,4096.239746,4096.239746
3108,3108,4096.225586,4096.225586
3109,3109,4096.192871,4096.192871
3110,3110,4096.161133,4096.161133
3111,3111,4096.175293,4096.175293
3112,3112,4096.161133,4096.161133
3113,3113,4096.288086,4096.288086
3114,3114,4096.175293,4096.175293
3115,3115,4096.288086,4096.288086
3116,3116,4096.175293,4096.175293
3117,3117,4096.297363,4096.297363
3118,3118,4096.297363,4096.297363
3119,3119,4096.288086,4096.288086
3120,3120,4096.288086,4096.288086
3121,3121,4096.297363,4096.297363
3122,3122,4096.288086,4096.288086
3123,3123,4096.297363,4096.297363
3124,3124,4096.288086,4096.288086
3125,3125,4096.316895,4096.316895
3126,3126,4096.288086,4096.288086
3127,3127,4096.304688,4096.304688
3128,3128,4095.746582,4095.746582
3129,3129,4096.288086,4096.288086
3130,3130,4095.716797,4095.716797
3131,3131,4095.766113,4095.766113
3132,3132,4095.699463,4095.699463
3133,3133,4095.727783,4095.727783
3134,3134,4095.746582,4095.746582
3135,3135,4095.746582,4095.746582
3136,3136,4095.766113,4095.766113
3137,3137,4095.766113,4095.766113
3138,3138,4095.796875,4095.796875
3139,3139,4095.785889,4095.785889
3140,3140,4095.808105,4095.808105
3141,3141,4095.796875,4095.796875
3142,3142,4095.815918,4095.815918
3143,3143,4095.821777,4095.821777
3144,3144,4095.821777,4095.821777
3145,3145,4095.802002,4095.802002
3146,3146,4095.815918,4095.815918
3147,3147,4095.752686,4095.752686
3148,3148,4095.785156,4095.785156
3149,3149,4095.808105,4095.808105
3150,3150,4095.752686,4095.752686
3151,3151,4095.752686,4095.752686
3152,3152,4095.752686,4095.752686
3153,3153,4095.752686,4095.752686
3154,3154,4095.752686,4095.752686
3155,3155,4095.816406,4095.816406
3156,3156,4095.788818,4095.788818
3157,3157,4095.781006,4095.781006
3158,3158,4095.812744,4095.812744
3159,3159,4095.836914,4095.836914
3160,3160,4095.83667,4095.83667
3161,3161,4095.777832,4095.777832
3162,3162,4095.788818,4095.788818
3163,3163,4095.796631,4095.796631
3164,3164,4095.777832,4095.777832
3165,3165,4095.777832,4095.777832
3166,3166,4095.744873,4095.744873
3167,3167,4095.77417,4095.77417
3168,3168,4095.777832,4095.777832
3169,3169,4095.743896,4095.743896
3170,3170,4095.737305,4095.737305
3171,3171,4095.737305,4095.737305
3172,3172,4095.733887,4095.733887
3173,3173,4095.733887,4095.733887
3174,3174,4095.733887,4095.733887
3175,3175,4095.717285,4095.717285
3176,3176,4095.733887,4095.733887
3177,3177,4095.621094,4095.621094
3178,3178,4095.634033,4095.634033
3179,3179,4095.733887,4095.733887
3180,3180,4095.644287,4095.644287
3181,3181,4095.644287,4095.644287
3182,3182,4095.687988,4095.687988
3183,3183,4095.677734,4095.677734
3184,3184,4095.72583,4095.72583
3185,3185,4095.733887,4095.733887
3186,3186,4095.811768,4095.811768
3187,3187,4095.811768,4095.811768
3188,3188,4095.811768,4095.811768
3189,3189,4095.811768,4095.811768
3190,3190,4095.812012,4095.812012
3191,3191,4095.811768,4095.811768
3192,3192,4095.812988,4095.812988
3193,3193,4095.811768,4095.811768
3194,3194,4095.812744,4095.812744
3195,3195,4095.732178,4095.732178
3196,3196,4095.811768,4095.811768
3197,3197,4095.59668,4095.59668
3198,3198,4095.636963,4095.636963
3199,3199,4095.590088,4095.590088
3200,3200,4095.630371,4095.630371
3201,3201,4095.59668,4095.59668
3202,3202,4095.630371,4095.630371
3203,3203,4095.658203,4095.658203
3204,3204,4095.651367,4095.651367
3205,3205,4095.665283,4095.665283
3206,3206,4095.678955,4095.678955
3207,3207,4095.678955,4095.678955
3208,3208,4095.621826,4095.621826
3209,3209,4095.665283,4095.665283
3210,3210,4095.678955,4095.678955
3211,3211,4095.546875,4095.546875
3212,3212,4095.570313,4095.570313
3213,3213,4095.595947,4095.595947
3214,3214,4095.644775,4095.644775
3215,3215,4095.52832,4095.52832
3216,3216,4095.537598,4095.537598
3217,3217,4095.546875,4095.546875
3218,3218,4095.546875,4095.546875
3219,3219,4095.526611,4095.526611
3220,3220,4095.52832,4095.52832
3221,3221,4095.52832,4095.52832
3222,3222,4095.531738,4095.531738
3223,3223,4095.44043,4095.44043
3224,3224,4095.476807,4095.476807
3225,3225,4095.526123,4095.526123
3226,3226,4095.527344,4095.527344
3227,3227,4095.464111,4095.464111
3228,3228,4095.464111,4095.464111
3229,3229,4095.471436,4095.471436
3230,3230,4095.499512,4095.499512
3231,3231,4095.720459,4095.720459
3232,3232,4095.720459,4095.720459
3233,3233,4095.689697,4095.689697
3234,3234,4095.647705,4095.647705
3235,3235,4095.720459,4095.720459
3236,3236,4095.720459,4095.720459
3237,3237,4095.720459,4095.720459
3238,3238,4095.720459,4095.720459
3239,3239,4095.542236,4095.542236
3240,3240,4095.552002,4095.552002
3241,3241,4095.563477,4095.563477
3242,3242,4095.720459,4095.720459
3243,3243,4095.493652,4095.493652
3244,3244,4095.515137,4095.515137
3245,3245,4095.530762,4095.530762
3246,3246,4095.411377,4095.411377
3247,3247,4095.484863,4095.484863
3248,3248,4095.212646,4095.212646
3249,3249,4095.212646,4095.212646
3250,3250,4095.397217,4095.397217
3251,3251,4095.20166,4095.20166
3252,3252,4095.212646,4095.212646
3253,3253,4095.185547,4095.185547
3254,3254,4095.212646,4095.212646
3255,3255,4095.182861,4095.182861
3256,3256,4095.209717,4095.209717
3257,3257,4095.199463,4095.199463
3258,3258,4095.212646,4095.212646
3259,3259,4095.200928,4095.200928
3260,3260,4095.212646,4095.212646
3261,3261,4095.212646,4095.212646
3262,3262,4095.268066,4095.268066
3263,3263,4095.235352,4095.235352
3264,3264,4095.268066,4095.268066
3265,3265,4095.222168,4095.222168
3266,3266,4095.268066,4095.268066
3267,3267,4095.185791,4095.185791
3268,3268,4095.268066,4095.268066
3269,3269,4095.177002,4095.177002
3270,3270,4095.208496,4095.208496
3271,3271,4095.185791,4095.185791
3272,3272,4095.1875,4095.1875
3273,3273,4095.220459,4095.220459
3274,3274,4095.222168,4095.222168
3275,3275,4095.286377,4095.286377
3276,3276,4095.312012,4095.312012
3277,3277,4095.384766,4095.384766
3278,3278,4095.375488,4095.375488
3279,3279,4095.43457,4095.43457
3280,3280,4095.429199,4095.429199
3281,3281,4095.429199,4095.429199
3282,3282,4095.429199,4095.429199
3283,3283,4095.422363,4095.422363
3284,3284,4095.470703,4095.470703
3285,3285,4095.461426,4095.461426
3286,3286,4095.453125,4095.453125
3287,3287,4095.453125,4095.453125
3288,3288,4095.497314,4095.497314
3289,3289,4095.497314,4095.497314
3290,3290,4095.489746,4095.489746
3291,3291,4095.484619,4095.484619
3292,3292,4095.484131,4095.484131
3293,3293,4095.375488,4095.375488
3294,3294,4095.404785,4095.404785
3295,3295,4095.443848,4095.443848
3296,3296,4095.469971,4095.469971
3297,3297,4095.497314,4095.497314
3298,3298,4095.195313,4095.195313
3299,3299,4095.246094,4095.246094
3300,3300,4095.267578,4095.267578
3301,3301,4095.302734,4095.302734
3302,3302,4095.195313,4095.195313
3303,3303,4095.195313,4095.195313
3304,3304,4095.195313,4095.195313
3305,3305,4095.195313,4095.195313
3306,3306,4095.195313,4095.195313
3307,3307,4095.175781,4095.175781
3308,3308,4095.175781,4095.175781
3309,3309,4095.175781,4095.175781
3310,3310,4095.082764,4095.082764
3311,3311,4095.101318,4095.101318
3312,3312,4095.142578,4095.142578
3313,3313,4095.003174,4095.003174
3314,3314,4095.016846,4095.016846
3315,3315,4094.963623,4094.963623
3316,3316,4094.963623,4094.963623
3317,3317,4094.963623,4094.963623
3318,3318,4094.963623,4094.963623
3319,3319,4094.963623,4094.963623
3320,3320,4094.963623,4094.963623
3321,3321,4094.915771,4094.915771
3322,3322,4094.852051,4094.852051
3323,3323,4094.973877,4094.973877
3324,3324,4094.915771,4094.915771
3325,3325,4094.851807,4094.851807
3326,3326,4095.36084,4095.36084
3327,3327,4095.120117,4095.120117
3328,3328,4094.931396,4094.931396
3329,3329,4095.419434,4095.419434
3330,3330,4095.345703,4095.345703
3331,3331,4095.468262,4095.468262
3332,3332,4095.442139,4095.442139
3333,3333,4095.411865,4095.411865
3334,3334,4095.489746,4095.489746
3335,3335,4095.489746,4095.489746
3336,3336,4095.449707,4095.449707
3337,3337,4095.576416,4095.576416
3338,3338,4095.525879,4095.525879
3339,3339,4095.489746,4095.489746
3340,3340,4095.62085,4095.62085
3341,3341,4095.576416,4095.576416
3342,3342,4095.727783,4095.727783
3343,3343,4095.674072,4095.674072
3344,3344,4095.599121,4095.599121
3345,3345,4095.674072,4095.674072
3346,3346,4095.727783,4095.727783
3347,3347,4095.685059,4095.685059
3348,3348,4095.660156,4095.660156
3349,3349,4095.660156,4095.660156
3350,3350,4095.588379,4095.588379
3351,3351,4095.660156,4095.660156
3352,3352,4095.570313,4095.570313
3353,3353,4095.526855,4095.526855
3354,3354,4095.533936,4095.533936
3355,3355,4095.533936,4095.533936
3356,3356,4095.526855,4095.526855
3357,3357,4095.533936,4095.533936
3358,3358,4095.533936,4095.533936
3359,3359,4095.533936,4095.533936
3360,3360,4095.533936,4095.533936
3361,3361,4095.533936,4095.533936
3362,3362,4095.46875,4095.46875
3363,3363,4095.495605,4095.495605
3364,3364,4095.533936,4095.533936
3365,3365,4095.393066,4095.393066
3366,3366,4095.407715,4095.407715
3367,3367,4095.452393,4095.452393
3368,3368,4095.384277,4095.384277
3369,3369,4095.393066,4095.393066
3370,3370,4095.393066,4095.393066
3371,3371,4095.379883,4095.379883
3372,3372,4095.384277,4095.384277
3373,3373,4095.336914,4095.336914
3374,3374,4095.345703,4095.345703
3375,3375,4095.305908,4095.305908
3376,3376,4095.289795,4095.289795
3377,3377,4095.276611,4095.276611
3378,3378,4095.256104,4095.256104
3379,3379,4095.267334,4095.267334
3380,3380,4095.21167,4095.21167
3381,3381,4095.208008,4095.208008
3382,3382,4095.267334,4095.267334
3383,3383,4095.191895,4095.191895
3384,3384,4095.267334,4095.267334
3385,3385,4095.18335,4095.18335
3386,3386,4095.267334,4095.267334
3387,3387,4095.18335,4095.18335
3388,3388,4095.164063,4095.164063
3389,3389,4095.125488,4095.125488
3390,3390,4095.103271,4095.103271
3391,3391,4095.10791,4095.10791
3392,3392,4095.118652,4095.118652
3393,3393,4095.103271,4095.103271
3394,3394,4095.103271,4095.103271
3395,3395,4095.091553,4095.091553
3396,3396,4095.103271,4095.103271
3397,3397,4095.087646,4095.087646
3398,3398,4095.103271,4095.103271
3399,3399,4095.081543,4095.081543
3400,3400,4095.087646,4095.087646
3401,3401,4095.081543,4095.081543
3402,3402,4095.081543,4095.081543
