"","lat_fit","lon_fit","ele_fit","dist","Date","Point","Flux_ave","CO2_ppm_ave","adjusted_ppm","DOC","TDN","WaterTemp_c","BaroPress_kpa","AirTemp_c","Total_hPa","VaisalaType","EOS_no"
"1238",-0.330430993153572,-78.2021636741532,4077.74631181725,332.347258458561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1239",-0.330429993153572,-78.2021622226705,4077.75042512316,332.151047567629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1240",-0.330428993153572,-78.2021607702465,4077.75439326625,331.954750386242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1241",-0.330427993153572,-78.2021593168842,4077.75821722298,331.758367163582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1242",-0.330426993153572,-78.2021578625865,4077.7618979734,331.561898156037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1243",-0.330425993153572,-78.2021564073566,4077.76543650132,331.365343622509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1244",-0.330424993153572,-78.2021549511973,4077.76883379431,331.168703818603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1245",-0.330423993153572,-78.2021534941117,4077.77209084351,330.97197901178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1246",-0.330422993153572,-78.202152036103,4077.77520864386,330.775169466207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1247",-0.330421993153572,-78.2021505771742,4077.778188194,330.578275448565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1248",-0.330420993153572,-78.2021491173285,4077.78103049616,330.381297232755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1249",-0.330419993153572,-78.202147656569,4077.78373655646,330.184235085849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1250",-0.330418993153572,-78.2021461948989,4077.78630738445,329.987089292655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1251",-0.330417993153572,-78.2021447323214,4077.78874399359,329.789860125312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1252",-0.330416993153572,-78.2021432688398,4077.79104740086,329.59254787253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1253",-0.330415993153572,-78.2021418044574,4077.793218627,329.395152817364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1254",-0.330414993153572,-78.2021403391774,4077.79525869648,329.197675240736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1255",-0.330413993153572,-78.2021388730033,4077.79716863732,329.000115438959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1256",-0.330412993153572,-78.2021374059383,4077.79894948126,328.80247370505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1257",-0.330411993153572,-78.2021359379858,4077.80060226373,328.604750331041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1258",-0.330410993153572,-78.2021344691492,4077.80212802378,328.406945615026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1259",-0.330409993153572,-78.2021329994321,4077.80352780409,328.209059863482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1260",-0.330408993153572,-78.2021315288377,4077.80480265104,328.011093373734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1261",-0.330407993153572,-78.2021300573697,4077.80595361462,327.81304645617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1262",-0.330406993153572,-78.2021285850316,4077.80698174842,327.614919421387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1263",-0.330405993153572,-78.2021271118269,4077.80788810975,327.416712571988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1264",-0.330404993153572,-78.2021256377591,4077.80867375943,327.218426233025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1265",-0.330403993153572,-78.2021241628319,4077.80933976198,327.020060711015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1266",-0.330402993153572,-78.2021226870489,4077.80988718546,326.821616330241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1267",-0.330401993153572,-78.2021212104137,4077.81031710154,326.623093414028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1268",-0.330400993153572,-78.2021197329301,4077.81063058549,326.424492289412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1269",-0.330399993153572,-78.2021182546016,4077.81082871617,326.225813277772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1270",-0.330398993153572,-78.2021167754321,4077.81091257599,326.027056711235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1271",-0.330397993153572,-78.2021152954254,4077.81088325092,325.828222923315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1272",-0.330396993153572,-78.2021138145851,4077.81074183048,325.629312245365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1273",-0.330395993153572,-78.202112332915,4077.81048940776,325.430325019515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1274",-0.330394993153572,-78.2021108504191,4077.81012707934,325.23126158339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
