"","lat_fit","lon_fit","ele_fit","dist","Date","Point","Flux_ave","CO2_ppm_ave","adjusted_ppm","DOC","TDN","AirTemp_c","Total_hPa","VaisalaType","EOS_no"
"507",-0.316999145205021,-78.1922107440434,4313.78800127694,57.2960205011273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508",-0.316998145205021,-78.192210605108,4313.78390068854,57.4084092270691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509",-0.316997145205021,-78.1922104647001,4313.77984036755,57.5208206268297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510",-0.316996145205021,-78.1922103228225,4313.77582003081,57.6332548906511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511",-0.316995145205021,-78.1922101794781,4313.77183939517,57.745712205457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512",-0.316994145205021,-78.1922100346701,4313.76789817752,57.8581927546237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513",-0.316993145205021,-78.1922098884016,4313.76399609471,57.9706967194936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514",-0.316992145205021,-78.1922097406756,4313.76013286358,58.083224278394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515",-0.316991145205021,-78.1922095914955,4313.75630820096,58.1957756060901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516",-0.316990145205021,-78.1922094408648,4313.75252182368,58.3083508735721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517",-0.316989145205021,-78.1922092887868,4313.74877344848,58.4209502504858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518",-0.316988145205021,-78.1922091352651,4313.74506279209,58.5335739015442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519",-0.316987145205021,-78.1922089803033,4313.74138957118,58.6462219889715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520",-0.316986145205021,-78.1922088239051,4313.73775350233,58.7588946723107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521",-0.316985145205021,-78.1922086660745,4313.73415430212,58.8715921054827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522",-0.316984145205021,-78.1922085068151,4313.73059168696,58.9843144420488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523",-0.316983145205021,-78.1922083461311,4313.72706537325,59.0970618291617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524",-0.316982145205021,-78.1922081840266,4313.72357507726,59.2098344119914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525",-0.316981145205021,-78.1922080205055,4313.72012051513,59.3226323332319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526",-0.316980145205021,-78.1922078555723,4313.71670140295,59.4354557287573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527",-0.316979145205021,-78.1922076892312,4313.71331745664,59.5483047341625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528",-0.316978145205021,-78.1922075214867,4313.70996839202,59.6611794787848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529",-0.316977145205021,-78.1922073523433,4313.70665392474,59.7740800900177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530",-0.316976145205021,-78.1922071818055,4313.70337377033,59.8870066905085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531",-0.316975145205021,-78.192207009878,4313.70012764417,59.9999593990264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532",-0.316974145205021,-78.1922068365657,4313.69691526148,60.1129383304026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533",-0.316973145205021,-78.1922066618734,4313.69373633728,60.2259435964998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534",-0.316972145205021,-78.192206485806,4313.69059058643,60.3389753041854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535",-0.316971145205021,-78.1922063083685,4313.68747772364,60.4520335560673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536",-0.316970145205021,-78.1922061295661,4313.68439746336,60.5651184521135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537",-0.316969145205021,-78.192205949404,4313.68134951989,60.6782300867066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538",-0.316968145205021,-78.1922057678875,4313.6783336073,60.7913685512935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539",-0.316967145205021,-78.192205585022,4313.67534943945,60.9045339318769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540",-0.316966145205021,-78.1922054008129,4313.67239672998,61.0177263106928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541",-0.316965145205021,-78.1922052152659,4313.6694751923,61.1309457664875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542",-0.316964145205021,-78.1922050283865,4313.66658453957,61.2441923723767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543",-0.316963145205021,-78.1922048401805,4313.66372448468,61.3574661994826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544",-0.316962145205021,-78.1922046506537,4313.66089474033,61.4707673113794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545",-0.316961145205021,-78.1922044598121,4313.65809501892,61.5840957693255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546",-0.316960145205021,-78.1922042676616,4313.65532503257,61.6974516298349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547",-0.316959145205021,-78.1922040742084,4313.65258449316,61.8108349444104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548",-0.316958145205021,-78.1922038794586,4313.64987311226,61.9242457605345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549",-0.316957145205021,-78.1922036834185,4313.64719060118,62.0376841203303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550",-0.316956145205021,-78.1922034860944,4313.6445366709,62.1511500634806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551",-0.316955145205021,-78.1922032874928,4313.64191103212,62.2646436223282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552",-0.316954145205021,-78.1922030876202,4313.63931339525,62.3781648258955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553",-0.316953145205021,-78.1922028864832,4313.63674347036,62.4917136982558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",-0.316952145205021,-78.1922026840886,4313.63420096718,62.605290260138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",-0.316951145205021,-78.1922024804431,4313.63168559517,62.718894525583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556",-0.316950145205021,-78.1922022755537,4313.62919706344,62.8325265038088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557",-0.316949145205021,-78.1922020694272,4313.62673508071,62.9461862021008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",-0.316948145205021,-78.1922018620708,4313.62429935543,63.0598736191881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559",-0.316947145205021,-78.1922016534916,4313.62188959567,63.1735887514986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",-0.316946145205021,-78.1922014436968,4313.61950550912,63.2873315903159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",-0.316945145205021,-78.1922012326938,4313.61714680317,63.401102120242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",-0.316944145205021,-78.1922010204899,4313.61481318479,63.5149003235877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563",-0.316943145205021,-78.1922008070927,4313.61250436062,63.628726176224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564",-0.316942145205021,-78.1922005925097,4313.6102200369,63.7425796484625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",-0.316941145205021,-78.1922003767486,4313.6079599195,63.8564607073664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",-0.316940145205021,-78.1922001598171,4313.60572371391,63.9703693147075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",-0.316939145205021,-78.1921999417233,4313.60351112525,64.0843054247836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",-0.316938145205021,-78.1921997224748,4313.60132185819,64.1982689910647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",-0.316937145205021,-78.1921995020797,4313.59915561708,64.3122599582906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",-0.316936145205021,-78.1921992805463,4313.59701210583,64.4262782676301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",-0.316935145205021,-78.1921990578826,4313.59489102796,64.5403238554184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572",-0.316934145205021,-78.1921988340969,4313.59279208655,64.6543966534989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",-0.316933145205021,-78.1921986091977,4313.59071498434,64.7684965860671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",-0.316932145205021,-78.1921983831933,4313.58865942358,64.8826235752712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",-0.316931145205021,-78.1921981560922,4313.58662510616,64.9967775365078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",-0.316930145205021,-78.1921979279032,4313.58461173354,65.1109583799971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",-0.316929145205021,-78.1921976986349,4313.58261900673,65.2251660119925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",-0.316928145205021,-78.1921974682961,4313.58064662638,65.339400331337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",-0.316927145205021,-78.1921972368958,4313.57869429264,65.4536612344724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",-0.316926145205021,-78.1921970044427,4313.57676170529,65.5679486113744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",-0.316925145205021,-78.1921967709461,4313.57484856364,65.682262346411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",-0.316924145205021,-78.1921965364151,4313.57295456663,65.796602319039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",-0.316923145205021,-78.1921963008589,4313.5710794127,65.9109684037529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",-0.316922145205021,-78.1921960642867,4313.56922279988,66.0253604714295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",-0.316921145205021,-78.192195826708,4313.56738442581,66.1397783843941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",-0.316920145205021,-78.1921955881322,4313.56556398763,66.2542220023156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",-0.316919145205021,-78.192195348569,4313.56376118207,66.368691179917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",-0.316918145205021,-78.1921951080279,4313.56197570546,66.4831857646414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",-0.316917145205021,-78.1921948665187,4313.56020725363,66.5977056009782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590",-0.316916145205021,-78.1921946240513,4313.55845552203,66.7122505267809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591",-0.316915145205021,-78.1921943806354,4313.55672020565,66.8268203752989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592",-0.316914145205021,-78.1921941362811,4313.55500099906,66.9414149744702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593",-0.316913145205021,-78.1921938909985,4313.55329759636,67.0560341476395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594",-0.316912145205021,-78.1921936447977,4313.55160969126,67.170677712171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595",-0.316911145205021,-78.1921933976889,4313.54993697701,67.285345481522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596",-0.316910145205021,-78.1921931496825,4313.54827914645,67.4000372621526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597",-0.316909145205021,-78.1921929007888,4313.54663589197,67.5147528576537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598",-0.316908145205021,-78.1921926510183,4313.54500690555,67.6294920642785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599",-0.316907145205021,-78.1921924003816,4313.54339187872,67.7442546761281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600",-0.316906145205021,-78.1921921488894,4313.54179050264,67.8590404778953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601",-0.316905145205021,-78.1921918965523,4313.54020246797,67.9738492538919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602",-0.316904145205021,-78.1921916433812,4313.53862746502,68.0886807807433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603",-0.316903145205021,-78.1921913893869,4313.53706518365,68.2035348295223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604",-0.316902145205021,-78.1921911345805,4313.53551531332,68.3184111688541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605",-0.316901145205021,-78.1921908789729,4313.53397754307,68.4333095604425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606",-0.316900145205021,-78.1921906225754,4313.53245156154,68.5482297607769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607",-0.316899145205021,-78.192190365399,4313.53093705698,68.6631715225977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608",-0.316898145205021,-78.1921901074552,4313.52943371722,68.7781345934676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609",-0.316897145205021,-78.1921898487552,4313.5279412297,68.8931187161829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610",-0.316896145205021,-78.1921895893106,4313.52645928149,69.0081236276821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611",-0.316895145205021,-78.1921893291329,4313.52498755925,69.1231490601662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612",-0.316894145205021,-78.1921890682336,4313.52352574927,69.2381947432221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613",-0.316893145205021,-78.1921888066245,4313.52207353745,69.3532603988841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614",-0.316892145205021,-78.1921885443174,4313.52063060936,69.4683457452047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615",-0.316891145205021,-78.192188281324,4313.51919665015,69.5834504969889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616",-0.316890145205021,-78.1921880176564,4313.51777134465,69.6985743626192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617",-0.316889145205021,-78.1921877533264,4313.51635437731,69.8137170465534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618",-0.316888145205021,-78.1921874883463,4313.51494543227,69.9288782475866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619",-0.316887145205021,-78.1921872227281,4313.51354419327,70.0440576620955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620",-0.316886145205021,-78.192186956484,4313.51215034377,70.1592549797564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621",-0.316885145205021,-78.1921866896265,4313.51076356686,70.2744698871567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622",-0.316884145205021,-78.1921864221679,4313.50938354535,70.3897020646128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623",-0.316883145205021,-78.1921861541206,4313.50800996168,70.5049511901158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624",-0.316882145205021,-78.1921858854972,4313.50664249802,70.6202169372938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625",-0.316881145205021,-78.1921856163103,4313.50528083625,70.735498972764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626",-0.316880145205021,-78.1921853465726,4313.50392465792,70.8507969599031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627",-0.316879145205021,-78.1921850762969,4313.50257364432,70.9661105603193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628",-0.316878145205021,-78.1921848054959,4313.50122747644,71.0814394283945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629",-0.316877145205021,-78.1921845341827,4313.49988583503,71.1967832153351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630",-0.316876145205021,-78.1921842623701,4313.49854840057,71.3121415685148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631",-0.316875145205021,-78.1921839900714,4313.49721485327,71.4275141299834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632",-0.316874145205021,-78.1921837172995,4313.4958848731,71.5429005402658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633",-0.316873145205021,-78.1921834440677,4313.49455813982,71.6583004327762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634",-0.316872145205021,-78.1921831703893,4313.49323433295,71.7737134379933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635",-0.316871145205021,-78.1921828962777,4313.49191313178,71.8891391838394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636",-0.316870145205021,-78.1921826217461,4313.4905942154,72.0045772950234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637",-0.316869145205021,-78.1921823468083,4313.48927726271,72.1200273877873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638",-0.316868145205021,-78.1921820714777,4313.48796195243,72.235489078991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639",-0.316867145205021,-78.1921817957679,4313.48664796306,72.3509619819959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640",-0.316866145205021,-78.1921815196927,4313.48533497299,72.466445702986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641",-0.316865145205021,-78.1921812432658,4313.48402266041,72.5819398473685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642",-0.316864145205021,-78.1921809665012,4313.48271070338,72.6974440153398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643",-0.316863145205021,-78.1921806894127,4313.48139877981,72.8129578064474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644",-0.316862145205021,-78.1921804120142,4313.4800865675,72.9284808139525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645",-0.316861145205021,-78.1921801343199,4313.4787737441,73.044012629474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646",-0.316860145205021,-78.1921798563439,4313.47745998721,73.1595528399374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647",-0.316859145205021,-78.1921795781003,4313.47614497429,73.2751010303434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648",-0.316858145205021,-78.1921792996034,4313.47482838275,73.3906567811179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649",-0.316857145205021,-78.1921790208676,4313.47350988988,73.5062196720069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650",-0.316856145205021,-78.1921787419072,4313.47218917298,73.6217892763881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651",-0.316855145205021,-78.1921784627367,4313.47086590923,73.7373651678335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652",-0.316854145205021,-78.1921781833706,4313.46953977581,73.852946916322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653",-0.316853145205021,-78.1921779038235,4313.46821044989,73.9685340871938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654",-0.316852145205021,-78.1921776241101,4313.46687760858,74.0841262445961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655",-0.316851145205021,-78.1921773442451,4313.46554092905,74.1997229489169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656",-0.316850145205021,-78.1921770642431,4313.46420008839,74.3153237613833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657",-0.316849145205021,-78.1921767841192,4313.46285476381,74.4309282357677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658",-0.316848145205021,-78.1921765038882,4313.4615046325,74.5465359264246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659",-0.316847145205021,-78.192176223565,4313.46014937171,74.6621463845785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660",-0.316846145205021,-78.1921759431648,4313.45878865873,74.7777591602566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661",-0.316845145205021,-78.1921756627026,4313.45742217096,74.8933737985735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662",-0.316844145205021,-78.1921753821935,4313.45604958585,75.0089898454898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663",-0.316843145205021,-78.1921751016528,4313.45467058095,75.1246068437162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664",-0.316842145205021,-78.1921748210957,4313.45328483395,75.2402243331207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665",-0.316841145205021,-78.1921745405376,4313.45189202261,75.3558418531355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",-0.316840145205021,-78.1921742599939,4313.45049182487,75.4714589412488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667",-0.316839145205021,-78.19217397948,4313.4490839188,75.587075131615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668",-0.316838145205021,-78.1921736990115,4313.44766798262,75.70268995885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669",-0.316837145205021,-78.192173418604,4313.44624369474,75.8183029540087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670",-0.316836145205021,-78.1921731382729,4313.44481073373,75.9339136495554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671",-0.316835145205021,-78.1921728580342,4313.44336877838,76.0495215733306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672",-0.316834145205021,-78.1921725779034,4313.44191750768,76.1651262543936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673",-0.316833145205021,-78.1921722978963,4313.44045660085,76.280727219233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",-0.316832145205021,-78.192172018029,4313.43898573734,76.3963239934162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675",-0.316831145205021,-78.1921717383172,4313.43750459685,76.5119161020056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676",-0.316830145205021,-78.1921714587769,4313.43601285932,76.6275030700604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677",-0.316829145205021,-78.1921711794241,4313.434510205,76.7430844188616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678",-0.316828145205021,-78.192170900275,4313.43299631443,76.8586596709922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679",-0.316827145205021,-78.1921706213455,4313.43147086838,76.9742283499912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",-0.316826145205021,-78.192170342652,4313.42993354801,77.0897899762909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681",-0.316825145205021,-78.1921700642106,4313.42838403477,77.205344070305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682",-0.316824145205021,-78.1921697860377,4313.42682201045,77.3208901521745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683",-0.316823145205021,-78.1921695081495,4313.42524715717,77.4364277437063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684",-0.316822145205021,-78.1921692305625,4313.42365915745,77.5519563639483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685",-0.316821145205021,-78.1921689532931,4313.42205769415,77.6674755337853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",-0.316820145205021,-78.1921686763577,4313.42044245051,77.7829847737933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687",-0.316819145205021,-78.1921683997729,4313.41881311019,77.8984836039097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",-0.316818145205021,-78.1921681235553,4313.41716935727,78.0139715447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689",-0.316817145205021,-78.1921678477215,4313.41551087621,78.1294481177755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690",-0.316816145205021,-78.1921675722881,4313.41383735192,78.2449128455683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691",-0.316815145205021,-78.192167297272,4313.41214846976,78.360365249845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692",-0.316814145205021,-78.1921670226898,4313.41044391553,78.4758048541198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",-0.316813145205021,-78.1921667485583,4313.40872337551,78.5912311821972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",-0.316812145205021,-78.1921664748946,4313.40698653648,78.7066437575635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",-0.316811145205021,-78.1921662017154,4313.40523308563,78.8220421086734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696",-0.316810145205021,-78.1921659290376,4313.40346271073,78.9374257616052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697",-0.316809145205021,-78.1921656568783,4313.40167510003,79.0527942442568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698",-0.316808145205021,-78.1921653852545,4313.39986994226,79.1681470882796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699",-0.316807145205021,-78.1921651141834,4313.39804692678,79.2834838221568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",-0.316806145205021,-78.1921648436819,4313.39620574337,79.3988039816498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",-0.316805145205021,-78.1921645737672,4313.39434608243,79.5141071010391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",-0.316804145205021,-78.1921643044567,4313.39246763492,79.629392715786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",-0.316803145205021,-78.1921640357673,4313.39057009234,79.7446603659899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704",-0.316802145205021,-78.1921637677166,4313.38865314676,79.8599095923913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705",-0.316801145205021,-78.1921635003217,4313.38671649088,79.9751399372619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
