Device Name:,,OM-CP-VOLT101A,,,,,,,
Device Description:,,Voltage Data Logger,,,,,,,
Serial Number:,,R37297,,,,,,,
Device ID:,,MultiChannel,,,,,,,
,,,,,,,,,
,,Channel 1,,,,,,,
6/23/2021,12:38:09 PM,175.4,1754,NA,NA,NA,NA,NA,NA
6/23/2021,12:38:14 PM,183.9,1839,NA,NA,NA,NA,NA,NA
6/23/2021,12:38:19 PM,192.4,1924,NA,NA,NA,NA,NA,NA
6/23/2021,12:38:24 PM,200.4,2004,NA,NA,NA,NA,NA,NA
6/23/2021,12:38:29 PM,207.4,2074,NA,NA,NA,NA,NA,NA
6/23/2021,12:38:34 PM,212.9,2129,NA,NA,NA,NA,NA,NA
6/23/2021,12:38:39 PM,218.5,2185,NA,NA,NA,NA,NA,NA
6/23/2021,12:38:44 PM,223.5,2235,NA,NA,NA,NA,NA,NA
6/23/2021,12:38:49 PM,228,2280,NA,NA,NA,NA,NA,NA
6/23/2021,12:38:54 PM,232.5,2325,NA,NA,NA,NA,NA,NA
6/23/2021,12:38:59 PM,236.5,2365,NA,NA,NA,NA,NA,NA
6/23/2021,12:39:04 PM,240.5,2405,NA,NA,NA,NA,NA,NA
6/23/2021,12:39:09 PM,244,2440,NA,NA,NA,NA,NA,NA
6/23/2021,12:39:14 PM,248,2480,NA,NA,NA,NA,NA,NA
6/23/2021,12:39:19 PM,251.5,2515,NA,NA,NA,NA,NA,NA
6/23/2021,12:39:24 PM,254.5,2545,NA,NA,NA,NA,NA,NA
6/23/2021,12:39:29 PM,257,2570,NA,NA,NA,NA,NA,NA
6/23/2021,12:39:34 PM,259.5,2595,NA,NA,NA,NA,NA,NA
6/23/2021,12:39:39 PM,261.5,2615,NA,NA,NA,NA,NA,NA
6/23/2021,12:39:44 PM,264.1,2641,NA,NA,NA,NA,NA,NA
6/23/2021,12:39:49 PM,267.1,2671,NA,NA,NA,NA,NA,NA
6/23/2021,12:39:54 PM,269.6,2696,NA,NA,NA,NA,NA,NA
6/23/2021,12:39:59 PM,271.6,2716,NA,NA,NA,NA,NA,NA
6/23/2021,12:40:04 PM,273.1,2731,NA,NA,NA,NA,NA,NA
6/23/2021,12:40:09 PM,275.1,2751,NA,NA,NA,NA,NA,NA
6/23/2021,12:40:14 PM,278.1,2781,NA,NA,NA,NA,NA,NA
6/23/2021,12:40:19 PM,280.1,2801,NA,NA,NA,NA,NA,NA
6/23/2021,12:40:24 PM,282.1,2821,NA,NA,NA,NA,NA,NA
6/23/2021,12:40:29 PM,283.6,2836,NA,NA,NA,NA,NA,NA
6/23/2021,12:40:34 PM,285.1,2851,NA,NA,NA,NA,NA,NA
6/23/2021,12:40:39 PM,287.1,2871,NA,NA,NA,NA,NA,NA
6/23/2021,12:40:44 PM,288.1,2881,NA,NA,NA,NA,NA,NA
6/23/2021,12:40:49 PM,289.6,2896,NA,NA,NA,NA,NA,NA
6/23/2021,12:40:54 PM,290.6,2906,NA,NA,NA,NA,NA,NA
6/23/2021,12:40:59 PM,291.6,2916,NA,NA,NA,NA,NA,NA
6/23/2021,12:41:04 PM,292.6,2926,NA,NA,NA,NA,NA,NA
6/23/2021,12:41:09 PM,293.6,2936,NA,NA,NA,NA,NA,NA
6/23/2021,12:41:14 PM,294.6,2946,NA,NA,NA,NA,NA,NA
6/23/2021,12:41:19 PM,295.6,2956,NA,NA,NA,NA,NA,NA
6/23/2021,12:41:24 PM,296.1,2961,NA,NA,NA,NA,NA,NA
6/23/2021,12:41:29 PM,297.1,2971,NA,NA,NA,NA,NA,NA
6/23/2021,12:41:34 PM,298.1,2981,NA,NA,NA,NA,NA,NA
6/23/2021,12:41:39 PM,299.6,2996,NA,NA,NA,NA,NA,NA
6/23/2021,12:41:44 PM,300.6,3006,NA,NA,NA,NA,NA,NA
6/23/2021,12:41:49 PM,302.1,3021,NA,NA,NA,NA,NA,NA
6/23/2021,12:41:54 PM,303.6,3036,NA,NA,NA,NA,NA,NA
6/23/2021,12:41:59 PM,305.1,3051,NA,NA,NA,NA,NA,NA
6/23/2021,12:42:04 PM,306.1,3061,NA,NA,NA,NA,NA,NA
6/23/2021,12:42:09 PM,306.6,3066,NA,NA,NA,NA,NA,NA
6/23/2021,12:42:14 PM,307.1,3071,NA,NA,NA,NA,NA,NA
6/23/2021,12:42:19 PM,308.6,3086,NA,NA,NA,NA,NA,NA
6/23/2021,12:42:24 PM,309.6,3096,NA,NA,NA,NA,NA,NA
6/23/2021,12:42:29 PM,310.6,3106,NA,NA,NA,NA,NA,NA
6/23/2021,12:42:34 PM,311.6,3116,NA,NA,NA,NA,NA,NA
6/23/2021,12:42:39 PM,312.7,3127,NA,NA,NA,NA,NA,NA
6/23/2021,12:42:44 PM,313.2,3132,NA,NA,NA,NA,NA,NA
6/23/2021,12:42:49 PM,313.7,3137,NA,NA,NA,NA,NA,NA
6/23/2021,12:42:54 PM,314.7,3147,NA,NA,NA,NA,NA,NA
6/23/2021,12:42:59 PM,315.7,3157,NA,NA,NA,NA,NA,NA
6/23/2021,12:43:04 PM,316.2,3162,NA,NA,NA,NA,NA,NA
6/23/2021,12:43:09 PM,317.2,3172,NA,NA,NA,NA,NA,NA
6/23/2021,12:43:14 PM,317.7,3177,NA,NA,NA,NA,NA,NA
6/23/2021,12:43:19 PM,318.2,3182,NA,NA,NA,NA,NA,NA
6/23/2021,12:43:24 PM,318.2,3182,NA,NA,NA,NA,NA,NA
6/23/2021,12:43:29 PM,318.7,3187,NA,NA,NA,NA,NA,NA
6/23/2021,12:43:34 PM,318.7,3187,NA,NA,NA,NA,NA,NA
6/23/2021,12:43:39 PM,319.2,3192,NA,NA,NA,NA,NA,NA
6/23/2021,12:43:44 PM,319.7,3197,NA,NA,NA,NA,NA,NA
6/23/2021,12:43:49 PM,320.2,3202,NA,NA,NA,NA,NA,NA
6/23/2021,12:43:54 PM,321.2,3212,NA,NA,NA,NA,NA,NA
6/23/2021,12:43:59 PM,322.2,3222,NA,NA,NA,NA,NA,NA
6/23/2021,12:44:04 PM,323.2,3232,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/417,3,-0.330467,-78.202417,NA
6/23/2021,12:44:09 PM,324.7,3247,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/418,3,-0.330467,-78.202417,NA
6/23/2021,12:44:14 PM,326.7,3267,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/419,3,-0.330467,-78.202417,NA
6/23/2021,12:44:19 PM,328.2,3282,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/420,3,-0.330467,-78.202417,NA
6/23/2021,12:44:24 PM,329.7,3297,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/421,3,-0.330467,-78.202417,NA
6/23/2021,12:44:29 PM,330.2,3302,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/422,3,-0.330467,-78.202417,NA
6/23/2021,12:44:34 PM,330.7,3307,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/423,3,-0.330467,-78.202417,NA
6/23/2021,12:44:39 PM,331.2,3312,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/424,3,-0.330467,-78.202417,NA
6/23/2021,12:44:44 PM,332.7,3327,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/425,3,-0.330467,-78.202417,NA
6/23/2021,12:44:49 PM,334.2,3342,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/426,3,-0.330467,-78.202417,NA
6/23/2021,12:44:54 PM,334.7,3347,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/427,3,-0.330467,-78.202417,NA
6/23/2021,12:44:59 PM,334.7,3347,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/428,3,-0.330467,-78.202417,NA
6/23/2021,12:45:04 PM,334.2,3342,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/429,3,-0.330467,-78.202417,NA
6/23/2021,12:45:09 PM,334.7,3347,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/430,3,-0.330467,-78.202417,NA
6/23/2021,12:45:14 PM,335.2,3352,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/431,3,-0.330467,-78.202417,NA
6/23/2021,12:45:19 PM,336.7,3367,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/432,3,-0.330467,-78.202417,NA
6/23/2021,12:45:24 PM,337.2,3372,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/433,3,-0.330467,-78.202417,NA
6/23/2021,12:45:29 PM,337.7,3377,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/434,3,-0.330467,-78.202417,NA
6/23/2021,12:45:34 PM,338.2,3382,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/435,3,-0.330467,-78.202417,NA
6/23/2021,12:45:39 PM,338.2,3382,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/436,3,-0.330467,-78.202417,NA
6/23/2021,12:45:44 PM,338.7,3387,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/437,3,-0.330467,-78.202417,NA
6/23/2021,12:45:49 PM,339.2,3392,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/438,3,-0.330467,-78.202417,NA
6/23/2021,12:45:54 PM,339.2,3392,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/439,3,-0.330467,-78.202417,NA
6/23/2021,12:45:59 PM,339.7,3397,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/440,3,-0.330467,-78.202417,NA
6/23/2021,12:46:04 PM,339.2,3392,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/441,3,-0.330467,-78.202417,NA
6/23/2021,12:46:09 PM,339.2,3392,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/442,3,-0.330467,-78.202417,NA
6/23/2021,12:46:14 PM,339.2,3392,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/443,3,-0.330467,-78.202417,NA
6/23/2021,12:46:19 PM,340.2,3402,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/444,3,-0.330467,-78.202417,NA
6/23/2021,12:46:24 PM,341.2,3412,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/445,3,-0.330467,-78.202417,NA
6/23/2021,12:46:29 PM,342.7,3427,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/446,3,-0.330467,-78.202417,NA
6/23/2021,12:46:34 PM,343.7,3437,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/447,3,-0.330467,-78.202417,NA
6/23/2021,12:46:39 PM,345.2,3452,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/448,3,-0.330467,-78.202417,NA
6/23/2021,12:46:44 PM,347.2,3472,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/449,3,-0.330467,-78.202417,NA
6/23/2021,12:46:49 PM,349.2,3492,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/450,3,-0.330467,-78.202417,NA
6/23/2021,12:46:54 PM,350.2,3502,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/451,3,-0.330467,-78.202417,NA
6/23/2021,12:46:59 PM,350.7,3507,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/452,3,-0.330467,-78.202417,NA
6/23/2021,12:47:04 PM,351.7,3517,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/453,3,-0.330467,-78.202417,NA
6/23/2021,12:47:09 PM,351.7,3517,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/454,3,-0.330467,-78.202417,NA
6/23/2021,12:47:14 PM,352.7,3527,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/455,3,-0.330467,-78.202417,NA
6/23/2021,12:47:19 PM,353.7,3537,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/456,3,-0.330467,-78.202417,NA
6/23/2021,12:47:24 PM,354.7,3547,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/457,3,-0.330467,-78.202417,NA
6/23/2021,12:47:29 PM,355.2,3552,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/458,3,-0.330467,-78.202417,NA
6/23/2021,12:47:34 PM,355.7,3557,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/459,3,-0.330467,-78.202417,NA
6/23/2021,12:47:39 PM,356.2,3562,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/460,3,-0.330467,-78.202417,NA
6/23/2021,12:47:44 PM,357.2,3572,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/461,3,-0.330467,-78.202417,NA
6/23/2021,12:47:49 PM,358.2,3582,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/462,3,-0.330467,-78.202417,NA
6/23/2021,12:47:54 PM,358.7,3587,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/463,3,-0.330467,-78.202417,NA
6/23/2021,12:47:59 PM,359.7,3597,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/464,3,-0.330467,-78.202417,NA
6/23/2021,12:48:04 PM,360.8,3608,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/465,3,-0.330467,-78.202417,NA
6/23/2021,12:48:09 PM,362.3,3623,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/466,3,-0.330467,-78.202417,NA
6/23/2021,12:48:14 PM,363.3,3633,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/467,3,-0.330467,-78.202417,NA
6/23/2021,12:48:19 PM,364.3,3643,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/468,3,-0.330467,-78.202417,NA
6/23/2021,12:48:24 PM,365.3,3653,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/469,3,-0.330467,-78.202417,NA
6/23/2021,12:48:29 PM,366.3,3663,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/470,3,-0.330467,-78.202417,NA
6/23/2021,12:48:34 PM,366.3,3663,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/471,3,-0.330467,-78.202417,NA
6/23/2021,12:48:39 PM,366.3,3663,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/472,3,-0.330467,-78.202417,NA
6/23/2021,12:48:44 PM,365.3,3653,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/473,3,-0.330467,-78.202417,NA
6/23/2021,12:48:49 PM,365.8,3658,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/474,3,-0.330467,-78.202417,NA
6/23/2021,12:48:54 PM,365.8,3658,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/475,3,-0.330467,-78.202417,NA
6/23/2021,12:48:59 PM,365.3,3653,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/476,3,-0.330467,-78.202417,NA
6/23/2021,12:49:04 PM,365.8,3658,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/477,3,-0.330467,-78.202417,NA
6/23/2021,12:49:09 PM,366.8,3668,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/478,3,-0.330467,-78.202417,NA
6/23/2021,12:49:14 PM,368.8,3688,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/479,3,-0.330467,-78.202417,NA
6/23/2021,12:49:19 PM,369.3,3693,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/480,3,-0.330467,-78.202417,NA
6/23/2021,12:49:24 PM,369.3,3693,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/481,3,-0.330467,-78.202417,NA
6/23/2021,12:49:29 PM,369.8,3698,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/482,3,-0.330467,-78.202417,NA
6/23/2021,12:49:34 PM,370.8,3708,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/483,3,-0.330467,-78.202417,NA
6/23/2021,12:49:39 PM,371.8,3718,2,trib enters mainstream btw point 9 eos1 on 6/22 and last point on 6/484,3,-0.330467,-78.202417,NA
6/23/2021,12:49:44 PM,371.8,3718,NA,NA,NA,NA,NA,NA
6/23/2021,12:49:49 PM,371.8,3718,NA,NA,NA,NA,NA,NA
6/23/2021,12:49:54 PM,372.3,3723,NA,NA,NA,NA,NA,NA
6/23/2021,12:49:59 PM,373.3,3733,NA,NA,NA,NA,NA,NA
6/23/2021,12:50:04 PM,373.8,3738,NA,NA,NA,NA,NA,NA
6/23/2021,12:50:09 PM,374.8,3748,NA,NA,NA,NA,NA,NA
6/23/2021,12:50:14 PM,374.8,3748,NA,NA,NA,NA,NA,NA
6/23/2021,12:50:19 PM,375.3,3753,NA,NA,NA,NA,NA,NA
6/23/2021,12:50:24 PM,375.3,3753,NA,NA,NA,NA,NA,NA
6/23/2021,12:50:29 PM,375.3,3753,NA,NA,NA,NA,NA,NA
6/23/2021,12:50:34 PM,375.8,3758,NA,NA,NA,NA,NA,NA
6/23/2021,12:50:39 PM,376.8,3768,NA,NA,NA,NA,NA,NA
6/23/2021,12:50:44 PM,377.3,3773,NA,NA,NA,NA,NA,NA
6/23/2021,12:50:49 PM,378.3,3783,NA,NA,NA,NA,NA,NA
6/23/2021,12:50:54 PM,378.8,3788,NA,NA,NA,NA,NA,NA
6/23/2021,12:50:59 PM,378.3,3783,NA,NA,NA,NA,NA,NA
6/23/2021,12:51:04 PM,377.8,3778,NA,NA,NA,NA,NA,NA
6/23/2021,12:51:09 PM,377.8,3778,NA,NA,NA,NA,NA,NA
6/23/2021,12:51:14 PM,377.8,3778,NA,NA,NA,NA,NA,NA
6/23/2021,12:51:19 PM,377.8,3778,NA,NA,NA,NA,NA,NA
6/23/2021,12:51:24 PM,378.8,3788,NA,NA,NA,NA,NA,NA
6/23/2021,12:51:29 PM,379.3,3793,NA,NA,NA,NA,NA,NA
6/23/2021,12:51:34 PM,379.8,3798,NA,NA,NA,NA,NA,NA
6/23/2021,12:51:39 PM,379.3,3793,NA,NA,NA,NA,NA,NA
6/23/2021,12:51:44 PM,377.8,3778,NA,NA,NA,NA,NA,NA
6/23/2021,12:51:49 PM,372.3,3723,NA,NA,NA,NA,NA,NA
6/23/2021,12:51:54 PM,362.3,3623,NA,NA,NA,NA,NA,NA
6/23/2021,12:51:59 PM,349.2,3492,NA,NA,NA,NA,NA,NA
6/23/2021,12:52:04 PM,334.2,3342,NA,NA,NA,NA,NA,NA
6/23/2021,12:52:09 PM,318.7,3187,NA,NA,NA,NA,NA,NA
6/23/2021,12:52:14 PM,302.1,3021,NA,NA,NA,NA,NA,NA
6/23/2021,12:52:19 PM,285.6,2856,NA,NA,NA,NA,NA,NA
6/23/2021,12:52:24 PM,268.6,2686,NA,NA,NA,NA,NA,NA
6/23/2021,12:52:29 PM,252.5,2525,NA,NA,NA,NA,NA,NA
6/23/2021,12:52:34 PM,236.5,2365,NA,NA,NA,NA,NA,NA
6/23/2021,12:52:39 PM,220.5,2205,NA,NA,NA,NA,NA,NA
6/23/2021,12:52:44 PM,205.4,2054,NA,NA,NA,NA,NA,NA
6/23/2021,12:52:49 PM,190.4,1904,NA,NA,NA,NA,NA,NA
6/23/2021,12:52:54 PM,175.4,1754,NA,NA,NA,NA,NA,NA
6/23/2021,12:52:59 PM,160.8,1608,NA,NA,NA,NA,NA,NA
6/23/2021,12:53:04 PM,148.3,1483,NA,NA,NA,NA,NA,NA
6/23/2021,12:53:09 PM,137.8,1378,NA,NA,NA,NA,NA,NA
6/23/2021,12:53:14 PM,129.8,1298,NA,NA,NA,NA,NA,NA
6/23/2021,12:53:19 PM,123.8,1238,NA,NA,NA,NA,NA,NA
6/23/2021,12:53:24 PM,119.7,1197,NA,NA,NA,NA,NA,NA
6/23/2021,12:53:29 PM,117.2,1172,NA,NA,NA,NA,NA,NA
6/23/2021,12:53:34 PM,117.2,1172,NA,NA,NA,NA,NA,NA
6/23/2021,12:53:39 PM,117.7,1177,NA,NA,NA,NA,NA,NA
6/23/2021,12:53:44 PM,119.2,1192,NA,NA,NA,NA,NA,NA
6/23/2021,12:53:49 PM,121.8,1218,NA,NA,NA,NA,NA,NA
6/23/2021,12:53:54 PM,124.8,1248,NA,NA,NA,NA,NA,NA
6/23/2021,12:53:59 PM,128.8,1288,NA,NA,NA,NA,NA,NA
6/23/2021,12:54:04 PM,132.3,1323,NA,NA,NA,NA,NA,NA
6/23/2021,12:54:09 PM,136.3,1363,NA,NA,NA,NA,NA,NA
6/23/2021,12:54:14 PM,139.8,1398,NA,NA,NA,NA,NA,NA
6/23/2021,12:54:19 PM,143.8,1438,NA,NA,NA,NA,NA,NA
6/23/2021,12:54:24 PM,148.3,1483,NA,NA,NA,NA,NA,NA
6/23/2021,12:54:29 PM,152.8,1528,NA,NA,NA,NA,NA,NA
6/23/2021,12:54:34 PM,156.3,1563,NA,NA,NA,NA,NA,NA
6/23/2021,12:54:39 PM,159.3,1593,NA,NA,NA,NA,NA,NA
6/23/2021,12:54:44 PM,162.3,1623,NA,NA,NA,NA,NA,NA
6/23/2021,12:54:49 PM,165.8,1658,NA,NA,NA,NA,NA,NA
6/23/2021,12:54:54 PM,168.4,1684,NA,NA,NA,NA,NA,NA
6/23/2021,12:54:59 PM,171.4,1714,NA,NA,NA,NA,NA,NA
6/23/2021,12:55:04 PM,173.4,1734,NA,NA,NA,NA,NA,NA
6/23/2021,12:55:09 PM,175.9,1759,NA,NA,NA,NA,NA,NA
6/23/2021,12:55:14 PM,178.4,1784,NA,NA,NA,NA,NA,NA
6/23/2021,12:55:19 PM,181.4,1814,NA,NA,NA,NA,NA,NA
6/23/2021,12:55:24 PM,183.9,1839,NA,NA,NA,NA,NA,NA
6/23/2021,12:55:29 PM,186.4,1864,NA,NA,NA,NA,NA,NA
6/23/2021,12:55:34 PM,188.9,1889,NA,NA,NA,NA,NA,NA
6/23/2021,12:55:39 PM,191.9,1919,NA,NA,NA,NA,NA,NA
6/23/2021,12:55:44 PM,194.4,1944,NA,NA,NA,NA,NA,NA
6/23/2021,12:55:49 PM,195.9,1959,NA,NA,NA,NA,NA,NA
6/23/2021,12:55:54 PM,197.9,1979,NA,NA,NA,NA,NA,NA
6/23/2021,12:55:59 PM,199.9,1999,NA,NA,NA,NA,NA,NA
6/23/2021,12:56:04 PM,202.4,2024,NA,NA,NA,NA,NA,NA
6/23/2021,12:56:09 PM,203.9,2039,NA,NA,NA,NA,NA,NA
6/23/2021,12:56:14 PM,205.4,2054,NA,NA,NA,NA,NA,NA
6/23/2021,12:56:19 PM,207.4,2074,NA,NA,NA,NA,NA,NA
6/23/2021,12:56:24 PM,208.9,2089,NA,NA,NA,NA,NA,NA
6/23/2021,12:56:29 PM,210.9,2109,NA,NA,NA,NA,NA,NA
6/23/2021,12:56:34 PM,212.9,2129,NA,NA,NA,NA,NA,NA
6/23/2021,12:56:39 PM,215.4,2154,NA,NA,NA,NA,NA,NA
6/23/2021,12:56:44 PM,217.5,2175,NA,NA,NA,NA,NA,NA
6/23/2021,12:56:49 PM,218.5,2185,NA,NA,NA,NA,NA,NA
6/23/2021,12:56:54 PM,219.5,2195,NA,NA,NA,NA,NA,NA
6/23/2021,12:56:59 PM,221,2210,NA,NA,NA,NA,NA,NA
6/23/2021,12:57:04 PM,223,2230,NA,NA,NA,NA,NA,NA
6/23/2021,12:57:09 PM,225,2250,NA,NA,NA,NA,NA,NA
6/23/2021,12:57:14 PM,226.5,2265,NA,NA,NA,NA,NA,NA
6/23/2021,12:57:19 PM,228.5,2285,NA,NA,NA,NA,NA,NA
6/23/2021,12:57:24 PM,230,2300,NA,NA,NA,NA,NA,NA
6/23/2021,12:57:29 PM,232,2320,NA,NA,NA,NA,NA,NA
6/23/2021,12:57:34 PM,233.5,2335,NA,NA,NA,NA,NA,NA
6/23/2021,12:57:39 PM,235,2350,NA,NA,NA,NA,NA,NA
6/23/2021,12:57:44 PM,236,2360,NA,NA,NA,NA,NA,NA
6/23/2021,12:57:49 PM,236,2360,NA,NA,NA,NA,NA,NA
6/23/2021,12:57:54 PM,236.5,2365,NA,NA,NA,NA,NA,NA
6/23/2021,12:57:59 PM,237,2370,NA,NA,NA,NA,NA,NA
6/23/2021,12:58:04 PM,238,2380,NA,NA,NA,NA,NA,NA
6/23/2021,12:58:09 PM,240,2400,NA,NA,NA,NA,NA,NA
6/23/2021,12:58:14 PM,241.5,2415,NA,NA,NA,NA,NA,NA
6/23/2021,12:58:19 PM,242.5,2425,NA,NA,NA,NA,NA,NA
6/23/2021,12:58:24 PM,244,2440,NA,NA,NA,NA,NA,NA
6/23/2021,12:58:29 PM,245.5,2455,NA,NA,NA,NA,NA,NA
6/23/2021,12:58:34 PM,247,2470,NA,NA,NA,NA,NA,NA
6/23/2021,12:58:39 PM,248,2480,NA,NA,NA,NA,NA,NA
6/23/2021,12:58:44 PM,249,2490,NA,NA,NA,NA,NA,NA
6/23/2021,12:58:49 PM,250.5,2505,NA,NA,NA,NA,NA,NA
6/23/2021,12:58:54 PM,252.5,2525,NA,NA,NA,NA,NA,NA
6/23/2021,12:58:59 PM,253.5,2535,NA,NA,NA,NA,NA,NA
6/23/2021,12:59:04 PM,254.5,2545,NA,NA,NA,NA,NA,NA
6/23/2021,12:59:09 PM,254.5,2545,NA,NA,NA,NA,NA,NA
6/23/2021,12:59:14 PM,254.5,2545,NA,NA,NA,NA,NA,NA
6/23/2021,12:59:19 PM,255,2550,NA,NA,NA,NA,NA,NA
6/23/2021,12:59:24 PM,256,2560,NA,NA,NA,NA,NA,NA
6/23/2021,12:59:29 PM,258,2580,NA,NA,NA,NA,NA,NA
6/23/2021,12:59:34 PM,260,2600,NA,NA,NA,NA,NA,NA
6/23/2021,12:59:39 PM,261.5,2615,NA,NA,NA,NA,NA,NA
6/23/2021,12:59:44 PM,262,2620,NA,NA,NA,NA,NA,NA
6/23/2021,12:59:49 PM,262.5,2625,NA,NA,NA,NA,NA,NA
6/23/2021,12:59:54 PM,263,2630,NA,NA,NA,NA,NA,NA
6/23/2021,12:59:59 PM,264.1,2641,NA,NA,NA,NA,NA,NA
6/23/2021,1:00:04 PM,265.1,2651,3,pt 1 is the pt from above end of synop on 6/18 on mainstream,1,-0.3305,-78.202267,NA
6/23/2021,1:00:09 PM,266.6,2666,3,pt 1 is the pt from above end of synop on 6/18 on mainstream,1,-0.3305,-78.202267,NA
6/23/2021,1:00:14 PM,268.6,2686,3,pt 1 is the pt from above end of synop on 6/18 on mainstream,1,-0.3305,-78.202267,NA
6/23/2021,1:00:19 PM,269.6,2696,3,pt 1 is the pt from above end of synop on 6/18 on mainstream,1,-0.3305,-78.202267,NA
6/23/2021,1:00:24 PM,270.1,2701,3,pt 1 is the pt from above end of synop on 6/18 on mainstream,1,-0.3305,-78.202267,NA
6/23/2021,1:00:29 PM,270.6,2706,3,pt 1 is the pt from above end of synop on 6/18 on mainstream,1,-0.3305,-78.202267,NA
6/23/2021,1:00:34 PM,271.6,2716,3,pt 1 is the pt from above end of synop on 6/18 on mainstream,1,-0.3305,-78.202267,NA
6/23/2021,1:00:39 PM,272.6,2726,3,pt 1 is the pt from above end of synop on 6/18 on mainstream,1,-0.3305,-78.202267,NA
6/23/2021,1:00:44 PM,273.6,2736,3,pt 1 is the pt from above end of synop on 6/18 on mainstream,1,-0.3305,-78.202267,NA
6/23/2021,1:00:49 PM,274.6,2746,3,pt 1 is the pt from above end of synop on 6/18 on mainstream,1,-0.3305,-78.202267,NA
6/23/2021,1:00:54 PM,275.1,2751,3,pt 1 is the pt from above end of synop on 6/18 on mainstream,1,-0.3305,-78.202267,NA
6/23/2021,1:00:59 PM,276.1,2761,3,pt 1 is the pt from above end of synop on 6/18 on mainstream,1,-0.3305,-78.202267,NA
