,,Channel 1,,,,,,,,,
7/6/2021,1:12:16 PM,651.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:12:21 PM,639.02,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:12:26 PM,625.99,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:12:31 PM,619.97,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:12:36 PM,616.72,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:12:41 PM,610.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:12:46 PM,593.16,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:12:51 PM,574.62,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:12:56 PM,564.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:13:01 PM,554.07,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:13:06 PM,548.55,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:13:11 PM,542.79,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:13:16 PM,540.54,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:13:21 PM,538.03,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:13:26 PM,534.52,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:13:31 PM,527,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:13:36 PM,521.49,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:13:41 PM,520.49,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:13:46 PM,520.49,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:13:51 PM,520.24,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:13:56 PM,521.99,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:14:01 PM,523.75,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:14:06 PM,526.75,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:14:11 PM,530.51,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:14:16 PM,538.03,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:14:21 PM,543.29,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:14:26 PM,560.08,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:14:31 PM,571.86,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:14:36 PM,578.12,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:14:41 PM,585.39,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:14:46 PM,599.68,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:14:51 PM,620.48,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:14:56 PM,632.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:15:01 PM,646.04,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:15:06 PM,662.33,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:15:11 PM,679.87,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:15:16 PM,685.88,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:15:21 PM,702.92,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:15:26 PM,714.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:15:31 PM,730.24,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:15:36 PM,753.79,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:15:41 PM,767.58,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:15:46 PM,779.35,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:15:51 PM,783.86,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:15:56 PM,789.13,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:16:01 PM,790.63,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:16:06 PM,790.38,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:16:11 PM,790.88,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:16:16 PM,786.37,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:16:21 PM,784.37,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:16:26 PM,780.36,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:16:31 PM,776.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:16:36 PM,771.84,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:16:41 PM,764.07,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:16:46 PM,760.56,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:16:51 PM,755.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:16:56 PM,754.04,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:17:01 PM,758.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:17:06 PM,761.31,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:17:11 PM,769.33,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:17:16 PM,777.85,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:17:21 PM,796.64,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:17:26 PM,809.42,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:17:31 PM,825.21,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:17:36 PM,842.75,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:17:41 PM,854.53,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:17:46 PM,864.31,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:17:51 PM,868.31,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:17:56 PM,870.57,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:18:01 PM,871.32,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:18:06 PM,870.82,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:18:11 PM,870.82,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:18:16 PM,873.33,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:18:21 PM,875.83,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:18:26 PM,880.09,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:18:31 PM,884.85,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:18:36 PM,893.63,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:18:41 PM,899.64,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:18:46 PM,904.65,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:18:51 PM,907.66,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:18:56 PM,906.91,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:19:01 PM,904.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:19:06 PM,898.64,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:19:11 PM,885.86,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:19:16 PM,879.84,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:19:21 PM,868.06,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:19:26 PM,854.78,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:19:31 PM,831.98,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:19:36 PM,815.69,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:19:41 PM,798.15,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:19:46 PM,785.62,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:19:51 PM,775.85,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:19:56 PM,748.03,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:20:01 PM,717.71,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:20:06 PM,676.36,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:20:11 PM,664.83,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:20:16 PM,660.32,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:20:21 PM,658.32,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:20:26 PM,656.06,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:20:31 PM,653.55,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:20:36 PM,644.78,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:20:41 PM,629.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:20:46 PM,606.69,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:20:51 PM,583.64,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:20:56 PM,575.62,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:21:01 PM,561.84,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:21:06 PM,554.57,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:21:11 PM,547.55,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:21:16 PM,545.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:21:21 PM,544.29,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:21:26 PM,545.55,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:21:31 PM,546.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:21:36 PM,553.07,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:21:41 PM,568.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:21:46 PM,582.38,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:21:51 PM,590.65,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:21:56 PM,616.72,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:22:01 PM,635.76,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:22:06 PM,640.27,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:22:11 PM,598.17,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:22:16 PM,505.45,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:22:21 PM,461.35,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:22:26 PM,431.28,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:22:31 PM,425.26,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:22:36 PM,422.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:22:41 PM,417.74,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:22:46 PM,393.69,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:22:51 PM,357.85,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:22:56 PM,352.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:23:01 PM,355.35,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:23:06 PM,379.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:23:11 PM,438.54,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:23:16 PM,467.61,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:23:21 PM,496.68,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:23:26 PM,514.97,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:23:31 PM,547.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:23:36 PM,565.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:23:41 PM,581.88,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:23:46 PM,588.15,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:23:51 PM,589.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:23:56 PM,588.65,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:24:01 PM,586.65,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:24:06 PM,584.64,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:24:11 PM,583.39,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:24:16 PM,579.38,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:24:21 PM,577.37,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:24:26 PM,574.12,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:24:31 PM,574.62,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:24:36 PM,574.37,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:24:41 PM,575.62,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:24:46 PM,574.62,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:24:51 PM,574.12,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:24:56 PM,575.87,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:25:01 PM,576.87,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:25:06 PM,576.87,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:25:11 PM,578.38,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:25:16 PM,579.13,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:25:21 PM,578.63,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:25:26 PM,576.87,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:25:31 PM,573.11,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:25:36 PM,570.61,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:25:41 PM,559.33,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:25:46 PM,550.56,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:25:51 PM,541.54,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:25:56 PM,528.26,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:26:01 PM,517.98,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:26:06 PM,502.95,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:26:11 PM,495.68,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:26:16 PM,484.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:26:21 PM,469.12,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:26:26 PM,445.06,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:26:31 PM,422.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:26:36 PM,382.41,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:26:41 PM,353.84,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:26:46 PM,323.77,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:26:51 PM,297.96,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:26:56 PM,285.68,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:27:01 PM,273.15,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:27:06 PM,262.88,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:27:11 PM,253.35,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:27:16 PM,247.59,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:27:21 PM,240.57,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:27:26 PM,236.56,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:27:31 PM,230.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:27:36 PM,228.04,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:27:41 PM,225.04,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:27:46 PM,224.28,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:27:51 PM,222.78,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:27:56 PM,221.53,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:28:01 PM,221.53,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:28:06 PM,221.28,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:28:11 PM,222.03,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:28:16 PM,221.28,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:28:21 PM,220.27,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:28:26 PM,220.27,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:28:31 PM,220.27,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:28:36 PM,219.27,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:28:41 PM,218.27,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:28:46 PM,218.02,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:28:51 PM,217.77,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:28:56 PM,217.77,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:29:01 PM,217.77,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:29:06 PM,217.52,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:29:11 PM,219.52,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:29:16 PM,218.77,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:29:21 PM,220.27,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:29:26 PM,220.27,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:29:31 PM,221.53,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:29:36 PM,221.78,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:29:41 PM,221.03,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:29:46 PM,221.78,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:29:51 PM,221.53,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:29:56 PM,221.53,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:30:01 PM,221.78,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:30:06 PM,221.28,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:30:11 PM,221.78,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:30:16 PM,222.78,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:30:21 PM,222.78,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:30:26 PM,224.03,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:30:31 PM,223.78,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:30:36 PM,225.79,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:30:41 PM,225.04,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:30:46 PM,225.29,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:30:51 PM,225.29,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:30:56 PM,225.29,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:31:01 PM,225.54,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:31:06 PM,224.78,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:31:11 PM,225.54,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:31:16 PM,225.29,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:31:21 PM,225.29,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:31:26 PM,225.29,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:31:31 PM,223.78,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:31:36 PM,223.28,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:31:41 PM,220.02,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:31:46 PM,219.02,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:31:51 PM,217.77,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:31:56 PM,215.26,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:32:01 PM,213.01,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:32:06 PM,209.75,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:32:11 PM,209.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:32:16 PM,206.49,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:32:21 PM,205.24,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:32:26 PM,202.73,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:32:31 PM,201.23,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:32:36 PM,201.73,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:32:41 PM,199.98,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:32:46 PM,200.23,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:32:51 PM,198.97,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:32:56 PM,198.72,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:33:01 PM,197.97,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:33:06 PM,195.97,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:33:11 PM,195.21,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:33:16 PM,193.96,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:33:21 PM,192.71,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:33:26 PM,192.71,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:33:31 PM,191.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:33:36 PM,190.45,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:33:41 PM,188.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:33:46 PM,188.95,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:33:51 PM,188.95,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:33:56 PM,188.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:34:01 PM,186.69,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:34:06 PM,182.18,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:34:11 PM,180.18,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:34:16 PM,176.42,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:34:21 PM,173.66,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:34:26 PM,171.41,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:34:31 PM,169.65,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:34:36 PM,169.15,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:34:41 PM,165.89,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:34:46 PM,164.89,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:34:51 PM,164.89,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:34:56 PM,164.89,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:35:01 PM,165.14,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:35:06 PM,164.64,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:35:11 PM,165.14,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:35:16 PM,164.89,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:35:21 PM,164.89,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:35:26 PM,165.14,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:35:31 PM,164.64,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:35:36 PM,164.14,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:35:41 PM,163.39,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:35:46 PM,165.14,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:35:51 PM,164.89,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:35:56 PM,164.89,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:36:01 PM,165.14,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:36:06 PM,164.64,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:36:11 PM,165.14,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:36:16 PM,164.89,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:36:21 PM,166.15,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:36:26 PM,166.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:36:31 PM,165.89,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:36:36 PM,167.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:36:41 PM,167.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:36:46 PM,167.65,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:36:51 PM,167.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2021,1:36:56 PM,167.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
