"Título de trazado: WL_06"
"N.º","Fecha Tiempo, GMT-05:00","Pres abs, psi (LGR S/N: 20968505, SEN S/N: 20968505)","Temp, °F (LGR S/N: 20968505, SEN S/N: 20968505)","Acoplador separado (LGR S/N: 20968505)","Acoplador adjunto (LGR S/N: 20968505)","Host conectado (LGR S/N: 20968505)","Parado (LGR S/N: 20968505)","Final de archivo (LGR S/N: 20968505)"
3051,11/21/21 03:15:00 AM,9.6752,44.742,,,,,
3052,11/21/21 03:30:00 AM,9.6752,44.742,,,,,
3053,11/21/21 03:45:00 AM,9.6717,44.742,,,,,
3054,11/21/21 04:00:00 AM,9.6701,44.742,,,,,
3055,11/21/21 04:15:00 AM,9.6663,44.560,,,,,
3056,11/21/21 04:30:00 AM,9.6679,44.560,,,,,
3057,11/21/21 04:45:00 AM,9.6663,44.560,,,,,
3058,11/21/21 05:00:00 AM,9.6613,44.560,,,,,
3059,11/21/21 05:15:00 AM,9.6630,44.560,,,,,
3060,11/21/21 05:30:00 AM,9.6613,44.560,,,,,
3061,11/21/21 05:45:00 AM,9.6595,44.560,,,,,
3062,11/21/21 06:00:00 AM,9.6592,44.379,,,,,
3063,11/21/21 06:15:00 AM,9.6608,44.379,,,,,
3064,11/21/21 06:30:00 AM,9.6608,44.379,,,,,
3065,11/21/21 06:45:00 AM,9.6626,44.379,,,,,
3066,11/21/21 07:00:00 AM,9.6642,44.379,,,,,
3067,11/21/21 07:15:00 AM,9.6659,44.379,,,,,
3068,11/21/21 07:30:00 AM,9.6676,44.379,,,,,
3069,11/21/21 07:45:00 AM,9.6730,44.560,,,,,
3070,11/21/21 08:00:00 AM,9.6714,44.560,,,,,
3071,11/21/21 08:15:00 AM,9.6763,44.560,,,,,
3072,11/21/21 08:30:00 AM,9.6763,44.560,,,,,
3073,11/21/21 08:45:00 AM,9.6798,44.560,,,,,
3074,11/21/21 09:00:00 AM,9.6814,44.560,,,,,
3075,11/21/21 09:15:00 AM,9.6832,44.560,,,,,
3076,11/21/21 09:30:00 AM,9.6865,44.560,,,,,
3077,11/21/21 09:45:00 AM,9.6887,44.742,,,,,
3078,11/21/21 10:00:00 AM,9.6916,44.560,,,,,
3079,11/21/21 10:15:00 AM,9.6869,44.742,,,,,
3080,11/21/21 10:30:00 AM,9.6869,44.742,,,,,
3081,11/21/21 10:45:00 AM,9.6869,44.742,,,,,
3082,11/21/21 11:00:00 AM,9.6890,44.922,,,,,
3083,11/21/21 11:15:00 AM,9.6843,45.104,,,,,
3084,11/21/21 11:30:00 AM,9.6847,45.286,,,,,
3085,11/21/21 11:45:00 AM,9.6843,45.828,,,,,
3086,11/21/21 12:00:00 PM,9.6868,46.188,,,,,
3087,11/21/21 12:15:00 PM,9.6850,46.188,,,,,
3088,11/21/21 12:30:00 PM,9.6850,46.188,,,,,
3089,11/21/21 12:45:00 PM,9.6850,46.188,,,,,
3090,11/21/21 01:00:00 PM,9.6813,46.008,,,,,
3091,11/21/21 01:15:00 PM,9.6797,46.008,,,,,
3092,11/21/21 01:30:00 PM,9.6779,46.008,,,,,
3093,11/21/21 01:45:00 PM,9.6759,45.828,,,,,
3094,11/21/21 02:00:00 PM,9.6679,46.008,,,,,
3095,11/21/21 02:15:00 PM,9.6666,46.188,,,,,
3096,11/21/21 02:30:00 PM,9.6582,46.188,,,,,
3097,11/21/21 02:45:00 PM,9.6569,46.369,,,,,
3098,11/21/21 03:00:00 PM,9.6523,46.548,,,,,
3099,11/21/21 03:15:00 PM,9.6510,46.728,,,,,
3100,11/21/21 03:30:00 PM,9.6483,47.088,,,,,
3101,11/21/21 03:45:00 PM,9.6457,47.446,,,,,
3102,11/21/21 04:00:00 PM,9.6440,47.446,,,,,
3103,11/21/21 04:15:00 PM,9.6427,47.624,,,,,
3104,11/21/21 04:30:00 PM,9.6391,47.446,,,,,
3105,11/21/21 04:45:00 PM,9.6402,47.266,,,,,
3106,11/21/21 05:00:00 PM,9.6420,47.266,,,,,
3107,11/21/21 05:15:00 PM,9.6382,47.088,,,,,
3108,11/21/21 05:30:00 PM,9.6366,47.088,,,,,
3109,11/21/21 05:45:00 PM,9.6362,46.908,,,,,
3110,11/21/21 06:00:00 PM,9.6375,46.728,,,,,
3111,11/21/21 06:15:00 PM,9.6391,46.728,,,,,
3112,11/21/21 06:30:00 PM,9.6353,46.548,,,,,
3113,11/21/21 06:45:00 PM,9.6388,46.548,,,,,
3114,11/21/21 07:00:00 PM,9.6383,46.369,,,,,
3115,11/21/21 07:15:00 PM,9.6401,46.369,,,,,
3116,11/21/21 07:30:00 PM,9.6430,46.188,,,,,
3117,11/21/21 07:45:00 PM,9.6412,46.188,,,,,
3118,11/21/21 08:00:00 PM,9.6430,46.188,,,,,
3119,11/21/21 08:15:00 PM,9.6463,46.188,,,,,
3120,11/21/21 08:30:00 PM,9.6476,46.008,,,,,
3121,11/21/21 08:45:00 PM,9.6494,46.008,,,,,
3122,11/21/21 09:00:00 PM,9.6456,45.828,,,,,
3123,11/21/21 09:15:00 PM,9.6507,45.828,,,,,
3124,11/21/21 09:30:00 PM,9.6507,45.828,,,,,
3125,11/21/21 09:45:00 PM,9.6518,45.648,,,,,
3126,11/21/21 10:00:00 PM,9.6485,45.648,,,,,
3127,11/21/21 10:15:00 PM,9.6485,45.648,,,,,
3128,11/21/21 10:30:00 PM,9.6465,45.466,,,,,
3129,11/21/21 10:45:00 PM,9.6447,45.466,,,,,
3130,11/21/21 11:00:00 PM,9.6427,45.286,,,,,
3131,11/21/21 11:15:00 PM,9.6443,45.286,,,,,
3132,11/21/21 11:30:00 PM,9.6409,45.286,,,,,
3133,11/21/21 11:45:00 PM,9.6440,45.104,,,,,
3134,11/22/21 12:00:00 AM,9.6405,45.104,,,,,
3135,11/22/21 12:15:00 AM,9.6367,44.922,,,,,
3136,11/22/21 12:30:00 AM,9.6347,44.742,,,,,
3137,11/22/21 12:45:00 AM,9.6327,44.560,,,,,
3138,11/22/21 01:00:00 AM,9.6305,44.379,,,,,
3139,11/22/21 01:15:00 AM,9.6238,44.379,,,,,
3140,11/22/21 01:30:00 AM,9.6217,44.195,,,,,
3141,11/22/21 01:45:00 AM,9.6196,44.013,,,,,
3142,11/22/21 02:00:00 AM,9.6159,43.831,,,,,
3143,11/22/21 02:15:00 AM,9.6121,43.648,,,,,
3144,11/22/21 02:30:00 AM,9.6150,43.466,,,,,
3145,11/22/21 02:45:00 AM,9.6117,43.466,,,,,
3146,11/22/21 03:00:00 AM,9.6112,43.282,,,,,
3147,11/22/21 03:15:00 AM,9.6090,43.099,,,,,
3148,11/22/21 03:30:00 AM,9.6074,43.099,,,,,
3149,11/22/21 03:45:00 AM,9.6108,43.099,,,,,
3150,11/22/21 04:00:00 AM,9.6070,42.915,,,,,
3151,11/22/21 04:15:00 AM,9.6070,42.915,,,,,
3152,11/22/21 04:30:00 AM,9.6099,42.732,,,,,
3153,11/22/21 04:45:00 AM,9.6128,42.548,,,,,
3154,11/22/21 05:00:00 AM,9.6128,42.548,,,,,
3155,11/22/21 05:15:00 AM,9.6125,42.363,,,,,
3156,11/22/21 05:30:00 AM,9.6141,42.363,,,,,
3157,11/22/21 05:45:00 AM,9.6159,42.363,,,,,
3158,11/22/21 06:00:00 AM,9.6159,42.363,,,,,
3159,11/22/21 06:15:00 AM,9.6159,42.363,,,,,
3160,11/22/21 06:30:00 AM,9.6163,42.548,,,,,
3161,11/22/21 06:45:00 AM,9.6214,42.548,,,,,
3162,11/22/21 07:00:00 AM,9.6196,42.548,,,,,
3163,11/22/21 07:15:00 AM,9.6217,42.732,,,,,
3164,11/22/21 07:30:00 AM,9.6234,42.732,,,,,
3165,11/22/21 07:45:00 AM,9.6238,42.915,,,,,
3166,11/22/21 08:00:00 AM,9.6243,43.099,,,,,
3167,11/22/21 08:15:00 AM,9.6298,43.282,,,,,
3168,11/22/21 08:30:00 AM,9.6301,43.466,,,,,
3169,11/22/21 08:45:00 AM,9.6360,43.831,,,,,
3170,11/22/21 09:00:00 AM,9.6314,44.013,,,,,
3171,11/22/21 09:15:00 AM,9.6336,44.195,,,,,
3172,11/22/21 09:30:00 AM,9.6322,44.379,,,,,
3173,11/22/21 09:45:00 AM,9.6356,44.379,,,,,
3174,11/22/21 10:00:00 AM,9.6347,44.742,,,,,
3175,11/22/21 10:15:00 AM,9.6351,44.922,,,,,
3176,11/22/21 10:30:00 AM,9.6338,45.104,,,,,
3177,11/22/21 10:45:00 AM,9.6359,45.286,,,,,
3178,11/22/21 11:00:00 AM,9.6350,45.648,,,,,
3179,11/22/21 11:15:00 AM,9.6367,45.648,,,,,
3180,11/22/21 11:30:00 AM,9.6380,45.466,,,,,
3181,11/22/21 11:45:00 AM,9.6363,45.466,,,,,
3182,11/22/21 12:00:00 PM,9.6363,45.466,,,,,
3183,11/22/21 12:15:00 PM,9.6343,45.286,,,,,
3184,11/22/21 12:30:00 PM,9.6343,45.286,,,,,
3185,11/22/21 12:45:00 PM,9.6312,45.466,,,,,
3186,11/22/21 01:00:00 PM,9.6283,45.648,,,,,
3187,11/22/21 01:15:00 PM,9.6237,45.828,,,,,
3188,11/22/21 01:30:00 PM,9.6211,46.188,,,,,
3189,11/22/21 01:45:00 PM,9.6156,46.728,,,,,
3190,11/22/21 02:00:00 PM,9.6103,47.446,,,,,
3191,11/22/21 02:15:00 PM,9.6082,47.982,,,,,
3192,11/22/21 02:30:00 PM,9.6056,48.339,,,,,
3193,11/22/21 02:45:00 PM,9.6009,48.517,,,,,
3194,11/22/21 03:00:00 PM,9.6043,48.517,,,,,
3195,11/22/21 03:15:00 PM,9.5992,48.517,,,,,
3196,11/22/21 03:30:00 PM,9.5974,48.517,,,,,
3197,11/22/21 03:45:00 PM,9.5974,48.517,,,,,
3198,11/22/21 04:00:00 PM,9.5948,48.871,,,,,
3199,11/22/21 04:15:00 PM,9.5948,48.871,,,,,
3200,11/22/21 04:30:00 PM,9.5932,48.871,,,,,
3201,11/22/21 04:45:00 PM,9.5948,48.871,,,,,
3202,11/22/21 05:00:00 PM,9.5958,48.517,,,,,
3203,11/22/21 05:15:00 PM,9.5954,48.339,,,,,
3204,11/22/21 05:30:00 PM,9.5967,48.160,,,,,
3205,11/22/21 05:45:00 PM,9.5960,47.802,,,,,
3206,11/22/21 06:00:00 PM,9.5969,47.446,,,,,
3207,11/22/21 06:15:00 PM,9.5961,47.088,,,,,
3208,11/22/21 06:30:00 PM,9.5990,46.908,,,,,
3209,11/22/21 06:45:00 PM,9.5999,46.548,,,,,
3210,11/22/21 07:00:00 PM,9.6047,46.369,,,,,
3211,11/22/21 07:15:00 PM,9.6060,46.188,,,,,
3212,11/22/21 07:30:00 PM,9.6060,46.188,,,,,
3213,11/22/21 07:45:00 PM,9.6060,46.188,,,,,
3214,11/22/21 08:00:00 PM,9.6144,46.188,,,,,
3215,11/22/21 08:15:00 PM,9.6156,46.008,,,,,
3216,11/22/21 08:30:00 PM,9.6173,46.008,,,,,
3217,11/22/21 08:45:00 PM,9.6173,46.008,,,,,
3218,11/22/21 09:00:00 PM,9.6241,46.008,,,,,
3219,11/22/21 09:15:00 PM,9.6219,45.828,,,,,
3220,11/22/21 09:30:00 PM,9.6237,45.828,,,,,
3221,11/22/21 09:45:00 PM,9.6270,45.828,,,,,
3222,11/22/21 10:00:00 PM,9.6250,45.648,,,,,
3223,11/22/21 10:15:00 PM,9.6250,45.648,,,,,
3224,11/22/21 10:30:00 PM,9.6246,45.466,,,,,
3225,11/22/21 10:45:00 PM,9.6241,45.286,,,,,
3226,11/22/21 11:00:00 PM,9.6237,45.104,,,,,
3227,11/22/21 11:15:00 PM,9.6217,44.922,,,,,
3228,11/22/21 11:30:00 PM,9.6157,44.560,,,,,
3229,11/22/21 11:45:00 PM,9.6154,44.379,,,,,
3230,11/23/21 12:00:00 AM,9.6166,44.195,,,,,
3231,11/23/21 12:15:00 AM,9.6112,44.013,,,,,
3232,11/23/21 12:30:00 AM,9.6079,44.013,,,,,
3233,11/23/21 12:45:00 AM,9.6074,43.831,,,,,
3234,11/23/21 01:00:00 AM,9.6086,43.648,,,,,
3235,11/23/21 01:15:00 AM,9.6048,43.466,,,,,
3236,11/23/21 01:30:00 AM,9.6048,43.466,,,,,
3237,11/23/21 01:45:00 AM,9.6028,43.282,,,,,
3238,11/23/21 02:00:00 AM,9.6006,43.099,,,,,
3239,11/23/21 02:15:00 AM,9.5973,43.099,,,,,
3240,11/23/21 02:30:00 AM,9.5986,42.915,,,,,
3241,11/23/21 02:45:00 AM,9.5931,42.732,,,,,
3242,11/23/21 03:00:00 AM,9.5948,42.732,,,,,
3243,11/23/21 03:15:00 AM,9.5944,42.548,,,,,
3244,11/23/21 03:30:00 AM,9.5906,42.363,,,,,
3245,11/23/21 03:45:00 AM,9.5906,42.363,,,,,
3246,11/23/21 04:00:00 AM,9.5902,42.179,,,,,
3247,11/23/21 04:15:00 AM,9.5902,42.179,,,,,
3248,11/23/21 04:30:00 AM,9.5898,41.994,,,,,
3249,11/23/21 04:45:00 AM,9.5898,41.994,,,,,
3250,11/23/21 05:00:00 AM,9.5909,41.810,,,,,
3251,11/23/21 05:15:00 AM,9.5927,41.810,,,,,
3252,11/23/21 05:30:00 AM,9.5940,41.625,,,,,
3253,11/23/21 05:45:00 AM,9.5973,41.625,,,,,
3254,11/23/21 06:00:00 AM,9.5956,41.625,,,,,
3255,11/23/21 06:15:00 AM,9.5977,41.810,,,,,
3256,11/23/21 06:30:00 AM,9.5993,41.810,,,,,
3257,11/23/21 06:45:00 AM,9.6044,41.810,,,,,
3258,11/23/21 07:00:00 AM,9.6048,41.994,,,,,
3259,11/23/21 07:15:00 AM,9.6048,41.994,,,,,
3260,11/23/21 07:30:00 AM,9.6086,42.179,,,,,
3261,11/23/21 07:45:00 AM,9.6125,42.363,,,,,
3262,11/23/21 08:00:00 AM,9.6108,42.363,,,,,
3263,11/23/21 08:15:00 AM,9.6112,42.548,,,,,
3264,11/23/21 08:30:00 AM,9.6154,42.915,,,,,
3265,11/23/21 08:45:00 AM,9.6159,43.099,,,,,
3266,11/23/21 09:00:00 AM,9.6167,43.466,,,,,
3267,11/23/21 09:15:00 AM,9.6212,44.013,,,,,
3268,11/23/21 09:30:00 AM,9.6221,44.379,,,,,
3269,11/23/21 09:45:00 AM,9.6208,44.560,,,,,
3270,11/23/21 10:00:00 AM,9.6212,44.742,,,,,
3271,11/23/21 10:15:00 AM,9.6217,44.922,,,,,
3272,11/23/21 10:30:00 AM,9.6234,44.922,,,,,
3273,11/23/21 10:45:00 AM,9.6237,45.104,,,,,
3274,11/23/21 11:00:00 AM,9.6208,45.286,,,,,
3275,11/23/21 11:15:00 AM,9.6182,45.648,,,,,
3276,11/23/21 11:30:00 AM,9.6233,45.648,,,,,
3277,11/23/21 11:45:00 AM,9.6190,46.008,,,,,
3278,11/23/21 12:00:00 PM,9.6151,46.548,,,,,
3279,11/23/21 12:15:00 PM,9.6125,46.908,,,,,
3280,11/23/21 12:30:00 PM,9.6109,46.908,,,,,
3281,11/23/21 12:45:00 PM,9.6092,46.908,,,,,
3282,11/23/21 01:00:00 PM,9.6058,46.908,,,,,
3283,11/23/21 01:15:00 PM,9.6058,46.908,,,,,
3284,11/23/21 01:30:00 PM,9.6021,46.728,,,,,
3285,11/23/21 01:45:00 PM,9.6016,46.548,,,,,
3286,11/23/21 02:00:00 PM,9.5999,46.548,,,,,
3287,11/23/21 02:15:00 PM,9.5950,46.548,,,,,
3288,11/23/21 02:30:00 PM,9.5966,46.548,,,,,
3289,11/23/21 02:45:00 PM,9.5932,46.548,,,,,
3290,11/23/21 03:00:00 PM,9.5950,46.548,,,,,
3291,11/23/21 03:15:00 PM,9.5937,46.728,,,,,
3292,11/23/21 03:30:00 PM,9.5937,46.728,,,,,
3293,11/23/21 03:45:00 PM,9.5902,46.728,,,,,
3294,11/23/21 04:00:00 PM,9.5924,46.908,,,,,
3295,11/23/21 04:15:00 PM,9.5890,46.908,,,,,
3296,11/23/21 04:30:00 PM,9.5873,46.908,,,,,
3297,11/23/21 04:45:00 PM,9.5927,47.088,,,,,
3298,11/23/21 05:00:00 PM,9.5927,47.088,,,,,
3299,11/23/21 05:15:00 PM,9.5961,47.088,,,,,
3300,11/23/21 05:30:00 PM,9.5974,46.908,,,,,
3301,11/23/21 05:45:00 PM,9.5937,46.728,,,,,
3302,11/23/21 06:00:00 PM,9.5945,46.369,,,,,
3303,11/23/21 06:15:00 PM,9.6025,46.188,,,,,
3304,11/23/21 06:30:00 PM,9.6018,45.828,,,,,
3305,11/23/21 06:45:00 PM,9.5996,45.648,,,,,
3306,11/23/21 07:00:00 PM,9.6027,45.466,,,,,
3307,11/23/21 07:15:00 PM,9.6077,45.466,,,,,
3308,11/23/21 07:30:00 PM,9.6056,45.286,,,,,
3309,11/23/21 07:45:00 PM,9.6086,45.104,,,,,
3310,11/23/21 08:00:00 PM,9.6119,45.104,,,,,
3311,11/23/21 08:15:00 PM,9.6137,45.104,,,,,
3312,11/23/21 08:30:00 PM,9.6153,45.104,,,,,
3313,11/23/21 08:45:00 PM,9.6153,45.104,,,,,
3314,11/23/21 09:00:00 PM,9.6153,45.104,,,,,
3315,11/23/21 09:15:00 PM,9.6166,44.922,,,,,
3316,11/23/21 09:30:00 PM,9.6183,44.922,,,,,
3317,11/23/21 09:45:00 PM,9.6234,44.922,,,,,
3318,11/23/21 10:00:00 PM,9.6199,44.922,,,,,
3319,11/23/21 10:15:00 PM,9.6195,44.742,,,,,
3320,11/23/21 10:30:00 PM,9.6161,44.742,,,,,
3321,11/23/21 10:45:00 PM,9.6146,44.742,,,,,
3322,11/23/21 11:00:00 PM,9.6175,44.560,,,,,
3323,11/23/21 11:15:00 PM,9.6157,44.560,,,,,
3324,11/23/21 11:30:00 PM,9.6157,44.560,,,,,
3325,11/23/21 11:45:00 PM,9.6124,44.560,,,,,
3326,11/24/21 12:00:00 AM,9.6108,44.560,,,,,
3327,11/24/21 12:15:00 AM,9.6090,44.560,,,,,
3328,11/24/21 12:30:00 AM,9.6086,44.379,,,,,
3329,11/24/21 12:45:00 AM,9.6086,44.379,,,,,
3330,11/24/21 01:00:00 AM,9.6053,44.379,,,,,
3331,11/24/21 01:15:00 AM,9.6035,44.379,,,,,
3332,11/24/21 01:30:00 AM,9.5982,44.195,,,,,
3333,11/24/21 01:45:00 AM,9.5998,44.195,,,,,
3334,11/24/21 02:00:00 AM,9.5947,44.195,,,,,
3335,11/24/21 02:15:00 AM,9.5982,44.195,,,,,
3336,11/24/21 02:30:00 AM,9.5977,44.013,,,,,
3337,11/24/21 02:45:00 AM,9.5944,44.013,,,,,
3338,11/24/21 03:00:00 AM,9.5927,44.013,,,,,
3339,11/24/21 03:15:00 AM,9.5909,44.013,,,,,
3340,11/24/21 03:30:00 AM,9.5893,44.013,,,,,
3341,11/24/21 03:45:00 AM,9.5940,43.831,,,,,
3342,11/24/21 04:00:00 AM,9.5889,43.831,,,,,
3343,11/24/21 04:15:00 AM,9.5922,43.831,,,,,
3344,11/24/21 04:30:00 AM,9.5940,43.831,,,,,
3345,11/24/21 04:45:00 AM,9.5940,43.831,,,,,
3346,11/24/21 05:00:00 AM,9.5973,43.831,,,,,
3347,11/24/21 05:15:00 AM,9.5990,43.831,,,,,
3348,11/24/21 05:30:00 AM,9.5990,43.831,,,,,
3349,11/24/21 05:45:00 AM,9.5973,43.831,,,,,
3350,11/24/21 06:00:00 AM,9.5973,43.831,,,,,
3351,11/24/21 06:15:00 AM,9.6024,43.831,,,,,
3352,11/24/21 06:30:00 AM,9.6024,43.831,,,,,
3353,11/24/21 06:45:00 AM,9.6074,43.831,,,,,
3354,11/24/21 07:00:00 AM,9.6074,43.831,,,,,
3355,11/24/21 07:15:00 AM,9.6108,43.831,,,,,
3356,11/24/21 07:30:00 AM,9.6159,43.831,,,,,
3357,11/24/21 07:45:00 AM,9.6175,43.831,,,,,
3358,11/24/21 08:00:00 AM,9.6179,44.013,,,,,
3359,11/24/21 08:15:00 AM,9.6217,44.195,,,,,
3360,11/24/21 08:30:00 AM,9.6238,44.379,,,,,
3361,11/24/21 08:45:00 AM,9.6243,44.560,,,,,
3362,11/24/21 09:00:00 AM,9.6237,45.104,,,,,
3363,11/24/21 09:15:00 AM,9.6262,45.466,,,,,
3364,11/24/21 09:30:00 AM,9.6288,45.828,,,,,
3365,11/24/21 09:45:00 AM,9.6291,46.008,,,,,
3366,11/24/21 10:00:00 AM,9.6308,46.008,,,,,
3367,11/24/21 10:15:00 AM,9.6295,46.188,,,,,
3368,11/24/21 10:30:00 AM,9.6312,46.188,,,,,
3369,11/24/21 10:45:00 AM,9.6315,46.369,,,,,
3370,11/24/21 11:00:00 AM,9.6282,46.369,,,,,
3371,11/24/21 11:15:00 AM,9.6282,46.369,,,,,
3372,11/24/21 11:30:00 AM,9.6253,46.548,,,,,
3373,11/24/21 11:45:00 AM,9.6253,46.548,,,,,
3374,11/24/21 12:00:00 PM,9.6218,46.548,,,,,
3375,11/24/21 12:15:00 PM,9.6222,46.728,,,,,
3376,11/24/21 12:30:00 PM,9.6159,46.908,,,,,
3377,11/24/21 12:45:00 PM,9.6167,47.266,,,,,
3378,11/24/21 01:00:00 PM,9.6108,47.624,,,,,
3379,11/24/21 01:15:00 PM,9.6085,48.160,,,,,
3380,11/24/21 01:30:00 PM,9.6032,48.871,,,,,
3381,11/24/21 01:45:00 PM,9.6041,49.228,,,,,
3382,11/24/21 02:00:00 PM,9.6022,49.937,,,,,
3383,11/24/21 02:15:00 PM,9.5995,50.290,,,,,
3384,11/24/21 02:30:00 PM,9.5958,50.113,,,,,
3385,11/24/21 02:45:00 PM,9.5887,49.937,,,,,
3386,11/24/21 03:00:00 PM,9.5839,50.113,,,,,
3387,11/24/21 03:15:00 PM,9.5831,50.466,,,,,
3388,11/24/21 03:30:00 PM,9.5825,50.995,,,,,
3389,11/24/21 03:45:00 PM,9.5795,51.172,,,,,
3390,11/24/21 04:00:00 PM,9.5795,51.172,,,,,
3391,11/24/21 04:15:00 PM,9.5803,50.819,,,,,
3392,11/24/21 04:30:00 PM,9.5824,50.113,,,,,
3393,11/24/21 04:45:00 PM,9.5842,49.404,,,,,
3394,11/24/21 05:00:00 PM,9.5864,48.871,,,,,
3395,11/24/21 05:15:00 PM,9.5908,48.517,,,,,
3396,11/24/21 05:30:00 PM,9.5934,48.160,,,,,
3397,11/24/21 05:45:00 PM,9.5909,47.802,,,,,
3398,11/24/21 06:00:00 PM,9.5940,47.624,,,,,
3399,11/24/21 06:15:00 PM,9.5951,47.446,,,,,
3400,11/24/21 06:30:00 PM,9.5999,47.266,,,,,
3401,11/24/21 06:45:00 PM,9.6134,47.266,,,,,
3402,11/24/21 07:00:00 PM,9.6196,47.088,,,,,
3403,11/24/21 07:15:00 PM,9.6328,46.908,,,,,
3404,11/24/21 07:30:00 PM,9.6530,46.908,,,,,
3405,11/24/21 07:45:00 PM,9.6597,46.908,,,,,
3406,11/24/21 08:00:00 PM,9.6762,46.728,,,,,
3407,11/24/21 08:15:00 PM,9.7048,46.728,,,,,
3408,11/24/21 08:30:00 PM,9.7399,46.548,,,,,
3409,11/24/21 08:45:00 PM,9.7684,46.548,,,,,
3410,11/24/21 09:00:00 PM,9.7799,46.369,,,,,
3411,11/24/21 09:15:00 PM,9.8153,46.369,,,,,
3412,11/24/21 09:30:00 PM,9.8385,46.188,,,,,
3413,11/24/21 09:45:00 PM,9.8569,46.188,,,,,
3414,11/24/21 10:00:00 PM,9.8750,46.008,,,,,
3415,11/24/21 10:15:00 PM,9.8936,46.008,,,,,
3416,11/24/21 10:30:00 PM,9.9100,45.828,,,,,
3417,11/24/21 10:45:00 PM,9.9405,45.828,,,,,
3418,11/24/21 11:00:00 PM,9.9703,45.648,,,,,
3419,11/24/21 11:15:00 PM,10.0120,45.466,,,,,
3420,11/24/21 11:30:00 PM,10.0373,45.466,,,,,
3421,11/24/21 11:45:00 PM,10.0407,45.466,,,,,
3422,11/25/21 12:00:00 AM,10.0356,45.466,,,,,
3423,11/25/21 12:15:00 AM,10.0217,45.286,,,,,
3424,11/25/21 12:30:00 AM,10.0031,45.286,,,,,
3425,11/25/21 12:45:00 AM,9.9847,45.286,,,,,
3426,11/25/21 01:00:00 AM,9.9661,45.286,,,,,
3427,11/25/21 01:15:00 AM,9.9539,45.104,,,,,
3428,11/25/21 01:30:00 AM,9.9405,45.104,,,,,
3429,11/25/21 01:45:00 AM,9.9236,45.104,,,,,
3430,11/25/21 02:00:00 AM,9.9084,45.104,,,,,
3431,11/25/21 02:15:00 AM,9.8933,45.104,,,,,
3432,11/25/21 02:30:00 AM,9.8810,44.922,,,,,
3433,11/25/21 02:45:00 AM,9.8557,44.922,,,,,
3434,11/25/21 03:00:00 AM,9.8524,44.922,,,,,
3435,11/25/21 03:15:00 AM,9.8389,44.922,,,,,
3436,11/25/21 03:30:00 AM,9.8250,44.742,,,,,
3437,11/25/21 03:45:00 AM,9.8183,44.742,,,,,
3438,11/25/21 04:00:00 AM,9.8115,44.742,,,,,
3439,11/25/21 04:15:00 AM,9.8082,44.742,,,,,
3440,11/25/21 04:30:00 AM,9.7947,44.742,,,,,
3441,11/25/21 04:45:00 AM,9.7893,44.560,,,,,
3442,11/25/21 05:00:00 AM,9.7858,44.560,,,,,
3443,11/25/21 05:15:00 AM,9.7825,44.560,,,,,
3444,11/25/21 05:30:00 AM,9.7774,44.560,,,,,
3445,11/25/21 05:45:00 AM,9.7741,44.560,,,,,
3446,11/25/21 06:00:00 AM,9.7741,44.560,,,,,
3447,11/25/21 06:15:00 AM,9.7737,44.379,,,,,
3448,11/25/21 06:30:00 AM,9.7670,44.379,,,,,
3449,11/25/21 06:45:00 AM,9.7619,44.379,,,,,
3450,11/25/21 07:00:00 AM,9.7635,44.379,,,,,
3451,11/25/21 07:15:00 AM,9.7602,44.379,,,,,
3452,11/25/21 07:30:00 AM,9.7623,44.560,,,,,
3453,11/25/21 07:45:00 AM,9.7606,44.560,,,,,
3454,11/25/21 08:00:00 AM,9.7555,44.560,,,,,
3455,11/25/21 08:15:00 AM,9.7522,44.560,,,,,
3456,11/25/21 08:30:00 AM,9.7539,44.560,,,,,
3457,11/25/21 08:45:00 AM,9.7458,44.742,,,,,
3458,11/25/21 09:00:00 AM,9.7480,44.922,,,,,
3459,11/25/21 09:15:00 AM,9.7433,45.104,,,,,
3460,11/25/21 09:30:00 AM,9.7387,45.286,,,,,
3461,11/25/21 09:45:00 AM,9.7403,45.286,,,,,
3462,11/25/21 10:00:00 AM,9.7403,45.286,,,,,
3463,11/25/21 10:15:00 AM,9.7357,45.466,,,,,
3464,11/25/21 10:30:00 AM,9.7341,45.466,,,,,
3465,11/25/21 10:45:00 AM,9.7310,45.648,,,,,
3466,11/25/21 11:00:00 AM,9.7264,45.828,,,,,
3467,11/25/21 11:15:00 AM,9.7213,45.828,,,,,
3468,11/25/21 11:30:00 AM,9.7151,46.008,,,,,
3469,11/25/21 11:45:00 AM,9.7117,46.008,,,,,
3470,11/25/21 12:00:00 PM,9.7104,46.188,,,,,
3471,11/25/21 12:15:00 PM,9.7053,46.188,,,,,
3472,11/25/21 12:30:00 PM,9.7023,46.369,,,,,
3473,11/25/21 12:45:00 PM,9.6977,46.548,,,,,
3474,11/25/21 01:00:00 PM,9.6948,46.728,,,,,
3475,11/25/21 01:15:00 PM,9.6901,46.908,,,,,
3476,11/25/21 01:30:00 PM,9.6837,47.088,,,,,
3477,11/25/21 01:45:00 PM,9.6820,47.088,,,,,
3478,11/25/21 02:00:00 PM,9.6787,47.088,,,,,
3479,11/25/21 02:15:00 PM,9.6736,47.088,,,,,
3480,11/25/21 02:30:00 PM,9.6698,46.908,,,,,
3481,11/25/21 02:45:00 PM,9.6716,46.908,,,,,
