Serial_number:
2020437
Project ID:

Location:
BelowLake_upstream
BelowLake_upstream
UNIT: kPa
Offset: 0.000000 kPa
TEMPERATURE
UNIT: °C
Date,Time,ms,BelowLake_upstream,TEMPERATURE
8/22/2021,09:15:00 am,0,65.1364,6.201
8/22/2021,09:30:00 am,0,65.1441,6.196
8/22/2021,09:45:00 am,0,65.1473,6.192
8/22/2021,10:00:00 am,0,65.1562,6.188
8/22/2021,10:15:00 am,0,65.1524,6.183
8/22/2021,10:30:00 am,0,65.1532,6.179
8/22/2021,10:45:00 am,0,65.1516,6.174
8/22/2021,11:00:00 am,0,65.1554,6.170
8/22/2021,11:15:00 am,0,65.1451,6.166
8/22/2021,11:30:00 am,0,65.1395,6.162
8/22/2021,11:45:00 am,0,65.1404,6.158
8/22/2021,12:00:00 pm,0,65.1337,6.155
8/22/2021,12:15:00 pm,0,65.1340,6.151
8/22/2021,12:30:00 pm,0,65.1312,6.147
8/22/2021,12:45:00 pm,0,65.1247,6.144
8/22/2021,01:00:00 pm,0,65.1199,6.141
8/22/2021,01:15:00 pm,0,65.1166,6.138
8/22/2021,01:30:00 pm,0,65.0991,6.135
8/22/2021,01:45:00 pm,0,65.1010,6.132
8/22/2021,02:00:00 pm,0,65.1039,6.130
8/22/2021,02:15:00 pm,0,65.0981,6.127
8/22/2021,02:30:00 pm,0,65.0929,6.125
8/22/2021,02:45:00 pm,0,65.0905,6.123
8/22/2021,03:00:00 pm,0,65.0998,6.122
8/22/2021,03:15:00 pm,0,65.1038,6.121
8/22/2021,03:30:00 pm,0,65.1051,6.119
8/22/2021,03:45:00 pm,0,65.1036,6.119
8/22/2021,04:00:00 pm,0,65.1035,6.117
8/22/2021,04:15:00 pm,0,65.1042,6.117
8/22/2021,04:30:00 pm,0,65.1014,6.117
8/22/2021,04:45:00 pm,0,65.1025,6.116
8/22/2021,05:00:00 pm,0,65.1038,6.116
8/22/2021,05:15:00 pm,0,65.1029,6.116
8/22/2021,05:30:00 pm,0,65.1019,6.116
8/22/2021,05:45:00 pm,0,65.1055,6.117
8/22/2021,06:00:00 pm,0,65.1030,6.117
8/22/2021,06:15:00 pm,0,65.1017,6.118
8/22/2021,06:30:00 pm,0,65.1014,6.118
8/22/2021,06:45:00 pm,0,65.0999,6.120
8/22/2021,07:00:00 pm,0,65.1039,6.120
8/22/2021,07:15:00 pm,0,65.1105,6.121
8/22/2021,07:30:00 pm,0,65.1158,6.123
8/22/2021,07:45:00 pm,0,65.1075,6.124
8/22/2021,08:00:00 pm,0,65.1120,6.125
8/22/2021,08:15:00 pm,0,65.1228,6.127
8/22/2021,08:30:00 pm,0,65.1295,6.128
8/22/2021,08:45:00 pm,0,65.1455,6.130
8/22/2021,09:00:00 pm,0,65.1529,6.131
8/22/2021,09:15:00 pm,0,65.1652,6.132
8/22/2021,09:30:00 pm,0,65.1768,6.133
8/22/2021,09:45:00 pm,0,65.1723,6.134
8/22/2021,10:00:00 pm,0,65.1874,6.135
8/22/2021,10:15:00 pm,0,65.1898,6.136
8/22/2021,10:30:00 pm,0,65.1876,6.136
8/22/2021,10:45:00 pm,0,65.1875,6.137
8/22/2021,11:00:00 pm,0,65.1922,6.136
8/22/2021,11:15:00 pm,0,65.1832,6.136
8/22/2021,11:30:00 pm,0,65.1721,6.136
8/22/2021,11:45:00 pm,0,65.1715,6.135
8/23/2021,12:00:00 am,0,65.1745,6.134
8/23/2021,12:15:00 am,0,65.1689,6.133
8/23/2021,12:30:00 am,0,65.1623,6.132
8/23/2021,12:45:00 am,0,65.1585,6.131
8/23/2021,01:00:00 am,0,65.1421,6.130
8/23/2021,01:15:00 am,0,65.1340,6.128
8/23/2021,01:30:00 am,0,65.1279,6.126
8/23/2021,01:45:00 am,0,65.1231,6.124
8/23/2021,02:00:00 am,0,65.1150,6.122
8/23/2021,02:15:00 am,0,65.1054,6.120
8/23/2021,02:30:00 am,0,65.0953,6.118
8/23/2021,02:45:00 am,0,65.0906,6.115
8/23/2021,03:00:00 am,0,65.0812,6.112
8/23/2021,03:15:00 am,0,65.0754,6.109
8/23/2021,03:30:00 am,0,65.0641,6.105
8/23/2021,03:45:00 am,0,65.0549,6.103
8/23/2021,04:00:00 am,0,65.0539,6.100
8/23/2021,04:15:00 am,0,65.0524,6.096
8/23/2021,04:30:00 am,0,65.0471,6.093
8/23/2021,04:45:00 am,0,65.0461,6.088
8/23/2021,05:00:00 am,0,65.0476,6.084
8/23/2021,05:15:00 am,0,65.0470,6.081
8/23/2021,05:30:00 am,0,65.0484,6.077
8/23/2021,05:45:00 am,0,65.0463,6.073
8/23/2021,06:00:00 am,0,65.0480,6.069
8/23/2021,06:15:00 am,0,65.0488,6.065
8/23/2021,06:30:00 am,0,65.0517,6.061
8/23/2021,06:45:00 am,0,65.0517,6.056
8/23/2021,07:00:00 am,0,65.0535,6.052
8/23/2021,07:15:00 am,0,65.0595,6.048
8/23/2021,07:30:00 am,0,65.0752,6.043
8/23/2021,07:45:00 am,0,65.0864,6.039
8/23/2021,08:00:00 am,0,65.1011,6.034
8/23/2021,08:15:00 am,0,65.1031,6.029
8/23/2021,08:30:00 am,0,65.1105,6.024
8/23/2021,08:45:00 am,0,65.1178,6.019
8/23/2021,09:00:00 am,0,65.1241,6.015
8/23/2021,09:15:00 am,0,65.1317,6.010
8/23/2021,09:30:00 am,0,65.1289,6.006
8/23/2021,09:45:00 am,0,65.1378,6.000
8/23/2021,10:00:00 am,0,65.1407,5.997
8/23/2021,10:15:00 am,0,65.1350,5.992
8/23/2021,10:30:00 am,0,65.1508,5.987
8/23/2021,10:45:00 am,0,65.1512,5.983
8/23/2021,11:00:00 am,0,65.1470,5.978
8/23/2021,11:15:00 am,0,65.1420,5.974
8/23/2021,11:30:00 am,0,65.1402,5.970
8/23/2021,11:45:00 am,0,65.1361,5.966
8/23/2021,12:00:00 pm,0,65.1318,5.962
8/23/2021,12:15:00 pm,0,65.1260,5.958
8/23/2021,12:30:00 pm,0,65.1162,5.955
8/23/2021,12:45:00 pm,0,65.1047,5.952
8/23/2021,01:00:00 pm,0,65.1042,5.949
8/23/2021,01:15:00 pm,0,65.1120,5.946
8/23/2021,01:30:00 pm,0,65.1140,5.944
8/23/2021,01:45:00 pm,0,65.1068,5.943
8/23/2021,02:00:00 pm,0,65.1033,5.942
8/23/2021,02:15:00 pm,0,65.0967,5.941
8/23/2021,02:30:00 pm,0,65.0869,5.940
8/23/2021,02:45:00 pm,0,65.0907,5.940
8/23/2021,03:00:00 pm,0,65.0882,5.941
8/23/2021,03:15:00 pm,0,65.0793,5.941
8/23/2021,03:30:00 pm,0,65.0651,5.942
8/23/2021,03:45:00 pm,0,65.0559,5.943
8/23/2021,04:00:00 pm,0,65.0573,5.944
8/23/2021,04:15:00 pm,0,65.0656,5.945
8/23/2021,04:30:00 pm,0,65.0648,5.946
8/23/2021,04:45:00 pm,0,65.0667,5.949
8/23/2021,05:00:00 pm,0,65.0686,5.951
8/23/2021,05:15:00 pm,0,65.0752,5.954
8/23/2021,05:30:00 pm,0,65.0787,5.957
8/23/2021,05:45:00 pm,0,65.0978,5.959
8/23/2021,06:00:00 pm,0,65.1014,5.963
8/23/2021,06:15:00 pm,0,65.1088,5.966
8/23/2021,06:30:00 pm,0,65.1077,5.970
8/23/2021,06:45:00 pm,0,65.1188,5.973
8/23/2021,07:00:00 pm,0,65.1224,5.978
8/23/2021,07:15:00 pm,0,65.1359,5.982
8/23/2021,07:30:00 pm,0,65.1367,5.987
8/23/2021,07:45:00 pm,0,65.1415,5.991
8/23/2021,08:00:00 pm,0,65.1499,5.996
8/23/2021,08:15:00 pm,0,65.1663,6.001
8/23/2021,08:30:00 pm,0,65.1690,6.005
8/23/2021,08:45:00 pm,0,65.1733,6.010
8/23/2021,09:00:00 pm,0,65.1750,6.014
8/23/2021,09:15:00 pm,0,65.1845,6.019
8/23/2021,09:30:00 pm,0,65.1939,6.023
8/23/2021,09:45:00 pm,0,65.1954,6.027
8/23/2021,10:00:00 pm,0,65.2039,6.031
8/23/2021,10:15:00 pm,0,65.2105,6.034
8/23/2021,10:30:00 pm,0,65.2133,6.037
8/23/2021,10:45:00 pm,0,65.2077,6.040
8/23/2021,11:00:00 pm,0,65.2056,6.043
8/23/2021,11:15:00 pm,0,65.1984,6.045
8/23/2021,11:30:00 pm,0,65.1837,6.047
8/23/2021,11:45:00 pm,0,65.1821,6.048
8/24/2021,12:00:00 am,0,65.1760,6.049
8/24/2021,12:15:00 am,0,65.1702,6.050
8/24/2021,12:30:00 am,0,65.1670,6.052
8/24/2021,12:45:00 am,0,65.1674,6.053
8/24/2021,01:00:00 am,0,65.1583,6.052
8/24/2021,01:15:00 am,0,65.1512,6.052
8/24/2021,01:30:00 am,0,65.1405,6.052
8/24/2021,01:45:00 am,0,65.1247,6.051
8/24/2021,02:00:00 am,0,65.1177,6.051
8/24/2021,02:15:00 am,0,65.1004,6.049
8/24/2021,02:30:00 am,0,65.0890,6.048
8/24/2021,02:45:00 am,0,65.0801,6.046
8/24/2021,03:00:00 am,0,65.0838,6.044
8/24/2021,03:15:00 am,0,65.0788,6.042
8/24/2021,03:30:00 am,0,65.0743,6.040
8/24/2021,03:45:00 am,0,65.0605,6.038
8/24/2021,04:00:00 am,0,65.0637,6.036
8/24/2021,04:15:00 am,0,65.0540,6.033
8/24/2021,04:30:00 am,0,65.0574,6.030
8/24/2021,04:45:00 am,0,65.0569,6.027
8/24/2021,05:00:00 am,0,65.0605,6.023
8/24/2021,05:15:00 am,0,65.0543,6.021
8/24/2021,05:30:00 am,0,65.0560,6.017
8/24/2021,05:45:00 am,0,65.0576,6.013
8/24/2021,06:00:00 am,0,65.0654,6.009
8/24/2021,06:15:00 am,0,65.0721,6.005
8/24/2021,06:30:00 am,0,65.0800,6.001
8/24/2021,06:45:00 am,0,65.0861,5.997
8/24/2021,07:00:00 am,0,65.0832,5.992
8/24/2021,07:15:00 am,0,65.0865,5.987
8/24/2021,07:30:00 am,0,65.0896,5.984
8/24/2021,07:45:00 am,0,65.0977,5.979
8/24/2021,08:00:00 am,0,65.1057,5.974
8/24/2021,08:15:00 am,0,65.1200,5.969
8/24/2021,08:30:00 am,0,65.1276,5.964
8/24/2021,08:45:00 am,0,65.1349,5.960
8/24/2021,09:00:00 am,0,65.1426,5.955
8/24/2021,09:15:00 am,0,65.1427,5.949
8/24/2021,09:30:00 am,0,65.1419,5.944
8/24/2021,09:45:00 am,0,65.1407,5.939
8/24/2021,10:00:00 am,0,65.1386,5.935
8/24/2021,10:15:00 am,0,65.1459,5.929
8/24/2021,10:30:00 am,0,65.1420,5.925
8/24/2021,10:45:00 am,0,65.1366,5.920
8/24/2021,11:00:00 am,0,65.1355,5.916
8/24/2021,11:15:00 am,0,65.1382,5.911
8/24/2021,11:30:00 am,0,65.1321,5.908
8/24/2021,11:45:00 am,0,65.1235,5.904
8/24/2021,12:00:00 pm,0,65.1199,5.900
8/24/2021,12:15:00 pm,0,65.1045,5.897
8/24/2021,12:30:00 pm,0,65.0895,5.894
8/24/2021,12:45:00 pm,0,65.0861,5.891
