Device Name:,,OM-CP-VOLT101A,,,,,,
Device Description:,,Voltage Data Logger,,,,,,
Serial Number:,,R37297,,,,,,
Device ID:,,SynopticOld,,,,,,
,,,,,,,,
,,Channel 1,,,,,,
Date,Time,Voltage (ppm),Tract,Description,Point,X,Y,WaterSample
6/29/2021,1:02:15 PM,391.9,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:02:20 PM,391.9,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:02:25 PM,391.9,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:02:30 PM,391.65,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:02:35 PM,392.4,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:02:40 PM,391.65,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:02:45 PM,393.15,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:02:50 PM,393.15,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:02:55 PM,393.15,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:03:00 PM,393.15,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:03:05 PM,392.9,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:03:10 PM,393.65,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:03:15 PM,392.9,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:03:20 PM,393.15,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:03:25 PM,393.15,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:03:30 PM,394.4,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:03:35 PM,394.65,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:03:40 PM,393.9,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:03:45 PM,395.91,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:03:50 PM,396.91,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:03:55 PM,396.91,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:04:00 PM,396.91,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:04:05 PM,397.91,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:04:10 PM,398.42,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:04:15 PM,397.66,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:04:20 PM,399.67,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:04:25 PM,399.42,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:04:30 PM,399.42,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:04:35 PM,399.42,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:04:40 PM,400.42,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:04:45 PM,401.17,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:04:50 PM,400.42,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:04:55 PM,400.67,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:05:00 PM,400.67,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:05:05 PM,400.67,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:05:10 PM,400.92,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:05:15 PM,400.17,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:05:20 PM,400.92,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:05:25 PM,401.93,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:05:30 PM,401.93,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:05:35 PM,403.18,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:05:40 PM,404.18,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:05:45 PM,404.68,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:05:50 PM,403.93,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:05:55 PM,405.94,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:06:00 PM,406.94,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:06:05 PM,406.94,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:06:10 PM,406.94,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:06:15 PM,407.94,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:06:20 PM,408.7,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:06:25 PM,407.94,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:06:30 PM,408.19,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:06:35 PM,408.19,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:06:40 PM,409.45,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:06:45 PM,409.7,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:06:50 PM,410.2,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:06:55 PM,410.95,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:07:00 PM,410.7,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:07:05 PM,410.7,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:07:10 PM,410.7,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:07:15 PM,411.7,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:07:20 PM,412.46,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:07:25 PM,411.7,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:07:30 PM,411.95,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:07:35 PM,411.95,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:07:40 PM,411.95,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:07:45 PM,412.21,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:07:50 PM,411.45,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:07:55 PM,412.21,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:08:00 PM,410.7,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:08:05 PM,410.7,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:08:10 PM,409.7,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:08:15 PM,409.2,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:08:20 PM,410.95,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:08:25 PM,410.45,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:08:30 PM,410.7,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:08:35 PM,410.7,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:08:40 PM,410.7,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:08:45 PM,410.7,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:08:50 PM,410.45,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:08:55 PM,410.95,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:09:00 PM,410.7,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:09:05 PM,410.7,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:09:10 PM,410.7,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:09:15 PM,410.45,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:09:20 PM,410.95,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:09:25 PM,410.2,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:09:30 PM,410.95,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:09:35 PM,410.7,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:09:40 PM,411.95,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:09:45 PM,411.95,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:09:50 PM,411.7,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:09:55 PM,413.46,7,above GAVI; where inclination leads up to small pond,4,-0.32535,-78.19968,NA
6/29/2021,1:10:00 PM,412.96,NA,NA,NA,NA,NA,NA
6/29/2021,1:10:05 PM,413.21,NA,NA,NA,NA,NA,NA
6/29/2021,1:10:10 PM,413.21,NA,NA,NA,NA,NA,NA
6/29/2021,1:10:15 PM,413.21,NA,NA,NA,NA,NA,NA
6/29/2021,1:10:20 PM,414.71,NA,NA,NA,NA,NA,NA
6/29/2021,1:10:25 PM,415.21,NA,NA,NA,NA,NA,NA
6/29/2021,1:10:30 PM,417.22,NA,NA,NA,NA,NA,NA
6/29/2021,1:10:35 PM,416.97,NA,NA,NA,NA,NA,NA
6/29/2021,1:10:40 PM,416.97,NA,NA,NA,NA,NA,NA
6/29/2021,1:10:45 PM,416.97,NA,NA,NA,NA,NA,NA
6/29/2021,1:10:50 PM,416.72,NA,NA,NA,NA,NA,NA
6/29/2021,1:10:55 PM,417.22,NA,NA,NA,NA,NA,NA
6/29/2021,1:11:00 PM,416.72,NA,NA,NA,NA,NA,NA
6/29/2021,1:11:05 PM,414.71,NA,NA,NA,NA,NA,NA
6/29/2021,1:11:10 PM,398.16,NA,NA,NA,NA,NA,NA
6/29/2021,1:11:15 PM,360.05,NA,NA,NA,NA,NA,NA
6/29/2021,1:11:20 PM,309.4,NA,NA,NA,NA,NA,NA
6/29/2021,1:11:25 PM,236.69,NA,NA,NA,NA,NA,NA
6/29/2021,1:11:30 PM,205.6,NA,NA,NA,NA,NA,NA
6/29/2021,1:11:35 PM,175.01,NA,NA,NA,NA,NA,NA
6/29/2021,1:11:40 PM,162.48,NA,NA,NA,NA,NA,NA
6/29/2021,1:11:45 PM,154.95,NA,NA,NA,NA,NA,NA
6/29/2021,1:11:50 PM,147.43,NA,NA,NA,NA,NA,NA
6/29/2021,1:11:55 PM,136.4,NA,NA,NA,NA,NA,NA
6/29/2021,1:12:00 PM,131.89,NA,NA,NA,NA,NA,NA
6/29/2021,1:12:05 PM,127.62,NA,NA,NA,NA,NA,NA
6/29/2021,1:12:10 PM,123.86,NA,NA,NA,NA,NA,NA
6/29/2021,1:12:15 PM,122.36,NA,NA,NA,NA,NA,NA
6/29/2021,1:12:20 PM,120.1,NA,NA,NA,NA,NA,NA
6/29/2021,1:12:25 PM,119.85,NA,NA,NA,NA,NA,NA
6/29/2021,1:12:30 PM,119.1,NA,NA,NA,NA,NA,NA
6/29/2021,1:12:35 PM,118.35,NA,NA,NA,NA,NA,NA
6/29/2021,1:12:40 PM,117.59,NA,NA,NA,NA,NA,NA
6/29/2021,1:12:45 PM,117.34,NA,NA,NA,NA,NA,NA
6/29/2021,1:12:50 PM,117.34,NA,NA,NA,NA,NA,NA
6/29/2021,1:12:55 PM,117.59,NA,NA,NA,NA,NA,NA
6/29/2021,1:13:00 PM,117.09,NA,NA,NA,NA,NA,NA
6/29/2021,1:13:05 PM,119.85,NA,NA,NA,NA,NA,NA
6/29/2021,1:13:10 PM,119.85,NA,NA,NA,NA,NA,NA
6/29/2021,1:13:15 PM,121.1,NA,NA,NA,NA,NA,NA
6/29/2021,1:13:20 PM,121.35,NA,NA,NA,NA,NA,NA
6/29/2021,1:13:25 PM,122.11,NA,NA,NA,NA,NA,NA
6/29/2021,1:13:30 PM,122.86,NA,NA,NA,NA,NA,NA
6/29/2021,1:13:35 PM,123.36,NA,NA,NA,NA,NA,NA
6/29/2021,1:13:40 PM,123.61,NA,NA,NA,NA,NA,NA
6/29/2021,1:13:45 PM,124.87,NA,NA,NA,NA,NA,NA
6/29/2021,1:13:50 PM,124.87,NA,NA,NA,NA,NA,NA
6/29/2021,1:13:55 PM,126.37,NA,NA,NA,NA,NA,NA
6/29/2021,1:14:00 PM,125.87,NA,NA,NA,NA,NA,NA
6/29/2021,1:14:05 PM,126.37,NA,NA,NA,NA,NA,NA
6/29/2021,1:14:10 PM,127.37,NA,NA,NA,NA,NA,NA
6/29/2021,1:14:15 PM,127.37,NA,NA,NA,NA,NA,NA
6/29/2021,1:14:20 PM,128.88,NA,NA,NA,NA,NA,NA
6/29/2021,1:14:25 PM,128.38,NA,NA,NA,NA,NA,NA
6/29/2021,1:14:30 PM,131.64,NA,NA,NA,NA,NA,NA
6/29/2021,1:14:35 PM,131.13,NA,NA,NA,NA,NA,NA
6/29/2021,1:14:40 PM,132.39,NA,NA,NA,NA,NA,NA
6/29/2021,1:14:45 PM,132.39,NA,NA,NA,NA,NA,NA
6/29/2021,1:14:50 PM,132.39,NA,NA,NA,NA,NA,NA
6/29/2021,1:14:55 PM,134.14,NA,NA,NA,NA,NA,NA
6/29/2021,1:15:00 PM,133.39,NA,NA,NA,NA,NA,NA
6/29/2021,1:15:05 PM,134.89,NA,NA,NA,NA,NA,NA
6/29/2021,1:15:10 PM,136.15,NA,NA,NA,NA,NA,NA
6/29/2021,1:15:15 PM,136.15,NA,NA,NA,NA,NA,NA
6/29/2021,1:15:20 PM,136.65,NA,NA,NA,NA,NA,NA
6/29/2021,1:15:25 PM,135.9,NA,NA,NA,NA,NA,NA
6/29/2021,1:15:30 PM,136.4,NA,NA,NA,NA,NA,NA
6/29/2021,1:15:35 PM,136.15,NA,NA,NA,NA,NA,NA
6/29/2021,1:15:40 PM,136.15,NA,NA,NA,NA,NA,NA
6/29/2021,1:15:45 PM,136.4,NA,NA,NA,NA,NA,NA
6/29/2021,1:15:50 PM,135.9,NA,NA,NA,NA,NA,NA
6/29/2021,1:15:55 PM,136.4,NA,NA,NA,NA,NA,NA
6/29/2021,1:16:00 PM,136.15,NA,NA,NA,NA,NA,NA
6/29/2021,1:16:05 PM,136.15,NA,NA,NA,NA,NA,NA
6/29/2021,1:16:10 PM,136.4,NA,NA,NA,NA,NA,NA
6/29/2021,1:16:15 PM,135.9,NA,NA,NA,NA,NA,NA
6/29/2021,1:16:20 PM,136.65,NA,NA,NA,NA,NA,NA
6/29/2021,1:16:25 PM,136.15,NA,NA,NA,NA,NA,NA
6/29/2021,1:16:30 PM,136.15,NA,NA,NA,NA,NA,NA
6/29/2021,1:16:35 PM,134.89,NA,NA,NA,NA,NA,NA
6/29/2021,1:16:40 PM,134.89,NA,NA,NA,NA,NA,NA
6/29/2021,1:16:45 PM,135.4,NA,NA,NA,NA,NA,NA
6/29/2021,1:16:50 PM,132.14,NA,NA,NA,NA,NA,NA
6/29/2021,1:16:55 PM,130.13,NA,NA,NA,NA,NA,NA
6/29/2021,1:17:00 PM,128.63,NA,NA,NA,NA,NA,NA
6/29/2021,1:17:05 PM,127.37,NA,NA,NA,NA,NA,NA
6/29/2021,1:17:10 PM,127.62,NA,NA,NA,NA,NA,NA
6/29/2021,1:17:15 PM,127.12,NA,NA,NA,NA,NA,NA
6/29/2021,1:17:20 PM,128.88,NA,NA,NA,NA,NA,NA
6/29/2021,1:17:25 PM,132.39,NA,NA,NA,NA,NA,NA
6/29/2021,1:17:30 PM,138.66,NA,NA,NA,NA,NA,NA
6/29/2021,1:17:35 PM,146.18,NA,NA,NA,NA,NA,NA
6/29/2021,1:17:40 PM,149.69,NA,NA,NA,NA,NA,NA
6/29/2021,1:17:45 PM,155.45,NA,NA,NA,NA,NA,NA
6/29/2021,1:17:50 PM,157.46,NA,NA,NA,NA,NA,NA
6/29/2021,1:17:55 PM,164.98,NA,NA,NA,NA,NA,NA
6/29/2021,1:18:00 PM,171.5,NA,NA,NA,NA,NA,NA
6/29/2021,1:18:05 PM,177.52,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:18:10 PM,186.04,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:18:15 PM,192.31,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:18:20 PM,198.83,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:18:25 PM,203.85,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:18:30 PM,211.37,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:18:35 PM,215.38,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:18:40 PM,219.64,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:18:45 PM,225.41,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:18:50 PM,232.68,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:18:55 PM,235.19,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:19:00 PM,240.2,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:19:05 PM,244.47,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:19:10 PM,249.48,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:19:15 PM,253.49,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:19:20 PM,256.5,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:19:25 PM,261.51,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:19:30 PM,262.77,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:19:35 PM,266.78,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:19:40 PM,268.79,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:19:45 PM,273.05,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:19:50 PM,275.31,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:19:55 PM,277.81,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:20:00 PM,279.07,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:20:05 PM,285.08,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:20:10 PM,290.35,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:20:15 PM,291.35,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:20:20 PM,295.36,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:20:25 PM,297.87,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:20:30 PM,302.89,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:20:35 PM,305.64,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:20:40 PM,307.65,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:20:45 PM,310.66,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:20:50 PM,312.92,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:20:55 PM,314.17,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:21:00 PM,317.93,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:21:05 PM,322.44,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:21:10 PM,329.71,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:21:15 PM,333.73,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:21:20 PM,339.24,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:21:25 PM,343,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:21:30 PM,345.51,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:21:35 PM,349.52,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:21:40 PM,350.27,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:21:45 PM,354.54,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:21:50 PM,356.54,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:21:55 PM,360.55,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:22:00 PM,363.06,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:22:05 PM,366.82,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:22:10 PM,371.59,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:22:15 PM,373.84,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:22:20 PM,378.11,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:22:25 PM,380.61,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:22:30 PM,384.37,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:22:35 PM,385.63,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:22:40 PM,386.63,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:22:45 PM,389.89,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:22:50 PM,391.65,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:22:55 PM,393.15,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:23:00 PM,395.66,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:23:05 PM,396.91,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:23:10 PM,397.16,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:23:15 PM,398.92,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:23:20 PM,402.18,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:23:25 PM,405.44,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:23:30 PM,406.94,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:23:35 PM,410.7,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:23:40 PM,415.72,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:23:45 PM,418.47,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:23:50 PM,420.23,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:23:55 PM,420.98,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:24:00 PM,421.98,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:24:05 PM,423.24,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:24:10 PM,424.49,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:24:15 PM,424.24,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:24:20 PM,426,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:24:25 PM,425.49,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:24:30 PM,427,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:24:35 PM,428.25,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:24:40 PM,432.01,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:24:45 PM,433.27,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:24:50 PM,434.27,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:24:55 PM,436.03,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:25:00 PM,436.78,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
6/29/2021,1:25:05 PM,439.03,7,above GAVI; where inclination leads up to small pond,5,-0.3251,-78.19962,NA
