metadata																													
ID	name	desc	time	keywords	minlat	minlon	maxlat	maxlon																					
1			2021-07-01T16:48:47Z		-0.32983996	-78.20278552	-0.324336737	-78.19913671																					
																													
author																													
ID	name	email																											
																													
copyright																													
year	license	author																											
																													
link																													
metadataID	authorID	wptID	rteptID	trkptID	rteID	trkID	text	type	href																				
1							Garmin International		http://www.garmin.com																				
																													
rte																													
ID	name	cmt	desc	src	number	type	IsAutoNamed	DisplayColor	TransportationMode	TripName	Date	DayNumber																	
																													
rtept																													
ID	rteID	lat	lon	ele	time	magvar	geoidheight	name	cmt	desc	src	sym	type	fix	sat	hdop	vdop	pdop	ageofdgpsdata	dgpsid	DepartureTime	StopDuration	ArrivalTime	CalculationMode	ElevationMode	NamedRoad_Name	NamedRoad_Id	NamedRoad_ProductId	TransportationMode
																													
wpt																													
ID	lat	lon	ele	time	magvar	geoidheight	name	cmt	desc	src	sym	type	fix	sat	hdop	vdop	pdop	ageofdgpsdata	dgpsid	Proximity	Temperature	Depth	DisplayMode	Samples	Expiration	CreationTime			
																													
Address																													
wptID	StreetAddress1	StreetAddress2	City	State	Country	PostalCode																							
																													
PhoneNumber																													
wptID	Category	value																											
563	1	-0.325724529	-78.19969369	4113.62	6/29/2021	16:46:16	11:46:16																						
564	1	-0.325726122	-78.19969419	4110.73	6/29/2021	16:46:35	11:46:35																						
565	1	-0.325727211	-78.19969369	4111.7	6/29/2021	16:46:43	11:46:43																						
566	1	-0.325732073	-78.19969369	4111.22	6/29/2021	16:47:12	11:47:12																						
567	1	-0.325732073	-78.19969176	4113.62	6/29/2021	16:47:44	11:47:44																						
568	1	-0.325732492	-78.19969285	4113.62	6/29/2021	16:48:14	11:48:14																						
569	1	-0.325733079	-78.1996931	4113.62	6/29/2021	16:48:42	11:48:42																						
570	1	-0.325733246	-78.19969377	4112.66	6/29/2021	16:49:14	11:49:14																						
571	1	-0.325731905	-78.19969461	4113.14	6/29/2021	16:49:34	11:49:34																						
572	1	-0.32573333	-78.19969419	4112.66	6/29/2021	16:49:58	11:49:58																						
573	1	-0.325741125	-78.19969461	4115.06	6/29/2021	16:50:18	11:50:18																						
574	1	-0.325743472	-78.1996957	4114.1	6/29/2021	16:50:35	11:50:35																						
575	1	-0.325742047	-78.19969939	4114.1	6/29/2021	16:50:51	11:50:51																						
576	1	-0.32574649	-78.19969805	4112.66	6/29/2021	16:51:07	11:51:07																						
577	1	-0.32575177	-78.1996952	4113.14	6/29/2021	16:51:24	11:51:24																						
578	1	-0.325759901	-78.19969218	4114.1	6/29/2021	16:51:30	11:51:30																						
579	1	-0.325764259	-78.19969377	4114.1	6/29/2021	16:51:46	11:51:46																						
580	1	-0.32577306	-78.19971037	4111.7	6/29/2021	16:51:51	11:51:51																						
581	1	-0.325778676	-78.19971154	4114.58	6/29/2021	16:52:04	11:52:04																						
582	1	-0.325802732	-78.19970199	4113.14	6/29/2021	16:52:20	11:52:20																						
583	1	-0.325829387	-78.19969185	4113.14	6/29/2021	16:52:33	11:52:33																						
584	1	-0.325844055	-78.1997154	4111.7	6/29/2021	16:52:39	11:52:39																						
585	1	-0.325880684	-78.19972646	4111.22	6/29/2021	16:52:50	11:52:50																						
586	1	-0.325884372	-78.19973744	4113.62	6/29/2021	16:52:54	11:52:54																						
587	1	-0.325890239	-78.19973778	4110.25	6/29/2021	16:52:57	11:52:57																						
588	1	-0.325946817	-78.19975345	4110.73	6/29/2021	16:53:11	11:53:11																						
589	1	-0.325979842	-78.19976075	4110.73	6/29/2021	16:53:23	11:53:23																						
590	1	-0.326004568	-78.19980173	4110.73	6/29/2021	16:53:35	11:53:35																						
591	1	-0.326022673	-78.19977567	4110.73	6/29/2021	16:53:47	11:53:47																						
592	1	-0.326032145	-78.19977751	4111.7	6/29/2021	16:53:59	11:53:59																						
593	1	-0.326041281	-78.19978371	4111.22	6/29/2021	16:54:12	11:54:12																						
594	1	-0.32604103	-78.19978237	4110.25	6/29/2021	16:54:30	11:54:30																						
595	1	-0.326038348	-78.19978111	4110.25	6/29/2021	16:55:00	11:55:00																						
596	1	-0.32603927	-78.19979084	4111.7	6/29/2021	16:55:15	11:55:15																						
597	1	-0.326042874	-78.19979335	4110.25	6/29/2021	16:55:33	11:55:33																						
598	1	-0.326041868	-78.19979302	4110.73	6/29/2021	16:55:55	11:55:55																						
599	1	-0.32604279	-78.19979226	4111.7	6/29/2021	16:56:21	11:56:21																						
600	1	-0.326043293	-78.19979033	4109.77	6/29/2021	16:56:47	11:56:47																						
601	1	-0.326032564	-78.19977977	4110.25	6/29/2021	16:57:13	11:57:13																						
602	1	-0.326032816	-78.19977893	4114.1	6/29/2021	16:57:14	11:57:14																						
603	1	-0.32603927	-78.19977634	4110.73	6/29/2021	16:57:16	11:57:16																						
604	1	-0.326043461	-78.19978078	4111.22	6/29/2021	16:57:37	11:57:37																						
605	1	-0.326040527	-78.19978354	4111.7	6/29/2021	16:57:54	11:57:54																						
606	1	-0.326040275	-78.19978321	4110.73	6/29/2021	16:58:19	11:58:19																						
607	1	-0.326041365	-78.19978455	4110.73	6/29/2021	16:58:38	11:58:38																						
608	1	-0.326037509	-78.19978329	4109.77	6/29/2021	16:59:05	11:59:05																						
609	1	-0.326036587	-78.19978287	4110.25	6/29/2021	16:59:30	11:59:30																						
610	1	-0.326038515	-78.1997781	4106.89	6/29/2021	16:59:37	11:59:37																						
611	1	-0.32605947	-78.1997848	4113.62	6/29/2021	16:59:45	11:59:45																						
612	1	-0.326062739	-78.19978581	4109.77	6/29/2021	16:59:46	11:59:46																						
613	1	-0.326069864	-78.19978816	4108.81	6/29/2021	16:59:48	11:59:48																						
614	1	-0.326083945	-78.1997926	4108.81	6/29/2021	16:59:52	11:59:52																						
615	1	-0.326090986	-78.19979486	4110.25	6/29/2021	16:59:54	11:59:54																						
616	1	-0.326098027	-78.19979712	4109.29	6/29/2021	16:59:56	11:59:56																						
617	1	-0.326114623	-78.19982763	4109.77	6/29/2021	17:00:01	12:00:01																						
618	1	-0.326060308	-78.19985035	4111.22	6/29/2021	17:00:14	12:00:14																						
619	1	-0.326046227	-78.19980215	4109.77	6/29/2021	17:00:36	12:00:36																						
620	1	-0.326038934	-78.19978011	4109.77	6/29/2021	17:01:08	12:01:08																						
621	1	-0.326034073	-78.19977826	4084.3	6/29/2021	17:01:31	12:01:31																						
622	1	-0.326034073	-78.19977826	4114.58	6/29/2021	17:01:32	12:01:32																						
623	1	-0.326033402	-78.1997791	4119.39	6/29/2021	17:01:33	12:01:33																						
624	1	-0.326040359	-78.19978354	4112.66	6/29/2021	17:01:35	12:01:35																						
625	1	-0.326049915	-78.19979084	4110.73	6/29/2021	17:01:37	12:01:37																						
626	1	-0.326049915	-78.19978849	4106.41	6/29/2021	17:01:41	12:01:41																						
627	1	-0.326049915	-78.19978849	4106.89	6/29/2021	17:01:42	12:01:42																						
628	1	-0.326047149	-78.19978816	4110.73	6/29/2021	17:01:44	12:01:44																						
629	1	-0.326019824	-78.19978564	4118.43	6/29/2021	17:01:53	12:01:53																						
630	1	-0.326016806	-78.19978539	4111.22	6/29/2021	17:01:54	12:01:54																						
631	1	-0.326013789	-78.19978505	4106.89	6/29/2021	17:01:55	12:01:55																						
632	1	-0.326010771	-78.1997848	4111.7	6/29/2021	17:01:56	12:01:56																						
633	1	-0.326001719	-78.19978396	4115.06	6/29/2021	17:01:59	12:01:59																						
634	1	-0.325998617	-78.19978371	4110.25	6/29/2021	17:02:00	12:02:00																						
635	1	-0.3259956	-78.19978338	4105.45	6/29/2021	17:02:01	12:02:01																						
636	1	-0.325992582	-78.19978313	4110.73	6/29/2021	17:02:02	12:02:02																						
637	1	-0.325959306	-78.19978002	4117.94	6/29/2021	17:02:13	12:02:13																						
638	1	-0.326033821	-78.1998066	4110.25	6/29/2021	17:02:22	12:02:22																						
639	1	-0.326012447	-78.19978522	4091.99	6/29/2021	17:02:32	12:02:32																						
640	1	-0.326011525	-78.19978572	4099.68	6/29/2021	17:02:33	12:02:33																						
641	1	-0.326010184	-78.19978631	4116.02	6/29/2021	17:02:34	12:02:34																						
642	1	-0.326008676	-78.19978698	4114.58	6/29/2021	17:02:35	12:02:35																						
643	1	-0.326007251	-78.19978774	4108.81	6/29/2021	17:02:36	12:02:36																						
644	1	-0.326005658	-78.19978857	4109.77	6/29/2021	17:02:37	12:02:37																						
645	1	-0.325997779	-78.1997926	4112.66	6/29/2021	17:02:42	12:02:42																						
646	1	-0.325996187	-78.19979344	4111.7	6/29/2021	17:02:43	12:02:43																						
647	1	-0.32599451	-78.19979419	4106.41	6/29/2021	17:02:44	12:02:44																						
648	1	-0.325992918	-78.19979511	4092.47	6/29/2021	17:02:45	12:02:45																						
649	1	-0.325991409	-78.19979587	4128.04	6/29/2021	17:02:46	12:02:46																						
650	1	-0.325989816	-78.19979662	4109.29	6/29/2021	17:02:47	12:02:47																						
651	1	-0.326028792	-78.19978363	4110.25	6/29/2021	17:03:02	12:03:02																						
652	1	-0.326031893	-78.19978287	4106.89	6/29/2021	17:03:05	12:03:05																						
653	1	-0.326033905	-78.19978254	4110.73	6/29/2021	17:03:08	12:03:08																						
654	1	-0.326015549	-78.19975865	4110.25	6/29/2021	17:03:19	12:03:19																						
655	1	-0.32601513	-78.19975438	4109.77	6/29/2021	17:03:20	12:03:20																						
656	1	-0.326050417	-78.19979017	4109.77	6/29/2021	17:03:43	12:03:43																						
657	1	-0.326046646	-78.19977818	4110.73	6/29/2021	17:04:03	12:04:03																						
658	1	-0.326045388	-78.19978556	4110.73	6/29/2021	17:04:35	12:04:35																						
659	1	-0.326042958	-78.19978296	4109.77	6/29/2021	17:04:55	12:04:55																						
660	1	-0.326040862	-78.19978849	4109.77	6/29/2021	17:05:17	12:05:17																						
661	1	-0.326039102	-78.19979059	4109.77	6/29/2021	17:05:40	12:05:40																						
662	1	-0.326036755	-78.19979017	4110.73	6/29/2021	17:06:13	12:06:13																						
663	1	-0.326036671	-78.19979033	4109.77	6/29/2021	17:06:44	12:06:44																						
664	1	-0.326039437	-78.199791	4110.73	6/29/2021	17:07:20	12:07:20																						
665	1	-0.326039772	-78.19978983	4111.22	6/29/2021	17:07:51	12:07:51																						
666	1	-0.326040359	-78.19978899	4109.77	6/29/2021	17:08:20	12:08:20																						
667	1	-0.326040611	-78.19978916	4109.77	6/29/2021	17:08:42	12:08:42																						
668	1	-0.326041533	-78.19978891	4110.25	6/29/2021	17:09:15	12:09:15																						
669	1	-0.326042287	-78.19978933	4110.73	6/29/2021	17:09:46	12:09:46																						
670	1	-0.326043628	-78.1997895	4109.77	6/29/2021	17:10:20	12:10:20																						
671	1	-0.32604388	-78.19979025	4110.25	6/29/2021	17:10:50	12:10:50																						
672	1	-0.326043712	-78.19979151	4109.77	6/29/2021	17:11:25	12:11:25																						
673	1	-0.326043209	-78.1997931	4110.25	6/29/2021	17:12:02	12:12:02																						
674	1	-0.326046059	-78.19979268	4113.62	6/29/2021	17:12:30	12:12:30																						
675	1	-0.326046394	-78.19979302	4110.25	6/29/2021	17:12:41	12:12:41																						
676	1	-0.326045807	-78.19978933	4111.22	6/29/2021	17:13:16	12:13:16																						
677	1	-0.326043628	-78.1997895	4109.77	6/29/2021	17:13:50	12:13:50																						
678	1	-0.326041365	-78.1997869	4109.29	6/29/2021	17:14:24	12:14:24																						
679	1	-0.326042622	-78.19978422	4110.73	6/29/2021	17:14:55	12:14:55																						
680	1	-0.326042371	-78.1997843	4111.22	6/29/2021	17:15:25	12:15:25																						
681	1	-0.326042874	-78.19978899	4111.22	6/29/2021	17:15:40	12:15:40																						
682	1	-0.326043712	-78.19978572	4109.77	6/29/2021	17:15:53	12:15:53																						
683	1	-0.326042874	-78.19978296	4101.6	6/29/2021	17:16:03	12:16:03																						
684	1	-0.326042874	-78.19978296	4104.01	6/29/2021	17:16:04	12:16:04																						
685	1	-0.326042874	-78.19978296	4109.29	6/29/2021	17:16:05	12:16:05																						
686	1	-0.326035917	-78.19978321	4115.54	6/29/2021	17:16:07	12:16:07																						
687	1	-0.326032396	-78.19978338	4104.49	6/29/2021	17:16:08	12:16:08																						
688	1	-0.326028876	-78.19978354	4113.14	6/29/2021	17:16:09	12:16:09																						
689	1	-0.326021668	-78.19977768	4109.77	6/29/2021	17:16:10	12:16:10																						
690	1	-0.326019488	-78.1997708	4109.29	6/29/2021	17:16:12	12:16:12																						
691	1	-0.326019991	-78.19977039	4101.12	6/29/2021	17:16:14	12:16:14																						
692	1	-0.326020075	-78.19977039	4107.37	6/29/2021	17:16:15	12:16:15																						
693	1	-0.326024601	-78.19977324	4109.29	6/29/2021	17:16:17	12:16:17																						
694	1	-0.326046813	-78.19978765	4111.7	6/29/2021	17:16:23	12:16:23																						
695	1	-0.32605025	-78.19978992	4118.43	6/29/2021	17:16:24	12:16:24																						
696	1	-0.326069277	-78.19978916	4111.22	6/29/2021	17:16:25	12:16:25																						
697	1	-0.326046813	-78.19977692	4110.73	6/29/2021	17:16:41	12:16:41																						
698	1	-0.326043628	-78.19978497	4110.73	6/29/2021	17:16:55	12:16:55																						
699	1	-0.326044047	-78.19978539	4110.25	6/29/2021	17:17:15	12:17:15																						
700	1	-0.326042371	-78.19978707	4111.22	6/29/2021	17:17:29	12:17:29																						
701	1	-0.32604103	-78.19978338	4110.25	6/29/2021	17:17:44	12:17:44																						
702	1	-0.326041868	-78.19978723	4111.22	6/29/2021	17:18:02	12:18:02																						
703	1	-0.326037677	-78.19979042	4111.22	6/29/2021	17:18:25	12:18:25																						
704	1	-0.326041616	-78.199819	4111.22	6/29/2021	17:18:35	12:18:35																						
705	1	-0.326056955	-78.19984297	4111.22	6/29/2021	17:18:46	12:18:46																						
706	1	-0.326103223	-78.19987717	4111.22	6/29/2021	17:18:59	12:18:59																						
707	1	-0.326100793	-78.19988145	4110.25	6/29/2021	17:19:26	12:19:26																						
708	1	-0.326064918	-78.19985932	4111.22	6/29/2021	17:19:39	12:19:39																						
709	1	-0.326020159	-78.19981758	4111.22	6/29/2021	17:19:52	12:19:52																						
710	1	-0.325960563	-78.19977877	4112.18	6/29/2021	17:20:06	12:20:06																						
711	1	-0.32590583	-78.19974817	4112.18	6/29/2021	17:20:19	12:20:19																						
712	1	-0.325864842	-78.19969822	4112.66	6/29/2021	17:20:33	12:20:33																						
713	1	-0.325826369	-78.19969302	4113.14	6/29/2021	17:20:46	12:20:46																						
714	1	-0.325811114	-78.19969302	4113.14	6/29/2021	17:21:01	12:21:01																						
715	1	-0.325810695	-78.1996931	4112.18	6/29/2021	17:21:03	12:21:03																						
716	1	-0.32578337	-78.19968916	4113.62	6/29/2021	17:21:20	12:21:20																						
717	1	-0.325777838	-78.19968179	4113.62	6/29/2021	17:21:43	12:21:43																						
718	1	-0.325762164	-78.19968749	4115.06	6/29/2021	17:21:54	12:21:54																						
719	1	-0.325757135	-78.19968598	4114.58	6/29/2021	17:22:18	12:22:18																						
720	1	-0.325753866	-78.19968439	4113.62	6/29/2021	17:22:42	12:22:42																						
721	1	-0.325749172	-78.19968598	4113.14	6/29/2021	17:23:04	12:23:04																						
722	1	-0.325748753	-78.19968581	4113.62	6/29/2021	17:23:14	12:23:14																						
723	1	-0.325749256	-78.19968581	4113.62	6/29/2021	17:23:39	12:23:39																						
724	1	-0.325749088	-78.19968699	4113.62	6/29/2021	17:23:59	12:23:59																						
725	1	-0.325716315	-78.19964625	4115.54	6/29/2021	17:24:12	12:24:12																						
726	1	-0.325655295	-78.19967131	4116.02	6/29/2021	17:24:26	12:24:26																						
727	1	-0.325643895	-78.19967299	4116.02	6/29/2021	17:24:42	12:24:42																						
728	1	-0.325634927	-78.1996807	4116.5	6/29/2021	17:24:59	12:24:59																						
729	1	-0.325619755	-78.1996869	4117.46	6/29/2021	17:25:14	12:25:14																						
730	1	-0.325618833	-78.19968355	4115.54	6/29/2021	17:25:37	12:25:37																						
731	1	-0.325628053	-78.19968657	4114.1	6/29/2021	17:25:52	12:25:52																						
732	1	-0.32562797	-78.1996869	4116.02	6/29/2021	17:25:54	12:25:54																						
733	1	-0.325632747	-78.19968481	4114.1	6/29/2021	17:25:59	12:25:59																						
734	1	-0.325638615	-78.19968598	4117.46	6/29/2021	17:26:00	12:26:00																						
735	1	-0.325643225	-78.19968673	4116.02	6/29/2021	17:26:01	12:26:01																						
736	1	-0.325639537	-78.19968472	4116.02	6/29/2021	17:26:17	12:26:17																						
737	1	-0.325639369	-78.19968497	4115.06	6/29/2021	17:26:18	12:26:18																						
738	1	-0.325655965	-78.19968053	4115.06	6/29/2021	17:26:22	12:26:22																						
739	1	-0.325688235	-78.19966762	4115.06	6/29/2021	17:26:26	12:26:26																						
740	1	-0.325716063	-78.19966813	4115.06	6/29/2021	17:26:29	12:26:29																						
741	1	-0.325728133	-78.19965555	4115.06	6/29/2021	17:26:31	12:26:31																						
742	1	-0.325756632	-78.19968497	4114.1	6/29/2021	17:26:44	12:26:44																						
743	1	-0.325755123	-78.19969009	4112.66	6/29/2021	17:26:53	12:26:53																						
744	1	-0.325755291	-78.19969478	4113.62	6/29/2021	17:27:14	12:27:14																						
745	1	-0.325754285	-78.19969763	4112.66	6/29/2021	17:27:35	12:27:35																						
746	1	-0.325758979	-78.19968824	4113.62	6/29/2021	17:27:51	12:27:51																						
747	1	-0.325731151	-78.19967961	4114.58	6/29/2021	17:27:55	12:27:55																						
748	1	-0.325675495	-78.19968439	4115.06	6/29/2021	17:28:01	12:28:01																						
749	1	-0.325632328	-78.19969218	4113.62	6/29/2021	17:28:14	12:28:14																						
750	1	-0.32562579	-78.19969193	4116.98	6/29/2021	17:28:23	12:28:23																						
751	1	-0.325621516	-78.19968824	4114.58	6/29/2021	17:28:30	12:28:30																						
752	1	-0.325624701	-78.1996947	4116.02	6/29/2021	17:28:52	12:28:52																						
753	1	-0.325624282	-78.19969319	4116.02	6/29/2021	17:29:02	12:29:02																						
754	1	-0.32562512	-78.1996947	4116.02	6/29/2021	17:29:25	12:29:25																						
755	1	-0.32562512	-78.19969411	4114.58	6/29/2021	17:29:35	12:29:35																						
756	1	-0.325626712	-78.19969344	4115.06	6/29/2021	17:29:54	12:29:54																						
757	1	-0.325626796	-78.19969621	4116.98	6/29/2021	17:30:16	12:30:16																						
758	1	-0.325628053	-78.1996952	4116.02	6/29/2021	17:30:25	12:30:25																						
759	1	-0.325622605	-78.19969176	4116.5	6/29/2021	17:30:46	12:30:46																						
760	1	-0.325622438	-78.19968682	4117.46	6/29/2021	17:31:03	12:31:03																						
761	1	-0.325621432	-78.1996874	4116.5	6/29/2021	17:31:33	12:31:33																						
762	1	-0.325621013	-78.19968539	4116.5	6/29/2021	17:31:54	12:31:54																						
763	1	-0.325618582	-78.19968455	4114.1	6/29/2021	17:32:23	12:32:23																						
764	1	-0.325617576	-78.19968657	4115.54	6/29/2021	17:32:35	12:32:35																						
765	1	-0.32561766	-78.19968699	4117.46	6/29/2021	17:32:42	12:32:42																						
766	1	-0.325617827	-78.19968749	4116.02	6/29/2021	17:32:52	12:32:52																						
767	1	-0.325618247	-78.19968749	4116.02	6/29/2021	17:32:58	12:32:58																						
768	1	-0.325632831	-78.19968849	4116.5	6/29/2021	17:33:16	12:33:16																						
769	1	-0.325624952	-78.19968715	4116.98	6/29/2021	17:33:42	12:33:42																						
770	1	-0.325623695	-78.19968682	4117.46	6/29/2021	17:34:08	12:34:08																						
771	1	-0.325622521	-78.19968699	4117.46	6/29/2021	17:34:40	12:34:40																						
772	1	-0.325621516	-78.19968548	4114.58	6/29/2021	17:34:55	12:34:55																						
773	1	-0.325621516	-78.19968556	4114.1	6/29/2021	17:34:56	12:34:56																						
774	1	-0.325622689	-78.19968523	4117.94	6/29/2021	17:35:25	12:35:25																						
775	1	-0.325623024	-78.19968397	4116.98	6/29/2021	17:35:53	12:35:53																						
776	1	-0.325621013	-78.19968447	4117.94	6/29/2021	17:36:20	12:36:20																						
777	1	-0.325620594	-78.19968548	4116.5	6/29/2021	17:36:49	12:36:49																						
778	1	-0.32565563	-78.19970149	4116.5	6/29/2021	17:37:15	12:37:15																						
779	1	-0.325658312	-78.19969562	4116.98	6/29/2021	17:37:43	12:37:43																						
780	1	-0.325657809	-78.19969755	4117.46	6/29/2021	17:38:02	12:38:02																						
781	1	-0.325650433	-78.19969805	4116.98	6/29/2021	17:38:32	12:38:32																						
782	1	-0.325641045	-78.19969092	4116.02	6/29/2021	17:39:02	12:39:02																						
783	1	-0.325636519	-78.19969034	4116.98	6/29/2021	17:39:36	12:39:36																						
784	1	-0.325634759	-78.19968833	4117.94	6/29/2021	17:40:08	12:40:08																						
785	1	-0.325634675	-78.19968816	4118.43	6/29/2021	17:40:40	12:40:40																						
786	1	-0.325636016	-78.19968816	4118.43	6/29/2021	17:41:07	12:41:07																						
787	1	-0.325636435	-78.19969	4115.06	6/29/2021	17:41:34	12:41:34																						
788	1	-0.325635681	-78.19969076	4116.02	6/29/2021	17:41:45	12:41:45																						
789	1	-0.3256361	-78.19969134	4118.91	6/29/2021	17:41:58	12:41:58																						
790	1	-0.325636603	-78.19969151	4117.94	6/29/2021	17:42:23	12:42:23																						
791	1	-0.325651439	-78.19968916	4117.46	6/29/2021	17:42:49	12:42:49																						
792	1	-0.325655462	-78.19968774	4116.98	6/29/2021	17:43:19	12:43:19																						
793	1	-0.325658228	-78.19968808	4117.46	6/29/2021	17:43:44	12:43:44																						
794	1	-0.325653199	-78.19968623	4119.39	6/29/2021	17:44:05	12:44:05																						
795	1	-0.32564465	-78.19968933	4116.98	6/29/2021	17:44:29	12:44:29																						
796	1	-0.32563434	-78.19968958	4112.66	6/29/2021	17:44:41	12:44:41																						
797	1	-0.325634005	-78.19968933	4123.23	6/29/2021	17:44:42	12:44:42																						
798	1	-0.325633418	-78.19968908	4119.39	6/29/2021	17:44:43	12:44:43																						
799	1	-0.325633166	-78.19968916	4118.43	6/29/2021	17:44:45	12:44:45																						
800	1	-0.325627718	-78.19968372	4116.02	6/29/2021	17:45:09	12:45:09																						
801	1	-0.325637944	-78.19968849	4117.46	6/29/2021	17:45:34	12:45:34																						
802	1	-0.32564004	-78.1996947	4117.94	6/29/2021	17:45:50	12:45:50																						
803	1	-0.325645572	-78.19969277	4117.46	6/29/2021	17:46:16	12:46:16																						
804	1	-0.325645655	-78.19968891	4118.43	6/29/2021	17:46:47	12:46:47																						
805	1	-0.325645236	-78.19968523	4117.46	6/29/2021	17:47:03	12:47:03																						
806	1	-0.325633502	-78.19968816	4118.43	6/29/2021	17:47:17	12:47:17																						
807	1	-0.325635429	-78.19968841	4117.46	6/29/2021	17:47:33	12:47:33																						
808	1	-0.325635429	-78.19968414	4118.91	6/29/2021	17:47:49	12:47:49																						
809	1	-0.325626293	-78.1996729	4119.39	6/29/2021	17:48:06	12:48:06																						
810	1	-0.325605422	-78.19967684	4120.83	6/29/2021	17:48:27	12:48:27																						
811	1	-0.325601902	-78.19968229	4120.35	6/29/2021	17:48:38	12:48:38																						
812	1	-0.325586312	-78.19964508	4121.79	6/29/2021	17:48:49	12:48:49																						
813	1	-0.325529231	-78.19961926	4123.71	6/29/2021	17:49:01	12:49:01																						
814	1	-0.325496374	-78.19963041	4126.12	6/29/2021	17:49:09	12:49:09																						
815	1	-0.325477347	-78.19960903	4126.6	6/29/2021	17:49:22	12:49:22																						
816	1	-0.325464942	-78.19961582	4127.08	6/29/2021	17:49:33	12:49:33																						
817	1	-0.32545371	-78.19960635	4126.12	6/29/2021	17:49:46	12:49:46																						
818	1	-0.325395539	-78.1996408	4127.56	6/29/2021	17:50:00	12:50:00																						
819	1	-0.325384308	-78.19964658	4129	6/29/2021	17:50:06	12:50:06																						
820	1	-0.325375171	-78.19965648	4129	6/29/2021	17:50:24	12:50:24																						
821	1	-0.32536109	-78.19965547	4128.52	6/29/2021	17:50:47	12:50:47																						
822	1	-0.325359497	-78.19965346	4129	6/29/2021	17:51:07	12:51:07																						
823	1	-0.325357905	-78.19965463	4127.56	6/29/2021	17:51:32	12:51:32																						
824	1	-0.325346421	-78.19965891	4128.04	6/29/2021	17:51:58	12:51:58																						
825	1	-0.325350277	-78.19964156	4127.08	6/29/2021	17:52:03	12:52:03																						
826	1	-0.325370394	-78.19962068	4125.64	6/29/2021	17:52:19	12:52:19																						
827	1	-0.325335106	-78.19965857	4127.08	6/29/2021	17:52:45	12:52:45																						
828	1	-0.325343991	-78.1996553	4127.08	6/29/2021	17:53:05	12:53:05																						
829	1	-0.32534223	-78.19966502	4128.04	6/29/2021	17:53:23	12:53:23																						
830	1	-0.325341644	-78.19967416	4128.04	6/29/2021	17:53:49	12:53:49																						
831	1	-0.325345416	-78.1996714	4126.6	6/29/2021	17:54:11	12:54:11																						
832	1	-0.325413477	-78.19967324	4128.04	6/29/2021	17:54:32	12:54:32																						
833	1	-0.3254232	-78.1996729	4125.64	6/29/2021	17:54:43	12:54:43																						
834	1	-0.325365532	-78.19967307	4127.08	6/29/2021	17:55:06	12:55:06																						
835	1	-0.325358994	-78.19967668	4127.56	6/29/2021	17:55:30	12:55:30																						
836	1	-0.325352373	-78.19967693	4127.08	6/29/2021	17:55:51	12:55:51																						
837	1	-0.325350109	-78.19967936	4129	6/29/2021	17:56:18	12:56:18																						
838	1	-0.32535078	-78.19967215	4129	6/29/2021	17:56:33	12:56:33																						
839	1	-0.325352792	-78.19967559	4124.67	6/29/2021	17:56:52	12:56:52																						
840	1	-0.325354384	-78.19964969	4127.56	6/29/2021	17:57:07	12:57:07																						
841	1	-0.325320857	-78.1996294	4130.92	6/29/2021	17:57:18	12:57:18																						
842	1	-0.325304344	-78.19962362	4131.88	6/29/2021	17:57:24	12:57:24																						
843	1	-0.325258747	-78.19960409	4132.85	6/29/2021	17:57:36	12:57:36																						
844	1	-0.325216753	-78.19958598	4132.36	6/29/2021	17:57:47	12:57:47																						
845	1	-0.325204264	-78.19953796	4135.25	6/29/2021	17:57:59	12:57:59																						
846	1	-0.325211389	-78.19948439	4135.73	6/29/2021	17:58:09	12:58:09																						
847	1	-0.32518398	-78.19946042	4134.77	6/29/2021	17:58:18	12:58:18																						
848	1	-0.325155063	-78.199459	4135.73	6/29/2021	17:58:23	12:58:23																						
849	1	-0.325119607	-78.19943293	4137.17	6/29/2021	17:58:34	12:58:34																						
850	1	-0.325101754	-78.19940695	4140.54	6/29/2021	17:58:43	12:58:43																						
851	1	-0.325075015	-78.19938046	4141.02	6/29/2021	17:58:54	12:58:54																						
852	1	-0.3250321	-78.19932916	4143.42	6/29/2021	17:59:06	12:59:06																						
853	1	-0.325000249	-78.19928348	4145.34	6/29/2021	17:59:16	12:59:16																						
854	1	-0.324962111	-78.19927443	4143.42	6/29/2021	17:59:28	12:59:28																						
855	1	-0.324955573	-78.19927124	4142.94	6/29/2021	17:59:29	12:59:29																						
856	1	-0.32485717	-78.19920947	4142.94	6/29/2021	17:59:42	12:59:42																						
857	1	-0.324813249	-78.19916622	4147.75	6/29/2021	17:59:51	12:59:51																						
858	1	-0.324770333	-78.19913671	4147.26	6/29/2021	18:00:05	13:00:05																						
859	1	-0.324722305	-78.1992005	4144.86	6/29/2021	18:00:22	13:00:22																						
860	1	-0.324690957	-78.19922254	4141.5	6/29/2021	18:00:28	13:00:28																						
861	1	-0.32468928	-78.19922774	4145.34	6/29/2021	18:00:29	13:00:29																						
862	1	-0.32465768	-78.19924828	4143.42	6/29/2021	18:00:34	13:00:34																						
863	1	-0.324584758	-78.19929002	4140.05	6/29/2021	18:00:44	13:00:44																						
864	1	-0.324580316	-78.19929882	4144.86	6/29/2021	18:00:45	13:00:45																						
865	1	-0.324566821	-78.19932153	4142.46	6/29/2021	18:00:48	13:00:48																						
866	1	-0.32456263	-78.19932707	4145.82	6/29/2021	18:00:49	13:00:49																						
