metadata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,name,desc,time,keywords,minlat,minlon,,,,maxlat,maxlon,,,,,,,,,,,,,,,,,,,,,
172,1,-0.328475973,-78.20154827,4100.16,6/29/21 0:00,16:25:05,11:25:05,,,,,,,,,,,,,,,,,,,,,,,,,
173,1,-0.32848645,-78.2015445,4098.72,6/29/21 0:00,16:25:35,11:25:35,,,,,,,,,,,,,,,,,,,,,,,,,
174,1,-0.328465495,-78.20154835,4098.24,6/29/21 0:00,16:26:05,11:26:05,,,,,,,,,,,,,,,,,,,,,,,,,
175,1,-0.328482594,-78.20153352,4096.8,6/29/21 0:00,16:26:35,11:26:35,,,,,,,,,,,,,,,,,,,,,,,,,
176,1,-0.328507908,-78.20153679,4096.31,6/29/21 0:00,16:27:05,11:27:05,,,,,,,,,,,,,,,,,,,,,,,,,
177,1,-0.328490138,-78.20152656,4097.76,6/29/21 0:00,16:27:35,11:27:35,,,,,,,,,,,,,,,,,,,,,,,,,
178,1,-0.328487707,-78.20152933,4096.8,6/29/21 0:00,16:28:05,11:28:05,,,,,,,,,,,,,,,,,,,,,,,,,
179,1,-0.32847153,-78.20154618,4097.28,6/29/21 0:00,16:28:35,11:28:35,,,,,,,,,,,,,,,,,,,,,,,,,
180,1,-0.32846055,-78.2015305,4096.8,6/29/21 0:00,16:29:05,11:29:05,,,,,,,,,,,,,,,,,,,,,,,,,
181,1,-0.328474464,-78.20152866,4095.35,6/29/21 0:00,16:29:35,11:29:35,,,,,,,,,,,,,,,,,,,,,,,,,
182,1,-0.328466669,-78.20153293,4097.28,6/29/21 0:00,16:30:05,11:30:05,,,,,,,,,,,,,,,,,,,,,,,,,
183,1,-0.328469351,-78.20153184,4098.24,6/29/21 0:00,16:30:35,11:30:35,,,,,,,,,,,,,,,,,,,,,,,,,
184,1,-0.328468345,-78.20154559,4097.28,6/29/21 0:00,16:31:05,11:31:05,,,,,,,,,,,,,,,,,,,,,,,,,
185,1,-0.328465495,-78.2015507,4097.28,6/29/21 0:00,16:31:35,11:31:35,,,,,,,,,,,,,,,,,,,,,,,,,
186,1,-0.32845946,-78.20153008,4097.28,6/29/21 0:00,16:32:05,11:32:05,,,,,,,,,,,,,,,,,,,,,,,,,
187,1,-0.328472201,-78.20154232,4094.39,6/29/21 0:00,16:32:35,11:32:35,,,,,,,,,,,,,,,,,,,,,,,,,
188,1,-0.328467088,-78.20153704,4093.43,6/29/21 0:00,16:33:05,11:33:05,,,,,,,,,,,,,,,,,,,,,,,,,
189,1,-0.328455186,-78.20153628,4094.39,6/29/21 0:00,16:33:35,11:33:35,,,,,,,,,,,,,,,,,,,,,,,,,
190,1,-0.328473877,-78.20153561,4096.31,6/29/21 0:00,16:34:05,11:34:05,,,,,,,,,,,,,,,,,,,,,,,,,
191,1,-0.328479325,-78.20153905,4097.76,6/29/21 0:00,16:34:35,11:34:35,,,,,,,,,,,,,,,,,,,,,,,,,
192,1,-0.328475134,-78.20153595,4097.28,6/29/21 0:00,16:35:35,11:35:35,,,,,,,,,,,,,,,,,,,,,,,,,
193,1,-0.328454515,-78.2015336,4095.83,6/29/21 0:00,16:36:05,11:36:05,,,,,,,,,,,,,,,,,,,,,,,,,
194,1,-0.32846516,-78.20153528,4097.28,6/29/21 0:00,16:36:35,11:36:35,,,,,,,,,,,,,,,,,,,,,,,,,
195,1,-0.328473374,-78.20152958,4096.31,6/29/21 0:00,16:37:05,11:37:05,,,,,,,,,,,,,,,,,,,,,,,,,
196,1,-0.328473877,-78.20152505,4094.87,6/29/21 0:00,16:37:35,11:37:35,,,,,,,,,,,,,,,,,,,,,,,,,
197,1,-0.328471279,-78.20153779,4096.31,6/29/21 0:00,16:38:05,11:38:05,,,,,,,,,,,,,,,,,,,,,,,,,
198,1,-0.328455186,-78.20155674,4097.28,6/29/21 0:00,16:38:35,11:38:35,,,,,,,,,,,,,,,,,,,,,,,,,
199,1,-0.328489048,-78.20154475,4098.72,6/29/21 0:00,16:39:05,11:39:05,,,,,,,,,,,,,,,,,,,,,,,,,
200,1,-0.328466501,-78.20154299,4098.24,6/29/21 0:00,16:39:35,11:39:35,,,,,,,,,,,,,,,,,,,,,,,,,
201,1,-0.328467004,-78.20153788,4096.8,6/29/21 0:00,16:40:05,11:40:05,,,,,,,,,,,,,,,,,,,,,,,,,
202,1,-0.328473123,-78.20154115,4096.31,6/29/21 0:00,16:40:35,11:40:35,,,,,,,,,,,,,,,,,,,,,,,,,
203,1,-0.328425011,-78.20155414,4094.87,6/29/21 0:00,16:41:05,11:41:05,,,,,,,,,,,,,,,,,,,,,,,,,
204,1,-0.328445211,-78.20154056,4092.95,6/29/21 0:00,16:41:35,11:41:35,,,,,,,,,,,,,,,,,,,,,,,,,
205,1,-0.328468177,-78.20154643,4096.31,6/29/21 0:00,16:42:05,11:42:05,,,,,,,,,,,,,,,,,,,,,,,,,
206,1,-0.328477481,-78.20152782,4097.76,6/29/21 0:00,16:42:35,11:42:35,,,,,,,,,,,,,,,,,,,,,,,,,
207,1,-0.328483684,-78.20153662,4097.76,6/29/21 0:00,16:43:05,11:43:05,,,,,,,,,,,,,,,,,,,,,,,,,
208,1,-0.328476559,-78.2015533,4096.8,6/29/21 0:00,16:43:35,11:43:35,,,,,,,,,,,,,,,,,,,,,,,,,
209,1,-0.328455688,-78.20157434,4099.2,6/29/21 0:00,16:44:05,11:44:05,,,,,,,,,,,,,,,,,,,,,,,,,
210,1,-0.328429788,-78.20158071,4100.64,6/29/21 0:00,16:44:35,11:44:35,,,,,,,,,,,,,,,,,,,,,,,,,
211,1,-0.328403888,-78.20161348,4102.08,6/29/21 0:00,16:45:05,11:45:05,,,,,,,,,,,,,,,,,,,,,,,,,
212,1,-0.328412186,-78.2016393,4103.52,6/29/21 0:00,16:45:35,11:45:35,,,,,,,,,,,,,,,,,,,,,,,,,
213,1,-0.328396009,-78.2015937,4103.04,6/29/21 0:00,16:46:05,11:46:05,,,,,,,,,,,,,,,,,,,,,,,,,
214,1,-0.328389639,-78.20158322,4103.04,6/29/21 0:00,16:46:35,11:46:35,,,,,,,,,,,,,,,,,,,,,,,,,
215,1,-0.328394752,-78.20159655,4105.45,6/29/21 0:00,16:47:05,11:47:05,,,,,,,,,,,,,,,,,,,,,,,,,
216,1,-0.328391986,-78.20159295,4103.52,6/29/21 0:00,16:47:35,11:47:35,,,,,,,,,,,,,,,,,,,,,,,,,
217,1,-0.328382179,-78.20159613,4104.49,6/29/21 0:00,16:48:05,11:48:05,,,,,,,,,,,,,,,,,,,,,,,,,
218,1,-0.328385364,-78.20159152,4104.01,6/29/21 0:00,16:48:35,11:48:35,,,,,,,,,,,,,,,,,,,,,,,,,
219,1,-0.328391148,-78.2016015,4103.04,6/29/21 0:00,16:49:05,11:49:05,,,,,,,,,,,,,,,,,,,,,,,,,
220,1,-0.328396261,-78.20159999,4101.6,6/29/21 0:00,16:49:35,11:49:35,,,,,,,,,,,,,,,,,,,,,,,,,
221,1,-0.328392824,-78.20159948,4101.12,6/29/21 0:00,16:50:05,11:50:05,,,,,,,,,,,,,,,,,,,,,,,,,
222,1,-0.328390142,-78.20159764,4101.12,6/29/21 0:00,16:50:35,11:50:35,,,,,,,,,,,,,,,,,,,,,,,,,
223,1,-0.328390729,-78.20155095,4101.6,6/29/21 0:00,16:51:05,11:51:05,,,,,,,,,,,,,,,,,,,,,,,,,
224,1,-0.328403385,-78.20151114,4101.12,6/29/21 0:00,16:51:35,11:51:35,,,,,,,,,,,,,,,,,,,,,,,,,
225,1,-0.328426603,-78.20151684,4102.56,6/29/21 0:00,16:52:05,11:52:05,,,,,,,,,,,,,,,,,,,,,,,,,
226,1,-0.328388633,-78.20159035,4102.56,6/29/21 0:00,16:52:35,11:52:35,,,,,,,,,,,,,,,,,,,,,,,,,
227,1,-0.328390142,-78.20159052,4101.12,6/29/21 0:00,16:53:05,11:53:05,,,,,,,,,,,,,,,,,,,,,,,,,
228,1,-0.328398775,-78.20159093,4102.56,6/29/21 0:00,16:53:35,11:53:35,,,,,,,,,,,,,,,,,,,,,,,,,
229,1,-0.328398356,-78.20158834,4101.12,6/29/21 0:00,16:54:05,11:54:05,,,,,,,,,,,,,,,,,,,,,,,,,
230,1,-0.328397686,-78.20157928,4102.56,6/29/21 0:00,16:54:35,11:54:35,,,,,,,,,,,,,,,,,,,,,,,,,
231,1,-0.328415036,-78.20157627,4102.56,6/29/21 0:00,16:55:05,11:55:05,,,,,,,,,,,,,,,,,,,,,,,,,
232,1,-0.328423753,-78.20156755,4103.04,6/29/21 0:00,16:55:35,11:55:35,,,,,,,,,,,,,,,,,,,,,,,,,
233,1,-0.328411683,-78.20159647,4104.97,6/29/21 0:00,16:56:05,11:56:05,,,,,,,,,,,,,,,,,,,,,,,,,
234,1,-0.328403553,-78.20159638,4106.89,6/29/21 0:00,16:56:34,11:56:34,,,,,,,,,,,,,,,,,,,,,,,,,
235,1,-0.328395758,-78.20158834,4104.97,6/29/21 0:00,16:57:04,11:57:04,,,,,,,,,,,,,,,,,,,,,,,,,
236,1,-0.328393243,-78.20158557,4104.01,6/29/21 0:00,16:57:34,11:57:34,,,,,,,,,,,,,,,,,,,,,,,,,
237,1,-0.328399278,-78.20158473,4104.01,6/29/21 0:00,16:58:04,11:58:04,,,,,,,,,,,,,,,,,,,,,,,,,
238,1,-0.328396847,-78.20157425,4103.52,6/29/21 0:00,16:58:34,11:58:34,,,,,,,,,,,,,,,,,,,,,,,,,
239,1,-0.328399949,-78.20160292,4101.6,6/29/21 0:00,16:59:04,11:59:04,,,,,,,,,,,,,,,,,,,,,,,,,
240,1,-0.328401374,-78.20159513,4102.56,6/29/21 0:00,16:59:34,11:59:34,,,,,,,,,,,,,,,,,,,,,,,,,
241,1,-0.328428028,-78.20160585,4104.01,6/29/21 0:00,17:00:04,12:00:04,,,,,,,,,,,,,,,,,,,,,,,,,
242,1,-0.328417048,-78.20160694,4104.49,6/29/21 0:00,17:00:34,12:00:34,,,,,,,,,,,,,,,,,,,,,,,,,
243,1,-0.32843289,-78.201603,4105.45,6/29/21 0:00,17:01:04,12:01:04,,,,,,,,,,,,,,,,,,,,,,,,,
244,1,-0.328416964,-78.20160669,4107.37,6/29/21 0:00,17:01:34,12:01:34,,,,,,,,,,,,,,,,,,,,,,,,,
245,1,-0.328436159,-78.20159672,4105.45,6/29/21 0:00,17:02:04,12:02:04,,,,,,,,,,,,,,,,,,,,,,,,,
246,1,-0.328403888,-78.20158741,4101.6,6/29/21 0:00,17:02:34,12:02:34,,,,,,,,,,,,,,,,,,,,,,,,,
247,1,-0.32842434,-78.20160636,4104.97,6/29/21 0:00,17:03:04,12:03:04,,,,,,,,,,,,,,,,,,,,,,,,,
248,1,-0.328404559,-78.20159538,4104.97,6/29/21 0:00,17:03:34,12:03:34,,,,,,,,,,,,,,,,,,,,,,,,,
249,1,-0.328388382,-78.20158917,4103.04,6/29/21 0:00,17:04:04,12:04:04,,,,,,,,,,,,,,,,,,,,,,,,,
250,1,-0.328393746,-78.20159622,4098.72,6/29/21 0:00,17:04:34,12:04:34,,,,,,,,,,,,,,,,,,,,,,,,,
251,1,-0.328400536,-78.20159848,4101.6,6/29/21 0:00,17:05:04,12:05:04,,,,,,,,,,,,,,,,,,,,,,,,,
252,1,-0.328404391,-78.20160099,4102.08,6/29/21 0:00,17:05:34,12:05:34,,,,,,,,,,,,,,,,,,,,,,,,,
253,1,-0.328407157,-78.20160015,4103.04,6/29/21 0:00,17:06:04,12:06:04,,,,,,,,,,,,,,,,,,,,,,,,,
254,1,-0.328397015,-78.20159504,4102.08,6/29/21 0:00,17:06:34,12:06:34,,,,,,,,,,,,,,,,,,,,,,,,,
255,1,-0.328392573,-78.20158599,4103.52,6/29/21 0:00,17:07:04,12:07:04,,,,,,,,,,,,,,,,,,,,,,,,,
256,1,-0.328395925,-78.20159907,4103.52,6/29/21 0:00,17:07:34,12:07:34,,,,,,,,,,,,,,,,,,,,,,,,,
257,1,-0.328403302,-78.20157124,4103.04,6/29/21 0:00,17:08:04,12:08:04,,,,,,,,,,,,,,,,,,,,,,,,,
258,1,-0.328454934,-78.20145548,4103.04,6/29/21 0:00,17:08:34,12:08:34,,,,,,,,,,,,,,,,,,,,,,,,,
259,1,-0.328489048,-78.20139329,4104.49,6/29/21 0:00,17:09:04,12:09:04,,,,,,,,,,,,,,,,,,,,,,,,,
260,1,-0.328505477,-78.20122431,4105.93,6/29/21 0:00,17:09:34,12:09:34,,,,,,,,,,,,,,,,,,,,,,,,,
261,1,-0.328571945,-78.20103521,4105.45,6/29/21 0:00,17:10:04,12:10:04,,,,,,,,,,,,,,,,,,,,,,,,,
262,1,-0.328565659,-78.20086875,4105.45,6/29/21 0:00,17:10:34,12:10:34,,,,,,,,,,,,,,,,,,,,,,,,,
263,1,-0.328455605,-78.2007861,4103.52,6/29/21 0:00,17:11:04,12:11:04,,,,,,,,,,,,,,,,,,,,,,,,,
264,1,-0.328274891,-78.20075308,4102.56,6/29/21 0:00,17:11:34,12:11:34,,,,,,,,,,,,,,,,,,,,,,,,,
265,1,-0.328218481,-78.20074872,4103.52,6/29/21 0:00,17:12:04,12:12:04,,,,,,,,,,,,,,,,,,,,,,,,,
266,1,-0.328217726,-78.20069985,4103.52,6/29/21 0:00,17:12:34,12:12:34,,,,,,,,,,,,,,,,,,,,,,,,,
267,1,-0.328173386,-78.20064722,4102.56,6/29/21 0:00,17:13:04,12:13:04,,,,,,,,,,,,,,,,,,,,,,,,,
268,1,-0.328000467,-78.20074797,4104.49,6/29/21 0:00,17:13:34,12:13:34,,,,,,,,,,,,,,,,,,,,,,,,,
269,1,-0.327827716,-78.200825,4105.45,6/29/21 0:00,17:14:04,12:14:04,,,,,,,,,,,,,,,,,,,,,,,,,
270,1,-0.32762412,-78.20083405,4104.49,6/29/21 0:00,17:14:34,12:14:34,,,,,,,,,,,,,,,,,,,,,,,,,
271,1,-0.327371238,-78.20079675,4103.04,6/29/21 0:00,17:15:04,12:15:04,,,,,,,,,,,,,,,,,,,,,,,,,
272,1,-0.327213407,-78.20065183,4104.01,6/29/21 0:00,17:15:34,12:15:34,,,,,,,,,,,,,,,,,,,,,,,,,
273,1,-0.327015175,-78.2005235,4105.45,6/29/21 0:00,17:16:04,12:16:04,,,,,,,,,,,,,,,,,,,,,,,,,
274,1,-0.326866563,-78.20034857,4104.49,6/29/21 0:00,17:16:34,12:16:34,,,,,,,,,,,,,,,,,,,,,,,,,
275,1,-0.326682245,-78.2002251,4103.52,6/29/21 0:00,17:17:04,12:17:04,,,,,,,,,,,,,,,,,,,,,,,,,
276,1,-0.326495329,-78.20006576,4103.04,6/29/21 0:00,17:17:34,12:17:34,,,,,,,,,,,,,,,,,,,,,,,,,
277,1,-0.326321656,-78.19997222,4101.6,6/29/21 0:00,17:18:04,12:18:04,,,,,,,,,,,,,,,,,,,,,,,,,
278,1,-0.326200537,-78.19989653,4103.52,6/29/21 0:00,17:18:34,12:18:34,,,,,,,,,,,,,,,,,,,,,,,,,
279,1,-0.326113869,-78.1998915,4105.93,6/29/21 0:00,17:19:04,12:19:04,,,,,,,,,,,,,,,,,,,,,,,,,
280,1,-0.326084867,-78.1998708,4105.45,6/29/21 0:00,17:19:34,12:19:34,,,,,,,,,,,,,,,,,,,,,,,,,
281,1,-0.325932903,-78.19979964,4107.37,6/29/21 0:00,17:20:04,12:20:04,,,,,,,,,,,,,,,,,,,,,,,,,
282,1,-0.325831901,-78.19969512,4108.33,6/29/21 0:00,17:20:34,12:20:34,,,,,,,,,,,,,,,,,,,,,,,,,
283,1,-0.32577524,-78.19970308,4108.33,6/29/21 0:00,17:21:04,12:21:04,,,,,,,,,,,,,,,,,,,,,,,,,
284,1,-0.325779095,-78.1996895,4111.22,6/29/21 0:00,17:21:34,12:21:34,,,,,,,,,,,,,,,,,,,,,,,,,
285,1,-0.325776162,-78.19969973,4109.77,6/29/21 0:00,17:22:04,12:22:04,,,,,,,,,,,,,,,,,,,,,,,,,
286,1,-0.32576669,-78.19970165,4108.81,6/29/21 0:00,17:22:34,12:22:34,,,,,,,,,,,,,,,,,,,,,,,,,
287,1,-0.325758811,-78.19970869,4109.77,6/29/21 0:00,17:23:04,12:23:04,,,,,,,,,,,,,,,,,,,,,,,,,
288,1,-0.325783202,-78.19969713,4111.7,6/29/21 0:00,17:23:34,12:23:34,,,,,,,,,,,,,,,,,,,,,,,,,
289,1,-0.32585646,-78.19968992,4112.66,6/29/21 0:00,17:24:04,12:24:04,,,,,,,,,,,,,,,,,,,,,,,,,
290,1,-0.32599384,-78.1998128,4108.81,6/29/21 0:00,17:24:34,12:24:34,,,,,,,,,,,,,,,,,,,,,,,,,
291,1,-0.326192575,-78.19996208,4104.01,6/29/21 0:00,17:25:04,12:25:04,,,,,,,,,,,,,,,,,,,,,,,,,
292,1,-0.326377731,-78.20010038,4102.56,6/29/21 0:00,17:25:34,12:25:34,,,,,,,,,,,,,,,,,,,,,,,,,
293,1,-0.326560624,-78.20017255,4103.04,6/29/21 0:00,17:26:04,12:26:04,,,,,,,,,,,,,,,,,,,,,,,,,
294,1,-0.326728933,-78.20022854,4102.56,6/29/21 0:00,17:26:34,12:26:34,,,,,,,,,,,,,,,,,,,,,,,,,
295,1,-0.326890703,-78.20036399,4101.12,6/29/21 0:00,17:27:04,12:27:04,,,,,,,,,,,,,,,,,,,,,,,,,
296,1,-0.326972008,-78.20044085,4103.04,6/29/21 0:00,17:27:34,12:27:34,,,,,,,,,,,,,,,,,,,,,,,,,
297,1,-0.327131851,-78.20054613,4104.49,6/29/21 0:00,17:28:04,12:28:04,,,,,,,,,,,,,,,,,,,,,,,,,
298,1,-0.327322623,-78.20058536,4102.56,6/29/21 0:00,17:28:34,12:28:34,,,,,,,,,,,,,,,,,,,,,,,,,
299,1,-0.327470312,-78.20068493,4103.52,6/29/21 0:00,17:29:04,12:29:04,,,,,,,,,,,,,,,,,,,,,,,,,
300,1,-0.327632083,-78.20070354,4103.52,6/29/21 0:00,17:29:34,12:29:34,,,,,,,,,,,,,,,,,,,,,,,,,
301,1,-0.327765103,-78.20075216,4102.56,6/29/21 0:00,17:30:04,12:30:04,,,,,,,,,,,,,,,,,,,,,,,,,
302,1,-0.327935172,-78.20073036,4102.56,6/29/21 0:00,17:30:34,12:30:34,,,,,,,,,,,,,,,,,,,,,,,,,
303,1,-0.32811706,-78.20068795,4101.6,6/29/21 0:00,17:31:04,12:31:04,,,,,,,,,,,,,,,,,,,,,,,,,
304,1,-0.328199454,-78.20071427,4104.97,6/29/21 0:00,17:31:34,12:31:34,,,,,,,,,,,,,,,,,,,,,,,,,
305,1,-0.32822636,-78.20074671,4104.49,6/29/21 0:00,17:32:04,12:32:04,,,,,,,,,,,,,,,,,,,,,,,,,
306,1,-0.328228455,-78.20074386,4104.97,6/29/21 0:00,17:32:34,12:32:34,,,,,,,,,,,,,,,,,,,,,,,,,
307,1,-0.328226192,-78.20073715,4105.45,6/29/21 0:00,17:33:04,12:33:04,,,,,,,,,,,,,,,,,,,,,,,,,
308,1,-0.328227701,-78.20074419,4104.97,6/29/21 0:00,17:33:34,12:33:34,,,,,,,,,,,,,,,,,,,,,,,,,
309,1,-0.328224013,-78.20074805,4108.81,6/29/21 0:00,17:34:04,12:34:04,,,,,,,,,,,,,,,,,,,,,,,,,
310,1,-0.328232897,-78.20074009,4106.89,6/29/21 0:00,17:34:34,12:34:34,,,,,,,,,,,,,,,,,,,,,,,,,
311,1,-0.328231137,-78.20073481,4104.97,6/29/21 0:00,17:35:04,12:35:04,,,,,,,,,,,,,,,,,,,,,,,,,
312,1,-0.328229629,-78.20074336,4105.45,6/29/21 0:00,17:35:34,12:35:34,,,,,,,,,,,,,,,,,,,,,,,,,
313,1,-0.32822812,-78.20075065,4104.01,6/29/21 0:00,17:36:04,12:36:04,,,,,,,,,,,,,,,,,,,,,,,,,
314,1,-0.328225773,-78.2007452,4108.33,6/29/21 0:00,17:36:34,12:36:34,,,,,,,,,,,,,,,,,,,,,,,,,
315,1,-0.328258211,-78.20068535,4108.33,6/29/21 0:00,17:37:04,12:37:04,,,,,,,,,,,,,,,,,,,,,,,,,
316,1,-0.328224013,-78.20074797,4106.41,6/29/21 0:00,17:37:34,12:37:34,,,,,,,,,,,,,,,,,,,,,,,,,
317,1,-0.328244213,-78.20074126,4106.89,6/29/21 0:00,17:38:04,12:38:04,,,,,,,,,,,,,,,,,,,,,,,,,
318,1,-0.328224851,-78.20074646,4104.97,6/29/21 0:00,17:38:34,12:38:34,,,,,,,,,,,,,,,,,,,,,,,,,
319,1,-0.328219235,-78.20075844,4106.89,6/29/21 0:00,17:39:04,12:39:04,,,,,,,,,,,,,,,,,,,,,,,,,
320,1,-0.328237675,-78.20074989,4105.93,6/29/21 0:00,17:39:34,12:39:34,,,,,,,,,,,,,,,,,,,,,,,,,
321,1,-0.328238849,-78.20075744,4105.45,6/29/21 0:00,17:40:04,12:40:04,,,,,,,,,,,,,,,,,,,,,,,,,
322,1,-0.32823625,-78.20074545,4106.41,6/29/21 0:00,17:40:34,12:40:34,,,,,,,,,,,,,,,,,,,,,,,,,
323,1,-0.328217391,-78.20078577,4107.37,6/29/21 0:00,17:41:04,12:41:04,,,,,,,,,,,,,,,,,,,,,,,,,
324,1,-0.328236334,-78.20077445,4105.93,6/29/21 0:00,17:41:34,12:41:34,,,,,,,,,,,,,,,,,,,,,,,,,
325,1,-0.328233736,-78.20072584,4106.41,6/29/21 0:00,17:42:04,12:42:04,,,,,,,,,,,,,,,,,,,,,,,,,
326,1,-0.328225689,-78.20071645,4107.37,6/29/21 0:00,17:42:34,12:42:34,,,,,,,,,,,,,,,,,,,,,,,,,
327,1,-0.328236418,-78.20077856,4105.93,6/29/21 0:00,17:43:04,12:43:04,,,,,,,,,,,,,,,,,,,,,,,,,
328,1,-0.328221079,-78.20075685,4103.04,6/29/21 0:00,17:43:34,12:43:34,,,,,,,,,,,,,,,,,,,,,,,,,
329,1,-0.328216804,-78.20074939,4102.08,6/29/21 0:00,17:44:04,12:44:04,,,,,,,,,,,,,,,,,,,,,,,,,
330,1,-0.328224599,-78.20075115,4104.01,6/29/21 0:00,17:44:34,12:44:34,,,,,,,,,,,,,,,,,,,,,,,,,
331,1,-0.328215295,-78.20075786,4103.04,6/29/21 0:00,17:45:04,12:45:04,,,,,,,,,,,,,,,,,,,,,,,,,
332,1,-0.328227701,-78.20074587,4101.12,6/29/21 0:00,17:45:34,12:45:34,,,,,,,,,,,,,,,,,,,,,,,,,
333,1,-0.328223342,-78.20075761,4101.6,6/29/21 0:00,17:46:04,12:46:04,,,,,,,,,,,,,,,,,,,,,,,,,
334,1,-0.32822812,-78.2007478,4104.49,6/29/21 0:00,17:46:34,12:46:34,,,,,,,,,,,,,,,,,,,,,,,,,
335,1,-0.328224516,-78.20074135,4103.04,6/29/21 0:00,17:47:04,12:47:04,,,,,,,,,,,,,,,,,,,,,,,,,
336,1,-0.328230802,-78.20075543,4105.93,6/29/21 0:00,17:47:34,12:47:34,,,,,,,,,,,,,,,,,,,,,,,,,
337,1,-0.328231975,-78.20075476,4109.77,6/29/21 0:00,17:48:04,12:48:04,,,,,,,,,,,,,,,,,,,,,,,,,
338,1,-0.328225438,-78.20075903,4111.22,6/29/21 0:00,17:48:34,12:48:34,,,,,,,,,,,,,,,,,,,,,,,,,
339,1,-0.328231724,-78.20073288,4111.7,6/29/21 0:00,17:49:04,12:49:04,,,,,,,,,,,,,,,,,,,,,,,,,
340,1,-0.328233149,-78.20075023,4109.29,6/29/21 0:00,17:49:34,12:49:34,,,,,,,,,,,,,,,,,,,,,,,,,
341,1,-0.328236837,-78.2007504,4111.7,6/29/21 0:00,17:50:04,12:50:04,,,,,,,,,,,,,,,,,,,,,,,,,
342,1,-0.328231305,-78.20076146,4108.33,6/29/21 0:00,17:50:34,12:50:34,,,,,,,,,,,,,,,,,,,,,,,,,
343,1,-0.328234741,-78.20075207,4106.41,6/29/21 0:00,17:51:04,12:51:04,,,,,,,,,,,,,,,,,,,,,,,,,
344,1,-0.328227952,-78.20075534,4105.45,6/29/21 0:00,17:51:34,12:51:34,,,,,,,,,,,,,,,,,,,,,,,,,
345,1,-0.328231808,-78.20074445,4105.93,6/29/21 0:00,17:52:04,12:52:04,,,,,,,,,,,,,,,,,,,,,,,,,
346,1,-0.328223929,-78.20075409,4106.41,6/29/21 0:00,17:52:34,12:52:34,,,,,,,,,,,,,,,,,,,,,,,,,
347,1,-0.328225857,-78.20076113,4106.41,6/29/21 0:00,17:53:04,12:53:04,,,,,,,,,,,,,,,,,,,,,,,,,
348,1,-0.328229377,-78.20075643,4106.89,6/29/21 0:00,17:53:09,12:53:09,,,,,,,,,,,,,,,,,,,,,,,,,
349,1,-0.328226024,-78.20075509,4099.68,6/29/21 0:00,18:26:08,13:26:08,,,,,,,,,,,,,,,,,,,,,,,,,
350,1,-0.327310972,-78.20075358,4103.04,6/29/21 0:00,18:26:38,13:26:38,,,,,,,,,,,,,,,,,,,,,,,,,
351,1,-0.327319857,-78.20076121,4100.64,6/29/21 0:00,18:27:08,13:27:08,,,,,,,,,,,,,,,,,,,,,,,,,
352,1,-0.327302422,-78.20075786,4102.08,6/29/21 0:00,18:27:38,13:27:38,,,,,,,,,,,,,,,,,,,,,,,,,
353,1,-0.327307032,-78.2007587,4100.16,6/29/21 0:00,18:28:08,13:28:08,,,,,,,,,,,,,,,,,,,,,,,,,
354,1,-0.327303763,-78.20075132,4098.24,6/29/21 0:00,18:28:38,13:28:38,,,,,,,,,,,,,,,,,,,,,,,,,
355,1,-0.327307535,-78.20075895,4100.64,6/29/21 0:00,18:29:08,13:29:08,,,,,,,,,,,,,,,,,,,,,,,,,
356,1,-0.327307368,-78.20075593,4100.64,6/29/21 0:00,18:29:38,13:29:38,,,,,,,,,,,,,,,,,,,,,,,,,
357,1,-0.327313235,-78.20076012,4100.16,6/29/21 0:00,18:30:08,13:30:08,,,,,,,,,,,,,,,,,,,,,,,,,
358,1,-0.327310553,-78.20075702,4101.12,6/29/21 0:00,18:30:38,13:30:38,,,,,,,,,,,,,,,,,,,,,,,,,
359,1,-0.327308793,-78.20075786,4104.01,6/29/21 0:00,18:31:08,13:31:08,,,,,,,,,,,,,,,,,,,,,,,,,
360,1,-0.327311642,-78.20075501,4104.97,6/29/21 0:00,18:31:38,13:31:38,,,,,,,,,,,,,,,,,,,,,,,,,
361,1,-0.327312313,-78.20075786,4105.93,6/29/21 0:00,18:32:08,13:32:08,,,,,,,,,,,,,,,,,,,,,,,,,
362,1,-0.327305775,-78.20074285,4104.49,6/29/21 0:00,18:32:38,13:32:38,,,,,,,,,,,,,,,,,,,,,,,,,
363,1,-0.327309798,-78.20076649,4106.89,6/29/21 0:00,18:33:08,13:33:08,,,,,,,,,,,,,,,,,,,,,,,,,
364,1,-0.327298399,-78.20075442,4104.01,6/29/21 0:00,18:33:38,13:33:38,,,,,,,,,,,,,,,,,,,,,,,,,
365,1,-0.327304099,-78.20076113,4104.49,6/29/21 0:00,18:34:08,13:34:08,,,,,,,,,,,,,,,,,,,,,,,,,
366,1,-0.327305943,-78.20076096,4104.49,6/29/21 0:00,18:34:38,13:34:38,,,,,,,,,,,,,,,,,,,,,,,,,
367,1,-0.32729907,-78.20075551,4104.49,6/29/21 0:00,18:35:08,13:35:08,,,,,,,,,,,,,,,,,,,,,,,,,
368,1,-0.32731751,-78.20075434,4102.08,6/29/21 0:00,18:35:38,13:35:38,,,,,,,,,,,,,,,,,,,,,,,,,
369,1,-0.327314492,-78.20075828,4102.56,6/29/21 0:00,18:36:08,13:36:08,,,,,,,,,,,,,,,,,,,,,,,,,
