OBJECTID,pointid,FloAccu,Ele,lat,lon
1631,121130,724,4255,-0.3217636,-78.19445754
1632,121131,723,4256,-0.3217636,-78.19443061
1633,121132,722,4256,-0.32176359,-78.19440368
1634,121184,1090,4242,-0.32179246,-78.20078566
1635,121185,1071,4242,-0.32179243,-78.20065102
1636,121186,513,4230,-0.3217922,-78.19981624
1637,121187,583,4230,-0.32179218,-78.19976239
1638,121188,679,4230,-0.32179212,-78.19954696
1639,121189,4806,4230,-0.32179209,-78.19943925
1640,121190,698,4225,-0.32179173,-78.19814669
1641,121191,6448,4225,-0.32179137,-78.19682721
1642,121192,7412,4224,-0.32179132,-78.19666564
1643,121193,3505,4251,-0.32179077,-78.19464603
1644,121194,739,4252,-0.32179075,-78.19459217
1645,121195,736,4253,-0.32179074,-78.19456524
1646,121196,735,4253,-0.32179074,-78.19453832
1647,121259,1134,4242,-0.32181957,-78.20075872
1648,121260,1072,4242,-0.32181954,-78.20065101
1649,121261,514,4230,-0.32181931,-78.19981623
1650,121262,584,4230,-0.32181929,-78.19976238
1651,121263,680,4230,-0.32181923,-78.19954695
1652,121264,4808,4230,-0.3218192,-78.19943924
1653,121265,699,4225,-0.32181884,-78.19814668
1654,121266,6474,4225,-0.32181847,-78.19680027
1655,121267,7439,4225,-0.32181844,-78.19669256
1656,121268,3557,4245,-0.32181792,-78.19480759
1657,121269,3553,4246,-0.32181791,-78.19478066
1658,121270,3517,4247,-0.3218179,-78.19475373
1659,121271,3514,4248,-0.3218179,-78.19472681
1660,121272,3509,4249,-0.32181789,-78.19469988
1661,121273,3507,4250,-0.32181788,-78.19467295
1662,121274,742,4251,-0.32181787,-78.19461909
1663,121320,1399,4242,-0.32184667,-78.20073179
1664,121321,1949,4242,-0.32184666,-78.20070486
1665,121322,1073,4242,-0.32184665,-78.200651
1666,121323,522,4230,-0.32184642,-78.19981623
1667,121324,585,4230,-0.3218464,-78.19976237
1668,121325,681,4230,-0.32184634,-78.19954694
1669,121326,4809,4230,-0.32184631,-78.19943923
1670,121327,700,4225,-0.32184595,-78.19814668
1671,121328,6494,4225,-0.32184557,-78.19677334
1672,121329,7465,4225,-0.32184556,-78.19671948
1673,121330,3561,4243,-0.32184504,-78.19486144
1674,121331,3559,4244,-0.32184504,-78.19483451
1675,121332,743,4251,-0.32184498,-78.19464601
1676,121392,1960,4242,-0.32187376,-78.20067792
1677,121393,1074,4242,-0.32187376,-78.200651
1678,121394,543,4230,-0.32187352,-78.19981622
1679,121395,586,4230,-0.32187351,-78.19976236
1680,121396,682,4230,-0.32187345,-78.19954694
1681,121397,4810,4230,-0.32187342,-78.19943922
1682,121398,701,4225,-0.32187306,-78.19814667
1683,121399,14014,4225,-0.32187267,-78.1967464
1684,121400,3564,4242,-0.32187216,-78.19488836
1685,121401,856,4249,-0.3218721,-78.19467293
1686,121456,3039,4242,-0.32190086,-78.20065099
1687,121457,558,4229,-0.32190063,-78.19978928
1688,121458,587,4229,-0.32190062,-78.19976236
1689,121459,683,4229,-0.32190056,-78.19954693
1690,121460,4811,4229,-0.32190053,-78.19943922
1691,121461,702,4224,-0.32190017,-78.19814666
1692,121462,14024,4225,-0.32189979,-78.19677332
1693,121463,4669,4239,-0.32189931,-78.19504992
1694,121464,4668,4239,-0.32189931,-78.19502299
1695,121465,4618,4240,-0.3218993,-78.19499606
1696,121466,4617,4240,-0.32189929,-78.19496914
1697,121467,4530,4241,-0.32189928,-78.19494221
1698,121468,4529,4241,-0.32189928,-78.19491528
1699,121469,963,4242,-0.32189927,-78.19488835
1700,121470,962,4243,-0.32189926,-78.19486142
1701,121471,961,4243,-0.32189925,-78.1948345
1702,121472,952,4244,-0.32189925,-78.19480757
1703,121473,951,4245,-0.32189924,-78.19478064
1704,121474,950,4246,-0.32189923,-78.19475371
1705,121475,948,4247,-0.32189922,-78.19472678
1706,121476,946,4248,-0.32189922,-78.19469986
1707,121557,3048,4242,-0.32192797,-78.20062405
1708,121558,1147,4228,-0.32192773,-78.19976235
1709,121559,684,4228,-0.32192767,-78.19954692
1710,121560,4854,4228,-0.32192765,-78.19946614
1711,121561,703,4224,-0.32192728,-78.19814665
1712,121562,14042,4225,-0.32192692,-78.19682717
1713,121563,14039,4225,-0.32192691,-78.19680024
1714,121564,4748,4238,-0.32192644,-78.19510377
1715,121565,4747,4238,-0.32192643,-78.19507684
1716,121618,3051,4242,-0.32195508,-78.20062405
1717,121619,1149,4227,-0.32195484,-78.19976234
1718,121620,685,4227,-0.32195478,-78.19954692
1719,121621,4855,4228,-0.32195476,-78.19946613
1720,121622,753,4224,-0.32195439,-78.19814665
1721,121623,14073,4225,-0.32195404,-78.19688102
1722,121624,14067,4225,-0.32195403,-78.19685409
1723,121625,5017,4237,-0.32195357,-78.19518455
1724,121626,4948,4237,-0.32195356,-78.19515762
1725,121627,4947,4237,-0.32195355,-78.19513069
1726,121686,3074,4242,-0.32198219,-78.20062404
1727,121687,1151,4226,-0.32198195,-78.19976233
1728,121688,686,4226,-0.32198189,-78.19954691
1729,121689,4857,4226,-0.32198187,-78.19949305
1730,121690,762,4224,-0.32198151,-78.19817357
1731,121691,14099,4225,-0.32198116,-78.19690794
1732,121692,5311,4231,-0.32198087,-78.19585774
1733,121693,5294,4231,-0.32198086,-78.19583082
1734,121694,5288,4231,-0.32198085,-78.19580389
1735,121695,5247,4232,-0.32198084,-78.19577696
1736,121696,5246,4232,-0.32198084,-78.19575003
1737,121697,5245,4232,-0.32198083,-78.1957231
1738,121698,5244,4232,-0.32198082,-78.19569617
1739,121699,5192,4233,-0.32198081,-78.19566925
1740,121700,5191,4233,-0.32198081,-78.19564232
1741,121701,5190,4233,-0.3219808,-78.19561539
1742,121702,5189,4233,-0.32198079,-78.19558846
1743,121703,5134,4234,-0.32198078,-78.19556153
1744,121704,5133,4234,-0.32198078,-78.19553461
1745,121705,5132,4234,-0.32198077,-78.19550768
1746,121706,5131,4234,-0.32198076,-78.19548075
1747,121707,5130,4234,-0.32198075,-78.19545382
1748,121708,5037,4235,-0.32198075,-78.19542689
1749,121709,5036,4235,-0.32198074,-78.19539996
1750,121710,5035,4235,-0.32198073,-78.19537304
1751,121711,5034,4235,-0.32198072,-78.19534611
1752,121712,5033,4236,-0.32198072,-78.19531918
1753,121713,5032,4236,-0.32198071,-78.19529225
1754,121714,5031,4236,-0.3219807,-78.19526532
1755,121715,5030,4236,-0.32198069,-78.1952384
1756,121716,5029,4236,-0.32198069,-78.19521147
1757,121773,3081,4242,-0.3220093,-78.20065096
1758,121774,1152,4225,-0.32200906,-78.19976233
1759,121775,687,4225,-0.322009,-78.1995469
1760,121776,4859,4225,-0.32200898,-78.19949304
1761,121777,796,4223,-0.32200862,-78.19820049
1762,121778,14141,4225,-0.32200828,-78.19696179
1763,121779,14132,4225,-0.32200827,-78.19693486
1764,121780,6727,4229,-0.32200801,-78.19599238
1765,121781,6723,4229,-0.322008,-78.19596545
1766,121782,6717,4229,-0.322008,-78.19593852
1767,121783,6662,4230,-0.32200799,-78.19591159
1768,121784,6661,4230,-0.32200798,-78.19588466
1769,121785,1338,4231,-0.32200797,-78.19585774
1770,121786,1337,4231,-0.32200797,-78.19583081
1771,121787,1336,4231,-0.32200796,-78.19580388
1772,121788,1292,4232,-0.32200795,-78.19577695
1773,121789,1291,4232,-0.32200794,-78.19575002
1774,121790,1290,4232,-0.32200794,-78.1957231
1775,121791,1289,4232,-0.32200793,-78.19569617
1776,121792,1234,4233,-0.32200792,-78.19566924
1777,121793,1233,4233,-0.32200791,-78.19564231
1778,121794,1232,4233,-0.32200791,-78.19561538
1779,121795,1231,4233,-0.3220079,-78.19558845
1780,121796,542,4234,-0.32200789,-78.19556153
1781,121797,541,4234,-0.32200789,-78.1955346
1782,121798,540,4234,-0.32200788,-78.19550767
1783,121799,539,4234,-0.32200787,-78.19548074
1784,121800,538,4234,-0.32200786,-78.19545381
1785,121847,3082,4242,-0.32203641,-78.20065095
1786,121848,1153,4224,-0.32203617,-78.19976232
1787,121849,688,4224,-0.32203611,-78.19954689
1788,121850,4861,4224,-0.32203609,-78.19949304
1789,121851,808,4223,-0.32203574,-78.19822741
1790,121852,14199,4225,-0.3220354,-78.19701564
1791,121853,14181,4225,-0.3220354,-78.19698871
1792,121854,6788,4228,-0.32203514,-78.19604623
1793,121855,6787,4228,-0.32203513,-78.1960193
1794,121856,687,4234,-0.322035,-78.19556152
1795,121857,528,4235,-0.32203496,-78.19542688
1796,121858,526,4235,-0.32203496,-78.19539995
1797,121859,364,4235,-0.32203495,-78.19537302
1798,121860,363,4235,-0.32203494,-78.19534609
1799,121942,3087,4242,-0.32206353,-78.20067787
1800,121943,1177,4222,-0.32206327,-78.19976231
1801,121944,689,4223,-0.32206321,-78.19954689
1802,121945,4863,4223,-0.3220632,-78.19949303
1803,121946,863,4223,-0.32206286,-78.19825433
1804,121947,14286,4225,-0.32206252,-78.19704256
1805,121948,6859,4226,-0.32206228,-78.19615393
1806,121949,6852,4226,-0.32206227,-78.196127
1807,121950,6812,4227,-0.32206226,-78.19610007
1808,121951,6811,4227,-0.32206225,-78.19607315
1809,121952,434,4234,-0.3220621,-78.19553458
1810,121953,356,4236,-0.32206204,-78.19531916
1811,122031,3088,4242,-0.32209064,-78.20067787
1812,122032,1178,4221,-0.32209038,-78.1997623
1813,122033,690,4222,-0.32209032,-78.19954688
1814,122034,4866,4222,-0.32209031,-78.19949302
1815,122035,890,4223,-0.32208997,-78.19828125
1816,122036,21306,4225,-0.32208964,-78.19706948
1817,122037,6999,4225,-0.32208963,-78.19704255
1818,122038,6998,4225,-0.32208962,-78.19701563
1819,122039,6997,4225,-0.32208962,-78.1969887
1820,122040,6996,4224,-0.32208961,-78.19696177
1821,122041,6995,4224,-0.3220896,-78.19693484
1822,122042,6994,4224,-0.32208959,-78.19690791
1823,122043,6993,4224,-0.32208959,-78.19688098
1824,122044,6992,4223,-0.32208958,-78.19685406
1825,122045,6991,4223,-0.32208957,-78.19682713
1826,122046,6990,4223,-0.32208956,-78.1968002
1827,122047,6989,4222,-0.32208956,-78.19677327
1828,122048,6988,4222,-0.32208955,-78.19674634
1829,122049,6987,4222,-0.32208954,-78.19671942
1830,122050,6986,4222,-0.32208953,-78.19669249
1831,122051,6985,4221,-0.32208953,-78.19666556
1832,122052,6984,4221,-0.32208952,-78.19663863
1833,122053,6983,4221,-0.32208951,-78.1966117
1834,122054,6982,4222,-0.3220895,-78.19658477
1835,122055,6981,4222,-0.3220895,-78.19655785
1836,122056,6980,4222,-0.32208949,-78.19653092
1837,122057,6979,4223,-0.32208948,-78.19650399
1838,122058,6978,4223,-0.32208947,-78.19647706
1839,122059,6977,4224,-0.32208947,-78.19645013
1840,122060,6976,4224,-0.32208946,-78.19642321
1841,122061,6975,4224,-0.32208945,-78.19639628
1842,122062,6974,4224,-0.32208944,-78.19636935
1843,122063,6973,4224,-0.32208944,-78.19634242
1844,122064,6972,4224,-0.32208943,-78.19631549
1845,122065,6971,4224,-0.32208942,-78.19628856
1846,122066,6970,4225,-0.32208941,-78.19626164
1847,122067,6969,4225,-0.32208941,-78.19623471
1848,122068,6968,4225,-0.3220894,-78.19620778
1849,122069,6967,4225,-0.32208939,-78.19618085
1850,122145,3110,4242,-0.32211775,-78.20070479
1851,122146,1179,4220,-0.32211749,-78.1997623
1852,122147,691,4221,-0.32211743,-78.19954687
1853,122148,4994,4221,-0.32211743,-78.19951994
1854,122149,921,4223,-0.32211709,-78.19830817
1855,122150,21389,4225,-0.32211675,-78.1970964
1856,122221,3111,4242,-0.32214486,-78.20067785
1857,122222,1180,4219,-0.3221446,-78.19976229
1858,122223,5687,4220,-0.32214454,-78.19954686
1859,122224,954,4223,-0.32214421,-78.19833509
1860,122225,21455,4225,-0.32214387,-78.19712332
1861,122306,3115,4240,-0.32217196,-78.20065091
1862,122307,1181,4218,-0.32217171,-78.19976228
1863,122308,5766,4219,-0.32217165,-78.19954686
1864,122309,998,4224,-0.32217132,-78.19836201
1865,122310,21615,4225,-0.32217099,-78.19715024
1866,122388,3116,4239,-0.32219906,-78.20062398
1867,122389,1182,4217,-0.32219882,-78.19976227
1868,122390,5768,4218,-0.32219877,-78.19957378
1869,122391,1425,4225,-0.32219844,-78.19838893
1870,122392,21693,4225,-0.3221981,-78.19717716
1871,122472,3117,4237,-0.32222616,-78.20059704
1872,122473,1183,4216,-0.32222593,-78.19976227
1873,122474,5771,4217,-0.32222589,-78.19962763
1874,122475,5770,4217,-0.32222589,-78.1996007
1875,122476,1426,4225,-0.32222555,-78.19838893
1876,122477,21841,4225,-0.32222522,-78.19720409
1877,122543,3118,4235,-0.32225326,-78.20057011
1878,122544,1184,4216,-0.32225304,-78.19976226
1879,122545,388,4216,-0.32225302,-78.1997084
1880,122546,5773,4216,-0.32225301,-78.19965455
1881,122547,1427,4225,-0.32225266,-78.19838892
1882,122548,21990,4225,-0.32225234,-78.19723101
1883,122626,3119,4233,-0.32228037,-78.20054317
1884,122627,1185,4215,-0.32228015,-78.19976225
1885,122628,399,4215,-0.32228014,-78.19973532
1886,122629,5775,4216,-0.32228013,-78.19968147
1887,122630,1462,4225,-0.32227977,-78.19838891
1888,122631,22120,4225,-0.32227946,-78.19725793
1889,122696,3120,4231,-0.32230747,-78.20051624
1890,122697,1586,4215,-0.32230726,-78.19976225
1891,122698,5777,4215,-0.32230724,-78.19970839
1892,122699,304,4216,-0.32230723,-78.19965453
1893,122700,1464,4225,-0.32230688,-78.1983889
1894,122701,22165,4225,-0.32230657,-78.19728485
1895,122773,3121,4229,-0.32233457,-78.2004893
1896,122774,1588,4215,-0.32233438,-78.19978917
1897,122775,5778,4215,-0.32233436,-78.19973531
1898,122776,362,4215,-0.32233435,-78.19968145
1899,122777,1477,4225,-0.32233399,-78.1983889
1900,122778,22204,4225,-0.32233369,-78.19731177
1901,122862,3122,4227,-0.32236167,-78.20046237
1902,122863,1590,4215,-0.32236149,-78.19981609
1903,122864,5779,4215,-0.32236148,-78.19976223
1904,122865,363,4215,-0.32236146,-78.19970837
1905,122866,1480,4225,-0.3223611,-78.19838889
1906,122867,22263,4225,-0.32236081,-78.19733869
1907,122962,3123,4225,-0.32238877,-78.20043543
1908,122963,1592,4215,-0.32238861,-78.19984301
1909,122964,5780,4215,-0.32238859,-78.19978915
1910,122965,364,4215,-0.32238858,-78.19973529
1911,122966,1491,4225,-0.32238821,-78.19838888
1912,122967,22372,4224,-0.32238804,-78.19779646
1913,122968,22320,4224,-0.32238803,-78.19776953
1914,122969,22319,4224,-0.32238803,-78.19774261
1915,122970,22318,4224,-0.32238802,-78.19771568
1916,122971,22317,4224,-0.32238801,-78.19768875
1917,122972,22316,4224,-0.322388,-78.19766182
1918,122973,22315,4224,-0.322388,-78.19763489
1919,122974,22314,4224,-0.32238799,-78.19760796
1920,122975,22313,4224,-0.32238798,-78.19758104
1921,122976,22312,4225,-0.32238797,-78.19755411
1922,122977,22311,4225,-0.32238797,-78.19752718
1923,122978,22310,4225,-0.32238796,-78.19750025
1924,122979,22309,4225,-0.32238795,-78.19747332
1925,122980,22308,4225,-0.32238794,-78.1974464
1926,122981,22307,4225,-0.32238794,-78.19741947
1927,122982,22306,4225,-0.32238793,-78.19739254
1928,122983,22303,4225,-0.32238792,-78.19736561
1929,123081,3124,4223,-0.32241587,-78.20040849
1930,123082,1594,4215,-0.32241573,-78.19986993
1931,123083,5781,4215,-0.32241571,-78.19981607
1932,123084,365,4215,-0.3224157,-78.19976222
1933,123085,1496,4225,-0.32241531,-78.19838888
1934,123086,22411,4223,-0.32241516,-78.19782338
1935,123142,3125,4221,-0.32244298,-78.20038156
1936,123143,1596,4215,-0.32244284,-78.19989685
1937,123144,5782,4215,-0.32244283,-78.19984299
1938,123145,366,4215,-0.32244281,-78.19978914
1939,123146,1500,4225,-0.32244242,-78.19838887
1940,123147,22497,4223,-0.32244227,-78.1978503
1941,123209,3127,4219,-0.32247009,-78.20038155
1942,123210,1598,4215,-0.32246996,-78.19992377
1943,123211,5783,4215,-0.32246994,-78.19986991
1944,123212,367,4215,-0.32246993,-78.19981606
1945,123213,1502,4225,-0.32246953,-78.19838886
1946,123214,22534,4223,-0.32246939,-78.19787722
1947,123283,3129,4217,-0.32249719,-78.20035461
1948,123284,300,4215,-0.3224971,-78.20003148
1949,123285,1600,4215,-0.32249708,-78.19995069
1950,123286,5784,4215,-0.32249706,-78.19989683
1951,123287,368,4215,-0.32249705,-78.19984298
1952,123288,1740,4225,-0.32249664,-78.19838885
1953,123289,22701,4223,-0.32249651,-78.19790414
1954,123370,3138,4216,-0.3225243,-78.20035461
1955,123371,309,4215,-0.32252421,-78.2000584
1956,123372,1602,4215,-0.32252419,-78.19997761
1957,123373,5785,4215,-0.32252418,-78.19992376
1958,123374,369,4215,-0.32252416,-78.1998699
1959,123375,1751,4225,-0.32252376,-78.19841577
1960,123376,22739,4224,-0.32252363,-78.19793107
1961,123433,3139,4215,-0.32255141,-78.2003546
1962,123434,373,4215,-0.32255132,-78.20005839
1963,123435,1604,4215,-0.32255131,-78.20000453
1964,123436,5786,4215,-0.32255129,-78.19995068
1965,123437,370,4215,-0.32255128,-78.19989682
1966,123438,1752,4225,-0.32255087,-78.19841577
1967,123439,23010,4224,-0.32255074,-78.19795799
1968,123496,3140,4214,-0.32257852,-78.20035459
1969,123497,378,4214,-0.32257844,-78.20008531
1970,123498,7403,4215,-0.32257842,-78.20000453
1971,123499,5787,4215,-0.32257841,-78.1999776
1972,123500,371,4215,-0.3225784,-78.19992374
1973,123501,1853,4225,-0.32257798,-78.19841576
1974,123502,23364,4224,-0.32257786,-78.19798491
1975,123503,352,4224,-0.32257785,-78.19795798
1976,123504,351,4224,-0.32257784,-78.19793105
1977,123505,350,4224,-0.32257784,-78.19790412
1978,123506,349,4224,-0.32257783,-78.19787719
1979,123507,348,4224,-0.32257782,-78.19785027
1980,123508,347,4224,-0.32257781,-78.19782334
1981,123509,346,4224,-0.32257781,-78.19779641
1982,123510,345,4224,-0.3225778,-78.19776948
1983,123511,344,4224,-0.32257779,-78.19774255
1984,123512,343,4224,-0.32257778,-78.19771563
1985,123513,342,4224,-0.32257778,-78.1976887
1986,123514,341,4224,-0.32257777,-78.19766177
1987,123515,340,4224,-0.32257776,-78.19763484
1988,123516,339,4224,-0.32257775,-78.19760791
1989,123517,338,4224,-0.32257775,-78.19758098
1990,123518,337,4225,-0.32257774,-78.19755406
1991,123519,336,4225,-0.32257773,-78.19752713
1992,123520,335,4225,-0.32257772,-78.1975002
1993,123521,334,4225,-0.32257772,-78.19747327
1994,123522,333,4225,-0.32257771,-78.19744634
1995,123523,332,4225,-0.3225777,-78.19741941
1996,123524,331,4225,-0.32257769,-78.19739249
1997,123588,3177,4213,-0.32260562,-78.20035459
1998,123589,437,4214,-0.32260557,-78.20013916
1999,123590,379,4214,-0.32260556,-78.20011223
2000,123591,7408,4214,-0.32260554,-78.20005837
2001,123592,7407,4214,-0.32260554,-78.20003145
2002,123593,383,4215,-0.32260552,-78.19997759
2003,123594,372,4215,-0.32260551,-78.19995066
2004,123595,25964,4225,-0.32260509,-78.19841575
2005,123596,24088,4225,-0.32260508,-78.19838882
2006,123597,23984,4225,-0.32260507,-78.19836189
2007,123598,23983,4225,-0.32260506,-78.19833497
2008,123599,23911,4225,-0.32260506,-78.19830804
2009,123600,23910,4225,-0.32260505,-78.19828111
2010,123601,23909,4225,-0.32260504,-78.19825418
2011,123602,23908,4225,-0.32260504,-78.19822725
2012,123603,23657,4225,-0.32260503,-78.19820033
2013,123604,23654,4225,-0.32260502,-78.1981734
2014,123605,23634,4225,-0.32260501,-78.19814647
2015,123606,23632,4225,-0.32260501,-78.19811954
2016,123607,23629,4225,-0.322605,-78.19809261
2017,123608,23617,4225,-0.32260499,-78.19806568
2018,123609,23613,4225,-0.32260498,-78.19803876
2019,123610,23608,4225,-0.32260498,-78.19801183
2020,123672,3178,4213,-0.32263273,-78.20035458
2021,123673,441,4213,-0.32263268,-78.20016608
2022,123674,7799,4214,-0.32263267,-78.20011222
2023,123675,7797,4214,-0.32263266,-78.2000853
2024,123676,387,4214,-0.32263265,-78.20005837
2025,123677,386,4214,-0.32263264,-78.20003144
2026,123678,385,4214,-0.32263264,-78.20000451
2027,123679,302,4215,-0.32263262,-78.19995065
2028,123680,26002,4224,-0.3226322,-78.19844267
2029,123736,320,4232,-0.3226604,-78.20234726
2030,123737,3179,4212,-0.32265984,-78.20035457
2031,123738,519,4213,-0.32265981,-78.20021993
2032,123739,442,4213,-0.3226598,-78.200193
2033,123740,8158,4213,-0.32265978,-78.20013914
2034,123741,357,4214,-0.32265978,-78.20011222
2035,123742,356,4214,-0.32265977,-78.20008529
2036,123743,355,4214,-0.32265976,-78.20005836
2037,123744,354,4214,-0.32265975,-78.20003143
2038,123745,353,4214,-0.32265975,-78.2000045
2039,123746,352,4214,-0.32265974,-78.19997757
2040,123747,26003,4224,-0.32265932,-78.19846959
2041,123805,358,4231,-0.3226875,-78.20232033
2042,123806,359,4231,-0.32268749,-78.2022934
2043,123807,360,4231,-0.32268748,-78.20226647
2044,123808,431,4230,-0.32268748,-78.20223954
2045,123809,432,4230,-0.32268747,-78.20221262
2046,123810,433,4230,-0.32268746,-78.20218569
2047,123811,434,4230,-0.32268745,-78.20215876
2048,123812,468,4229,-0.32268745,-78.20213183
2049,123813,469,4229,-0.32268744,-78.2021049
2050,123814,502,4229,-0.32268743,-78.20207797
2051,123815,503,4229,-0.32268742,-78.20205105
2052,123816,524,4229,-0.32268742,-78.20202412
2053,123817,542,4229,-0.32268741,-78.20199719
2054,123818,3180,4212,-0.32268695,-78.20035456
2055,123819,523,4212,-0.32268692,-78.20024685
2056,123820,35509,4213,-0.32268691,-78.20019299
2057,123821,35507,4213,-0.3226869,-78.20016607
2058,123822,27347,4213,-0.32268689,-78.20013914
2059,123823,27346,4214,-0.32268689,-78.20011221
2060,123824,27345,4214,-0.32268688,-78.20008528
2061,123825,27344,4214,-0.32268687,-78.20005835
2062,123826,27343,4214,-0.32268686,-78.20003142
2063,123827,27342,4214,-0.32268686,-78.2000045
2064,123828,27341,4214,-0.32268685,-78.19997757
2065,123829,26035,4224,-0.32268645,-78.19852344
2066,123830,26004,4224,-0.32268644,-78.19849651
2067,123885,565,4228,-0.32271451,-78.20197025
2068,123886,566,4228,-0.3227145,-78.20194332
2069,123887,567,4228,-0.3227145,-78.2019164
2070,123888,568,4228,-0.32271449,-78.20188947
2071,123889,569,4228,-0.32271448,-78.20186254
2072,123890,644,4227,-0.32271447,-78.20183561
2073,123891,3181,4212,-0.32271406,-78.20035456
2074,123892,646,4212,-0.32271405,-78.2003007
2075,123893,524,4212,-0.32271404,-78.20027377
2076,123894,35519,4212,-0.32271402,-78.20021991
2077,123895,27326,4215,-0.32271395,-78.19995063
2078,123896,27318,4215,-0.32271394,-78.1999237
2079,123897,27303,4215,-0.32271394,-78.19989678
2080,123898,27302,4215,-0.32271393,-78.19986985
2081,123899,27219,4215,-0.32271392,-78.19984292
2082,123900,27218,4215,-0.32271391,-78.19981599
2083,123901,27217,4215,-0.32271391,-78.19978906
2084,123902,27216,4215,-0.3227139,-78.19976213
2085,123903,26087,4223,-0.32271357,-78.19857729
2086,123904,26042,4223,-0.32271356,-78.19855036
2087,123955,647,4227,-0.32274158,-78.2018356
2088,123956,3182,4211,-0.32274117,-78.20035455
2089,123957,655,4211,-0.32274116,-78.20032762
2090,123958,35551,4212,-0.32274115,-78.20027376
2091,123959,35549,4212,-0.32274114,-78.20024684
2092,123960,27183,4215,-0.322741,-78.1997352
2093,123961,26092,4222,-0.32274069,-78.19860421
2094,124018,648,4227,-0.32276869,-78.2018356
2095,124019,3183,4211,-0.32276828,-78.20035454
2096,124020,656,4211,-0.32276827,-78.20032761
2097,124021,35554,4211,-0.32276827,-78.20030068
2098,124022,27174,4215,-0.3227681,-78.19970826
2099,124023,26159,4222,-0.3227678,-78.19863113
2100,124103,300,4237,-0.32279616,-78.20312815
2101,124104,387,4237,-0.32279615,-78.20310122
2102,124105,649,4227,-0.3227958,-78.20183559
2103,124106,365,4216,-0.32279552,-78.20083924
2104,124107,3184,4211,-0.32279539,-78.20035453
2105,124108,36212,4211,-0.32279538,-78.20032761
2106,124109,27144,4215,-0.3227952,-78.19968133
2107,124110,27122,4215,-0.3227952,-78.1996544
2108,124111,27121,4215,-0.32279519,-78.19962747
2109,124112,27120,4215,-0.32279518,-78.19960054
2110,124113,26200,4221,-0.32279492,-78.19865805
2111,124182,391,4237,-0.32282325,-78.20307428
2112,124183,392,4237,-0.32282325,-78.20304736
2113,124184,506,4237,-0.32282324,-78.20302043
2114,124185,520,4237,-0.32282323,-78.2029935
2115,124186,650,4227,-0.32282291,-78.20183558
2116,124187,381,4216,-0.32282263,-78.20081231
2117,124188,3185,4211,-0.3228225,-78.20035453
2118,124189,36216,4211,-0.32282249,-78.2003276
2119,124190,27115,4216,-0.32282228,-78.19957361
2120,124191,26233,4221,-0.32282204,-78.19868497
2121,124257,525,4236,-0.32285033,-78.20296656
2122,124258,526,4236,-0.32285033,-78.20293964
2123,124259,549,4236,-0.32285032,-78.20291271
2124,124260,651,4227,-0.32285002,-78.20183557
2125,124261,399,4215,-0.32284973,-78.20078537
2126,124262,39404,4210,-0.32284961,-78.20035452
2127,124263,27064,4216,-0.32284938,-78.19954667
2128,124264,26325,4220,-0.32284917,-78.19876575
2129,124265,26240,4220,-0.32284916,-78.19873882
2130,124266,26239,4220,-0.32284915,-78.1987119
2131,124341,553,4235,-0.32287742,-78.20288577
2132,124342,652,4227,-0.32287713,-78.20183557
2133,124343,400,4215,-0.32287684,-78.20078536
2134,124344,39405,4210,-0.32287672,-78.20035451
2135,124345,27063,4216,-0.32287649,-78.19951973
2136,124346,26371,4219,-0.32287631,-78.19887346
2137,124347,26370,4219,-0.3228763,-78.19884653
2138,124348,26369,4219,-0.32287629,-78.1988196
2139,124349,26364,4219,-0.32287628,-78.19879267
2140,124350,314,4284,-0.32287489,-78.1937571
2141,124429,554,4235,-0.32290453,-78.20288576
2142,124430,653,4227,-0.32290424,-78.20183556
2143,124431,429,4214,-0.32290394,-78.20075843
2144,124432,39458,4210,-0.32290383,-78.2003545
2145,124433,27062,4216,-0.32290359,-78.1994928
2146,124434,26375,4219,-0.32290342,-78.19890038
2147,124435,317,4283,-0.322902,-78.19378402
2148,124498,599,4234,-0.32293163,-78.20285883
2149,124499,654,4227,-0.32293135,-78.20183555
2150,124500,430,4214,-0.32293105,-78.20075842
2151,124501,39542,4209,-0.32293094,-78.20038142
2152,124502,27039,4217,-0.32293069,-78.19946586
2153,124503,27025,4217,-0.32293068,-78.19943894
2154,124504,26989,4217,-0.32293068,-78.19941201
2155,124505,26988,4217,-0.32293067,-78.19938508
2156,124506,26731,4219,-0.32293056,-78.19900808
2157,124507,26682,4219,-0.32293056,-78.19898116
2158,124508,26423,4219,-0.32293055,-78.19895423
2159,124509,26422,4219,-0.32293054,-78.1989273
2160,124510,319,4282,-0.32292912,-78.19381094
2161,124576,602,4233,-0.32295873,-78.20283189
2162,124577,655,4227,-0.32295846,-78.20183554
2163,124578,432,4213,-0.32295815,-78.20073148
2164,124579,39543,4209,-0.32295805,-78.20038142
2165,124580,26982,4217,-0.32295777,-78.19935814
2166,124581,26892,4217,-0.32295776,-78.19933121
2167,124582,26891,4217,-0.32295775,-78.19930429
2168,124583,26811,4218,-0.32295775,-78.19927736
2169,124584,26810,4218,-0.32295774,-78.19925043
2170,124585,26809,4218,-0.32295773,-78.1992235
2171,124586,26808,4218,-0.32295772,-78.19919657
2172,124587,26807,4218,-0.32295772,-78.19916965
2173,124588,26806,4218,-0.32295771,-78.19914272
2174,124589,26805,4218,-0.3229577,-78.19911579
