OBJECTID,pointid,FloAccu,lat,lon,ele
5347,203702,699,-0.34388589,-78.19849052,3924
5348,203703,700,-0.34388588,-78.19846359,3924
5349,203704,701,-0.34388587,-78.19843666,3924
5350,203705,702,-0.34388587,-78.19840973,3923
5351,203706,197402,-0.3438858,-78.19819431,3923
5352,203707,4566,-0.34388532,-78.19655168,3943
5353,203708,671,-0.34388488,-78.19507063,3978
5354,203783,887,-0.34391432,-78.20296062,4036
5355,203784,890,-0.34391431,-78.20293369,4035
5356,203785,891,-0.3439143,-78.20290676,4035
5357,203786,892,-0.3439143,-78.20287983,4034
5358,203787,893,-0.34391429,-78.2028529,4033
5359,203788,894,-0.34391428,-78.20282597,4032
5360,203789,895,-0.34391427,-78.20279905,4031
5361,203790,958,-0.34391426,-78.20277212,4030
5362,203791,1589,-0.34391405,-78.20204505,4011
5363,203792,1603,-0.34391404,-78.20201812,4010
5364,203793,6375,-0.34391402,-78.20193734,4008
5365,203794,6377,-0.34391401,-78.20191041,4007
5366,203795,6379,-0.343914,-78.20188348,4006
5367,203796,1250,-0.34391393,-78.20164113,3993
5368,203797,7996,-0.3439137,-78.2008602,3964
5369,203798,7997,-0.34391369,-78.20083327,3964
5370,203799,703,-0.34391297,-78.1983828,3923
5371,203800,197403,-0.34391291,-78.1981943,3923
5372,203801,4590,-0.34391243,-78.19657861,3942
5373,203802,670,-0.34391199,-78.19507062,3978
5374,203896,1123,-0.34394137,-78.20274518,4029
5375,203897,1124,-0.34394136,-78.20271825,4029
5376,203898,1125,-0.34394135,-78.20269132,4028
5377,203899,1126,-0.34394134,-78.2026644,4028
5378,203900,1127,-0.34394133,-78.20263747,4027
5379,203901,1128,-0.34394133,-78.20261054,4027
5380,203902,1129,-0.34394132,-78.20258361,4026
5381,203903,1130,-0.34394131,-78.20255668,4026
5382,203904,1131,-0.3439413,-78.20252975,4025
5383,203905,1470,-0.34394117,-78.20207197,4012
5384,203906,6373,-0.34394114,-78.20196426,4009
5385,203907,1246,-0.34394106,-78.20169497,3997
5386,203908,1248,-0.34394105,-78.20166805,3995
5387,203909,8015,-0.34394079,-78.20080634,3963
5388,203910,729,-0.34394007,-78.19835586,3923
5389,203911,358,-0.34394004,-78.19824815,3923
5390,203912,197515,-0.34394002,-78.19819429,3923
5391,203913,4612,-0.34393955,-78.19660553,3942
5392,203914,667,-0.34393909,-78.19504369,3979
5393,203980,1161,-0.3439684,-78.20250282,4024
5394,203981,1464,-0.34396828,-78.20209889,4013
5395,203982,6368,-0.34396825,-78.20199118,4011
5396,203983,1245,-0.34396817,-78.20172189,3999
5397,203984,8016,-0.3439679,-78.20080633,3963
5398,203985,756,-0.34396717,-78.19832893,3923
5399,203986,757,-0.34396716,-78.198302,3923
5400,203987,790,-0.34396715,-78.19827507,3923
5401,203988,1155,-0.34396715,-78.19824814,3923
5402,203989,197528,-0.34396713,-78.19819428,3923
5403,203990,4630,-0.34396667,-78.19663245,3942
5404,203991,662,-0.3439662,-78.19504368,3980
5405,204068,1165,-0.34399551,-78.20247588,4023
5406,204069,1395,-0.34399539,-78.20209888,4013
5407,204070,6367,-0.34399537,-78.2020181,4012
5408,204071,1242,-0.3439953,-78.20177574,4003
5409,204072,1244,-0.34399529,-78.20174882,4001
5410,204073,8044,-0.343995,-78.20077939,3962
5411,204074,198698,-0.34399425,-78.19822121,3922
5412,204075,4663,-0.34399378,-78.19663244,3942
5413,204076,661,-0.34399331,-78.19504367,3980
5414,204149,4058,-0.34402269,-78.20274516,4029
5415,204150,4059,-0.34402269,-78.20271823,4029
5416,204151,4060,-0.34402268,-78.2026913,4028
5417,204152,4061,-0.34402267,-78.20266437,4028
5418,204153,4062,-0.34402266,-78.20263744,4027
5419,204154,1255,-0.34402261,-78.20244894,4022
5420,204155,1388,-0.34402251,-78.2021258,4014
5421,204156,6365,-0.34402249,-78.20204502,4013
5422,204157,1241,-0.34402242,-78.20180266,4005
5423,204158,8045,-0.34402211,-78.20077939,3962
5424,204159,349,-0.34402183,-78.19980997,3952
5425,204160,198707,-0.34402136,-78.1982212,3922
5426,204161,4682,-0.34402089,-78.19665936,3941
5427,204162,497,-0.34402088,-78.1966055,3942
5428,204163,496,-0.34402087,-78.19657857,3944
5429,204164,492,-0.34402086,-78.19655165,3948
5430,204165,488,-0.34402085,-78.19652472,3951
5431,204166,584,-0.34402041,-78.19501674,3981
5432,204167,583,-0.3440204,-78.19498981,3981
5433,204231,3928,-0.34404987,-78.20296058,4036
5434,204232,3929,-0.34404986,-78.20293365,4036
5435,204233,3930,-0.34404985,-78.20290672,4035
5436,204234,3931,-0.34404984,-78.20287979,4034
5437,204235,3932,-0.34404984,-78.20285286,4033
5438,204236,3933,-0.34404983,-78.20282593,4032
5439,204237,4047,-0.34404982,-78.20279901,4031
5440,204238,4050,-0.34404981,-78.20277208,4030
5441,204239,4068,-0.34404976,-78.20261051,4026
5442,204240,4069,-0.34404976,-78.20258358,4026
5443,204241,4070,-0.34404975,-78.20255665,4025
5444,204242,1259,-0.34404971,-78.20242201,4021
5445,204243,1262,-0.3440497,-78.20239508,4020
5446,204244,1298,-0.34404963,-78.20215272,4014
5447,204245,6364,-0.3440496,-78.20204501,4013
5448,204246,1240,-0.34404953,-78.20182958,4007
5449,204247,8108,-0.34404921,-78.20075245,3961
5450,204248,394,-0.34404894,-78.19983689,3951
5451,204249,198710,-0.34404847,-78.19822119,3922
5452,204250,4683,-0.344048,-78.19665935,3941
5453,204251,500,-0.344048,-78.19663242,3941
5454,204252,487,-0.34404796,-78.19649778,3954
5455,204253,580,-0.3440475,-78.19496287,3982
5456,204316,3830,-0.34407698,-78.2029875,4037
5457,204317,1330,-0.3440769,-78.20269128,4028
5458,204318,1331,-0.34407689,-78.20266436,4028
5459,204319,1332,-0.34407688,-78.20263743,4027
5460,204320,1339,-0.34407687,-78.2026105,4026
5461,204321,1340,-0.34407687,-78.20258357,4026
5462,204322,1341,-0.34407686,-78.20255664,4025
5463,204323,5414,-0.34407685,-78.20252971,4024
5464,204324,1267,-0.3440768,-78.20236814,4019
5465,204325,1288,-0.34407675,-78.20220657,4015
5466,204326,1289,-0.34407675,-78.20217965,4015
5467,204327,6361,-0.34407671,-78.20207193,4014
5468,204328,1239,-0.34407665,-78.2018565,4009
5469,204329,8109,-0.34407632,-78.20075244,3961
5470,204330,406,-0.34407605,-78.19983688,3951
5471,204331,198711,-0.34407558,-78.19822118,3922
5472,204332,5185,-0.34407511,-78.19665934,3941
5473,204333,486,-0.34407506,-78.19647084,3956
5474,204334,577,-0.3440746,-78.19493594,3983
5475,204406,3588,-0.34410409,-78.20298749,4038
5476,204407,1219,-0.34410401,-78.20269128,4029
5477,204408,5418,-0.34410395,-78.20250278,4023
5478,204409,5421,-0.34410394,-78.20247585,4022
5479,204410,1272,-0.3441039,-78.20234121,4018
5480,204411,1273,-0.34410389,-78.20231428,4018
5481,204412,1274,-0.34410389,-78.20228735,4017
5482,204413,1281,-0.34410388,-78.20226042,4016
5483,204414,1282,-0.34410387,-78.20223349,4016
5484,204415,6357,-0.34410383,-78.20209885,4014
5485,204416,1238,-0.34410377,-78.20188343,4011
5486,204417,8181,-0.34410343,-78.20072551,3960
5487,204418,408,-0.34410317,-78.1998638,3951
5488,204419,198712,-0.34410268,-78.19822117,3922
5489,204420,5211,-0.34410222,-78.19665933,3941
5490,204421,482,-0.34410216,-78.19644391,3958
5491,204422,511,-0.3441017,-78.194909,3984
5492,204509,309,-0.34413221,-78.20640739,4178
5493,204510,3587,-0.34413121,-78.20301441,4039
5494,204511,1218,-0.34413112,-78.2027182,4030
5495,204512,5429,-0.34413104,-78.20244891,4021
5496,204513,6356,-0.34413095,-78.20212577,4014
5497,204514,1237,-0.34413088,-78.20191035,4012
5498,204515,8182,-0.34413053,-78.2007255,3960
5499,204516,410,-0.34413029,-78.19989072,3951
5500,204517,198713,-0.34412979,-78.19822117,3922
5501,204518,5438,-0.34412934,-78.19668625,3940
5502,204519,481,-0.34412926,-78.19641697,3958
5503,204520,470,-0.34412925,-78.19639004,3958
5504,204521,469,-0.34412924,-78.19636312,3958
5505,204522,509,-0.34412881,-78.19490899,3984
5506,204604,378,-0.34415931,-78.20638046,4177
5507,204605,381,-0.34415931,-78.20635353,4176
5508,204606,354,-0.34415834,-78.20306826,4041
5509,204607,3585,-0.34415833,-78.20304133,4040
5510,204608,1213,-0.34415824,-78.20274512,4032
5511,204609,875,-0.3441582,-78.20261048,4027
5512,204610,876,-0.34415819,-78.20258355,4026
5513,204611,877,-0.34415819,-78.20255662,4025
5514,204612,878,-0.34415818,-78.20252969,4024
5515,204613,879,-0.34415817,-78.20250276,4023
5516,204614,880,-0.34415816,-78.20247583,4022
5517,204615,881,-0.34415815,-78.20244891,4021
5518,204616,6313,-0.34415815,-78.20242198,4020
5519,204617,6350,-0.34415807,-78.20215269,4015
5520,204618,1233,-0.344158,-78.20193727,4014
5521,204619,8210,-0.34415764,-78.20069856,3959
5522,204620,8211,-0.34415763,-78.20067163,3959
5523,204621,8216,-0.34415762,-78.20064471,3958
5524,204622,412,-0.34415741,-78.19991764,3951
5525,204623,198714,-0.3441569,-78.19822116,3922
5526,204624,5474,-0.34415646,-78.19671317,3940
5527,204625,460,-0.34415635,-78.19633618,3958
5528,204626,450,-0.34415634,-78.19630925,3958
5529,204627,371,-0.34415633,-78.19628232,3958
5530,204628,503,-0.34415591,-78.19488206,3985
5531,204629,403,-0.34415591,-78.19485513,3985
5532,204738,425,-0.34418641,-78.20632659,4175
5533,204739,428,-0.3441864,-78.20629966,4174
5534,204740,344,-0.34418547,-78.20314904,4044
5535,204741,346,-0.34418546,-78.20312211,4043
5536,204742,349,-0.34418545,-78.20309518,4042
5537,204743,3228,-0.34418544,-78.20304132,4041
5538,204744,1212,-0.34418536,-78.20277204,4034
5539,204745,856,-0.34418532,-78.2026374,4029
5540,204746,6333,-0.34418525,-78.20239504,4019
5541,204747,6334,-0.34418524,-78.20236811,4019
5542,204748,6335,-0.34418523,-78.20234118,4018
5543,204749,6336,-0.34418522,-78.20231426,4018
5544,204750,6337,-0.34418522,-78.20228733,4017
5545,204751,6338,-0.34418521,-78.2022604,4017
5546,204752,6339,-0.3441852,-78.20223347,4016
5547,204753,6340,-0.34418519,-78.20220654,4016
5548,204754,6341,-0.34418518,-78.20217961,4015
5549,204755,344,-0.34418516,-78.20209883,4014
5550,204756,345,-0.34418515,-78.2020719,4014
5551,204757,348,-0.34418514,-78.20204497,4014
5552,204758,713,-0.34418514,-78.20201804,4014
5553,204759,714,-0.34418513,-78.20199112,4014
5554,204760,1232,-0.34418512,-78.20196419,4014
5555,204761,8217,-0.34418473,-78.2006447,3958
5556,204762,414,-0.34418452,-78.19994456,3951
5557,204763,198819,-0.34418401,-78.19822115,3922
5558,204764,5488,-0.34418357,-78.1967401,3940
5559,204765,351,-0.34418343,-78.19625539,3959
5560,204766,350,-0.34418342,-78.19622846,3959
5561,204767,397,-0.34418301,-78.19482819,3986
5562,204858,437,-0.3442135,-78.20627273,4173
5563,204859,440,-0.34421349,-78.2062458,4172
5564,204860,334,-0.3442126,-78.20322981,4048
5565,204861,335,-0.3442126,-78.20320288,4047
5566,204862,336,-0.34421259,-78.20317596,4046
5567,204863,3227,-0.34421256,-78.20306824,4042
5568,204864,1211,-0.34421248,-78.20279896,4036
5569,204865,855,-0.34421244,-78.20266432,4031
5570,204866,316,-0.34421229,-78.20217961,4015
5571,204867,317,-0.34421228,-78.20215268,4015
5572,204868,340,-0.34421228,-78.20212575,4015
5573,204869,362,-0.34421226,-78.20207189,4014
5574,204870,363,-0.34421225,-78.20204496,4014
5575,204871,515,-0.34421224,-78.20199111,4014
5576,204872,8219,-0.34421183,-78.20061776,3957
5577,204873,416,-0.34421164,-78.19997148,3951
5578,204874,198843,-0.34421113,-78.19824807,3922
5579,204875,5489,-0.34421068,-78.19674009,3940
5580,204948,452,-0.3442406,-78.20621886,4171
5581,204949,454,-0.34424059,-78.20619193,4170
5582,204950,456,-0.34424058,-78.206165,4169
5583,204951,725,-0.34424057,-78.20613808,4168
5584,204952,3225,-0.34423967,-78.20309516,4043
5585,204953,1210,-0.34423959,-78.20282588,4037
5586,204954,854,-0.34423955,-78.20269124,4033
5587,204955,360,-0.34423938,-78.20209881,4015
5588,204956,397,-0.34423936,-78.20204496,4014
5589,204957,483,-0.34423935,-78.20201803,4014
5590,204958,8220,-0.34423894,-78.20061775,3957
5591,204959,418,-0.34423876,-78.1999984,3951
5592,204960,198849,-0.34423825,-78.19827499,3922
5593,204961,5673,-0.34423779,-78.19674008,3940
5594,205066,750,-0.34426767,-78.20611114,4167
5595,205067,752,-0.34426766,-78.20608421,4166
5596,205068,3134,-0.34426678,-78.20309515,4044
5597,205069,1208,-0.3442667,-78.20282587,4038
5598,205070,853,-0.34426667,-78.20271816,4035
5599,205071,358,-0.34426649,-78.2020988,4015
5600,205072,384,-0.34426648,-78.20207188,4015
5601,205073,8222,-0.34426604,-78.20059082,3956
5602,205074,683,-0.34426587,-78.20002532,3951
5603,205075,198868,-0.34426536,-78.19830191,3922
5604,205076,5675,-0.3442649,-78.19674007,3940
5605,205169,754,-0.34429477,-78.20605727,4164
5606,205170,757,-0.34429476,-78.20603035,4163
5607,205171,759,-0.34429475,-78.20600342,4162
5608,205172,761,-0.34429474,-78.20597649,4161
5609,205173,763,-0.34429473,-78.20594956,4160
5610,205174,325,-0.34429468,-78.20576106,4152
5611,205175,3133,-0.3442939,-78.20312208,4045
5612,205176,1206,-0.34429381,-78.20282586,4039
5613,205177,852,-0.34429379,-78.20274508,4037
5614,205178,357,-0.3442936,-78.20212573,4015
5615,205179,381,-0.34429359,-78.20207187,4015
5616,205180,8224,-0.34429314,-78.20056388,3955
5617,205181,749,-0.34429298,-78.20002531,3951
5618,205182,198878,-0.34429248,-78.19832883,3922
5619,205183,5708,-0.34429202,-78.19676699,3939
5620,205309,765,-0.34432184,-78.20592262,4158
5621,205310,768,-0.34432183,-78.2058957,4157
5622,205311,771,-0.34432182,-78.20586877,4156
5623,205312,773,-0.34432181,-78.20584184,4155
5624,205313,326,-0.34432178,-78.20573412,4151
5625,205314,3057,-0.34432102,-78.203149,4047
5626,205315,1203,-0.34432093,-78.20285278,4040
5627,205316,851,-0.34432091,-78.202772,4039
5628,205317,352,-0.34432071,-78.20212572,4016
5629,205318,380,-0.3443207,-78.20207186,4015
5630,205319,8226,-0.34432024,-78.20053694,3954
5631,205320,784,-0.3443201,-78.20005223,3950
5632,205321,198951,-0.3443196,-78.19835575,3922
5633,205322,5999,-0.34431914,-78.19679391,3939
5634,205397,1069,-0.34434891,-78.2058149,4153
5635,205398,1072,-0.34434891,-78.20578797,4152
5636,205399,1074,-0.3443489,-78.20576105,4151
5637,205400,1403,-0.34434889,-78.20573412,4150
5638,205401,3056,-0.34434813,-78.20317592,4049
5639,205402,1201,-0.34434804,-78.20285278,4041
5640,205403,850,-0.34434802,-78.20279892,4040
5641,205404,351,-0.34434782,-78.20212571,4016
5642,205405,328,-0.34434781,-78.20207185,4016
5643,205406,8228,-0.34434735,-78.20051001,3953
5644,205407,789,-0.34434721,-78.20005223,3950
5645,205408,198965,-0.34434672,-78.19838267,3922
5646,205409,6007,-0.34434625,-78.1967939,3939
5647,205466,1428,-0.34437599,-78.20570718,4149
5648,205467,3055,-0.34437525,-78.20320284,4051
5649,205468,1198,-0.34437516,-78.2028797,4042
5650,205469,848,-0.34437513,-78.20279891,4041
5651,205470,349,-0.34437494,-78.20215263,4017
5652,205471,327,-0.34437492,-78.20207184,4016
5653,205472,8230,-0.34437445,-78.20048307,3952
5654,205473,846,-0.34437433,-78.20007915,3950
5655,205474,198976,-0.34437383,-78.19838266,3922
5656,205475,6017,-0.34437336,-78.19682082,3939
5657,205548,1499,-0.34440309,-78.20568024,4148
5658,205549,3054,-0.34440237,-78.20322976,4052
5659,205550,1196,-0.34440227,-78.20287969,4043
5660,205551,846,-0.34440225,-78.20282583,4042
5661,205552,347,-0.34440206,-78.20217955,4017
5662,205553,326,-0.34440203,-78.20207184,4017
5663,205554,8232,-0.34440155,-78.20045614,3951
5664,205555,859,-0.34440144,-78.20007914,3950
5665,205556,199043,-0.34440094,-78.19840958,3922
5666,205557,6035,-0.34440048,-78.19684774,3939
5667,205614,1515,-0.34443019,-78.20565331,4147
5668,205615,1516,-0.34443019,-78.20562638,4147
5669,205616,1558,-0.34443018,-78.20559945,4146
5670,205617,381,-0.34443011,-78.20538402,4142
5671,205618,3040,-0.34442948,-78.20322975,4053
5672,205619,1194,-0.34442938,-78.20290661,4044
5673,205620,843,-0.34442937,-78.20285275,4043
5674,205621,341,-0.34442918,-78.20220647,4018
5675,205622,325,-0.34442914,-78.20207183,4017
5676,205623,8233,-0.34442866,-78.20045613,3951
5677,205624,886,-0.34442855,-78.20010606,3949
5678,205625,199052,-0.34442806,-78.1984365,3922
5679,205626,6083,-0.3444276,-78.19687467,3939
5680,205692,1559,-0.34445729,-78.20559944,4146
5681,205693,383,-0.34445722,-78.20535709,4141
5682,205694,386,-0.34445721,-78.20533016,4140
5683,205695,387,-0.3444572,-78.20530323,4140
5684,205696,491,-0.34445719,-78.2052763,4139
5685,205697,3039,-0.3444566,-78.20325667,4055
5686,205698,1192,-0.34445649,-78.2029066,4045
5687,205699,841,-0.34445648,-78.20285274,4044
5688,205700,340,-0.34445628,-78.20220646,4018
5689,205701,324,-0.34445625,-78.20207182,4017
5690,205702,8252,-0.34445577,-78.20045612,3950
5691,205703,947,-0.34445567,-78.20013298,3949
5692,205704,199065,-0.34445518,-78.19846343,3922
5693,205705,6131,-0.34445471,-78.19687466,3939
5694,205783,1747,-0.34448439,-78.20557251,4145
5695,205784,1748,-0.34448438,-78.20554558,4145
5696,205785,1753,-0.34448437,-78.20551865,4144
5697,205786,1754,-0.34448437,-78.20549172,4144
5698,205787,1759,-0.34448436,-78.20546479,4143
5699,205788,1760,-0.34448435,-78.20543786,4143
5700,205789,1763,-0.34448434,-78.20541094,4142
5701,205790,494,-0.34448429,-78.20524937,4138
5702,205791,3038,-0.34448371,-78.20328359,4057
5703,205792,1190,-0.34448361,-78.20293352,4046
5704,205793,839,-0.34448359,-78.20287966,4045
5705,205794,306,-0.34448335,-78.20207181,4018
5706,205795,8253,-0.34448288,-78.20045611,3950
5707,205796,958,-0.34448278,-78.20013297,3949
5708,205797,199121,-0.34448229,-78.19849035,3922
5709,205798,6208,-0.34448182,-78.19690158,3938
5710,205858,1766,-0.34451144,-78.205384,4141
5711,205859,497,-0.3445114,-78.20522243,4137
5712,205860,498,-0.34451139,-78.2051955,4137
5713,205861,499,-0.34451138,-78.20516857,4136
5714,205862,585,-0.34451137,-78.20514164,4135
5715,205863,586,-0.34451136,-78.20511472,4135
5716,205864,587,-0.34451136,-78.20508779,4134
5717,205865,628,-0.34451135,-78.20506086,4133
5718,205866,629,-0.34451134,-78.20503393,4133
5719,205867,653,-0.34451133,-78.205007,4132
5720,205868,654,-0.34451132,-78.20498007,4132
5721,205869,664,-0.34451132,-78.20495314,4131
5722,205870,665,-0.34451131,-78.20492622,4131
5723,205871,700,-0.3445113,-78.20489929,4130
5724,205872,701,-0.34451129,-78.20487236,4130
5725,205873,3035,-0.34451084,-78.20333744,4061
5726,205874,3037,-0.34451083,-78.20331051,4059
5727,205875,1188,-0.34451072,-78.20293351,4047
5728,205876,837,-0.3445107,-78.20287966,4046
5729,205877,305,-0.34451046,-78.20207181,4018
5730,205878,8257,-0.34450998,-78.20042918,3949
5731,205879,986,-0.3445099,-78.20015989,3948
5732,205880,199258,-0.34450941,-78.19851727,3922
5733,205881,6254,-0.34450894,-78.1969285,3938
5734,205943,1769,-0.34453854,-78.20535706,4140
5735,205944,1770,-0.34453854,-78.20533013,4140
5736,205945,1771,-0.34453853,-78.20530321,4139
5737,205946,1778,-0.34453852,-78.20527628,4138
5738,205947,1779,-0.34453851,-78.20524935,4138
5739,205948,1780,-0.3445385,-78.20522242,4137
5740,205949,712,-0.34453839,-78.20484542,4129
5741,205950,713,-0.34453839,-78.20481849,4129
5742,205951,716,-0.34453838,-78.20479157,4128
5743,205952,717,-0.34453837,-78.20476464,4128
5744,205953,859,-0.34453836,-78.20473771,4127
5745,205954,860,-0.34453835,-78.20471078,4127
5746,205955,866,-0.34453835,-78.20468385,4126
5747,205956,867,-0.34453834,-78.20465692,4126
5748,205957,899,-0.34453833,-78.20463,4125
5749,205958,3030,-0.34453796,-78.20339129,4065
5750,205959,3034,-0.34453796,-78.20336436,4063
5751,205960,1186,-0.34453784,-78.20296043,4048
5752,205961,835,-0.34453782,-78.20290658,4047
5753,205962,304,-0.34453757,-78.2020718,4018
5754,205963,8258,-0.34453709,-78.20042917,3949
5755,205964,987,-0.34453701,-78.20015988,3948
5756,205965,199265,-0.34453652,-78.19851726,3922
5757,205966,6257,-0.34453606,-78.19695542,3938
5758,206023,1783,-0.34456561,-78.20519548,4136
5759,206024,1784,-0.3445656,-78.20516856,4136
5760,206025,1785,-0.34456559,-78.20514163,4135
5761,206026,1789,-0.34456558,-78.2051147,4134
5762,206027,1790,-0.34456557,-78.20508777,4134
5763,206028,1791,-0.34456557,-78.20506084,4133
5764,206029,1792,-0.34456556,-78.20503391,4133
5765,206030,1793,-0.34456555,-78.20500699,4132
5766,206031,1794,-0.34456554,-78.20498006,4132
5767,206032,1795,-0.34456553,-78.20495313,4131
5768,206033,1796,-0.34456553,-78.2049262,4131
5769,206034,1797,-0.34456552,-78.20489927,4130
5770,206035,1798,-0.34456551,-78.20487234,4130
5771,206036,1799,-0.3445655,-78.20484541,4129
5772,206037,1800,-0.34456549,-78.20481849,4129
5773,206038,1801,-0.34456549,-78.20479156,4128
5774,206039,1802,-0.34456548,-78.20476463,4128
5775,206040,1803,-0.34456547,-78.2047377,4127
5776,206041,1804,-0.34456546,-78.20471077,4127
5777,206042,1805,-0.34456545,-78.20468384,4126
5778,206043,1806,-0.34456545,-78.20465692,4126
5779,206044,1807,-0.34456544,-78.20462999,4125
5780,206045,2709,-0.34456543,-78.20460306,4124
5781,206046,2710,-0.34456542,-78.20457613,4124
5782,206047,2729,-0.34456542,-78.2045492,4123
5783,206048,2737,-0.34456541,-78.20452227,4122
5784,206049,2738,-0.3445654,-78.20449535,4122
5785,206050,2754,-0.34456539,-78.20446842,4121
5786,206051,2758,-0.34456538,-78.20444149,4120
5787,206052,3026,-0.34456508,-78.20341821,4068
5788,206053,1184,-0.34456495,-78.20298735,4049
5789,206054,833,-0.34456494,-78.2029335,4048
5790,206055,301,-0.34456469,-78.20209872,4019
5791,206056,8259,-0.3445642,-78.20042916,3949
5792,206057,988,-0.34456412,-78.20015988,3948
5793,206058,199293,-0.34456364,-78.19854418,3922
5794,206059,323,-0.34456359,-78.19838261,3922
5795,206060,6294,-0.34456317,-78.19695541,3938
5796,206124,2761,-0.34459248,-78.20441455,4119
5797,206125,2763,-0.34459248,-78.20438762,4118
5798,206126,2782,-0.34459247,-78.2043607,4117
5799,206127,2785,-0.34459246,-78.20433377,4116
5800,206128,2789,-0.34459245,-78.20430684,4115
5801,206129,2803,-0.34459244,-78.20427991,4114
5802,206130,2809,-0.34459244,-78.20425298,4113
5803,206131,2810,-0.34459243,-78.20422605,4112
5804,206132,2811,-0.34459242,-78.20419912,4111
5805,206133,2812,-0.34459241,-78.2041722,4110
5806,206134,3018,-0.34459222,-78.20352591,4077
5807,206135,3020,-0.34459221,-78.20349899,4075
5808,206136,3022,-0.34459221,-78.20347206,4073
5809,206137,3024,-0.3445922,-78.20344513,4071
5810,206138,1179,-0.34459208,-78.2030412,4051
5811,206139,1182,-0.34459207,-78.20301427,4050
5812,206140,831,-0.34459205,-78.20296042,4049
5813,206141,8260,-0.34459131,-78.20042915,3948
5814,206142,989,-0.34459123,-78.20015987,3947
5815,206143,199299,-0.34459076,-78.1985711,3922
5816,206144,590,-0.34459072,-78.19846339,3922
5817,206145,405,-0.34459072,-78.19843646,3922
5818,206146,404,-0.34459071,-78.19840953,3922
5819,206147,6308,-0.34459028,-78.19698233,3938
5820,206212,2814,-0.34461951,-78.20414526,4108
5821,206213,2816,-0.34461951,-78.20411833,4107
5822,206214,2817,-0.3446195,-78.2040914,4106
5823,206215,2818,-0.34461949,-78.20406447,4105
5824,206216,2819,-0.34461948,-78.20403755,4104
5825,206217,2978,-0.34461934,-78.20355283,4079
5826,206218,1166,-0.34461924,-78.20320277,4057
5827,206219,1168,-0.34461923,-78.20317584,4056
5828,206220,1170,-0.34461922,-78.20314891,4055
5829,206221,1172,-0.34461921,-78.20312198,4054
5830,206222,1174,-0.3446192,-78.20309505,4053
5831,206223,1177,-0.3446192,-78.20306812,4052
5832,206224,829,-0.34461917,-78.20298734,4050
5833,206225,8348,-0.34461841,-78.20040222,3948
5834,206226,990,-0.34461834,-78.20015986,3946
5835,206227,199300,-0.34461786,-78.19857109,3922
5836,206228,597,-0.34461784,-78.19849031,3922
5837,206229,6337,-0.3446174,-78.19700925,3938
5838,206308,2902,-0.34464658,-78.20401061,4102
5839,206309,2903,-0.34464658,-78.20398368,4101
5840,206310,2904,-0.34464657,-78.20395675,4100
5841,206311,2905,-0.34464656,-78.20392982,4099
5842,206312,2944,-0.34464655,-78.2039029,4097
5843,206313,2945,-0.34464654,-78.20387597,4096
5844,206314,2946,-0.34464654,-78.20384904,4095
5845,206315,2947,-0.34464653,-78.20382211,4094
5846,206316,2948,-0.34464652,-78.20379518,4092
5847,206317,2949,-0.34464651,-78.20376825,4091
5848,206318,2950,-0.3446465,-78.20374133,4089
5849,206319,2951,-0.3446465,-78.2037144,4088
5850,206320,2952,-0.34464649,-78.20368747,4087
5851,206321,2953,-0.34464648,-78.20366054,4085
5852,206322,2954,-0.34464647,-78.20363361,4084
5853,206323,2963,-0.34464646,-78.20360668,4082
5854,206324,2964,-0.34464646,-78.20357976,4081
5855,206325,1156,-0.34464635,-78.20322969,4058
5856,206326,827,-0.34464629,-78.20301426,4051
5857,206327,8353,-0.34464551,-78.20037528,3947
5858,206328,991,-0.34464544,-78.20015985,3946
5859,206329,199393,-0.34464497,-78.19857108,3922
5860,206330,748,-0.34464496,-78.19851723,3922
5861,206331,6471,-0.34464452,-78.19703617,3938
5862,206431,1152,-0.34467348,-78.20328354,4061
5863,206432,1153,-0.34467347,-78.20325661,4060
5864,206433,819,-0.34467342,-78.20309504,4054
5865,206434,821,-0.34467341,-78.20306811,4053
5866,206435,824,-0.34467341,-78.20304118,4052
5867,206436,8354,-0.34467262,-78.20037527,3947
5868,206437,992,-0.34467255,-78.20015985,3945
5869,206438,200206,-0.34467208,-78.19857107,3922
5870,206439,751,-0.34467208,-78.19854415,3922
5871,206440,6499,-0.34467163,-78.19703616,3938
5872,206538,794,-0.34470084,-78.20414524,4108
5873,206539,795,-0.34470083,-78.20411831,4107
5874,206540,796,-0.34470083,-78.20409138,4106
5875,206541,797,-0.34470082,-78.20406445,4105
5876,206542,798,-0.34470081,-78.20403752,4104
5877,206543,873,-0.3447008,-78.20401059,4102
5878,206544,874,-0.34470079,-78.20398367,4101
5879,206545,875,-0.34470079,-78.20395674,4100
5880,206546,876,-0.34470078,-78.20392981,4099
5881,206547,877,-0.34470077,-78.20390288,4097
5882,206548,878,-0.34470076,-78.20387595,4096
5883,206549,879,-0.34470076,-78.20384902,4095
5884,206550,1105,-0.34470075,-78.2038221,4093
5885,206551,1106,-0.34470074,-78.20379517,4092
5886,206552,1107,-0.34470073,-78.20376824,4091
5887,206553,1108,-0.34470072,-78.20374131,4089
5888,206554,1109,-0.34470072,-78.20371438,4088
5889,206555,1110,-0.34470071,-78.20368745,4087
5890,206556,1111,-0.3447007,-78.20366052,4085
5891,206557,1112,-0.34470069,-78.2036336,4084
5892,206558,1113,-0.34470068,-78.20360667,4083
