OBJECTID,pointid,FloAccu,lat,lon,ele
4787,143789,884,-0.32819106,-78.20361137,4099
4788,143790,1308,-0.32819092,-78.20309973,4107
4789,143791,15176,-0.32819079,-78.20264195,4109
4790,143792,343,-0.32819023,-78.20064926,4103
4791,143793,1500,-0.3281902,-78.20054154,4103
4792,143794,50527,-0.32819017,-78.20046076,4103
4793,143795,31247,-0.32819014,-78.20032612,4103
4794,143796,5944,-0.3281901,-78.20019147,4103
4795,143911,3237,-0.32821835,-78.20423072,4093
4796,143912,887,-0.32821819,-78.20366522,4098
4797,143913,1340,-0.32821804,-78.20315358,4107
4798,143914,1309,-0.32821804,-78.20312665,4107
4799,143915,15180,-0.32821791,-78.20266887,4109
4800,143916,396,-0.32821734,-78.20064925,4103
4801,143917,1536,-0.32821731,-78.20056846,4103
4802,143918,50530,-0.32821729,-78.20048768,4103
4803,143919,31249,-0.32821725,-78.20035304,4103
4804,143920,6003,-0.32821722,-78.2002184,4103
4805,144047,423,-0.32824557,-78.20463463,4092
4806,144048,3238,-0.32824546,-78.20423071,4093
4807,144049,889,-0.3282453,-78.20369214,4097
4808,144050,1344,-0.32824516,-78.2031805,4106
4809,144051,15182,-0.32824502,-78.20266886,4109
4810,144052,404,-0.32824445,-78.20064924,4103
4811,144053,1653,-0.32824443,-78.20059538,4103
4812,144054,50533,-0.32824441,-78.2005146,4103
4813,144055,31251,-0.32824437,-78.20037996,4103
4814,144056,6069,-0.32824433,-78.20024532,4103
4815,144179,424,-0.32827268,-78.20463463,4092
4816,144180,3241,-0.32827257,-78.2042307,4092
4817,144181,935,-0.32827243,-78.20374599,4096
4818,144182,934,-0.32827242,-78.20371906,4096
4819,144183,1346,-0.32827228,-78.20320742,4106
4820,144184,15187,-0.32827213,-78.20269579,4108
4821,144185,476,-0.32827156,-78.20064923,4103
4822,144186,1654,-0.32827154,-78.20059538,4103
4823,144187,50536,-0.32827153,-78.20054152,4103
4824,144188,31253,-0.32827149,-78.20040688,4103
4825,144189,6130,-0.32827145,-78.20027224,4103
4826,144295,425,-0.32829979,-78.20463462,4091
4827,144296,3242,-0.32829967,-78.20423069,4092
4828,144297,988,-0.32829955,-78.20379984,4095
4829,144298,987,-0.32829955,-78.20377291,4095
4830,144299,1367,-0.32829941,-78.2032882,4105
4831,144300,1349,-0.3282994,-78.20326127,4105
4832,144301,1348,-0.32829939,-78.20323434,4105
4833,144302,15191,-0.32829925,-78.20272271,4108
4834,144303,649,-0.32829866,-78.2006223,4103
4835,144304,1655,-0.32829865,-78.20059537,4103
4836,144305,50537,-0.32829863,-78.20054151,4103
4837,144306,31255,-0.3282986,-78.2004338,4103
4838,144307,303,-0.32829859,-78.20037994,4103
4839,144308,6311,-0.32829857,-78.20029916,4103
4840,144405,426,-0.3283269,-78.20463461,4091
4841,144406,3243,-0.32832678,-78.20423069,4091
4842,144407,2785,-0.32832669,-78.20388062,4094
4843,144408,2616,-0.32832668,-78.20385369,4094
4844,144409,2615,-0.32832667,-78.20382676,4094
4845,144410,1625,-0.32832666,-78.20379983,4095
4846,144411,1624,-0.32832666,-78.2037729,4095
4847,144412,1623,-0.32832665,-78.20374598,4096
4848,144413,1622,-0.32832664,-78.20371905,4096
4849,144414,1621,-0.32832663,-78.20369212,4097
4850,144415,1620,-0.32832662,-78.20366519,4097
4851,144416,1619,-0.32832662,-78.20363826,4098
4852,144417,1618,-0.32832661,-78.20361133,4098
4853,144418,1394,-0.3283266,-78.20358441,4099
4854,144419,1393,-0.32832659,-78.20355748,4100
4855,144420,1392,-0.32832659,-78.20353055,4100
4856,144421,1391,-0.32832658,-78.20350362,4101
4857,144422,1390,-0.32832657,-78.20347669,4102
4858,144423,1389,-0.32832656,-78.20344976,4102
4859,144424,1388,-0.32832656,-78.20342284,4103
4860,144425,1387,-0.32832655,-78.20339591,4103
4861,144426,1381,-0.32832654,-78.20336898,4104
4862,144427,1380,-0.32832653,-78.20334205,4104
4863,144428,1379,-0.32832653,-78.20331512,4104
4864,144429,15195,-0.32832637,-78.20274963,4107
4865,144430,652,-0.32832577,-78.20062229,4103
4866,144431,1656,-0.32832576,-78.20059536,4103
4867,144432,50538,-0.32832574,-78.2005415,4103
4868,144433,31257,-0.32832572,-78.20046072,4103
4869,144434,307,-0.32832571,-78.20040686,4103
4870,144435,6339,-0.32832568,-78.20032608,4103
4871,144534,427,-0.32835401,-78.2046346,4090
4872,144535,3244,-0.32835389,-78.20423068,4091
4873,144536,2849,-0.32835382,-78.2039614,4093
4874,144537,2844,-0.32835381,-78.20393447,4093
4875,144538,2843,-0.3283538,-78.20390754,4093
4876,144539,15196,-0.32835348,-78.20274962,4107
4877,144540,434,-0.32835313,-78.20153784,4106
4878,144541,655,-0.32835288,-78.20062228,4103
4879,144542,1657,-0.32835287,-78.20059535,4103
4880,144543,50539,-0.32835285,-78.2005415,4103
4881,144544,31296,-0.32835284,-78.20048764,4103
4882,144545,311,-0.32835282,-78.20043378,4103
4883,144546,6361,-0.3283528,-78.200353,4103
4884,144682,428,-0.32838112,-78.2046346,4090
4885,144683,3286,-0.328381,-78.20423067,4090
4886,144684,3024,-0.32838096,-78.2040691,4092
4887,144685,3022,-0.32838095,-78.20404217,4092
4888,144686,2981,-0.32838094,-78.20401524,4092
4889,144687,2980,-0.32838093,-78.20398832,4092
4890,144688,15197,-0.32838059,-78.20274961,4107
4891,144689,439,-0.32838025,-78.20156477,4105
4892,144690,656,-0.32837999,-78.20062227,4103
4893,144691,1658,-0.32837998,-78.20059535,4103
4894,144692,50540,-0.32837996,-78.20054149,4103
4895,144693,31301,-0.32837996,-78.20051456,4103
4896,144694,6688,-0.32837994,-78.2004607,4103
4897,144695,6374,-0.32837993,-78.20043378,4103
4898,144696,6373,-0.32837992,-78.20040685,4103
4899,144697,6372,-0.32837992,-78.20037992,4103
4900,144804,429,-0.32840823,-78.20463459,4089
4901,144805,3288,-0.32840812,-78.20425759,4090
4902,144806,3111,-0.32840809,-78.20414988,4091
4903,144807,3077,-0.32840808,-78.20412295,4091
4904,144808,3076,-0.32840807,-78.20409602,4091
4905,144809,15198,-0.3284077,-78.2027496,4106
4906,144810,441,-0.32840736,-78.20156476,4104
4907,144811,657,-0.3284071,-78.20062227,4103
4908,144812,1659,-0.32840709,-78.20059534,4103
4909,144813,81843,-0.32840707,-78.20054148,4103
4910,144814,6707,-0.32840706,-78.20048763,4103
4911,144932,430,-0.32843534,-78.20463458,4089
4912,144933,3290,-0.32843524,-78.20428451,4089
4913,144934,3190,-0.32843522,-78.20423066,4090
4914,144935,3143,-0.32843521,-78.20420373,4090
4915,144936,3142,-0.32843521,-78.2041768,4090
4916,144937,15199,-0.3284348,-78.2027496,4106
4917,144938,443,-0.32843447,-78.20156475,4103
4918,144939,658,-0.3284342,-78.20062226,4103
4919,144940,1660,-0.3284342,-78.20059533,4103
4920,144941,81851,-0.32843419,-78.2005684,4103
4921,144942,6724,-0.32843417,-78.20051455,4103
4922,145049,431,-0.32846245,-78.20463457,4088
4923,145050,3292,-0.32846235,-78.20431143,4089
4924,145051,3193,-0.32846234,-78.20425758,4089
4925,145052,15200,-0.32846191,-78.20274959,4105
4926,145053,300,-0.32846191,-78.20272266,4105
4927,145054,446,-0.32846158,-78.20156474,4102
4928,145055,659,-0.32846131,-78.20062225,4103
4929,145056,83513,-0.32846131,-78.20059532,4103
4930,145057,6730,-0.32846129,-78.20054147,4103
4931,145170,432,-0.32848955,-78.20463457,4088
4932,145171,3294,-0.32848947,-78.20433835,4088
4933,145172,3196,-0.32848946,-78.2042845,4089
4934,145173,15201,-0.32848902,-78.20274958,4105
4935,145174,302,-0.32848902,-78.20272265,4105
4936,145175,505,-0.3284887,-78.20159166,4101
4937,145176,660,-0.32848842,-78.20062224,4103
4938,145177,83514,-0.32848842,-78.20059532,4103
4939,145178,6733,-0.32848841,-78.20056839,4103
4940,145287,433,-0.32851666,-78.20463456,4087
4941,145288,3296,-0.32851659,-78.20436528,4088
4942,145289,3199,-0.32851657,-78.20431142,4088
4943,145290,15506,-0.32851613,-78.20274957,4104
4944,145291,550,-0.32851581,-78.20161858,4100
4945,145292,661,-0.32851553,-78.20062224,4103
4946,145293,83515,-0.32851552,-78.20059531,4103
4947,145294,6735,-0.32851552,-78.20056838,4103
4948,145400,331,-0.32854386,-78.20495769,4086
4949,145401,434,-0.32854377,-78.20463455,4087
4950,145402,3298,-0.32854371,-78.2043922,4087
4951,145403,3202,-0.32854369,-78.20433834,4088
4952,145404,15507,-0.32854324,-78.20274957,4104
4953,145405,551,-0.32854292,-78.20161858,4100
4954,145406,662,-0.32854264,-78.20062223,4103
4955,145407,83516,-0.32854263,-78.2005953,4103
4956,145408,6736,-0.32854263,-78.20056837,4103
4957,145547,332,-0.32857097,-78.20495769,4086
4958,145548,435,-0.32857088,-78.20463454,4086
4959,145549,3508,-0.32857083,-78.20444605,4087
4960,145550,3299,-0.32857082,-78.20441912,4087
4961,145551,3205,-0.32857081,-78.20436526,4087
4962,145552,15508,-0.32857035,-78.20274956,4104
4963,145553,552,-0.32857003,-78.20161857,4099
4964,145554,663,-0.32856975,-78.20062222,4103
4965,145555,90254,-0.32856974,-78.20059529,4103
4966,145710,333,-0.32859808,-78.20495768,4086
4967,145711,442,-0.32859799,-78.20463454,4086
4968,145712,3512,-0.32859795,-78.20447297,4086
4969,145713,3208,-0.32859793,-78.20441911,4087
4970,145714,3206,-0.32859792,-78.20439218,4087
4971,145715,15596,-0.32859746,-78.20274955,4103
4972,145716,553,-0.32859714,-78.20161856,4099
4973,145717,664,-0.32859686,-78.20062221,4103
4974,145718,90255,-0.32859685,-78.20059529,4103
4975,145832,334,-0.32862519,-78.20495767,4085
4976,145833,458,-0.32862511,-78.20466146,4085
4977,145834,3514,-0.32862506,-78.20449989,4086
4978,145835,3210,-0.32862505,-78.20444603,4086
4979,145836,15597,-0.32862457,-78.20274954,4103
4980,145837,554,-0.32862425,-78.20161855,4098
4981,145838,665,-0.32862397,-78.20062221,4103
4982,145839,90258,-0.32862396,-78.20059528,4103
4983,145965,335,-0.3286523,-78.20495766,4085
4984,145966,459,-0.32865222,-78.20466145,4085
4985,145967,6728,-0.32865217,-78.20449988,4086
4986,145968,3211,-0.32865217,-78.20447295,4086
4987,145969,15797,-0.32865169,-78.20277646,4102
4988,145970,555,-0.32865136,-78.20161855,4098
4989,145971,666,-0.32865108,-78.2006222,4103
4990,145972,90260,-0.32865107,-78.20059527,4103
4991,146097,336,-0.32867941,-78.20495765,4084
4992,146098,461,-0.32867933,-78.20466144,4085
4993,146099,6732,-0.32867929,-78.2045268,4085
4994,146100,302,-0.32867927,-78.20447294,4086
4995,146101,300,-0.32867927,-78.20444602,4086
4996,146102,15798,-0.3286788,-78.20277646,4102
4997,146103,556,-0.32867847,-78.20161854,4097
4998,146104,90929,-0.32867819,-78.20062219,4102
4999,146245,349,-0.32870653,-78.20498458,4084
5000,146246,639,-0.32870645,-78.20468836,4084
5001,146247,6734,-0.32870641,-78.20455372,4085
5002,146248,304,-0.32870639,-78.20449986,4085
5003,146249,15799,-0.32870591,-78.20277645,4102
5004,146250,799,-0.32870558,-78.20161853,4097
5005,146251,90930,-0.3287053,-78.20062218,4102
5006,146365,360,-0.32873365,-78.2050115,4083
5007,146366,640,-0.32873355,-78.20468836,4084
5008,146367,7042,-0.32873352,-78.20455371,4085
5009,146368,305,-0.32873351,-78.20452679,4085
5010,146369,15800,-0.32873302,-78.20277644,4101
5011,146370,902,-0.3287327,-78.20164545,4096
5012,146371,90931,-0.32873241,-78.20062218,4102
5013,146492,391,-0.32876079,-78.2051192,4083
5014,146493,361,-0.32876076,-78.20503842,4083
5015,146494,641,-0.32876066,-78.20468835,4084
5016,146495,7046,-0.32876063,-78.20458063,4084
5017,146496,15801,-0.32876012,-78.20277643,4101
5018,146497,903,-0.32875981,-78.20164544,4096
5019,146498,90932,-0.32875952,-78.20062217,4102
5020,146612,405,-0.3287879,-78.20514612,4082
5021,146613,377,-0.32878789,-78.20509227,4083
5022,146614,362,-0.32878788,-78.20506534,4083
5023,146615,642,-0.32878777,-78.20468834,4084
5024,146616,7047,-0.32878774,-78.20458063,4084
5025,146617,15853,-0.32878723,-78.20277643,4100
5026,146618,904,-0.32878691,-78.20164544,4096
5027,146619,90933,-0.32878663,-78.20062216,4102
5028,146749,351,-0.32881509,-78.2054154,4082
5029,146750,419,-0.32881502,-78.20517304,4082
5030,146751,379,-0.328815,-78.20511919,4082
5031,146752,643,-0.32881488,-78.20468833,4084
5032,146753,7049,-0.32881486,-78.20460755,4084
5033,146754,15854,-0.32881434,-78.20277642,4100
5034,146755,947,-0.32881402,-78.20164543,4095
5035,146756,90934,-0.32881373,-78.20062215,4101
5036,146757,301,-0.3288137,-78.20051444,4102
5037,146890,357,-0.32884219,-78.20538846,4082
5038,146891,327,-0.32884215,-78.20525382,4081
5039,146892,452,-0.32884214,-78.20519997,4081
5040,146893,381,-0.32884212,-78.20514611,4082
5041,146894,831,-0.32884199,-78.20468833,4083
5042,146895,7062,-0.32884197,-78.20460754,4084
5043,146896,15855,-0.32884145,-78.20277641,4100
5044,146897,963,-0.32884113,-78.20164542,4095
5045,146898,90935,-0.32884084,-78.20062215,4101
5046,146899,303,-0.32884082,-78.20054136,4101
5047,146996,363,-0.32886929,-78.20536153,4081
5048,146997,328,-0.32886926,-78.20525381,4081
5049,146998,453,-0.32886925,-78.20519996,4081
5050,146999,383,-0.32886924,-78.20517303,4081
5051,147000,832,-0.3288691,-78.20468832,4083
5052,147001,7066,-0.32886909,-78.20463446,4083
5053,147002,15856,-0.32886856,-78.2027764,4099
5054,147003,985,-0.32886825,-78.20167234,4094
5055,147004,90936,-0.32886795,-78.20062214,4101
5056,147005,394,-0.32886794,-78.20056828,4101
5057,147123,364,-0.3288964,-78.20536152,4081
5058,147124,329,-0.32889637,-78.20525381,4081
5059,147125,839,-0.32889636,-78.20519995,4081
5060,147126,834,-0.32889621,-78.20468831,4083
5061,147127,7067,-0.3288962,-78.20466138,4083
5062,147128,15857,-0.32889567,-78.2027764,4099
5063,147129,986,-0.32889536,-78.20167234,4094
5064,147130,90937,-0.32889506,-78.20062213,4100
5065,147131,403,-0.32889506,-78.2005952,4100
5066,147247,371,-0.3289235,-78.20533458,4080
5067,147248,330,-0.32892348,-78.2052538,4080
5068,147249,982,-0.32892347,-78.20522687,4080
5069,147250,7903,-0.32892332,-78.2046883,4083
5070,147251,15874,-0.32892278,-78.20277639,4098
5071,147252,1165,-0.32892248,-78.20169926,4093
5072,147253,90938,-0.32892217,-78.20062212,4100
5073,147254,462,-0.32892216,-78.2005952,4100
5074,147375,372,-0.32895061,-78.20533458,4080
5075,147376,335,-0.3289506,-78.20528072,4080
5076,147377,983,-0.32895059,-78.20525379,4080
5077,147378,7929,-0.32895044,-78.20471522,4082
5078,147379,15875,-0.32894989,-78.20277638,4098
5079,147380,1166,-0.32894959,-78.20169925,4093
5080,147381,91403,-0.32894928,-78.20062212,4099
5081,147502,373,-0.32897772,-78.20533457,4080
5082,147503,1320,-0.32897771,-78.20528071,4080
5083,147504,7930,-0.32897755,-78.20471522,4082
5084,147505,16065,-0.32897701,-78.2028033,4097
5085,147506,1177,-0.3289767,-78.20172617,4092
5086,147507,91422,-0.32897639,-78.20062211,4099
5087,147645,374,-0.32900483,-78.20533456,4079
5088,147646,1330,-0.32900482,-78.20530763,4079
5089,147647,7932,-0.32900466,-78.20471521,4082
5090,147648,16066,-0.32900412,-78.20280329,4097
5091,147649,1178,-0.32900381,-78.20172616,4092
5092,147650,91548,-0.32900351,-78.20064903,4098
5093,147781,379,-0.32903195,-78.20536148,4079
5094,147782,1331,-0.32903193,-78.20530763,4079
5095,147783,8088,-0.32903177,-78.2047152,4082
5096,147784,16067,-0.32903123,-78.20280329,4096
5097,147785,1179,-0.32903092,-78.20172615,4091
5098,147786,91549,-0.32903062,-78.20064902,4098
5099,147787,312,-0.32903017,-78.19906025,4118
5100,147788,309,-0.32903016,-78.19903333,4119
5101,147912,388,-0.32905907,-78.2053884,4078
5102,147913,1439,-0.32905904,-78.20530762,4079
5103,147914,8121,-0.32905888,-78.20474212,4081
5104,147915,16079,-0.32905834,-78.20283021,4095
5105,147916,1180,-0.32905803,-78.20172615,4091
5106,147917,91555,-0.32905773,-78.20064901,4097
5107,147918,337,-0.32905728,-78.19908717,4117
5108,148028,389,-0.32908617,-78.2053884,4078
5109,148029,1443,-0.32908616,-78.20533454,4078
5110,148030,8235,-0.329086,-78.20476904,4081
5111,148031,16080,-0.32908545,-78.2028302,4095
5112,148032,1181,-0.32908514,-78.20172614,4090
5113,148033,91556,-0.32908484,-78.20064901,4097
5114,148034,359,-0.32908442,-78.19916795,4115
5115,148035,356,-0.32908441,-78.19914102,4116
5116,148036,355,-0.3290844,-78.19911409,4116
5117,148148,1836,-0.32911328,-78.20538839,4078
5118,148149,1444,-0.32911328,-78.20536146,4078
5119,148150,8252,-0.32911311,-78.20476904,4081
5120,148151,375,-0.32911306,-78.20460747,4082
5121,148152,373,-0.32911306,-78.20458054,4082
5122,148153,304,-0.32911305,-78.20455361,4082
5123,148154,16081,-0.32911256,-78.20283019,4094
5124,148155,1182,-0.32911225,-78.20172613,4090
5125,148156,91571,-0.32911195,-78.200649,4096
5126,148157,485,-0.32911156,-78.19927566,4115
5127,148158,482,-0.32911155,-78.19924873,4115
5128,148159,383,-0.32911154,-78.1992218,4115
5129,148160,382,-0.32911153,-78.19919487,4115
5130,148274,409,-0.32914043,-78.20552302,4077
5131,148275,1840,-0.3291404,-78.20541531,4077
5132,148276,8261,-0.32914023,-78.20479596,4080
5133,148277,379,-0.32914018,-78.20463439,4081
5134,148278,16082,-0.32913967,-78.20283019,4094
5135,148279,1183,-0.32913936,-78.20172612,4089
5136,148280,91610,-0.32913907,-78.20070285,4095
5137,148281,91575,-0.32913906,-78.20067592,4095
5138,148282,601,-0.32913871,-78.19943722,4114
5139,148283,521,-0.3291387,-78.19941029,4114
5140,148284,520,-0.3291387,-78.19938336,4114
5141,148285,519,-0.32913869,-78.19935643,4114
5142,148286,518,-0.32913868,-78.19932951,4114
5143,148287,517,-0.32913867,-78.19930258,4114
5144,148392,421,-0.32916755,-78.20554994,4076
5145,148393,1878,-0.32916753,-78.20546916,4077
5146,148394,1841,-0.32916752,-78.20544223,4077
5147,148395,8293,-0.32916735,-78.20484981,4080
5148,148396,8262,-0.32916734,-78.20482288,4080
5149,148397,380,-0.3291673,-78.20466131,4081
5150,148398,16083,-0.32916678,-78.20283018,4093
5151,148399,1184,-0.32916647,-78.20172612,4089
5152,148400,91640,-0.32916619,-78.20072977,4094
5153,148401,635,-0.32916583,-78.19946414,4114
5154,148512,422,-0.32919466,-78.20554994,4076
5155,148513,1882,-0.32919464,-78.20549608,4076
5156,148514,8300,-0.32919447,-78.20487673,4079
5157,148515,571,-0.32919441,-78.20468823,4081
5158,148516,405,-0.32919391,-78.20291096,4093
5159,148517,16084,-0.32919389,-78.20283017,4092
5160,148518,310,-0.32919363,-78.20191461,4087
5161,148519,1346,-0.32919358,-78.20172611,4088
5162,148520,91835,-0.3291933,-78.20075669,4093
5163,148521,1041,-0.32919305,-78.19986806,4114
5164,148522,1033,-0.32919304,-78.19984113,4114
5165,148523,1030,-0.32919304,-78.1998142,4114
5166,148524,1027,-0.32919303,-78.19978727,4114
5167,148525,905,-0.32919302,-78.19976034,4114
5168,148526,904,-0.32919301,-78.19973341,4114
5169,148527,903,-0.32919301,-78.19970649,4114
5170,148528,703,-0.329193,-78.19967956,4114
5171,148529,702,-0.32919299,-78.19965263,4114
5172,148530,701,-0.32919298,-78.1996257,4114
5173,148531,700,-0.32919298,-78.19959877,4114
5174,148532,699,-0.32919297,-78.19957185,4114
5175,148533,698,-0.32919296,-78.19954492,4114
5176,148534,697,-0.32919295,-78.19951799,4114
5177,148535,696,-0.32919295,-78.19949106,4114
5178,148612,375,-0.3292221,-78.20673478,4061
5179,148613,424,-0.32922177,-78.20554993,4076
5180,148614,1883,-0.32922175,-78.20549607,4076
5181,148615,8301,-0.32922158,-78.20490365,4079
5182,148616,577,-0.32922153,-78.20471515,4080
5183,148617,695,-0.32922101,-78.20288402,4092
5184,148618,16090,-0.32922099,-78.20280323,4091
5185,148619,311,-0.32922074,-78.2019146,4087
5186,148620,1347,-0.32922069,-78.2017261,4088
5187,148621,91836,-0.32922041,-78.20075668,4093
5188,148622,1042,-0.32922017,-78.19989498,4114
5189,148704,441,-0.32924933,-78.2071387,4054
5190,148705,378,-0.32924922,-78.2067617,4060
5191,148706,448,-0.32924888,-78.20557685,4075
5192,148707,1926,-0.32924886,-78.20549606,4076
5193,148708,8326,-0.3292487,-78.20493057,4079
5194,148709,668,-0.32924866,-78.204769,4080
5195,148710,666,-0.32924865,-78.20474207,4080
5196,148711,920,-0.32924812,-78.20285708,4091
5197,148712,16121,-0.32924809,-78.2027763,4090
5198,148713,314,-0.32924785,-78.20191459,4086
5199,148714,1394,-0.3292478,-78.20172609,4087
5200,148715,91844,-0.32924752,-78.20075667,4092
5201,148716,1046,-0.32924729,-78.1999219,4112
5202,148829,442,-0.32927643,-78.20713869,4054
5203,148830,396,-0.32927634,-78.20678862,4059
5204,148831,482,-0.329276,-78.20560377,4075
5205,148832,1930,-0.32927598,-78.20552299,4075
5206,148833,8341,-0.32927582,-78.20495749,4078
5207,148834,675,-0.32927577,-78.20479592,4079
5208,148835,1000,-0.32927522,-78.20283015,4090
5209,148836,16123,-0.3292752,-78.20277629,4089
5210,148837,315,-0.32927496,-78.20191458,4086
5211,148838,1395,-0.32927491,-78.20172609,4087
5212,148839,91890,-0.32927464,-78.2007836,4091
5213,148840,1047,-0.3292744,-78.19994882,4111
5214,148997,447,-0.32930354,-78.20713868,4053
5215,148998,573,-0.32930349,-78.20695018,4056
5216,148999,572,-0.32930348,-78.20692326,4056
5217,149000,436,-0.32930348,-78.20689633,4057
5218,149001,435,-0.32930347,-78.2068694,4057
5219,149002,430,-0.32930346,-78.20684247,4058
5220,149003,429,-0.32930345,-78.20681554,4058
5221,149004,486,-0.32930311,-78.20560376,4075
5222,149005,1931,-0.3293031,-78.20554991,4075
5223,149006,8342,-0.32930293,-78.20495748,4078
5224,149007,676,-0.32930289,-78.20482284,4079
5225,149008,1004,-0.32930232,-78.20280321,4089
5226,149009,16130,-0.3293023,-78.20274936,4088
5227,149010,316,-0.32930207,-78.20191458,4085
5228,149011,1401,-0.32930202,-78.20172608,4086
5229,149012,91896,-0.32930176,-78.20081052,4090
5230,149013,1050,-0.32930151,-78.19994881,4110
5231,149115,661,-0.32933065,-78.20713868,4053
5232,149116,575,-0.32933061,-78.20697711,4055
5233,149117,558,-0.32933023,-78.20563068,4074
5234,149118,1932,-0.32933021,-78.20557683,4075
5235,149119,8344,-0.32933005,-78.2049844,4078
5236,149120,798,-0.32933001,-78.20484976,4079
5237,149121,1007,-0.32932942,-78.20277628,4088
5238,149122,16139,-0.32932941,-78.20272242,4087
5239,149123,317,-0.32932918,-78.20191457,4085
5240,149124,1402,-0.32932912,-78.20172607,4086
5241,149125,91897,-0.32932887,-78.20081051,4090
5242,149126,1055,-0.32932864,-78.20000266,4108
5243,149127,1051,-0.32932863,-78.19997573,4109
5244,149208,665,-0.32935777,-78.2071656,4052
5245,149209,578,-0.32935773,-78.20703095,4054
5246,149210,577,-0.32935773,-78.20700403,4054
5247,149211,559,-0.32935735,-78.2056576,4074
5248,149212,1934,-0.32935733,-78.20560375,4074
5249,149213,8541,-0.32935715,-78.20498439,4078
5250,149214,821,-0.32935712,-78.20487668,4078
5251,149215,1009,-0.32935652,-78.20274934,4087
5252,149216,16152,-0.32935651,-78.20269548,4086
5253,149217,318,-0.32935629,-78.20191456,4084
5254,149218,1403,-0.32935623,-78.20172606,4085
5255,149219,92000,-0.32935598,-78.20083743,4089
5256,149220,91999,-0.32935597,-78.2008105,4089
5257,149221,1058,-0.32935576,-78.20005651,4106
5258,149222,1056,-0.32935575,-78.20002958,4107
5259,149313,669,-0.32938488,-78.20716559,4052
5260,149314,580,-0.32938485,-78.20705788,4053
5261,149315,691,-0.32938446,-78.20568453,4074
5262,149316,1935,-0.32938445,-78.20563067,4074
5263,149317,8546,-0.32938427,-78.20501132,4077
5264,149318,889,-0.32938424,-78.2049036,4078
5265,149319,1110,-0.32938363,-78.20274933,4086
5266,149320,16172,-0.32938361,-78.20266855,4085
5267,149321,319,-0.3293834,-78.20191455,4084
5268,149322,1416,-0.32938334,-78.20172606,4084
5269,149323,92003,-0.32938311,-78.20089128,4088
5270,149324,92002,-0.3293831,-78.20086435,4088
5271,149325,1079,-0.32938288,-78.20008343,4105
5272,149433,351,-0.32941202,-78.2072733,4051
5273,149434,673,-0.329412,-78.20719251,4051
5274,149435,669,-0.32941197,-78.2070848,4052
5275,149436,717,-0.32941158,-78.20571145,4073
5276,149437,1938,-0.32941156,-78.20565759,4074
5277,149438,8547,-0.32941139,-78.20503824,4077
5278,149439,898,-0.32941137,-78.20495745,4078
5279,149440,895,-0.32941136,-78.20493052,4078
5280,149441,1113,-0.32941073,-78.2027224,4085
5281,149442,16174,-0.32941072,-78.20266854,4084
5282,149443,320,-0.32941051,-78.20191455,4083
5283,149444,1417,-0.32941045,-78.20172605,4084
5284,149445,92005,-0.32941022,-78.2009182,4087
5285,149446,1338,-0.32941,-78.20011035,4104
5286,149520,377,-0.32943914,-78.20730022,4050
5287,149521,675,-0.32943911,-78.20721943,4051
5288,149522,713,-0.32943908,-78.20708479,4052
5289,149523,718,-0.32943869,-78.20571144,4073
5290,149524,1940,-0.32943868,-78.20568451,4073
5291,149525,8548,-0.32943851,-78.20506516,4077
5292,149526,929,-0.32943848,-78.20498437,4077
5293,149527,1115,-0.32943784,-78.20269546,4084
5294,149528,16209,-0.32943782,-78.2026416,4083
5295,149529,321,-0.32943762,-78.20191454,4083
5296,149530,1418,-0.32943756,-78.20172604,4083
5297,149531,92312,-0.32943735,-78.20097205,4086
5298,149532,92311,-0.32943734,-78.20094512,4086
5299,149533,1520,-0.32943716,-78.20029884,4100
5300,149534,1447,-0.32943715,-78.20027191,4101
5301,149535,1446,-0.32943714,-78.20024498,4101
5302,149536,1424,-0.32943714,-78.20021806,4102
5303,149537,1423,-0.32943713,-78.20019113,4102
5304,149538,1406,-0.32943712,-78.2001642,4103
5305,149539,1405,-0.32943711,-78.20013727,4103
5306,149640,383,-0.32946625,-78.20732714,4050
5307,149641,679,-0.32946623,-78.20724635,4050
5308,149642,717,-0.32946619,-78.20711171,4051
5309,149643,2660,-0.3294658,-78.20571143,4073
5310,149644,8553,-0.32946562,-78.20509208,4077
5311,149645,1001,-0.3294656,-78.20501129,4077
5312,149646,1117,-0.32946495,-78.20269545,4083
5313,149647,16287,-0.32946492,-78.20261467,4082
5314,149648,322,-0.32946472,-78.20191453,4082
5315,149649,1419,-0.32946467,-78.20172603,4083
5316,149650,92401,-0.32946447,-78.2010259,4085
5317,149651,92400,-0.32946447,-78.20099897,4085
5318,149652,1524,-0.32946427,-78.20032576,4099
5319,149735,437,-0.32949337,-78.20735406,4049
5320,149736,681,-0.32949335,-78.20727327,4050
5321,149737,808,-0.3294933,-78.2071117,4051
5322,149738,2662,-0.32949291,-78.20571142,4073
5323,149739,8555,-0.32949274,-78.205119,4076
5324,149740,1006,-0.32949272,-78.20506514,4077
5325,149741,1003,-0.32949272,-78.20503821,4077
5326,149742,1120,-0.32949205,-78.20266852,4082
5327,149743,16582,-0.32949202,-78.20258773,4081
5328,149744,325,-0.32949184,-78.20194145,4081
5329,149745,1420,-0.32949178,-78.20172603,4082
5330,149746,92476,-0.32949159,-78.20105282,4084
5331,149747,1525,-0.32949139,-78.20035268,4099
5332,149828,438,-0.32952048,-78.20735405,4049
