OBJECTID,pointid,FloAccu,ele,lat,lon
4437,64525,698,3963,-0.30758856,-78.20604047
4438,64526,697,3963,-0.30758856,-78.20601354
4439,64527,696,3963,-0.30758855,-78.20598661
4440,64528,695,3963,-0.30758854,-78.20595968
4441,64529,694,3963,-0.30758853,-78.20593275
4442,64530,693,3963,-0.30758853,-78.20590583
4443,64531,692,3963,-0.30758852,-78.2058789
4444,64532,691,3963,-0.30758851,-78.20585197
4445,64533,690,3963,-0.30758851,-78.20582504
4446,64534,689,3963,-0.3075885,-78.20579811
4447,64535,688,3963,-0.30758849,-78.20577118
4448,64536,687,3963,-0.30758848,-78.20574426
4449,64537,686,3963,-0.30758848,-78.20571733
4450,64538,685,3963,-0.30758847,-78.2056904
4451,64539,684,3963,-0.30758846,-78.20566347
4452,64540,683,3963,-0.30758846,-78.20563654
4453,64541,682,3963,-0.30758845,-78.20560961
4454,64542,681,3963,-0.30758844,-78.20558269
4455,64543,680,3963,-0.30758843,-78.20555576
4456,64544,700,3974,-0.30758826,-78.20488255
4457,64545,698,3974,-0.30758825,-78.20485562
4458,64546,640,3977,-0.30758818,-78.20458634
4459,64547,639,3977,-0.30758817,-78.20455941
4460,64548,636,3978,-0.30758816,-78.20453248
4461,64549,635,3978,-0.30758816,-78.20450555
4462,64550,632,3979,-0.30758815,-78.20447862
4463,64551,631,3979,-0.30758814,-78.2044517
4464,64552,625,3980,-0.30758814,-78.20442477
4465,64553,624,3981,-0.30758813,-78.20439784
4466,64554,426,4034,-0.30758778,-78.20307835
4467,64555,4966,4041,-0.30758752,-78.20210893
4468,64556,537,4057,-0.30758723,-78.20097795
4469,64557,71513,4063,-0.3075871,-78.20049324
4470,64558,356,4178,-0.30758634,-78.19763885
4471,64559,10359,4171,-0.30758616,-78.19696565
4472,64560,303,4221,-0.30758572,-78.1952961
4473,64616,49648,3968,-0.30761699,-78.21104915
4474,64617,125329,3963,-0.30761659,-78.20954115
4475,64618,674,3964,-0.30761554,-78.20552882
4476,64619,673,3965,-0.30761553,-78.20550189
4477,64620,672,3965,-0.30761552,-78.20547497
4478,64621,655,3966,-0.30761552,-78.20544804
4479,64622,654,3967,-0.30761551,-78.20542111
4480,64623,653,3967,-0.3076155,-78.20539418
4481,64624,652,3968,-0.30761549,-78.20536725
4482,64625,651,3968,-0.30761549,-78.20534032
4483,64626,650,3969,-0.30761548,-78.2053134
4484,64627,649,3969,-0.30761547,-78.20528647
4485,64628,648,3970,-0.30761547,-78.20525954
4486,64629,647,3970,-0.30761546,-78.20523261
4487,64630,646,3971,-0.30761545,-78.20520568
4488,64631,645,3971,-0.30761544,-78.20517875
4489,64632,644,3971,-0.30761544,-78.20515183
4490,64633,643,3972,-0.30761543,-78.2051249
4491,64634,642,3972,-0.30761542,-78.20509797
4492,64635,641,3972,-0.30761542,-78.20507104
4493,64636,640,3972,-0.30761541,-78.20504411
4494,64637,450,3974,-0.30761535,-78.20482869
4495,64638,622,3983,-0.30761523,-78.2043709
4496,64639,621,3984,-0.30761522,-78.20434398
4497,64640,619,3986,-0.30761522,-78.20431705
4498,64641,617,3988,-0.30761521,-78.20429012
4499,64642,425,4034,-0.30761489,-78.20307834
4500,64643,4961,4041,-0.30761463,-78.20210893
4501,64644,535,4058,-0.30761434,-78.20097794
4502,64645,71511,4064,-0.3076142,-78.2004663
4503,64646,357,4178,-0.30761345,-78.19763884
4504,64647,10360,4171,-0.30761327,-78.19696564
4505,64648,304,4219,-0.30761284,-78.19532302
4506,64703,49652,3966,-0.30764409,-78.21102221
4507,64704,125482,3963,-0.30764371,-78.20956808
4508,64705,633,3973,-0.30764251,-78.20501718
4509,64706,631,3973,-0.3076425,-78.20499025
4510,64707,620,3973,-0.3076425,-78.20496332
4511,64708,619,3973,-0.30764249,-78.20493639
4512,64709,448,3975,-0.30764245,-78.20480175
4513,64710,615,3991,-0.30764231,-78.20426318
4514,64711,614,3993,-0.30764231,-78.20423626
4515,64712,424,4034,-0.307642,-78.20307834
4516,64713,4960,4041,-0.30764174,-78.20210892
4517,64714,513,4059,-0.30764144,-78.200951
4518,64715,71509,4065,-0.3076413,-78.20043937
4519,64716,70993,4066,-0.3076413,-78.20041244
4520,64717,358,4178,-0.30764056,-78.19763883
4521,64718,10361,4171,-0.30764038,-78.19696563
4522,64719,305,4217,-0.30763996,-78.19534994
4523,64776,49658,3965,-0.3076712,-78.21099528
4524,64777,415,3963,-0.30767108,-78.21053749
4525,64778,125653,3963,-0.30767083,-78.209595
4526,64779,614,3974,-0.30766959,-78.20490946
4527,64780,446,3975,-0.30766956,-78.20477481
4528,64781,612,3996,-0.30766941,-78.20420932
4529,64782,611,3998,-0.3076694,-78.20418239
4530,64783,420,4035,-0.3076691,-78.2030514
4531,64784,4958,4042,-0.30766885,-78.20208198
4532,64785,4956,4042,-0.30766884,-78.20205506
4533,64786,502,4060,-0.30766854,-78.20092407
4534,64787,513,4066,-0.30766841,-78.20043936
4535,64788,70992,4067,-0.3076684,-78.2003855
4536,64789,70990,4068,-0.30766839,-78.20035858
4537,64790,359,4178,-0.30766767,-78.19763883
4538,64791,10445,4170,-0.30766749,-78.19696562
4539,64792,306,4215,-0.30766707,-78.19537686
4540,64856,49662,3964,-0.3076983,-78.21096834
4541,64857,431,3963,-0.30769819,-78.21056441
4542,64858,126136,3963,-0.30769794,-78.20962192
4543,64859,481,3963,-0.30769794,-78.20959499
4544,64860,480,3963,-0.30769793,-78.20956806
4545,64861,479,3963,-0.30769792,-78.20954113
4546,64862,478,3963,-0.30769792,-78.2095142
4547,64863,477,3963,-0.30769791,-78.20948728
4548,64864,476,3963,-0.3076979,-78.20946035
4549,64865,475,3963,-0.30769789,-78.20943342
4550,64866,474,3963,-0.30769789,-78.20940649
4551,64867,473,3963,-0.30769788,-78.20937956
4552,64868,472,3963,-0.30769787,-78.20935263
4553,64869,471,3963,-0.30769787,-78.20932571
4554,64870,470,3963,-0.30769786,-78.20929878
4555,64871,469,3963,-0.30769785,-78.20927185
4556,64872,468,3963,-0.30769785,-78.20924492
4557,64873,467,3963,-0.30769784,-78.20921799
4558,64874,466,3963,-0.30769783,-78.20919106
4559,64875,465,3963,-0.30769782,-78.20916413
4560,64876,464,3963,-0.30769782,-78.20913721
4561,64877,463,3963,-0.30769781,-78.20911028
4562,64878,462,3963,-0.3076978,-78.20908335
4563,64879,461,3963,-0.3076978,-78.20905642
4564,64880,460,3963,-0.30769779,-78.20902949
4565,64881,459,3963,-0.30769778,-78.20900256
4566,64882,458,3963,-0.30769777,-78.20897564
4567,64883,457,3963,-0.30769777,-78.20894871
4568,64884,456,3963,-0.30769776,-78.20892178
4569,64885,455,3963,-0.30769775,-78.20889485
4570,64886,454,3963,-0.30769775,-78.20886792
4571,64887,453,3963,-0.30769774,-78.20884099
4572,64888,452,3963,-0.30769773,-78.20881406
4573,64889,451,3963,-0.30769772,-78.20878714
4574,64890,450,3963,-0.30769772,-78.20876021
4575,64891,449,3963,-0.30769771,-78.20873328
4576,64892,448,3963,-0.3076977,-78.20870635
4577,64893,447,3963,-0.3076977,-78.20867942
4578,64894,446,3963,-0.30769769,-78.20865249
4579,64895,445,3963,-0.30769768,-78.20862557
4580,64896,444,3963,-0.30769767,-78.20859864
4581,64897,443,3963,-0.30769767,-78.20857171
4582,64898,442,3963,-0.30769766,-78.20854478
4583,64899,441,3963,-0.30769765,-78.20851785
4584,64900,440,3963,-0.30769765,-78.20849092
4585,64901,439,3963,-0.30769764,-78.208464
4586,64902,438,3963,-0.30769763,-78.20843707
4587,64903,437,3963,-0.30769763,-78.20841014
4588,64904,436,3963,-0.30769762,-78.20838321
4589,64905,435,3963,-0.30769761,-78.20835628
4590,64906,434,3963,-0.3076976,-78.20832935
4591,64907,433,3963,-0.3076976,-78.20830242
4592,64908,432,3963,-0.30769759,-78.2082755
4593,64909,431,3963,-0.30769758,-78.20824857
4594,64910,430,3963,-0.30769758,-78.20822164
4595,64911,429,3963,-0.30769757,-78.20819471
4596,64912,428,3963,-0.30769756,-78.20816778
4597,64913,427,3963,-0.30769755,-78.20814085
4598,64914,426,3963,-0.30769755,-78.20811393
4599,64915,425,3963,-0.30769754,-78.208087
4600,64916,424,3963,-0.30769753,-78.20806007
4601,64917,423,3963,-0.30769753,-78.20803314
4602,64918,422,3963,-0.30769752,-78.20800621
4603,64919,421,3963,-0.30769751,-78.20797928
4604,64920,420,3963,-0.3076975,-78.20795236
4605,64921,419,3963,-0.3076975,-78.20792543
4606,64922,418,3963,-0.30769749,-78.2078985
4607,64923,417,3963,-0.30769748,-78.20787157
4608,64924,416,3963,-0.30769748,-78.20784464
4609,64925,415,3963,-0.30769747,-78.20781771
4610,64926,414,3963,-0.30769746,-78.20779079
4611,64927,413,3963,-0.30769745,-78.20776386
4612,64928,412,3963,-0.30769745,-78.20773693
4613,64929,411,3963,-0.30769744,-78.20771
4614,64930,410,3963,-0.30769743,-78.20768307
4615,64931,409,3963,-0.30769743,-78.20765614
4616,64932,408,3963,-0.30769742,-78.20762921
4617,64933,407,3963,-0.30769741,-78.20760229
4618,64934,406,3963,-0.30769741,-78.20757536
4619,64935,405,3963,-0.3076974,-78.20754843
4620,64936,404,3963,-0.30769739,-78.2075215
4621,64937,403,3963,-0.30769738,-78.20749457
4622,64938,402,3963,-0.30769738,-78.20746764
4623,64939,401,3963,-0.30769737,-78.20744072
4624,64940,400,3963,-0.30769736,-78.20741379
4625,64941,399,3963,-0.30769736,-78.20738686
4626,64942,398,3963,-0.30769735,-78.20735993
4627,64943,397,3963,-0.30769734,-78.207333
4628,64944,396,3963,-0.30769733,-78.20730607
4629,64945,395,3963,-0.30769733,-78.20727915
4630,64946,394,3963,-0.30769732,-78.20725222
4631,64947,393,3963,-0.30769731,-78.20722529
4632,64948,392,3963,-0.30769731,-78.20719836
4633,64949,391,3963,-0.3076973,-78.20717143
4634,64950,390,3963,-0.30769729,-78.2071445
4635,64951,389,3963,-0.30769728,-78.20711758
4636,64952,388,3963,-0.30769728,-78.20709065
4637,64953,387,3963,-0.30769727,-78.20706372
4638,64954,386,3963,-0.30769726,-78.20703679
4639,64955,385,3963,-0.30769726,-78.20700986
4640,64956,384,3963,-0.30769725,-78.20698293
4641,64957,383,3963,-0.30769724,-78.206956
4642,64958,382,3963,-0.30769723,-78.20692908
4643,64959,381,3963,-0.30769723,-78.20690215
4644,64960,380,3963,-0.30769722,-78.20687522
4645,64961,379,3963,-0.30769721,-78.20684829
4646,64962,378,3963,-0.30769721,-78.20682136
4647,64963,377,3963,-0.3076972,-78.20679443
4648,64964,376,3963,-0.30769719,-78.20676751
4649,64965,375,3963,-0.30769718,-78.20674058
4650,64966,374,3963,-0.30769718,-78.20671365
4651,64967,373,3963,-0.30769717,-78.20668672
4652,64968,372,3963,-0.30769716,-78.20665979
4653,64969,371,3963,-0.30769716,-78.20663286
4654,64970,370,3963,-0.30769715,-78.20660594
4655,64971,369,3963,-0.30769714,-78.20657901
4656,64972,368,3963,-0.30769714,-78.20655208
4657,64973,367,3963,-0.30769713,-78.20652515
4658,64974,366,3963,-0.30769712,-78.20649822
4659,64975,365,3963,-0.30769711,-78.20647129
4660,64976,364,3963,-0.30769711,-78.20644437
4661,64977,363,3963,-0.3076971,-78.20641744
4662,64978,362,3963,-0.30769709,-78.20639051
4663,64979,361,3963,-0.30769709,-78.20636358
4664,64980,360,3963,-0.30769708,-78.20633665
4665,64981,359,3963,-0.30769707,-78.20630972
4666,64982,358,3963,-0.30769706,-78.2062828
4667,64983,357,3963,-0.30769706,-78.20625587
4668,64984,356,3963,-0.30769705,-78.20622894
4669,64985,355,3963,-0.30769704,-78.20620201
4670,64986,354,3963,-0.30769704,-78.20617508
4671,64987,353,3963,-0.30769703,-78.20614815
4672,64988,352,3963,-0.30769702,-78.20612123
4673,64989,351,3963,-0.30769701,-78.2060943
4674,64990,350,3963,-0.30769701,-78.20606737
4675,64991,349,3963,-0.307697,-78.20604044
4676,64992,348,3963,-0.30769699,-78.20601351
4677,64993,347,3963,-0.30769699,-78.20598658
4678,64994,346,3963,-0.30769698,-78.20595965
4679,64995,345,3963,-0.30769697,-78.20593273
4680,64996,344,3963,-0.30769696,-78.2059058
4681,64997,343,3963,-0.30769696,-78.20587887
4682,64998,342,3963,-0.30769695,-78.20585194
4683,64999,341,3963,-0.30769694,-78.20582501
4684,65000,340,3963,-0.30769694,-78.20579808
4685,65001,339,3963,-0.30769693,-78.20577116
4686,65002,338,3963,-0.30769692,-78.20574423
4687,65003,337,3963,-0.30769691,-78.2057173
4688,65004,336,3963,-0.30769691,-78.20569037
4689,65005,335,3963,-0.3076969,-78.20566344
4690,65006,334,3963,-0.30769689,-78.20563651
4691,65007,333,3963,-0.30769689,-78.20560959
4692,65008,332,3963,-0.30769688,-78.20558266
4693,65009,331,3964,-0.30769687,-78.20555573
4694,65010,330,3964,-0.30769687,-78.2055288
4695,65011,320,3965,-0.30769686,-78.20550187
4696,65012,319,3966,-0.30769685,-78.20547494
4697,65013,318,3966,-0.30769684,-78.20544802
4698,65014,317,3967,-0.30769684,-78.20542109
4699,65015,316,3967,-0.30769683,-78.20539416
4700,65016,514,3974,-0.30769669,-78.20488252
4701,65017,444,3976,-0.30769666,-78.20474788
4702,65018,609,4001,-0.3076965,-78.20415546
4703,65019,608,4003,-0.3076965,-78.20412853
4704,65020,607,4005,-0.30769649,-78.2041016
4705,65021,540,4023,-0.30769642,-78.20385924
4706,65022,538,4024,-0.30769642,-78.20383232
4707,65023,536,4025,-0.30769641,-78.20380539
4708,65024,502,4026,-0.3076964,-78.20377846
4709,65025,501,4027,-0.3076964,-78.20375153
4710,65026,500,4027,-0.30769639,-78.2037246
4711,65027,499,4027,-0.30769638,-78.20369767
4712,65028,419,4035,-0.30769621,-78.2030514
4713,65029,4955,4042,-0.30769594,-78.20202812
4714,65030,495,4061,-0.30769564,-78.20089713
4715,65031,512,4067,-0.30769551,-78.20041243
4716,65032,471,4068,-0.30769551,-78.2003855
4717,65033,70989,4069,-0.30769549,-78.20033164
4718,65034,70987,4070,-0.30769549,-78.20030471
4719,65035,467,4177,-0.30769478,-78.19763882
4720,65036,10446,4170,-0.3076946,-78.19696562
4721,65037,307,4213,-0.30769419,-78.19540378
4722,65038,703,4240,-0.30769402,-78.19475751
4723,65039,702,4241,-0.30769401,-78.19473058
4724,65040,701,4241,-0.307694,-78.19470365
4725,65041,700,4241,-0.307694,-78.19467673
4726,65042,679,4242,-0.30769399,-78.1946498
4727,65043,678,4242,-0.30769398,-78.19462287
4728,65044,677,4242,-0.30769397,-78.19459594
4729,65045,676,4242,-0.30769397,-78.19456901
4730,65118,49762,3963,-0.30772541,-78.21096833
4731,65119,578,3963,-0.30772531,-78.21059134
4732,65120,126290,3963,-0.30772506,-78.20964884
4733,65121,512,3975,-0.3077238,-78.20485559
4734,65122,442,3976,-0.30772376,-78.20472094
4735,65123,555,4008,-0.30772359,-78.20407466
4736,65124,554,4010,-0.30772358,-78.20404774
4737,65125,553,4012,-0.30772358,-78.20402081
4738,65126,552,4014,-0.30772357,-78.20399388
4739,65127,551,4016,-0.30772356,-78.20396695
4740,65128,550,4018,-0.30772356,-78.20394002
4741,65129,549,4020,-0.30772355,-78.20391309
4742,65130,548,4021,-0.30772354,-78.20388617
4743,65131,415,4036,-0.30772331,-78.20302446
4744,65132,4951,4043,-0.30772304,-78.20200119
4745,65133,445,4062,-0.30772274,-78.2008702
4746,65134,470,4069,-0.30772261,-78.20035856
4747,65135,70986,4071,-0.30772259,-78.20027778
4748,65136,468,4177,-0.30772189,-78.19763881
4749,65137,10451,4169,-0.3077217,-78.19693868
4750,65138,335,4189,-0.30772144,-78.19594234
4751,65139,308,4211,-0.3077213,-78.19543071
4752,65140,1460,4238,-0.30772115,-78.19483829
4753,65141,1459,4239,-0.30772114,-78.19481136
4754,65142,1458,4239,-0.30772113,-78.19478443
4755,65143,712,4240,-0.30772113,-78.1947575
4756,65144,711,4241,-0.30772112,-78.19473057
4757,65145,710,4241,-0.30772111,-78.19470365
4758,65146,709,4241,-0.30772111,-78.19467672
4759,65147,670,4243,-0.30772107,-78.19454208
4760,65148,653,4243,-0.30772106,-78.19451515
4761,65149,635,4243,-0.30772106,-78.19448822
4762,65150,634,4243,-0.30772105,-78.19446129
4763,65205,49781,3963,-0.30775252,-78.21096833
4764,65206,598,3963,-0.30775243,-78.21061826
4765,65207,126861,3963,-0.30775218,-78.20967576
4766,65208,569,3963,-0.30775217,-78.20964883
4767,65209,568,3963,-0.30775216,-78.2096219
4768,65210,567,3963,-0.30775216,-78.20959498
4769,65211,566,3963,-0.30775215,-78.20956805
4770,65212,565,3963,-0.30775214,-78.20954112
4771,65213,564,3963,-0.30775214,-78.20951419
4772,65214,563,3963,-0.30775213,-78.20948726
4773,65215,562,3963,-0.30775212,-78.20946033
4774,65216,561,3963,-0.30775211,-78.2094334
4775,65217,560,3963,-0.30775211,-78.20940648
4776,65218,559,3963,-0.3077521,-78.20937955
4777,65219,558,3963,-0.30775209,-78.20935262
4778,65220,557,3963,-0.30775209,-78.20932569
4779,65221,556,3963,-0.30775208,-78.20929876
4780,65222,555,3963,-0.30775207,-78.20927183
4781,65223,554,3963,-0.30775206,-78.20924491
4782,65224,553,3963,-0.30775206,-78.20921798
4783,65225,552,3963,-0.30775205,-78.20919105
4784,65226,551,3963,-0.30775204,-78.20916412
4785,65227,550,3963,-0.30775204,-78.20913719
4786,65228,549,3963,-0.30775203,-78.20911026
4787,65229,548,3963,-0.30775202,-78.20908334
4788,65230,547,3963,-0.30775201,-78.20905641
4789,65231,546,3963,-0.30775201,-78.20902948
4790,65232,545,3963,-0.307752,-78.20900255
4791,65233,544,3963,-0.30775199,-78.20897562
4792,65234,543,3963,-0.30775199,-78.20894869
4793,65235,542,3963,-0.30775198,-78.20892176
4794,65236,541,3963,-0.30775197,-78.20889484
4795,65237,540,3963,-0.30775196,-78.20886791
4796,65238,539,3963,-0.30775196,-78.20884098
4797,65239,538,3963,-0.30775195,-78.20881405
4798,65240,537,3963,-0.30775194,-78.20878712
4799,65241,536,3963,-0.30775194,-78.20876019
4800,65242,535,3963,-0.30775193,-78.20873327
4801,65243,534,3963,-0.30775192,-78.20870634
4802,65244,533,3963,-0.30775192,-78.20867941
4803,65245,532,3963,-0.30775191,-78.20865248
4804,65246,531,3963,-0.3077519,-78.20862555
4805,65247,530,3963,-0.30775189,-78.20859862
4806,65248,529,3963,-0.30775189,-78.20857169
4807,65249,528,3963,-0.30775188,-78.20854477
4808,65250,527,3963,-0.30775187,-78.20851784
4809,65251,526,3963,-0.30775187,-78.20849091
4810,65252,525,3963,-0.30775186,-78.20846398
4811,65253,524,3963,-0.30775185,-78.20843705
4812,65254,523,3963,-0.30775184,-78.20841012
4813,65255,522,3963,-0.30775184,-78.2083832
4814,65256,521,3963,-0.30775183,-78.20835627
4815,65257,520,3963,-0.30775182,-78.20832934
4816,65258,519,3963,-0.30775182,-78.20830241
4817,65259,518,3963,-0.30775181,-78.20827548
4818,65260,517,3963,-0.3077518,-78.20824855
4819,65261,516,3963,-0.30775179,-78.20822163
4820,65262,515,3963,-0.30775179,-78.2081947
4821,65263,514,3963,-0.30775178,-78.20816777
4822,65264,513,3963,-0.30775177,-78.20814084
4823,65265,512,3963,-0.30775177,-78.20811391
4824,65266,511,3963,-0.30775176,-78.20808698
4825,65267,510,3963,-0.30775175,-78.20806006
4826,65268,509,3963,-0.30775174,-78.20803313
4827,65269,508,3963,-0.30775174,-78.2080062
4828,65270,507,3963,-0.30775173,-78.20797927
4829,65271,506,3963,-0.30775172,-78.20795234
4830,65272,505,3963,-0.30775172,-78.20792541
4831,65273,504,3963,-0.30775171,-78.20789848
4832,65274,503,3963,-0.3077517,-78.20787156
4833,65275,502,3963,-0.3077517,-78.20784463
4834,65276,501,3963,-0.30775169,-78.2078177
4835,65277,500,3963,-0.30775168,-78.20779077
4836,65278,499,3963,-0.30775167,-78.20776384
4837,65279,498,3963,-0.30775167,-78.20773691
4838,65280,497,3963,-0.30775166,-78.20770999
4839,65281,496,3963,-0.30775165,-78.20768306
4840,65282,495,3963,-0.30775165,-78.20765613
4841,65283,494,3963,-0.30775164,-78.2076292
4842,65284,493,3963,-0.30775163,-78.20760227
4843,65285,492,3963,-0.30775162,-78.20757534
4844,65286,491,3963,-0.30775162,-78.20754842
4845,65287,490,3963,-0.30775161,-78.20752149
4846,65288,489,3963,-0.3077516,-78.20749456
4847,65289,488,3963,-0.3077516,-78.20746763
4848,65290,487,3963,-0.30775159,-78.2074407
4849,65291,486,3963,-0.30775158,-78.20741377
4850,65292,485,3963,-0.30775157,-78.20738684
4851,65293,484,3963,-0.30775157,-78.20735992
4852,65294,483,3963,-0.30775156,-78.20733299
4853,65295,482,3963,-0.30775155,-78.20730606
4854,65296,481,3963,-0.30775155,-78.20727913
4855,65297,480,3963,-0.30775154,-78.2072522
4856,65298,479,3963,-0.30775153,-78.20722527
4857,65299,478,3963,-0.30775152,-78.20719835
4858,65300,477,3963,-0.30775152,-78.20717142
4859,65301,476,3963,-0.30775151,-78.20714449
4860,65302,475,3963,-0.3077515,-78.20711756
4861,65303,474,3963,-0.3077515,-78.20709063
4862,65304,473,3963,-0.30775149,-78.2070637
4863,65305,472,3963,-0.30775148,-78.20703678
4864,65306,471,3963,-0.30775147,-78.20700985
4865,65307,470,3963,-0.30775147,-78.20698292
4866,65308,469,3963,-0.30775146,-78.20695599
4867,65309,468,3963,-0.30775145,-78.20692906
4868,65310,467,3963,-0.30775145,-78.20690213
4869,65311,466,3963,-0.30775144,-78.20687521
4870,65312,465,3963,-0.30775143,-78.20684828
4871,65313,464,3963,-0.30775143,-78.20682135
4872,65314,463,3963,-0.30775142,-78.20679442
4873,65315,462,3963,-0.30775141,-78.20676749
4874,65316,461,3963,-0.3077514,-78.20674056
4875,65317,460,3963,-0.3077514,-78.20671364
4876,65318,459,3963,-0.30775139,-78.20668671
4877,65319,458,3963,-0.30775138,-78.20665978
4878,65320,457,3963,-0.30775138,-78.20663285
4879,65321,456,3963,-0.30775137,-78.20660592
4880,65322,455,3963,-0.30775136,-78.20657899
4881,65323,454,3963,-0.30775135,-78.20655206
4882,65324,453,3963,-0.30775135,-78.20652514
4883,65325,452,3963,-0.30775134,-78.20649821
4884,65326,451,3963,-0.30775133,-78.20647128
4885,65327,450,3963,-0.30775133,-78.20644435
4886,65328,449,3963,-0.30775132,-78.20641742
4887,65329,448,3963,-0.30775131,-78.20639049
4888,65330,447,3963,-0.3077513,-78.20636357
4889,65331,446,3963,-0.3077513,-78.20633664
4890,65332,445,3963,-0.30775129,-78.20630971
4891,65333,444,3963,-0.30775128,-78.20628278
4892,65334,443,3963,-0.30775128,-78.20625585
4893,65335,442,3963,-0.30775127,-78.20622892
4894,65336,441,3963,-0.30775126,-78.206202
4895,65337,440,3963,-0.30775125,-78.20617507
4896,65338,439,3963,-0.30775125,-78.20614814
4897,65339,438,3963,-0.30775124,-78.20612121
4898,65340,437,3963,-0.30775123,-78.20609428
4899,65341,436,3963,-0.30775123,-78.20606735
4900,65342,435,3963,-0.30775122,-78.20604043
4901,65343,434,3963,-0.30775121,-78.2060135
4902,65344,433,3963,-0.3077512,-78.20598657
4903,65345,432,3963,-0.3077512,-78.20595964
4904,65346,431,3963,-0.30775119,-78.20593271
4905,65347,430,3963,-0.30775118,-78.20590578
4906,65348,429,3963,-0.30775118,-78.20587886
4907,65349,428,3963,-0.30775117,-78.20585193
4908,65350,427,3963,-0.30775116,-78.205825
4909,65351,426,3963,-0.30775116,-78.20579807
4910,65352,425,3963,-0.30775115,-78.20577114
4911,65353,424,3963,-0.30775114,-78.20574421
4912,65354,423,3963,-0.30775113,-78.20571729
4913,65355,422,3963,-0.30775113,-78.20569036
4914,65356,421,3963,-0.30775112,-78.20566343
4915,65357,420,3963,-0.30775111,-78.2056365
4916,65358,419,3963,-0.30775111,-78.20560957
4917,65359,418,3963,-0.3077511,-78.20558264
4918,65360,510,3975,-0.3077509,-78.20482865
4919,65361,440,3977,-0.30775086,-78.20469401
4920,65362,439,3977,-0.30775086,-78.20466708
4921,65363,4936,4043,-0.30775015,-78.20197425
4922,65364,441,4063,-0.30774985,-78.20084326
4923,65365,468,4070,-0.30774971,-78.20033163
4924,65366,70983,4072,-0.30774969,-78.20025084
4925,65367,70981,4073,-0.30774968,-78.20022391
4926,65368,469,4177,-0.307749,-78.19763881
4927,65369,10452,4169,-0.30774881,-78.19693867
4928,65370,3096,4186,-0.30774857,-78.19602312
4929,65371,3031,4187,-0.30774856,-78.19599619
4930,65372,3029,4188,-0.30774856,-78.19596926
4931,65373,2692,4189,-0.30774855,-78.19594233
4932,65374,2691,4190,-0.30774854,-78.19591541
4933,65375,2690,4191,-0.30774854,-78.19588848
4934,65376,2689,4192,-0.30774853,-78.19586155
4935,65377,2688,4193,-0.30774852,-78.19583462
4936,65378,2687,4194,-0.30774851,-78.19580769
4937,65379,2686,4194,-0.30774851,-78.19578076
4938,65380,2683,4195,-0.3077485,-78.19575384
4939,65381,2680,4196,-0.30774849,-78.19572691
4940,65382,2677,4197,-0.30774849,-78.19569998
4941,65383,2674,4198,-0.30774848,-78.19567305
4942,65384,365,4207,-0.30774844,-78.19551148
4943,65385,364,4208,-0.30774843,-78.19548456
4944,65386,363,4209,-0.30774842,-78.19545763
4945,65387,1535,4232,-0.30774831,-78.19502678
4946,65388,1533,4233,-0.3077483,-78.19499985
4947,65389,1531,4234,-0.30774829,-78.19497292
4948,65390,1467,4235,-0.30774829,-78.19494599
4949,65391,1466,4236,-0.30774828,-78.19491906
4950,65392,1465,4237,-0.30774827,-78.19489214
4951,65393,1464,4237,-0.30774826,-78.19486521
4952,65394,697,4242,-0.30774821,-78.19464978
4953,65395,696,4242,-0.3077482,-78.19462286
4954,65396,632,4243,-0.30774815,-78.19443436
4955,65397,631,4243,-0.30774814,-78.19440743
4956,65467,49787,3963,-0.30777963,-78.21096832
4957,65468,871,3963,-0.30777954,-78.21064518
4958,65469,127015,3963,-0.30777929,-78.20970268
4959,65470,412,3964,-0.3077782,-78.20555571
4960,65471,411,3965,-0.30777819,-78.20552878
4961,65472,410,3965,-0.30777819,-78.20550185
4962,65473,508,3976,-0.307778,-78.20480171
4963,65474,437,3978,-0.30777796,-78.20464014
4964,65475,4934,4044,-0.30777725,-78.20194731
4965,65476,427,4064,-0.30777696,-78.20084326
4966,65477,350,4071,-0.30777682,-78.20033162
4967,65478,70978,4074,-0.30777678,-78.20019698
4968,65479,442,4075,-0.30777678,-78.20017005
4969,65480,441,4075,-0.30777677,-78.20014312
4970,65481,488,4176,-0.30777611,-78.1976388
4971,65482,10463,4169,-0.30777592,-78.19693867
4972,65483,301,4184,-0.30777577,-78.19637318
4973,65484,3269,4183,-0.3077757,-78.19610389
4974,65485,3109,4184,-0.30777569,-78.19607697
4975,65486,3107,4185,-0.30777569,-78.19605004
4976,65487,2531,4200,-0.30777558,-78.19564612
4977,65488,2530,4201,-0.30777557,-78.19561919
4978,65489,474,4203,-0.30777557,-78.19559226
4979,65490,473,4204,-0.30777556,-78.19556533
4980,65491,472,4205,-0.30777555,-78.1955384
4981,65492,1540,4229,-0.30777543,-78.19508063
4982,65493,1537,4230,-0.30777542,-78.1950537
4983,65494,693,4243,-0.3077753,-78.19459592
4984,65495,630,4244,-0.30777525,-78.19440742
4985,65565,49800,3963,-0.30780674,-78.21096831
4986,65566,898,3963,-0.30780666,-78.2106721
4987,65567,127173,3963,-0.30780641,-78.2097296
4988,65568,401,3966,-0.30780529,-78.20547492
4989,65569,400,3967,-0.30780528,-78.20544799
4990,65570,399,3967,-0.30780527,-78.20542106
4991,65571,396,3968,-0.30780527,-78.20539413
4992,65572,395,3968,-0.30780526,-78.2053672
