"Plot Title: luxabajo_02"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10801144, SEN S/N: 10801144, LBL: Green)","Intensity, Lux (LGR S/N: 10801144, SEN S/N: 10801144)","Coupler Attached (LGR S/N: 10801144)","Host Connected (LGR S/N: 10801144)","Stopped (LGR S/N: 10801144)","End Of File (LGR S/N: 10801144)"
465,07/14/21 07:00:00 AM,5.757,366.0,,,,
466,07/14/21 07:15:00 AM,5.757,409.0,,,,
467,07/14/21 07:30:00 AM,5.757,1980.6,,,,
468,07/14/21 07:45:00 AM,5.757,2066.7,,,,
469,07/14/21 08:00:00 AM,5.860,1808.3,,,,
470,07/14/21 08:15:00 AM,5.962,2152.8,,,,
471,07/14/21 08:30:00 AM,6.064,2755.6,,,,
472,07/14/21 08:45:00 AM,6.166,2927.8,,,,
473,07/14/21 09:00:00 AM,6.268,3100.0,,,,
474,07/14/21 09:15:00 AM,6.471,3961.1,,,,
475,07/14/21 09:30:00 AM,6.573,5338.9,,,,
476,07/14/21 09:45:00 AM,6.775,3961.1,,,,
477,07/14/21 10:00:00 AM,6.978,4650.0,,,,
478,07/14/21 10:15:00 AM,7.280,7233.4,,,,
479,07/14/21 10:30:00 AM,7.582,5166.7,,,,
480,07/14/21 10:45:00 AM,7.882,4133.4,,,,
481,07/14/21 11:00:00 AM,7.983,8266.7,,,,
482,07/14/21 11:15:00 AM,8.282,13089.0,,,,
483,07/14/21 11:30:00 AM,8.581,8611.2,,,,
484,07/14/21 11:45:00 AM,8.879,7577.8,,,,
485,07/14/21 12:00:00 PM,9.965,74400.5,,,,
486,07/14/21 12:15:00 PM,10.748,34444.7,,,,
487,07/14/21 12:30:00 PM,11.236,33066.9,,,,
488,07/14/21 12:45:00 PM,11.334,19977.9,,,,
489,07/14/21 01:00:00 PM,11.528,7577.8,,,,
490,07/14/21 01:06:04 PM,,,Logged,,,
491,07/14/21 01:06:06 PM,,,,Logged,,
492,07/14/21 01:06:13 PM,,,,,Logged,Logged
