"Plot Title: LUX_arriba_05"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10801162, SEN S/N: 10801162)","Intensity, Lux (LGR S/N: 10801162, SEN S/N: 10801162)","Coupler Attached (LGR S/N: 10801162)","Host Connected (LGR S/N: 10801162)","Coupler Detached (LGR S/N: 10801162)","Stopped (LGR S/N: 10801162)","End Of File (LGR S/N: 10801162)"
7749,01/09/22 02:00:00 AM,3.261,0.0,,,,,
7750,01/09/22 02:15:00 AM,3.049,0.0,,,,,
7751,01/09/22 02:30:00 AM,3.049,0.0,,,,,
7752,01/09/22 02:45:00 AM,3.155,0.0,,,,,
7753,01/09/22 03:00:00 AM,2.837,0.0,,,,,
7754,01/09/22 03:15:00 AM,2.730,0.0,,,,,
7755,01/09/22 03:30:00 AM,2.837,0.0,,,,,
7756,01/09/22 03:45:00 AM,3.155,0.0,,,,,
7757,01/09/22 04:00:00 AM,2.730,0.0,,,,,
7758,01/09/22 04:15:00 AM,3.049,0.0,,,,,
7759,01/09/22 04:30:00 AM,2.943,0.0,,,,,
7760,01/09/22 04:45:00 AM,2.730,0.0,,,,,
7761,01/09/22 05:00:00 AM,3.049,0.0,,,,,
7762,01/09/22 05:15:00 AM,2.410,0.0,,,,,
7763,01/09/22 05:30:00 AM,2.303,0.0,,,,,
7764,01/09/22 05:45:00 AM,3.049,0.0,,,,,
7765,01/09/22 06:00:00 AM,3.261,10.8,,,,,
7766,01/09/22 06:15:00 AM,2.943,96.9,,,,,
7767,01/09/22 06:30:00 AM,3.049,678.1,,,,,
7768,01/09/22 06:45:00 AM,3.049,1151.7,,,,,
7769,01/09/22 07:00:00 AM,3.049,1636.1,,,,,
7770,01/09/22 07:15:00 AM,3.578,2238.9,,,,,
7771,01/09/22 07:30:00 AM,4.102,3444.5,,,,,
7772,01/09/22 07:45:00 AM,4.623,3788.9,,,,,
7773,01/09/22 08:00:00 AM,5.141,5166.7,,,,,
7774,01/09/22 08:15:00 AM,6.268,6200.0,,,,,
7775,01/09/22 08:30:00 AM,6.978,8266.7,,,,,
7776,01/09/22 08:45:00 AM,7.983,10677.8,,,,,
7777,01/09/22 09:00:00 AM,8.779,12400.1,,,,,
7778,01/09/22 09:15:00 AM,9.373,12400.1,,,,,
7779,01/09/22 09:30:00 AM,9.472,7233.4,,,,,
7780,01/09/22 09:45:00 AM,9.965,13089.0,,,,,
7781,01/09/22 10:00:00 AM,10.259,18600.1,,,,,
7782,01/09/22 10:15:00 AM,10.748,19977.9,,,,,
7783,01/09/22 10:30:00 AM,11.041,22044.6,,,,,
7784,01/09/22 10:45:00 AM,11.528,23422.4,,,,,
7785,01/09/22 11:00:00 AM,11.236,8266.7,,,,,
7786,01/09/22 11:15:00 AM,12.110,33066.9,,,,,
7787,01/09/22 11:30:00 AM,13.461,46844.8,,,,,
7788,01/09/22 11:45:00 AM,14.038,49600.3,,,,,
7789,01/09/22 12:00:00 PM,12.497,15844.5,,,,,
7790,01/09/22 12:15:00 PM,11.722,16533.4,,,,,
7791,01/09/22 12:30:00 PM,11.041,17911.2,,,,,
7792,01/09/22 12:45:00 PM,11.431,22044.6,,,,,
7793,01/09/22 01:00:00 PM,11.431,13777.9,,,,,
7794,01/09/22 01:15:00 PM,10.553,22044.6,,,,,
7795,01/09/22 01:30:00 PM,10.846,23422.4,,,,,
7796,01/09/22 01:45:00 PM,10.846,19289.0,,,,,
7797,01/09/22 02:00:00 PM,10.748,12400.1,,,,,
7798,01/09/22 02:15:00 PM,10.944,12400.1,,,,,
7799,01/09/22 02:30:00 PM,10.161,9644.5,,,,,
7800,01/09/22 02:45:00 PM,9.669,9300.1,,,,,
7801,01/09/22 03:00:00 PM,9.373,8266.7,,,,,
7802,01/09/22 03:15:00 PM,9.275,6200.0,,,,,
7803,01/09/22 03:30:00 PM,8.779,3272.2,,,,,
7804,01/09/22 03:45:00 PM,8.382,2669.5,,,,,
7805,01/09/22 04:00:00 PM,8.581,3444.5,,,,,
7806,01/09/22 04:15:00 PM,8.182,871.9,,,,,
7807,01/09/22 04:30:00 PM,8.282,1808.3,,,,,
7808,01/09/22 04:45:00 PM,8.382,2669.5,,,,,
7809,01/09/22 05:00:00 PM,8.182,914.9,,,,,
7810,01/09/22 05:15:00 PM,8.182,624.3,,,,,
7811,01/09/22 05:30:00 PM,8.082,247.6,,,,,
7812,01/09/22 05:45:00 PM,7.882,139.9,,,,,
7813,01/09/22 06:00:00 PM,7.682,107.6,,,,,
7814,01/09/22 06:15:00 PM,7.582,86.1,,,,,
7815,01/09/22 06:30:00 PM,7.481,10.8,,,,,
7816,01/09/22 06:45:00 PM,7.381,0.0,,,,,
7817,01/09/22 07:00:00 PM,7.280,0.0,,,,,
7818,01/09/22 07:15:00 PM,7.280,0.0,,,,,
7819,01/09/22 07:30:00 PM,6.775,0.0,,,,,
7820,01/09/22 07:45:00 PM,6.674,0.0,,,,,
7821,01/09/22 08:00:00 PM,6.573,0.0,,,,,
7822,01/09/22 08:15:00 PM,6.370,0.0,,,,,
7823,01/09/22 08:30:00 PM,5.655,0.0,,,,,
7824,01/09/22 08:45:00 PM,5.347,0.0,,,,,
7825,01/09/22 09:00:00 PM,4.727,0.0,,,,,
7826,01/09/22 09:15:00 PM,5.757,0.0,,,,,
7827,01/09/22 09:30:00 PM,5.860,0.0,,,,,
7828,01/09/22 09:45:00 PM,5.757,0.0,,,,,
7829,01/09/22 10:00:00 PM,5.757,0.0,,,,,
7830,01/09/22 10:15:00 PM,5.141,0.0,,,,,
7831,01/09/22 10:30:00 PM,4.519,0.0,,,,,
7832,01/09/22 10:45:00 PM,4.727,0.0,,,,,
7833,01/09/22 11:00:00 PM,4.519,0.0,,,,,
7834,01/09/22 11:15:00 PM,4.623,0.0,,,,,
7835,01/09/22 11:30:00 PM,4.831,0.0,,,,,
7836,01/09/22 11:45:00 PM,5.037,0.0,,,,,
7837,01/10/22 12:00:00 AM,4.831,0.0,,,,,
7838,01/10/22 12:15:00 AM,4.623,0.0,,,,,
7839,01/10/22 12:30:00 AM,4.311,0.0,,,,,
7840,01/10/22 12:45:00 AM,3.683,0.0,,,,,
7841,01/10/22 01:00:00 AM,3.998,0.0,,,,,
7842,01/10/22 01:15:00 AM,3.788,0.0,,,,,
7843,01/10/22 01:30:00 AM,3.683,0.0,,,,,
7844,01/10/22 01:45:00 AM,3.472,0.0,,,,,
7845,01/10/22 02:00:00 AM,3.578,0.0,,,,,
7846,01/10/22 02:15:00 AM,3.472,0.0,,,,,
7847,01/10/22 02:30:00 AM,3.472,0.0,,,,,
7848,01/10/22 02:45:00 AM,3.788,0.0,,,,,
7849,01/10/22 03:00:00 AM,4.311,0.0,,,,,
7850,01/10/22 03:15:00 AM,4.415,0.0,,,,,
7851,01/10/22 03:30:00 AM,4.415,0.0,,,,,
7852,01/10/22 03:45:00 AM,4.415,0.0,,,,,
7853,01/10/22 04:00:00 AM,4.415,0.0,,,,,
7854,01/10/22 04:15:00 AM,4.311,0.0,,,,,
7855,01/10/22 04:30:00 AM,4.311,0.0,,,,,
7856,01/10/22 04:45:00 AM,4.311,0.0,,,,,
7857,01/10/22 05:00:00 AM,4.415,0.0,,,,,
7858,01/10/22 05:15:00 AM,4.311,0.0,,,,,
7859,01/10/22 05:30:00 AM,4.207,0.0,,,,,
7860,01/10/22 05:45:00 AM,4.102,0.0,,,,,
7861,01/10/22 06:00:00 AM,3.998,0.0,,,,,
7862,01/10/22 06:15:00 AM,3.683,96.9,,,,,
7863,01/10/22 06:30:00 AM,3.788,549.0,,,,,
7864,01/10/22 06:45:00 AM,4.207,1011.8,,,,,
7865,01/10/22 07:00:00 AM,4.311,1463.9,,,,,
7866,01/10/22 07:15:00 AM,4.727,2238.9,,,,,
7867,01/10/22 07:30:00 AM,5.244,4133.4,,,,,
7868,01/10/22 07:45:00 AM,5.552,5166.7,,,,,
7869,01/10/22 08:00:00 AM,6.268,8266.7,,,,,
7870,01/10/22 08:15:00 AM,7.179,11022.3,,,,,
7871,01/10/22 08:30:00 AM,6.674,6544.5,,,,,
7872,01/10/22 08:45:00 AM,7.582,19977.9,,,,,
7873,01/10/22 09:00:00 AM,9.965,15844.5,,,,,
7874,01/10/22 09:15:00 AM,7.983,8611.2,,,,,
7875,01/10/22 09:30:00 AM,9.669,18600.1,,,,,
7876,01/10/22 09:45:00 AM,8.779,10677.8,,,,,
7877,01/10/22 10:00:00 AM,8.182,10677.8,,,,,
7878,01/10/22 10:15:00 AM,7.983,10333.4,,,,,
7879,01/10/22 10:30:00 AM,7.983,13089.0,,,,,
7880,01/10/22 10:45:00 AM,8.978,19289.0,,,,,
7881,01/10/22 11:00:00 AM,10.259,23422.4,,,,,
7882,01/10/22 11:15:00 AM,9.571,20666.8,,,,,
7883,01/10/22 11:30:00 AM,9.275,22044.6,,,,,
7884,01/10/22 11:45:00 AM,10.846,37200.2,,,,,
7885,01/10/22 12:00:00 PM,11.431,28933.5,,,,,
7886,01/10/22 12:15:00 PM,9.472,10677.8,,,,,
7887,01/10/22 12:30:00 PM,9.768,12400.1,,,,,
7888,01/10/22 12:45:00 PM,12.304,104711.8,,,,,
7889,01/10/22 01:00:00 PM,13.942,93689.5,,,,,
7890,01/10/22 01:15:00 PM,11.139,20666.8,,,,,
7891,01/10/22 01:30:00 PM,11.722,34444.7,,,,,
7892,01/10/22 01:45:00 PM,14.134,44089.2,,,,,
7893,01/10/22 02:00:00 PM,13.558,26178.0,,,,,
7894,01/10/22 02:15:00 PM,10.455,7233.4,,,,,
7895,01/10/22 02:30:00 PM,11.528,44089.2,,,,,
7896,01/10/22 02:45:00 PM,11.139,7233.4,,,,,
7897,01/10/22 03:00:00 PM,9.669,12400.1,,,,,
7898,01/10/22 03:15:00 PM,9.768,14466.8,,,,,
7899,01/10/22 03:30:00 PM,9.965,14466.8,,,,,
7900,01/10/22 03:45:00 PM,9.571,9300.1,,,,,
7901,01/10/22 04:00:00 PM,9.472,18600.1,,,,,
7902,01/10/22 04:15:00 PM,10.748,13777.9,,,,,
7903,01/10/22 04:30:00 PM,8.680,6200.0,,,,,
7904,01/10/22 04:45:00 PM,8.481,4994.5,,,,,
7905,01/10/22 05:00:00 PM,8.082,3788.9,,,,,
7906,01/10/22 05:15:00 PM,7.882,1808.3,,,,,
7907,01/10/22 05:30:00 PM,7.882,484.4,,,,,
7908,01/10/22 05:45:00 PM,7.682,721.2,,,,,
7909,01/10/22 06:00:00 PM,7.582,613.5,,,,,
7910,01/10/22 06:15:00 PM,7.280,753.5,,,,,
7911,01/10/22 06:30:00 PM,6.978,53.8,,,,,
7912,01/10/22 06:45:00 PM,7.079,0.0,,,,,
7913,01/10/22 07:00:00 PM,7.179,0.0,,,,,
7914,01/10/22 07:15:00 PM,6.877,0.0,,,,,
7915,01/10/22 07:30:00 PM,7.079,0.0,,,,,
7916,01/10/22 07:45:00 PM,7.179,0.0,,,,,
7917,01/10/22 08:00:00 PM,7.179,0.0,,,,,
7918,01/10/22 08:15:00 PM,6.978,0.0,,,,,
7919,01/10/22 08:30:00 PM,6.978,0.0,,,,,
7920,01/10/22 08:45:00 PM,6.877,0.0,,,,,
7921,01/10/22 09:00:00 PM,6.877,0.0,,,,,
7922,01/10/22 09:15:00 PM,6.674,0.0,,,,,
7923,01/10/22 09:30:00 PM,6.674,0.0,,,,,
7924,01/10/22 09:45:00 PM,6.877,0.0,,,,,
7925,01/10/22 10:00:00 PM,6.775,0.0,,,,,
7926,01/10/22 10:15:00 PM,6.775,0.0,,,,,
7927,01/10/22 10:30:00 PM,6.775,0.0,,,,,
7928,01/10/22 10:45:00 PM,6.674,0.0,,,,,
7929,01/10/22 11:00:00 PM,6.674,0.0,,,,,
7930,01/10/22 11:15:00 PM,6.674,0.0,,,,,
7931,01/10/22 11:30:00 PM,6.370,0.0,,,,,
7932,01/10/22 11:45:00 PM,6.471,0.0,,,,,
7933,01/11/22 12:00:00 AM,6.268,0.0,,,,,
7934,01/11/22 12:15:00 AM,6.370,0.0,,,,,
7935,01/11/22 12:30:00 AM,6.268,0.0,,,,,
7936,01/11/22 12:45:00 AM,6.268,0.0,,,,,
7937,01/11/22 01:00:00 AM,6.268,0.0,,,,,
7938,01/11/22 01:15:00 AM,6.268,0.0,,,,,
7939,01/11/22 01:30:00 AM,6.268,0.0,,,,,
7940,01/11/22 01:45:00 AM,6.166,0.0,,,,,
7941,01/11/22 02:00:00 AM,6.166,0.0,,,,,
7942,01/11/22 02:15:00 AM,6.064,0.0,,,,,
7943,01/11/22 02:30:00 AM,6.064,0.0,,,,,
7944,01/11/22 02:45:00 AM,6.064,0.0,,,,,
7945,01/11/22 03:00:00 AM,6.166,0.0,,,,,
7946,01/11/22 03:15:00 AM,6.064,0.0,,,,,
7947,01/11/22 03:30:00 AM,5.962,0.0,,,,,
7948,01/11/22 03:45:00 AM,6.064,0.0,,,,,
7949,01/11/22 04:00:00 AM,5.860,0.0,,,,,
7950,01/11/22 04:15:00 AM,5.860,0.0,,,,,
7951,01/11/22 04:30:00 AM,5.757,0.0,,,,,
7952,01/11/22 04:45:00 AM,5.655,0.0,,,,,
7953,01/11/22 05:00:00 AM,5.655,0.0,,,,,
7954,01/11/22 05:15:00 AM,5.552,0.0,,,,,
7955,01/11/22 05:30:00 AM,5.552,0.0,,,,,
7956,01/11/22 05:45:00 AM,5.552,0.0,,,,,
7957,01/11/22 06:00:00 AM,5.552,0.0,,,,,
7958,01/11/22 06:15:00 AM,5.244,150.7,,,,,
7959,01/11/22 06:30:00 AM,5.037,409.0,,,,,
7960,01/11/22 06:45:00 AM,4.934,1377.8,,,,,
7961,01/11/22 07:00:00 AM,5.450,2411.1,,,,,
7962,01/11/22 07:15:00 AM,6.166,3788.9,,,,,
7963,01/11/22 07:30:00 AM,6.268,4822.3,,,,,
7964,01/11/22 07:45:00 AM,6.471,3961.1,,,,,
7965,01/11/22 08:00:00 AM,6.978,4650.0,,,,,
7966,01/11/22 08:15:00 AM,7.782,10677.8,,,,,
7967,01/11/22 08:30:00 AM,8.581,10333.4,,,,,
7968,01/11/22 08:45:00 AM,10.161,13089.0,,,,,
7969,01/11/22 09:00:00 AM,8.879,9644.5,,,,,
7970,01/11/22 09:15:00 AM,8.581,10677.8,,,,,
7971,01/11/22 09:30:00 AM,8.581,8611.2,,,,,
7972,01/11/22 09:45:00 AM,8.382,8266.7,,,,,
7973,01/11/22 10:00:00 AM,8.779,14466.8,,,,,
7974,01/11/22 10:15:00 AM,9.571,18600.1,,,,,
7975,01/11/22 10:30:00 AM,8.481,9644.5,,,,,
7976,01/11/22 10:45:00 AM,8.382,17911.2,,,,,
7977,01/11/22 11:00:00 AM,9.866,22044.6,,,,,
7978,01/11/22 11:15:00 AM,11.431,34444.7,,,,,
7979,01/11/22 11:30:00 AM,11.625,20666.8,,,,,
7980,01/11/22 11:45:00 AM,11.528,13089.0,,,,,
7981,01/11/22 12:00:00 PM,9.965,6544.5,,,,,
7982,01/11/22 12:15:00 PM,9.866,10677.8,,,,,
7983,01/11/22 12:30:00 PM,9.866,9644.5,,,,,
7984,01/11/22 12:45:00 PM,8.779,9300.1,,,,,
7985,01/11/22 01:00:00 PM,8.082,2497.2,,,,,
7986,01/11/22 01:15:00 PM,7.882,4305.6,,,,,
7987,01/11/22 01:30:00 PM,8.282,6544.5,,,,,
7988,01/11/22 01:45:00 PM,8.680,9300.1,,,,,
7989,01/11/22 02:00:00 PM,8.680,8266.7,,,,,
7990,01/11/22 02:15:00 PM,9.077,13777.9,,,,,
7991,01/11/22 02:30:00 PM,9.275,11022.3,,,,,
7992,01/11/22 02:45:00 PM,9.373,12400.1,,,,,
7993,01/11/22 03:00:00 PM,9.768,20666.8,,,,,
7994,01/11/22 03:15:00 PM,9.965,15844.5,,,,,
7995,01/11/22 03:30:00 PM,9.571,9644.5,,,,,
7996,01/11/22 03:45:00 PM,9.472,6544.5,,,,,
7997,01/11/22 04:00:00 PM,12.690,88178.4,,,,,
7998,01/11/22 04:15:00 PM,9.373,4822.3,,,,,
7999,01/11/22 04:30:00 PM,9.275,3616.7,,,,,
8000,01/11/22 04:45:00 PM,8.978,3100.0,,,,,
8001,01/11/22 05:00:00 PM,9.176,13089.0,,,,,
8002,01/11/22 05:15:00 PM,8.978,6200.0,,,,,
8003,01/11/22 05:30:00 PM,8.879,5511.1,,,,,
8004,01/11/22 05:45:00 PM,8.382,2066.7,,,,,
8005,01/11/22 06:00:00 PM,8.182,861.1,,,,,
8006,01/11/22 06:15:00 PM,7.882,236.8,,,,,
8007,01/11/22 06:30:00 PM,7.682,96.9,,,,,
8008,01/11/22 06:45:00 PM,7.582,0.0,,,,,
8009,01/11/22 07:00:00 PM,7.582,0.0,,,,,
8010,01/11/22 07:15:00 PM,7.481,0.0,,,,,
8011,01/11/22 07:30:00 PM,7.381,0.0,,,,,
8012,01/11/22 07:45:00 PM,7.179,0.0,,,,,
8013,01/11/22 08:00:00 PM,6.978,0.0,,,,,
8014,01/11/22 08:15:00 PM,6.978,0.0,,,,,
8015,01/11/22 08:30:00 PM,7.079,0.0,,,,,
8016,01/11/22 08:45:00 PM,7.079,0.0,,,,,
8017,01/11/22 09:00:00 PM,7.079,0.0,,,,,
8018,01/11/22 09:15:00 PM,6.877,0.0,,,,,
8019,01/11/22 09:30:00 PM,6.674,0.0,,,,,
8020,01/11/22 09:45:00 PM,6.573,0.0,,,,,
8021,01/11/22 10:00:00 PM,6.471,0.0,,,,,
8022,01/11/22 10:15:00 PM,6.775,0.0,,,,,
8023,01/11/22 10:30:00 PM,6.775,0.0,,,,,
8024,01/11/22 10:45:00 PM,6.877,0.0,,,,,
8025,01/11/22 11:00:00 PM,6.775,0.0,,,,,
8026,01/11/22 11:15:00 PM,6.877,0.0,,,,,
8027,01/11/22 11:30:00 PM,6.166,0.0,,,,,
8028,01/11/22 11:45:00 PM,6.166,0.0,,,,,
8029,01/12/22 12:00:00 AM,6.064,0.0,,,,,
8030,01/12/22 12:15:00 AM,6.064,0.0,,,,,
8031,01/12/22 12:30:00 AM,6.166,0.0,,,,,
8032,01/12/22 12:45:00 AM,5.860,0.0,,,,,
8033,01/12/22 01:00:00 AM,5.962,0.0,,,,,
8034,01/12/22 01:15:00 AM,5.962,0.0,,,,,
8035,01/12/22 01:30:00 AM,5.757,0.0,,,,,
8036,01/12/22 01:45:00 AM,5.757,0.0,,,,,
8037,01/12/22 02:00:00 AM,5.655,0.0,,,,,
8038,01/12/22 02:15:00 AM,5.552,0.0,,,,,
8039,01/12/22 02:30:00 AM,5.244,0.0,,,,,
8040,01/12/22 02:45:00 AM,5.037,0.0,,,,,
8041,01/12/22 03:00:00 AM,5.347,0.0,,,,,
8042,01/12/22 03:15:00 AM,5.450,0.0,,,,,
8043,01/12/22 03:30:00 AM,5.450,0.0,,,,,
8044,01/12/22 03:45:00 AM,5.347,0.0,,,,,
8045,01/12/22 04:00:00 AM,4.831,0.0,,,,,
8046,01/12/22 04:15:00 AM,4.623,0.0,,,,,
8047,01/12/22 04:30:00 AM,4.415,0.0,,,,,
8048,01/12/22 04:45:00 AM,4.623,0.0,,,,,
8049,01/12/22 05:00:00 AM,4.311,0.0,,,,,
8050,01/12/22 05:15:00 AM,4.415,0.0,,,,,
8051,01/12/22 05:30:00 AM,4.519,0.0,,,,,
8052,01/12/22 05:45:00 AM,4.519,0.0,,,,,
8053,01/12/22 06:00:00 AM,4.415,0.0,,,,,
8054,01/12/22 06:15:00 AM,4.207,86.1,,,,,
8055,01/12/22 06:30:00 AM,4.934,226.0,,,,,
8056,01/12/22 06:45:00 AM,5.141,2583.4,,,,,
8057,01/12/22 07:00:00 AM,5.450,2669.5,,,,,
8058,01/12/22 07:15:00 AM,5.860,5511.1,,,,,
8059,01/12/22 07:30:00 AM,6.471,7577.8,,,,,
8060,01/12/22 07:45:00 AM,6.674,7233.4,,,,,
8061,01/12/22 08:00:00 AM,6.877,7577.8,,,,,
8062,01/12/22 08:15:00 AM,7.079,6544.5,,,,,
8063,01/12/22 08:30:00 AM,7.381,5338.9,,,,,
8064,01/12/22 08:45:00 AM,7.481,8266.7,,,,,
8065,01/12/22 09:00:00 AM,7.381,8611.2,,,,,
8066,01/12/22 09:15:00 AM,7.882,10677.8,,,,,
8067,01/12/22 09:30:00 AM,7.582,6544.5,,,,,
8068,01/12/22 09:45:00 AM,7.682,11022.3,,,,,
8069,01/12/22 10:00:00 AM,7.782,9644.5,,,,,
8070,01/12/22 10:15:00 AM,9.373,26178.0,,,,,
8071,01/12/22 10:30:00 AM,9.965,17222.3,,,,,
8072,01/12/22 10:45:00 AM,8.282,9644.5,,,,,
8073,01/12/22 11:00:00 AM,10.651,34444.7,,,,,
8074,01/12/22 11:15:00 AM,11.139,16533.4,,,,,
8075,01/12/22 11:30:00 AM,9.965,17911.2,,,,,
8076,01/12/22 11:45:00 AM,9.965,19977.9,,,,,
8077,01/12/22 12:00:00 PM,10.553,13777.9,,,,,
8078,01/12/22 12:15:00 PM,9.965,12400.1,,,,,
8079,01/12/22 12:30:00 PM,9.965,15155.7,,,,,
8080,01/12/22 12:45:00 PM,10.063,31689.1,,,,,
8081,01/12/22 01:00:00 PM,10.161,16533.4,,,,,
8082,01/12/22 01:15:00 PM,12.401,14466.8,,,,,
8083,01/12/22 01:30:00 PM,10.651,20666.8,,,,,
8084,01/12/22 01:45:00 PM,10.553,18600.1,,,,,
8085,01/12/22 02:00:00 PM,9.768,8611.2,,,,,
8086,01/12/22 02:15:00 PM,9.571,12400.1,,,,,
8087,01/12/22 02:30:00 PM,9.571,11022.3,,,,,
8088,01/12/22 02:45:00 PM,9.965,17911.2,,,,,
8089,01/12/22 03:00:00 PM,9.669,7577.8,,,,,
8090,01/12/22 03:15:00 PM,8.779,5166.7,,,,,
8091,01/12/22 03:30:00 PM,8.978,8266.7,,,,,
8092,01/12/22 03:45:00 PM,8.481,4305.6,,,,,
8093,01/12/22 04:00:00 PM,8.481,5338.9,,,,,
8094,01/12/22 04:15:00 PM,8.481,3272.2,,,,,
8095,01/12/22 04:30:00 PM,8.382,3961.1,,,,,
8096,01/12/22 04:45:00 PM,8.382,2583.4,,,,,
8097,01/12/22 05:00:00 PM,8.382,7233.4,,,,,
8098,01/12/22 05:15:00 PM,8.282,2066.7,,,,,
8099,01/12/22 05:30:00 PM,7.782,473.6,,,,,
8100,01/12/22 05:45:00 PM,7.682,1367.0,,,,,
8101,01/12/22 06:00:00 PM,7.481,1022.6,,,,,
8102,01/12/22 06:15:00 PM,7.381,355.2,,,,,
8103,01/12/22 06:30:00 PM,7.280,32.3,,,,,
8104,01/12/22 06:45:00 PM,7.179,0.0,,,,,
8105,01/12/22 07:00:00 PM,7.179,0.0,,,,,
8106,01/12/22 07:15:00 PM,6.775,0.0,,,,,
8107,01/12/22 07:30:00 PM,6.877,0.0,,,,,
8108,01/12/22 07:45:00 PM,6.775,0.0,,,,,
8109,01/12/22 08:00:00 PM,6.978,0.0,,,,,
8110,01/12/22 08:15:00 PM,6.877,0.0,,,,,
8111,01/12/22 08:30:00 PM,6.978,0.0,,,,,
8112,01/12/22 08:45:00 PM,6.978,0.0,,,,,
8113,01/12/22 09:00:00 PM,6.978,0.0,,,,,
8114,01/12/22 09:15:00 PM,6.978,0.0,,,,,
8115,01/12/22 09:30:00 PM,6.978,0.0,,,,,
8116,01/12/22 09:45:00 PM,6.978,0.0,,,,,
8117,01/12/22 10:00:00 PM,6.471,0.0,,,,,
8118,01/12/22 10:15:00 PM,6.471,0.0,,,,,
8119,01/12/22 10:30:00 PM,6.674,0.0,,,,,
8120,01/12/22 10:45:00 PM,6.674,0.0,,,,,
8121,01/12/22 11:00:00 PM,6.573,0.0,,,,,
8122,01/12/22 11:15:00 PM,6.674,0.0,,,,,
8123,01/12/22 11:30:00 PM,6.471,0.0,,,,,
8124,01/12/22 11:45:00 PM,6.471,0.0,,,,,
8125,01/13/22 12:00:00 AM,6.064,0.0,,,,,
8126,01/13/22 12:15:00 AM,5.347,0.0,,,,,
8127,01/13/22 12:30:00 AM,5.757,0.0,,,,,
8128,01/13/22 12:45:00 AM,5.962,0.0,,,,,
8129,01/13/22 01:00:00 AM,5.655,0.0,,,,,
8130,01/13/22 01:15:00 AM,6.064,0.0,,,,,
8131,01/13/22 01:30:00 AM,6.064,0.0,,,,,
8132,01/13/22 01:45:00 AM,6.166,0.0,,,,,
8133,01/13/22 02:00:00 AM,6.166,0.0,,,,,
8134,01/13/22 02:15:00 AM,6.471,0.0,,,,,
8135,01/13/22 02:30:00 AM,6.370,0.0,,,,,
8136,01/13/22 02:45:00 AM,6.268,0.0,,,,,
8137,01/13/22 03:00:00 AM,6.370,0.0,,,,,
8138,01/13/22 03:15:00 AM,6.166,0.0,,,,,
8139,01/13/22 03:30:00 AM,6.268,0.0,,,,,
8140,01/13/22 03:45:00 AM,6.166,0.0,,,,,
8141,01/13/22 04:00:00 AM,5.860,0.0,,,,,
8142,01/13/22 04:15:00 AM,5.962,0.0,,,,,
8143,01/13/22 04:30:00 AM,6.166,0.0,,,,,
8144,01/13/22 04:45:00 AM,5.962,0.0,,,,,
8145,01/13/22 05:00:00 AM,5.962,0.0,,,,,
8146,01/13/22 05:15:00 AM,5.962,0.0,,,,,
8147,01/13/22 05:30:00 AM,5.962,0.0,,,,,
8148,01/13/22 05:45:00 AM,6.166,0.0,,,,,
8149,01/13/22 06:00:00 AM,6.166,0.0,,,,,
8150,01/13/22 06:15:00 AM,6.166,43.1,,,,,
8151,01/13/22 06:30:00 AM,5.962,322.9,,,,,
8152,01/13/22 06:45:00 AM,5.962,753.5,,,,,
8153,01/13/22 07:00:00 AM,6.166,1550.0,,,,,
8154,01/13/22 07:15:00 AM,6.166,1722.2,,,,,
8155,01/13/22 07:30:00 AM,6.166,3100.0,,,,,
8156,01/13/22 07:45:00 AM,6.166,2755.6,,,,,
8157,01/13/22 08:00:00 AM,6.573,3616.7,,,,,
8158,01/13/22 08:15:00 AM,6.471,2755.6,,,,,
8159,01/13/22 08:30:00 AM,6.573,3272.2,,,,,
8160,01/13/22 08:45:00 AM,6.573,5166.7,,,,,
8161,01/13/22 09:00:00 AM,6.674,6200.0,,,,,
8162,01/13/22 09:15:00 AM,7.079,7577.8,,,,,
8163,01/13/22 09:30:00 AM,7.882,17911.2,,,,,
8164,01/13/22 09:45:00 AM,9.669,30311.3,,,,,
8165,01/13/22 10:00:00 AM,9.077,20666.8,,,,,
8166,01/13/22 10:15:00 AM,8.680,16533.4,,,,,
8167,01/13/22 10:30:00 AM,8.879,16533.4,,,,,
8168,01/13/22 10:45:00 AM,8.879,14466.8,,,,,
8169,01/13/22 11:00:00 AM,8.879,17911.2,,,,,
8170,01/13/22 11:15:00 AM,8.481,8611.2,,,,,
8171,01/13/22 11:30:00 AM,8.182,8611.2,,,,,
8172,01/13/22 11:45:00 AM,8.182,10333.4,,,,,
8173,01/13/22 12:00:00 PM,8.282,7233.4,,,,,
8174,01/13/22 12:15:00 PM,7.983,7577.8,,,,,
8175,01/13/22 12:30:00 PM,8.082,8611.2,,,,,
8176,01/13/22 12:45:00 PM,8.382,17222.3,,,,,
8177,01/13/22 01:00:00 PM,9.866,24800.2,,,,,
8178,01/13/22 01:15:00 PM,10.063,31689.1,,,,,
8179,01/13/22 01:30:00 PM,13.269,99200.7,,,,,
8180,01/13/22 01:45:00 PM,11.431,42711.4,,,,,
8181,01/13/22 02:00:00 PM,10.748,23422.4,,,,,
8182,01/13/22 02:15:00 PM,9.768,11022.3,,,,,
8183,01/13/22 02:30:00 PM,9.571,7577.8,,,,,
8184,01/13/22 02:45:00 PM,9.373,8611.2,,,,,
8185,01/13/22 03:00:00 PM,9.472,11711.2,,,,,
8186,01/13/22 03:15:00 PM,8.581,2669.5,,,,,
