"Plot Title: LUXabajo_04"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10801154, SEN S/N: 10801154, LBL: Blue)","Intensity, Lux (LGR S/N: 10801154, SEN S/N: 10801154)","Coupler Attached (LGR S/N: 10801154)","Host Connected (LGR S/N: 10801154)","Stopped (LGR S/N: 10801154)","End Of File (LGR S/N: 10801154)"
466,07/14/21 09:15:00 AM,6.064,1722.2,,,,
467,07/14/21 09:30:00 AM,6.166,1248.6,,,,
468,07/14/21 09:45:00 AM,6.268,1377.8,,,,
469,07/14/21 10:00:00 AM,6.370,3961.1,,,,
470,07/14/21 10:15:00 AM,6.573,4477.8,,,,
471,07/14/21 10:30:00 AM,6.775,2669.5,,,,
472,07/14/21 10:45:00 AM,6.877,3788.9,,,,
473,07/14/21 11:00:00 AM,8.382,13777.9,,,,
474,07/14/21 11:15:00 AM,7.582,2411.1,,,,
475,07/14/21 11:30:00 AM,9.571,26178.0,,,,
476,07/14/21 11:45:00 AM,8.082,3616.7,,,,
477,07/14/21 12:00:00 PM,8.879,15155.7,,,,
478,07/14/21 12:15:00 PM,9.373,7577.8,,,,
479,07/14/21 12:30:00 PM,9.176,15844.5,,,,
480,07/14/21 12:45:00 PM,10.063,20666.8,,,,
481,07/14/21 01:00:00 PM,10.357,23422.4,,,,
482,07/14/21 01:15:00 PM,10.161,4650.0,,,,
483,07/14/21 01:30:00 PM,10.357,4994.5,,,,
484,07/14/21 01:45:00 PM,10.553,3616.7,,,,
485,07/14/21 02:00:00 PM,10.748,5511.1,,,,
486,07/14/21 02:00:49 PM,,,Logged,,,
487,07/14/21 02:01:05 PM,,,,Logged,,
488,07/14/21 02:01:10 PM,,,,,Logged,Logged
