"Plot Title: LUXabajo_04"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10801154, SEN S/N: 10801154, LBL: Blue)","Intensity, Lux (LGR S/N: 10801154, SEN S/N: 10801154)","Coupler Attached (LGR S/N: 10801154)","Host Connected (LGR S/N: 10801154)","Stopped (LGR S/N: 10801154)","End Of File (LGR S/N: 10801154)"
468,06/14/21 08:45:00 AM,8.082,161.5,,,,
469,06/14/21 09:00:00 AM,8.182,409.0,,,,
470,06/14/21 09:15:00 AM,8.382,226.0,,,,
471,06/14/21 09:30:00 AM,8.481,430.6,,,,
472,06/14/21 09:45:00 AM,8.581,183.0,,,,
473,06/14/21 10:00:00 AM,8.779,452.1,,,,
474,06/14/21 10:15:00 AM,9.077,376.7,,,,
475,06/14/21 10:30:00 AM,9.472,430.6,,,,
476,06/14/21 10:45:00 AM,9.965,785.8,,,,
477,06/14/21 11:00:00 AM,10.553,1334.7,,,,
478,06/14/21 11:15:00 AM,11.431,7577.8,,,,
479,06/14/21 11:30:00 AM,12.110,9644.5,,,,
480,06/14/21 11:45:00 AM,12.013,13089.0,,,,
481,06/14/21 12:00:00 PM,12.013,1184.0,,,,
482,06/14/21 12:15:00 PM,11.431,570.5,,,,
483,06/14/21 12:30:00 PM,11.431,947.2,,,,
484,06/14/21 12:45:00 PM,11.528,269.1,,,,
485,06/14/21 01:00:00 PM,11.625,495.1,,,,
486,06/14/21 01:15:00 PM,11.431,312.2,,,,
487,06/14/21 01:30:00 PM,11.528,688.9,,,,
488,06/14/21 01:45:00 PM,11.819,1808.3,,,,
489,06/14/21 02:00:00 PM,11.625,1054.9,,,,
490,06/14/21 02:15:00 PM,11.431,183.0,,,,
491,06/14/21 02:27:25 PM,,,Logged,,,
492,06/14/21 02:27:32 PM,,,,Logged,,
493,06/14/21 02:27:40 PM,,,,,Logged,Logged
