"Plot Title: LUXarriba_02"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10163225, SEN S/N: 10163225)","Intensity, Lux (LGR S/N: 10163225, SEN S/N: 10163225)","End Of File (LGR S/N: 10163225)"
523,10/25/21 10:45:00 PM,3.155,0.0,
524,10/25/21 11:00:00 PM,3.367,0.0,
525,10/25/21 11:15:00 PM,3.472,0.0,
526,10/25/21 11:30:00 PM,3.578,0.0,
527,10/25/21 11:45:00 PM,3.683,0.0,
528,10/26/21 12:00:00 AM,3.893,0.0,
529,10/26/21 12:15:00 AM,3.893,0.0,
530,10/26/21 12:30:00 AM,3.788,0.0,
531,10/26/21 12:45:00 AM,3.998,0.0,
532,10/26/21 01:00:00 AM,3.578,0.0,
533,10/26/21 01:15:00 AM,3.472,0.0,
534,10/26/21 01:30:00 AM,3.472,0.0,
535,10/26/21 01:45:00 AM,3.578,0.0,
536,10/26/21 02:00:00 AM,3.788,0.0,
537,10/26/21 02:15:00 AM,3.683,0.0,
538,10/26/21 02:30:00 AM,3.578,0.0,
539,10/26/21 02:45:00 AM,3.367,0.0,
540,10/26/21 03:00:00 AM,3.367,0.0,
541,10/26/21 03:15:00 AM,3.155,0.0,
542,10/26/21 03:30:00 AM,3.049,0.0,
543,10/26/21 03:45:00 AM,2.837,0.0,
544,10/26/21 04:00:00 AM,2.624,0.0,
545,10/26/21 04:15:00 AM,2.410,0.0,
546,10/26/21 04:30:00 AM,2.088,0.0,
547,10/26/21 04:45:00 AM,1.764,0.0,
548,10/26/21 05:00:00 AM,1.656,0.0,
549,10/26/21 05:15:00 AM,1.330,0.0,
550,10/26/21 05:30:00 AM,1.330,0.0,
551,10/26/21 05:45:00 AM,1.439,0.0,
552,10/26/21 06:00:00 AM,1.764,0.0,
553,10/26/21 06:15:00 AM,1.656,32.3,
554,10/26/21 06:30:00 AM,2.088,193.8,
555,10/26/21 06:45:00 AM,2.517,473.6,
556,10/26/21 07:00:00 AM,2.410,893.4,
557,10/26/21 07:15:00 AM,2.410,1313.2,
558,10/26/21 07:30:00 AM,2.730,1377.8,
559,10/26/21 07:45:00 AM,3.049,1722.2,
560,10/26/21 08:00:00 AM,3.155,1636.1,
561,10/26/21 08:15:00 AM,3.578,2411.1,
562,10/26/21 08:30:00 AM,4.415,3272.2,
563,10/26/21 08:45:00 AM,5.552,5166.7,
564,10/26/21 09:00:00 AM,6.370,8611.2,
565,10/26/21 09:15:00 AM,7.179,8611.2,
566,10/26/21 09:30:00 AM,7.682,9300.1,
567,10/26/21 09:45:00 AM,7.582,7233.4,
568,10/26/21 10:00:00 AM,7.782,7233.4,
569,10/26/21 10:15:00 AM,8.082,8266.7,
570,10/26/21 10:30:00 AM,8.382,7577.8,
571,10/26/21 10:45:00 AM,8.581,8266.7,
572,10/26/21 11:00:00 AM,9.669,10677.8,
573,10/26/21 11:15:00 AM,9.866,8611.2,
574,10/26/21 11:30:00 AM,9.965,9644.5,
575,10/26/21 11:45:00 AM,10.161,9644.5,
576,10/26/21 12:00:00 PM,10.357,9300.1,
577,10/26/21 12:15:00 PM,10.161,8611.2,
578,10/26/21 12:30:00 PM,10.651,11022.3,
579,10/26/21 12:45:00 PM,12.207,13089.0,
580,10/26/21 01:00:00 PM,13.076,12400.1,
581,10/26/21 01:15:00 PM,13.076,11711.2,
582,10/26/21 01:30:00 PM,14.517,13089.0,
583,10/26/21 01:45:00 PM,13.942,11711.2,
584,10/26/21 02:00:00 PM,12.594,9300.1,
585,10/26/21 02:15:00 PM,11.916,8266.7,
586,10/26/21 02:30:00 PM,11.528,6544.5,
587,10/26/21 02:45:00 PM,11.722,8611.2,
588,10/26/21 03:00:00 PM,11.916,8266.7,
589,10/26/21 03:15:00 PM,11.041,5511.1,
590,10/26/21 03:30:00 PM,10.161,3961.1,
591,10/26/21 03:45:00 PM,9.669,4994.5,
592,10/26/21 04:00:00 PM,9.669,2927.8,
593,10/26/21 04:15:00 PM,8.879,2411.1,
594,10/26/21 04:30:00 PM,8.182,2238.9,
595,10/26/21 04:45:00 PM,7.682,2066.7,
596,10/26/21 05:00:00 PM,7.582,1377.8,
597,10/26/21 05:15:00 PM,7.381,1065.6,
598,10/26/21 05:30:00 PM,6.978,721.2,
599,10/26/21 05:45:00 PM,6.573,473.6,
600,10/26/21 06:00:00 PM,6.064,32.3,
601,10/26/21 06:15:00 PM,5.552,0.0,
602,10/26/21 06:30:00 PM,5.655,0.0,
603,10/26/21 06:45:00 PM,5.655,0.0,
604,10/26/21 07:00:00 PM,5.655,0.0,
605,10/26/21 07:15:00 PM,5.757,0.0,
606,10/26/21 07:30:00 PM,5.655,0.0,
607,10/26/21 07:45:00 PM,5.141,0.0,
608,10/26/21 08:00:00 PM,4.727,0.0,
609,10/26/21 08:15:00 PM,4.623,0.0,
610,10/26/21 08:30:00 PM,4.311,0.0,
611,10/26/21 08:45:00 PM,3.788,0.0,
612,10/26/21 09:00:00 PM,3.367,0.0,
613,10/26/21 09:15:00 PM,3.261,0.0,
614,10/26/21 09:30:00 PM,3.472,0.0,
615,10/26/21 09:45:00 PM,3.261,0.0,
616,10/26/21 10:00:00 PM,3.472,0.0,
617,10/26/21 10:15:00 PM,3.578,0.0,
618,10/26/21 10:30:00 PM,3.367,0.0,
619,10/26/21 10:45:00 PM,3.049,0.0,
620,10/26/21 11:00:00 PM,2.837,0.0,
621,10/26/21 11:15:00 PM,2.624,0.0,
622,10/26/21 11:30:00 PM,3.155,0.0,
623,10/26/21 11:45:00 PM,3.472,0.0,
624,10/27/21 12:00:00 AM,3.367,0.0,
625,10/27/21 12:15:00 AM,3.261,0.0,
626,10/27/21 12:30:00 AM,3.261,0.0,
627,10/27/21 12:45:00 AM,3.261,0.0,
628,10/27/21 01:00:00 AM,2.517,0.0,
629,10/27/21 01:15:00 AM,2.303,0.0,
630,10/27/21 01:30:00 AM,1.872,0.0,
631,10/27/21 01:45:00 AM,3.155,0.0,
632,10/27/21 02:00:00 AM,3.788,0.0,
633,10/27/21 02:15:00 AM,3.893,0.0,
634,10/27/21 02:30:00 AM,3.998,0.0,
635,10/27/21 02:45:00 AM,3.998,0.0,
636,10/27/21 03:00:00 AM,4.102,0.0,
637,10/27/21 03:15:00 AM,4.102,0.0,
638,10/27/21 03:30:00 AM,4.311,0.0,
639,10/27/21 03:45:00 AM,4.311,0.0,
640,10/27/21 04:00:00 AM,4.311,0.0,
641,10/27/21 04:15:00 AM,4.311,0.0,
642,10/27/21 04:30:00 AM,4.311,0.0,
643,10/27/21 04:45:00 AM,4.311,0.0,
644,10/27/21 05:00:00 AM,4.415,0.0,
645,10/27/21 05:15:00 AM,4.415,0.0,
646,10/27/21 05:30:00 AM,4.519,0.0,
647,10/27/21 05:45:00 AM,4.415,0.0,
648,10/27/21 06:00:00 AM,4.415,322.9,
649,10/27/21 06:15:00 AM,4.623,1076.4,
650,10/27/21 06:30:00 AM,4.831,1291.7,
651,10/27/21 06:45:00 AM,5.037,1980.6,
652,10/27/21 07:00:00 AM,6.064,3272.2,
653,10/27/21 07:15:00 AM,6.573,3788.9,
654,10/27/21 07:30:00 AM,7.079,4305.6,
655,10/27/21 07:45:00 AM,7.582,4822.3,
656,10/27/21 08:00:00 AM,8.581,4822.3,
657,10/27/21 08:15:00 AM,9.571,7577.8,
658,10/27/21 08:30:00 AM,10.455,8611.2,
659,10/27/21 08:45:00 AM,10.651,10333.4,
660,10/27/21 09:00:00 AM,12.304,11022.3,
661,10/27/21 09:15:00 AM,11.916,7577.8,
662,10/27/21 09:30:00 AM,12.401,16533.4,
663,10/27/21 09:45:00 AM,14.325,8611.2,
664,10/27/21 10:00:00 AM,14.996,11022.3,
665,10/27/21 10:15:00 AM,15.664,9300.1,
666,10/27/21 10:30:00 AM,16.808,10333.4,
667,10/27/21 10:45:00 AM,16.999,13777.9,
668,10/27/21 11:00:00 AM,16.903,12400.1,
669,10/27/21 11:15:00 AM,16.046,10333.4,
670,10/27/21 11:30:00 AM,14.900,7233.4,
671,10/27/21 11:45:00 AM,15.473,7233.4,
672,10/27/21 12:00:00 PM,16.237,9644.5,
673,10/27/21 12:15:00 PM,19.377,16533.4,
674,10/27/21 12:30:00 PM,19.282,9300.1,
675,10/27/21 12:45:00 PM,16.999,8266.7,
676,10/27/21 01:00:00 PM,13.461,5166.7,
677,10/27/21 01:15:00 PM,11.819,3444.5,
678,10/27/21 01:30:00 PM,9.472,2497.2,
679,10/27/21 01:45:00 PM,8.879,4822.3,
680,10/27/21 02:00:00 PM,9.571,6200.0,
681,10/27/21 02:15:00 PM,9.077,3100.0,
682,10/27/21 02:30:00 PM,7.782,3788.9,
683,10/27/21 02:45:00 PM,6.674,3272.2,
684,10/27/21 03:00:00 PM,7.179,4650.0,
685,10/27/21 03:15:00 PM,7.481,4477.8,
686,10/27/21 03:30:00 PM,8.182,6544.5,
687,10/27/21 03:45:00 PM,8.481,4994.5,
688,10/27/21 04:00:00 PM,7.983,4650.0,
689,10/27/21 04:15:00 PM,7.983,2927.8,
690,10/27/21 04:30:00 PM,7.983,2411.1,
691,10/27/21 04:45:00 PM,7.582,2755.6,
692,10/27/21 05:00:00 PM,7.481,2325.0,
693,10/27/21 05:15:00 PM,7.481,1894.5,
694,10/27/21 05:30:00 PM,6.978,1151.7,
695,10/27/21 05:45:00 PM,6.471,290.6,
696,10/27/21 06:00:00 PM,5.962,118.4,
697,10/27/21 06:15:00 PM,5.037,0.0,
698,10/27/21 06:30:00 PM,3.998,0.0,
699,10/27/21 06:45:00 PM,3.261,0.0,
700,10/27/21 07:00:00 PM,3.998,0.0,
701,10/27/21 07:15:00 PM,3.788,0.0,
702,10/27/21 07:30:00 PM,3.049,0.0,
703,10/27/21 07:45:00 PM,2.624,0.0,
704,10/27/21 08:00:00 PM,1.980,0.0,
705,10/27/21 08:15:00 PM,1.656,0.0,
706,10/27/21 08:30:00 PM,2.303,0.0,
707,10/27/21 08:45:00 PM,2.624,0.0,
708,10/27/21 09:00:00 PM,2.303,0.0,
709,10/27/21 09:15:00 PM,1.764,0.0,
710,10/27/21 09:30:00 PM,2.943,0.0,
711,10/27/21 09:45:00 PM,3.049,0.0,
712,10/27/21 10:00:00 PM,2.943,0.0,
713,10/27/21 10:15:00 PM,2.943,0.0,
714,10/27/21 10:30:00 PM,2.730,0.0,
715,10/27/21 10:45:00 PM,2.837,0.0,
716,10/27/21 11:00:00 PM,2.837,0.0,
717,10/27/21 11:15:00 PM,3.261,0.0,
718,10/27/21 11:30:00 PM,3.578,0.0,
719,10/27/21 11:45:00 PM,3.155,0.0,
720,10/28/21 12:00:00 AM,1.980,0.0,
721,10/28/21 12:15:00 AM,1.764,0.0,
722,10/28/21 12:30:00 AM,1.439,0.0,
723,10/28/21 12:45:00 AM,1.548,0.0,
724,10/28/21 01:00:00 AM,1.656,0.0,
725,10/28/21 01:15:00 AM,1.439,0.0,
726,10/28/21 01:30:00 AM,1.003,0.0,
727,10/28/21 01:45:00 AM,0.784,0.0,
728,10/28/21 02:00:00 AM,1.112,0.0,
729,10/28/21 02:15:00 AM,0.893,0.0,
730,10/28/21 02:30:00 AM,1.003,0.0,
731,10/28/21 02:45:00 AM,1.656,0.0,
732,10/28/21 03:00:00 AM,1.656,0.0,
733,10/28/21 03:15:00 AM,1.656,0.0,
734,10/28/21 03:30:00 AM,1.764,0.0,
735,10/28/21 03:45:00 AM,2.088,0.0,
736,10/28/21 04:00:00 AM,2.410,0.0,
737,10/28/21 04:15:00 AM,2.088,0.0,
738,10/28/21 04:30:00 AM,2.410,0.0,
739,10/28/21 04:45:00 AM,2.410,0.0,
740,10/28/21 05:00:00 AM,2.624,0.0,
741,10/28/21 05:15:00 AM,2.195,0.0,
742,10/28/21 05:30:00 AM,2.410,0.0,
743,10/28/21 05:45:00 AM,2.410,0.0,
744,10/28/21 06:00:00 AM,2.303,279.9,
745,10/28/21 06:15:00 AM,2.730,624.3,
746,10/28/21 06:30:00 AM,3.155,1463.9,
747,10/28/21 06:45:00 AM,3.367,1808.3,
748,10/28/21 07:00:00 AM,3.683,1377.8,
749,10/28/21 07:15:00 AM,4.207,2927.8,
750,10/28/21 07:30:00 AM,5.141,4305.6,
751,10/28/21 07:45:00 AM,5.141,2755.6,
752,10/28/21 08:00:00 AM,5.450,4822.3,
753,10/28/21 08:15:00 AM,6.064,4822.3,
754,10/28/21 08:30:00 AM,6.674,7577.8,
755,10/28/21 08:45:00 AM,7.280,8611.2,
756,10/28/21 09:00:00 AM,8.182,11022.3,
757,10/28/21 09:15:00 AM,8.978,16533.4,
758,10/28/21 09:30:00 AM,9.077,11022.3,
759,10/28/21 09:45:00 AM,10.063,11022.3,
760,10/28/21 10:00:00 AM,11.916,12400.1,
761,10/28/21 10:15:00 AM,12.787,13089.0,
762,10/28/21 10:30:00 AM,14.038,22044.6,
763,10/28/21 10:45:00 AM,13.846,15155.7,
764,10/28/21 11:00:00 AM,14.134,16533.4,
765,10/28/21 11:15:00 AM,15.855,16533.4,
766,10/28/21 11:30:00 AM,16.713,16533.4,
767,10/28/21 11:45:00 AM,17.189,20666.8,
768,10/28/21 12:00:00 PM,16.999,11022.3,
769,10/28/21 12:15:00 PM,18.140,9300.1,
770,10/28/21 12:30:00 PM,16.237,12400.1,
771,10/28/21 12:45:00 PM,14.134,11022.3,
772,10/28/21 01:00:00 PM,11.625,5166.7,
773,10/28/21 01:15:00 PM,9.965,3788.9,
774,10/28/21 01:30:00 PM,10.063,4650.0,
775,10/28/21 01:45:00 PM,11.139,5511.1,
776,10/28/21 02:00:00 PM,12.207,9300.1,
777,10/28/21 02:15:00 PM,13.173,7233.4,
778,10/28/21 02:30:00 PM,10.455,2411.1,
779,10/28/21 02:45:00 PM,8.680,2238.9,
780,10/28/21 03:00:00 PM,7.882,1463.9,
781,10/28/21 03:15:00 PM,7.381,2066.7,
782,10/28/21 03:30:00 PM,7.782,4650.0,
783,10/28/21 03:45:00 PM,8.779,3616.7,
784,10/28/21 04:00:00 PM,7.983,1550.0,
785,10/28/21 04:15:00 PM,6.877,861.1,
786,10/28/21 04:30:00 PM,6.370,258.3,
787,10/28/21 04:45:00 PM,6.166,107.6,
788,10/28/21 05:00:00 PM,5.655,129.2,
789,10/28/21 05:15:00 PM,5.141,236.8,
790,10/28/21 05:30:00 PM,5.450,172.2,
791,10/28/21 05:45:00 PM,5.141,86.1,
792,10/28/21 06:00:00 PM,4.934,21.5,
793,10/28/21 06:15:00 PM,4.519,0.0,
794,10/28/21 06:30:00 PM,4.311,0.0,
795,10/28/21 06:45:00 PM,4.102,0.0,
796,10/28/21 07:00:00 PM,3.893,0.0,
797,10/28/21 07:15:00 PM,3.788,0.0,
798,10/28/21 07:30:00 PM,3.578,0.0,
799,10/28/21 07:45:00 PM,3.893,0.0,
800,10/28/21 08:00:00 PM,3.893,0.0,
801,10/28/21 08:15:00 PM,3.472,0.0,
802,10/28/21 08:30:00 PM,2.517,0.0,
803,10/28/21 08:45:00 PM,1.764,0.0,
804,10/28/21 09:00:00 PM,1.764,0.0,
805,10/28/21 09:15:00 PM,2.303,0.0,
806,10/28/21 09:30:00 PM,2.195,0.0,
807,10/28/21 09:45:00 PM,1.439,0.0,
808,10/28/21 10:00:00 PM,2.195,0.0,
809,10/28/21 10:15:00 PM,2.517,0.0,
810,10/28/21 10:30:00 PM,3.049,0.0,
811,10/28/21 10:45:00 PM,3.367,0.0,
812,10/28/21 11:00:00 PM,3.472,0.0,
813,10/28/21 11:15:00 PM,3.683,0.0,
814,10/28/21 11:30:00 PM,3.578,0.0,
815,10/28/21 11:45:00 PM,3.788,0.0,
816,10/29/21 12:00:00 AM,3.578,0.0,
817,10/29/21 12:15:00 AM,3.683,0.0,
818,10/29/21 12:30:00 AM,3.893,0.0,
819,10/29/21 12:45:00 AM,3.261,0.0,
820,10/29/21 01:00:00 AM,2.624,0.0,
821,10/29/21 01:15:00 AM,2.730,0.0,
822,10/29/21 01:30:00 AM,2.195,0.0,
823,10/29/21 01:45:00 AM,2.837,0.0,
824,10/29/21 02:00:00 AM,3.367,0.0,
825,10/29/21 02:15:00 AM,2.837,0.0,
826,10/29/21 02:30:00 AM,3.155,0.0,
827,10/29/21 02:45:00 AM,3.155,0.0,
828,10/29/21 03:00:00 AM,3.261,0.0,
829,10/29/21 03:15:00 AM,3.578,0.0,
830,10/29/21 03:30:00 AM,3.472,0.0,
831,10/29/21 03:45:00 AM,3.367,0.0,
832,10/29/21 04:00:00 AM,3.261,0.0,
833,10/29/21 04:15:00 AM,2.943,0.0,
834,10/29/21 04:30:00 AM,2.730,0.0,
835,10/29/21 04:45:00 AM,2.943,0.0,
836,10/29/21 05:00:00 AM,3.261,0.0,
837,10/29/21 05:15:00 AM,3.261,0.0,
838,10/29/21 05:30:00 AM,3.261,0.0,
839,10/29/21 05:45:00 AM,3.367,0.0,
840,10/29/21 06:00:00 AM,3.261,53.8,
841,10/29/21 06:15:00 AM,3.472,516.7,
842,10/29/21 06:30:00 AM,3.367,312.2,
843,10/29/21 06:45:00 AM,3.578,1237.9,
844,10/29/21 07:00:00 AM,3.998,1237.9,
845,10/29/21 07:15:00 AM,4.207,1722.2,
846,10/29/21 07:30:00 AM,4.519,2755.6,
847,10/29/21 07:45:00 AM,5.037,3272.2,
848,10/29/21 08:00:00 AM,6.268,4133.4,
849,10/29/21 08:15:00 AM,6.166,5166.7,
850,10/29/21 08:30:00 AM,6.775,4822.3,
851,10/29/21 08:45:00 AM,6.978,6200.0,
852,10/29/21 09:00:00 AM,7.682,7577.8,
853,10/29/21 09:15:00 AM,7.782,8611.2,
854,10/29/21 09:30:00 AM,8.282,10333.4,
855,10/29/21 09:45:00 AM,8.182,9300.1,
856,10/29/21 10:00:00 AM,7.481,5166.7,
857,10/29/21 10:15:00 AM,7.582,6200.0,
858,10/29/21 10:30:00 AM,8.182,10333.4,
859,10/29/21 10:45:00 AM,9.176,7577.8,
860,10/29/21 11:00:00 AM,8.481,11711.2,
861,10/29/21 11:15:00 AM,10.846,10677.8,
862,10/29/21 11:30:00 AM,9.373,5511.1,
863,10/29/21 11:45:00 AM,8.779,8266.7,
864,10/29/21 12:00:00 PM,9.472,9644.5,
865,10/29/21 12:15:00 PM,9.866,5166.7,
866,10/29/21 12:30:00 PM,8.382,5166.7,
867,10/29/21 12:45:00 PM,7.179,2755.6,
868,10/29/21 01:00:00 PM,6.471,2497.2,
869,10/29/21 01:15:00 PM,7.280,7233.4,
870,10/29/21 01:30:00 PM,8.779,11711.2,
871,10/29/21 01:45:00 PM,8.978,7577.8,
872,10/29/21 02:00:00 PM,10.944,10677.8,
873,10/29/21 02:15:00 PM,9.373,3788.9,
874,10/29/21 02:30:00 PM,8.282,4477.8,
875,10/29/21 02:45:00 PM,7.682,3272.2,
876,10/29/21 03:00:00 PM,7.381,4477.8,
877,10/29/21 03:15:00 PM,7.381,3788.9,
878,10/29/21 03:30:00 PM,7.079,2325.0,
879,10/29/21 03:45:00 PM,6.674,1173.3,
880,10/29/21 04:00:00 PM,6.573,3100.0,
881,10/29/21 04:15:00 PM,6.370,968.8,
882,10/29/21 04:30:00 PM,6.268,1463.9,
883,10/29/21 04:45:00 PM,6.775,775.0,
884,10/29/21 05:00:00 PM,6.471,1550.0,
885,10/29/21 05:15:00 PM,6.471,1001.0,
886,10/29/21 05:30:00 PM,6.064,236.8,
887,10/29/21 05:45:00 PM,6.064,204.5,
888,10/29/21 06:00:00 PM,5.962,64.6,
889,10/29/21 06:15:00 PM,5.141,0.0,
890,10/29/21 06:30:00 PM,4.623,0.0,
891,10/29/21 06:45:00 PM,3.683,0.0,
892,10/29/21 07:00:00 PM,2.730,0.0,
893,10/29/21 07:15:00 PM,2.837,0.0,
894,10/29/21 07:30:00 PM,2.410,0.0,
895,10/29/21 07:45:00 PM,2.517,0.0,
896,10/29/21 08:00:00 PM,1.980,0.0,
897,10/29/21 08:15:00 PM,2.410,0.0,
898,10/29/21 08:30:00 PM,3.049,0.0,
899,10/29/21 08:45:00 PM,2.730,0.0,
900,10/29/21 09:00:00 PM,2.624,0.0,
901,10/29/21 09:15:00 PM,2.837,0.0,
902,10/29/21 09:30:00 PM,3.049,0.0,
903,10/29/21 09:45:00 PM,3.049,0.0,
904,10/29/21 10:00:00 PM,3.049,0.0,
905,10/29/21 10:15:00 PM,3.049,0.0,
906,10/29/21 10:30:00 PM,3.049,0.0,
907,10/29/21 10:45:00 PM,2.517,0.0,
908,10/29/21 11:00:00 PM,2.410,0.0,
909,10/29/21 11:15:00 PM,2.624,0.0,
910,10/29/21 11:30:00 PM,3.049,0.0,
911,10/29/21 11:45:00 PM,3.472,0.0,
912,10/30/21 12:00:00 AM,3.367,0.0,
913,10/30/21 12:15:00 AM,3.367,0.0,
914,10/30/21 12:30:00 AM,3.578,0.0,
915,10/30/21 12:45:00 AM,3.893,0.0,
916,10/30/21 01:00:00 AM,4.102,0.0,
917,10/30/21 01:15:00 AM,4.311,0.0,
918,10/30/21 01:30:00 AM,3.683,0.0,
919,10/30/21 01:45:00 AM,2.195,0.0,
920,10/30/21 02:00:00 AM,2.195,0.0,
921,10/30/21 02:15:00 AM,1.656,0.0,
922,10/30/21 02:30:00 AM,1.656,0.0,
923,10/30/21 02:45:00 AM,1.330,0.0,
924,10/30/21 03:00:00 AM,1.548,0.0,
925,10/30/21 03:15:00 AM,1.548,0.0,
926,10/30/21 03:30:00 AM,1.548,0.0,
927,10/30/21 03:45:00 AM,2.303,0.0,
928,10/30/21 04:00:00 AM,1.764,0.0,
929,10/30/21 04:15:00 AM,2.088,0.0,
930,10/30/21 04:30:00 AM,2.303,0.0,
931,10/30/21 04:45:00 AM,2.517,0.0,
932,10/30/21 05:00:00 AM,2.410,0.0,
933,10/30/21 05:15:00 AM,1.872,0.0,
934,10/30/21 05:30:00 AM,1.656,0.0,
935,10/30/21 05:45:00 AM,1.764,0.0,
936,10/30/21 06:00:00 AM,1.656,236.8,
937,10/30/21 06:15:00 AM,1.872,495.1,
938,10/30/21 06:30:00 AM,1.656,979.5,
939,10/30/21 06:45:00 AM,1.980,1636.1,
940,10/30/21 07:00:00 AM,2.730,2583.4,
941,10/30/21 07:15:00 AM,3.578,2755.6,
942,10/30/21 07:30:00 AM,4.207,4477.8,
943,10/30/21 07:45:00 AM,4.727,5166.7,
944,10/30/21 08:00:00 AM,5.655,3788.9,
945,10/30/21 08:15:00 AM,6.166,3444.5,
946,10/30/21 08:30:00 AM,5.962,3272.2,
947,10/30/21 08:45:00 AM,6.064,3272.2,
948,10/30/21 09:00:00 AM,6.573,6200.0,
949,10/30/21 09:15:00 AM,7.682,5166.7,
950,10/30/21 09:30:00 AM,7.381,5511.1,
951,10/30/21 09:45:00 AM,7.481,5511.1,
952,10/30/21 10:00:00 AM,7.882,8611.2,
953,10/30/21 10:15:00 AM,9.669,10677.8,
954,10/30/21 10:30:00 AM,10.063,7233.4,
955,10/30/21 10:45:00 AM,9.373,7577.8,
956,10/30/21 11:00:00 AM,9.077,6544.5,
957,10/30/21 11:15:00 AM,9.472,6200.0,
958,10/30/21 11:30:00 AM,9.176,8266.7,
959,10/30/21 11:45:00 AM,10.063,10333.4,
960,10/30/21 12:00:00 PM,10.161,9300.1,
961,10/30/21 12:15:00 PM,9.965,7233.4,
962,10/30/21 12:30:00 PM,10.063,6200.0,
963,10/30/21 12:45:00 PM,9.866,9644.5,
964,10/30/21 01:00:00 PM,10.455,10677.8,
965,10/30/21 01:15:00 PM,11.625,13777.9,
966,10/30/21 01:30:00 PM,12.110,10333.4,
967,10/30/21 01:45:00 PM,10.944,11022.3,
968,10/30/21 02:00:00 PM,13.750,10677.8,
969,10/30/21 02:15:00 PM,12.207,20666.8,
970,10/30/21 02:30:00 PM,12.594,9644.5,
971,10/30/21 02:45:00 PM,12.304,7577.8,
972,10/30/21 03:00:00 PM,11.722,5511.1,
973,10/30/21 03:15:00 PM,10.063,5338.9,
974,10/30/21 03:30:00 PM,7.882,581.3,
975,10/30/21 03:45:00 PM,7.179,1324.0,
976,10/30/21 04:00:00 PM,7.582,2152.8,
977,10/30/21 04:15:00 PM,7.882,1722.2,
978,10/30/21 04:30:00 PM,7.582,1808.3,
979,10/30/21 04:45:00 PM,7.381,1980.6,
980,10/30/21 05:00:00 PM,7.079,2411.1,
981,10/30/21 05:15:00 PM,6.775,1280.9,
982,10/30/21 05:30:00 PM,6.064,828.8,
983,10/30/21 05:45:00 PM,5.655,322.9,
984,10/30/21 06:00:00 PM,5.450,43.1,
985,10/30/21 06:15:00 PM,5.655,0.0,
986,10/30/21 06:30:00 PM,5.860,0.0,
987,10/30/21 06:45:00 PM,5.552,0.0,
988,10/30/21 07:00:00 PM,5.655,0.0,
989,10/30/21 07:15:00 PM,5.347,0.0,
990,10/30/21 07:30:00 PM,4.415,0.0,
991,10/30/21 07:45:00 PM,3.472,0.0,
992,10/30/21 08:00:00 PM,2.624,0.0,
993,10/30/21 08:15:00 PM,1.872,0.0,
994,10/30/21 08:30:00 PM,2.837,0.0,
995,10/30/21 08:45:00 PM,3.893,0.0,
996,10/30/21 09:00:00 PM,4.415,0.0,
997,10/30/21 09:15:00 PM,4.831,0.0,
998,10/30/21 09:30:00 PM,4.311,0.0,
999,10/30/21 09:45:00 PM,4.207,0.0,
1000,10/30/21 10:00:00 PM,4.207,0.0,
1001,10/30/21 10:15:00 PM,4.415,0.0,
1002,10/30/21 10:30:00 PM,4.623,0.0,
1003,10/30/21 10:45:00 PM,4.311,0.0,
1004,10/30/21 11:00:00 PM,3.683,0.0,
1005,10/30/21 11:15:00 PM,3.367,0.0,
1006,10/30/21 11:30:00 PM,2.837,0.0,
1007,10/30/21 11:45:00 PM,2.410,0.0,
1008,10/31/21 12:00:00 AM,2.517,0.0,
1009,10/31/21 12:15:00 AM,2.624,0.0,
1010,10/31/21 12:30:00 AM,2.624,0.0,
1011,10/31/21 12:45:00 AM,2.195,0.0,
1012,10/31/21 01:00:00 AM,1.656,0.0,
1013,10/31/21 01:15:00 AM,2.088,0.0,
1014,10/31/21 01:30:00 AM,3.049,0.0,
1015,10/31/21 01:45:00 AM,3.261,0.0,
1016,10/31/21 02:00:00 AM,3.049,0.0,
1017,10/31/21 02:15:00 AM,3.049,0.0,
1018,10/31/21 02:30:00 AM,2.943,0.0,
1019,10/31/21 02:45:00 AM,2.837,0.0,
1020,10/31/21 03:00:00 AM,2.624,0.0,
1021,10/31/21 03:15:00 AM,2.517,0.0,
1022,10/31/21 03:30:00 AM,2.517,0.0,
1023,10/31/21 03:45:00 AM,2.837,0.0,
1024,10/31/21 04:00:00 AM,3.261,0.0,
1025,10/31/21 04:15:00 AM,3.578,0.0,
1026,10/31/21 04:30:00 AM,3.683,0.0,
1027,10/31/21 04:45:00 AM,3.788,0.0,
1028,10/31/21 05:00:00 AM,3.893,0.0,
1029,10/31/21 05:15:00 AM,3.893,0.0,
1030,10/31/21 05:30:00 AM,3.472,0.0,
1031,10/31/21 05:45:00 AM,3.049,0.0,
1032,10/31/21 06:00:00 AM,3.683,129.2,
1033,10/31/21 06:15:00 AM,3.893,753.5,
1034,10/31/21 06:30:00 AM,4.102,710.4,
1035,10/31/21 06:45:00 AM,4.519,1356.3,
1036,10/31/21 07:00:00 AM,4.831,1980.6,
1037,10/31/21 07:15:00 AM,5.141,1980.6,
1038,10/31/21 07:30:00 AM,5.450,3100.0,
1039,10/31/21 07:45:00 AM,6.268,4994.5,
1040,10/31/21 08:00:00 AM,6.573,3961.1,
1041,10/31/21 08:15:00 AM,6.775,5511.1,
1042,10/31/21 08:30:00 AM,7.481,8611.2,
1043,10/31/21 08:45:00 AM,8.082,8266.7,
1044,10/31/21 09:00:00 AM,7.882,5166.7,
1045,10/31/21 09:15:00 AM,7.582,4822.3,
