"Plot Title: Luxarriba_01"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10163226, SEN S/N: 10163226)","Intensity, Lux (LGR S/N: 10163226, SEN S/N: 10163226)","End Of File (LGR S/N: 10163226)"
2128,11/11/21 03:00:00 PM,13.846,2325.0,
2129,11/11/21 03:15:00 PM,10.357,1248.6,
2130,11/11/21 03:30:00 PM,9.965,1808.3,
2131,11/11/21 03:45:00 PM,10.553,2411.1,
2132,11/11/21 04:00:00 PM,9.275,1119.5,
2133,11/11/21 04:15:00 PM,9.768,2755.6,
2134,11/11/21 04:30:00 PM,12.207,2927.8,
2135,11/11/21 04:45:00 PM,8.978,1054.9,
2136,11/11/21 05:00:00 PM,8.978,2152.8,
2137,11/11/21 05:15:00 PM,7.882,861.1,
2138,11/11/21 05:30:00 PM,6.674,226.0,
2139,11/11/21 05:45:00 PM,6.064,215.3,
2140,11/11/21 06:00:00 PM,5.757,355.2,
2141,11/11/21 06:15:00 PM,5.655,0.0,
2142,11/11/21 06:30:00 PM,4.623,0.0,
2143,11/11/21 06:45:00 PM,4.519,0.0,
2144,11/11/21 07:00:00 PM,4.519,0.0,
2145,11/11/21 07:15:00 PM,4.623,0.0,
2146,11/11/21 07:30:00 PM,4.102,0.0,
2147,11/11/21 07:45:00 PM,4.623,0.0,
2148,11/11/21 08:00:00 PM,4.934,0.0,
2149,11/11/21 08:15:00 PM,4.934,0.0,
2150,11/11/21 08:30:00 PM,4.831,0.0,
2151,11/11/21 08:45:00 PM,5.141,0.0,
2152,11/11/21 09:00:00 PM,4.934,0.0,
2153,11/11/21 09:15:00 PM,4.415,0.0,
2154,11/11/21 09:30:00 PM,3.788,0.0,
2155,11/11/21 09:45:00 PM,3.049,0.0,
2156,11/11/21 10:00:00 PM,2.410,0.0,
2157,11/11/21 10:15:00 PM,1.548,0.0,
2158,11/11/21 10:30:00 PM,2.088,0.0,
2159,11/11/21 10:45:00 PM,1.764,0.0,
2160,11/11/21 11:00:00 PM,1.548,0.0,
2161,11/11/21 11:15:00 PM,0.563,0.0,
2162,11/11/21 11:30:00 PM,1.003,0.0,
2163,11/11/21 11:45:00 PM,1.003,0.0,
2164,11/12/21 12:00:00 AM,-0.213,0.0,
2165,11/12/21 12:15:00 AM,-1.001,0.0,
2166,11/12/21 12:30:00 AM,-0.102,0.0,
2167,11/12/21 12:45:00 AM,0.343,0.0,
2168,11/12/21 01:00:00 AM,0.784,0.0,
2169,11/12/21 01:15:00 AM,1.548,0.0,
2170,11/12/21 01:30:00 AM,0.343,0.0,
2171,11/12/21 01:45:00 AM,1.003,0.0,
2172,11/12/21 02:00:00 AM,1.872,0.0,
2173,11/12/21 02:15:00 AM,1.872,0.0,
2174,11/12/21 02:30:00 AM,2.195,0.0,
2175,11/12/21 02:45:00 AM,2.837,0.0,
2176,11/12/21 03:00:00 AM,3.049,0.0,
2177,11/12/21 03:15:00 AM,3.155,0.0,
2178,11/12/21 03:30:00 AM,3.367,0.0,
2179,11/12/21 03:45:00 AM,3.578,0.0,
2180,11/12/21 04:00:00 AM,3.578,0.0,
2181,11/12/21 04:15:00 AM,3.578,0.0,
2182,11/12/21 04:30:00 AM,3.472,0.0,
2183,11/12/21 04:45:00 AM,3.367,0.0,
2184,11/12/21 05:00:00 AM,3.367,0.0,
2185,11/12/21 05:15:00 AM,3.472,0.0,
2186,11/12/21 05:30:00 AM,3.261,0.0,
2187,11/12/21 05:45:00 AM,3.261,0.0,
2188,11/12/21 06:00:00 AM,2.837,215.3,
2189,11/12/21 06:15:00 AM,2.624,1076.4,
2190,11/12/21 06:30:00 AM,3.788,2497.2,
2191,11/12/21 06:45:00 AM,4.727,1894.5,
2192,11/12/21 07:00:00 AM,6.370,1550.0,
2193,11/12/21 07:15:00 AM,8.182,3961.1,
2194,11/12/21 07:30:00 AM,10.063,3961.1,
2195,11/12/21 07:45:00 AM,12.787,7233.4,
2196,11/12/21 08:00:00 AM,12.594,8266.7,
2197,11/12/21 08:15:00 AM,11.916,4133.4,
2198,11/12/21 08:30:00 AM,10.944,4305.6,
2199,11/12/21 08:45:00 AM,12.690,5166.7,
2200,11/12/21 09:00:00 AM,13.076,6200.0,
2201,11/12/21 09:15:00 AM,12.401,3961.1,
2202,11/12/21 09:30:00 AM,13.750,7233.4,
2203,11/12/21 09:45:00 AM,14.230,6544.5,
2204,11/12/21 10:00:00 AM,15.378,6544.5,
2205,11/12/21 10:15:00 AM,15.378,6544.5,
2206,11/12/21 10:30:00 AM,14.900,9300.1,
2207,11/12/21 10:45:00 AM,14.613,5511.1,
2208,11/12/21 11:00:00 AM,17.665,11711.2,
2209,11/12/21 11:15:00 AM,12.110,4822.3,
2210,11/12/21 11:30:00 AM,12.497,6544.5,
2211,11/12/21 11:45:00 AM,17.094,9300.1,
2212,11/12/21 12:00:00 PM,23.388,11022.3,
2213,11/12/21 12:15:00 PM,21.855,17222.3,
2214,11/12/21 12:30:00 PM,28.754,12400.1,
2215,11/12/21 12:45:00 PM,24.545,18600.1,
2216,11/12/21 01:00:00 PM,38.714,20666.8,
2217,11/12/21 01:15:00 PM,40.876,20666.8,
2218,11/12/21 01:30:00 PM,22.238,8266.7,
2219,11/12/21 01:45:00 PM,29.953,24800.2,
2220,11/12/21 02:00:00 PM,28.853,6200.0,
2221,11/12/21 02:15:00 PM,14.613,2152.8,
2222,11/12/21 02:30:00 PM,8.481,1808.3,
2223,11/12/21 02:45:00 PM,8.182,2066.7,
2224,11/12/21 03:00:00 PM,6.674,1248.6,
2225,11/12/21 03:15:00 PM,6.268,516.7,
2226,11/12/21 03:30:00 PM,6.268,1033.3,
2227,11/12/21 03:45:00 PM,7.079,1550.0,
2228,11/12/21 04:00:00 PM,7.782,2238.9,
2229,11/12/21 04:15:00 PM,6.978,958.0,
2230,11/12/21 04:30:00 PM,6.775,645.8,
2231,11/12/21 04:45:00 PM,7.782,1636.1,
2232,11/12/21 05:00:00 PM,7.079,1087.2,
2233,11/12/21 05:15:00 PM,7.782,1463.9,
2234,11/12/21 05:30:00 PM,6.877,193.8,
2235,11/12/21 05:45:00 PM,6.064,43.1,
2236,11/12/21 06:00:00 PM,5.655,10.8,
2237,11/12/21 06:15:00 PM,5.552,0.0,
2238,11/12/21 06:30:00 PM,5.450,0.0,
2239,11/12/21 06:45:00 PM,5.141,0.0,
2240,11/12/21 07:00:00 PM,4.831,0.0,
2241,11/12/21 07:15:00 PM,5.244,0.0,
2242,11/12/21 07:30:00 PM,5.450,0.0,
2243,11/12/21 07:45:00 PM,5.450,0.0,
2244,11/12/21 08:00:00 PM,5.450,0.0,
2245,11/12/21 08:15:00 PM,5.347,0.0,
2246,11/12/21 08:30:00 PM,5.037,0.0,
2247,11/12/21 08:45:00 PM,4.415,0.0,
2248,11/12/21 09:00:00 PM,4.831,0.0,
2249,11/12/21 09:15:00 PM,4.934,0.0,
2250,11/12/21 09:30:00 PM,4.934,0.0,
2251,11/12/21 09:45:00 PM,4.934,0.0,
2252,11/12/21 10:00:00 PM,4.831,0.0,
2253,11/12/21 10:15:00 PM,4.623,0.0,
2254,11/12/21 10:30:00 PM,4.623,0.0,
2255,11/12/21 10:45:00 PM,4.519,0.0,
2256,11/12/21 11:00:00 PM,4.519,0.0,
2257,11/12/21 11:15:00 PM,4.415,0.0,
2258,11/12/21 11:30:00 PM,4.623,0.0,
2259,11/12/21 11:45:00 PM,4.623,0.0,
2260,11/13/21 12:00:00 AM,4.623,0.0,
2261,11/13/21 12:15:00 AM,4.415,0.0,
2262,11/13/21 12:30:00 AM,4.207,0.0,
2263,11/13/21 12:45:00 AM,4.207,0.0,
2264,11/13/21 01:00:00 AM,4.102,0.0,
2265,11/13/21 01:15:00 AM,4.102,0.0,
2266,11/13/21 01:30:00 AM,3.998,0.0,
2267,11/13/21 01:45:00 AM,3.893,0.0,
2268,11/13/21 02:00:00 AM,3.893,0.0,
2269,11/13/21 02:15:00 AM,3.788,0.0,
2270,11/13/21 02:30:00 AM,3.683,0.0,
2271,11/13/21 02:45:00 AM,3.367,0.0,
2272,11/13/21 03:00:00 AM,2.943,0.0,
2273,11/13/21 03:15:00 AM,2.303,0.0,
2274,11/13/21 03:30:00 AM,3.049,0.0,
2275,11/13/21 03:45:00 AM,3.155,0.0,
2276,11/13/21 04:00:00 AM,3.261,0.0,
2277,11/13/21 04:15:00 AM,3.367,0.0,
2278,11/13/21 04:30:00 AM,3.472,0.0,
2279,11/13/21 04:45:00 AM,3.472,0.0,
2280,11/13/21 05:00:00 AM,3.472,0.0,
2281,11/13/21 05:15:00 AM,3.261,0.0,
2282,11/13/21 05:30:00 AM,3.261,0.0,
2283,11/13/21 05:45:00 AM,3.261,0.0,
2284,11/13/21 06:00:00 AM,3.472,64.6,
2285,11/13/21 06:15:00 AM,3.683,301.4,
2286,11/13/21 06:30:00 AM,3.893,1044.1,
2287,11/13/21 06:45:00 AM,4.102,1463.9,
2288,11/13/21 07:00:00 AM,4.831,1808.3,
2289,11/13/21 07:15:00 AM,5.141,1345.5,
2290,11/13/21 07:30:00 AM,5.860,2325.0,
2291,11/13/21 07:45:00 AM,6.471,2583.4,
2292,11/13/21 08:00:00 AM,6.978,3616.7,
2293,11/13/21 08:15:00 AM,8.082,3444.5,
2294,11/13/21 08:30:00 AM,8.581,3444.5,
2295,11/13/21 08:45:00 AM,9.176,5166.7,
2296,11/13/21 09:00:00 AM,12.883,6200.0,
2297,11/13/21 09:15:00 AM,15.187,10333.4,
2298,11/13/21 09:30:00 AM,15.760,8611.2,
2299,11/13/21 09:45:00 AM,20.043,24800.2,
2300,11/13/21 10:00:00 AM,29.652,28933.5,
2301,11/13/21 10:15:00 AM,21.282,8611.2,
2302,11/13/21 10:30:00 AM,15.951,5166.7,
2303,11/13/21 10:45:00 AM,20.996,11022.3,
2304,11/13/21 11:00:00 AM,20.710,7233.4,
2305,11/13/21 11:15:00 AM,16.523,7233.4,
2306,11/13/21 11:30:00 AM,17.094,8266.7,
2307,11/13/21 11:45:00 AM,16.523,7577.8,
2308,11/13/21 12:00:00 PM,18.236,10677.8,
2309,11/13/21 12:15:00 PM,28.060,17222.3,
2310,11/13/21 12:30:00 PM,31.370,21355.7,
2311,11/13/21 12:45:00 PM,23.677,8266.7,
2312,11/13/21 01:00:00 PM,17.665,5338.9,
2313,11/13/21 01:15:00 PM,16.999,5166.7,
2314,11/13/21 01:30:00 PM,19.948,8266.7,
2315,11/13/21 01:45:00 PM,19.187,6544.5,
2316,11/13/21 02:00:00 PM,15.282,3961.1,
2317,11/13/21 02:15:00 PM,14.996,5511.1,
2318,11/13/21 02:30:00 PM,13.076,1808.3,
2319,11/13/21 02:45:00 PM,11.041,3444.5,
2320,11/13/21 03:00:00 PM,12.594,3272.2,
2321,11/13/21 03:15:00 PM,10.651,1011.8,
2322,11/13/21 03:30:00 PM,8.382,1011.8,
2323,11/13/21 03:45:00 PM,7.381,333.7,
2324,11/13/21 04:00:00 PM,6.166,226.0,
2325,11/13/21 04:15:00 PM,6.166,355.2,
2326,11/13/21 04:30:00 PM,5.757,226.0,
2327,11/13/21 04:45:00 PM,5.757,312.2,
2328,11/13/21 05:00:00 PM,5.552,333.7,
2329,11/13/21 05:15:00 PM,5.962,731.9,
2330,11/13/21 05:30:00 PM,5.962,785.8,
2331,11/13/21 05:45:00 PM,5.860,592.0,
2332,11/13/21 06:00:00 PM,5.347,150.7,
2333,11/13/21 06:15:00 PM,4.831,0.0,
2334,11/13/21 06:30:00 PM,4.934,0.0,
2335,11/13/21 06:45:00 PM,3.788,0.0,
2336,11/13/21 07:00:00 PM,4.415,0.0,
2337,11/13/21 07:15:00 PM,4.727,0.0,
2338,11/13/21 07:30:00 PM,5.037,0.0,
2339,11/13/21 07:45:00 PM,4.831,0.0,
2340,11/13/21 08:00:00 PM,4.623,0.0,
2341,11/13/21 08:15:00 PM,4.623,0.0,
2342,11/13/21 08:30:00 PM,4.623,0.0,
2343,11/13/21 08:45:00 PM,4.102,0.0,
2344,11/13/21 09:00:00 PM,3.049,0.0,
2345,11/13/21 09:15:00 PM,3.367,0.0,
2346,11/13/21 09:30:00 PM,3.578,0.0,
2347,11/13/21 09:45:00 PM,3.261,0.0,
2348,11/13/21 10:00:00 PM,3.893,0.0,
2349,11/13/21 10:15:00 PM,4.311,0.0,
2350,11/13/21 10:30:00 PM,4.415,0.0,
2351,11/13/21 10:45:00 PM,4.519,0.0,
2352,11/13/21 11:00:00 PM,4.415,0.0,
2353,11/13/21 11:15:00 PM,4.207,0.0,
2354,11/13/21 11:30:00 PM,3.893,0.0,
2355,11/13/21 11:45:00 PM,3.683,0.0,
2356,11/14/21 12:00:00 AM,3.472,0.0,
2357,11/14/21 12:15:00 AM,3.155,0.0,
2358,11/14/21 12:30:00 AM,3.261,0.0,
2359,11/14/21 12:45:00 AM,3.155,0.0,
2360,11/14/21 01:00:00 AM,2.837,0.0,
2361,11/14/21 01:15:00 AM,2.730,0.0,
2362,11/14/21 01:30:00 AM,2.195,0.0,
2363,11/14/21 01:45:00 AM,2.410,0.0,
2364,11/14/21 02:00:00 AM,2.624,0.0,
2365,11/14/21 02:15:00 AM,2.837,0.0,
2366,11/14/21 02:30:00 AM,3.049,0.0,
2367,11/14/21 02:45:00 AM,3.155,0.0,
2368,11/14/21 03:00:00 AM,3.049,0.0,
2369,11/14/21 03:15:00 AM,2.730,0.0,
2370,11/14/21 03:30:00 AM,1.330,0.0,
2371,11/14/21 03:45:00 AM,0.453,0.0,
2372,11/14/21 04:00:00 AM,0.453,0.0,
2373,11/14/21 04:15:00 AM,-0.887,0.0,
2374,11/14/21 04:30:00 AM,-2.377,0.0,
2375,11/14/21 04:45:00 AM,-1.001,0.0,
2376,11/14/21 05:00:00 AM,-0.325,0.0,
2377,11/14/21 05:15:00 AM,0.121,0.0,
2378,11/14/21 05:30:00 AM,0.121,0.0,
2379,11/14/21 05:45:00 AM,0.121,10.8,
2380,11/14/21 06:00:00 AM,0.343,193.8,
2381,11/14/21 06:15:00 AM,0.784,990.3,
2382,11/14/21 06:30:00 AM,0.674,1808.3,
2383,11/14/21 06:45:00 AM,2.730,23422.4,
2384,11/14/21 07:00:00 AM,10.063,27555.7,
2385,11/14/21 07:15:00 AM,14.325,28933.5,
2386,11/14/21 07:30:00 AM,18.426,28933.5,
2387,11/14/21 07:45:00 AM,15.951,8266.7,
2388,11/14/21 08:00:00 AM,23.196,35822.5,
2389,11/14/21 08:15:00 AM,24.931,21355.7,
2390,11/14/21 08:30:00 AM,26.879,39955.8,
2391,11/14/21 08:45:00 AM,21.951,10677.8,
2392,11/14/21 09:00:00 AM,18.711,20666.8,
2393,11/14/21 09:15:00 AM,17.570,7233.4,
2394,11/14/21 09:30:00 AM,24.255,33066.9,
2395,11/14/21 09:45:00 AM,26.097,20666.8,
2396,11/14/21 10:00:00 AM,23.773,10333.4,
2397,11/14/21 10:15:00 AM,24.448,13089.0,
2398,11/14/21 10:30:00 AM,25.902,23422.4,
2399,11/14/21 10:45:00 AM,33.639,31689.1,
2400,11/14/21 11:00:00 AM,29.252,37200.2,
2401,11/14/21 11:15:00 AM,35.328,33066.9,
2402,11/14/21 11:30:00 AM,36.079,12400.1,
2403,11/14/21 11:45:00 AM,28.357,12400.1,
2404,11/14/21 12:00:00 PM,35.864,28933.5,
2405,11/14/21 12:15:00 PM,28.357,11711.2,
2406,11/14/21 12:30:00 PM,33.535,19289.0,
2407,11/14/21 12:45:00 PM,34.163,26178.0,
2408,11/14/21 01:00:00 PM,27.665,12400.1,
2409,11/14/21 01:15:00 PM,36.187,24800.2,
2410,11/14/21 01:30:00 PM,30.054,9300.1,
2411,11/14/21 01:45:00 PM,29.552,9644.5,
2412,11/14/21 02:00:00 PM,23.869,7233.4,
2413,11/14/21 02:15:00 PM,16.427,5338.9,
2414,11/14/21 02:30:00 PM,13.942,4133.4,
2415,11/14/21 02:45:00 PM,13.750,4477.8,
2416,11/14/21 03:00:00 PM,14.038,1894.5,
2417,11/14/21 03:15:00 PM,10.259,1280.9,
2418,11/14/21 03:30:00 PM,8.082,1463.9,
2419,11/14/21 03:45:00 PM,7.983,1808.3,
2420,11/14/21 04:00:00 PM,7.882,1162.5,
2421,11/14/21 04:15:00 PM,7.882,2066.7,
2422,11/14/21 04:30:00 PM,7.582,1065.6,
2423,11/14/21 04:45:00 PM,7.381,1313.2,
2424,11/14/21 05:00:00 PM,7.983,1894.5,
2425,11/14/21 05:15:00 PM,7.782,1377.8,
2426,11/14/21 05:30:00 PM,6.877,398.3,
2427,11/14/21 05:45:00 PM,6.064,193.8,
2428,11/14/21 06:00:00 PM,5.552,64.6,
2429,11/14/21 06:15:00 PM,5.037,0.0,
2430,11/14/21 06:30:00 PM,4.207,0.0,
2431,11/14/21 06:45:00 PM,3.578,0.0,
2432,11/14/21 07:00:00 PM,3.578,0.0,
2433,11/14/21 07:15:00 PM,2.837,0.0,
2434,11/14/21 07:30:00 PM,4.207,0.0,
2435,11/14/21 07:45:00 PM,4.727,0.0,
2436,11/14/21 08:00:00 PM,4.934,0.0,
2437,11/14/21 08:15:00 PM,4.623,0.0,
2438,11/14/21 08:30:00 PM,4.727,0.0,
2439,11/14/21 08:45:00 PM,4.934,0.0,
2440,11/14/21 09:00:00 PM,5.037,0.0,
2441,11/14/21 09:15:00 PM,5.037,0.0,
2442,11/14/21 09:30:00 PM,5.037,0.0,
2443,11/14/21 09:45:00 PM,4.934,0.0,
2444,11/14/21 10:00:00 PM,4.934,0.0,
2445,11/14/21 10:15:00 PM,4.831,0.0,
2446,11/14/21 10:30:00 PM,4.727,0.0,
2447,11/14/21 10:45:00 PM,4.623,0.0,
2448,11/14/21 11:00:00 PM,4.311,0.0,
2449,11/14/21 11:15:00 PM,4.207,0.0,
2450,11/14/21 11:30:00 PM,3.998,0.0,
2451,11/14/21 11:45:00 PM,4.311,0.0,
2452,11/15/21 12:00:00 AM,4.519,0.0,
2453,11/15/21 12:15:00 AM,4.415,0.0,
2454,11/15/21 12:30:00 AM,4.311,0.0,
2455,11/15/21 12:45:00 AM,4.207,0.0,
2456,11/15/21 01:00:00 AM,4.311,0.0,
2457,11/15/21 01:15:00 AM,4.311,0.0,
2458,11/15/21 01:30:00 AM,4.311,0.0,
2459,11/15/21 01:45:00 AM,3.998,0.0,
2460,11/15/21 02:00:00 AM,3.893,0.0,
2461,11/15/21 02:15:00 AM,3.998,0.0,
2462,11/15/21 02:30:00 AM,3.998,0.0,
2463,11/15/21 02:45:00 AM,3.998,0.0,
2464,11/15/21 03:00:00 AM,3.893,0.0,
2465,11/15/21 03:15:00 AM,3.788,0.0,
2466,11/15/21 03:30:00 AM,3.788,0.0,
2467,11/15/21 03:45:00 AM,2.943,0.0,
2468,11/15/21 04:00:00 AM,1.980,0.0,
2469,11/15/21 04:15:00 AM,1.439,0.0,
2470,11/15/21 04:30:00 AM,0.893,0.0,
2471,11/15/21 04:45:00 AM,0.010,0.0,
2472,11/15/21 05:00:00 AM,0.784,0.0,
2473,11/15/21 05:15:00 AM,-1.341,0.0,
2474,11/15/21 05:30:00 AM,-3.079,0.0,
2475,11/15/21 05:45:00 AM,-2.494,32.3,
2476,11/15/21 06:00:00 AM,-2.377,290.6,
2477,11/15/21 06:15:00 AM,-2.030,516.7,
2478,11/15/21 06:30:00 AM,-1.914,688.9,
2479,11/15/21 06:45:00 AM,1.330,28933.5,
2480,11/15/21 07:00:00 AM,11.625,38578.0,
2481,11/15/21 07:15:00 AM,18.901,38578.0,
2482,11/15/21 07:30:00 AM,23.581,38578.0,
2483,11/15/21 07:45:00 AM,26.292,38578.0,
2484,11/15/21 08:00:00 AM,29.552,38578.0,
2485,11/15/21 08:15:00 AM,27.862,24800.2,
2486,11/15/21 08:30:00 AM,32.188,24800.2,
2487,11/15/21 08:45:00 AM,18.901,7233.4,
2488,11/15/21 09:00:00 AM,17.570,7577.8,
2489,11/15/21 09:15:00 AM,21.760,12400.1,
2490,11/15/21 09:30:00 AM,22.046,12400.1,
2491,11/15/21 09:45:00 AM,19.567,9300.1,
2492,11/15/21 10:00:00 AM,23.292,11022.3,
2493,11/15/21 10:15:00 AM,21.473,16533.4,
2494,11/15/21 10:30:00 AM,20.234,12400.1,
2495,11/15/21 10:45:00 AM,21.091,11022.3,
2496,11/15/21 11:00:00 AM,21.760,17222.3,
2497,11/15/21 11:15:00 AM,39.615,30311.3,
2498,11/15/21 11:30:00 AM,30.356,14466.8,
2499,11/15/21 11:45:00 AM,30.255,16533.4,
2500,11/15/21 12:00:00 PM,36.511,15155.7,
2501,11/15/21 12:15:00 PM,22.717,9300.1,
2502,11/15/21 12:30:00 PM,21.760,12400.1,
2503,11/15/21 12:45:00 PM,34.058,34444.7,
2504,11/15/21 01:00:00 PM,43.480,17222.3,
2505,11/15/21 01:15:00 PM,32.497,22044.6,
2506,11/15/21 01:30:00 PM,31.472,16533.4,
2507,11/15/21 01:45:00 PM,36.620,22044.6,
2508,11/15/21 02:00:00 PM,26.781,4305.6,
2509,11/15/21 02:15:00 PM,14.613,3788.9,
2510,11/15/21 02:30:00 PM,13.654,3272.2,
2511,11/15/21 02:45:00 PM,10.944,1980.6,
2512,11/15/21 03:00:00 PM,7.882,2325.0,
2513,11/15/21 03:15:00 PM,8.182,1722.2,
2514,11/15/21 03:30:00 PM,9.472,2325.0,
2515,11/15/21 03:45:00 PM,8.879,1324.0,
2516,11/15/21 04:00:00 PM,8.182,1463.9,
2517,11/15/21 04:15:00 PM,7.381,667.4,
2518,11/15/21 04:30:00 PM,7.179,925.7,
2519,11/15/21 04:45:00 PM,7.381,1463.9,
2520,11/15/21 05:00:00 PM,7.582,1334.7,
2521,11/15/21 05:15:00 PM,6.877,279.9,
2522,11/15/21 05:30:00 PM,6.370,32.3,
2523,11/15/21 05:45:00 PM,5.860,21.5,
2524,11/15/21 06:00:00 PM,5.757,10.8,
2525,11/15/21 06:15:00 PM,5.860,0.0,
2526,11/15/21 06:30:00 PM,5.860,0.0,
2527,11/15/21 06:45:00 PM,5.860,0.0,
2528,11/15/21 07:00:00 PM,5.757,0.0,
2529,11/15/21 07:15:00 PM,5.757,0.0,
2530,11/15/21 07:30:00 PM,4.207,0.0,
2531,11/15/21 07:45:00 PM,5.141,0.0,
2532,11/15/21 08:00:00 PM,5.141,0.0,
2533,11/15/21 08:15:00 PM,5.141,0.0,
2534,11/15/21 08:30:00 PM,5.244,0.0,
2535,11/15/21 08:45:00 PM,5.244,0.0,
2536,11/15/21 09:00:00 PM,4.831,0.0,
2537,11/15/21 09:15:00 PM,4.623,0.0,
2538,11/15/21 09:30:00 PM,3.788,0.0,
2539,11/15/21 09:45:00 PM,2.624,0.0,
2540,11/15/21 10:00:00 PM,2.303,0.0,
2541,11/15/21 10:15:00 PM,1.112,0.0,
2542,11/15/21 10:30:00 PM,-0.437,0.0,
2543,11/15/21 10:45:00 PM,-1.001,0.0,
2544,11/15/21 11:00:00 PM,-1.684,0.0,
2545,11/15/21 11:15:00 PM,-1.341,0.0,
2546,11/15/21 11:30:00 PM,-0.102,0.0,
2547,11/15/21 11:45:00 PM,-0.437,0.0,
2548,11/16/21 12:00:00 AM,-0.662,0.0,
2549,11/16/21 12:15:00 AM,-0.662,0.0,
2550,11/16/21 12:30:00 AM,-0.549,0.0,
2551,11/16/21 12:45:00 AM,-0.887,0.0,
2552,11/16/21 01:00:00 AM,-0.774,0.0,
2553,11/16/21 01:15:00 AM,-0.774,0.0,
2554,11/16/21 01:30:00 AM,-1.114,0.0,
2555,11/16/21 01:45:00 AM,-1.456,0.0,
2556,11/16/21 02:00:00 AM,-0.774,0.0,
2557,11/16/21 02:15:00 AM,-0.662,0.0,
2558,11/16/21 02:30:00 AM,-1.114,0.0,
2559,11/16/21 02:45:00 AM,-0.549,0.0,
2560,11/16/21 03:00:00 AM,0.010,0.0,
2561,11/16/21 03:15:00 AM,0.232,0.0,
2562,11/16/21 03:30:00 AM,0.232,0.0,
2563,11/16/21 03:45:00 AM,0.453,0.0,
2564,11/16/21 04:00:00 AM,1.221,0.0,
2565,11/16/21 04:15:00 AM,1.548,0.0,
2566,11/16/21 04:30:00 AM,1.656,0.0,
2567,11/16/21 04:45:00 AM,2.088,0.0,
2568,11/16/21 05:00:00 AM,1.980,0.0,
2569,11/16/21 05:15:00 AM,1.221,0.0,
2570,11/16/21 05:30:00 AM,1.221,0.0,
2571,11/16/21 05:45:00 AM,1.330,0.0,
2572,11/16/21 06:00:00 AM,2.195,43.1,
2573,11/16/21 06:15:00 AM,2.730,107.6,
2574,11/16/21 06:30:00 AM,3.155,505.9,
2575,11/16/21 06:45:00 AM,3.998,2066.7,
2576,11/16/21 07:00:00 AM,4.623,1722.2,
2577,11/16/21 07:15:00 AM,5.655,2669.5,
2578,11/16/21 07:30:00 AM,7.179,3100.0,
2579,11/16/21 07:45:00 AM,9.077,5166.7,
2580,11/16/21 08:00:00 AM,10.259,7233.4,
2581,11/16/21 08:15:00 AM,12.110,5511.1,
2582,11/16/21 08:30:00 AM,10.944,4133.4,
2583,11/16/21 08:45:00 AM,9.669,6544.5,
2584,11/16/21 09:00:00 AM,14.613,4650.0,
2585,11/16/21 09:15:00 AM,16.523,6544.5,
2586,11/16/21 09:30:00 AM,14.325,5166.7,
2587,11/16/21 09:45:00 AM,17.189,6200.0,
2588,11/16/21 10:00:00 AM,15.664,6200.0,
2589,11/16/21 10:15:00 AM,13.942,4822.3,
2590,11/16/21 10:30:00 AM,17.760,11022.3,
2591,11/16/21 10:45:00 AM,23.581,27555.7,
2592,11/16/21 11:00:00 AM,20.043,7577.8,
2593,11/16/21 11:15:00 AM,21.760,24800.2,
2594,11/16/21 11:30:00 AM,21.378,8266.7,
2595,11/16/21 11:45:00 AM,17.665,6544.5,
2596,11/16/21 12:00:00 PM,19.282,7577.8,
2597,11/16/21 12:15:00 PM,14.421,6544.5,
2598,11/16/21 12:30:00 PM,12.594,9300.1,
2599,11/16/21 12:45:00 PM,18.616,9300.1,
2600,11/16/21 01:00:00 PM,13.750,6200.0,
2601,11/16/21 01:15:00 PM,20.615,11022.3,
2602,11/16/21 01:30:00 PM,21.569,7233.4,
2603,11/16/21 01:45:00 PM,20.615,18600.1,
2604,11/16/21 02:00:00 PM,20.710,9644.5,
2605,11/16/21 02:15:00 PM,22.812,21355.7,
2606,11/16/21 02:30:00 PM,20.043,5166.7,
2607,11/16/21 02:45:00 PM,12.304,1550.0,
2608,11/16/21 03:00:00 PM,9.373,516.7,
2609,11/16/21 03:15:00 PM,8.481,1636.1,
2610,11/16/21 03:30:00 PM,8.382,2411.1,
2611,11/16/21 03:45:00 PM,9.768,2497.2,
2612,11/16/21 04:00:00 PM,9.275,3100.0,
2613,11/16/21 04:15:00 PM,9.275,2152.8,
2614,11/16/21 04:30:00 PM,7.782,882.6,
2615,11/16/21 04:45:00 PM,6.978,1173.3,
2616,11/16/21 05:00:00 PM,6.471,516.7,
2617,11/16/21 05:15:00 PM,6.166,387.5,
2618,11/16/21 05:30:00 PM,6.064,139.9,
2619,11/16/21 05:45:00 PM,5.757,75.3,
2620,11/16/21 06:00:00 PM,5.552,10.8,
2621,11/16/21 06:15:00 PM,5.347,0.0,
2622,11/16/21 06:30:00 PM,5.244,0.0,
2623,11/16/21 06:45:00 PM,4.934,0.0,
2624,11/16/21 07:00:00 PM,4.831,0.0,
2625,11/16/21 07:15:00 PM,5.037,0.0,
2626,11/16/21 07:30:00 PM,5.037,0.0,
2627,11/16/21 07:45:00 PM,5.037,0.0,
2628,11/16/21 08:00:00 PM,5.141,0.0,
2629,11/16/21 08:15:00 PM,5.141,0.0,
2630,11/16/21 08:30:00 PM,5.141,0.0,
2631,11/16/21 08:45:00 PM,4.934,0.0,
2632,11/16/21 09:00:00 PM,4.623,0.0,
