Device Name:,,OM-CP-VOLT101A,,,,,,,,,
Device Description:,,Voltage Data Logger,,,,,,,,,
Serial Number:,,R37297,,,,,,,,,
Device ID:,,SynopticOld,,,,,,,,,
,,,,,,,,,,,
,,Channel 1,,,,,,,,,
Date,Time,Voltage (ppm),Tract,Description,Point,lat,lon,elev,WS,Notes,Notes_2
7/5/2021,1:39:15 PM,716,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:39:20 PM,722,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:39:25 PM,727,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:39:30 PM,727,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:39:35 PM,732,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:39:40 PM,727,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:39:45 PM,732,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:39:50 PM,737,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:39:55 PM,737,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:40:00 PM,742,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:40:05 PM,752,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:40:10 PM,757,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:40:15 PM,762,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:40:20 PM,762,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:40:25 PM,757,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:40:30 PM,752,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:40:35 PM,747,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:40:40 PM,742,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:40:45 PM,737,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:40:50 PM,732,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:40:55 PM,727,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:41:00 PM,716,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:41:05 PM,706,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:41:10 PM,696,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:41:15 PM,676,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:41:20 PM,661,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:41:25 PM,641,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:41:30 PM,631,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:41:35 PM,616,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:41:40 PM,601,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:41:45 PM,586,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:41:50 PM,571,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:41:55 PM,556,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:42:00 PM,546,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:42:05 PM,536,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:42:10 PM,526,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:42:15 PM,511,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:42:20 PM,501,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:42:25 PM,491,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:42:30 PM,481,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:42:35 PM,471,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:42:40 PM,461,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:42:45 PM,451,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:42:50 PM,441,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:42:55 PM,431,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:43:00 PM,426,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:43:05 PM,421,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:43:10 PM,416,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:43:15 PM,421,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:43:20 PM,416,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:43:25 PM,416,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:43:30 PM,421,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:43:35 PM,426,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:43:40 PM,436,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:43:45 PM,446,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:43:50 PM,456,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:43:55 PM,466,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:44:00 PM,476,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:44:05 PM,486,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:44:10 PM,491,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:44:15 PM,496,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:44:20 PM,496,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:44:25 PM,501,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:44:30 PM,511,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:44:35 PM,516,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:44:40 PM,526,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:44:45 PM,536,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:44:50 PM,541,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:44:55 PM,546,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:45:00 PM,551,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:45:05 PM,556,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:45:10 PM,561,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:45:15 PM,561,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:45:20 PM,571,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:45:25 PM,576,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:45:30 PM,586,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:45:35 PM,591,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:45:40 PM,601,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:45:45 PM,606,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:45:50 PM,611,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:45:55 PM,611,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:46:00 PM,616,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:46:05 PM,616,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:46:10 PM,621,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:46:15 PM,621,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:46:20 PM,626,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:46:25 PM,626,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:46:30 PM,631,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:46:35 PM,631,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:46:40 PM,636,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:46:45 PM,646,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:46:50 PM,651,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:46:55 PM,656,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:47:00 PM,661,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:47:05 PM,666,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:47:10 PM,671,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:47:15 PM,671,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:47:20 PM,676,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:47:25 PM,681,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:47:30 PM,681,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:47:35 PM,686,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:47:40 PM,686,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:47:45 PM,691,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:47:50 PM,691,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:47:55 PM,696,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:48:00 PM,706,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:48:05 PM,711,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:48:10 PM,716,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:48:15 PM,722,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:48:20 PM,722,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:48:25 PM,727,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:48:30 PM,727,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:48:35 PM,737,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:48:40 PM,742,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:48:45 PM,747,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:48:50 PM,757,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:48:55 PM,762,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:49:00 PM,762,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:49:05 PM,767,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:49:10 PM,772,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:49:15 PM,782,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:49:20 PM,792,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:49:25 PM,797,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:49:30 PM,802,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:49:35 PM,802,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:49:40 PM,807,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:49:45 PM,807,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:49:50 PM,807,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:49:55 PM,812,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:50:00 PM,817,1,Starting above Antenas,3,NA,NA,NA,NA,NA,
7/5/2021,1:50:05 PM,822,1,Starting above Antenas,3,-0.317249,-78.19217303,4298.240234,NA,NA,
7/5/2021,1:50:10 PM,822,1,Starting above Antenas,3,-0.317249,-78.19217303,4298.240234,NA,NA,
7/5/2021,1:50:15 PM,827,1,Starting above Antenas,3,-0.317249,-78.19217303,4298.240234,NA,NA,
7/5/2021,1:50:20 PM,837,1,Starting above Antenas,3,-0.317249,-78.19217303,4298.240234,NA,NA,
7/5/2021,1:50:25 PM,842,1,Starting above Antenas,3,-0.317249,-78.19217303,4298.240234,NA,NA,
7/5/2021,1:50:30 PM,847,1,Starting above Antenas,3,-0.317249,-78.19217303,4298.240234,NA,NA,
7/5/2021,1:50:35 PM,852,1,Starting above Antenas,3,-0.317249,-78.19217303,4298.240234,NA,NA,
7/5/2021,1:50:40 PM,857,1,Starting above Antenas,3,-0.317249,-78.19217303,4298.240234,NA,NA,
7/5/2021,1:50:45 PM,867,1,Starting above Antenas,3,-0.317249,-78.19217303,4298.240234,NA,NA,
7/5/2021,1:50:50 PM,872,1,Starting above Antenas,3,-0.317249,-78.19217303,4298.240234,NA,NA,
7/5/2021,1:50:55 PM,877,1,Starting above Antenas,3,-0.317249,-78.19217303,4298.240234,NA,NA,
7/5/2021,1:51:00 PM,872,1,Starting above Antenas,3,-0.317249,-78.19217303,4298.240234,NA,NA,
7/5/2021,1:51:05 PM,857,1,Starting above Antenas,3,-0.317249,-78.19217303,4298.240234,NA,NA,
7/5/2021,1:51:10 PM,842,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:51:15 PM,817,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:51:20 PM,802,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:51:25 PM,792,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:51:30 PM,772,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:51:35 PM,742,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:51:40 PM,701,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:51:45 PM,651,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:51:50 PM,601,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:51:55 PM,571,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:52:00 PM,546,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:52:05 PM,526,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:52:10 PM,501,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:52:15 PM,486,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:52:20 PM,481,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:52:25 PM,471,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:52:30 PM,451,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:52:35 PM,431,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:52:40 PM,421,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:52:45 PM,411,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:52:50 PM,416,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:52:55 PM,416,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:53:00 PM,411,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:53:05 PM,401,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:53:10 PM,391,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:53:15 PM,386,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:53:20 PM,376,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:53:25 PM,366,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:53:30 PM,356,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:53:35 PM,351,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:53:40 PM,351,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:53:45 PM,351,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:53:50 PM,351,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:53:55 PM,346,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:54:00 PM,341,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:54:05 PM,341,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:54:10 PM,341,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:54:15 PM,341,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:54:20 PM,336,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:54:25 PM,336,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:54:30 PM,336,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:54:35 PM,346,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:54:40 PM,346,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:54:45 PM,346,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:54:50 PM,341,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:54:55 PM,331,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,1:55:00 PM,316,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:55:05 PM,306,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:55:10 PM,306,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:55:15 PM,311,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:55:20 PM,316,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:55:25 PM,321,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:55:30 PM,331,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:55:35 PM,336,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:55:40 PM,346,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:55:45 PM,351,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:55:50 PM,356,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:55:55 PM,366,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:56:00 PM,376,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:56:05 PM,386,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:56:10 PM,396,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:56:15 PM,401,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:56:20 PM,401,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:56:25 PM,401,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:56:30 PM,406,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:56:35 PM,411,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:56:40 PM,416,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:56:45 PM,426,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:56:50 PM,431,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:56:55 PM,436,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:57:00 PM,441,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:57:05 PM,451,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:57:10 PM,461,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:57:15 PM,471,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:57:20 PM,481,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:57:25 PM,486,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:57:30 PM,491,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:57:35 PM,491,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:57:40 PM,491,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:57:45 PM,496,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:57:50 PM,501,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:57:55 PM,506,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:58:00 PM,511,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:58:05 PM,516,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:58:10 PM,521,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:58:15 PM,521,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:58:20 PM,526,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:58:25 PM,531,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:58:30 PM,531,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:58:35 PM,526,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:58:40 PM,526,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:58:45 PM,531,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:58:50 PM,536,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:58:55 PM,546,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:59:00 PM,546,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:59:05 PM,556,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:59:10 PM,561,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:59:15 PM,561,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:59:20 PM,561,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:59:25 PM,561,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:59:30 PM,566,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:59:35 PM,561,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:59:40 PM,566,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:59:45 PM,566,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:59:50 PM,571,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,1:59:55 PM,566,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:00:00 PM,571,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:00:05 PM,576,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:00:10 PM,586,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
