"","lon_fit","lat_fit","lon_dist","lat_dist","lon","lat","ele","time","lat_wypt","lon_wypt","ele_wypt","Date","EOS_no","Flux_ave","Tract","Point","CO2_ppm_ave","adjusted_ppm","DOC","TDN","AirTemp_c","VaisalaType","Total_hPa","GAVI_waterTempAve","ele_fit","slope","ante_slope","dist"
"2987",-78.1938189630324,-0.31490141296339,-78.1938178512901,-0.31490241296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4273.06302972678,0.415370824232804,0.520431006648576,411.982666831555
"2986",-78.1938178512901,-0.31490241296339,-78.1938167422161,-0.31490341296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4273.11303150887,0.410606061759001,0.521323069314188,411.816210361589
"2985",-78.1938167422161,-0.31490341296339,-78.1938156357979,-0.31490441296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4273.16234189651,0.405795157785759,0.522033198148218,411.649974618829
"2984",-78.1938156357979,-0.31490441296339,-78.1938145320227,-0.31490541296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4273.21094757569,0.400941865416806,0.522563097282612,411.483958316714
"2983",-78.1938145320227,-0.31490541296339,-78.1938134308778,-0.31490641296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4273.25883533767,0.396049907668448,0.522914451898336,411.318160167956
"2982",-78.1938134308778,-0.31490641296339,-78.1938123323504,-0.31490741296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4273.30599207638,0.391122977726266,0.521744072558264,411.152578887779
"2981",-78.1938123323504,-0.31490741296339,-78.1938112364278,-0.31490841296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4273.35240478667,0.386164739339348,0.521842834596876,410.987213194886
"2980",-78.1938112364278,-0.31490841296339,-78.1938101430974,-0.31490941296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4273.39806056244,0.381178827447015,0.521767036370306,410.822061812583
"2979",-78.1938101430974,-0.31490941296339,-78.1938090523464,-0.31491041296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4273.44294659636,0.376168848261331,0.521518297283346,410.657123464542
"2978",-78.1938090523464,-0.31491041296339,-78.193807964162,-0.31491141296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4273.48705017828,0.371138379743102,0.521098217946949,410.492396874856
"2977",-78.193807964162,-0.31491141296339,-78.1938068785316,-0.31491241296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4273.53035869231,0.366090972081365,0.520508380379794,410.327880773231
"2976",-78.1938068785316,-0.31491241296339,-78.1938057954424,-0.31491341296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4273.57285961681,0.361030147977454,0.519750347797813,410.163573889806
"2975",-78.1938057954424,-0.31491341296339,-78.1938047148817,-0.31491441296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4273.61454052125,0.355959402698426,0.51882566477649,409.999474961377
"2974",-78.1938047148817,-0.31491441296339,-78.1938036368367,-0.31491541296339,-78.1937953457236,-0.314904497936368,4268.87,"2021-07-12 11:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4273.6553890677,0.350882205197147,0.517735857744374,409.835582719981
"2973",-78.1938036368367,-0.31491541296339,-78.1938025612949,-0.31491641296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4273.69539300618,0.345801997745077,0.516482434604253,409.671895905365
"2972",-78.1938025612949,-0.31491641296339,-78.1938014882433,-0.31491741296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4273.73454017439,0.340722196631271,0.515066885113412,409.508413260848
"2971",-78.1938014882433,-0.31491741296339,-78.1938004176694,-0.31491841296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4273.77281849769,0.335646192360698,0.513490680804787,409.345133527074
"2970",-78.1938004176694,-0.31491841296339,-78.1937993495604,-0.31491941296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4273.81021598505,0.330577350372771,0.511755275274051,409.182055453455
"2969",-78.1937993495604,-0.31491941296339,-78.1937982839035,-0.31492041296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4273.84672072983,0.325519010815655,0.509862104097097,409.019177788815
"2968",-78.1937982839035,-0.31492041296339,-78.193797220686,-0.31492141296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4273.88232090859,0.320474489505191,0.507812585258188,408.856499280404
"2967",-78.193797220686,-0.31492141296339,-78.1937961598953,-0.31492241296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4273.91700477697,0.315447077703648,0.50560811880616,408.694018686272
"2966",-78.1937961598953,-0.31492241296339,-78.1937951015186,-0.31492341296339,-78.1937847007066,-0.31491095200181,4271.76,"2021-07-12 10:53:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4273.95076067151,0.310440042913118,0.503250087309598,408.531734760825
"2965",-78.1937951015186,-0.31492341296339,-78.1937940455431,-0.31492441296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4273.98360787374,0.305456629123699,0.500742928561139,408.369646263097
"2964",-78.1937940455431,-0.31492441296339,-78.1937929919563,-0.31492541296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.01558725428,0.300500056929183,0.498093205768095,408.207751956725
"2963",-78.1937929919563,-0.31492541296339,-78.1937919407452,-0.31492641296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.04671947657,0.295573524021362,0.49530544644911,408.046050603806
"2962",-78.1937919407452,-0.31492641296339,-78.1937908918972,-0.31492741296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.0770250501,0.290680205672648,0.492384139198904,407.884540971045
"2961",-78.1937908918972,-0.31492741296339,-78.1937898453996,-0.31492841296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.10652433266,0.285823254892909,0.489333733723123,407.723221827735
"2960",-78.1937898453996,-0.31492841296339,-78.1937888012397,-0.31492941296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.13523753185,0.281005802625191,0.486158641652426,407.56209194776
"2959",-78.1937888012397,-0.31492941296339,-78.1937877594048,-0.31493041296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.16318470809,0.276230958486507,0.482863236606546,407.401150102487
"2958",-78.1937877594048,-0.31493041296339,-78.193786719882,-0.31493141296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.19038577482,0.269677672996858,0.479451854898723,407.240395069934
"2957",-78.193786719882,-0.31493141296339,-78.1937856826587,-0.31493241296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.21686050081,0.265053838953715,0.475928795578077,407.079825631734
"2956",-78.1937856826587,-0.31493241296339,-78.1937846477222,-0.31493341296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.24262851313,0.260482714397186,0.472298321180664,406.91944056596
"2955",-78.1937846477222,-0.31493341296339,-78.1937836150598,-0.31493441296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.26770929653,0.255967284803471,0.468564658030823,406.759238661448
"2954",-78.1937836150598,-0.31493441296339,-78.1937825846587,-0.31493541296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.29212219732,0.251510515930947,0.464731996380426,406.5992187045
"2953",-78.1937825846587,-0.31493541296339,-78.1937815565062,-0.31493641296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.31588642445,0.247115354394902,0.460804491263715,406.439379483013
"2952",-78.1937815565062,-0.31493641296339,-78.1937805305895,-0.31493741296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.33902105055,0.242784727868376,0.456786262589066,406.279719790505
"2951",-78.1937805305895,-0.31493741296339,-78.193779506896,-0.31493841296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.36154501429,0.238521545170412,0.452681395534547,406.120238422087
"2950",-78.193779506896,-0.31493841296339,-78.193778485413,-0.31493941296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.38347712188,0.234328697073641,0.44849394094878,405.960934175442
"2949",-78.193778485413,-0.31493941296339,-78.1937774661277,-0.31494041296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.40483604862,0.230209055923963,0.444227915957797,405.801805851875
"2948",-78.1937774661277,-0.31494041296339,-78.1937764490274,-0.31494141296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.42564034095,0.226165476612485,0.439887304264415,405.642852253246
"2947",-78.1937764490274,-0.31494141296339,-78.1937754340993,-0.31494241296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.44590841768,0.22220079648022,0.435476056256987,405.484072185035
"2946",-78.1937754340993,-0.31494241296339,-78.1937744213308,-0.31494341296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.46565857173,0.218317835724406,0.430998089790635,405.325464455301
"2945",-78.1937744213308,-0.31494341296339,-78.1937734107091,-0.31494441296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.48490897181,0.214519397577392,0.426457290329566,405.167027874716
"2944",-78.1937734107091,-0.31494441296339,-78.1937724022215,-0.31494541296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.50367766394,0.210808268808125,0.421857511482283,405.008761256529
"2943",-78.1937724022215,-0.31494541296339,-78.1937713958553,-0.31494641296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.5219825731,0.207187219815917,0.417202575311709,404.8506634166
"2942",-78.1937713958553,-0.31494641296339,-78.1937703915977,-0.31494741296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.5398415049,0.203659005067895,0.412496272677069,404.692733172363
"2941",-78.1937703915977,-0.31494741296339,-78.1937693894361,-0.31494841296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.55727214666,0.200226363214503,0.407742363780688,404.534969346877
"2940",-78.1937693894361,-0.31494841296339,-78.1937683893577,-0.31494941296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.57429206959,0.196892017551792,0.402944578176143,404.377370763773
"2939",-78.1937683893577,-0.31494941296339,-78.1937673913497,-0.31495041296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.59091873038,0.19365867611704,0.398106615729783,404.219936246259
"2938",-78.1937673913497,-0.31495041296339,-78.1937663953996,-0.31495141296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.60716947175,0.190529032108948,0.393232146481427,404.062664626169
"2937",-78.1937663953996,-0.31495141296339,-78.1937654014944,-0.31495241296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.62306152517,0.187505764050931,0.388324811327684,403.905554732903
"2936",-78.1937654014944,-0.31495241296339,-78.1937644096217,-0.31495341296339,-78.1937606446445,-0.314946826547384,4278,"2021-07-12 11:00:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.63861201161,0.184591536209734,0.383388222143847,403.748605400466
"2935",-78.1937644096217,-0.31495341296339,-78.1937634197685,-0.31495441296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.65383794305,0.181788998720014,0.378425962378555,403.591815467428
"2934",-78.1937634197685,-0.31495441296339,-78.1937624319221,-0.31495541296339,-78.1937594711781,-0.314949592575431,4279.93,"2021-07-12 11:01:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.66875622434,0.179100787779929,0.373441587391567,403.435183772963
"2933",-78.1937624319221,-0.31495541296339,-78.19376144607,-0.31495641296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.68338365477,0.176529526133427,0.368438624658538,403.278709155824
"2932",-78.19376144607,-0.31495641296339,-78.1937604621992,-0.31495741296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.69773692885,0.17407782319355,0.36342057429539,403.122390461347
"2931",-78.1937604621992,-0.31495741296339,-78.1937594802972,-0.31495841296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.71183263796,0.171748275374069,0.358390909460292,402.966226539413
"2930",-78.1937594802972,-0.31495841296339,-78.1937585003512,-0.31495941296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.7256872726,0.169452302086905,0.353353076363285,402.810216235539
"2929",-78.1937585003512,-0.31495941296339,-78.1937575223483,-0.31496041296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.73931722254,0.167105705844551,0.348310495227564,402.65435840475
"2928",-78.1937575223483,-0.31496041296339,-78.1937565462761,-0.31496141296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.75273877948,0.164717616796737,0.343266560130739,402.498651897713
"2927",-78.1937565462761,-0.31496141296339,-78.1937555721217,-0.31496241296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.76596813708,0.162297123962172,0.338224639524684,402.343095576562
"2926",-78.1937555721217,-0.31496241296339,-78.1937545998724,-0.31496341296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.77902139384,0.159853276262179,0.333188076622059,402.187688297098
"2925",-78.1937545998724,-0.31496341296339,-78.1937536295154,-0.31496441296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.79191455318,0.157395083156142,0.328160189866396,402.032428924589
"2924",-78.1937536295154,-0.31496441296339,-78.1937526610381,-0.31496541296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.80466352584,0.154931515195133,0.323144272965623,401.877316320943
"2923",-78.1937526610381,-0.31496541296339,-78.1937516944277,-0.31496641296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.81728413039,0.152471505212257,0.318143595524941,401.722349355542
"2922",-78.1937516944277,-0.31496641296339,-78.1937507296715,-0.31496741296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.82979209501,0.150023948612286,0.313161403224536,401.567526899337
"2921",-78.1937507296715,-0.31496741296339,-78.1937497667569,-0.31496841296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.84220305911,0.147594613714182,0.308200918255837,401.412847821868
"2920",-78.1937497667569,-0.31496841296339,-78.1937488056709,-0.31496941296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.85453257399,0.145187077915696,0.303265339727256,401.258310999166
"2919",-78.1937488056709,-0.31496941296339,-78.193747846401,-0.31497041296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.8667961044,0.142806913112693,0.298357843721333,401.103915310755
"2918",-78.193747846401,-0.31497041296339,-78.1937468889345,-0.31497141296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.87900903032,0.1404596786092,0.293481583899903,400.949659633795
"2917",-78.1937468889345,-0.31497141296339,-78.1937459332585,-0.31497241296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.8911866474,0.13815092151872,0.28863969178708,400.795542853834
"2916",-78.1937459332585,-0.31497241296339,-78.1937449793604,-0.31497341296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.90334416925,0.135886177193478,0.28383527713173,400.641563852099
"2915",-78.1937449793604,-0.31497341296339,-78.1937440272274,-0.31497441296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.91549672764,0.133670969462526,0.279071427876772,400.487721519151
"2914",-78.1937440272274,-0.31497441296339,-78.1937430768469,-0.31497541296339,-78.1937330681831,-0.314964596182108,4271.27,"2021-07-12 10:53:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.92765937453,0.131510811153574,0.27435121112555,400.334014745144
"2913",-78.1937430768469,-0.31497541296339,-78.193742128206,-0.31497641296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.93984708317,0.130591411557697,0.269677672996858,400.180442421736
"2912",-78.193742128206,-0.31497641296339,-78.1937411812922,-0.31497741296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.95207474913,0.128510681763476,0.265053838953715,400.027003445039
"2911",-78.1937411812922,-0.31497741296339,-78.1937402360926,-0.31497841296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.96435719199,0.126502601221084,0.260482714397186,399.873696709744
"2910",-78.1937402360926,-0.31497841296339,-78.1937392925945,-0.31497941296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.9767091558,0.124572567921003,0.255967284803471,399.720521118862
"2909",-78.1937392925945,-0.31497941296339,-78.1937383507852,-0.31498041296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.98914531099,0.122725970840527,0.251510515930947,399.56747557496
"2908",-78.1937383507852,-0.31498041296339,-78.1937374106521,-0.31498141296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4275.00168025543,0.1209681903815,0.247115354394902,399.414558982085
"2907",-78.1937374106521,-0.31498141296339,-78.1937364721823,-0.31498241296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4275.01432851549,0.119304598769762,0.242784727868376,399.261770247726
"2906",-78.1937364721823,-0.31498241296339,-78.1937355353631,-0.31498341296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4275.02710454736,0.117740560373285,0.238521545170412,399.109108280832
"2905",-78.1937355353631,-0.31498341296339,-78.1937346001819,-0.31498441296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4275.04002273803,0.116281432037986,0.234328697073641,398.95657199475
"2904",-78.1937346001819,-0.31498441296339,-78.1937336666258,-0.31498541296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4275.05309740666,0.114932563445219,0.230209055923963,398.804160304272
"2903",-78.1937336666258,-0.31498541296339,-78.1937327346823,-0.31498641296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4275.06634280553,0.113699297438653,0.226165476612485,398.651872128561
"2902",-78.1937327346823,-0.31498641296339,-78.1937318043385,-0.31498741296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4275.07977312181,0.112586970382314,0.22220079648022,398.499706384346
"2901",-78.1937318043385,-0.31498741296339,-78.1937308755817,-0.31498841296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4275.09340247788,0.111600912480223,0.218317835724406,398.347661994644
"2900",-78.1937308755817,-0.31498841296339,-78.1937299483993,-0.31498941296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4275.10724493295,0.1107464481252,0.214519397577392,398.195737883887
"2899",-78.1937299483993,-0.31498941296339,-78.1937290227784,-0.31499041296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4275.1213144843,0.11002889624677,0.210808268808125,398.043932976987
"2898",-78.1937290227784,-0.31499041296339,-78.1937280987064,-0.31499141296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4275.13562506754,0.109453570585859,0.207187219815917,397.892246207953
"2897",-78.1937280987064,-0.31499141296339,-78.1937271761705,-0.31499241296339,-78.1937286257744,-0.314991753548384,4278.97,"2021-07-12 11:01:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4275.15019055928,0.109025780030764,0.203659005067895,397.740676503559
"2896",-78.1937271761705,-0.31499241296339,-78.1937262551581,-0.31499341296339,-78.193743461743,-0.315006840974092,4278.48,"2021-07-12 11:02:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4275.16502477684,0.108667516921596,0.200226363214503,397.589222798695
"2895",-78.1937262551581,-0.31499341296339,-78.1937253356563,-0.31499441296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4275.18014147972,0.108309005198119,0.196892017551792,397.437884031577
"2894",-78.1937253356563,-0.31499441296339,-78.1937244176526,-0.31499541296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4275.19555437114,0.106680418360003,0.19365867611704,397.286659139851
"2893",-78.1937244176526,-0.31499541296339,-78.193723501134,-0.31499641296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4275.21127709879,0.10508886508661,0.190529032108948,397.135547063522
"2892",-78.193723501134,-0.31499641296339,-78.1937225860881,-0.31499741296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4275.22732325576,0.103532642957966,0.187505764050931,396.984546746812
"2891",-78.1937225860881,-0.31499741296339,-78.1937216725019,-0.31499841296339,-78.1937211658806,-0.314996615052223,4278.97,"2021-07-12 11:03:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4275.24370638187,0.102010060003299,0.184591536209734,396.833657135304
"2890",-78.1937216725019,-0.31499841296339,-78.1937207603628,-0.31499941296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4275.26043996477,0.100519434605674,0.181788998720014,396.682877175908
"2889",-78.1937207603628,-0.31499941296339,-78.193719849658,-0.31500041296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4275.27753744062,0.0990590952729164,0.179100787779929,396.532205819746
"2888",-78.193719849658,-0.31500041296339,-78.1937189403749,-0.31500141296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4275.29501219555,0.097627380509515,0.176529526133427,396.381642019243
"2887",-78.1937189403749,-0.31500141296339,-78.1937180325007,-0.31500241296339,-78.1937178969383,-0.315000722184777,4278,"2021-07-12 11:02:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4275.31287756663,0.0962226387434643,0.17407782319355,396.231184728147
"2886",-78.1937180325007,-0.31500241296339,-78.1937171260227,-0.31500341296339,-78.1937238480896,-0.315007846802473,4279.45,"2021-07-12 11:05:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4275.33114684259,0.0948432281458885,0.171748275374069,396.080832904349
"2885",-78.1937171260227,-0.31500341296339,-78.1937162209282,-0.31500441296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4275.34892215727,0.0934875164287041,0.169452302086905,395.930585506089
