"","lat_fit","lon_fit","lon_dist","lat_dist","dist","lat","lon","ele","time","Date","EOS_no","Flux_ave","Point","CO2_ppm_ave","adjusted_ppm","AirTemp_c","VaisalaType","Total_hPa","COLM_waterTempAve","ele_fit"
"24",-0.34890041087091,-78.199236108943,-78.1992311435806,-0.34891041087091,30.8266307527702,-0.348897725343704,-78.1992396432906,3896.36,2021-07-16 10:02:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3895.96215693109
"25",-0.34889041087091,-78.1992423057951,-78.199236108943,-0.34890041087091,32.1362304122907,-0.348891103640199,-78.19923277013,3897.8,2021-07-16 09:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3895.99289896342
"26",-0.34888041087091,-78.1992497762165,-78.1992423057951,-0.34889041087091,33.5257417160768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.0252740863
"27",-0.34887041087091,-78.1992583944021,-78.1992497762165,-0.34888041087091,34.9952870440172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.05923362315
"28",-0.34886041087091,-78.199267904201,-78.1992583944021,-0.34887041087091,36.5314674677632,-0.348852043971419,-78.1992640346289,3897.8,2021-07-16 10:05:00,"2021-07-06","EOS_2",1.345,1,679.154761904762,1016.35686675393,6.862,"old",626.4884,7.431,3896.09441523219
"29",-0.34885041087091,-78.1992779719983,-78.199267904201,-0.34886041087091,38.1110937287829,-0.348857073113322,-78.1992773618549,3896.84,2021-07-16 10:03:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.13024231365
"30",-0.34884041087091,-78.1992882415083,-78.1992779719983,-0.34885041087091,39.7067293361328,-0.348830334842205,-78.1992719136178,3895.88,2021-07-16 09:50:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.16606129383
"31",-0.34884041087091,-78.1992882415083,-78.1992779719983,-0.34885041087091,39.7067293361328,-0.348839806392789,-78.1992876715958,3896.84,2021-07-16 10:02:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.16606129383
"32",-0.34884041087091,-78.1992882415083,-78.1992779719983,-0.34885041087091,39.7067293361328,-0.34883301705122,-78.1992805469781,3897.32,2021-07-16 10:04:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.16606129383
"33",-0.34883041087091,-78.1992983812414,-78.1992882415083,-0.34884041087091,41.2920469865077,-0.348838213831186,-78.1993011664599,3894.44,2021-07-16 09:56:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.20126772373
"34",-0.34883041087091,-78.1992983812414,-78.1992882415083,-0.34884041087091,41.2920469865077,-0.348835615441203,-78.1993114762008,3896.36,2021-07-16 09:57:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.20126772373
"35",-0.34883041087091,-78.1992983812414,-78.1992882415083,-0.34884041087091,41.2920469865077,-0.348862940445542,-78.1993309222162,3895.4,2021-07-16 10:03:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.20126772373
"36",-0.34883041087091,-78.1992983812414,-78.1992882415083,-0.34884041087091,41.2920469865077,-0.348816001787782,-78.1992773618549,3898.28,2021-07-16 10:05:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.20126772373
