"","X","x_pred","site","x","depth","width","ele_arcpro","slope_mid","slope_up20","dist_diff","catchment_ha","Q_m3s","Flux_ave","adjusted_ppm","WaterTemp_c","Total_hPa","AirTemp_c","v_ms","eD","k600_eq1","k600_eq1_ulsethcorrection","k600_eq1_final","pCO2_air_ppm","air_pressure_atm","water_pressure_atm","pCO2_air_atm","pCO2_w_atm","KH_mol.l.atm","KH_mol.m3.atm","Sc_co2","k.m.d_eq1","F_mol_m2_d_eq1","F_CO2_molperd_eq1","CO2_sat_mol.L","CO2_mol.L","CO2_umol.L","CO2_sat_precent","k_m_d_chamber","K600_chamber","k600_raymond_eq1","k600_raymond_eq2","k600_raymond_eq3","k600_raymond_eq4","k600_raymond_eq5","k600_raymond_eq6","k600_raymond_eq7","k600_wallin","k600_natchimuthu_model1","k600_natchimuthu_model2"
"133",13006,858.9,"Colm",940,22,150,3906.325195,0.105669826,0.194413348,10,187.7085,0.036946511219441,0.00324380165289256,754.411471294628,8.5082250477562,625.661979799174,6.89071837284298,0.111959124907397,0.116059179243634,20.5862231549541,48.8467105549498,48.8467105549498,418.53,0.618849,0.619816841,0.00025900687197,0.000754411471294628,0.0568170984583271,56.8170984583271,1127.34500402178,47.3303856339297,1.33222975287551,5.9950338879398,0.0000147160189461028,0.0000428634708426383,42.8634708426383,291.270832143021,0.00995701009953279,0.0142644534571446,515.299276208296,687.206825580079,32.0146651009005,32.6510207698761,35.6310222457865,32.137855037112,1269.78303564844,487.82723472,0.176974308812466,0.357937723513927
"134",13007,869.9,"Colm",950,28,165,3906.084717,0.012816114,0.105669826,10,188.3124,0.0370811713506662,0.36654958677686,758.917913892975,8.54204577245041,625.657992506612,6.8936376352562,0.0802622756507926,0.0100910611562182,18.8995160357444,2.73627024424816,18.8995160357444,418.53,0.618849,0.619816841,0.00025900687197,0.000758917913892975,0.0567590014128895,56.7590014128895,1125.06665964229,18.31467991884,0.519668997732963,2.57236153877817,0.0000147009714120933,0.0000430754229469185,43.0754229469185,293.010725206117,1.11614084447239,1.59714517481865,66.7660459813386,89.9106639437017,4.75349755979047,5.10190472360317,4.94239599845219,5.14608878752315,182.1356524396,533.26664208,0.175958397816275,0.0352299014943151
"135",9063,877.7,"Colm",960,20,143,3906.084717,0.00025,0.012816114,10,188.3232,0.0370835801014742,0.626053719008264,762.136801463223,8.56620343294628,625.655144440496,6.89572282269422,0.129662867487672,0.000317998182513516,16.7454859902213,0.0462780010150375,16.7454859902213,418.53,0.618849,0.619816841,0.00025900687197,0.000762136801463223,0.0567175484275868,56.7175484275868,1123.4427582457,16.2284772595966,0.463100633003829,1.98670171558642,0.0000146902348040362,0.0000432265309454364,43.2265309454364,294.253505965471,1.89551724071994,2.7101639693087,2.56626002899038,3.40912104328509,0.344757095512853,0.368623545347228,2.11209305163312,0.384896033042444,7.45840599818107,374.4936,0.120660360480595,0.000788633278409464
"136",13010,885.9,"Colm",970,10,161,3906.084717,0.018515554,0.00025,10,190.395,0.0375459966258317,0.912704918032787,770.994077858033,8.59333442622951,625.650659016393,6.89724918032787,0.233204947986532,0.0423587835016911,19.8726560364731,14.8698580956862,14.8698580956862,418.53,0.618849,0.619816841,0.00025900687197,0.000770994077858033,0.0566710379521043,56.6710379521043,1121.62244399484,14.4119269453138,0.418159846298577,2.01971205762213,0.0000146781882712677,0.0000436930346471402,43.6930346471402,297.673213067233,2.71783982229206,3.88231043203109,137.267027986512,177.153345498672,15.6237935697041,15.178099347992,14.2872073321411,15.0935628610569,316.445518382136,200.48799888,0.111168579368924,0.108032669017502
"137",9234,894.7,"Colm",980,25,112,3905.769775,0.103231595,0.018515554,10,190.3986,0.0375468007129098,1.21516393442623,787.302333074426,8.62254754098361,625.644167213115,6.8978393442623,0.134095716831821,0.135798993513241,20.6997105764635,58.7937889369737,58.7937889369737,418.53,0.618849,0.619816841,0.00025900687197,0.000787302333074426,0.0566210107534945,56.6210107534945,1119.66651444877,56.9881523951089,1.70466511716194,5.72767479366413,0.0000146652308830424,0.0000445778538672584,44.5778538672584,303.969669640895,3.50989493598827,5.00873964125737,634.968336941285,851.106448102865,36.6559542029845,36.7910113113953,41.3477207513882,36.1623524068755,1577.82086537148,542.2187484,0.187591670907155,0.389147037533185
"138",9323,903.5,"Colm",990,24,121,3904.266602,0.194624898,0.103231595,10,190.4139,0.0375502181054887,1.51426229508197,803.429385455082,8.65143606557377,625.637747540984,6.89842295081967,0.129305158765457,0.246878492722245,21.1373144331402,119.026527101005,119.026527101005,418.53,0.618849,0.619816841,0.00025900687197,0.000803429385455082,0.0565715930282952,56.5715930282952,1117.73647080348,115.381014594135,3.55360243075814,12.8995768236521,0.0000146524313526186,0.0000454512802209382,45.4512802209382,310.196165585962,4.24795948882554,6.05602450913879,1057.33036265167,1414.93310209338,57.9111739129802,57.9465551085546,73.5166154764421,56.6170371621243,2568.00427446774,589.30624656,0.190710036348111,0.728704482987687
"139",13011,912.3,"Colm",1000,22,100,3902.342041,0.174797247,0.194624898,10,190.4778,0.0375644911387656,1.80248878923767,819.452497150673,8.68,625.6314,6.899,0.170747686994389,0.292791473314904,21.2638763795695,145.56349019404,145.56349019404,418.53,0.618849,0.619816841,0.00025900687197,0.000819452497150673,0.0565227829131289,56.5227829131289,1115.832165108,141.117241633606,4.4703044175307,13.4109132525921,0.0000146397891973689,0.0000463177356040689,46.3177356040689,316.382531057164,4.91619719885618,7.00187642617025,1174.17216353562,1565.5781190616,67.5241873201047,65.9666986478748,86.813126981411,64.3435961456492,2807.61031909645,537.59897784,0.1820333267926,0.798211732952418
"140",13013,943.3,"Colm",1030,22,380,3898.999512,0.047688514,0.093168062,10,190.9134,0.0376618059117709,0.112183406113537,1047.67200594498,8.70053493449782,625.670810480349,6.90065938864629,0.0450500070714962,0.0210754890296349,19.3930051158166,6.52485940656386,6.52485940656386,418.53,0.618849,0.619816841,0.00025900687197,0.00104767200594498,0.0564877249002395,56.4877249002395,1114.46562296648,6.32594463896367,0.281820195544954,3.21275022921247,0.0000146307089311129,0.0000591806080575021,59.1806080575021,404.495833634224,0.217568310552428,0.309654526160078,112.890370902257,150.570028227109,8.00249442309108,8.92917570872106,8.1235131838117,8.94194751637238,292.003504892504,446.08069008,0.169262262411504,0.114316274667369
"141",10052,975.6,"Colm",1060,100,600,3898.608398,0.00025,0.00025,10,193.617,0.0382664574195703,0.362139917695473,1113.17449851605,7.94907407407407,626.088576665844,6.873818342,0.00637774290326172,0.0000156414144702494,15.0699757944862,0.00132360752399299,15.0699757944862,418.53,0.618849,0.619816841,0.00025900687197,0.00111317449851605,0.0577883311103264,57.7883311103264,1165.85066179762,14.57766517875,0.71956698838658,12.9522057909584,0.0000149675748772523,0.000064328496503817,64.328496503817,429.785700297939,0.633879754628609,0.925650702049989,0.419268462480585,0.594137888120006,0.0266432310918361,0.0373585597928738,2.02452979189704,0.0402144355638879,1.61082844905098,1871.748,0.255437491430393,0.000433254903244477
"142",10149,985.2,"Colm",1070,11,400,3898.608398,0.00025,0.00025,10,193.716,0.0382886198115157,0.318230452674897,1031.63541791173,7.64909259259259,626.34583908786,6.8658205465,0.0870195904807174,0.000213415545653959,16.5133735682467,0.0289068160662458,16.5133735682467,418.53,0.618849,0.619816841,0.00025900687197,0.00103163541791173,0.0583178395263478,58.3178395263478,1187.17476554869,15.9594395234066,0.719100865819266,8.62921038983119,0.0000151047211957678,0.0000601627487514731,60.1627487514731,398.304265081901,0.61021559537019,0.900348083352799,1.30301606392254,1.6901418657664,0.245637356308265,0.272240131537692,2.08180566413893,0.285494182900478,3.5513238916981,206.05248,0.0913216251970281,0.000641058679790505
"143",13014,994.8,"Colm",1080,50,600,3898.608398,0.00025,0.00025,10,193.7835,0.0383037313947147,0.274320987654321,950.096337307407,7.34911111111111,626.603101509877,6.857822751,0.0127679104649049,0.0000313133004151792,15.4405726616671,0.0030024345930948,15.4405726616671,418.53,0.618849,0.619816841,0.00025900687197,0.000950096337307407,0.0588533479537183,58.8533479537183,1208.97724136577,14.9090530374455,0.606394852229889,10.915107340138,0.0000152434215584546,0.0000559163503291061,55.9163503291061,366.822829865863,0.582729939783327,0.868759268288995,0.534846315452374,0.737195269815243,0.0480642078401437,0.0633132006614403,2.0290684084077,0.0676824769146278,1.85165351550761,935.964,0.184928847249471,0.000446916861224588
"144",13016,1004.4,"Colm",1090,48,50,3898.608398,0.00025,0.00025,10,193.806,0.038308768744281,0.229053497942387,866.035429467901,7.03985185185185,626.868320501646,6.849577601,0.159619869767838,0.000391467730605622,16.8677537734022,0.0591418303426637,16.8677537734022,418.53,0.618849,0.619816841,0.00025900687197,0.000866035429467901,0.0594117841495245,59.4117841495245,1231.96588136203,16.2717731612917,0.586835797931602,0.880253696897402,0.0000153880603707252,0.0000514527100013877,51.4527100013877,334.367742014278,0.548742949810786,0.826920938105879,4.95400241726106,6.8161834482129,0.411380634844394,0.431707191023907,2.13337001250261,0.449989328636127,15.8213110403923,898.53264,0.181444186168284,0.000912188040723427
"145",13017,1013.1,"Colm",1100,11,138,3898.608398,0.00025,0.00025,10,193.8087,0.0383093732314419,0.737836257309942,953.353200747953,6.978,626.939799966667,6.84754845421637,0.252367412591844,0.000618931079381497,17.1403771640754,0.101543334842573,17.1403771640754,418.53,0.618849,0.619816841,0.00025900687197,0.000953353200747953,0.0595242545835881,59.5242545835881,1236.62697373722,16.53164234163,0.683260178259471,2.82869713799421,0.0000154171909860411,0.0000567476386293997,56.7476386293997,368.080272734376,1.54242347389196,2.32934319921058,3.36124541959538,4.35411081152994,0.60722300762786,0.611488773774035,2.19924395479336,0.634471373881737,8.87228129377004,206.05248,0.0913216251970281,0.0014314681500097
"146",10537,1023.7,"Colm",1110,22,104,3898.608398,0.00025,0.00025,10,193.8123,0.0383101792160606,1.47350299401198,1099.23507723234,6.978,626.964076646707,6.84704790419162,0.167439594475789,0.000410645605451873,16.8960133960219,0.0625755665762798,16.8960133960219,418.53,0.618849,0.619816841,0.00025900687197,0.00109923507723234,0.0595242545835881,59.5242545835881,1236.62697373722,16.2959570719278,0.815025306019873,2.542878954782,0.0000154171909860411,0.0000654311485843879,65.4311485843879,424.403827153922,2.54550259159741,3.84417719950084,3.39219314152413,4.52302777386239,0.428449236956339,0.447687948391657,2.13892397197643,0.466423903403763,9.85106590465363,411.92496,0.126140227447625,0.000947510416801969
"147",10640,1033.9,"Colm",1120,19,121,3898.608398,0.00025,0.00025,10,193.815,0.0383107837058277,1.37482035928144,1061.78797005988,6.978,626.944134530938,6.84745908183633,0.166641077450316,0.000408687242446901,16.893186696725,0.0622235799781627,16.893186696725,418.53,0.618849,0.619816841,0.00025900687197,0.00106178797005988,0.0595242545835881,59.5242545835881,1236.62697373722,16.2932307619209,0.778571159579623,2.82621330927403,0.0000154171909860411,0.0000632021374436355,63.2021374436355,409.945868225019,2.48581379383419,3.75403613416293,3.1206965505496,4.13649406702901,0.426711836589471,0.446064404740429,2.13835682525909,0.464754710908188,8.90584695753168,355.77792,0.117810450993899,0.00094384161581298
"148",13020,1044.1,"Colm",1130,7,60,3898.608398,0.00025,0.00025,10,193.8177,0.0383113881967118,1.2761377245509,1024.34086288743,6.978,626.92419241517,6.84787025948104,0.912175909445519,0.00223711141791514,17.9288304589123,0.462535321921136,17.9288304589123,418.53,0.618849,0.619816841,0.00025900687197,0.00102434086288743,0.0595242545835881,59.5242545835881,1236.62697373722,17.2920939786362,0.787757514783509,1.41796352661032,0.0000154171909860411,0.0000609731263028837,60.9731263028837,395.48790929612,2.42028395716933,3.65507402553039,8.26345093379912,10.204324497658,1.81003404382036,1.62368931957477,2.66787293968368,1.66320689228617,19.8790953525315,131.18976,0.0739776152310514,0.0353164968310603
"149",10844,1054.2,"Colm",1140,10,60,3898.608398,0.00025,0.00025,10,193.8213,0.0383121941862948,1.17745508982036,986.89375571497,6.978,626.904250299401,6.84828143712575,0.63853656977158,0.0015660109373648,17.7064179623264,0.303648662114638,17.7064179623264,418.53,0.618849,0.619816841,0.00025900687197,0.00098689375571497,0.0595242545835881,59.5242545835881,1236.62697373722,17.0775803882601,0.739919030593229,1.33185425506781,0.0000154171909860411,0.0000587441151621313,58.7441151621313,381.029950367216,2.34801158159802,3.54592944275052,7.293800800747,9.32695372671234,1.33668121079544,1.23818172042227,2.47352059868026,1.27284862849615,18.5106983309314,187.3368,0.087354370916466,0.00934541541623681
"150",10948,1064.4,"Colm",1150,13,83,3898.608398,0.00025,0.00025,10,193.8249,0.0383130001778635,1.07781437125749,949.08308439521,6.978,626.884114570858,6.84869660678643,0.355078778293452,0.000870830703764691,17.3464486390855,0.151927126418396,17.3464486390855,418.53,0.618849,0.619816841,0.00025900687197,0.00094908308439521,0.0595242545835881,59.5242545835881,1236.62697373722,16.7303952564037,0.687222268737078,1.71118344915532,0.0000154171909860411,0.0000564934631365175,56.4934631365175,366.431622905025,2.26707918711574,3.42370663826516,4.98490592700422,6.49408327795961,0.811700744186989,0.792665550627807,2.27219470228292,0.819654950008876,13.2875106852903,243.48384,0.0987147937950625,0.00235777669725113
"151",13021,1075.6,"Colm",1160,33,122,3898.608398,0.00025,0.00025,10,193.8276,0.038313604672843,1.0891586073501,926.281374423598,6.98542359767892,626.869326499033,6.84922050290135,0.0951654363458595,0.00023339323263822,16.5651732722175,0.0321260746814287,16.5651732722175,418.53,0.618849,0.619816841,0.00025900687197,0.000926281374423598,0.0595107417700413,59.5107417700413,1236.06641394522,15.9772288254381,0.634455766328348,2.32210810476175,0.0000154136910744728,0.0000551236916797217,55.1236916797217,357.628107462294,2.36976334023551,3.57785382665153,2.55377489083822,3.46168389296682,0.265049684427598,0.291398575286514,2.08759125116465,0.305314222852273,7.91903291113754,617.79744,0.152374444890848,0.000666938087148835
"152",11153,1084.7,"Colm",1170,48,87,3898.608398,0.00025,0.00025,10,193.8303,0.0383142091689395,1.29512572533849,938.100120891876,7.0035918762089,626.869146615087,6.84976015473888,0.0917485851746636,0.000225013405140862,16.5439872843594,0.0307694278763672,16.5439872843594,418.53,0.618849,0.619816841,0.00025900687197,0.000938100120891876,0.0594776868950589,59.4776868950589,1234.69581336903,15.9576799801549,0.644544986606073,1.68226241504185,0.0000154051296347003,0.0000557960252666239,55.7960252666239,362.191208965503,2.77039815331068,4.18008547502044,3.02637172868081,4.16435071919419,0.256938630050158,0.283412319780171,2.0851644326203,0.297055235391383,9.82685434647082,898.53264,0.181444186168284,0.000655957895132895
"153",11246,1093.9,"Colm",1180,65,105,3898.608398,0.00025,0.00025,10,193.833,0.0383148136661529,1.50109284332689,949.918867360155,7.02176015473888,626.868966731141,6.8502998065764,0.0561389211225683,0.000137680704053099,16.2619810869957,0.0172339072322746,16.2619810869957,418.53,0.618849,0.619816841,0.00025900687197,0.000949918867360155,0.0594446546636461,59.4446546636461,1233.3270506628,15.6865378341965,0.644262187064482,2.02942588925312,0.0000153965740597679,0.0000564675990287063,56.4675990287063,366.754310468713,3.15780825439662,4.76161359411473,2.30227282039737,3.20673422252782,0.169236637350495,0.19511195764744,2.0598726687273,0.205511344721676,7.86771806074995,1216.6992,0.208978816188225,0.000551746481664528
"154",11338,1103,"Colm",1190,43,142,3898.608398,0.00025,0.00025,10,193.8357,0.0383154181644831,1.70484526112186,961.610530533075,7.0397330754352,626.868788781431,6.850833655706,0.0627504391819245,0.00015389545209367,16.3254738797762,0.0196535019363874,16.3254738797762,418.53,0.618849,0.619816841,0.00025900687197,0.000961610530533075,0.0594119998793661,59.4119998793661,1231.97481184116,15.7486476865217,0.657397193784045,2.80051204552003,0.0000153881162462366,0.0000571312047240282,57.1312047240282,371.26834636436,3.52869507102464,5.31754238687771,2.03371667550465,2.78621091177343,0.18603479883929,0.212340064142588,2.06456849942896,0.223408867506463,6.59170135955864,804.95424,0.172377644064034,0.000569757270215609
"155",13022,1112.1,"Colm",1200,31,181,3898.608398,0.00025,0.00025,10,193.8375,0.0383158211639904,1.90859767891683,973.302193705996,7.05770599613153,626.868610831721,6.85136750483559,0.0682869740937272,0.000167473803964866,16.3738585715744,0.0217155504703969,16.3738585715744,418.53,0.618849,0.619816841,0.00025900687197,0.000973302193705996,0.0593793672189647,59.3793672189647,1230.62436695894,15.796189018059,0.669985946023482,3.63802368690751,0.000015379664162942,0.0000577940683750922,57.7940683750922,375.782382260008,3.88789710763343,5.85517784587702,1.8375305851812,2.48466148140778,0.199897389794995,0.226433135037046,2.06850082335007,0.23803525346964,5.71197852777696,580.36608,0.14799913932793,0.000585291159297927
"156",11538,1122.9,"Colm",1210,17,91,3898.608398,0.00025,0.00025,10,193.8402,0.038316425664182,2.14768085106383,987.137443028085,7.07910638297872,626.868131914894,6.85200212765958,0.247682130990188,0.000607440426253435,17.1291385859435,0.0993225531291714,17.1291385859435,418.53,0.618849,0.619816841,0.00025900687197,0.000987137443028085,0.0593405402858483,59.3405402858483,1229.0187265085,16.5259015276912,0.714045558946728,1.94934437592457,0.0000153696077204473,0.0000585772692056774,58.5772692056774,381.124035636561,4.29460005826388,6.46286163478714,4.18164573835846,5.51511183844272,0.597627273655186,0.602841515078012,2.19591623353578,0.625617606014103,11.6359549433402,318.34656,0.111859748319988,0.00139925138447366
"157",13023,1132.1,"Colm",1220,70,80,3898.608398,0.00025,0.00025,10,193.8438,0.0383172316661749,1.92968085106383,985.555435068085,7.08910638297872,626.842931914894,6.85220212765957,0.0684236279753123,0.000167808947609453,16.3750043065999,0.0217668383946394,16.3750043065999,418.53,0.618849,0.619816841,0.00025900687197,0.000985555435068085,0.0593224079232322,59.3224079232322,1228.26931050679,15.7988074231371,0.680938240940514,1.63425177825723,0.0000153649113139247,0.0000584655215500675,58.4655215500675,380.513237958504,3.86826136842269,5.81924912888682,2.85775456498527,3.99223801687462,0.20023736325484,0.226777432210299,2.06859788176947,0.238392522563219,9.79483204244678,1310.2776,0.216321819485058,0.000585679878735937
"158",11724,1141.3,"Colm",1230,100,98,3898.608398,0.00025,0.00025,10,193.8465,0.0383178361689725,1.71168085106383,983.973427108085,7.09910638297872,626.817731914894,6.85240212765957,0.0390998328254821,0.0000958923400044949,16.0574038794041,0.0112465298485237,16.0574038794041,418.53,0.618849,0.619816841,0.00025900687197,0.000983973427108085,0.059304282394647,59.304282394647,1227.52044790989,15.4928550166937,0.666093941638488,1.95831618841715,0.0000153602166774631,0.0000583538379900465,58.3538379900465,379.902440280448,3.43979457921658,5.17288322009577,2.1055919911728,2.98378549934753,0.124442463570206,0.148216353265128,2.0477706562643,0.156682072185957,7.65992465981835,1871.748,0.255437491430393,0.000507910389010187
"159",11817,1150.5,"Colm",1240,44,78,3898.608398,0.00025,0.00025,10,193.8492,0.0383184406728869,1.496,982.40824902,7.109,626.7928,6.8526,0.111650468161092,0.000273822773165079,16.6580564189555,0.0387906989273501,16.6580564189555,418.53,0.618849,0.619816841,0.00025900687197,0.00098240824902,0.0592863564132393,59.2863564132393,1226.78009615478,16.0728745536848,0.689330741519836,1.61303393515641,0.0000153555737250917,0.0000582434055947061,58.2434055947061,379.29814045003,3.01377790308806,4.53066616104057,3.43873644914263,4.71520129775704,0.303599743926003,0.329016149922599,2.09929974501142,0.344178405238947,10.9847951548959,823.66992,0.174234273056459,0.000722551715888429
"160",11911,1159.8,"Colm",1250,30,170,3898.608398,0.00025,0.00025,10,193.8519,0.0383190451779181,1.278,980.82624106,7.119,626.7676,6.8528,0.0751353827018002,0.000184269526076165,16.4287214831274,0.0243079688375435,16.4287214831274,418.53,0.618849,0.619816841,0.00025900687197,0.00098082624106,0.0592682444710437,59.2682444710437,1226.03233330758,15.8520791967362,0.678167274320501,3.45865309903455,0.0000153508826075983,0.0000581318494387589,58.1318494387589,378.687342771973,2.58103563754836,3.87876872222055,1.96555700460552,2.65426592269408,0.216814219826368,0.243492181905891,2.07336490556395,0.255724100157532,6.06845961082792,561.6504,0.145754893744695,0.000605092968733933
"161",11967,1165.3,"Colm",1260,54,102,3898.608398,0.00025,0.00025,10,193.8555,0.0383198511863636,1.14812765957447,979.883768232766,7.12495744680851,626.752587234042,6.85291914893617,0.0695712621393675,0.000170623520396799,16.3845400896418,0.0221982847811059,16.3845400896418,418.53,0.618849,0.619816841,0.00025900687197,0.000979883768232766,0.0592574576221365,59.2574576221365,1225.58712008277,15.8097356560989,0.675349728925967,2.06657017051346,0.0000153480887396044,0.0000580654208706726,58.0654208706726,378.323463304195,2.3222009624306,3.48907074438235,2.5211215465954,3.48557597509146,0.203088501271631,0.229662405704993,2.06941298893449,0.241385286357922,8.37183126654389,1010.82672,0.191681470551057,0.000588954591652904
"162",13025,1172.6,"Colm",1270,78,40,3898.608398,0.00025,0.00025,NA,194.31,0.0384216256896144,1.16366554054054,977.915119822297,7.13164993026499,626.744133108108,6.85312837837838,0.123146236184661,0.000302016144242882,16.7152912978323,0.0435460839970412,16.7152912978323,418.53,0.618849,0.619816841,0.00025900687197,0.000977915119822297,0.0592453427676085,59.2453427676085,1225.08720958997,16.1292124248338,0.686974860148288,0.824369832177945,0.0000153449509090287,0.0000579369164714989,57.9369164714989,377.563387559681,2.36055559716394,3.54587330560376,5.11145405021182,7.17135927038134,0.329972620699149,0.354456763488285,2.10746461425016,0.370439176963883,17.4314790247041,1460.00304,0.227510123054215,0.00076405567758065
"163",12158,1184.3,"Colm",1280,43,80,3898.608398,0.00025,0.00025,10,194.4693,0.0384573046266605,1.48830236486486,973.752896663176,7.13994839609484,626.749560472973,6.85353040540541,0.111794490193781,0.000274175987200247,16.6588080255855,0.038849750082573,16.6588080255855,418.53,0.618849,0.619816841,0.00025900687197,0.000973752896663176,0.0592303249775119,59.2303249775118,1224.46767970532,16.0751161529793,0.68053424434679,1.6332821864323,0.0000153410611981919,0.0000576757005171534,57.6757005171534,375.956394228784,3.03744938879707,4.56134386480818,3.40020953134778,4.65807881475179,0.303932592512613,0.32933865161731,2.09940203666013,0.344525036678994,10.8258974011804,804.95424,0.172377644064034,0.00072305747995329
"164",12275,1195.9,"Colm",1290,51,93,3898.608398,0.00025,0.00025,10,194.6727,0.0385028664184339,1.80748310810811,969.660626834459,7.14810739191074,626.754896621622,6.85392567567568,0.0811782973190679,0.000199089774175014,16.4732620585069,0.0266312336147094,16.4732620585069,418.53,0.618849,0.619816841,0.00025900687197,0.000969660626834459,0.0592155641652141,59.2155641652141,1223.85893228962,15.8964665936088,0.668951340054375,1.86637423875171,0.0000153372380463709,0.0000574190010667977,57.4190010667977,374.376409189163,3.71102656665636,5.57127668113659,2.80432277084241,3.86822184798758,0.231549518363636,0.258236455496738,2.07765688567087,0.271013607772116,9.19974637094282,954.67968,0.186643273366128,0.000623121385158054
"165",13026,1207.6,"Colm",1300,52,90,3898.608398,0.00025,0.00025,10,194.8221,0.0385363361821441,2.12939189189189,965.533380340541,7.15633612273361,626.760278378378,6.85432432432432,0.082342598679795,0.000201945223262197,16.4814747473535,0.0270825247632551,16.4814747473535,418.53,0.618849,0.619816841,0.00025900687197,0.000965533380340541,0.0592006817879874,59.2006817879874,1223.24535347024,15.904790509491,0.66524730277615,1.79616771749561,0.000015333383408398,0.0000571602344052202,57.1602344052202,372.782920003905,4.39859695565983,6.60162261733184,2.87002863941898,3.96193001746819,0.234369351496168,0.26104649810832,2.07848383071232,0.273926293969325,9.43208481382318,973.39536,0.188339840642265,0.000626656187403683
"166",12493,1217.5,"Colm",1310,25,125,3898.608398,0.00025,0.00025,10,210.1815,0.0419950412234201,2.41310810810811,961.895807159459,7.16358856345886,626.765021621622,6.85467567567568,0.134384131914944,0.000329577083521401,16.7664604613244,0.0482728328815899,16.7664604613244,418.53,0.618849,0.619816841,0.00025900687197,0.000961895807159459,0.0591875689417155,59.1875689417155,1222.70488132946,16.1801621404828,0.673131754089056,2.52424407783396,0.0000153299870911025,0.0000569322744009976,56.9322744009976,371.378488857575,5.01156436393704,7.51969867113483,2.98851799042366,4.00578224728954,0.355398611248165,0.378780551282162,2.11544632969259,0.395901266706423,8.75794424312814,468.072,0.133882768553329,0.000806932053667478
"167",13028,1227.1,"Colm",1320,120,250,3898.608398,0.00025,0.00025,10,210.2562,0.042011946656538,2.66436,959.0508067216,7.17035285913529,626.7694,6.855,0.014003982218846,0.0000343447663917198,15.4905919406943,0.00334833565394386,15.4905919406943,418.53,0.618849,0.619816841,0.00025900687197,0.0009590508067216,0.0591753419200401,59.1753419200401,1222.20104808432,14.9492169170759,0.619276381533993,4.64457286150495,0.0000153268202084648,0.000056752159406441,56.752159406441,370.280062234288,5.55700227099761,8.33615292521066,0.93166613899424,1.32991068608322,0.0519916682481514,0.0679194839847846,2.02994632837094,0.0726133518488691,3.52690680085412,2246.0616,0.278088545853593,0.000449608850185033
"168",13029,1236.8,"Colm",1330,35,145,3898.608398,0.00025,0.00025,10,210.3291,0.0420284454979381,1.611,1009.81398946,7.17725662482566,626.7694,6.855,0.0828146709318977,0.000203102980460479,16.4847727387596,0.0272658316313104,16.4847727387596,418.53,0.618849,0.619816841,0.00025900687197,0.00100981398946,0.0591628660076072,59.1628660076072,1221.68708611379,15.9089870250807,0.706675626908313,3.07403897705116,0.0000153235888614106,0.0000597434897510292,59.7434897510292,389.879226670466,3.13351442061705,4.69951105305339,2.32943599590753,3.16509366993772,0.235510960226799,0.262183123080822,2.07881912002938,0.275365899483036,7.21093075290066,655.2288,0.156610309975508,0.00062809509889637
"169",12785,1246.5,"Colm",1340,62,93,3898.608398,0.00025,0.00025,10,210.3696,0.0420376118487079,1.345,1022.632975,7.179,626.7694,6.855,0.0729060212429897,0.000178802017098432,16.4114112453377,0.0234591875300716,16.4114112453377,418.53,0.618849,0.619816841,0.00025900687197,0.001022632975,0.0591597160378301,59.1597160378301,1221.55733919432,15.8382720345944,0.715508247684714,1.99626801104035,0.0000153227729975918,0.0000604986764119214,60.4986764119214,394.828510618996,2.572344794839,3.8576592777244,2.83197552005683,3.93704718988308,0.211333732206697,0.237981600813508,2.07178150158783,0.250266826870477,9.42488223723453,1160.55216,0.204427429500952,0.000598574420465437
"170",12883,1256.2,"Colm",1350,58,105,3898.608398,0.00025,0.00025,10,210.3777,0.0420394451469517,1.345,1022.632975,7.179,626.7694,6.855,0.0690302875976218,0.000169296780333168,16.3800641531577,0.0219947476324872,16.3800641531577,418.53,0.618849,0.619816841,0.00025900687197,0.001022632975,0.0591597160378301,59.1597160378301,1221.55733919432,15.8080196835918,0.714141570397765,2.24954594675296,0.0000153227729975918,0.0000604986764119214,60.4986764119214,394.828510618996,2.572344794839,3.8576592777244,2.60216596828113,3.60792891258454,0.201745411119481,0.22830391457973,2.06902876176621,0.240220855507825,8.60507870092814,1085.68944,0.198171905580335,0.000587408674626033
"171",59201,2.8,"GaviDown",9,17,83,4098.271973,0.014265177,0.0000000267658,10,81.6939,0.0143998180911849,0.6,8080.7285369869,8.32425,626.0454,7.897,0.102053990724202,0.0142815769465359,19.1306646858269,4.12239300279786,19.1306646858269,418.53,0.618849,0.619816841,0.00025900687197,0.0080807285369869,0.0571344189010993,57.1344189010993,1139.83891258707,18.5265881945598,8.27933814509356,20.615551981283,0.0000147982071213974,0.000461687729258277,461.687729258277,3119.88962899906,0.116001824683913,0.167232002816003,69.467190992925,91.6904062056969,6.33147706606649,6.64309146048036,6.1559796233546,6.60827349329018,201.650951197303,328.43748744,0.140290647146919,0.0437141754886471
