"","lat_fit","lon_fit","lon_dist","lat_dist","lat","lon","ele","time","Date","EOS_no","Flux_ave","Point","VaisalaType","CO2_ppm_ave","WaterTemp_c","BaroPress_kpa","AirTemp_c","Total_hPa","adjusted_ppm","DOC","TDN","ele_fit","dist_diff","dist","slope50m"
"55",-0.330554972898483,-78.2031004645858,-78.2031004920766,-0.330555072898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.86929327529,0.0115449199583963,0.623710345580179,-0.0710377531712282
"56",-0.330555072898483,-78.2031004920766,-78.2031005195606,-0.330555172898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.8684728743,0.011544722528896,0.635255068109075,-0.0710382094334467
"57",-0.330555172898483,-78.2031005195606,-78.2031005470381,-0.330555272898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.86765247769,0.0115445258838633,0.646799593992938,-0.0710386642309361
"58",-0.330555272898483,-78.2031005470381,-78.2031005745088,-0.330555372898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.86683208545,0.0115443274128211,0.658343921405759,-0.0710391178478666
"59",-0.330555372898483,-78.2031005745088,-78.2031006019728,-0.330555472898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.86601169777,0.011544130487195,0.669888051892954,-0.0710395699170413
"60",-0.330555472898483,-78.2031006019728,-78.2031006294302,-0.330555572898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.86519131458,0.0115439332311382,0.681431985124092,-0.0710400206407178
"61",-0.330555572898483,-78.2031006294302,-78.2031006568808,-0.330555672898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.86437093596,0.0115437360197745,0.692975721143867,-0.0710404699795701
"62",-0.330555672898483,-78.2031006568808,-78.2031006843248,-0.330555772898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.86355056194,0.0115435392279153,0.704519260371782,-0.071040917895845
"63",-0.330555772898483,-78.2031006843248,-78.203100711762,-0.330555872898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.86273019255,0.0115433421112101,0.716062602482992,-0.0710413644642666
"64",-0.330555872898483,-78.203100711762,-78.2031007391926,-0.330555972898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.86190982786,0.0115431450285399,0.727605747511532,-0.0710418096485266
"65",-0.330555972898483,-78.2031007391926,-78.2031007666165,-0.330556072898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.86108946791,0.0115429479959062,0.739148695507438,-0.0710422534474974
"66",-0.330556072898483,-78.2031007666165,-78.2031007940337,-0.330556172898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.86026911275,0.0115427517622493,0.750691447269688,-0.0710426957880298
"67",-0.330556172898483,-78.2031007940337,-78.2031008214442,-0.330556272898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.85944876237,0.0115425544391741,0.762234001708862,-0.0710431368525787
"68",-0.330556272898483,-78.2031008214442,-78.2031008488481,-0.330556372898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.8586284169,0.0115423582891765,0.773776359998038,-0.0710435764269105
"69",-0.330556372898483,-78.2031008488481,-78.2031008762453,-0.330556472898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.8578080763,0.0115421618147025,0.785318521812741,-0.0710440146498463
"70",-0.330556472898483,-78.2031008762453,-78.2031009036357,-0.330556572898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.85698774064,0.011541964625863,0.796860486438604,-0.0710444515573806
"71",-0.330556572898483,-78.2031009036357,-78.2031009310195,-0.330556672898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.85616741003,0.011541768609348,0.808402255047952,-0.0710448869788291
"72",-0.330556672898483,-78.2031009310195,-78.2031009583966,-0.330556772898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.85534708442,0.0115415722632832,0.819943827311235,-0.0710453210490737
"73",-0.330556772898483,-78.2031009583966,-78.2031009857671,-0.330556872898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.85452676389,0.011541376340972,0.831485203652207,-0.0710457537015226
"74",-0.330556872898483,-78.2031009857671,-78.2031010131308,-0.330556972898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.85370644845,0.0115411793310329,0.84302638298324,-0.0710461850669491
"75",-0.330556972898483,-78.2031010131308,-78.2031010404879,-0.330557072898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.85288613824,0.0115409834924094,0.854567366475649,-0.0710466149508853
"76",-0.330557072898483,-78.2031010404879,-78.2031010678384,-0.330557172898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.85206583321,0.0115407880771414,0.866108154552791,-0.0710470434206467
"77",-0.330557172898483,-78.2031010678384,-78.2031010951821,-0.330557272898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.85124553339,0.0115405919483749,0.877648746501166,-0.0710474705683044
"78",-0.330557272898483,-78.2031010951821,-78.2031011225192,-0.330557372898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.85042523887,0.0115403951226227,0.889189141623788,-0.0710478963908433
"79",-0.330557372898483,-78.2031011225192,-78.2031011498496,-0.330557472898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.84960494975,0.0115402005765901,0.900729342200378,-0.0710483206495939
"80",-0.330557472898483,-78.2031011498496,-78.2031011771733,-0.330557572898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.84878466592,0.0115400042241021,0.91226934642448,-0.0710487436714762
"81",-0.330557572898483,-78.2031011771733,-78.2031012044904,-0.330557672898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.84796438755,0.0115398086467309,0.923809155071211,-0.0710491652510278
"82",-0.330557672898483,-78.2031012044904,-78.2031012318007,-0.330557772898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.84714411464,0.0115396131190977,0.935348768190309,-0.0710495854468703
"83",-0.330557772898483,-78.2031012318007,-78.2031012591045,-0.330557872898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.84632384724,0.0115394176412025,0.946888185831511,-0.0710500042580957
"84",-0.330557872898483,-78.2031012591045,-78.2031012864015,-0.330557972898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.84550358538,0.0115392218241226,0.958427407655634,-0.0710504217140931
"85",-0.330557972898483,-78.2031012864015,-78.2031013136919,-0.330558072898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.84468332913,0.0115390264298156,0.96996643408545,-0.0710508377560955
"86",-0.330558072898483,-78.2031013136919,-78.2031013409756,-0.330558172898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.84386307853,0.0115388310852609,0.981505265170711,-0.0710512524144044
"87",-0.330558172898483,-78.2031013409756,-78.2031013682527,-0.330558272898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.84304283361,0.0115386368924817,0.993043902063192,-0.0710516656092966
"88",-0.330558272898483,-78.2031013682527,-78.2031013955231,-0.330558372898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.84222259433,0.0115384408859853,1.00458234294918,-0.0710520775536691
"89",-0.330558372898483,-78.2031013955231,-78.2031014227868,-0.330558472898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.84140236088,0.0115382456692714,1.01612058861845,-0.0710524880601496
"90",-0.330558472898483,-78.2031014227868,-78.2031014500439,-0.330558572898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.84058213325,0.0115380508747478,1.0276586394932,-0.0710528971561794
"91",-0.330558572898483,-78.2031014500439,-78.2031014772943,-0.330558672898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.83976191145,0.0115378561138044,1.039196495607,-0.0710533048696066
"92",-0.330558672898483,-78.2031014772943,-78.2031015045381,-0.330558772898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.83894169553,0.0115376614024569,1.05073415700946,-0.0710537111987053
"93",-0.330558772898483,-78.2031015045381,-78.2031015317752,-0.330558872898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.83812148554,0.0115374667407195,1.06227162375018,-0.0710541161443911
"94",-0.330558872898483,-78.2031015317752,-78.2031015590056,-0.330558972898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.83730128152,0.0115372713683968,1.07380889511857,-0.0710545197565703
"95",-0.330558972898483,-78.2031015590056,-78.2031015862294,-0.330559072898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.83648108356,0.0115370775340153,1.08534597265259,-0.0710549218868
"96",-0.330559072898483,-78.2031015862294,-78.2031016134466,-0.330559172898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.83566089162,0.0115368826331661,1.09688285528576,-0.0710553227050356
"97",-0.330559172898483,-78.2031016134466,-78.2031016406571,-0.330559272898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.83484070581,0.0115366877660676,1.10841954305182,-0.0710557221407511
"98",-0.330559272898483,-78.2031016406571,-78.2031016678609,-0.330559372898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.83402052617,0.0115364940586744,1.1199560371105,-0.0710561201218851
"99",-0.330559372898483,-78.2031016678609,-78.2031016950581,-0.330559472898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.83320035267,0.0115362992908956,1.13149233640139,-0.0710565167890636
"100",-0.330559472898483,-78.2031016950581,-78.2031017222486,-0.330559572898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.83238018544,0.011536105310725,1.14302844171212,-0.0710569120266894
"101",-0.330559572898483,-78.2031017222486,-78.2031017494325,-0.330559672898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.83156002448,0.0115359106210065,1.15456435233313,-0.0710573059273899
"102",-0.330559672898483,-78.2031017494325,-78.2031017766097,-0.330559772898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.83073986986,0.011535717095299,1.16610006942842,-0.0710576983762652
"103",-0.330559772898483,-78.2031017766097,-78.2031018037803,-0.330559872898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.82991972157,0.0115355221335847,1.17763559156201,-0.0710580895317832
"104",-0.330559872898483,-78.2031018037803,-78.2031018309442,-0.330559972898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.82909957975,0.0115353294332436,1.18917092099525,-0.0710584791704529
"105",-0.330559972898483,-78.2031018309442,-78.2031018581015,-0.330560072898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.82827944429,0.011535135297251,1.2007060562925,-0.0710588675154474
"106",-0.330560072898483,-78.2031018581015,-78.2031018852522,-0.330560172898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.82745931534,0.0115349412055394,1.21224099749804,-0.0710592544767445
"107",-0.330560172898483,-78.2031018852522,-78.2031019123962,-0.330560272898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.82663919295,0.0115347475344549,1.2237757450325,-0.0710596400324436
"108",-0.330560272898483,-78.2031019123962,-78.2031019395336,-0.330560372898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.82581907713,0.0115345535259195,1.23531029855842,-0.071060024227155
"109",-0.330560372898483,-78.2031019395336,-78.2031019666643,-0.330560472898483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4069.82499896795,0.0115343603086586,1.24684465886708,-0.0710604069968371
