"","lat_fit","lon_fit","lon_dist","lat_dist","dist","lat","lon","ele","time","Date","EOS_no","Flux_ave","Point","VaisalaType","CO2_ppm_ave","WaterTemp_c","BaroPress_kpa","AirTemp_c","Total_hPa","adjusted_ppm","ele_fit","slope"
"4208",-0.330173,-78.2017625034138,-78.2017639555564,-0.330174,307.409433291196,-0.330157298594713,-78.2017740793526,4075.17,2021-12-18 11:15:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.21866660271,-0.0142946684775183
"4209",-0.330172,-78.2017610519311,-78.2017625034138,-0.330173,307.605644179748,-0.330165261402726,-78.2017647754401,4078.05,2021-12-18 11:12:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.22272766384,-0.0147064531769886
"4210",-0.330172,-78.2017610519311,-78.2017625034138,-0.330173,307.605644179748,-0.330164507031441,-78.201767122373,4077.57,2021-12-18 11:14:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.22272766384,-0.0147064531769886
"4211",-0.330171,-78.2017596011117,-78.2017610519311,-0.330172,307.801794268534,-0.330169787630439,-78.2017599977553,4078.53,2021-12-18 11:13:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.22685105497,-0.0151192350821949
"4212",-0.330171,-78.2017596011117,-78.2017610519311,-0.330172,307.801794268534,-0.330164926126599,-78.2017635181546,4078.05,2021-12-18 11:13:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.22685105497,-0.0151192350821949
"4213",-0.330171,-78.2017596011117,-78.2017610519311,-0.330172,307.801794268534,-0.330160316079855,-78.2017678767443,4078.53,2021-12-18 11:13:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.22685105497,-0.0151192350821949
"4214",-0.330171,-78.2017596011117,-78.2017610519311,-0.330172,307.801794268534,-0.330169619992375,-78.2017605844885,4077.57,2021-12-18 11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.22685105497,-0.0151192350821949
"4215",-0.330171,-78.2017596011117,-78.2017610519311,-0.330172,307.801794268534,-0.330173894762993,-78.2017585728317,4075.65,2021-12-18 11:15:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.22685105497,-0.0151192350821949
"4216",-0.330171,-78.2017596011117,-78.2017610519311,-0.330172,307.801794268534,-0.33015956170857,-78.2017668709159,4074.69,2021-12-18 11:16:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.22685105497,-0.0151192350821949
"4217",-0.330171,-78.2017596011117,-78.2017610519311,-0.330172,307.801794268534,-0.330163920298219,-78.2017650268972,4076.61,2021-12-18 11:16:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.22685105497,-0.0151192350821949
"4218",-0.33017,-78.201758150959,-78.2017596011117,-0.330171,307.997883263373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.23089739575,-0.0155332784283323
"4219",-0.330169,-78.2017567014762,-78.201758150959,-0.33017,308.193910869074,-0.330177750438452,-78.2017496041954,4076.13,2021-12-18 11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.23496969677,-0.0159488472189412
"4220",-0.330168,-78.2017552526665,-78.2017567014762,-0.330169,308.389876803399,-0.330150928348303,-78.2017664518207,4078.05,2021-12-18 11:14:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.23917077535,-0.0163662052420982
"4221",-0.330168,-78.2017552526665,-78.2017567014762,-0.330169,308.389876803399,-0.330155370756984,-78.2017634343356,4079.01,2021-12-18 11:14:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.23917077535,-0.0163662052420982
"4222",-0.330168,-78.2017552526665,-78.2017567014762,-0.330169,308.389876803399,-0.330155119299889,-78.2017633505166,4077.09,2021-12-18 11:14:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.23917077535,-0.0163662052420982
"4223",-0.330167,-78.2017538045333,-78.2017552526665,-0.330168,308.585780767948,-0.330169787630439,-78.2017521187663,4076.61,2021-12-18 11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.24360325355,-0.016785616062066
"4224",-0.330166,-78.2017523570798,-78.2017538045333,-0.330167,308.781622480766,-0.330156292766333,-78.2017580699176,4073.72,2021-12-18 11:16:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.24816156848,-0.0172073430010736
"4225",-0.330165,-78.2017509103092,-78.2017523570798,-0.330166,308.977401653065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.25267365528,-0.0172967919878333
"4226",-0.330164,-78.2017494642247,-78.2017509103092,-0.330165,309.173117999683,-0.330157298594713,-78.2017545495182,4077.09,2021-12-18 11:13:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.2571422329,-0.0180485017501644
"4227",-0.330164,-78.2017494642247,-78.2017509103092,-0.330165,309.173117999683,-0.330146988853812,-78.2017612550408,4078.53,2021-12-18 11:14:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.2571422329,-0.0180485017501644
"4228",-0.330163,-78.2017480188295,-78.2017494642247,-0.330164,309.368771237946,-0.330149503424764,-78.2017570640892,4075.17,2021-12-18 11:16:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.2615700154,-0.0184494264366298
"4229",-0.330162,-78.201746574127,-78.2017480188295,-0.330163,309.564361078325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.2659597117,-0.0188341731622245
"4230",-0.330161,-78.2017451301201,-78.201746574127,-0.330162,309.759887244258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.27031402603,-0.0192024917932167
"4231",-0.33016,-78.2017436868123,-78.2017451301201,-0.330161,309.955349447676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.27463565732,-0.0195541321191176
"4232",-0.330159,-78.2017422442065,-78.2017436868123,-0.33016,310.150747416965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.27892729978,-0.0198888438737286
"4233",-0.330158,-78.201740802306,-78.2017422442065,-0.330159,310.346080864351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.28319164215,-0.0202063767157496
"4234",-0.330157,-78.201739361114,-78.201740802306,-0.330158,310.541349515024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.28743136833,-0.0202669084906574
"4235",-0.330156,-78.2017379206335,-78.201739361114,-0.330157,310.736553091981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.29164915697,-0.020565967879004
"4236",-0.330155,-78.2017364808677,-78.2017379206335,-0.330156,310.931691324195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.29584768164,-0.0208479377990185
"4237",-0.330154,-78.2017350418198,-78.2017364808677,-0.330155,311.126763926819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.30002961039,-0.0211125721387886
"4238",-0.330153,-78.2017336034928,-78.2017350418198,-0.330154,311.321770637267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.30419760643,-0.021359624733263
"4239",-0.330152,-78.2017321658898,-78.2017336034928,-0.330153,311.516711176804,-0.330145731568336,-78.2017361931503,4077.09,2021-12-18 11:16:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.30835432733,-0.0215888493511105
"4240",-0.330151,-78.201730729014,-78.2017321658898,-0.330152,311.711585272684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.31250242546,-0.0217999997111075
"4241",-0.33015,-78.2017292928683,-78.201730729014,-0.330151,311.906392659262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.31664454792,-0.0219928294631432
"4242",-0.330149,-78.2017278574559,-78.2017292928683,-0.33015,312.101133067574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.32078333637,-0.0221670922167169
"4243",-0.330148,-78.2017264227798,-78.2017278574559,-0.330149,312.295806229955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.32492142702,-0.0223225415150863
"4244",-0.330147,-78.2017249888431,-78.2017264227798,-0.330148,312.490411875422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.32906145057,-0.0224589308542852
"4245",-0.330146,-78.2017235556488,-78.2017249888431,-0.330147,312.684949742422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.33320603239,-0.0225760136806934
"4246",-0.330145,-78.2017221231998,-78.2017235556488,-0.330146,312.879419567243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.33735779228,-0.0226942904762026
"4247",-0.330144,-78.2017206914993,-78.2017221231998,-0.330145,313.073821084003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.34151934441,-0.0228277987340788
"4248",-0.330143,-78.2017192605502,-78.2017206914993,-0.330144,313.268154032769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.34569329749,-0.0229666008083519
"4249",-0.330142,-78.2017178303555,-78.2017192605502,-0.330143,313.462418153773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.34988225461,-0.0231007636260364
"4250",-0.330141,-78.2017164009182,-78.2017178303555,-0.330142,313.65661318623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.35408881318,-0.0232203586974268
"4251",-0.33014,-78.2017149722412,-78.2017164009182,-0.330141,313.850738873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.358315565,-0.0233360729980744
"4252",-0.330139,-78.2017135443274,-78.2017149722412,-0.33014,314.044794959408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.36256509619,-0.0234652005218673
"4253",-0.330138,-78.20171211718,-78.2017135443274,-0.330139,314.238781181665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.36683998695,-0.0236077266914554
"4254",-0.330137,-78.2017106908017,-78.20171211718,-0.330138,314.432697291205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.37114281202,-0.0237636368658387
"4255",-0.330136,-78.2017092651954,-78.2017106908017,-0.330137,314.626543034988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.37547614026,-0.0239329163424629
"4256",-0.330135,-78.2017078403642,-78.2017092651954,-0.330136,314.820318157801,NA,NA,NA,NA,"2021-06-18","EOS_1",2.665,11,"new",386.165833333333,7.9255,62.4433,7.841,626.9214,430.071888494669,4077.37984253464,-0.0241155503517567
"4257",-0.330134,-78.2017064163108,-78.2017078403642,-0.330135,315.014022410394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.38424455239,-0.0243115240623728
"4258",-0.330133,-78.2017049930382,-78.2017064163108,-0.330134,315.207655542505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.38868474486,-0.0245208225834632
"4259",-0.330132,-78.2017035705492,-78.2017049930382,-0.330133,315.401217305196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.3931656575,-0.0247434309580345
"4260",-0.330131,-78.2017021488467,-78.2017035705492,-0.330132,315.59470745431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.39768982993,-0.0249793341663288
"4261",-0.33013,-78.2017007279336,-78.2017021488467,-0.330131,315.78812573775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.40225979563,-0.0252285171334151
"4262",-0.330129,-78.2016993078126,-78.2017007279336,-0.33013,315.981471916304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.40687808237,-0.0254909647203683
"4263",-0.330128,-78.2016978884866,-78.2016993078126,-0.330129,316.174745741671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.41154721172,-0.0257666617218774
"4264",-0.330127,-78.2016964699585,-78.2016978884866,-0.330128,316.367946976111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.41626969942,-0.0260555928898129
"4265",-0.330126,-78.2016950522309,-78.2016964699585,-0.330127,316.561075375108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.421048055,-0.0263577428981661
"4266",-0.330125,-78.2016936353067,-78.2016950522309,-0.330126,316.754130701238,-0.330123016610742,-78.201695708558,4077.09,2021-12-18 11:16:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.42588478207,-0.0266730963732196
"4267",-0.330124,-78.2016922191888,-78.2016936353067,-0.330125,316.947112707993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.43078237788,-0.0270016378803109
"4268",-0.330123,-78.2016908038797,-78.2016922191888,-0.330124,317.140021170992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.43574333411,-0.027343351926137
"4269",-0.330122,-78.2016893893824,-78.2016908038797,-0.330123,317.332855841731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.44077013565,-0.0276982229589895
"4270",-0.330121,-78.2016879756996,-78.2016893893824,-0.330122,317.52561649152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.44586526171,-0.0280662353737393
"4271",-0.33012,-78.2016865628338,-78.2016879756996,-0.330121,317.718302886055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.45103118514,-0.0284473735124331
"4272",-0.330119,-78.201685150788,-78.2016865628338,-0.33012,317.910914794647,-0.330115389078856,-78.201687997207,4077.57,2021-12-18 11:17:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.45627037265,-0.0288416216533191
"4273",-0.330118,-78.2016837395647,-78.201685150788,-0.330119,318.103451979843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.46158528451,-0.0292489640179076
"4274",-0.330117,-78.2016823291668,-78.2016837395647,-0.330118,318.295914217063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.46697837503,-0.0296693847829052
"4275",-0.330116,-78.2016809195968,-78.2016823291668,-0.330117,318.488301273789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.47245209204,-0.0301028680670462
"4276",-0.330115,-78.2016795108574,-78.2016809195968,-0.330116,318.680612926918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.47800887727,-0.0305493979319003
"4277",-0.330114,-78.2016781029514,-78.2016795108574,-0.330115,318.872848945409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.4836511659,-0.0310089583824289
"4278",-0.330113,-78.2016766958812,-78.2016781029514,-0.330114,319.065009108789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.48938138702,-0.0314815333929769
"4279",-0.330112,-78.2016752896497,-78.2016766958812,-0.330113,319.257093190958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.49520196318,-0.0319671068446168
"4280",-0.330111,-78.2016738842593,-78.2016752896497,-0.330112,319.449100968301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.5011153106,-0.0324656626130373
"4281",-0.33011,-78.2016724797127,-78.2016738842593,-0.330111,319.641032223121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.50712383922,-0.0329771844874559
"4282",-0.330109,-78.2016710760125,-78.2016724797127,-0.33011,319.832886732127,-0.330112874507904,-78.2016689702868,4077.57,2021-12-18 11:17:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.51322995238,-0.0335016562202143
"4283",-0.330109,-78.2016710760125,-78.2016724797127,-0.33011,319.832886732127,-0.330111030489206,-78.2016695570201,4076.13,2021-12-18 11:17:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.51322995238,-0.0335016562202143
"4284",-0.330108,-78.2016696731613,-78.2016710760125,-0.330109,320.024664277939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.51943604711,-0.0340390615209631
"4285",-0.330107,-78.2016682711617,-78.2016696731613,-0.330108,320.216364644517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.52574451401,-0.0345893840275519
"4286",-0.330106,-78.2016668700161,-78.2016682711617,-0.330107,320.407987615958,-0.330116981640458,-78.2016580738127,4078.05,2021-12-18 11:17:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.53215773717,-0.035152607354037
"4287",-0.330105,-78.2016654697272,-78.2016668700161,-0.330106,320.599532974234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.53867809406,-0.0357287150544023
"4288",-0.330104,-78.2016640702975,-78.2016654697272,-0.330105,320.791000509531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.54530795591,-0.0363176906187653
"4289",-0.330103,-78.2016626717295,-78.2016640702975,-0.330104,320.982390007605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.5520496872,-0.0369195175245275
"4290",-0.330102,-78.2016612740257,-78.2016626717295,-0.330103,321.173701255509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.55890564588,-0.0375341791638081
"4291",-0.330101,-78.2016598771886,-78.2016612740257,-0.330102,321.36493404969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.56587818363,-0.0381616589103595
"4292",-0.3301,-78.2016584812208,-78.2016598771886,-0.330101,321.556088176377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.57296964515,-0.0388034420071979
"4293",-0.330099,-78.2016570861246,-78.2016584812208,-0.3301,321.747163432338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.58018236887,-0.0394607678673258
"4294",-0.330098,-78.2016556919025,-78.2016570861246,-0.330099,321.938159609885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.58751868642,-0.0401332513210739
"4295",-0.330097,-78.201654298557,-78.2016556919025,-0.330098,322.129076503809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.59498092284,-0.0408205075439036
"4296",-0.330096,-78.2016529060905,-78.201654298557,-0.330097,322.319913909051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.60257139649,-0.0415221520337608
"4297",-0.330095,-78.2016515145055,-78.2016529060905,-0.330096,322.51067162763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.61029241929,-0.0422378006263404
"4298",-0.330094,-78.2016501238043,-78.2016515145055,-0.330095,322.701349460563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.61814629643,-0.0429670695016559
"4299",-0.330093,-78.2016487339893,-78.2016501238043,-0.330094,322.891947205591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.62613532622,-0.0437095751599072
"4300",-0.330092,-78.201647345063,-78.2016487339893,-0.330093,323.08246466291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.63426180031,-0.0444649344395221
"4301",-0.330091,-78.2016459570276,-78.201647345063,-0.330092,323.272901638635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.64252800386,-0.0452327645343662
"4302",-0.33009,-78.2016445698856,-78.2016459570276,-0.330091,323.463257937883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.65093621519,-0.0460126829233538
"4303",-0.330089,-78.2016431836393,-78.2016445698856,-0.33009,323.653533365941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.65948870585,-0.0468043074582192
"4304",-0.330088,-78.201641798291,-78.2016431836393,-0.330089,323.843727725967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.66818774045,-0.0476072563179307
"4305",-0.330087,-78.2016404138431,-78.201641798291,-0.330088,324.033840836192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.67703557752,-0.0484211479933177
"4306",-0.330086,-78.2016390302979,-78.2016404138431,-0.330087,324.223872495519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.68603446783,-0.0492456013270566
"4307",-0.330085,-78.2016376476575,-78.2016390302979,-0.330086,324.413822525944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.69518665639,-0.0500802354719654
"4308",-0.330084,-78.2016362659245,-78.2016376476575,-0.330085,324.603690731283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.7044943805,-0.0509246699283553
"4309",-0.330083,-78.2016348851009,-78.2016362659245,-0.330084,324.793476928123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.71395987119,-0.0522545418683109
"4310",-0.330082,-78.2016335051891,-78.2016348851009,-0.330083,324.983180935519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.72358535274,-0.0531198949539333
"4311",-0.330081,-78.2016321261913,-78.2016335051891,-0.330082,325.172802562357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.73337304202,-0.0539936177881668
"4312",-0.33008,-78.2016307481097,-78.2016321261913,-0.330081,325.362341633749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.74332514983,-0.0548753384299823
"4313",-0.330079,-78.2016293709466,-78.2016307481097,-0.33008,325.55179796693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.75344387963,-0.0557646852553689
"4314",-0.330078,-78.2016279947042,-78.2016293709466,-0.330079,325.741171378168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.76373142791,-0.0566612869757968
"4315",-0.330077,-78.2016266193846,-78.2016279947042,-0.330078,325.930461696483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.77418998491,-0.0575647726264338
"4316",-0.330076,-78.20162524499,-78.2016266193846,-0.330077,326.119668738468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.78482173325,-0.0584747715237137
"4317",-0.330075,-78.2016238715226,-78.20162524499,-0.330076,326.308792331175,-0.330108515918255,-78.2015988137573,4078.05,2021-12-18 11:17:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.79562884914,-0.0593909133668719
"4318",-0.330074,-78.2016224989846,-78.2016238715226,-0.330075,326.497832300684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.8066284261,-0.0603128281282733
"4319",-0.330073,-78.201621127378,-78.2016224989846,-0.330074,326.686788472083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.81783508467,-0.0612401461173269
"4320",-0.330072,-78.2016197567051,-78.201621127378,-0.330073,326.87566067864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.82924728884,-0.0621724979589647
"4321",-0.330071,-78.2016183869679,-78.2016197567051,-0.330072,327.064448744624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.84086350475,-0.0631095145987541
"4322",-0.33007,-78.2016170181685,-78.2016183869679,-0.330071,327.253152507057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.85268220201,-0.0640508272803236
"4323",-0.330069,-78.2016156503091,-78.2016170181685,-0.33007,327.44177179282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.86470185231,-0.0649960676090684
"4324",-0.330068,-78.2016142833916,-78.2016156503091,-0.330069,327.630306439257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.87692093071,-0.0659448674821226
"4325",-0.330067,-78.2016129174182,-78.2016142833916,-0.330068,327.818756277004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.8893379146,-0.0668968591033584
"4326",-0.330066,-78.201611552391,-78.2016129174182,-0.330067,328.007121146012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.90195128469,-0.0678516750168995
"4327",-0.330065,-78.2016101883118,-78.201611552391,-0.330066,328.195400888665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.91475952466,-0.0688089480631412
"4328",-0.330064,-78.2016088251828,-78.2016101883118,-0.330065,328.383595334953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.92776112011,-0.069768311426194
"4329",-0.330063,-78.201607463006,-78.2016088251828,-0.330064,328.57170432758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.94095456028,-0.0707293985834063
"4330",-0.330062,-78.2016061017833,-78.201607463006,-0.330063,328.759727715131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.95433833767,-0.0716918433281608
"4331",-0.330061,-78.2016047415168,-78.2016061017833,-0.330062,328.947665332647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.9679109466,-0.0726552797940213
"4332",-0.33006,-78.2016033822085,-78.2016047415168,-0.330061,329.135517030157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.98167088531,-0.0736193424060784
"4333",-0.330059,-78.2016020238602,-78.2016033822085,-0.33006,329.323282649878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.9956166543,-0.0745836659242689
"4334",-0.330058,-78.2016006664739,-78.2016020238602,-0.330059,329.510962038736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4078.00974675729,-0.0755478854021143
