"","lat_fit","lon_fit","dist","ele","time","Date","EOS_no","Flux_ave","Tract","Point","VaisalaType","CO2_ppm_ave","WaterTemp_c","BaroPress_kpa","AirTemp_c","Total_hPa","adjusted_ppm","ele_fit","slope"
"1443",-0.330244,-78.2018670383576,293.342426542667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.09452366985,0.0121538287253107
"1444",-0.330243,-78.2018655487818,293.542143833065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.09515564054,0.0126762172200524
"1445",-0.330242,-78.2018640596121,293.741823597861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.09587332936,0.0132040875171001
"1446",-0.330241,-78.2018625708522,293.941465485196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.09667781405,0.0137374350423892
"1447",-0.33024,-78.2018610825062,294.14106912803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.0975701704,0.0142762551909314
"1448",-0.330239,-78.2018595945779,294.340634184094,4077.09,"2021-12-18 11:12:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.09855147237,0.0148205433358426
"1449",-0.330238,-78.2018581070713,294.540160280671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.09962279188,0.0153702948117387
"1450",-0.330237,-78.2018566199901,294.739647078033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.10078519903,0.01592550490473
"1451",-0.330236,-78.2018551333383,294.939094209531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.10203976182,0.016486168877439
"1452",-0.330235,-78.2018536471196,295.138501335632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.10338754643,0.0170522819583555
"1453",-0.330234,-78.2018521613381,295.337868087539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.10482961685,0.0176238393362694
"1454",-0.330233,-78.2018506759976,295.537194122393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.1063670352,0.0182008361664696
"1455",-0.330232,-78.2018491911018,295.736479088046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.10800086153,0.0187832675716315
"1456",-0.330231,-78.2018477066547,295.935722632443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.10973215382,0.019371128645906
"1457",-0.33023,-78.20184622266,296.13492440834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.11156196801,0.0202911014486945
"1458",-0.330229,-78.2018447391216,296.334084065061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.11349135793,0.0208924615459099
"1459",-0.330228,-78.2018432560433,296.533201254392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.11552137533,0.0214992335163303
"1460",-0.330227,-78.2018417734289,296.732275630575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.11765306985,0.0221114122782689
"1461",-0.330226,-78.2018402912822,296.931306842074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.11988748892,0.0227289927546491
"1462",-0.330225,-78.2018388096069,297.130294555084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.12222567804,0.0233519698054593
"1463",-0.330224,-78.201837328407,297.329238410069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.12466868023,0.0239803382844598
"1464",-0.330223,-78.2018358476861,297.528138074611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.12721753662,0.024614092986863
"1465",-0.330222,-78.201834367448,297.726993202301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.12987328599,0.0251470327228335
"1466",-0.330221,-78.2018328876965,297.92580344451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.13263696485,0.0255545523205862
"1467",-0.33022,-78.2018314084353,298.124568471479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.13550960775,0.0259589628446152
"1468",-0.330219,-78.2018299296683,298.323287928931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.13849224661,0.0264824717386263
"1469",-0.330218,-78.201828451399,298.521961493192,4077.57,"2021-12-18 11:12:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.14158591156,0.0270847628099389
"1470",-0.330217,-78.2018269736313,298.72058881022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.14479162996,0.0276449034650842
"1471",-0.330216,-78.2018254963688,298.91916955187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.14811042728,0.02816409806737
"1472",-0.330215,-78.2018240196153,299.117703377224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.15154332647,0.0286435497443372
"1473",-0.330214,-78.2018225433744,299.316189953677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.1550913483,0.0290844603765365
"1474",-0.330213,-78.2018210676499,299.514628941716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.15875551106,0.0294880306014067
"1475",-0.330212,-78.2018195924455,299.713020006621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.16253683075,0.0298554598290158
"1476",-0.330211,-78.2018181177648,299.911362818489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.16643632111,0.0301879462257459
"1477",-0.33021,-78.2018166436115,300.109657041665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.17045499335,0.0304866867512652
"1478",-0.330209,-78.2018151699892,300.307902347653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.17459385643,0.0307528771010372
"1479",-0.330208,-78.2018136969017,300.506098403378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.17885391681,0.0309877117848004
"1480",-0.330207,-78.2018122243525,300.704244881754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.1832361786,0.031192384072247
"1481",-0.330206,-78.2018107523453,300.90234144526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.18774164326,0.0313680860071852
"1482",-0.330205,-78.2018092808838,301.100387776423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.19237131022,0.0315160084523637
"1483",-0.330204,-78.2018078099714,301.298383544995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.19712617614,0.0316373410156656
"1484",-0.330203,-78.2018063396118,301.496328423204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.20200723526,0.0317332721437477
"1485",-0.330202,-78.2018048698088,301.694222085731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.20701547935,0.0318049890402049
"1486",-0.330201,-78.2018034005657,301.892064209732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.21215189772,0.0318536777299673
"1487",-0.3302,-78.2018019318862,302.089854472487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.21741747716,0.0318805230283495
"1488",-0.330199,-78.201800463774,302.28759254905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.22281320183,0.0318867085644366
"1489",-0.330198,-78.2017989962324,302.485278119298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.22834005349,0.0318734167697693
"1490",-0.330197,-78.2017975292652,302.682910863214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.23399901129,0.0318418288876505
"1491",-0.330196,-78.2017960628758,302.880490462107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.23979105184,0.0317931249768475
"1492",-0.330195,-78.2017945970677,303.078016598546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.2457171492,0.0317284839174133
"1493",-0.330194,-78.2017931318446,303.275488950585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.25177827465,0.0316490834071662
"1494",-0.330193,-78.2017916672099,303.47290720457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.25797539712,0.0315560999625092
"1495",-0.330192,-78.2017902031671,303.67027104933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.26430948296,0.0314507089378511
"1496",-0.330191,-78.2017887397197,303.867580163286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.27078149552,0.0313340845053744
"1497",-0.33019,-78.2017872768713,304.06483423319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.27739239578,0.0312073996815338
"1498",-0.330189,-78.2017858146252,304.262032951757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.28414314221,0.0310718263239915
"1499",-0.330188,-78.201784352985,304.459176003663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.29103469034,0.0309285351122953
"1500",-0.330187,-78.2017828919541,304.656263079548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.29806799317,0.0307786955792033
"1501",-0.330186,-78.2017814315359,304.853293872535,4077.57,"2021-12-18 11:12:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.3052440011,0.0306234761059241
"1502",-0.330185,-78.201779971734,305.050268070025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.31256366158,0.0304640439192543
"1503",-0.330184,-78.2017785125517,305.247185367746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.32002791962,0.0303015650990413
"1504",-0.330183,-78.2017770539925,305.444045455705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.32763771727,0.0301372045786205
"1505",-0.330182,-78.2017755960597,305.640848032236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.33539399413,0.0299721261506696
"1506",-0.330181,-78.2017741387568,305.83759279229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.3432976869,0.0298074924766676
"1507",-0.33018,-78.2017726820872,306.034279430967,4075.65,"2021-12-18 11:15:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.35134972947,0.0296444650700329
"1508",-0.330179,-78.2017712260542,306.230907648164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.35955105315,0.0294842043235175
"1509",-0.330178,-78.2017697706612,306.427477140424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.36790258629,0.0293278694916909
"1510",-0.330177,-78.2017683159116,306.623987612587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.37640525478,0.0291766187085719
"1511",-0.330176,-78.2017668618087,306.820438759139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.38505998122,0.0290316089854927
"1512",-0.330175,-78.2017654083559,307.016830286364,4078.53,"2021-12-18 11:13:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.39386768588,0.028893996214075
"1513",-0.330174,-78.2017639555564,307.213161897196,4079.01,"2021-12-18 11:13:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.40282928604,0.0287649351625371
"1514",-0.330174,-78.2017639555564,307.213161897196,4078.05,"2021-12-18 11:14:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.40282928604,0.0287649351625371
"1515",-0.330173,-78.2017625034138,307.409433291196,4075.17,"2021-12-18 11:15:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.41194569593,0.0286455794930853
"1516",-0.330172,-78.2017610519311,307.605644179748,4078.05,"2021-12-18 11:12:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.42121782749,0.0285370817548826
"1517",-0.330172,-78.2017610519311,307.605644179748,4077.57,"2021-12-18 11:14:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.42121782749,0.0285370817548826
"1518",-0.330171,-78.2017596011117,307.801794268534,4078.53,"2021-12-18 11:13:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.42925944186,0.0284405933859224
"1519",-0.330171,-78.2017596011117,307.801794268534,4078.05,"2021-12-18 11:13:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.42925944186,0.0284405933859224
"1520",-0.330171,-78.2017596011117,307.801794268534,4078.53,"2021-12-18 11:13:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.42925944186,0.0284405933859224
"1521",-0.330171,-78.2017596011117,307.801794268534,4077.57,"2021-12-18 11:15:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.42925944186,0.0284405933859224
"1522",-0.330171,-78.2017596011117,307.801794268534,4075.65,"2021-12-18 11:15:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.42925944186,0.0284405933859224
"1523",-0.330171,-78.2017596011117,307.801794268534,4074.69,"2021-12-18 11:16:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.42925944186,0.0284405933859224
"1524",-0.330171,-78.2017596011117,307.801794268534,4076.61,"2021-12-18 11:16:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.42925944186,0.0284405933859224
"1525",-0.33017,-78.201758150959,307.997883263373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.43575126994,0.0283572647261879
"1526",-0.330169,-78.2017567014762,308.193910869074,4076.13,"2021-12-18 11:15:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.44229243743,0.028288245006363
"1527",-0.330168,-78.2017552526665,308.389876803399,4078.05,"2021-12-18 11:14:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.4504790688,0.0282346823654826
"1528",-0.330168,-78.2017552526665,308.389876803399,4079.01,"2021-12-18 11:14:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.4504790688,0.0282346823654826
"1529",-0.330168,-78.2017552526665,308.389876803399,4077.09,"2021-12-18 11:14:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.4504790688,0.0282346823654826
"1530",-0.330167,-78.2017538045333,308.585780767948,4076.61,"2021-12-18 11:15:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.4597849095,0.0283594785716531
"1531",-0.330166,-78.2017523570798,308.781622480766,4073.72,"2021-12-18 11:16:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.46863259131,0.0283707386533782
"1532",-0.330165,-78.2017509103092,308.977401653065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.47703928072,0.028401815455498
"1533",-0.330164,-78.2017494642247,309.173117999683,4077.09,"2021-12-18 11:13:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.48502211472,0.0284538342857599
"1534",-0.330164,-78.2017494642247,309.173117999683,4078.53,"2021-12-18 11:14:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.48502211472,0.0284538342857599
"1535",-0.330163,-78.2017480188295,309.368771237946,4075.17,"2021-12-18 11:16:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.49259820053,0.0285279193878138
"1536",-0.330162,-78.201746574127,309.564361078325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.49978461499,0.0286251939406046
"1537",-0.330161,-78.2017451301201,309.759887244258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.50659840505,0.0287467800614112
"1538",-0.33016,-78.2017436868123,309.955349447676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.51305658674,0.0288827492150566
"1539",-0.330159,-78.2017422442065,310.150747416965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.5191761458,0.0290222979525572
"1540",-0.330158,-78.201740802306,310.346080864351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.52497403647,0.0291652353475523
"1541",-0.330157,-78.201739361114,310.541349515024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.53046718213,0.0293113706130385
"1542",-0.330156,-78.2017379206335,310.736553091981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.53567247468,0.0295673054869304
"1543",-0.330155,-78.2017364808677,310.931691324195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.54060677446,0.0299576237143402
"1544",-0.330154,-78.2017350418198,311.126763926819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.54528690962,0.0303591472256685
"1545",-0.330153,-78.2017336034928,311.321770637267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.54972967674,0.0306487508086597
"1546",-0.330152,-78.2017321658898,311.516711176804,4077.09,"2021-12-18 11:16:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.55395183971,0.0308667627800306
"1547",-0.330151,-78.201730729014,311.711585272684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.55797013007,0.0311346399427462
"1548",-0.33015,-78.2017292928683,311.906392659262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.56180124675,0.0314509901170828
"1549",-0.330149,-78.2017278574559,312.101133067574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.5654618557,0.0318144219309644
"1550",-0.330148,-78.2017264227798,312.295806229955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.56896858978,0.0322235448120654
"1551",-0.330147,-78.2017249888431,312.490411875422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.57233804842,0.032676969018231
"1552",-0.330146,-78.2017235556488,312.684949742422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.57558679774,0.0331733056036789
"1553",-0.330145,-78.2017221231998,312.879419567243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.57873137003,0.0337111664164788
"1554",-0.330144,-78.2017206914993,313.073821084003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.58178826367,0.0342891641192495
"1555",-0.330143,-78.2017192605502,313.268154032769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.58477394299,0.0349059121905119
"1556",-0.330142,-78.2017178303555,313.462418153773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.587704838,0.035560024916053
"1557",-0.330141,-78.2017164009182,313.65661318623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.5905973442,0.0362501173818706
"1558",-0.33014,-78.2017149722412,313.850738873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.59346782247,0.0369748054811
"1559",-0.330139,-78.2017135443274,314.044794959408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.59633259882,0.0377327059402961
"1560",-0.330138,-78.20171211718,314.238781181665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.59920796407,0.0385224362573491
"1561",-0.330137,-78.2017106908017,314.432697291205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.60211017402,0.0393426147843462
"1562",-0.330136,-78.2017092651954,314.626543034988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.60505544898,0.0401918606323966
"1563",-0.330135,-78.2017078403642,314.820318157801,NA,NA,"2021-06-18","EOS_1",2.665,1,11,"new",386.165833333333,7.9255,62.4433,7.841,626.9214,430.071888494669,4077.60805997359,0.041068793766559
"1564",-0.330134,-78.2017064163108,315.014022410394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.61113989684,0.0419720349592256
"1565",-0.330133,-78.2017049930382,315.207655542505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.61431133171,0.04290020576225
"1566",-0.330132,-78.2017035705492,315.401217305196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.61759035506,0.0438519285762009
"1567",-0.330131,-78.2017021488467,315.59470745431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.62099300755,0.0448258265991961
"1568",-0.33013,-78.2017007279336,315.78812573775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.62453529321,0.0458205238363969
"1569",-0.330129,-78.2016993078126,315.981471916304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.62823317965,0.0468346451292621
"1570",-0.330128,-78.2016978884866,316.174745741671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.6321025975,0.0478668161066585
"1571",-0.330127,-78.2016964699585,316.367946976111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.63615944063,0.0489156632371343
"1572",-0.330126,-78.2016950522309,316.561075375108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.64041956562,0.0499798137957027
"1573",-0.330125,-78.2016936353067,316.754130701238,4077.09,"2021-12-18 11:16:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.64489879191,0.0510578958706126
"1574",-0.330124,-78.2016922191888,316.947112707993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.64961290126,0.0515915319875015
"1575",-0.330123,-78.2016908038797,317.140021170992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.65457763836,0.0526778156665704
"1576",-0.330122,-78.2016893893824,317.332855841731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.65980870951,0.0537750224349671
"1577",-0.330121,-78.2016879756996,317.52561649152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.66532178362,0.0548818028578035
"1578",-0.33012,-78.2016865628338,317.718302886055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.67113249136,0.0559968083109966
"1579",-0.330119,-78.201685150788,317.910914794647,4077.57,"2021-12-18 11:17:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.6772564253,0.057118690949717
"1580",-0.330118,-78.2016837395647,318.103451979843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.68370913941,0.0587460477215251
"1581",-0.330117,-78.2016823291668,318.295914217063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.69050614955,0.0598720440292584
"1582",-0.330116,-78.2016809195968,318.488301273789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.69766293266,0.0610007360741035
"1583",-0.330115,-78.2016795108574,318.680612926918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.70519492724,0.0621307986356722
"1584",-0.330114,-78.2016781029514,318.872848945409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.7131175325,0.0632609072267828
"1585",-0.330113,-78.2016766958812,319.065009108789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.72144610903,0.0643897382294873
"1586",-0.330112,-78.2016752896497,319.257093190958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.73019597796,0.0655159687700507
"1587",-0.330111,-78.2016738842593,319.449100968301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.73938242115,0.0666382768152419
"1588",-0.33011,-78.2016724797127,319.641032223121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.74902068129,0.0677553411219146
"1589",-0.330109,-78.2016710760125,319.832886732127,4077.57,"2021-12-18 11:17:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.75912596116,0.0688658412356795
"1590",-0.330109,-78.2016710760125,319.832886732127,4076.13,"2021-12-18 11:17:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.75912596116,0.0688658412356795
"1591",-0.330108,-78.2016696731613,320.024664277939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.76956969289,0.0699684575065737
"1592",-0.330107,-78.2016682711617,320.216364644517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.78021211051,0.0710618711492088
"1593",-0.330106,-78.2016668700161,320.407987615958,4078.05,"2021-12-18 11:17:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.79105159199,0.0721447640970221
"1594",-0.330105,-78.2016654697272,320.599532974234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.80208651765,0.0732158191540314
"1595",-0.330104,-78.2016640702975,320.791000509531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.81331527082,0.0742737199176631
"1596",-0.330103,-78.2016626717295,320.982390007605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.8247362371,0.0753171508116997
"1597",-0.330102,-78.2016612740257,321.173701255509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.83634780473,0.0763447970190665
"1598",-0.330101,-78.2016598771886,321.36493404969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.84814836507,0.0773553446135643
"1599",-0.3301,-78.2016584812208,321.556088176377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.86013631146,0.0783474804356155
"1600",-0.330099,-78.2016570861246,321.747163432338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.8723100405,0.0793198921682832
