"","lat_fit","lon_fit","lon_dist","lat_dist","lat","lon","ele","time","Date","EOS_no","Flux_ave","Point","CO2_ppm_ave","adjusted_ppm","AirTemp_c","VaisalaType","Total_hPa","COLM_waterTempAve","ele_fit","dist_diff","Total_flux","dist","slope50m"
"650",-0.34509041087091,-78.1992242488802,-78.1992506289415,-0.34510041087091,-0.345113296061754,-78.1992118153721,3914.63,2021-07-16 13:28:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3915.95738698636,3.14047729937977,NA,756.681853700771,-0.0944388521400171
"651",-0.34509041087091,-78.1992242488802,-78.1992506289415,-0.34510041087091,-0.345104495063424,-78.1992212869227,3916.07,2021-07-16 13:28:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3915.95738698636,0,NA,756.681853700771,-0.0944388521400171
"652",-0.34509041087091,-78.1992242488802,-78.1992506289415,-0.34510041087091,-0.345110697671771,-78.199219526723,3916.55,2021-07-16 13:29:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3915.95738698636,0,NA,756.681853700771,-0.0944388521400171
"653",-0.34509041087091,-78.1992242488802,-78.1992506289415,-0.34510041087091,-0.345070464536548,-78.1992191076279,3922.32,2021-07-16 13:29:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3915.95738698636,0,NA,756.681853700771,-0.0944388521400171
"654",-0.34509041087091,-78.1992242488802,-78.1992506289415,-0.34510041087091,-0.345079684630036,-78.1992223765701,3913.18,2021-07-16 13:34:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3915.95738698636,0,NA,756.681853700771,-0.0944388521400171
"655",-0.34509041087091,-78.1992242488802,-78.1992506289415,-0.34510041087091,-0.345100220292807,-78.1992103904486,3914.15,2021-07-16 13:34:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3915.95738698636,0,NA,756.681853700771,-0.0944388521400171
"649",-0.34510041087091,-78.1992506289415,-78.199276799122,-0.34511041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3915.58956405904,3.11864191492305,NA,759.800495615694,-0.0970244541459527
"647",-0.34511041087091,-78.199276799122,-78.1993027776346,-0.34512041087091,-0.345070883631706,-78.1992788705975,3921.35,2021-07-16 13:20:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3915.21267610778,3.09872081034047,NA,762.899216426035,-0.100606626865511
"648",-0.34511041087091,-78.199276799122,-78.1993027776346,-0.34512041087091,-0.345111032947898,-78.1992891803384,3911.26,2021-07-16 13:32:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3915.21267610778,0,NA,762.899216426035,-0.100606626865511
"645",-0.34512041087091,-78.1993027776346,-78.1993284465164,-0.34513041087091,-0.345128634944558,-78.1993018370122,3921.84,2021-07-16 13:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3914.8328592278,3.06657938981817,NA,765.965795815853,-0.102930019129843
"646",-0.34512041087091,-78.1993027776346,-78.1993284465164,-0.34513041087091,-0.345131233334541,-78.1992957182229,3914.63,2021-07-16 13:31:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3914.8328592278,0,NA,765.965795815853,-0.102930019129843
"642",-0.34513041087091,-78.1993284465164,-78.1993538117814,-0.34514041087091,-0.34509108401835,-78.199351709336,3915.59,2021-07-16 13:13:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3914.45771793472,3.03511182980276,NA,769.000907645656,-0.104966838931011
"643",-0.34513041087091,-78.1993284465164,-78.1993538117814,-0.34514041087091,-0.345131233334541,-78.1993315089494,3919.43,2021-07-16 13:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3914.45771793472,0,NA,769.000907645656,-0.104966838931011
"644",-0.34513041087091,-78.1993284465164,-78.1993538117814,-0.34514041087091,-0.345157384872437,-78.1993052735925,3916.07,2021-07-16 13:31:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3914.45771793472,0,NA,769.000907645656,-0.104966838931011
"636",-0.34514041087091,-78.1993538117814,-78.1993783227211,-0.34515041087091,-0.345105668529868,-78.1993564870209,3912.7,2021-07-16 13:12:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3914.09294486034,2.94684447264279,NA,771.947752118298,-0.10659793636889
"637",-0.34514041087091,-78.1993538117814,-78.1993783227211,-0.34515041087091,-0.345095526427031,-78.1993690598756,3915.11,2021-07-16 13:13:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3914.09294486034,0,NA,771.947752118298,-0.10659793636889
"638",-0.34514041087091,-78.1993538117814,-78.1993783227211,-0.34515041087091,-0.34512335434556,-78.1993665453047,3912.7,2021-07-16 13:17:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3914.09294486034,0,NA,771.947752118298,-0.10659793636889
"639",-0.34514041087091,-78.1993538117814,-78.1993783227211,-0.34515041087091,-0.345130898058414,-78.1993662938476,3917.51,2021-07-16 13:19:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3914.09294486034,0,NA,771.947752118298,-0.10659793636889
"640",-0.34514041087091,-78.1993538117814,-78.1993783227211,-0.34515041087091,-0.345130814239383,-78.1993599236012,3919.91,2021-07-16 13:19:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3914.09294486034,0,NA,771.947752118298,-0.10659793636889
"641",-0.34514041087091,-78.1993538117814,-78.1993783227211,-0.34515041087091,-0.345148583874106,-78.1993549782783,3915.11,2021-07-16 13:30:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3914.09294486034,0,NA,771.947752118298,-0.10659793636889
"632",-0.34515041087091,-78.1993783227211,-78.1994026671693,-0.34516041087091,-0.345130730420351,-78.1993822194636,3912.22,2021-07-16 13:12:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3913.75041276074,2.92969266551484,NA,774.877444783813,-0.107861138202983
"633",-0.34515041087091,-78.1993783227211,-78.1994026671693,-0.34516041087091,-0.345129556953907,-78.1993840634823,3914.63,2021-07-16 13:18:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3913.75041276074,0,NA,774.877444783813,-0.107861138202983
"634",-0.34515041087091,-78.1993783227211,-78.1994026671693,-0.34516041087091,-0.345124695450068,-78.1993776932359,3914.15,2021-07-16 13:18:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3913.75041276074,0,NA,774.877444783813,-0.107861138202983
"635",-0.34515041087091,-78.1993783227211,-78.1994026671693,-0.34516041087091,-0.344848344102502,-78.199499566108,3910.78,2021-07-16 13:33:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3913.75041276074,0,NA,774.877444783813,-0.107861138202983
"629",-0.34516041087091,-78.1994026671693,-78.1994260581004,-0.34517041087091,-0.345146153122187,-78.1994139868766,3911.26,2021-07-16 13:11:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3913.4264562264,2.83179763027499,NA,777.709242414088,-0.108499559344509
"630",-0.34516041087091,-78.1994026671693,-78.1994260581004,-0.34517041087091,-0.34513265825808,-78.1994031742215,3915.11,2021-07-16 13:14:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3913.4264562264,0,NA,777.709242414088,-0.108499559344509
"631",-0.34516041087091,-78.1994026671693,-78.1994260581004,-0.34517041087091,-0.345155373215675,-78.1993968877941,3910.3,2021-07-16 13:17:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3913.4264562264,0,NA,777.709242414088,-0.108499559344509
"627",-0.34517041087091,-78.1994260581004,-78.1994488805808,-0.34518041087091,-0.345193594694138,-78.1994156632572,3908.86,2021-07-16 13:10:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3913.13387332728,2.77372500300532,NA,780.482967417093,-0.108867052478848
"628",-0.34517041087091,-78.1994260581004,-78.1994488805808,-0.34518041087091,-0.345198875293136,-78.199414992705,3911.26,2021-07-16 13:11:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3913.13387332728,0,NA,780.482967417093,-0.108867052478848
"626",-0.34518041087091,-78.1994488805808,-78.1994705968519,-0.34519041087091,-0.344857312738895,-78.199584055692,3911.26,2021-07-16 13:33:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3912.86684469687,2.66139577296354,NA,783.144363190057,-0.108723191389353
"624",-0.34519041087091,-78.1994705968519,-78.1994919351284,-0.34520041087091,-0.34519518725574,-78.1994799524546,3913.66,2021-07-16 13:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3912.62470684192,2.62323504581553,NA,785.767598235873,-0.108359789043319
"625",-0.34519041087091,-78.1994705968519,-78.1994919351284,-0.34520041087091,-0.345179429277778,-78.1994719058275,3911.26,2021-07-16 13:14:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3912.62470684192,0,NA,785.767598235873,-0.108359789043319
"623",-0.34520041087091,-78.1994919351284,-78.1995122818003,-0.34521041087091,-0.345197785645723,-78.1994895078242,3907.9,2021-07-16 13:16:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3912.3978363944,2.52371874191113,NA,788.291316977784,-0.107889853487257
"621",-0.34521041087091,-78.1995122818003,-78.1995314141041,-0.34522041087091,-0.345198791474104,-78.1995061878115,3913.18,2021-07-16 13:09:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3912.18908580781,2.4031394267011,NA,790.694456404485,-0.10725636678049
"622",-0.34521041087091,-78.1995122818003,-78.1995314141041,-0.34522041087091,-0.345197869464755,-78.1995068583637,3915.59,2021-07-16 13:09:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3912.18908580781,0,NA,790.694456404485,-0.10725636678049
"620",-0.34522041087091,-78.1995314141041,-78.1995495503993,-0.34523041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3911.99762374065,2.30545128448887,NA,792.999907688974,-0.106431938835609
"619",-0.34523041087091,-78.1995495503993,-78.1995667717956,-0.34524041087091,-0.3452093526721,-78.199555054307,3912.7,2021-07-16 13:08:30,"2021-07-07","EOS_2",0.33,6,828.538461538462,1245.90956798031,6.903,"old",625.7264,8.7295,3911.81945975856,2.21681165525428,NA,795.216719344228,-0.10537229543841
"618",-0.34524041087091,-78.1995667717956,-78.1995827774082,-0.34525041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3911.65218543551,2.1008743760384,NA,797.317593720266,-0.103696618642325
"612",-0.34525041087091,-78.1995827774082,-78.1995977411825,-0.34526041087091,-0.345233157277107,-78.1995902583003,3901.17,2021-07-16 13:05:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3911.49640289485,2.00346140856414,NA,799.32105512883,-0.103018156815994
"613",-0.34525041087091,-78.1995827774082,-78.1995977411825,-0.34526041087091,-0.345236761495471,-78.1996014900506,3913.18,2021-07-16 13:06:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3911.49640289485,0,NA,799.32105512883,-0.103018156815994
"614",-0.34525041087091,-78.1995827774082,-78.1995977411825,-0.34526041087091,-0.345244808122516,-78.1995952874422,3903.57,2021-07-16 13:07:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3911.49640289485,0,NA,799.32105512883,-0.103018156815994
"615",-0.34525041087091,-78.1995827774082,-78.1995977411825,-0.34526041087091,-0.345229636877775,-78.199586905539,3915.59,2021-07-16 13:07:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3911.49640289485,0,NA,799.32105512883,-0.103018156815994
"616",-0.34525041087091,-78.1995827774082,-78.1995977411825,-0.34526041087091,-0.345236761495471,-78.1995835527778,3916.55,2021-07-16 13:08:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3911.49640289485,0,NA,799.32105512883,-0.103018156815994
"617",-0.34525041087091,-78.1995827774082,-78.1995977411825,-0.34526041087091,-0.345247238874435,-78.1995776854455,3914.63,2021-07-16 13:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3911.49640289485,0,NA,799.32105512883,-0.103018156815994
"611",-0.34526041087091,-78.1995977411825,-78.1996116892911,-0.34527041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3911.34954186752,1.91049242968336,NA,801.231547558514,-0.102163104834881
"609",-0.34527041087091,-78.1996116892911,-78.1996242957109,-0.34528041087091,-0.345261488109827,-78.1996124703437,3915.11,2021-07-16 13:06:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3911.2103575722,1.79122728363268,NA,803.022774842146,-0.101269375785487
"610",-0.34527041087091,-78.1996116892911,-78.1996242957109,-0.34528041087091,-0.345273558050394,-78.1996161583811,3901.17,2021-07-16 13:16:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3911.2103575722,0,NA,803.022774842146,-0.101269375785487
"608",-0.34528041087091,-78.1996242957109,-78.1996360235429,-0.34529041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3911.0800521444,1.7156823696389,NA,804.738457211785,-0.100607560768289
"607",-0.34529041087091,-78.1996360235429,-78.19964670678,-0.34530041087091,-0.345300296321511,-78.1996325869113,3896.36,2021-07-16 13:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3910.95492019664,1.62894846431152,NA,806.367405676097,-0.099395467436984
"606",-0.34530041087091,-78.19964670678,-78.1996562077755,-0.34531041087091,-0.345303397625685,-78.1996356043965,3899.24,2021-07-16 13:04:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3910.83539778863,1.53550554554141,NA,807.902911221638,-0.0988640518025723
"605",-0.34531041087091,-78.1996562077755,-78.1996646093672,-0.34532041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3910.72173294808,1.45392025516185,NA,809.3568314768,-0.0972261710855599
"604",-0.34532041087091,-78.1996646093672,-78.1996719949203,-0.34533041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3910.61290944947,1.38387819277409,NA,810.740709669574,-0.0968268147098002
"603",-0.34533041087091,-78.1996719949203,-78.1996784560029,-0.34534041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3910.5079854392,1.32532888690497,NA,812.066038556479,-0.0949734074096206
"602",-0.34534041087091,-78.1996784560029,-78.1996839170875,-0.34535041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3910.40604578942,1.26837000633464,NA,813.334408562814,-0.0944174346148648
"601",-0.34535041087091,-78.1996839170875,-78.199688366915,-0.34536041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3910.30695574692,1.21842854154511,NA,814.552837104359,-0.0924337356255851
"600",-0.34536041087091,-78.199688366915,-78.1996922164575,-0.34537041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3910.21018150855,1.19282582017286,NA,815.745662924532,-0.0922924901247869
"599",-0.34537041087091,-78.1996922164575,-78.1996950613347,-0.34538041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3910.11377483814,1.15736424307011,NA,816.903027167602,-0.0921587427141571
"598",-0.34538041087091,-78.1996950613347,-78.1996975475713,-0.34539041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3910.01851146633,1.14708319946459,NA,818.050110367067,-0.090242053026922
"597",-0.34539041087091,-78.1996975475713,-78.1996988356867,-0.34540041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3909.92227980035,1.12239187537398,NA,819.17250224244,-0.0902241199080228
"596",-0.34540041087091,-78.1996988356867,-78.1996998883903,-0.34541041087091,-0.345410434529185,-78.1996413879097,3905.97,2021-07-16 13:15:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3909.82623855622,1.11934581895974,NA,820.2918480614,-0.0902430607560566
"595",-0.34541041087091,-78.1996998883903,-78.1997004959389,-0.34542041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3909.7284759524,1.11524742784673,NA,821.407095489247,-0.0884343469196421
"593",-0.34542041087091,-78.1997004959389,-78.1997005711641,-0.34543041087091,-0.345422672107816,-78.1996605824679,3911.74,2021-07-16 13:03:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3909.62897588631,1.11322640321691,NA,822.520321892464,-0.088577248696974
"594",-0.34542041087091,-78.1997004959389,-78.1997005711641,-0.34543041087091,-0.34541848115623,-78.1996828783303,3914.15,2021-07-16 13:04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3909.62897588631,0,NA,822.520321892464,-0.088577248696974
"591",-0.34543041087091,-78.1997005711641,-78.1997002258996,-0.34544041087091,-0.34542920999229,-78.1996850576252,3913.66,2021-07-16 12:46:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3909.52744421068,1.11385819254599,NA,823.63418008501,-0.0871803751748828
"592",-0.34543041087091,-78.1997005711641,-78.1997002258996,-0.34544041087091,-0.3454321436584,-78.1996904220432,3918.47,2021-07-16 12:47:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3909.52744421068,0,NA,823.63418008501,-0.0871803751748828
"589",-0.34544041087091,-78.1997002258996,-78.1996997169795,-0.34545041087091,-0.345442956313491,-78.1996750831604,3908.86,2021-07-16 12:46:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3909.4235172952,1.11463550898924,NA,824.748815593999,-0.0874059299967274
"590",-0.34544041087091,-78.1997002258996,-78.1996997169795,-0.34545041087091,-0.345438681542873,-78.1996781006455,3910.78,2021-07-16 13:03:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3909.4235172952,0,NA,824.748815593999,-0.0874059299967274
"585",-0.34545041087091,-78.1996997169795,-78.1996989144264,-0.34546041087091,-0.345450164750218,-78.1997097842395,3905.97,2021-07-16 12:45:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3909.3170511592,1.11677402090027,NA,825.865589614899,-0.0875839531895482
"586",-0.34545041087091,-78.1996997169795,-78.1996989144264,-0.34546041087091,-0.345445387065411,-78.1996806990355,3904.53,2021-07-16 13:00:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3909.3170511592,0,NA,825.865589614899,-0.0875839531895482
"587",-0.34545041087091,-78.1996997169795,-78.1996989144264,-0.34546041087091,-0.345448739826679,-78.1996541284025,3906.45,2021-07-16 13:02:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3909.3170511592,0,NA,825.865589614899,-0.0875839531895482
"588",-0.34545041087091,-78.1996997169795,-78.1996989144264,-0.34546041087091,-0.345445973798633,-78.1996831297874,3909.34,2021-07-16 13:02:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3909.3170511592,0,NA,825.865589614899,-0.0875839531895482
"583",-0.34546041087091,-78.1996989144264,-78.1996979843671,-0.34547041087091,-0.345460725948215,-78.1996628455818,3905.97,2021-07-16 13:01:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3909.20777959341,1.1179989911019,NA,826.983588606001,-0.0862891792595656
"584",-0.34546041087091,-78.1996989144264,-78.1996979843671,-0.34547041087091,-0.34545561298728,-78.1996699701995,3908.86,2021-07-16 13:01:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3909.20777959341,0,NA,826.983588606001,-0.0862891792595656
"582",-0.34547041087091,-78.1996979843671,-78.1996969620046,-0.34548041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3909.09821980425,1.11899727146056,NA,828.102585877462,-0.0864368532614726
"581",-0.34548041087091,-78.1996969620046,-78.199695894317,-0.34549041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3908.99069236123,1.11952166916046,NA,829.222107546622,-0.0855480168481457
"578",-0.34549041087091,-78.199695894317,-78.1996948818838,-0.34550041087091,-0.345488218590617,-78.1997048389167,3905.97,2021-07-16 12:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3908.88490567028,1.11888539627859,NA,830.340992942901,-0.0856731537951788
"579",-0.34549041087091,-78.199695894317,-78.1996948818838,-0.34550041087091,-0.345485368743539,-78.1996926851571,3917.03,2021-07-16 12:51:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3908.88490567028,0,NA,830.340992942901,-0.0856731537951788
"580",-0.34549041087091,-78.199695894317,-78.1996948818838,-0.34550041087091,-0.345491655170918,-78.1996698025614,3911.26,2021-07-16 12:52:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3908.88490567028,0,NA,830.340992942901,-0.0856731537951788
"574",-0.34550041087091,-78.1996948818838,-78.199694112331,-0.34551041087091,-0.34549810923636,-78.1997145619243,3900.69,2021-07-16 12:43:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3908.78062777892,1.11648615706605,NA,831.457479099967,-0.0857888923550476
"575",-0.34550041087091,-78.1996948818838,-78.199694112331,-0.34551041087091,-0.345508167520165,-78.1997490953654,3911.74,2021-07-16 12:47:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3908.78062777892,0,NA,831.457479099967,-0.0857888923550476
"576",-0.34550041087091,-78.1996948818838,-78.199694112331,-0.34551041087091,-0.345502719283104,-78.1996729038656,3921.35,2021-07-16 12:49:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3908.78062777892,0,NA,831.457479099967,-0.0857888923550476
"577",-0.34550041087091,-78.1996948818838,-78.199694112331,-0.34551041087091,-0.345502719283104,-78.1997197587043,3901.17,2021-07-16 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3908.78062777892,0,NA,831.457479099967,-0.0857888923550476
"569",-0.34551041087091,-78.199694112331,-78.199693470185,-0.34552041087091,-0.345512693747878,-78.1997360195965,3922.8,2021-07-16 12:49:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3908.67767719087,1.11548760155097,NA,832.572966701518,-0.0851670990796771
"570",-0.34551041087091,-78.199694112331,-78.199693470185,-0.34552041087091,-0.345509340986609,-78.1996996421367,3913.66,2021-07-16 12:52:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3908.67767719087,0,NA,832.572966701518,-0.0851670990796771
"571",-0.34551041087091,-78.199694112331,-78.199693470185,-0.34552041087091,-0.34550741314888,-78.1996883265674,3911.26,2021-07-16 12:53:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3908.67767719087,0,NA,832.572966701518,-0.0851670990796771
"572",-0.34551041087091,-78.199694112331,-78.199693470185,-0.34552041087091,-0.345513029024005,-78.1996765080839,3912.7,2021-07-16 12:53:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3908.67767719087,0,NA,832.572966701518,-0.0851670990796771
"573",-0.34551041087091,-78.199694112331,-78.199693470185,-0.34552041087091,-0.345513699576259,-78.1996822077781,3912.22,2021-07-16 12:54:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3908.67767719087,0,NA,832.572966701518,-0.0851670990796771
"566",-0.34552041087091,-78.199693470185,-78.1996928111854,-0.34553041087091,-0.345523506402969,-78.1997224409133,3899.73,2021-07-16 12:42:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3908.57558103211,1.1156093951015,NA,833.688576096619,-0.0852921170839393
"567",-0.34552041087091,-78.199693470185,-78.1996928111854,-0.34553041087091,-0.345518309623003,-78.1996837165207,3901.17,2021-07-16 12:42:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3908.57558103211,0,NA,833.688576096619,-0.0852921170839393
"568",-0.34552041087091,-78.199693470185,-78.1996928111854,-0.34553041087091,-0.345518058165908,-78.1997195072472,3901.17,2021-07-16 12:43:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3908.57558103211,0,NA,833.688576096619,-0.0852921170839393
"562",-0.34553041087091,-78.1996928111854,-78.1996925790511,-0.34554041087091,-0.345531972125173,-78.1997081916779,3901.65,2021-07-16 12:41:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3908.47389760721,1.11349478652284,NA,834.802070883142,-0.0850757613076678
"563",-0.34553041087091,-78.1996928111854,-78.1996925790511,-0.34554041087091,-0.345533229410648,-78.1997334212065,3916.55,2021-07-16 12:48:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3908.47389760721,0,NA,834.802070883142,-0.0850757613076678
"564",-0.34553041087091,-78.1996928111854,-78.1996925790511,-0.34554041087091,-0.345529038459063,-78.1996940262616,3921.35,2021-07-16 12:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3908.47389760721,0,NA,834.802070883142,-0.0850757613076678
"565",-0.34553041087091,-78.1996928111854,-78.1996925790511,-0.34554041087091,-0.345534402877092,-78.1996749155223,3918.95,2021-07-16 12:51:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3908.47389760721,0,NA,834.802070883142,-0.0850757613076678
"560",-0.34554041087091,-78.1996925790511,-78.1996927039781,-0.34555041087091,-0.345540270209312,-78.1997358519584,3911.26,2021-07-16 12:48:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3908.3724926089,1.11328176816374,NA,835.915352651306,-0.0852279504516195
"561",-0.34554041087091,-78.1996925790511,-78.1996927039781,-0.34555041087091,-0.345541778951883,-78.199689751491,3911.74,2021-07-16 12:54:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3908.3724926089,0,NA,835.915352651306,-0.0852279504516195
"559",-0.34555041087091,-78.1996927039781,-78.1996931450664,-0.34556041087091,-0.345545550808311,-78.199734678492,3901.65,2021-07-16 12:44:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3908.27085621926,1.11427725215469,NA,837.02962990346,-0.0851669413267316
"558",-0.34556041087091,-78.1996931450664,-78.1996939461469,-0.34557041087091,-0.345554687082767,-78.1997200101614,3905.97,2021-07-16 12:44:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3908.16854118629,1.11676091846391,NA,838.146390821924,-0.0853728904367613
"556",-0.34557041087091,-78.1996939461469,-78.199695095465,-0.34558041087091,-0.345573043450713,-78.1996906735003,3921.35,2021-07-16 12:50:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3908.06506984129,1.12052279672378,NA,839.266913618648,-0.0855992945559207
"557",-0.34557041087091,-78.1996939461469,-78.199695095465,-0.34558041087091,-0.345566254109144,-78.1997225247324,3909.82,2021-07-16 12:55:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3908.06506984129,0,NA,839.266913618648,-0.0855992945559207
"555",-0.34558041087091,-78.199695095465,-78.199696951135,-0.34559041087091,-0.345573630183935,-78.1997264642268,3903.09,2021-07-16 12:59:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3907.95997486303,1.13219849932534,NA,840.399112117973,-0.085808592256111
"554",-0.34559041087091,-78.199696951135,-78.1996990486233,-0.34560041087091,-0.345581592991948,-78.1997329182923,3904.53,2021-07-16 12:41:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3907.85213866881,1.13741774106654,NA,841.53652985904,-0.0861260597051023
"553",-0.34560041087091,-78.1996990486233,-78.1997015823941,-0.34561041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3907.7417839554,1.14837135509504,NA,842.684901214135,-0.0866260475367174
"552",-0.34561041087091,-78.1997015823941,-78.1997046489952,-0.34562041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3907.62794684956,1.16435983554436,NA,843.849261049679,-0.0870680960528998
