"","x_pred","name","x","depth","width","ele_arcpro","slope_mid","slope_up20","dist_diff","catchment_ha","Q_m3s","Flux_ave","adjusted_ppm","WaterTemp_c","Total_hPa","AirTemp_c","v_ms","eD","k600_eq1","k600_eq1_ulsethcorrection","k600_eq1_final","pCO2_air_ppm","air_pressure_atm","water_pressure_atm","pCO2_air_atm","pCO2_w_atm","KH_mol.l.atm","KH_mol.m3.atm","Sc_co2","k.m.d_eq1","F_mol_m2_d_eq1","F_CO2_molperd_eq1","dist","flux_sum"
"11967",1165.3,"Colm",1260,54,102,3898.608398,0.00025,0.00025,10,193.8555,0.0383198511863636,1.14812765957447,979.883768232766,7.12495744680851,626.752587234042,6.85291914893617,0.0695712621393675,0.000170623520396799,16.3845400896418,0.0221982847811059,16.3845400896418,418.53,0.618849,0.619816841,0.00025900687197,0.000607348461773209,0.0592574576221365,59.2574576221365,1225.58712008277,15.8097356560989,0.326341986359743,0.998606478260814,NA,283.679245057138
"13025",1172.6,"Colm",1270,78,40,3898.608398,0.00025,0.00025,NA,194.31,0.0384216256896144,1.16366554054054,977.915119822297,7.13164993026499,626.744133108108,6.85312837837838,0.123146236184661,0.000302016144242882,16.7152912978323,0.0435460839970412,16.7152912978323,418.53,0.618849,0.619816841,0.00025900687197,0.000606128260334393,0.0592453427676085,59.2453427676085,1225.08720958998,16.1292124248338,0.33170250576274,0.398043006915288,NA,284.077288064054
"12158",1184.3,"Colm",1280,43,80,3898.608398,0.00025,0.00025,10,194.4693,0.0384573046266605,1.48830236486486,973.752896663176,7.13994839609484,626.749560472973,6.85353040540541,0.111794490193781,0.000274175987200247,16.6588080255855,0.038849750082573,16.6588080255855,418.53,0.618849,0.619816841,0.00025900687197,0.000603548444324369,0.0592303249775119,59.2303249775118,1224.46767970532,16.0751161529793,0.32804986734818,0.787319681635633,NA,284.864607745689
"12275",1195.9,"Colm",1290,51,93,3898.608398,0.00025,0.00025,10,194.6727,0.0385028664184339,1.80748310810811,969.660626834459,7.14810739191074,626.754896621622,6.85392567567568,0.0811782973190679,0.000199089774175014,16.4732620585069,0.0266312336147094,16.4732620585069,418.53,0.618849,0.619816841,0.00025900687197,0.000601011986566614,0.0592155641652141,59.2155641652141,1223.85893228962,15.8964665936088,0.321935651713387,0.89820046828035,NA,285.76280821397
"13026",1207.6,"Colm",1300,52,90,3898.608398,0.00025,0.00025,10,194.8221,0.0385363361821441,2.12939189189189,965.533380340541,7.15633612273361,626.760278378378,6.85432432432432,0.082342598679795,0.000201945223262197,16.4814747473535,0.0270825247632551,16.4814747473535,418.53,0.618849,0.619816841,0.00025900687197,0.000598453849682725,0.0592006817879874,59.2006817879874,1223.24535347024,15.904790509491,0.319614598579897,0.862959416165722,NA,286.625767630135
"12493",1217.5,"Colm",1310,25,125,3898.608398,0.00025,0.00025,10,210.1815,0.0419950412234201,2.41310810810811,961.895807159459,7.16358856345886,626.765021621622,6.85467567567568,0.134384131914944,0.000329577083521401,16.7664604613244,0.0482728328815899,16.7664604613244,418.53,0.618849,0.619816841,0.00025900687197,0.000596199220564721,0.0591875689417155,59.1875689417155,1222.70488132946,16.1801621404828,0.322917129167488,1.21093923437808,NA,287.836706864513
"13028",1227.1,"Colm",1320,120,250,3898.608398,0.00025,0.00025,10,210.2562,0.042011946656538,2.66436,959.0508067216,7.17035285913529,626.7694,6.855,0.014003982218846,0.0000343447663917198,15.4905919406943,0.00334833565394386,15.4905919406943,418.53,0.618849,0.619816841,0.00025900687197,0.000594435841380684,0.0591753419200401,59.1753419200401,1222.20104808432,14.9492169170759,0.296728859613693,2.2254664471027,NA,290.062173311616
"13029",1236.8,"Colm",1330,35,145,3898.608398,0.00025,0.00025,10,210.3291,0.0420284454979381,1.611,1009.81398946,7.17725662482566,626.7694,6.855,0.0828146709318977,0.000203102980460479,16.4847727387596,0.0272658316313104,16.4847727387596,418.53,0.618849,0.619816841,0.00025900687197,0.000625899716944705,0.0591628660076072,59.1628660076072,1221.68708611379,15.9089870250807,0.345327348650404,1.50217396662926,NA,291.564347278245
"12785",1246.5,"Colm",1340,62,93,3898.608398,0.00025,0.00025,10,210.3696,0.0420376118487079,1.345,1022.632975,7.179,626.7694,6.855,0.0729060212429897,0.000178802017098432,16.4114112453377,0.0234591875300716,16.4114112453377,418.53,0.618849,0.619816841,0.00025900687197,0.000633845140066932,0.0591597160378301,59.1597160378301,1221.55733919432,15.8382720345944,0.351218837736185,0.979900557283956,NA,292.544247835529
"12883",1256.2,"Colm",1350,58,105,3898.608398,0.00025,0.00025,10,210.3777,0.0420394451469517,1.345,1022.632975,7.179,626.7694,6.855,0.0690302875976218,0.000169296780333168,16.3800641531577,0.0219947476324872,16.3800641531577,418.53,0.618849,0.619816841,0.00025900687197,0.000633845140066932,0.0591597160378301,59.1597160378301,1221.55733919432,15.8080196835918,0.35054798200554,1.10422614331745,NA,293.648473978847
"4703",11.8,"Ante",10,3,22,4324.359863,0.20263588,NA,10,0.2916,0.0000243405951900302,1,5341.61136,9.09625,627.6114,6.667,0.0036879689681864,0.00733115855372801,18.6893387289025,1.87679657016886,18.6893387289025,418.53,0.618849,0.619816841,0.00025900687197,0.00331082067900491,0.0558173603337977,55.8173603337977,1088.5333534522,18.1409242893942,3.09020107096117,2.03953270683437,NA,2.03953270683437
"273",22.6,"Ante",20,5,23,4322.057129,0.276163254,0.22132891,10,0.3672,0.0000316028050515281,0.530135135135135,3254.15575167568,8.99804054054054,627.675589189189,6.66648648648649,0.0027480700044807,0.00744496551518699,18.6994179261459,1.91122357309083,18.6994179261459,418.53,0.618849,0.619816841,0.00025900687197,0.0020169805381256,0.0559828121368004,55.9828121368004,1094.89863593882,18.1454170698944,1.78580498224537,1.23220543774931,NA,3.27173814458368
"4705",33.4,"Ante",30,11,16,4318.401367,0.284174566,0.338873141,10,0.5364,0.0000485447700130427,0.0734931506849315,1221.28079030137,8.7645205479452,627.795468493151,6.66446575342466,0.00275822556892288,0.00768925020453166,18.7205599020404,1.98543937370789,18.7205599020404,418.53,0.618849,0.619816841,0.00025900687197,0.000756970401418578,0.0563786583069313,56.3786583069313,1110.22085050907,18.1533143111115,0.509645507200378,0.244629843456181,NA,3.51636798803986
"491",44.2,"Ante",40,5,26,4315.925781,0.200505464,0.284174566,10,0.5517,0.0000501160411959234,0.695444444444445,6181.25535293333,8.47788333333333,627.897244444444,6.66395555555556,0.00385508009199411,0.00758278294772995,18.7114264037678,1.95304070938002,18.7114264037678,418.53,0.618849,0.619816841,0.00025900687197,0.00383124616626948,0.0568692817753585,56.8692817753585,1129.39384171247,18.1289306453797,3.68290464260551,2.87266562123229,NA,6.38903360927216
"1172",112,"Ante",100,15,16,4313.106445,0.027785513,0.020871162,50,2.5047,0.000278087226480185,0.254972144846797,4885.25645099164,9.01281501472031,626.4394,6.89,0.0115869677700077,0.00315832796575652,18.1465427765035,0.694821174716035,18.1465427765035,418.53,0.618849,0.619816841,0.00025900687197,0.00302796422092851,0.0559578831599452,55.9578831599452,1093.93809570272,17.6096945110862,2.72853397175972,1.30969630644467,NA,7.69872991571683
"1253",119.9,"Ante",110,7,42,4312.864746,0.035489368,0.030564022,10,2.5137,0.000279219270067115,0.252715877437326,4137.12182031476,9.08616413150147,626.4394,6.89,0.00949725408391546,0.00330647565815281,18.1756805235645,0.733440027399569,18.1756805235645,418.53,0.618849,0.619816841,0.00025900687197,0.00256425777749967,0.0558343239712301,55.8343239712301,1089.18492387391,17.6418108702727,2.27071498173823,2.86110087699017,NA,10.559830792707
"1338",128.3,"Ante",120,7,250,4312.527832,0.05869705,0.035489368,10,2.6946,0.000302085194496827,0.250292479108635,3333.56980958774,9.16494651619234,626.4394,6.89,0.00172620111141044,0.000993977776005305,17.4269376547045,0.17758979024293,17.4269376547045,418.53,0.618849,0.619816841,0.00025900687197,0.00206620270863165,0.0557019873902804,55.7019873902804,1084.10830520735,16.9190123113945,1.70314221793639,12.7735666345229,NA,23.3333974272299
"1431",137.3,"Ante",130,5,22,4311.842285,0.073851496,0.05869705,10,2.8872,0.00032665468767205,0.247701949860724,2474.60041881058,9.24916216879293,626.4394,6.89,0.029695880697459,0.0215141659546852,19.4069931201801,6.68541614074631,6.68541614074631,418.53,0.618849,0.619816841,0.00025900687197,0.00153379901432445,0.05556095233052,55.56095233052,1078.71418211937,6.49218203637507,0.459832589512291,0.303489509078112,NA,23.636886936308
"1529",146.9,"Ante",140,8,105,4311.153809,0.068672024,0.073851496,10,3.0609,0.000349000901212789,0.244554455445545,1576.53974493069,9.33653135313531,626.438868646865,6.8899801980198,0.00415477263348559,0.00279895629727241,18.0699835837128,0.602516489774478,18.0699835837128,418.53,0.618849,0.619816841,0.00025900687197,0.000977165884413888,0.0554151020035222,55.4151020035222,1073.15345707225,17.5522270872496,0.698523435077875,2.20034882049531,NA,25.8372357568033
"1619",155.8,"Ante",150,10,67,4310.574219,0.054064731,0.068672024,10,3.0852,0.000352140713579732,0.202673267326733,1374.78161641584,9.29247854785478,626.388921452145,6.88811881188119,0.00525583154596616,0.00278756171458409,18.0674038040296,0.599623186735338,18.0674038040296,418.53,0.618849,0.619816841,0.00025900687197,0.000852112798551741,0.0554885826498078,55.4885826498078,1075.95276530193,17.5474354424728,0.577496755692252,1.16076847894143,NA,26.9980042357448
"1702",163.9,"Ante",160,4,20,4310.230957,0.036804556,0.054064731,10,3.9096,0.000460476156312907,0.165693069306931,1196.63348166337,9.25358085808581,626.344819141914,6.88647524752475,0.0575595195391134,0.020782019615664,19.3834895817498,6.41778352615623,6.41778352615623,418.53,0.618849,0.619816841,0.00025900687197,0.000741693584439419,0.0555535645853055,55.5535645853055,1078.43208566953,6.23236653027216,0.16712070568086,0.100272423408516,NA,27.0982766591533
"1786",172.1,"Ante",170,10,41,4309.97168,0.043122316,0.036804556,10,3.9546,0.0004664838747649,0.128267326732673,1016.33898384158,9.21421452145215,626.300185478548,6.88481188118812,0.0113776554820707,0.00481308868791284,18.4161027403401,1.14228290786804,18.4161027403401,418.53,0.618849,0.619816841,0.00025900687197,0.000629944018349841,0.0556194251769393,55.6194251769393,1080.94854802234,17.8819567664141,0.368928208804732,0.453781696829821,NA,27.5520583559831
"1872",180.6,"Ante",180,3,71,4309.512207,0.048775275,0.043122316,10,3.9654,0.000467927080876682,0.123315217391304,965.035180130435,9.18077934782609,626.284258695652,6.88346739130435,0.0219684075528958,0.0105115633243019,18.9265409952599,2.87131569956679,18.9265409952599,418.53,0.618849,0.619816841,0.00025900687197,0.000598145056802312,0.0556754385894357,55.6754385894357,1083.09162585495,18.3757702547255,0.346965178180338,0.739035829524119,NA,28.2910941855072
"1971",190.3,"Ante",190,15,12,4309.086426,0.056166966,0.048775275,10,4.2039,0.000499928644198797,0.150217391304348,1039.17826443478,9.15204782608696,626.296095652174,6.88239130434783,0.0277738135665999,0.0153033139628213,19.1769875364498,4.47260345418989,19.1769875364498,418.53,0.618849,0.619816841,0.00025900687197,0.00064410018909783,0.0557236277257855,55.7236277257855,1084.93745384516,18.6173435694063,0.399505789694692,0.143822084290089,NA,28.4349162697973
"2068",199.8,"Ante",200,8,44,4308.436035,0.064031944,0.056166966,10,4.3344,0.000517542051789447,0.176576086956522,1111.82350865217,9.12389673913044,626.307693478261,6.88133695652174,0.0147028991985638,0.00923567568975802,18.8410150942942,2.46471412676524,18.8410150942942,418.53,0.618849,0.619816841,0.00025900687197,0.000689126934882327,0.0557708933249242,55.7708933249242,1086.74980031391,18.2896494478597,0.438735405755005,0.579130735596606,NA,29.0140470053939
"2174",210.1,"Ante",210,18,52,4307.578125,0.10855505,0.075922675,10,4.3506,0.000519733499592313,0.205380434782609,1191.20903326087,9.09313369565217,626.320367391304,6.8801847826087,0.0055527083289777,0.00591321814212127,18.5492660553159,1.4563498701967,18.5492660553159,418.53,0.618849,0.619816841,0.00025900687197,0.000738331419966416,0.055822601032874,55.822601032874,1088.73462203239,18.0047954283054,0.481756886106152,0.751540742325597,NA,29.7655877477195
"4714",220.7,"Ante",220,12,49,4306.161133,0.122794865,0.10855505,10,4.3722,0.000522657113484371,0.235186567164179,1272.60483252239,9.0615,626.3334,6.879,0.00888872641980223,0.0107075165148746,18.938780048135,2.93458198454007,18.938780048135,418.53,0.618849,0.619816841,0.00025900687197,0.000788781907135361,0.0558758339346738,55.8758339346738,1090.78033288632,18.3811507908869,0.544111875571449,0.799844457090029,NA,30.5654322048096
"2384",230.8,"Ante",230,23,15,4305.040039,0.070675869,0.122794865,10,4.446,0.00053266053781091,0.254589552238806,1248.01034285075,9.0615,626.3334,6.879,0.0154394358785771,0.0107046283218404,18.9386012289808,2.93364796669509,18.9386012289808,418.53,0.618849,0.619816841,0.00025900687197,0.000773537828241076,0.0558758339346738,55.8758339346738,1090.78033288632,18.3809772368444,0.528450269793773,0.237802621407198,NA,30.8032348262168
"2487",240.9,"Ante",240,19,42,4304.735352,0.014483759,0.070675869,10,4.7511,0.000574246754881215,0.273805970149254,1223.65233865672,9.0615,626.3334,6.879,0.00719607462257162,0.00102245912578336,17.4441777103019,0.183609752898608,17.4441777103019,418.53,0.618849,0.619816841,0.00025900687197,0.000758440327028468,0.0558758339346738,55.8758339346738,1090.78033288632,16.9305551942171,0.47246848867542,0.595310295731029,NA,31.3985451219478
"4715",251.8,"Ante",250,31,158,4304.735352,0.00025,0.014483759,10,5.0724,0.000618425536257037,0.285,1234.74376733803,9.03630633802817,626.328921126761,6.87825352112676,0.00126260828145577,0.00000309654681027028,14.239463005951,0.00019577135428932,14.239463005951,418.53,0.618849,0.619816841,0.00025900687197,0.000765314981315896,0.055918274464586,55.9182744645859,1092.41300239356,13.8191659167448,0.391246509399176,1.85450845455209,NA,33.2530535764999
"4718",262,"Ante",260,9,32,4304.735352,0.001090499,0.00025,10,5.2128,0.000637848843434935,0.285,1285.78187366197,8.98544366197183,626.319878873239,6.87674647887324,0.0221475292859352,0.000236929732265462,16.573894827595,0.0327012688210798,16.573894827595,418.53,0.618849,0.619816841,0.00025900687197,0.000796949259148224,0.0560040776897624,56.0040776897624,1095.71843254447,16.0822642120795,0.484509847129014,0.465129453243853,NA,33.7181830297437
"4721",272,"Ante",270,7,63,4304.713379,0.034071876,0.001090499,10,5.2596,0.00064433880826264,0.282253886010363,1202.85168190104,8.93577525906736,626.320892227979,6.87545077720207,0.0146108573302186,0.0048836075214393,18.4254804181214,1.16205747400731,18.4254804181214,418.53,0.618849,0.619816841,0.00025900687197,0.000745547729667437,0.0560880232118245,56.0880232118245,1098.95827402802,17.8762871687226,0.487828054890816,0.921995023743642,NA,34.6401780534874
"4723",282,"Ante",280,10,75,4304.055176,0.077068676,0.034071876,10,5.3064,0.000650836437382298,0.276865284974093,990.513608197409,8.88774935233161,626.331669430052,6.87437305699482,0.00867781916509731,0.00656081060982667,18.6168588684486,1.64635455685467,18.6168588684486,418.53,0.618849,0.619816841,0.00025900687197,0.00061393701560043,0.0561693405502472,56.1693405502472,1102.10231686432,18.0593815304983,0.360035299564012,0.810079424019027,NA,35.4502574775064
"4725",291.9,"Ante",290,9,20,4303.177734,0.183953416,0.077068676,10,5.319,0.000652587100969188,0.271528497409326,780.217246740933,8.84018523316062,626.342343005181,6.87330569948187,0.0362548389427327,0.0654248664211464,20.1773391305567,24.8364817537729,24.8364817537729,418.53,0.618849,0.619816841,0.00025900687197,0.000483591789168683,0.0562500195501003,56.2500195501003,1105.22715803538,24.0893488214362,0.304318478854909,0.182591087312945,NA,35.6328485648193
"4727",304.2,"Ante",300,10.5,47,4299.969238,0.356467119,0.183953416,10,5.3289,0.000653963008367562,0.264580792682927,522.647339165549,8.78183917682927,626.355331402439,6.87199390243902,0.0132515300581066,0.0463398378205422,19.9352323452782,16.532549811185,16.532549811185,418.53,0.618849,0.619816841,0.00025900687197,0.000323945622718646,0.0563491825910987,56.3491825910987,1109.075393164,16.0324298708635,0.0586665972305473,0.0827199020950717,NA,35.7155684669144
"4731",310.7,"Ante",310,6,20,4296.496582,0.364741439,0.356467119,10,5.3316,0.000654338314713226,0.233978658536585,499.71333545061,8.77009908536585,626.350323780488,6.8715487804878,0.0545281928927688,0.195108064024843,20.9639215859824,90.1650603666938,90.1650603666938,418.53,0.618849,0.619816841,0.00025900687197,0.00030973074098457,0.0563691617480711,56.3691617480711,1109.85172474426,87.4344519647499,0.249998003980044,0.149998802388026,NA,35.8655672693024
"4734",320.3,"Ante",320,4,21,4294.086426,0.312539358,0.364741439,10,5.3334,0.00065458853295019,0.191219512195122,467.668563136585,8.75369512195122,626.343326829268,6.87092682926829,0.0779272063035941,0.238925679673105,21.1131042905566,114.515337711733,114.515337711733,418.53,0.618849,0.619816841,0.00025900687197,0.000289868851438327,0.0563970924838171,56.3970924838171,1110.93759203463,111.041862497987,0.193271238806707,0.121760880448225,NA,35.9873281497507
"4736",330.4,"Ante",330,6,16,4290.334961,0.314509942,0.312539358,10,5.3361,0.000654963881307219,0.147202743902439,434.681297519207,8.73680868902439,626.336124085366,6.87028658536585,0.0682254043028354,0.210498741591573,21.019705478419,98.6161249420377,98.6161249420377,418.53,0.618849,0.619816841,0.00025900687197,0.000269422788670136,0.0564258625661731,56.4258625661731,1112.05677410175,95.6200899113938,0.0561985166367257,0.0269752879856283,NA,36.0143034377363
"4739",340.5,"Ante",340,14,32,4287.746094,0.299774504,0.314509942,10,5.3379,0.000655214127541514,0.10234756097561,401.065703032927,8.7196006097561,626.328784146341,6.86963414634146,0.0146253153469088,0.0430099501753787,19.8832698549414,15.139964860819,15.139964860819,418.53,0.618849,0.619816841,0.00025900687197,0.000248587277087313,0.0564551992977605,56.4551992977605,1113.19871338111,14.6792475656113,-0.00863492507550035,-0.00828952807248033,NA,36.0060139096638
"4741",351.5,"Ante",350,12,35,4284.001465,0.311386758,0.299774504,10,5.3406,0.000655589517879183,0.0541387195121951,364.936793071037,8.70110594512195,626.320895426829,6.86893292682927,0.0156092742352186,0.0476817139415975,19.9551597532949,17.0989212046455,17.0989212046455,418.53,0.618849,0.619816841,0.00025900687197,0.000226193970245961,0.056486750433184,56.486750433184,1114.42765347862,16.5776772265066,-0.0307266284342054,-0.0322629598559156,NA,35.9737509498079
"4743",361.4,"Ante",360,3,40,4281.239746,0.21198951,0.311386758,10,5.4837,0.000675520958844524,0.0109603658536585,332.577856322561,8.68454115853659,626.313829878049,6.86830487804878,0.0562934132370437,0.117068744396698,20.592464573606,49.3484881334042,49.3484881334042,418.53,0.618849,0.619816841,0.00025900687197,0.000206137356292402,0.0565150277630348,56.5150277630348,1115.52978493692,47.8417828965227,-0.142947522636799,-0.171537027164159,NA,35.8022139226437
"4746",371.2,"Ante",370,12,63,4279.837891,0.192252106,0.21198951,10,5.5746,0.000688217805482698,0.0523076923076923,477.447673369231,8.49494230769231,627.413938461538,6.72815384615385,0.00910341012543251,0.017168969227966,19.2543535311873,5.12285072204247,19.2543535311873,418.53,0.618849,0.619816841,0.00025900687197,0.000295930108650516,0.0568399355522327,56.8399355522327,1128.24136083477,18.6559085138873,0.0391534237181906,0.0739999708273802,NA,35.8762138934711
"4749",380.5,"Ante",380,26.5,83,4277.566406,0.160535153,0.192252106,10,5.6709,0.000701698902359696,0.113428324611399,683.583443719171,8.73569689119171,626.679830051813,6.81566839378238,0.00319026552561808,0.00502418918744675,18.4437914709716,1.20163170980388,18.4437914709716,418.53,0.618849,0.619816841,0.00025900687197,0.000423696530645918,0.0564277574158876,56.4277574158876,1112.13050979893,17.8833953694201,0.166191611182296,0.413817111843916,NA,36.290031005315
"4750",389.8,"Ante",390,22,15,4276.847656,0.078222202,0.160535153,10,5.9562,0.000741814994055733,0.187210707865285,913.483147627979,8.84935492227979,627.389135751295,6.71519170984456,0.0224792422441131,0.0172496668690106,19.2575138478397,5.15127528302843,19.2575138478397,418.53,0.618849,0.619816841,0.00025900687197,0.000566192238869511,0.0562344546502663,56.2344546502663,1104.62387697048,18.6787177672555,0.322663671788307,0.145198652304738,NA,36.4352296576198
"4752",399.2,"Ante",400,7,22,4276.101563,0.081110441,0.078222202,10,5.958,0.00074206891556072,0.261775544055276,1384.70716165327,8.95401381909548,627.704364824121,6.66625628140704,0.0481862932182286,0.038341516747172,19.8034711044267,13.2203599479427,13.2203599479427,418.53,0.618849,0.619816841,0.00025900687197,0.000858264818646004,0.0560571798270611,56.0571798270611,1097.76719996409,12.8270069412139,0.430893930496175,0.284389994127475,NA,36.7196196517473
"4754",408.7,"Ante",410,4,16,4275.3125,0.097775553,0.081110441,10,5.9598,0.000742322847241193,0.336398659633166,2080.94688939196,9.04915829145729,627.642178894472,6.66675376884422,0.115987944881436,0.111253105285258,20.5557732741679,46.4688415655497,46.4688415655497,418.53,0.618849,0.619816841,0.00025900687197,0.0012898059272717,0.0558966194544717,55.8966194544717,1091.57975434669,45.0989712036974,2.59852075464994,1.24728996223197,NA,37.9669096139792
"4756",418.2,"Ante",420,4,9,4274.241211,0.204635733,0.097775553,10,6.1254,0.000765727739765087,0.231919191585859,2081.55446423232,8.91102272727273,627.669480808081,6.6649797979798,0.212702149934746,0.426994576156838,21.546546772163,227.201870059604,227.201870059604,418.53,0.618849,0.619816841,0.00025900687197,0.00129018251238993,0.0561299159626814,56.1299159626814,1100.57731736457,220.413624543515,12.757496955395,3.44452417795664,NA,41.4114337919359
"4758",427.7,"Ante",430,2.54,15,4271.418945,0.306440296,0.204635733,10,6.129,0.000766237482789449,0.0973397433365385,1513.97078085577,8.87090625,627.676159615385,6.66444230769231,0.201112200207204,0.604579333996536,21.8104064666996,342.47463390412,342.47463390412,418.53,0.618849,0.619816841,0.00025900687197,0.000938384586756326,0.0561978937294724,56.1978937294724,1103.20760841332,332.202663520784,12.6833636885603,5.70751365985211,NA,47.118947451788
"4760",437.2,"Ante",440,5,14,4268.410645,0.199258894,0.306440296,10,6.1605,0.000770699426126919,0.105272435802885,1057.64478407019,9.150890625,627.576683653846,6.66729807692308,0.110099918018131,0.215215585238016,21.0360151076536,101.228897364804,101.228897364804,418.53,0.618849,0.619816841,0.00025900687197,0.000655546048962514,0.0557255696878746,55.7255696878746,1085.01187926918,98.2743871492807,2.1716056458478,0.912074371256076,NA,48.0310218230441
"28563",14.2,"GaviUp",15.8,8,78,4134.095215,0.093135279,0.173900709,10,38.7225,0.00618194815130081,0.874910179640718,1254.29821495689,7.92668113772455,626.827238323353,7.07079041916168,0.099069681911872,0.0905157169846269,20.4078960630332,36.4290489875959,36.4290489875959,418.53,0.618849,0.619816841,0.00025900687197,0.000777435157266516,0.0578276522340196,57.8276522340196,1167.42616554065,35.2365942140633,1.05637514467847,2.47191783854761,NA,2.47191783854761
"28573",22.9,"GaviUp",25.8,7,27,4133.97998,0.021457895,0.093135279,10,38.7252,0.00618243637592763,1.11299442896936,1473.26632083844,7.86754735376045,627.045714763231,7.15308913649025,0.327113035763366,0.0688579318822527,20.2134890251649,26.381483220172,26.381483220172,418.53,0.618849,0.619816841,0.00025900687197,0.000913155276933774,0.0579316477072036,57.9316477072036,1171.59922031466,25.5133694307397,0.966851967629838,0.783150093780169,NA,3.25506793232778
"51713",31.5,"GaviUp",35.8,3.5,16,4133.725098,0.037565477,0.021457895,10,38.7549,0.00618780714475864,0.871545961002786,1285.01147883287,7.96185933147632,626.827553203343,7.05626462395543,1.10496556156404,0.407198957793403,21.5107784321298,214.825274209241,214.825274209241,418.53,0.618849,0.619816841,0.00025900687197,0.000796471755458927,0.0577658954958307,57.7658954958307,1164.95229709003,207.815305615909,6.45207094834436,3.09699405520529,NA,6.35206198753307
"60412",40.1,"GaviUp",45.8,10.5,48,4133.332031,0.06938845,0.037565477,10,38.8827,0.00621092395043066,0.632841225626741,1098.89589639554,8.0550995821727,626.611870752089,6.96054038997215,0.1232326180641,0.0838845287012863,20.3536245593681,33.3010650741519,33.3010650741519,418.53,0.618849,0.619816841,0.00025900687197,0.000681114183091749,0.0576026018578289,57.6026018578289,1158.42634213916,32.2234669818873,0.783496823606458,1.1282354259933,NA,7.48029741352637
"28583",44.6,"GaviUp",55.8,5,54,4132.8125,0.115228973,0.06938845,10,38.8836,0.00621108678061442,0.506629526462396,1000.48995625627,8.10439902506964,626.497831754875,6.90992757660167,0.230040251133868,0.260036631509681,21.1757646981225,126.547702808761,126.547702808761,418.53,0.618849,0.619816841,0.00025900687197,0.000620120524138988,0.0575164929607464,57.5164929607464,1154.99398961766,122.470881071568,2.54371907716675,4.12082490501014,NA,11.6011223185365
"69612",49.2,"GaviUp",65.8,4,28,4132.288574,0.088969488,0.115228973,10,38.8854,0.00621141244248166,0.374930362116992,897.805496980501,8.15584192200557,626.37883454039,6.85711420612813,0.554590396650148,0.484041327905266,21.6413216266,263.4358051395,263.4358051395,418.53,0.618849,0.619816841,0.00025900687197,0.000556474966970889,0.0574268095387587,57.4268095387587,1151.42572836519,254.988484786323,4.35587741675411,3.65893703007345,NA,15.26005934861
"74212",53.7,"GaviUp",75.8,7,30,4132.006836,0.088969488,0.088969488,10,38.8863,0.00621157527416511,0.248718662952646,799.399556841226,8.20514136490251,626.264795543175,6.80650139275766,0.295789298769767,0.258162142405441,21.1704033921586,125.471975346479,125.471975346479,418.53,0.618849,0.619816841,0.00025900687197,0.000495481308018128,0.0573410248546056,57.3410248546056,1148.01886667015,121.466591978108,1.64704890925818,1.48234401833236,NA,16.7424033669423
"78912",58.2,"GaviUp",85.8,11,22,4131.48291,0.102249455,0.088969488,10,38.8881,0.00621190093903162,0.810375722543353,867.177963080925,8.13281213872832,626.461186127168,6.89689595375723,0.256690121447587,0.257477429464835,21.1684356438801,125.079383779322,125.079383779322,418.53,0.618849,0.619816841,0.00025900687197,0.000537491505661634,0.0574669373549605,57.4669373549605,1153.02147646461,121.060210756906,1.9374063312614,1.27868817863252,NA,18.0210915455748
"106212",85.4,"GaviUp",95.8,12,55,4128.766113,0.108442061,0.102249455,10,39.3174,0.00628962893316675,1.5510625,887.04895705,8.1721203125,626.7264125,7.02855625,0.0952974080782841,0.101378966405078,20.4890144609646,41.6420395598504,41.6420395598504,418.53,0.618849,0.619816841,0.00025900687197,0.000549807882371076,0.0573984664247253,57.3984664247253,1150.29942774576,40.3087202178088,0.672814294675708,1.11014358621492,NA,19.1312351317898
"120712",99.7,"GaviUp",109,7,130,4126.986328,0.113181936,0.108442061,10,39.4056,0.00630561219167824,0.48990625,660.613233025,8.45566953125,626.33778125,6.859965625,0.0692924416667939,0.0769364229675252,20.2921242829534,30.0710967257868,30.0710967257868,418.53,0.618849,0.619816841,0.00025900687197,0.000409459207216352,0.0569075237948765,56.9075237948765,1130.89675800561,29.1330317501215,0.249433226122965,0.972789581879562,NA,20.1040247136693
"128712",107.2,"GaviUp",115.8,18,81,4126.301758,0.093886573,0.113181936,10,40.8303,0.00656444188378892,0.174139072847682,1168.89049576689,8.0648178807947,627.066664900662,7.1983178807947,0.0450236068846977,0.0414679702356791,19.8578781336853,14.5015557602413,14.5015557602413,418.53,0.618849,0.619816841,0.00025900687197,0.000724498014561156,0.057585614800826,57.585614800826,1157.74873833213,14.0327065546889,0.376155029440353,0.914056721540058,NA,21.0180814352094
"28643",116.3,"GaviUp",125.8,25,64,4125.425781,0.127894313,0.093886573,10,40.8573,0.00656935876802325,0.30953642384106,1077.51456014371,8.10069039735099,627.035850331126,7.19894039735099,0.0410584923001453,0.0515137585989756,20.0092222096839,18.7319478501135,18.7319478501135,418.53,0.618849,0.619816841,0.00025900687197,0.000667861670799778,0.0575229651080282,57.5229651080282,1155.25175842161,18.1282829295208,0.426350753143278,0.818593446035094,NA,21.8366748812445
