"","lon_fit","lat_fit","Date","EOS_no","Flux_ave","Point","CO2_ppm_ave","adjusted_ppm","AirTemp_c","VaisalaType","Total_hPa","COLM_waterTempAve","ele_fit","dist_diff","Total_flux","dist","slope50m","midpoint","surface_area","flux_umolpers","Totalflux_umolpers"
"292",-78.1977258213848,-0.34301041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3928.91141203978,1.12741833451912,NA,437.367686623844,-0.00519993885571354,NA,NA,NA,NA
"293",-78.1977242176884,-0.34302041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3928.90073944955,1.12332201394554,NA,438.49100863779,-0.00547098698545195,NA,NA,NA,NA
"294",-78.1977228657238,-0.34303041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3928.88976508463,1.12193038328064,NA,439.61293902107,-0.00574811529014987,NA,NA,NA,NA
"295",-78.1977216104722,-0.34304041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3928.87844668415,1.11630322200631,NA,440.729242243077,-0.00585900650977503,NA,NA,NA,NA
"296",-78.1977208626427,-0.34305041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3928.86681220578,1.11488326873177,NA,441.844125511809,-0.00614414819568966,NA,NA,NA,NA
"297",-78.1977203116645,-0.34306041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3928.85480333066,1.11357805481157,NA,442.95770356662,-0.00643520640847167,NA,NA,NA,NA
"298",-78.1977200492685,-0.34307041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3928.84240234065,1.11344999618746,NA,444.071153562808,-0.00673178196307977,NA,NA,NA,NA
"299",-78.1977202633639,-0.34308041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3928.82957903118,1.11541857132488,NA,445.186572134132,-0.00703424185155998,NA,NA,NA,NA
"300",-78.1977208957589,-0.34309041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3928.81629027578,1.11850575349911,NA,446.305077887632,-0.00716318699124123,NA,NA,NA,NA
"301",-78.1977218737534,-0.34310041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3928.80250168788,1.1243426475836,NA,447.429420535215,-0.00747685319924007,NA,NA,NA,NA
"302",-78.1977232925337,-0.34311041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3928.78815554422,1.13405529822967,NA,448.563475833445,-0.00779955078675334,NA,NA,NA,NA
"303",-78.1977252375512,-0.34312041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3928.77317361995,1.14284706411388,NA,449.706322897559,-0.00794479252987441,NA,NA,NA,NA
"304",-78.1977275610278,-0.34313041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3928.75753640681,1.15838240951462,NA,450.864705307073,-0.0084722663823186,NA,NA,NA,NA
"305",-78.1977304391518,-0.34314041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3928.74111456164,1.17149456545224,NA,452.036199872526,-0.00866041587374528,NA,NA,NA,NA
"306",-78.197733717712,-0.34315041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3928.72390063645,1.18814352425841,NA,453.224343396784,-0.0089794787205127,NA,NA,NA,NA
"307",-78.1977374485693,-0.34316041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3928.70579812777,1.21238831948313,NA,454.436731716267,-0.00927543877718184,NA,NA,NA,NA
"308",-78.197741763203,-0.34317041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3928.68663532478,1.22883924151859,NA,455.665570957786,-0.00954959892499852,NA,NA,NA,NA
"309",-78.1977464383511,-0.34318041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3928.66647686234,1.25050092420474,NA,456.91607188199,-0.00980497361682117,NA,NA,NA,NA
"310",-78.1977515560786,-0.34319041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3928.64517806211,1.27330872072832,NA,458.189380602719,-0.0100567320275015,NA,NA,NA,NA
"311",-78.1977571091343,-0.34320041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3928.62265113242,1.28811747823488,NA,459.477498080954,-0.0103367637702457,NA,NA,NA,NA
"312",-78.1977629312903,-0.34321041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3928.59897298733,1.3214592639705,NA,460.798957344924,-0.0106370276186845,NA,NA,NA,NA
"313",-78.1977693280891,-0.34322041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3928.57372367513,1.3350794556809,NA,462.134036800605,-0.0110468654721619,NA,NA,NA,NA
"314",-78.1977759491892,-0.34323041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3928.54719835547,1.35608734705772,NA,463.490124147663,-0.0113991335220933,NA,NA,NA,NA
"315",-78.1977829063005,-0.34324041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3928.51917885962,1.36709958909717,NA,464.85722373676,-0.0117824246694584,NA,NA,NA,NA
"316",-78.1977900352175,-0.34325041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3928.48980077907,1.39612117133095,NA,466.253344908091,-0.0121861272696029,NA,NA,NA,NA
"317",-78.1977976044335,-0.34326041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3928.4585927159,1.40242464093433,NA,467.655769549025,-0.012737323916734,NA,NA,NA,NA
"318",-78.1978052671107,-0.34327041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3928.42598120873,1.41367431389165,NA,469.069443862917,-0.0131981149684254,NA,NA,NA,NA
"319",-78.1978130948315,-0.34328041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3928.39179127505,1.4251964255767,NA,470.494640288494,-0.013691120047262,NA,NA,NA,NA
"320",-78.1978210893852,-0.34329041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3928.35594735497,1.4302364771429,NA,471.924876765636,-0.0142235969450891,NA,NA,NA,NA
"321",-78.1978291562486,-0.34330041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3928.3180505298,1.43461343703655,NA,473.359490202673,-0.0149593325397895,NA,NA,NA,NA
"322",-78.197837285591,-0.34331041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3928.27766759287,1.43617301122617,NA,474.795663213899,-0.0155724670741082,NA,NA,NA,NA
"323",-78.1978454371257,-0.34332041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3928.23498755533,1.43876693897664,NA,476.234430152876,-0.0162144439522184,NA,NA,NA,NA
"324",-78.1978536254912,-0.34333041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3928.19009497787,1.43413713058567,NA,477.668567283461,-0.0168750137700472,NA,NA,NA,NA
"325",-78.1978617480487,-0.34334041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3928.14334436261,1.42412899511203,NA,479.092696278573,-0.0177790929703391,NA,NA,NA,NA
"326",-78.1978697272369,-0.34335041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3928.09506433903,1.42718496937243,NA,480.519881247946,-0.0184947909633741,NA,NA,NA,NA
"327",-78.1978777503677,-0.34336041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3928.04494796394,1.41611983234191,NA,481.936001080288,-0.0192204837849361,NA,NA,NA,NA
"328",-78.1978856136801,-0.34337041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3927.99362622941,1.40259328472371,NA,483.338594365012,-0.0199542762760505,NA,NA,NA,NA
"329",-78.1978932788479,-0.34338041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3927.94134745924,1.39363133705388,NA,484.732225702065,-0.0209633851784738,NA,NA,NA,NA
"330",-78.1979008109452,-0.34339041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3927.8880913772,1.38976748490268,NA,486.121993186968,-0.0217150727591321,NA,NA,NA,NA
"331",-78.197908285207,-0.34340041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3927.83379485297,1.3696183958441,NA,487.491611582812,-0.0224708936792641,NA,NA,NA,NA
"332",-78.1979154530342,-0.34341041087091,"2021-07-07","EOS_2",2.31,11,833.153846153846,1251.52786319382,6.882,"old",625.6834,8.382,3927.77923489383,1.36417782325634,NA,488.855789406069,-0.0232296511211222,505.484284122895,23.9063996155101,55.2237831118284,465.578360769346
"333",-78.1979225366394,-0.34342041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3927.72396281507,1.35577791340256,NA,490.211567319471,-0.0242715252919333,NA,NA,NA,NA
"334",-78.1979294888822,-0.34343041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3927.66821843763,1.33753528156478,NA,491.549102601036,-0.0250270918399734,NA,NA,NA,NA
"335",-78.1979361498611,-0.34344041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3927.61253284177,1.33647621936029,NA,492.885578820396,-0.0257744590050452,NA,NA,NA,NA
"336",-78.1979427936629,-0.34345041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3927.55630660309,1.32202587880477,NA,494.207604699201,-0.0265020622667918,NA,NA,NA,NA
"337",-78.1979491999031,-0.34346041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3927.50021178828,1.3056749947923,NA,495.513279693993,-0.0272260208254838,NA,NA,NA,NA
"338",-78.1979553295541,-0.34347041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3927.44444102842,1.30702592157877,NA,496.820305615572,-0.0279456065582271,NA,NA,NA,NA
"339",-78.1979614823956,-0.34348041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3927.38833884899,1.30239667982084,NA,498.122702295393,-0.0289845462959221,NA,NA,NA,NA
"340",-78.1979675555028,-0.34349041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3927.33225633131,1.28674966909307,NA,499.409451964486,-0.0296887486395225,NA,NA,NA,NA
"341",-78.1979733531991,-0.34350041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3927.2767631553,1.29879003114831,NA,500.708241995634,-0.0303754131282773,NA,NA,NA,NA
"342",-78.1979793636516,-0.34351041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3927.22075722516,1.28780229258564,NA,501.99604428822,-0.0310447768525798,NA,NA,NA,NA
"343",-78.1979851801783,-0.34352041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3927.16532209048,1.28652640266455,NA,503.282570690884,-0.0316992773195141,NA,NA,NA,NA
"344",-78.1979909738748,-0.34353041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3927.11012831806,1.29020405621782,NA,504.572774747102,-0.0323494689524319,NA,NA,NA,NA
"345",-78.1979968331971,-0.34354041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3927.05505406675,1.29777104980224,NA,505.870545796904,-0.0329731444374442,NA,NA,NA,NA
"346",-78.1980028258609,-0.34355041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3927.00002825791,1.29564099538482,NA,507.166186792289,-0.0335776493291324,NA,NA,NA,NA
"347",-78.1980087812136,-0.34356041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3926.94555595017,1.30233651707624,NA,508.468523309366,-0.0341659920006177,NA,NA,NA,NA
"348",-78.1980148532795,-0.34357041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3926.89136103318,1.31354320374078,NA,509.782066513106,-0.034725066423686,NA,NA,NA,NA
"349",-78.1980211171228,-0.34358041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3926.83736165646,1.32005859931405,NA,511.10212511242,-0.0352674171720033,NA,NA,NA,NA
"350",-78.1980274905409,-0.34359041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3926.78386012803,1.32821636866254,NA,512.430341481083,-0.035766874610953,NA,NA,NA,NA
"351",-78.1980339992967,-0.34360041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3926.73090047083,1.33740876960383,NA,513.767750250687,-0.0362374042912414,NA,NA,NA,NA
