"","lon_fit","lat_fit","Date","EOS_no","Flux_ave","Point","CO2_ppm_ave","adjusted_ppm","AirTemp_c","VaisalaType","Total_hPa","COLM_waterTempAve","DOC","TDN","ele_fit","dist_diff","Total_flux","dist","slope50m","midpoint","surface_area","flux_umolpers","Totalflux_umolpers"
"32",-78.1995597065364,-0.34039041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3947.42562143448,1.11965963180728,NA,36.3876309907571,-0.0339156586406808,NA,NA,NA,NA
"33",-78.1995607858351,-0.34040041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3947.3811569647,1.12234491521144,NA,37.5099759059685,-0.0341048359053721,NA,NA,NA,NA
"34",-78.1995620706436,-0.34041041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3947.3361579418,1.12561580623969,NA,38.6355917122082,-0.0342954178504142,NA,NA,NA,NA
"35",-78.1995635686775,-0.34042041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3947.29059782758,1.12903549652651,NA,39.7646272087347,-0.0344875229718009,NA,NA,NA,NA
"36",-78.199565261698,-0.34043041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3947.24446711528,1.13204323866125,NA,40.896670447396,-0.0346810018904177,NA,NA,NA,NA
"37",-78.1995671097071,-0.34044041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3947.19777929893,1.13407713895663,NA,42.0307475863526,-0.0348754559468529,NA,NA,NA,NA
"38",-78.1995690557515,-0.34045041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3947.15057199852,1.13469960065459,NA,43.1654471870072,-0.0350702997287825,NA,NA,NA,NA
"39",-78.1995710308603,-0.34046041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3947.10290279732,1.13369265622646,NA,44.2991398432337,-0.035264848818745,NA,NA,NA,NA
"40",-78.1995729587412,-0.34047041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3947.05484073039,1.13110835166322,NA,45.4302481948969,-0.0354584150805994,NA,NA,NA,NA
"41",-78.1995747599613,-0.34048041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3947.0064550944,1.12727393059458,NA,46.5575221254915,-0.0356503958259217,NA,NA,NA,NA
"42",-78.1995763554442,-0.34049041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3946.95780340382,1.12276015194516,NA,47.6802822774366,-0.0358403477540469,NA,NA,NA,NA
"43",-78.1995776692042,-0.34050041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3946.90892010019,1.1183243676237,NA,48.7986066450603,-0.0360280406266122,NA,NA,NA,NA
"44",-78.1995786303131,-0.34051041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3946.85980722494,1.11483986247595,NA,49.9134465075363,-0.0362134886524955,NA,NA,NA,NA
"45",-78.1995791741571,-0.34052041087091,"2021-07-09","EOS1",0.175,1,NA,NA,NA,NA,NA,NA,2.824,0.1087,3946.81042782927,1.11322134869624,NA,51.0266678562325,-0.0367749761930333,72.5917391996847,25.3252787696742,4.43192378469298,-8.52483901499975
"46",-78.1995792430821,-0.34053041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3946.76070248381,1.11435434451892,NA,52.1410222007514,-0.0370450185019894,NA,NA,NA,NA
"47",-78.1995787865476,-0.34054041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3946.71050890019,1.11903424647016,NA,53.2600564472216,-0.0373596485730979,NA,NA,NA,NA
"48",-78.1995777609248,-0.34055041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3946.65967884765,1.12791896484623,NA,54.3879754120678,-0.0377545188672501,NA,NA,NA,NA
"49",-78.1995761290675,-0.34056041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3946.6080076195,1.14149717224632,NA,55.5294725843141,-0.0381416316356619,NA,NA,NA,NA
"50",-78.199573859774,-0.34057041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3946.55526634058,1.1600722315427,NA,56.6895448158568,-0.0383228789189984,NA,NA,NA,NA
"51",-78.1995709272397,-0.34058041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3946.50120431822,1.18376010864085,NA,57.8733049244977,-0.0386848332193871,NA,NA,NA,NA
"52",-78.1995673105771,-0.34059041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3946.44555697552,1.21249812203791,NA,59.0858030465356,-0.039058206948288,NA,NA,NA,NA
"53",-78.1995629934552,-0.34060041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3946.38805371483,1.2460607895182,NA,60.3318638360538,-0.0394385659960138,NA,NA,NA,NA
"54",-78.1995579638869,-0.34061041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3946.32842537231,1.28407922278348,NA,61.6159430588373,-0.039820457507989,NA,NA,NA,NA
"55",-78.1995522141707,-0.34062041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3946.26641108677,1.32606133187141,NA,62.9420043907087,-0.0402072732458905,NA,NA,NA,NA
"56",-78.1995457409746,-0.34063041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3946.20176453664,1.37141145666919,NA,64.3134158473779,-0.0406089533847449,NA,NA,NA,NA
"57",-78.1995385455356,-0.34064041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3946.13425956852,1.41944856986356,NA,65.7328644172414,-0.0412556041697822,NA,NA,NA,NA
"58",-78.1995306339389,-0.34065041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3946.06369528516,1.46942383609371,NA,67.2022882533352,-0.0417141924032351,NA,NA,NA,NA
"59",-78.1995220174327,-0.34066041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3945.98990062157,1.52053750856021,NA,68.7228257618954,-0.0421825458887848,NA,NA,NA,NA
"60",-78.1995127127364,-0.34067041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3945.91273843342,1.57195628556155,NA,70.2947820474569,-0.0426534289893292,NA,NA,NA,NA
"61",-78.1995027422978,-0.34068041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3945.83210905449,1.62283113821218,NA,71.9176131856691,-0.0431227611527939,NA,NA,NA,NA
"62",-78.1994921344635,-0.34069041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3945.74795326317,1.67231570661284,NA,73.5899288922819,-0.0437723061521963,NA,NA,NA,NA
"63",-78.199480923532,-0.34070041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3945.66025457375,1.71958526096341,NA,75.3095141532453,-0.0442305193021163,NA,NA,NA,NA
"64",-78.1994691496671,-0.34071041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3945.56904074757,1.76385553358523,NA,77.0733696868306,-0.0448635904306471,NA,NA,NA,NA
"65",-78.19945685866,-0.34072041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3945.47438443549,1.80440065309881,NA,78.8777703399294,-0.0453426779668427,NA,NA,NA,NA
"66",-78.1994441015388,-0.34073041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3945.37640288848,1.84056999651193,NA,80.7183403364413,-0.0460071169835004,NA,NA,NA,NA
"67",-78.1994309340292,-0.34074041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3945.27525667278,1.87180281164342,NA,82.5901431480847,-0.0466881502012512,NA,NA,NA,NA
"68",-78.1994174158826,-0.34075041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3945.17114738492,1.8976398360503,NA,84.487782984135,-0.0472077836219438,NA,NA,NA,NA
"69",-78.1994036100959,-0.34076041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3945.06431441071,1.91773270039675,NA,86.4055156845318,-0.0479131983323277,NA,NA,NA,NA
"70",-78.1993895820404,-0.34077041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3944.95503074205,1.93184881119601,NA,88.3373644957278,-0.0486310024171136,NA,NA,NA,NA
"71",-78.1993753985406,-0.34078041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3944.84359801433,1.93987332606275,NA,90.2772378217905,-0.0491798065466095,NA,NA,NA,NA
"72",-78.1993611269288,-0.34079041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3944.73034086584,1.9418077870755,NA,92.2190456088661,-0.0499213848227047,NA,NA,NA,NA
"73",-78.1993468341027,-0.34080041087091,"2021-07-09","EOS2",0.16,2,591,883.898380067138,6.927,"old",626.2844,7.179,NA,NA,3944.61560077355,1.93776493427072,NA,94.1568105431368,-0.050678935417834,119.704770984353,30.4345254925975,4.86952407881561,-3.65531493618414
"74",-78.1993325856242,-0.34081041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3944.49932756916,1.92796097199357,NA,96.0847715151303,-0.0514474844753715,NA,NA,NA,NA
"75",-78.1993184448796,-0.34082041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3944.38152824981,1.9127052224419,NA,97.9974767375722,-0.0520499494865179,NA,NA,NA,NA
"76",-78.1993044723254,-0.34083041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3944.26264024028,1.89238771908344,NA,99.8898644566557,-0.0528384954210109,NA,NA,NA,NA
"77",-78.1992907248397,-0.34084041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3944.14309576563,1.86746623210206,NA,101.757330688758,-0.0536420787004856,NA,NA,NA,NA
"78",-78.1992772551815,-0.34085041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3944.02331340193,1.83845102557279,NA,103.595781714331,-0.054272031256393,NA,NA,NA,NA
"79",-78.1992641115824,-0.34086041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3943.90369048213,1.80589091037291,NA,105.401672624703,-0.0551126952985007,NA,NA,NA,NA
"80",-78.1992513374549,-0.34087041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3943.78459646889,1.77035954119629,NA,107.1720321659,-0.0557613712403048,NA,NA,NA,NA
"81",-78.1992389712156,-0.34088041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3943.66636743678,1.73244170957901,NA,108.904473875479,-0.0566538838051359,NA,NA,NA,NA
"82",-78.199227046224,-0.34089041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3943.54930179025,1.69272212387182,NA,110.597195999351,-0.0573241659183245,NA,NA,NA,NA
"83",-78.1992155908096,-0.34090041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3943.43365714176,1.65177312620403,NA,112.248969125555,-0.0579982932527223,NA,NA,NA,NA
"84",-78.1992046284024,-0.34091041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3943.31964847827,1.61014953236236,NA,113.859118657917,-0.0589764925210226,NA,NA,NA,NA
"85",-78.1991941776844,-0.34092041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3943.20744715325,1.56837719030523,NA,115.427495848222,-0.059674602420534,NA,NA,NA,NA
"86",-78.1991842528358,-0.34093041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3943.09718113298,1.52695155173296,NA,116.954447399955,-0.0603760881410955,NA,NA,NA,NA
"87",-78.1991748637571,-0.34094041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3942.98893578457,1.48633054114043,NA,118.440777941096,-0.0610806339316527,NA,NA,NA,NA
"88",-78.1991660163324,-0.34095041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3942.88275556481,1.44693294036369,NA,119.887710881459,-0.0617878882768683,NA,NA,NA,NA
"89",-78.1991577126609,-0.34096041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3942.77864618153,1.40913439099791,NA,121.296845272457,-0.0624974296873423,NA,NA,NA,NA
"90",-78.1991499512831,-0.34097041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3942.67657734917,1.3732675154497,NA,122.670112787907,-0.0628051845833153,NA,NA,NA,NA
"91",-78.199142727333,-0.34098041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3942.57648579667,1.33961481118149,NA,124.009727599088,-0.0635019394686136,NA,NA,NA,NA
"92",-78.1991360327164,-0.34099041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3942.47827900894,1.30841402699912,NA,125.318141626087,-0.0641999946031813,NA,NA,NA,NA
"93",-78.1991298561138,-0.34100041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3942.38183875508,1.27984554374962,NA,126.597987169837,-0.0648985898567162,NA,NA,NA,NA
"94",-78.199124183085,-0.34101041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3942.28702568553,1.25403744731148,NA,127.852024617149,-0.065151349611152,NA,NA,NA,NA
"95",-78.1991189959943,-0.34102041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3942.19368367687,1.23105865751018,NA,129.083083274659,-0.0660660863082954,NA,NA,NA,NA
"96",-78.1991142739625,-0.34103041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3942.10164477657,1.21091793706182,NA,130.294001211721,-0.0667384849473284,NA,NA,NA,NA
"97",-78.1991099927819,-0.34104041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3942.01073429725,1.19356720084647,NA,131.487568412567,-0.0669476849676457,NA,NA,NA,NA
"98",-78.199106124741,-0.34105041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3941.92077571735,1.17889922592531,NA,132.666467638492,-0.0676075404476613,NA,NA,NA,NA
"99",-78.1991026385621,-0.34106041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3941.83159579031,1.16675987249437,NA,133.833227510987,-0.0682642320781631,NA,NA,NA,NA
"100",-78.1990994992101,-0.34107041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3941.74302875189,1.15695416468611,NA,134.990181675673,-0.0684463806901348,NA,NA,NA,NA
"101",-78.199096667827,-0.34108041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3941.65492006426,1.14926358511048,NA,136.139445260783,-0.0690887774652825,NA,NA,NA,NA
"102",-78.1990941016187,-0.34109041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3941.56712882504,1.14346117473337,NA,137.282906435517,-0.0692562633960946,NA,NA,NA,NA
"103",-78.1990917538863,-0.34110041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3941.4795289821,1.13933393845991,NA,138.422240373977,-0.0698828239937069,NA,NA,NA,NA
"104",-78.1990895740875,-0.34111041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3941.39200877295,1.13670735100504,NA,139.558947724982,-0.0705000864632175,NA,NA,NA,NA
"105",-78.1990875079121,-0.34112041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3941.30446820223,1.13546580221418,NA,140.694413527196,-0.0706444233865689,NA,NA,NA,NA
"106",-78.1990854975824,-0.34113041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3941.21681484974,1.13557875128254,NA,141.829992278478,-0.0712399189994966,NA,NA,NA,NA
"107",-78.1990834821108,-0.34114041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3941.12895755674,1.13711649156858,NA,142.967108770047,-0.0713691214818265,NA,NA,NA,NA
"108",-78.1990813978466,-0.34115041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3941.0407987855,1.14026944395368,NA,144.107378214001,-0.0719382011035937,NA,NA,NA,NA
"109",-78.199079178923,-0.34116041087091,"2021-07-09","EOS1",1.25,2,NA,NA,NA,NA,NA,NA,NA,NA,3940.95222538401,1.14535321156905,NA,145.25273142557,-0.0724801955045694,169.461649216905,38.3500927782036,47.9376159727545,44.2823010365703
"110",-78.1990767579067,-0.34117041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3940.8630988718,1.15280147285785,NA,146.405532898428,-0.0726017081416132,NA,NA,NA,NA
"111",-78.1990740666837,-0.34118041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3940.77324622037,1.1631574836988,NA,147.568690382126,-0.0731593254917151,NA,NA,NA,NA
"112",-78.1990710371301,-0.34119041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3940.68245127301,1.17703588882978,NA,148.745726270956,-0.0731593254917151,NA,NA,NA,NA
"113",-78.1990676021368,-0.34120041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3940.58928761113,1.19507781031939,NA,149.940804081275,-0.0737230141181012,NA,NA,NA,NA
"114",-78.1990636966366,-0.34121041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3940.49228883492,1.21789836122252,NA,151.158702442498,-0.0742934401227622,NA,NA,NA,NA
"115",-78.1990592585393,-0.34122041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3940.39108724254,1.24601160423731,NA,152.404714046735,-0.0745365704302643,NA,NA,NA,NA
"116",-78.1990542299542,-0.34123041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3940.28524805781,1.2797814286107,NA,153.684495475346,-0.075145683369382,NA,NA,NA,NA
"117",-78.1990485580926,-0.34124041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3940.17428311581,1.31935067436234,NA,155.003846149708,-0.0757663127928214,NA,NA,NA,NA
"118",-78.1990421965165,-0.34125041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3940.05767351478,1.36462601514904,NA,156.368472164857,-0.0764009882948626,NA,NA,NA,NA
"119",-78.1990351059497,-0.34126041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3939.93489695993,1.41523379231512,NA,157.783705957173,-0.0767673813514725,NA,NA,NA,NA
"120",-78.1990272555227,-0.34127041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3939.80546253305,1.47055740294627,NA,159.254263360119,-0.0774498719673245,NA,NA,NA,NA
"121",-78.1990186234236,-0.34128041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3939.66894548403,1.5297445225865,NA,160.784007882705,-0.0781486374798557,NA,NA,NA,NA
"122",-78.1990091977268,-0.34129041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3939.52502412317,1.59173984277868,NA,162.375747725484,-0.0788624684240968,NA,NA,NA,NA
"123",-78.19899897713,-0.34130041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3939.3735156682,1.65534369039256,NA,164.031091415877,-0.0795882873530444,NA,NA,NA,NA
"124",-78.1989879713449,-0.34131041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3939.21440735231,1.71924374310379,NA,165.75033515898,-0.0803209479427152,NA,NA,NA,NA
"125",-78.1989762015049,-0.34132041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3939.04788383087,1.78206620767014,NA,167.53240136665,-0.0810532069276424,NA,NA,NA,NA
"126",-78.1989637003065,-0.34133041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3938.87434741528,1.84241269623931,NA,169.37481406289,-0.0820035403204028,NA,NA,NA,NA
"127",-78.1989505120159,-0.34134041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3938.694430805,1.89889465771125,NA,171.273708720601,-0.0827026295508758,NA,NA,NA,NA
"128",-78.1989366923118,-0.34135041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3938.50900096324,1.95017014191058,NA,173.223878862512,-0.0829215500689614,NA,NA,NA,NA
