"","lat_fit","lon_fit","lon_dist","lat_dist","lat","lon","ele","time","Date","EOS_no","Flux_ave","Point","VaisalaType","CO2_ppm_ave","WaterTemp_c","BaroPress_kpa","AirTemp_c","Total_hPa","adjusted_ppm","ele_fit","slope","dist_diff","dist","slope50m"
"917",-0.327189539022899,-78.2009084937652,-78.2009084308239,-0.327189639022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.9332416253,-0.0104094473721431,0.0131533635577696,20.8935753071068,-0.0681457237768347
"916",-0.327189639022899,-78.2009084308239,-78.2009083678718,-0.327189739022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93324126708,-0.0103569360158666,0.0131540048241767,20.906729311931,-0.0681016171137586
"915",-0.327189739022899,-78.2009083678718,-78.2009083049089,-0.327189839022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93324090885,-0.0103040799377469,0.0131546491783787,20.9198839611093,-0.0680575653753703
"914",-0.327189839022899,-78.2009083049089,-78.2009082419351,-0.327189939022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93324055059,-0.0102508782861142,0.0131552958808641,20.9330392569902,-0.068013568451446
"913",-0.327189939022899,-78.2009082419351,-78.2009081789503,-0.327190039022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93324019233,-0.0101973317915777,0.0131559471920504,20.9461952041823,-0.0679696262245532
"912",-0.327190039022899,-78.2009081789503,-78.2009081159544,-0.327190139022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93323983404,-0.0101434400352205,0.0131566008537476,20.959351805036,-0.0679257385850341
"911",-0.327190139022899,-78.2009081159544,-78.2009080529475,-0.327190239022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93323947573,-0.010089202921062,0.0131572598725285,20.9725090649085,-0.0678819054135988
"910",-0.327190239022899,-78.2009080529475,-78.2009079899294,-0.327190339022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93323911741,-0.0100346203794989,0.0131579212442681,20.9856669861528,-0.0678381266012045
"909",-0.327190339022899,-78.2009079899294,-78.2009079269001,-0.327190439022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93323875907,-0.00997969259570902,0.0131585857249448,20.9988255718777,-0.0677944020367217
"908",-0.327190439022899,-78.2009079269001,-78.2009078638596,-0.327190539022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93323840071,-0.00992441908104412,0.0131592533016622,21.0119848251794,-0.0677507316091878
"907",-0.327190539022899,-78.2009078638596,-78.2009078008077,-0.327190639022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93323804234,-0.00986880014406852,0.0131599262555859,21.025144751435,-0.0677071152005169
"906",-0.327190639022899,-78.2009078008077,-78.2009077377445,-0.327190739022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93323768394,-0.00981283555784897,0.0131606015670371,21.038305353002,-0.0676635527029106
"905",-0.327190739022899,-78.2009077377445,-78.2009076746698,-0.327190839022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93323732553,-0.00975652526386797,0.0131612784673223,21.0514666314693,-0.0676200440114425
"904",-0.327190839022899,-78.2009076746698,-78.2009076115837,-0.327190939022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.9332369671,-0.00969986922109004,0.0131619622604013,21.0646285937298,-0.0675765890038627
"903",-0.327190939022899,-78.2009076115837,-78.200907548486,-0.327191039022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93323660865,-0.00964286721074122,0.0131626476541982,21.0777912413839,-0.067533187575773
"902",-0.327191039022899,-78.200907548486,-78.2009074853767,-0.327191139022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93323625018,-0.00958551949895365,0.013163336916751,21.0909545783007,-0.0674898396156238
"901",-0.327191139022899,-78.2009074853767,-78.2009074222558,-0.327191239022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93323589169,-0.00952782569358919,0.0131640277817731,21.1041186060825,-0.0674465450195365
"900",-0.327191239022899,-78.2009074222558,-78.2009073591231,-0.327191339022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93323553318,-0.00946978601020681,0.0131647247859732,21.1172833308684,-0.0674033036690925
"899",-0.327191339022899,-78.2009073591231,-78.2009072959787,-0.327191439022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93323517466,-0.00941140004461198,0.0131654256680527,21.1304487565365,-0.0673601154535899
"898",-0.327191439022899,-78.2009072959787,-78.2009072328225,-0.327191539022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93323481611,-0.00935266788192986,0.0131661273905976,21.1436148839271,-0.0673169802725808
"897",-0.327191539022899,-78.2009072328225,-78.2009071696543,-0.327191639022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93323445755,-0.00929358956285927,0.0131668345058671,21.156781718433,-0.0672738980109793
"896",-0.327191639022899,-78.2009071696543,-78.2009071064742,-0.327191739022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93323409897,-0.00923416500075317,0.0131675439855989,21.1699492624186,-0.0672308685639661
"895",-0.327191739022899,-78.2009071064742,-78.2009070432822,-0.327191839022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93323374036,-0.00917439387869963,0.0131682565919036,21.1831175190105,-0.0671878918243793
"894",-0.327191839022899,-78.2009070432822,-78.200906980078,-0.327191939022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93323338174,-0.00911427644809671,0.0131689753384947,21.196286494349,-0.0671449676757024
"893",-0.327191939022899,-78.200906980078,-78.2009069168618,-0.327192039022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.9332330231,-0.00905381225541734,0.0131696941879795,21.2094561885369,-0.0671020960212729
"892",-0.327192039022899,-78.2009069168618,-78.2009068536334,-0.327192139022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93323266444,-0.00899300162827641,0.0131704184382144,21.2226266069752,-0.0670592767475334
"891",-0.327192139022899,-78.2009068536334,-78.2009067903928,-0.327192239022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93323230576,-0.00893184441569047,0.0131711450495651,21.2357977520247,-0.0670165097510291
"890",-0.327192239022899,-78.2009067903928,-78.2009067271398,-0.327192339022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93323194706,-0.00887034024223398,0.0131718778222307,21.248969629847,-0.0669737949163892
"889",-0.327192339022899,-78.2009067271398,-78.2009066638746,-0.327192439022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93323158834,-0.00880848934995688,0.0131726107014778,21.2621422405484,-0.0669311321480058
"888",-0.327192439022899,-78.2009066638746,-78.2009066005969,-0.327192539022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.9332312296,-0.00874629155391078,0.0131733482168244,21.2753155887653,-0.0668885213359886
"887",-0.327192539022899,-78.2009066005969,-78.2009065373068,-0.327192639022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93323087084,-0.00868374682738966,0.0131740903841866,21.2884896791494,-0.0668459623706587
"886",-0.327192639022899,-78.2009065373068,-78.2009064740042,-0.327192739022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93323051206,-0.00862085500812808,0.0131748341708899,21.3016645133203,-0.0668034551524696
"885",-0.327192739022899,-78.2009064740042,-78.200906410689,-0.327192839022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93323015326,-0.00855761605124144,0.0131755841277226,21.3148400974481,-0.066760999567338
"884",-0.327192839022899,-78.200906410689,-78.2009063473612,-0.327192939022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93322979444,-0.008494029935217,0.0131763341817077,21.3280164316298,-0.0667185955212685
"883",-0.327192939022899,-78.2009063473612,-78.2009062840207,-0.327193039022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93322943559,-0.00843009655260194,0.0131770904045503,21.3411935220343,-0.0666762429007206
"882",-0.327193039022899,-78.2009062840207,-78.2009062206675,-0.327193139022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93322907673,-0.00836581569841922,0.0131778482654177,21.3543713702997,-0.066633941607241
"881",-0.327193139022899,-78.2009062206675,-78.2009061573015,-0.327193239022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93322871785,-0.00830118761621531,0.0131786122849959,21.3675499825847,-0.0665916915280508
"880",-0.327193239022899,-78.2009061573015,-78.2009060939226,-0.327193339022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93322835895,-0.008236211980161,0.0131793771777033,21.3807293597624,-0.0665494925676158
"879",-0.327193339022899,-78.2009060939226,-78.2009060305308,-0.327193439022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93322800002,-0.00817088863025545,0.0131801444556459,21.3939095042181,-0.0665073446258056
"878",-0.327193439022899,-78.2009060305308,-78.2009059671261,-0.327193539022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93322764108,-0.00810521774521225,0.0131809201912354,21.4070904244093,-0.0664652475833617
"877",-0.327193539022899,-78.2009059671261,-78.2009059037083,-0.327193639022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93322728211,-0.008039199167781,0.0131816952725998,21.4202721196819,-0.0664232013504424
"876",-0.327193639022899,-78.2009059037083,-78.2009058402775,-0.327193739022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93322692312,-0.00797283273293148,0.0131824742648199,21.4334545939467,-0.0663812058228771
"875",-0.327193739022899,-78.2009058402775,-78.2009057768335,-0.327193839022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93322656411,-0.00790611837598138,0.0131832586869045,21.4466378526336,-0.0663392608919467
"874",-0.327193839022899,-78.2009057768335,-78.2009057133763,-0.327193939022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93322620508,-0.00783905607361796,0.0131840454919967,21.4598218981256,-0.0662973664589624
"873",-0.327193939022899,-78.2009057133763,-78.2009056499059,-0.327194039022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93322584603,-0.00777164569731301,0.0131848354540125,21.4730067335796,-0.0662555224229933
"872",-0.327194039022899,-78.2009056499059,-78.2009055864222,-0.327194139022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93322548696,-0.0077038873765955,0.0131856285742842,21.4861923621539,-0.0662137286833292
"871",-0.327194139022899,-78.2009055864222,-78.2009055229251,-0.327194239022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93322512786,-0.00763578060111336,0.0131864271175353,21.4993787892715,-0.0661719851324472
"870",-0.327194239022899,-78.2009055229251,-78.2009054594146,-0.327194339022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93322476875,-0.00756732570040082,0.0131872265446695,21.5125660158161,-0.0661302916774317
"869",-0.327194339022899,-78.2009054594146,-78.2009053958906,-0.327194439022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93322440961,-0.00749852243755524,0.0131880321668625,21.525754047983,-0.0660886482088293
"868",-0.327194439022899,-78.2009053958906,-78.2009053323531,-0.327194539022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93322405045,-0.00742937051837194,0.0131888386751839,21.5389428866582,-0.0660470546342394
"867",-0.327194539022899,-78.2009053323531,-78.2009052688019,-0.327194639022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93322369126,-0.00735987030839515,0.0131896513730965,21.5521325380313,-0.0660055108447885
"866",-0.327194639022899,-78.2009052688019,-78.2009052052372,-0.327194739022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93322333206,-0.00729002143664527,0.0131904664788145,21.5653230045101,-0.0659640167438083
"865",-0.327194739022899,-78.2009052052372,-78.2009051416587,-0.327194839022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93322297283,-0.0072198238604838,0.0131912839933648,21.5785142885035,-0.0659225722349215
"864",-0.327194839022899,-78.2009051416587,-78.2009050780665,-0.327194939022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93322261358,-0.00714927747559449,0.0131921061835953,21.591706394687,-0.065881177214802
"863",-0.327194939022899,-78.2009050780665,-78.2009050144604,-0.327195039022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93322225431,-0.0070783821343573,0.0131929323008642,21.6048993269879,-0.0658398315828406
"862",-0.327195039022899,-78.2009050144604,-78.2009049508405,-0.327195139022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93322189502,-0.00700713809926403,0.0131937593155378,21.6180930863034,-0.0657985352481375
"861",-0.327195139022899,-78.2009049508405,-78.2009048872066,-0.327195239022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.9332215357,-0.00693554495506869,0.0131945948215737,21.631287681125,-0.0657572880962389
"860",-0.327195239022899,-78.2009048872066,-78.2009048235588,-0.327195339022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93322117636,-0.00686360248503188,0.0131954296885404,21.6444831108136,-0.0657160900416627
"859",-0.327195339022899,-78.2009048235588,-78.2009047598969,-0.327195439022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.933220817,-0.00679131104451962,0.0131962677327273,21.6576793785463,-0.0656749409870542
"858",-0.327195439022899,-78.2009047598969,-78.2009046962209,-0.327195539022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93322045762,-0.00671867026251224,0.0131971127588173,21.6708764913051,-0.0656338408236417
"857",-0.327195539022899,-78.2009046962209,-78.2009046325308,-0.327195639022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93322009821,-0.00664568027175279,0.0131979579090462,21.6840744492142,-0.0655927894641651
"856",-0.327195639022899,-78.2009046325308,-78.2009045688264,-0.327195739022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93321973878,-0.00657234053549015,0.0131988100454556,21.6972732592596,-0.0655517868003021
"855",-0.327195739022899,-78.2009045688264,-78.2009045051078,-0.327195839022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93321937933,-0.006498651396428,0.0131996623221191,21.7104729215817,-0.06551083274528
"854",-0.327195839022899,-78.2009045051078,-78.2009044413748,-0.327195939022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93321901985,-0.00642461265057226,0.0132005200529868,21.7236734416347,-0.0654699271961548
"853",-0.327195939022899,-78.2009044413748,-78.2009043776275,-0.327196039022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93321866035,-0.00635022442981628,0.0132013802095443,21.7368748218443,-0.0654290700594259
"852",-0.327196039022899,-78.2009043776275,-78.2009043138656,-0.327196139022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93321830082,-0.00627548599174023,0.0132022450723426,21.7500770669166,-0.0653882612350433
"851",-0.327196139022899,-78.2009043138656,-78.2009042500893,-0.327196239022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93321794128,-0.0062003978905047,0.0132031138867283,21.7632801808033,-0.0653475006253882
"850",-0.327196239022899,-78.2009042500893,-78.2009041862985,-0.327196339022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93321758171,-0.00612495972970093,0.0132039835939999,21.7764841643973,-0.0653067881425329
"849",-0.327196339022899,-78.2009041862985,-78.200904122493,-0.327196439022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93321722211,-0.00604917166984328,0.0132048603025297,21.7896890246999,-0.0652661236800858
"848",-0.327196439022899,-78.200904122493,-78.2009040586728,-0.327196539022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93321686249,-0.00597303344305611,0.0132057386824869,21.8028947633823,-0.0652255071482225
"847",-0.327196539022899,-78.2009040586728,-78.200903994838,-0.327196639022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93321650285,-0.00589654465856145,0.013206618720595,21.8161013821029,-0.0651849384574268
"846",-0.327196639022899,-78.200903994838,-78.2009039309883,-0.327196739022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93321614318,-0.00581970590326449,0.0132075065286017,21.8293088886315,-0.065144417499659
"845",-0.327196739022899,-78.2009039309883,-78.2009038671238,-0.327196839022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93321578349,-0.0057425166845832,0.0132083952499435,21.8425172838815,-0.0651039441882436
"844",-0.327196839022899,-78.2009038671238,-78.2009038032444,-0.327196939022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93321542378,-0.00566497691384006,0.0132092879158385,21.8557265717973,-0.0650635184273976
"843",-0.327196939022899,-78.2009038032444,-78.2009037393501,-0.327197039022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93321506404,-0.00558708635970824,0.0132101837936247,21.868936755591,-0.0650231401237906
"842",-0.327197039022899,-78.2009037393501,-78.2009036754407,-0.327197139022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93321470428,-0.00550884539975658,0.0132110836287751,21.8821478392197,-0.0649828091821886
"841",-0.327197139022899,-78.2009036754407,-78.2009036115162,-0.327197239022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93321434449,-0.00543025358054612,0.0132119874324879,21.8953598266522,-0.0649425255074073
"840",-0.327197239022899,-78.2009036115162,-78.2009035475767,-0.327197339022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93321398467,-0.00535131083333528,0.0132128944297776,21.908572721082,-0.0649022890070036
"839",-0.327197339022899,-78.2009035475767,-78.2009034836219,-0.327197439022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93321362484,-0.00527201705982284,0.0132138053991504,21.9217865264811,-0.0648620995863657
"838",-0.327197439022899,-78.2009034836219,-78.2009034196519,-0.327197539022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93321326498,-0.0051923724280158,0.0132147195793557,21.9350012460605,-0.0648219571534886
"837",-0.327197539022899,-78.2009034196519,-78.2009033556666,-0.327197639022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93321290509,-0.00511237641325703,0.0132156377212098,21.9482168837817,-0.0647818616142442
"836",-0.327197639022899,-78.2009033556666,-78.200903291666,-0.327197739022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93321254518,-0.00503202934262699,0.0132165567869649,21.9614334405687,-0.0647418128840435
"835",-0.327197739022899,-78.200903291666,-78.2009032276499,-0.327197839022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93321218524,-0.00495133084801927,0.0132174836441656,21.9746509242128,-0.0647018108576361
"834",-0.327197839022899,-78.2009032276499,-78.2009031636184,-0.327197939022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93321182528,-0.00487028089751098,0.0132184114283262,21.9878693356412,-0.064661855450908
"833",-0.327197939022899,-78.2009031636184,-78.2009030995713,-0.327198039022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93321146529,-0.00478887958068431,0.013219343181035,22.0010886788222,-0.0646219465706822
"832",-0.327198039022899,-78.2009030995713,-78.2009030355087,-0.327198139022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93321110528,-0.00470712645600135,0.013220278918201,22.0143089577404,-0.0645820841241086
"831",-0.327198139022899,-78.2009030355087,-78.2009029714305,-0.327198239022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93321074524,-0.00462502173470065,0.0132212178776996,22.0275301756181,-0.0645422680207084
"830",-0.327198239022899,-78.2009029714305,-78.2009029073365,-0.327198339022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93321038517,-0.00454256520840372,0.0132221615755057,22.0407523371936,-0.0645024981658485
"829",-0.327198339022899,-78.2009029073365,-78.2009028432268,-0.327198439022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93321002508,-0.00445975663858747,0.0132231069706208,22.0539754441642,-0.0644627744741587
"828",-0.327198439022899,-78.2009028432268,-78.2009027791012,-0.327198539022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93320966497,-0.00437659616444665,0.013224057121672,22.0671995012859,-0.0644230968513461
"827",-0.327198539022899,-78.2009027791012,-78.2009027149598,-0.327198639022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93320930483,-0.00429308358827472,0.0132250104878509,22.0804245117737,-0.0643834652080319
"826",-0.327198639022899,-78.2009027149598,-78.2009026508025,-0.327198739022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93320894466,-0.00420921880998478,0.01322596784944,22.0936504796232,-0.0643438794526489
"825",-0.327198739022899,-78.2009026508025,-78.2009025866292,-0.327198839022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93320858447,-0.00412500179230687,0.0132269276693648,22.1068774072926,-0.0643043394985509
"824",-0.327198839022899,-78.2009025866292,-78.2009025224399,-0.327198939022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93320822425,-0.00404043226368289,0.0132278922624423,22.120105299555,-0.0642648452523158
"823",-0.327198939022899,-78.2009025224399,-78.2009024582345,-0.327199039022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.933207864,-0.00395551034336142,0.0132288600728536,22.1333341596279,-0.0642253966255392
"822",-0.327199039022899,-78.2009024582345,-78.2009023940129,-0.327199139022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93320750373,-0.00387023583051098,0.0132298318860933,22.1465639915139,-0.0641859935275368
"821",-0.327199139022899,-78.2009023940129,-78.2009023297751,-0.327199239022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93320714343,-0.00378460850253008,0.013230807704165,22.1597947992181,-0.064146635868027
"820",-0.327199239022899,-78.2009023297751,-78.200902265521,-0.327199339022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.9332067831,-0.00369862851431892,0.0132317852184691,22.1730265844366,-0.0641073235636972
"819",-0.327199339022899,-78.200902265521,-78.2009022012507,-0.327199439022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93320642275,-0.00361229562118843,0.0132327675065014,22.1862593519431,-0.0640680565223511
"818",-0.327199439022899,-78.2009022012507,-78.2009021369639,-0.327199539022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93320606237,-0.00352560973318272,0.0132337530343953,22.1994931049775,-0.0640288346565854
"817",-0.327199539022899,-78.2009021369639,-78.2009020726607,-0.327199639022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93320570197,-0.0034385706652854,0.0132347441063132,22.2127278490838,-0.063989657872445
"816",-0.327199639022899,-78.2009020726607,-78.200902008341,-0.327199739022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93320534154,-0.00335117859536038,0.0132357353484451,22.2259635844322,-0.0639505260920751
"815",-0.327199739022899,-78.200902008341,-78.2009019440048,-0.327199839022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93320498108,-0.0032634330447631,0.0132367329046446,22.2392003173369,-0.0639114392196192
"814",-0.327199839022899,-78.2009019440048,-78.200901879652,-0.327199939022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93320462059,-0.00317533420278139,0.013237732179924,22.2524380495168,-0.063872397173122
"813",-0.327199939022899,-78.200901879652,-78.2009018152825,-0.327200039022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93320426008,-0.00308688183533978,0.0132387362272191,22.265676785744,-0.0638333998617949
"812",-0.327200039022899,-78.2009018152825,-78.2009017508963,-0.327200139022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93320389953,-0.00299807577777095,0.0132397435296348,22.2789165292737,-0.0637944471995969
"811",-0.327200139022899,-78.2009017508963,-78.2009016864933,-0.327200239022899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108.93320353897,-0.00290891626506873,0.0132407548556266,22.2921572841293,-0.0637555390983245
