"","lat_fit","lon_fit","lon_dist","lat_dist","dist","lat","lon","ele","time","Date","EOS_no","Flux_ave","Point","adjusted_ppm","ele_fit"
"1134",-0.330552,-78.202324791976,-78.2023262105678,-0.330553,231.923234398766,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.13993728567
"1135",-0.330551,-78.2023233725831,-78.202324791976,-0.330552,232.116514309398,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.15133446962
"1136",-0.33055,-78.202321952392,-78.2023233725831,-0.330551,232.30986686849,-0.330536160618067,-78.202332733199,4076.61,2021-12-18 11:10:00,NA,NA,NA,NA,NA,4076.1627104518
"1137",-0.330549,-78.2023205314052,-78.202321952392,-0.33055,232.503291852161,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.17406481526
"1138",-0.330548,-78.2023191096255,-78.2023205314052,-0.330549,232.696789018994,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.18539714127
"1139",-0.330547,-78.2023176870558,-78.2023191096255,-0.330548,232.890358129756,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.19670701052
"1140",-0.330546,-78.2023162636987,-78.2023176870558,-0.330547,233.083998950819,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.2079940033
"1141",-0.330545,-78.2023148395571,-78.2023162636987,-0.330546,233.277711236852,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.21925769852
"1142",-0.330544,-78.2023134146338,-78.2023148395571,-0.330545,233.4714947435,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.23049767443
"1143",-0.330543,-78.2023119889316,-78.2023134146338,-0.330544,233.66534922975,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.24171350876
"1144",-0.330542,-78.2023105624533,-78.2023119889316,-0.330543,233.859274447465,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.25290477814
"1145",-0.330541,-78.2023091352018,-78.2023105624533,-0.330542,234.053270150689,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.26407105863
"1146",-0.33054,-78.2023077071799,-78.2023091352018,-0.330541,234.247336088657,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.27521192534
"1147",-0.330539,-78.2023062783906,-78.2023077071799,-0.33054,234.441472013947,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.28632695286
"1148",-0.330538,-78.2023048488367,-78.2023062783906,-0.330539,234.635677670849,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.29741571465
"1149",-0.330537,-78.2023034185212,-78.2023048488367,-0.330538,234.829952812796,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.30847778401
"1150",-0.330536,-78.2023019874469,-78.2023034185212,-0.330537,235.024297175646,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.31951273258
"1151",-0.330535,-78.2023005556169,-78.2023019874469,-0.330536,235.218710510207,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.33052013218
"1152",-0.330534,-78.202299123034,-78.2023005556169,-0.330535,235.413192555513,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.34149955331
"1153",-0.330533,-78.2022976897013,-78.202299123034,-0.330534,235.607743052778,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.35245056593
"1154",-0.330532,-78.2022962556216,-78.2022976897013,-0.330533,235.802361743063,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.36337273937
"1155",-0.330531,-78.2022948207981,-78.2022962556216,-0.330532,235.997048360299,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.3742656419
"1156",-0.33053,-78.2022933852338,-78.2022948207981,-0.330531,236.191802639436,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.38512884123
"1157",-0.330529,-78.2022919489316,-78.2022933852338,-0.33053,236.386624324561,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.39596190493
"1158",-0.330528,-78.2022905118946,-78.2022919489316,-0.330529,236.581513141025,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.40676439891
"1159",-0.330527,-78.2022890741258,-78.2022905118946,-0.330528,236.77646882564,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.41753588912
"1160",-0.330526,-78.2022876356285,-78.2022890741258,-0.330527,236.971491099964,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.42827594003
"1161",-0.330525,-78.2022861964054,-78.2022876356285,-0.330526,237.166579705159,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.43898411659
"1162",-0.330524,-78.2022847564599,-78.2022861964054,-0.330525,237.361734361323,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.449659982
"1163",-0.330523,-78.2022833157951,-78.2022847564599,-0.330524,237.556954796525,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.4603030993
"1164",-0.330522,-78.2022818744139,-78.2022833157951,-0.330523,237.752240738702,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.47091303094
"1165",-0.330521,-78.2022804323197,-78.2022818744139,-0.330522,237.947591905154,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.48148933819
"1166",-0.33052,-78.2022789895155,-78.2022804323197,-0.330521,238.143008023519,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.49203158233
"1167",-0.330519,-78.2022775460045,-78.2022789895155,-0.33052,238.338488811963,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.50253932354
"1168",-0.330518,-78.2022761017898,-78.2022775460045,-0.330519,238.534033990844,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.51301212156
"1169",-0.330517,-78.2022746568747,-78.2022761017898,-0.330518,238.729643279196,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.52344953551
"1170",-0.330516,-78.2022732112624,-78.2022746568747,-0.330517,238.925316392423,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.53385112375
"1171",-0.330515,-78.2022717649561,-78.2022732112624,-0.330516,239.121053046934,-0.330503806471825,-78.2022794242948,4077.09,2021-12-18 11:10:00,NA,NA,NA,NA,NA,4076.54421644416
"1172",-0.330514,-78.202270317959,-78.2022717649561,-0.330515,239.316852952014,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.5545450537
"1173",-0.330513,-78.2022688702743,-78.202270317959,-0.330514,239.512715828441,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.56483650939
"1174",-0.330512,-78.2022674219054,-78.2022688702743,-0.330513,239.708641380543,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.57509036689
"1175",-0.330511,-78.2022659728555,-78.2022674219054,-0.330512,239.904629325312,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.58530618198
"1176",-0.33051,-78.2022645231278,-78.2022659728555,-0.330511,240.100679359791,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.5954835089
"1177",-0.330509,-78.2022630727257,-78.2022645231278,-0.33051,240.296791205345,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.60562190263
"1178",-0.330508,-78.2022616216524,-78.2022630727257,-0.330509,240.492964562223,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.61572091656
"1179",-0.330507,-78.2022601699114,-78.2022616216524,-0.330508,240.689199130514,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.6257801036
"1180",-0.330506,-78.2022587175058,-78.2022601699114,-0.330507,240.885494625337,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.63579901693
"1181",-0.330505,-78.2022572644391,-78.2022587175058,-0.330506,241.08185073717,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.64577720797
"1182",-0.330504,-78.2022558107147,-78.2022572644391,-0.330505,241.278267173836,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.6557142286
"1183",-0.330503,-78.2022543563358,-78.2022558107147,-0.330504,241.474743632536,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.66560962963
"1184",-0.330502,-78.2022529013059,-78.2022543563358,-0.330503,241.671279813808,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.67546296164
"1185",-0.330501,-78.2022514456283,-78.2022529013059,-0.330502,241.867875412227,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.68527377443
"1186",-0.3305,-78.2022499893065,-78.2022514456283,-0.330501,242.064530125719,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.6950416175
"1187",-0.330499,-78.2022485323439,-78.2022499893065,-0.3305,242.261243649744,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.70476603983
"1188",-0.330498,-78.2022470747439,-78.2022485323439,-0.330499,242.458015674941,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.71444658971
"1189",-0.330497,-78.2022456165099,-78.2022470747439,-0.330498,242.654845899996,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.72408281538
"1190",-0.330496,-78.2022441576455,-78.2022456165099,-0.330497,242.851734008259,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.73367426395
"1191",-0.330495,-78.202242698154,-78.2022441576455,-0.330496,243.048679693469,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.7432204826
"1192",-0.330494,-78.2022412380388,-78.202242698154,-0.330495,243.24568265038,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.75272101816
"1193",-0.330493,-78.2022397773037,-78.2022412380388,-0.330494,243.442742554928,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.76217541615
"1194",-0.330492,-78.2022383159519,-78.2022397773037,-0.330493,243.639859102766,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.77158322266
"1195",-0.330491,-78.2022368539871,-78.2022383159519,-0.330492,243.837031973058,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.78094398259
"1196",-0.33049,-78.2022353914128,-78.2022368539871,-0.330491,244.034260853004,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.79025724088
"1197",-0.330489,-78.2022339282323,-78.2022353914128,-0.33049,244.231545426173,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.79952254189
"1198",-0.330488,-78.2022324644494,-78.2022339282323,-0.330489,244.428885378326,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.80873942975
"1199",-0.330487,-78.2022310000676,-78.2022324644494,-0.330488,244.626280379901,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.8179074475
"1200",-0.330486,-78.2022295350904,-78.2022310000676,-0.330487,244.823730117561,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.82702613862
"1201",-0.330485,-78.2022280695214,-78.2022295350904,-0.330486,245.021234269663,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.83609504582
"1202",-0.330484,-78.2022266033642,-78.2022280695214,-0.330485,245.218792512078,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.84511371142
"1203",-0.330483,-78.2022251366223,-78.2022266033642,-0.330484,245.416404521729,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.85408167741
"1204",-0.330482,-78.2022236692994,-78.2022251366223,-0.330483,245.614069974225,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.86299848544
"1205",-0.330481,-78.2022222013992,-78.2022236692994,-0.330482,245.811788540374,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.87186367662
"1206",-0.33048,-78.2022207329251,-78.2022222013992,-0.330481,246.009559902545,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.8806767923
"1207",-0.330479,-78.202219263881,-78.2022207329251,-0.33048,246.207383716075,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.88943737229
"1208",-0.330478,-78.2022177942703,-78.202219263881,-0.330479,246.405259668931,-0.330476146191359,-78.2022196613252,4076.61,2021-12-18 11:10:30,NA,NA,NA,NA,NA,4076.89814495759
"1209",-0.330477,-78.2022163240968,-78.2022177942703,-0.330478,246.603187420865,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.90679908768
"1210",-0.330476,-78.2022148533641,-78.2022163240968,-0.330477,246.801166646722,NA,NA,NA,NA,"2021-06-18","EOS_1",0.505,13,732.863610699862,4076.91539930242
"1211",-0.330475,-78.2022133820759,-78.2022148533641,-0.330476,246.999197005989,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.92394514073
"1212",-0.330474,-78.2022119102359,-78.2022133820759,-0.330475,247.197278175606,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.93243614206
"1213",-0.330473,-78.2022104378478,-78.2022119102359,-0.330474,247.395409812464,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.94087184473
"1214",-0.330472,-78.2022089649153,-78.2022104378478,-0.330473,247.593591585055,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.94925178731
"1215",-0.330471,-78.2022074914421,-78.2022089649153,-0.330472,247.791823161736,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.95757550815
"1216",-0.33047,-78.202206017432,-78.2022074914421,-0.330471,247.990104192003,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.96584254456
"1217",-0.330469,-78.2022045428885,-78.202206017432,-0.33047,248.188434353343,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.97405243484
"1218",-0.330468,-78.2022030678157,-78.2022045428885,-0.330469,248.386813295007,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.98220471589
"1219",-0.330467,-78.2022015922171,-78.2022030678157,-0.330468,248.585240680176,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.99029892497
"1220",-0.330466,-78.2022001160964,-78.2022015922171,-0.330467,248.78371617075,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.99833459911
"1221",-0.330465,-78.2021986394576,-78.2022001160964,-0.330466,248.982239422638,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.00631127493
"1222",-0.330464,-78.2021971623044,-78.2021986394576,-0.330465,249.180810086949,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.01422848865
"1223",-0.330463,-78.2021956846405,-78.2021971623044,-0.330464,249.379427828735,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.0220857769
"1224",-0.330462,-78.2021942064699,-78.2021956846405,-0.330463,249.578092291831,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.02988267531
"1225",-0.330461,-78.2021927277961,-78.2021942064699,-0.330462,249.776803144575,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.03761872031
"1226",-0.33046,-78.2021912486232,-78.2021927277961,-0.330461,249.975560028222,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.04529344715
"1227",-0.330459,-78.2021897689549,-78.2021912486232,-0.33046,250.174362597974,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.05290639145
"1228",-0.330458,-78.2021882887949,-78.2021897689549,-0.330459,250.373210510112,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.06045708879
"1229",-0.330457,-78.2021868081473,-78.2021882887949,-0.330458,250.572103409049,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.06794507414
"1230",-0.330456,-78.2021853270159,-78.2021868081473,-0.330457,250.771040948488,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.07536988273
"1231",-0.330455,-78.2021838454044,-78.2021853270159,-0.330456,250.970022769098,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.08273104921
"1232",-0.330454,-78.2021823633168,-78.2021838454044,-0.330455,251.169048530227,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.09002810881
"1233",-0.330453,-78.2021808807569,-78.2021823633168,-0.330454,251.368117871147,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.09726059595
"1234",-0.330452,-78.2021793977286,-78.2021808807569,-0.330453,251.567230438074,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.10442804521
"1235",-0.330451,-78.2021779142358,-78.2021793977286,-0.330452,251.766385878279,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.11152999115
"1236",-0.33045,-78.2021764302825,-78.2021779142358,-0.330451,251.965583836583,-0.330449240282178,-78.2021764107049,4077.57,2021-12-18 11:10:30,NA,NA,NA,NA,NA,4077.1185659682
"1237",-0.330449,-78.2021749458724,-78.2021764302825,-0.33045,252.164823954178,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.12553551058
"1238",-0.330448,-78.2021734610096,-78.2021749458724,-0.330449,252.364105873314,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.13243815252
"1239",-0.330447,-78.202171975698,-78.2021734610096,-0.330448,252.563429239672,-0.33044152893126,-78.2021752372384,4079.01,2021-12-18 11:10:30,NA,NA,NA,NA,NA,4077.13927342833
"1240",-0.330446,-78.2021704899414,-78.202171975698,-0.330447,252.762793689417,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.14600315644
"1241",-0.330445,-78.2021690037438,-78.2021704899414,-0.330446,252.962198866848,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.15259014755
"1242",-0.330444,-78.2021675171092,-78.2021690037438,-0.330445,253.16164440792,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.15903542532
"1243",-0.330443,-78.2021660300415,-78.2021675171092,-0.330444,253.361129956728,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.16534001612
"1244",-0.330442,-78.2021645425447,-78.2021660300415,-0.330443,253.560655141973,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.17150494815
"1245",-0.330441,-78.2021630546226,-78.2021645425447,-0.330442,253.760219611071,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.17753125257
"1246",-0.33044,-78.2021615662795,-78.2021630546226,-0.330441,253.959822992523,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.18341996227
"1247",-0.330439,-78.2021600775191,-78.2021615662795,-0.33044,254.159464924144,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.18917211276
"1248",-0.330438,-78.2021585883455,-78.2021600775191,-0.330439,254.359145045988,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.19478874188
"1249",-0.330437,-78.2021570987627,-78.2021585883455,-0.330438,254.558862981574,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.20027088932
"1250",-0.330436,-78.2021556087746,-78.2021570987627,-0.330437,254.758618373114,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.20561959751
"1251",-0.330435,-78.2021541183853,-78.2021556087746,-0.330436,254.958410854511,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.21083591092
"1252",-0.330434,-78.2021526275988,-78.2021541183853,-0.330435,255.158240048976,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.21592087595
"1253",-0.330433,-78.2021511364192,-78.2021526275988,-0.330434,255.358105596102,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.22087554165
"1254",-0.330432,-78.2021496448504,-78.2021511364192,-0.330433,255.558007118913,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.22570095883
"1255",-0.330431,-78.2021481528965,-78.2021496448504,-0.330432,255.757944252113,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.23039818077
"1256",-0.33043,-78.2021466605615,-78.2021481528965,-0.330431,255.957916624423,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.23496826276
"1257",-0.330429,-78.2021451678494,-78.2021466605615,-0.33043,256.157923863309,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.23941226217
"1258",-0.330428,-78.2021436747644,-78.2021451678494,-0.330429,256.357965597312,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.24373123855
"1259",-0.330427,-78.2021421813106,-78.2021436747644,-0.330428,256.55804145019,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.24792625343
"1260",-0.330426,-78.2021406874918,-78.2021421813106,-0.330427,256.758151058544,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.25199837067
"1261",-0.330425,-78.2021391933122,-78.2021406874918,-0.330426,256.958294037721,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.25594865579
"1262",-0.330424,-78.202137698776,-78.2021391933122,-0.330425,257.158470017091,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.2597781766
"1263",-0.330423,-78.2021362038871,-78.202137698776,-0.330424,257.358678622416,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.26348800289
"1264",-0.330422,-78.2021347086497,-78.2021362038871,-0.330423,257.558919475845,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.26707920638
"1265",-0.330421,-78.2021332130679,-78.2021347086497,-0.330422,257.759192199435,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.27055286076
"1266",-0.33042,-78.2021317171457,-78.2021332130679,-0.330421,257.959496416348,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.27391004172
"1267",-0.330419,-78.2021302208873,-78.2021317171457,-0.33042,258.159831754365,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.27715182698
"1268",-0.330418,-78.2021287242968,-78.2021302208873,-0.330419,258.3601978306,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.280279296
"1269",-0.330417,-78.2021272273783,-78.2021287242968,-0.330418,258.560594265609,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.28329353021
"1270",-0.330416,-78.2021257301359,-78.2021272273783,-0.330417,258.761020678706,-0.330408588051796,-78.2021308969706,4078.53,2021-12-18 11:11:00,NA,NA,NA,NA,NA,4077.28619561291
"1271",-0.330415,-78.2021242325737,-78.2021257301359,-0.330416,258.961476697352,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.28898662938
"1272",-0.330414,-78.2021227346959,-78.2021242325737,-0.330415,259.161961931291,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.29166766651
"1273",-0.330413,-78.2021212365067,-78.2021227346959,-0.330414,259.362476006657,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.29423981325
"1274",-0.330412,-78.2021197380101,-78.2021212365067,-0.330413,259.56301853657,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.29670416016
"1275",-0.330411,-78.2021182392102,-78.2021197380101,-0.330412,259.763589144664,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.29906179976
"1276",-0.33041,-78.2021167401114,-78.2021182392102,-0.330411,259.964187440377,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.30131382613
"1277",-0.330409,-78.2021152407176,-78.2021167401114,-0.33041,260.164813049556,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.30346133533
"1278",-0.330408,-78.2021137410332,-78.2021152407176,-0.330409,260.365465582676,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.30550542495
"1279",-0.330407,-78.2021122410621,-78.2021137410332,-0.330408,260.566144658375,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.30744719439
"1280",-0.330406,-78.2021107408086,-78.2021122410621,-0.330407,260.766849890522,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.30928774467
"1281",-0.330405,-78.202109240277,-78.2021107408086,-0.330406,260.967580891727,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.3110281785
"1282",-0.330404,-78.2021077394713,-78.202109240277,-0.330405,261.16833728044,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.31266960028
"1283",-0.330403,-78.2021062383957,-78.2021077394713,-0.330404,261.369118667959,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.31421311595
"1284",-0.330402,-78.2021047370544,-78.2021062383957,-0.330403,261.569924670245,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.31565983313
"1285",-0.330401,-78.2021032354517,-78.2021047370544,-0.330402,261.77075489847,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.31701086097
"1286",-0.3304,-78.2021017335917,-78.2021032354517,-0.330401,261.971608964932,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.31826731021
"1287",-0.330399,-78.2021002314786,-78.2021017335917,-0.3304,262.172486481856,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.31943029311
"1288",-0.330398,-78.2020987291166,-78.2021002314786,-0.330399,262.373387064953,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.32050092349
"1289",-0.330397,-78.2020972265099,-78.2020987291166,-0.330398,262.574310321612,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.32148031663
"1290",-0.330396,-78.2020957236627,-78.2020972265099,-0.330397,262.775255861532,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.3223695893
"1291",-0.330395,-78.2020942205793,-78.2020957236627,-0.330396,262.976223301417,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.32316985975
"1292",-0.330394,-78.2020927172638,-78.2020942205793,-0.330395,263.177212240234,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.32388224762
"1293",-0.330393,-78.2020912137206,-78.2020927172638,-0.330394,263.378222298125,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.32450787403
"1294",-0.330392,-78.2020897099537,-78.2020912137206,-0.330393,263.579253085728,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.32504786147
"1295",-0.330391,-78.2020882059674,-78.2020897099537,-0.330392,263.780304205389,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.32550333377
"1296",-0.33039,-78.202086701766,-78.2020882059674,-0.330391,263.98137526882,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.32587541615
"1297",-0.330389,-78.2020851973537,-78.202086701766,-0.33039,264.182465884156,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.32616523516
"1298",-0.330388,-78.2020836927347,-78.2020851973537,-0.330389,264.383575658293,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.32637391865
"1299",-0.330387,-78.2020821879133,-78.2020836927347,-0.330388,264.584704198083,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.32650259576
"1300",-0.330386,-78.2020806828937,-78.2020821879133,-0.330387,264.7858511174,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.32655239691
"1301",-0.330385,-78.2020791776802,-78.2020806828937,-0.330386,264.987016017105,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.32652445374
"1302",-0.330384,-78.202077672277,-78.2020791776802,-0.330385,265.188198501537,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.32641989915
"1303",-0.330383,-78.2020761666883,-78.202077672277,-0.330384,265.389398185621,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.3262398672
"1304",-0.330382,-78.2020746609184,-78.2020761666883,-0.330383,265.590614673607,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.32598549317
"1305",-0.330381,-78.2020731549716,-78.2020746609184,-0.330382,265.791847567354,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.32565791347
"1306",-0.33038,-78.2020716488521,-78.2020731549716,-0.330381,265.993096474564,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.32525826567
"1307",-0.330379,-78.2020701425642,-78.2020716488521,-0.33038,266.194360995831,-0.330379419028759,-78.2020707149059,4079.01,2021-12-18 11:11:00,NA,NA,NA,NA,NA,4077.32478768846
"1308",-0.330378,-78.2020686361121,-78.2020701425642,-0.330379,266.395640745855,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.32424732157
"1309",-0.330377,-78.2020671295001,-78.2020686361121,-0.330378,266.59693532869,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.32363830585
"1310",-0.330376,-78.2020656227326,-78.2020671295001,-0.330377,266.798244337719,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.32296178321
"1311",-0.330375,-78.2020641158137,-78.2020656227326,-0.330376,266.999567387538,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.32221889655
"1312",-0.330374,-78.2020626087477,-78.2020641158137,-0.330375,267.200904082075,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.32141078978
"1313",-0.330373,-78.2020611015388,-78.2020626087477,-0.330374,267.402254021695,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.32053860782
"1314",-0.330372,-78.2020595941915,-78.2020611015388,-0.330373,267.603616809077,NA,NA,NA,NA,NA,NA,NA,NA,NA,4077.31960349653
