"","x_pred","site","x","depth","width","ele_arcpro","slope_mid","slope_up20","dist_diff","catchment_ha","Q_m3s","Flux_ave","adjusted_ppm","WaterTemp_c","Total_hPa","AirTemp_c","v_ms","k600_eq1","eD","k600_eq1_ulsethcorrection","k600_eq1_final","pCO2_air_ppm","air_pressure_atm","water_pressure_atm","pCO2_air_atm","pCO2_w_atm","KH_mol.l.atm","KH_mol.m3.atm","Sc_co2","k.m.d_eq1","F_mol_m2_d_eq1","F_CO2_molperd_eq1"
"8680",839.7,"Colm",910,35,163,3911.470215,0.428827084,0.267772448,10,177.6906,0.0347211843316541,0.104437194127243,909.699216588581,8.49605854230452,625.670049025449,6.89142263793148,0.0608609716593411,111.368267501061,0.256029551789663,114.877317589882,114.877317589882,418.53,0.618849,0.619816841,0.00025900687197,0.000563846894686109,0.056838015967287,56.8380159672869,1128.16600025747,111.30718471449,1.92856416731943,9.43067877819199
"8681",839.7,"Colm",920,27,102,3910.070313,0.369653917,0.428827084,10,187.6824,0.0369406926270038,0.103898858075041,908.898556890701,8.49611969969985,625.670007615008,6.89141887334421,0.134134686372563,171.379072850793,0.486413273909439,145.824351084814,145.824351084814,418.53,0.618849,0.619816841,0.00025900687197,0.000563350632321453,0.0568379107974307,56.8379107974307,1128.16187150551,141.292478730278,2.44411452801335,7.47899045572084
"8765",848,"Colm",930,19,164,3908.401367,0.194413348,0.342119891,10,187.6977,0.0369441035130026,0.0586786296900489,841.643142268842,8.50125692090821,625.66652913801,6.89110264801305,0.118562591505143,71.6932955521581,0.226121975051919,93.392857245724,93.392857245724,418.53,0.618849,0.619816841,0.00025900687197,0.000521664593690387,0.056829077387223,56.829077387223,1127.81512303743,90.4918212917896,1.35073485718375,6.64561549734405
"12933",858.9,"Colm",940,NA,NA,3906.325195,0.105669826,0.194413348,NA,187.7085,0.036946511219441,0,754.3712352,8.507923077,625.6620154,6.890692308,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.000467571995942932,0.0568176175125787,56.8176175125787,1127.36537207571,NA,NA,NA
"13006",858.9,"Colm",940,22,150,3906.325195,0.105669826,0.194413348,10,187.7085,0.036946511219441,0.00324380165289256,754.411471294628,8.5082250477562,625.661979799174,6.89071837284298,0.111959124907397,42.8607269225489,0.116059179243634,70.690015268659,70.690015268659,418.53,0.618849,0.619816841,0.00025900687197,0.000467596934951999,0.0568170984583271,56.8170984583271,1127.34500402178,68.495619154747,0.811774607483266,3.6529857336747
"13007",869.9,"Colm",950,28,165,3906.084717,0.012816114,0.105669826,10,188.3124,0.0370811713506662,0.36654958677686,758.917913892975,8.54204577245041,625.657992506612,6.8936376352562,0.0802622756507926,5.55335781870525,0.0100910611562182,23.5358389140849,5.55335781870525,418.53,0.618849,0.619816841,0.00025900687197,0.000470390103967454,0.0567590014128895,56.7590014128895,1125.06665964229,5.38151192506812,0.0645668481877271,0.319605898529249
"12936",882.4,"Colm",966,NA,NA,3906.084717,0.018515554,0.010257151,NA,190.3257,0.0375305183426703,0.785,764.1083701,8.581,625.6534,6.897,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.000473607236137041,0.0566921769336476,56.6921769336477,1122.44955122019,NA,NA,NA
"9234",894.7,"Colm",980,25,112,3905.769775,0.103231595,0.018515554,10,190.3986,0.0375468007129098,1.21516393442623,787.302333074426,8.62254754098361,625.644167213115,6.8978393442623,0.134095716831821,52.8143658465073,0.135798993513241,78.5321983380485,78.5321983380485,418.53,0.618849,0.619816841,0.00025900687197,0.000487983244998121,0.0566210107534945,56.6210107534945,1119.66651444877,76.1203686261692,0.986890963676888,3.31595363795434
"9323",903.5,"Colm",990,24,121,3904.266602,0.194624898,0.103231595,10,190.4139,0.0375502181054887,1.51426229508197,803.429385455082,8.65143606557377,625.637747540984,6.89842295081967,0.129305158765457,87.9449089740509,0.246878492722245,103.02667414776,103.02667414776,418.53,0.618849,0.619816841,0.00025900687197,0.00049797906365934,0.0565715930282952,56.5715930282952,1117.73647080348,99.8712008402996,1.35016251665351,4.90108993545223
"12938",912.3,"Colm",1000,NA,NA,3902.342041,0.174797247,0.194624898,NA,190.4778,0.0375644911387656,1.81,819.375235,8.68,625.6314,6.899,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.000507862569751333,0.0565227829131289,56.5227829131289,1115.832165108,NA,NA,NA
"13011",912.3,"Colm",1000,22,100,3902.342041,0.174797247,0.194624898,10,190.4778,0.0375644911387656,1.80248878923767,819.452497150673,8.68,625.6314,6.899,0.170747686994389,97.6633866666172,0.292791473314904,109.295410299074,109.295410299074,418.53,0.618849,0.619816841,0.00025900687197,0.000507910458133491,0.0565227829131289,56.5227829131289,1115.832165108,105.956973167232,1.49067934429637,4.4720380328891
"9516",922.7,"Colm",1010,NA,NA,3900.919922,0.133166734,0.174797247,NA,190.5786,0.0375870076372749,0.99127802690583,827.796809423318,8.68,625.6314,6.899,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.00051308240340664,0.0565227829131289,56.5227829131289,1115.832165108,NA,NA,NA
"9620",933,"Colm",1020,85,NA,3899.588135,0.093168062,0.133166734,NA,190.6515,0.0376032928750622,0.210112107623318,835.832073093274,8.68,625.6314,6.899,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.000518062795151154,0.0565227829131289,56.5227829131289,1115.832165108,NA,NA,NA
"9630",934,"Colm",1021,NA,NA,3899.588135,0.093168062,0.133210416,NA,190.6515,0.0376032928750622,0.135,836.6046946,8.68,625.6314,6.899,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.000518541678972742,0.0565227829131289,56.5227829131289,1115.832165108,NA,NA,NA
"13013",943.3,"Colm",1030,22,380,3898.999512,0.047688514,0.093168062,10,190.9134,0.0376618059117709,0.112183406113537,1047.67200594498,8.70053493449782,625.670810480349,6.90065938864629,0.0450500070714962,9.38981206228405,0.0210754890296349,31.5168598850094,31.5168598850094,418.53,0.618849,0.619816841,0.00025900687197,0.00064936475312895,0.0564877249002395,56.4877249002395,1114.46562296648,30.5560470201058,0.673773933223471,7.68102283874757
"9827",953.5,"Colm",1040,NA,800,3898.608398,0.017180872,0.047688514,NA,193.1877,0.0381703706280329,0.0872052401746725,1278.73516783843,8.72301528384279,625.713954585153,6.90247598253275,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.000792581592205219,0.0564493763846987,56.4493763846987,1112.97199775119,NA,NA,NA
"9857",956.5,"Colm",NA,NA,NA,3898.608398,0.017180872,0.043561799,NA,193.3002,0.0381955478690149,0.08,1345.388003,8.7295,625.7264,6.903,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.000833894141938759,0.0564383202878561,56.4383202878561,1112.54160581643,NA,NA,NA
"58691",1.6,"GaviDown",5,NA,NA,4098.271973,0.008659083,0.0000000296864,NA,75.474,0.0131644569991544,0.6,8115,8.32425,626.0454,7.897,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.005029813664715,0.0571344189010993,57.1344189010993,1139.83891258707,NA,NA,NA
"59201",2.8,"GaviDown",9,17,83,4098.271973,0.014265177,0.0000000267658,10,81.6939,0.0143998180911849,0.6,8080.7285369869,8.32425,626.0454,7.897,0.102053990724202,5.77802927481848,0.0142815769465359,24.5632891685703,5.77802927481848,418.53,0.618849,0.619816841,0.00025900687197,0.00500857163477377,0.0571344189010993,57.1344189010993,1139.83891258707,5.59558022204944,1.51843692047677,3.78090793198716
"59221",14.1,"GaviDown",19,19,90,4098.472656,0.009961626,0.008338147,10,81.729,0.0144068258445088,0.6,7813.41112548472,8.32425,626.0454,7.897,0.0842504435351394,3.75813222960713,0.00823325252063384,19.3884053551259,3.75813222960713,418.53,0.618849,0.619816841,0.00025900687197,0.00484288380123219,0.0571344189010993,57.1344189010993,1139.83891258707,3.6394641452378,0.953165267757707,2.57354622294581
"33412",23,"GaviDown",29,15,53,4098.472656,0.001851516,0.009961626,10,81.7542,0.0144118572982222,0.6,7605.49758320524,8.32425,626.0454,7.897,0.181281223877009,1.46316967768246,0.00329267829864215,11.7161453494356,1.46316967768246,418.53,0.618849,0.619816841,0.00025900687197,0.00471401548625541,0.0571344189010993,57.1344189010993,1139.83891258707,1.4169681253821,0.360667030125165,0.573460577899013
"34012",23.6,"GaviDown",NA,NA,NA,4098.473145,0.001851516,0.009707061,NA,81.7542,0.0144118572982222,0.6,7591.788998,8.32425,626.0454,7.897,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.00470551867427892,0.0571344189010993,57.1344189010993,1139.83891258707,NA,NA,NA
"46612",36,"GaviDown",39,34,63,4098.432129,0.011945465,0.001851516,10,81.8091,0.0144228193917164,0.67,7450.07701126667,8.29998333333333,626.1238,7.89373333333333,0.0673334238642223,4.95457733245098,0.00789046805996328,21.9499628233749,4.95457733245098,418.53,0.618849,0.619816841,0.00025900687197,0.00461768319833003,0.0571764372449434,57.1764372449434,1141.49961730375,4.79778061517262,1.19567209969082,2.25982026841565
"59231",46.9,"GaviDown",49,37,99,4098.187012,0.043286903,0.011945465,10,81.8199,0.0144249759840041,0.731111111111111,7326.36019745185,8.27879814814815,626.192244444444,7.89088148148148,0.039380223816555,10.1194232400687,0.0167225961782466,32.0840365505828,10.1194232400687,418.53,0.618849,0.619816841,0.00025900687197,0.00454100143361274,0.0572131511203416,57.2131511203416,1142.95187904553,9.79855254022868,2.40051213116578,7.12952102956235
"60811",50.2,"GaviDown",52,NA,NA,4098.077637,0.043286903,0.024915877,NA,81.8316,0.0144273123349247,0.75,7288.120455,8.27225,626.2134,7.89,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.00451729979724558,0.0572245049331074,57.2245049331073,1143.40122074608,NA,NA,NA
"68111",57.2,"GaviDown",59,23,72,4097.513672,0.0737405,0.043286903,10,81.8424,0.0144294690058705,0.672909482758621,6510.58726803879,8.27932974137931,626.201757758621,7.88874137931034,0.087134474673131,25.4995494554795,0.0630325827477097,53.5679835576492,53.5679835576492,418.53,0.618849,0.619816841,0.00025900687197,0.00403537163353062,0.0572122295146211,57.2122295146211,1142.91541004135,51.8695113669977,11.2066282449988,24.2063170091973
"79211",68.2,"GaviDown",69,NA,56,4096.614258,0.079285857,0.0737405,10,81.8928,0.0144395339693429,0.555689655172414,5328.31077827586,8.29009482758621,626.184055172414,7.8868275862069,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.0033025767544572,0.0571935703811473,57.1935703811473,1142.17719912379,NA,NA,NA
"84011",73,"GaviDown",NA,NA,NA,4096.358398,0.101966812,0.072062609,NA,81.837,0.0144283906656787,0.505,4817.05608,8.29475,626.1764,7.886,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.00298569248242544,0.0571855038935034,57.1855038935034,1141.85815486749,NA,NA,NA
"90211",79,"GaviDown",79,14,75,4095.780273,0.114124962,0.079285857,10,82.1763,0.0144961646860455,0.507403100775194,4196.97530505426,8.27492441860465,626.229027906977,7.88335658914729,0.138058711295672,43.3317930687308,0.154565822219601,72.4720988177412,72.4720988177412,418.53,0.618849,0.619816841,0.00025900687197,0.00260135597533375,0.057219867431392,57.219867431392,1143.21767266239,70.1733088124889,9.40525175247058,21.1618164430588
"98311",87,"GaviDown",89,7,48,4094.476074,0.168659575,0.114124962,10,82.2186,0.0145046165726527,0.510542635658915,3386.86977649612,8.24902325581395,626.29778372093,7.87990310077519,0.431685017043234,116.375964142216,0.714244630897204,125.829090386515,125.829090386515,418.53,0.618849,0.619816841,0.00025900687197,0.0020992389257462,0.0572648001472017,57.2648001472017,1144.99682451478,121.828362120273,12.8383362464924,18.487204194949
"59241",96.3,"GaviDown",99,6,62,4092.863281,0.149901496,0.168659575,10,82.323,0.0145254790160723,0.51422480620155,2436.74600843411,8.21864534883721,626.378423255814,7.87585271317829,0.390469866023449,88.1766982187735,0.574199087356977,109.38098125474,109.38098125474,418.53,0.618849,0.619816841,0.00025900687197,0.00151033621326699,0.0573175545268827,57.3175545268827,1147.08783372915,105.893558779438,7.59501830326834,14.1267340440791
"109611",98.2,"GaviDown",101,NA,NA,4092.863281,0.186924908,0.138784809,NA,82.323,0.0145254790160723,0.515,2236.719952,8.21225,626.3954,7.875,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.00138635669485031,0.0573286683557735,57.3286683557735,1147.52864545172,NA,NA,NA
"59251",106.6,"GaviDown",109,9,59,4091.531738,0.18968242,0.149901496,10,82.3959,0.0145400488379144,0.330714285714286,1817.44207220408,8.16310714285714,626.434889795918,7.86885714285714,0.273823895252625,98.6862178788512,0.509527271023429,114.118905321555,114.118905321555,418.53,0.618849,0.619816841,0.00025900687197,0.00112648120389403,0.0574141575677744,57.4141575677744,1150.9228806475,110.461986311799,5.50159324824075,9.73782004938613
"119211",107.7,"GaviDown",110,NA,NA,4090.695801,0.18968242,0.186924908,NA,82.4418,0.0145492233067722,0.305,1758.938182,8.15625,626.4404,7.868,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.00109021950748152,0.0574260988028033,57.4260988028033,1151.39747689759,NA,NA,NA
"119311",107.7,"GaviDown",110,18,42,4090.695801,0.18968242,0.186924908,10,82.4418,0.0145492233067722,0.304071038251366,1754.24134233005,8.15593989071038,626.441372677596,7.86793989071038,0.192450043740373,104.834985389754,0.3581080661529,114.429142354684,114.429142354684,418.53,0.618849,0.619816841,0.00025900687197,0.00108730832715461,0.057426638908913,57.426638908913,1151.41894585919,110.759895385976,5.2684681591941,6.63826988058457
"59271",115.1,"GaviDown",119,37,81,4089.29834,0.246972993,0.18968242,10,82.5363,0.0145681140522043,0.23068306010929,1383.19100840437,8.1314412568306,626.51821420765,7.8631912568306,0.0486089891631774,57.4958727407599,0.117770104970681,80.7947191435115,80.7947191435115,418.53,0.618849,0.619816841,0.00025900687197,0.000857325081328802,0.0574693271138828,57.4693271138828,1153.11655150918,78.198221864518,2.68884154945083,6.53388496516552
"58781",125.3,"GaviDown",129,NA,NA,4086.911377,0.234284867,0.215068869,NA,82.6488,0.0145906067755001,0.135,899.4165224,8.0995,626.6184,7.857,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.000557473507657174,0.0575250427319848,57.5250427319848,1155.33451219038,NA,NA,NA
"59281",125.3,"GaviDown",129,16,69,4086.911377,0.234284867,0.215068869,10,82.6488,0.0145906067755001,0.139646739130435,898.846934198913,8.09900815217391,626.619236956522,7.85692934782609,0.132161293256342,84.9673203187336,0.303750865838609,102.912736346713,102.912736346713,418.53,0.618849,0.619816841,0.00025900687197,0.000557120467297705,0.0575259011907313,57.5259011907313,1155.36870648231,99.5957160422664,1.70799215487615,3.53554376059364
"14742",135.5,"GaviDown",139,16,25,4084.524658,0.22417481,0.234284867,10,82.7865,0.0146181433962052,0.622907608695652,839.60976128587,8.04785597826087,626.706280434783,7.84958152173913,0.365453584905131,201.994565018679,0.803689036886881,162.579163447756,162.579163447756,418.53,0.618849,0.619816841,0.00025900687197,0.000520404269912972,0.0576152673065454,57.6152673065454,1158.93171604401,157.31478992397,2.369236397703,1.77692729827725
"58801",143.2,"GaviDown",149,NA,NA,4082.899414,0.181935439,0.22417481,NA,82.8495,0.0146307438764581,0.99,794.6122934,8.009,626.7724,7.844,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.000492514081514953,0.057683265727836,57.683265727836,1161.64725963139,NA,NA,NA
"59301",143.2,"GaviDown",149,40,76,4082.899414,0.181935439,0.22417481,10,82.8495,0.0146307438764581,0.989745762711864,794.496071487797,8.00871694915254,626.772905084746,7.84398983050847,0.0481274469620331,45.2835388759568,0.0858972251535796,70.9635325057156,70.9635325057156,418.53,0.618849,0.619816841,0.00025900687197,0.000492442045216476,0.0576837614334809,57.6837614334809,1161.66706997771,68.6576136983316,0.924503525259256,2.1078680375911
"59312",152.2,"GaviDown",159,18,80,4081.494141,0.125094776,0.181935439,10,82.8954,0.014639925026725,0.965593220338983,783.454989828475,7.98182711864407,626.820888135593,7.84302372881356,0.101666146018924,41.015586789922,0.124762635915232,69.649194236803,69.649194236803,418.53,0.618849,0.619816841,0.00025900687197,0.000485598596861172,0.0577308774554782,57.7308774554782,1163.5509459635,67.3805247416241,0.881427493023816,2.11542598325716
"59321",161.1,"GaviDown",169,30,74,4080.660645,0.145018459,0.125094776,10,82.9566,0.0146521676093107,0.942457627118644,772.878795817966,7.95606949152542,626.866850847458,7.84209830508475,0.0660007549968948,41.9645603040625,0.09389472554619,68.9922317186501,68.9922317186501,418.53,0.618849,0.619816841,0.00025900687197,0.000479043293699776,0.0577760541951199,57.7760541951199,1165.35901881091,66.7397797216714,0.848451889411632,1.88356319449382
"17422",161.9,"GaviDown",179,14,45,4080.080566,0.174552148,0.145018459,10,82.9629,0.0146534279431894,0.939915254237288,771.716576695932,7.95323898305085,626.871901694915,7.84199661016949,0.232594094336339,100.616068672717,0.398284026017307,113.165114926998,113.165114926998,418.53,0.618849,0.619816841,0.00025900687197,0.000478322930715007,0.0577810213325382,57.7810213325382,1165.55791834053,109.469576607458,1.38723195811017,1.87276314344872
"17972",167.3,"GaviDown",189,8,58,4079.577637,0.089183086,0.174552148,10,83.0538,0.0146716141731538,0.925932203389831,765.324371524746,7.93767118644068,626.899681355932,7.84143728813559,0.31619858131797,53.7720125836906,0.276637735306141,83.1915376579737,83.1915376579737,418.53,0.618849,0.619816841,0.00025900687197,0.000474360934298778,0.057808350011668,57.808350011668,1166.65261059915,80.4710440954814,1.00180519275761,1.74314103539824
"58831",171.6,"GaviDown",197,NA,NA,4079.116455,0.098235437,0.122076764,NA,83.061,0.0146730547794981,0.915,760.3268293,7.9255,626.9214,7.841,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.000471263373464272,0.0578297271825372,57.8297271825372,1167.50933954464,NA,NA,NA
"59341",172.7,"GaviDown",199,21,28,4079.116455,0.09919036,0.089183086,10,83.061,0.0146730547794981,0.878359375,769.082266336719,7.923681640625,626.9167515625,7.8407265625,0.249541747950648,80.6279568309442,0.242818452337832,98.9582961429629,98.9582961429629,418.53,0.618849,0.619816841,0.00025900687197,0.000476690140789946,0.05783292174163,57.83292174163,1167.63739998053,95.7181666468811,1.205020834008,1.01221750056672
"58851",196.7,"GaviDown",203,NA,NA,4076.66333,0.092721861,0.09919036,NA,85.1454,0.0150908018410184,0.245,920.4262494,7.89225,626.8364,7.836,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.000570495690276586,0.0578881764147006,57.8881764147006,1169.85374089459,NA,NA,NA
"59351",196.7,"GaviDown",203,NA,NA,4076.66333,0.092721861,0.09919036,4,85.1454,0.0150908018410184,0.245526315789474,921.082841206767,7.89190977443609,626.836993984962,7.83596992481203,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.000570902656936083,0.0578887748643213,57.8887748643213,1169.87775944353,NA,NA,NA
"59371",212.7,"GaviDown",219,23,37,4075.411133,0.017470094,0.092721861,16,85.1787,0.0150974867971673,0.331315789473684,1028.10730570977,7.8364530075188,626.933813533835,7.83106766917293,0.17740877552488,13.3270978087158,0.030404603731325,37.9263072317062,37.9263072317062,418.53,0.618849,0.619816841,0.00025900687197,0.000637238222434054,0.0579864242945875,57.9864242945875,1173.80087422386,36.6748545322789,0.804363309472964,0.89284327351499
"59381",221.7,"GaviDown",209,9,27,4076.225586,0.150318558,0.017470094,10,85.266,0.0151150138681088,0.379736842105263,1088.51375193233,7.8051522556391,626.988460150376,7.8283007518797,0.622017031609416,166.528337648703,0.917241898813515,150.431819917952,150.431819917952,418.53,0.618849,0.619816841,0.00025900687197,0.000674679155107755,0.0580416290647838,58.0416290647838,1176.02226356467,145.454276666265,3.50927300173694,2.84251113140692
"58881",222.6,"GaviDown",229,NA,NA,4073.918457,0.105289385,0.105913992,NA,85.3632,0.0151345313455731,0.385,1095.07967,7.80175,626.9944,7.828,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.000678748821702723,0.0580476334908038,58.0476334908038,1176.26402899534,NA,NA,NA
"59391",222.6,"GaviDown",229,28,76,4073.918457,0.105289385,0.105913992,20,85.3632,0.0151345313455731,0.389701030927835,1094.59362789835,7.80163298969072,626.994325773196,7.82799381443299,0.0711209179773174,32.496547016005,0.0734600043789232,60.4208246313471,60.4208246313471,418.53,0.618849,0.619816841,0.00025900687197,0.000678447564622685,0.0580478400085411,58.0478400085411,1176.27234486964,58.4209771184917,1.42241211429842,3.24309962060039
"24522",232.5,"GaviDown",239,18,51,4073.320068,0.066723549,0.105289385,10,85.3992,0.0151417607892053,0.878608247422681,1044.0452493268,7.78946391752577,626.986606185567,7.82735051546392,0.164942927986986,36.0623919548289,0.10796471564526,65.0561869365562,65.0561869365562,418.53,0.618849,0.619816841,0.00025900687197,0.000647116828298797,0.0580693228049846,58.0693228049846,1177.13758891669,62.900602587872,1.417608639746,2.16894121881137
"59412",241.6,"GaviDown",249,11,39,4072.648438,0.063405033,0.066723549,10,85.4604,0.0151540517710345,1.32050515463918,998.357291771753,7.77846494845361,626.979628865979,7.82676907216495,0.353241300024115,52.0232805928996,0.219717280355771,80.656297723566,80.656297723566,418.53,0.618849,0.619816841,0.00025900687197,0.000618798662775283,0.0580887483905619,58.0887483905619,1177.92030683115,77.9812244735732,1.62979626933178,1.90686163511819
"26422",251.2,"GaviDown",259,14,26,4072.139404,0.054961676,0.063405033,10,85.5234,0.0151667054718672,1.78120618556701,950.725165810103,7.76699793814433,626.972354639175,7.82616288659794,0.416667732743604,60.4431994877866,0.224656425451011,86.4362239347708,86.4362239347708,418.53,0.618849,0.619816841,0.00025900687197,0.000589275468931619,0.0581090091363112,58.1090091363112,1178.73701021869,83.5665556917514,1.60377431562015,1.25094396618372
"27372",260.7,"GaviDown",269,NA,NA,4071.602295,0.057553272,0.054961676,NA,85.5297,0.0151679709099671,2.22780412371134,904.551166153402,7.75588195876289,626.965303092784,7.82557525773196,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.000560656046328068,0.0581286579804577,58.1286579804577,1179.52937400767,NA,NA,NA
"27382",260.7,"GaviDown",269,11,20,4071.602295,0.057553272,0.054961676,10,85.5297,0.0151679709099671,2.23250515463918,904.065124051753,7.75576494845361,626.965228865979,7.82556907216495,0.689453223180323,86.547712821927,0.389263633961593,105.575271248891,105.575271248891,418.53,0.618849,0.619816841,0.00025900687197,0.00056035478924803,0.0581288648540009,58.1288648540009,1179.53771814471,102.066724278652,1.7879040704776,1.07274244228656
"58912",269.9,"GaviDown",277,NA,NA,4071.205811,0.056240586,0.049938338,NA,85.5495,0.0151719480816235,2.665,859.3492507,7.745,626.9584,7.825,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.000532639137884591,0.0581479011075201,58.1479011075201,1180.30568778682,NA,NA,NA
"28542",272.1,"GaviDown",279,12,81,4070.931396,0.063467203,0.057553272,10,85.5522,0.0151724904326735,2.48087548638132,892.102344442412,7.74183852140078,626.979543968872,7.82479766536965,0.156095580583061,26.3825271741985,0.0971871785216291,56.0695374694066,56.0695374694066,418.53,0.618849,0.619816841,0.00025900687197,0.00055294005698099,0.0581534931863379,58.1534931863379,1180.53134333624,54.203915543993,0.926520617109182,2.25144509957531
"59451",281.4,"GaviDown",289,21,40,4070.289551,0.053505817,0.063467203,10,85.5855,0.0151791796156094,1.77270428015564,1018.07578191323,7.72967898832685,627.06086692607,7.82401945525292,0.180704519233445,34.9260669600527,0.094850368213713,63.5452490281812,63.5452490281812,418.53,0.618849,0.619816841,0.00025900687197,0.000631020515044063,0.0581750073678712,58.1750073678712,1181.39974123762,61.4286265047883,1.32943197245612,1.59531836694734
"30432",290.5,"GaviDown",299,27,56,4069.950928,0.047854425,0.053505817,10,85.9131,0.0152450050984758,1.09994163424124,1137.75054751051,7.71812743190662,627.138123735409,7.82328015564202,0.100826753296797,21.5487211492492,0.0473333118386603,48.6520454878055,48.6520454878055,418.53,0.618849,0.619816841,0.00025900687197,0.000705196950203982,0.0581954549389227,58.1954549389227,1182.22544298651,47.0298562778559,1.22118828094168,2.05159631198202
"30792",294.1,"GaviDown",303,NA,NA,4069.703125,0.046083167,0.05132237,NA,85.9158,0.0152455477547056,0.845,1183.100985,7.71375,627.1674,7.823,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.000733305915106688,0.0582032058093914,58.2032058093914,1182.53852486333,NA,NA,NA
"31362",299.6,"GaviDown",309,9,57,4069.415283,0.046183169,0.047854425,10,85.9968,0.0152618284931509,0.803501070663811,1220.06638882227,7.70917291220557,627.177896788009,7.82226766595289,0.297501530080914,30.2175199138815,0.134785117360972,60.995517995878,60.995517995878,418.53,0.618849,0.619816841,0.00025900687197,0.000756217694930097,0.0582113115616782,58.2113115616782,1182.8659949179,58.9601675515905,1.70650147123283,2.91811751580814
"32462",310.5,"GaviDown",319,13,64,4069.025146,0.034626747,0.046183169,10,86.2533,0.0153133975766014,0.723415417558886,1291.40313304069,7.70033993576017,627.198153747323,7.82085438972163,0.184055259334152,18.6029446928848,0.0625214343590239,46.4107546246243,46.4107546246243,418.53,0.618849,0.619816841,0.00025900687197,0.00080043341037878,0.0582269581801401,58.2269581801401,1183.49826816512,44.8608823360275,1.41426714776291,2.7153929237048
"59471",320.4,"GaviDown",329,8,61,4068.697266,0.032784916,0.034626747,10,86.2767,0.0153181031380458,0.649154175588865,1357.55175040685,7.69214935760171,627.216937473233,7.81954389721627,0.313895556107497,21.9244783894527,0.100955096904022,51.7004059244029,51.7004059244029,418.53,0.618849,0.619816841,0.00025900687197,0.000841433437431196,0.0582414715004648,58.2414715004648,1184.08492712011,49.9726491463788,1.69514123196624,3.10210845449823
"59481",330.9,"GaviDown",339,9,53,4068.356445,0.032403379,0.032784916,10,86.3685,0.0153365650519287,0.571252676659529,1426.94294705567,7.68355728051392,627.236641970021,7.81816916488223,0.321521279914647,23.6213614943599,0.102204267477363,53.5211074828377,53.5211074828377,418.53,0.618849,0.619816841,0.00025900687197,0.000884443269731278,0.0582567010561083,58.2567010561083,1184.70072593819,51.7311605105586,1.8848693868705,2.99694232512409
"58981",339.9,"GaviDown",NA,NA,NA,4068.16626,0.03192818,0.027142441,NA,87.9768,0.015660430693345,0.505,1485.95789,7.67625,627.2534,7.817,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.000921021725238825,0.0582696571622016,58.2696571622016,1185.22475070633,NA,NA,NA
"35552",341.3,"GaviDown",349,18,61,4068.018799,0.03192818,0.032403379,10,87.9768,0.015660430693345,0.50134765625,1501.20050809375,7.6708212890625,627.26196640625,7.81693359375,0.142626873345583,16.4427071070657,0.044672939717997,42.8633781274346,42.8633781274346,418.53,0.618849,0.619816841,0.00025900687197,0.000930469356634263,0.0582792847899936,58.2792847899936,1185.6142415869,41.4282690078906,1.62118566230536,2.9667697620188
"59521",351.7,"GaviDown",359,87,48,4067.693115,0.027647412,0.03192818,10,88.38,0.0157417474056968,0.4779296875,1598.9325888125,7.636013671875,627.3168921875,7.8165078125,0.0376957552818409,10.362990936772,0.010223884654666,31.3306311883389,10.362990936772,418.53,0.618849,0.619816841,0.00025900687197,0.000991045346169716,0.0583410615389958,58.3410615389958,1188.11528470411,10.0149722831099,0.427718451516848,0.615914570184261
