"","lat_fit","lon_fit","ele_fit","dist","Date","Point","Flux_ave","CO2_ppm_ave","adjusted_ppm","DOC","TDN","WaterTemp_c","BaroPress_kpa","AirTemp_c","Total_hPa","VaisalaType","EOS_no"
"139",-0.326670710792542,-78.1996252729944,4107.48248658125,295.144926405346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",-0.326669710792542,-78.199625404902,4107.47919750288,295.032642664589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",-0.326668710792542,-78.1996255407308,4107.47591641456,294.920301006632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",-0.326667710792542,-78.1996256805971,4107.47264326385,294.807897977581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",-0.326666710792542,-78.1996258246138,4107.46937799663,294.695430019804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",-0.326665710792542,-78.1996259728916,4107.46612055705,294.582893469212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",-0.326664710792542,-78.1996261255383,4107.46287088779,294.470284560747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",-0.326663710792542,-78.199626282659,4107.45962892992,294.357599423791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",-0.326662710792542,-78.1996264443561,4107.45639462329,294.244834091611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",-0.326661710792542,-78.1996266107297,4107.45316790642,294.131984496008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",-0.326660710792542,-78.1996267818769,4107.44994871672,294.019046473711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",-0.326659710792542,-78.1996269578925,4107.44673699066,293.906015770035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",-0.326658710792542,-78.1996271388687,4107.44353266373,293.792888035248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",-0.326657710792542,-78.1996273248952,4107.44033567084,293.679658835643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",-0.326656710792542,-78.1996275160591,4107.43714594621,293.566323650434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",-0.326655710792542,-78.1996277124452,4107.43396342368,293.452877877333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",-0.326654710792542,-78.199627914136,4107.43078803681,293.339316837421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",-0.326653710792542,-78.1996281212111,4107.42761971906,293.225635777281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",-0.326652710792542,-78.1996283337484,4107.42445840384,293.111829869809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",-0.326651710792542,-78.1996285518228,4107.42130402487,292.997894225438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",-0.326650710792542,-78.1996287755074,4107.41815651614,292.883823888872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",-0.326649710792542,-78.1996290048727,4107.41501581224,292.769613849017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",-0.326648710792542,-78.1996292399871,4107.4118818484,292.655259037974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",-0.326647710792542,-78.1996294809166,4107.40875456073,292.540754339518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",-0.326646710792542,-78.1996297277251,4107.40563388632,292.426094591274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",-0.326645710792542,-78.1996299804742,4107.40251976354,292.311274591297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165",-0.326644710792542,-78.1996302392235,4107.39941213206,292.196289100924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",-0.326643710792542,-78.1996305040302,4107.39631093308,292.081132849063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167",-0.326642710792542,-78.1996307749497,4107.39321610949,291.965800538935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",-0.326641710792542,-78.1996310520351,4107.39012760606,291.850286851023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",-0.326640710792542,-78.1996313353373,4107.38704536955,291.734586448062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170",-0.326639710792542,-78.1996316249056,4107.38396934888,291.618693979767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",-0.326638710792542,-78.1996319207868,4107.38089949541,291.502604091087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",-0.326637710792542,-78.1996322230259,4107.37783576286,291.386311419375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",-0.326636710792542,-78.199632531666,4107.37477810768,291.269810607078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174",-0.326635710792542,-78.1996328467482,4107.37172648905,291.153096299378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",-0.326634710792542,-78.1996331683115,4107.36868086918,291.036163156369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176",-0.326633710792542,-78.1996334963933,4107.36564121326,290.919005849478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",-0.326632710792542,-78.1996338310288,4107.36260748979,290.801619074237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",-0.326631710792542,-78.1996341722516,4107.35957967062,290.683997549932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",-0.326630710792542,-78.1996345200933,4107.35655773105,290.566136023016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",-0.326629710792542,-78.1996348745837,4107.35354165,290.448029274061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",-0.326628710792542,-78.199635235751,4107.35053141018,290.329672123504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",-0.326627710792542,-78.1996356036214,4107.34752699814,290.211059432923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",-0.326626710792542,-78.1996359782193,4107.34452840437,290.09218610806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",-0.326625710792542,-78.1996363595677,4107.34153562353,289.973047110145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",-0.326624710792542,-78.1996367476877,4107.33854865432,289.853637447291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",-0.326623710792542,-78.1996371425985,4107.33556749988,289.733952192781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187",-0.326622710792542,-78.199637544318,4107.33259216772,289.613986481798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
