"","lon_fit","lat_fit","dist","Date","EOS_no","Flux_ave","Tract","Point","CO2_ppm_ave","adjusted_ppm","DOC","TDN","AirTemp_c","VaisalaType","Total_hPa","GAVI_waterTempAve","ele_fit","slope50m","midpoint","surface_area","flux_umolpers","Totalflux_umolpers"
"1326",-78.1924557070741,-0.316181145205021,161.433744439606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.98107752465,-0.0795843248741948,NA,NA,NA,NA
"1327",-78.1924573011963,-0.316180145205021,161.643224769853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.9633479762,-0.0796963687864624,NA,NA,NA,NA
"1328",-78.1924589036981,-0.316179145205021,161.8534958819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.94551731069,-0.0797685246445781,NA,NA,NA,NA
"1329",-78.1924605143979,-0.316178145205021,162.064541749108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.92758585927,-0.0798810870468118,NA,NA,NA,NA
"1330",-78.1924621331091,-0.316177145205021,162.276345807432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.90955399389,-0.0799938214506415,NA,NA,NA,NA
"1331",-78.1924637596404,-0.316176145205021,162.488890938245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.89142212969,-0.0800671949751417,NA,NA,NA,NA
"1332",-78.1924653937956,-0.316175145205021,162.702159499497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.87319072332,-0.0801804734928224,NA,NA,NA,NA
"1333",-78.192467035374,-0.316174145205021,162.916133328075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.85486027374,-0.0802939256303022,NA,NA,NA,NA
"1334",-78.1924686841703,-0.316173145205021,163.130793745932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.83643132275,-0.0804075482510163,NA,NA,NA,NA
"1335",-78.1924703399748,-0.316172145205021,163.346121584448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.8179044539,-0.08048260382665,NA,NA,NA,NA
"1336",-78.1924720025735,-0.316171145205021,163.5620971872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.79928029341,-0.0805967918077372,NA,NA,NA,NA
"1337",-78.1924736717483,-0.316170145205021,163.778700423697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.78055951002,-0.0807111469098883,NA,NA,NA,NA
"1338",-78.1924753472771,-0.316169145205021,163.995910710542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.76174281432,-0.0807875713520321,NA,NA,NA,NA
"1339",-78.1924770289335,-0.316168145205021,164.213707012082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.74283095983,-0.0809025029152829,NA,NA,NA,NA
"1340",-78.1924787164878,-0.316167145205021,164.432067869084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.72382474171,-0.0810175941500313,NA,NA,NA,NA
"1341",-78.1924804097063,-0.316166145205021,164.650971404456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.7047249974,-0.0810955755616829,NA,NA,NA,NA
"1342",-78.192482108352,-0.316165145205021,164.870395341191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.68553260626,-0.0811702631523032,NA,NA,NA,NA
"1343",-78.1924838121843,-0.316164145205021,165.090317026574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.66624848868,-0.0812857531518645,NA,NA,NA,NA
"1344",-78.1924855209596,-0.316163145205021,165.310713429566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.64687360753,-0.0813648859808235,NA,NA,NA,NA
"1345",-78.1924872344312,-0.316162145205021,165.531561183522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.6274089656,-0.0814813346022941,NA,NA,NA,NA
"1346",-78.1924889523493,-0.316161145205021,165.752836577618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.6078556076,-0.0815980555923869,NA,NA,NA,NA
"1347",-78.1924906744616,-0.316160145205021,165.974515599763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.58821461763,-0.081679111027129,NA,NA,NA,NA
"1348",-78.1924924005131,-0.316159145205021,166.196573930595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.56848712091,-0.0817965783914425,NA,NA,NA,NA
"1349",-78.1924941302463,-0.316158145205021,166.418986984124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.54867428143,-0.0819141966299159,NA,NA,NA,NA
"1350",-78.1924958634017,-0.316157145205021,166.641729920212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.52877730203,-0.0820319200788156,NA,NA,NA,NA
"1351",-78.1924975997176,-0.316156145205021,166.864777654722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.50879742474,-0.0821150348359895,NA,NA,NA,NA
"1352",-78.1924993389304,-0.316155145205021,167.088104895407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.48873592878,-0.0822332000764079,NA,NA,NA,NA
"1353",-78.192501080775,-0.316154145205021,167.311686149698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.46859413103,-0.0823513411579569,NA,NA,NA,NA
"1354",-78.1925028249846,-0.316153145205021,167.535495763171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.44837338377,-0.0824357018350918,NA,NA,NA,NA
"1355",-78.1925045712912,-0.316152145205021,167.759507923725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.42806784097,-0.0825540497682762,NA,NA,NA,NA
"1356",-78.1925063194258,-0.316151145205021,167.983696685379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.40767285005,-0.0826722394366093,NA,NA,NA,NA
"1357",-78.1925080691184,-0.316150145205021,168.208036010602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.387191615,-0.0827575423643169,NA,NA,NA,NA
"1358",-78.1925098200985,-0.316149145205021,168.43249977082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.36662738575,-0.0828756972026452,NA,NA,NA,NA
"1359",-78.1925115720949,-0.316148145205021,168.65706178387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.34598345377,-0.0829935558150981,NA,NA,NA,NA
"1360",-78.1925133248363,-0.316147145205021,168.88169583174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.3252631494,-0.0830791175904509,NA,NA,NA,NA
"1361",-78.1925150780516,-0.316146145205021,169.106375689432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.3044698381,-0.0831937326023397,NA,NA,NA,NA
"1362",-78.1925168314695,-0.316145145205021,169.331075143934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.28360691755,-0.0833050401870205,NA,NA,NA,NA
"1363",-78.1925185848195,-0.316144145205021,169.555768030449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.26267781306,-0.0833873645730573,NA,NA,NA,NA
