"","lat_fit","lon_fit","lon_dist","lat_dist","dist","lat","lon","ele","time","Date","EOS_no","Flux_ave","Point","CO2_ppm_ave","adjusted_ppm","ele_fit"
"719",-0.34452041087091,-78.1984647527672,-78.1984798638962,-0.34453041087091,626.501638150147,-0.344500159844756,-78.1984775606543,3923.76,2021-07-09 14:54:00,NA,NA,NA,NA,NA,NA,3923.17774377046
"720",-0.34451041087091,-78.1984493496495,-78.1984647527672,-0.34452041087091,628.545942497499,-0.344494124874473,-78.1984602939337,3921.35,2021-07-09 14:50:00,NA,NA,NA,NA,NA,NA,3923.25950673211
"721",-0.34451041087091,-78.1984493496495,-78.1984647527672,-0.34452041087091,628.545942497499,-0.344493202865124,-78.1984498165548,3918.95,2021-07-09 14:50:30,NA,NA,NA,NA,NA,NA,3923.25950673211
"722",-0.34451041087091,-78.1984493496495,-78.1984647527672,-0.34452041087091,628.545942497499,-0.34448373131454,-78.1984697654843,3922.8,2021-07-09 14:54:30,NA,NA,NA,NA,NA,NA,3923.25950673211
"723",-0.34450041087091,-78.1984334098866,-78.1984493496495,-0.34451041087091,630.640603989504,-0.344477025792003,-78.1984465476125,3924.72,2021-07-09 14:55:00,NA,NA,NA,NA,NA,NA,3923.33584379915
"724",-0.34449041087091,-78.1984175427081,-78.1984334098866,-0.34450041087091,632.728425450769,-0.344475768506527,-78.1984199769795,3924.24,2021-07-09 14:55:30,NA,NA,NA,NA,NA,NA,3923.4050771923
"725",-0.34449041087091,-78.1984175427081,-78.1984334098866,-0.34450041087091,632.728425450769,-0.344491107389331,-78.1984128523618,3923.76,2021-07-09 14:56:00,NA,NA,NA,NA,NA,NA,3923.4050771923
"726",-0.34448041087091,-78.1984013273055,-78.1984175427081,-0.34449041087091,634.849141449195,-0.344477780163288,-78.1984095834196,3922.32,2021-07-09 14:56:30,NA,NA,NA,NA,NA,NA,3923.46905698574
"727",-0.34448041087091,-78.1984013273055,-78.1984175427081,-0.34449041087091,634.849141449195,-0.344456573948264,-78.1984225753695,3924.72,2021-07-09 15:03:00,NA,NA,NA,NA,NA,NA,3923.46905698574
"728",-0.34447041087091,-78.1983852501755,-78.1984013273055,-0.34448041087091,636.956771818575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3923.52696880069
"729",-0.34446041087091,-78.1983689880995,-78.1983852501755,-0.34447041087091,639.081911798942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3923.58030729167
"730",-0.34445041087091,-78.1983528973679,-78.1983689880995,-0.34446041087091,641.190828003336,-0.344448443502188,-78.1983560230583,3923.76,2021-07-09 14:49:30,NA,NA,NA,NA,NA,NA,3923.62888691914
"731",-0.34445041087091,-78.1983528973679,-78.1983689880995,-0.34446041087091,641.190828003336,-0.34445003606379,-78.1983582861722,3922.8,2021-07-09 14:57:00,NA,NA,NA,NA,NA,NA,3923.62888691914
"732",-0.34444041087091,-78.1983367460585,-78.1983528973679,-0.34445041087091,643.305474586875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3923.67391247327
"733",-0.34443041087091,-78.1983214271321,-78.1983367460585,-0.34444041087091,645.341924719943,-0.344442911446095,-78.1983079947531,3920.87,2021-07-09 14:57:30,NA,NA,NA,NA,NA,NA,3923.7144063097
"734",-0.34443041087091,-78.1983214271321,-78.1983367460585,-0.34444041087091,645.341924719943,-0.344444671645761,-78.1983158737421,3923.76,2021-07-09 15:02:00,NA,NA,NA,NA,NA,NA,3923.7144063097
"735",-0.34443041087091,-78.1983214271321,-78.1983367460585,-0.34444041087091,645.341924719943,-0.344435703009367,-78.198328698054,3923.76,2021-07-09 15:02:30,NA,NA,NA,NA,NA,NA,3923.7144063097
"736",-0.34442041087091,-78.1983058475829,-78.1983214271321,-0.34443041087091,647.402729580451,-0.344423800706863,-78.1983110960573,3923.28,2021-07-09 14:58:00,NA,NA,NA,NA,NA,NA,3923.75313765302
"737",-0.34441041087091,-78.1982909198303,-78.1983058475829,-0.34442041087091,649.402858471612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3923.78914956878
"738",-0.34440041087091,-78.1982765429593,-78.1982909198303,-0.34441041087091,651.352338814474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3923.823296733
"739",-0.34439041087091,-78.1982625350452,-78.1982765429593,-0.34440041087091,653.268245784538,-0.34439136274159,-78.1982637383044,3923.28,2021-07-09 14:49:00,NA,NA,NA,NA,NA,NA,3923.85645003565
"740",-0.34439041087091,-78.1982625350452,-78.1982765429593,-0.34440041087091,653.268245784538,-0.344399074092507,-78.1982462201267,3923.28,2021-07-09 14:58:30,NA,NA,NA,NA,NA,NA,3923.85645003565
"741",-0.34438041087091,-78.1982493700455,-78.1982625350452,-0.34439041087091,655.108592841625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3923.88838074455
"742",-0.34437041087091,-78.1982367840398,-78.1982493700455,-0.34438041087091,656.898040476902,-0.344372000545263,-78.198233647272,3923.76,2021-07-09 14:59:00,NA,NA,NA,NA,NA,NA,3923.91993158359
"743",-0.34437041087091,-78.1982367840398,-78.1982493700455,-0.34438041087091,656.898040476902,-0.344382980838418,-78.198220571503,3924.24,2021-07-09 15:01:00,NA,NA,NA,NA,NA,NA,3923.91993158359
"744",-0.34437041087091,-78.1982367840398,-78.1982493700455,-0.34438041087091,656.898040476902,-0.344380717724562,-78.1982305459678,3922.8,2021-07-09 15:01:30,NA,NA,NA,NA,NA,NA,3923.91993158359
"745",-0.34436041087091,-78.1982248082598,-78.1982367840398,-0.34437041087091,658.634817636221,-0.344353644177318,-78.1982299592346,3924.24,2021-07-09 14:48:30,NA,NA,NA,NA,NA,NA,3923.95141464287
"746",-0.34436041087091,-78.1982248082598,-78.1982367840398,-0.34437041087091,658.634817636221,-0.344379125162959,-78.1982121895999,3924.24,2021-07-09 15:00:30,NA,NA,NA,NA,NA,NA,3923.95141464287
"747",-0.34435041087091,-78.1982137990891,-78.1982248082598,-0.34436041087091,660.29043998714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3923.98255824979
"748",-0.34434041087091,-78.1982035810971,-78.1982137990891,-0.34435041087091,661.881972329832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3924.0138403514
"749",-0.34433041087091,-78.1981944773135,-78.1982035810971,-0.34434041087091,663.387363727797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3924.04490231539
"750",-0.34432041087091,-78.1981862154774,-78.1981944773135,-0.34433041087091,664.831325867731,-0.344313243404031,-78.1981892231852,3923.76,2021-07-09 14:59:30,"2021-07-07","EOS_2",1.23,9,894.6,1344.45673956632,3924.07626966548
"751",-0.34432041087091,-78.1981862154774,-78.1981944773135,-0.34433041087091,664.831325867731,-0.344323636963964,-78.1981832720339,3923.28,2021-07-09 15:00:00,"2021-07-07","EOS_2",1.23,9,894.6,1344.45673956632,3924.07626966548
"752",-0.34431041087091,-78.1981787722343,-78.1981862154774,-0.34432041087091,666.219028889949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3924.108066551
"753",-0.34430041087091,-78.1981724756091,-78.1981787722343,-0.34431041087091,667.534512829797,-0.344297485426068,-78.1981673464179,3926.64,2021-07-09 14:39:00,NA,NA,NA,NA,NA,NA,3924.13987669185
"754",-0.34429041087091,-78.1981671439448,-78.1981724756091,-0.34430041087091,668.796041256931,-0.344274519011378,-78.1981976889074,3926.16,2021-07-09 14:48:00,NA,NA,NA,NA,NA,NA,3924.17205859871
"755",-0.34428041087091,-78.1981625916831,-78.1981671439448,-0.34429041087091,670.019149889358,-0.344277620315552,-78.198178242892,3924.72,2021-07-09 14:39:30,NA,NA,NA,NA,NA,NA,3924.20496333231
"756",-0.34428041087091,-78.1981625916831,-78.1981671439448,-0.34429041087091,670.019149889358,-0.344279799610376,-78.1981681007892,3925.2,2021-07-09 14:40:00,NA,NA,NA,NA,NA,NA,3924.20496333231
"757",-0.34428041087091,-78.1981625916831,-78.1981671439448,-0.34429041087091,670.019149889358,-0.344267729669809,-78.1981872953475,3925.68,2021-07-09 14:47:30,NA,NA,NA,NA,NA,NA,3924.20496333231
"758",-0.34427041087091,-78.1981591573219,-78.1981625916831,-0.34428041087091,671.196162883292,-0.344260772690177,-78.198183355853,3926.16,2021-07-09 14:46:30,NA,NA,NA,NA,NA,NA,3924.23833258666
"759",-0.34426041087091,-78.1981568632624,-78.1981591573219,-0.34427041087091,672.338273294442,-0.34425800666213,-78.1981717050076,3927.6,2021-07-09 14:47:00,NA,NA,NA,NA,NA,NA,3924.27242086695
"760",-0.34425041087091,-78.1981555872262,-78.1981568632624,-0.34426041087091,673.460494183409,-0.344250127673149,-78.1981758959591,3926.16,2021-07-09 14:40:30,NA,NA,NA,NA,NA,NA,3924.30765743869
"761",-0.34424041087091,-78.1981550813962,-78.1981555872262,-0.34425041087091,674.575112262415,-0.344240656122565,-78.198186038062,3924.24,2021-07-09 14:35:30,NA,NA,NA,NA,NA,NA,3924.3432661301
"762",-0.34423041087091,-78.1981554895992,-78.1981550813962,-0.34424041087091,675.689234207526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3924.37831608053
"763",-0.34422041087091,-78.1981568673122,-78.1981554895992,-0.34423041087091,676.812943812666,-0.344222048297524,-78.1981757283211,3925.68,2021-07-09 14:38:30,NA,NA,NA,NA,NA,NA,3924.41314311683
"764",-0.34421041087091,-78.1981591246397,-78.1981568673122,-0.34422041087091,677.95414692706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3924.44799934338
"765",-0.34420041087091,-78.1981621287837,-78.1981591246397,-0.34421041087091,679.116487434818,-0.344186676666141,-78.1981388479471,3923.76,2021-07-09 14:41:00,NA,NA,NA,NA,NA,NA,3924.48299727303
"766",-0.34419041087091,-78.1981657725666,-78.1981621287837,-0.34420041087091,680.30127764569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3924.51817686728
"767",-0.34418041087091,-78.1981702018115,-78.1981657725666,-0.34419041087091,681.518776544551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3924.55383902995
"768",-0.34417041087091,-78.1981749616853,-78.1981702018115,-0.34418041087091,682.751639681381,-0.344174774363637,-78.1981715373695,3924.24,2021-07-09 14:41:30,NA,NA,NA,NA,NA,NA,3924.58947942464
"769",-0.34416041087091,-78.1981805147294,-78.1981749616853,-0.34417041087091,684.024947745305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3924.6258262447
"770",-0.34415041087091,-78.1981864227784,-78.1981805147294,-0.34416041087091,685.317902347684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3924.66229045554
"771",-0.34414041087091,-78.1981924615074,-78.1981864227784,-0.34415041087091,686.618316669787,-0.344138899818063,-78.1981881335378,3924.24,2021-07-09 14:46:00,NA,NA,NA,NA,NA,NA,3924.69855342342
"772",-0.34413041087091,-78.1981992671184,-78.1981924615074,-0.34414041087091,687.964843922043,-0.344094391912222,-78.1981541868299,3925.68,2021-07-09 14:42:00,NA,NA,NA,NA,NA,NA,3924.73570932978
"773",-0.34412041087091,-78.1982061935574,-78.1981992671184,-0.34413041087091,689.318984219949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3924.77271595252
"774",-0.34411041087091,-78.1982128658319,-78.1982061935574,-0.34412041087091,690.657216935439,-0.344095062464476,-78.1981869600713,3924.72,2021-07-09 14:35:00,NA,NA,NA,NA,NA,NA,3924.80897739891
"775",-0.34410041087091,-78.1982196835843,-78.1982128658319,-0.34411041087091,692.004505064106,NA,NA,NA,NA,"2021-07-07","EOS_1",1.185,5,582.222166666667,650.652084008399,3924.84521625465
"776",-0.34409041087091,-78.1982264029702,-78.1982196835843,-0.34410041087091,693.345655558073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3924.88106649059
"777",-0.34408041087091,-78.1982332802612,-78.1982264029702,-0.34409041087091,694.696688201759,-0.344059271737933,-78.1981926597655,3925.68,2021-07-09 14:42:30,NA,NA,NA,NA,NA,NA,3924.91699941215
"778",-0.34407041087091,-78.1982396522449,-78.1982332802612,-0.34408041087091,696.01666096443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3924.95197271862
"779",-0.34406041087091,-78.1982459447524,-78.1982396522449,-0.34407041087091,697.331900742795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3924.98673075059
"780",-0.34405041087091,-78.1982521520378,-78.1982459447524,-0.34406041087091,698.642112716776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3925.02130737697
"781",-0.34404041087091,-78.1982575859006,-78.1982521520378,-0.34405041087091,699.909033187764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3925.05473354404
"782",-0.34403041087091,-78.1982626712257,-78.1982575859006,-0.34404041087091,701.157894989622,-0.344001771882176,-78.1981977727264,3924.24,2021-07-09 14:43:00,NA,NA,NA,NA,NA,NA,3925.08771157868
"783",-0.34402041087091,-78.198267306871,-78.1982626712257,-0.34403041087091,702.384878355511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3925.12017333112
"784",-0.34401041087091,-78.1982712833736,-78.198267306871,-0.34402041087091,703.582854024831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3925.15195837945
"785",-0.34400041087091,-78.1982745485367,-78.1982712833736,-0.34401041087091,704.753884836356,-0.343987857922912,-78.1982359103858,3924.72,2021-07-09 14:38:00,NA,NA,NA,NA,NA,NA,3925.18314505891
"786",-0.34399041087091,-78.1982774207845,-78.1982745485367,-0.34400041087091,705.912086490009,-0.343980314210057,-78.1982276961207,3924.72,2021-07-09 14:36:00,NA,NA,NA,NA,NA,NA,3925.21413191121
"787",-0.34398041087091,-78.1982793995461,-78.1982774207845,-0.34399041087091,707.046864930648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3925.24465590201
"788",-0.34397041087091,-78.1982806339361,-78.1982793995461,-0.34398041087091,708.16850845234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3925.27501180544
"789",-0.34396041087091,-78.1982812474751,-78.1982806339361,-0.34397041087091,709.283796517405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3925.30540349189
"790",-0.34395041087091,-78.1982813479406,-78.1982812474751,-0.34396041087091,710.397047600965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3925.33597120004
"791",-0.34394041087091,-78.1982805346551,-78.1982813479406,-0.34395041087091,711.513917829868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3925.36689569472
"792",-0.34393041087091,-78.1982789007012,-78.1982805346551,-0.34394041087091,712.641874396545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3925.39841430981
"793",-0.34392041087091,-78.1982765032197,-78.1982789007012,-0.34393041087091,713.78661397214,-0.343923065811396,-78.198254769668,3926.16,2021-07-09 14:45:30,NA,NA,NA,NA,NA,NA,3925.43072336138
"794",-0.34391041087091,-78.1982734558478,-78.1982765032197,-0.34392041087091,714.950348062551,-0.343895992264152,-78.1983188912272,3922.8,2021-07-09 14:34:00,NA,NA,NA,NA,NA,NA,3925.46392811715
"795",-0.34391041087091,-78.1982734558478,-78.1982765032197,-0.34392041087091,714.950348062551,-0.343911582604051,-78.198270611465,3923.76,2021-07-09 14:34:30,NA,NA,NA,NA,NA,NA,3925.46392811715
"796",-0.34390041087091,-78.1982699041458,-78.1982734558478,-0.34391041087091,716.131668341851,-0.343858189880848,-78.1983827613294,3922.32,2021-07-09 14:23:00,NA,NA,NA,NA,NA,NA,3925.4980344462
"797",-0.34390041087091,-78.1982699041458,-78.1982734558478,-0.34391041087091,716.131668341851,-0.343886855989695,-78.1983148679137,3921.35,2021-07-09 14:23:30,NA,NA,NA,NA,NA,NA,3925.4980344462
"798",-0.34390041087091,-78.1982699041458,-78.1982734558478,-0.34391041087091,716.131668341851,-0.343866487964988,-78.1983370799571,3923.76,2021-07-09 14:32:00,NA,NA,NA,NA,NA,NA,3925.4980344462
"799",-0.34390041087091,-78.1982699041458,-78.1982734558478,-0.34391041087091,716.131668341851,-0.343883084133267,-78.1983226630837,3926.64,2021-07-09 14:32:30,NA,NA,NA,NA,NA,NA,3925.4980344462
"800",-0.34390041087091,-78.1982699041458,-78.1982734558478,-0.34391041087091,716.131668341851,-0.343883419409394,-78.1983139459044,3927.12,2021-07-09 14:33:00,NA,NA,NA,NA,NA,NA,3925.4980344462
"801",-0.34390041087091,-78.1982699041458,-78.1982734558478,-0.34391041087091,716.131668341851,-0.343884006142616,-78.1982975173742,3922.8,2021-07-09 14:33:30,NA,NA,NA,NA,NA,NA,3925.4980344462
"802",-0.34390041087091,-78.1982699041458,-78.1982734558478,-0.34391041087091,716.131668341851,-0.343908481299877,-78.1982526741922,3924.72,2021-07-09 14:44:00,NA,NA,NA,NA,NA,NA,3925.4980344462
"803",-0.34390041087091,-78.1982699041458,-78.1982734558478,-0.34391041087091,716.131668341851,-0.343901189044118,-78.1982740480453,3925.68,2021-07-09 14:45:00,NA,NA,NA,NA,NA,NA,3925.4980344462
"804",-0.34389041087091,-78.1982653570514,-78.1982699041458,-0.34390041087091,717.354538777721,-0.343862716108561,-78.1983108446002,3926.16,2021-07-09 14:24:30,"2021-07-07","EOS_2",1.95,10,813.311475409836,1222.05193833779,3925.53379609788
"805",-0.34389041087091,-78.1982653570514,-78.1982699041458,-0.34390041087091,717.354538777721,-0.343851400539279,-78.198334146291,3927.12,2021-07-09 14:25:00,"2021-07-07","EOS_2",1.95,10,813.311475409836,1222.05193833779,3925.53379609788
"806",-0.34389041087091,-78.1982653570514,-78.1982699041458,-0.34390041087091,717.354538777721,-0.343874869868159,-78.1982951704413,3923.76,2021-07-09 14:36:30,"2021-07-07","EOS_2",1.95,10,813.311475409836,1222.05193833779,3925.53379609788
"807",-0.34389041087091,-78.1982653570514,-78.1982699041458,-0.34390041087091,717.354538777721,-0.34387344494462,-78.1983131915331,3922.32,2021-07-09 14:37:00,"2021-07-07","EOS_2",1.95,10,813.311475409836,1222.05193833779,3925.53379609788
"808",-0.34389041087091,-78.1982653570514,-78.1982699041458,-0.34390041087091,717.354538777721,-0.343866320326924,-78.1983221601695,3924.72,2021-07-09 14:37:30,"2021-07-07","EOS_2",1.95,10,813.311475409836,1222.05193833779,3925.53379609788
"809",-0.34388041087091,-78.1982603380898,-78.1982653570514,-0.34389041087091,718.600069411535,-0.343864895403385,-78.1983017083257,3922.32,2021-07-09 14:24:00,NA,NA,NA,NA,NA,NA,3925.57073059716
"810",-0.34388041087091,-78.1982603380898,-78.1982653570514,-0.34389041087091,718.600069411535,-0.343849305063486,-78.1983218248934,3924.24,2021-07-09 14:31:30,NA,NA,NA,NA,NA,NA,3925.57073059716
"811",-0.34388041087091,-78.1982603380898,-78.1982653570514,-0.34389041087091,718.600069411535,-0.343881072476506,-78.1982568651438,3925.68,2021-07-09 14:43:30,NA,NA,NA,NA,NA,NA,3925.57073059716
"812",-0.34388041087091,-78.1982603380898,-78.1982653570514,-0.34389041087091,718.600069411535,-0.343872355297208,-78.1982886325568,3925.2,2021-07-09 14:44:30,NA,NA,NA,NA,NA,NA,3925.57073059716
"813",-0.34387041087091,-78.1982547405381,-78.1982603380898,-0.34388041087091,719.875790080987,-0.343811586499214,-78.198368428275,3925.2,2021-07-09 14:25:30,NA,NA,NA,NA,NA,NA,3925.60896056162
"814",-0.34387041087091,-78.1982547405381,-78.1982603380898,-0.34388041087091,719.875790080987,-0.343802785500884,-78.1983705237508,3923.76,2021-07-09 14:26:00,NA,NA,NA,NA,NA,NA,3925.60896056162
"815",-0.34387041087091,-78.1982547405381,-78.1982603380898,-0.34388041087091,719.875790080987,-0.343805383890867,-78.1983696855605,3925.2,2021-07-09 14:26:30,NA,NA,NA,NA,NA,NA,3925.60896056162
"816",-0.34387041087091,-78.1982547405381,-78.1982603380898,-0.34388041087091,719.875790080987,-0.343808736652136,-78.1983427796513,3924.72,2021-07-09 14:27:00,NA,NA,NA,NA,NA,NA,3925.60896056162
"817",-0.34386041087091,-78.1982484839913,-78.1982547405381,-0.34387041087091,721.188902295361,-0.343785267323256,-78.198379157111,3923.28,2021-07-09 14:22:30,NA,NA,NA,NA,NA,NA,3925.64855071911
"818",-0.34385041087091,-78.1982418329056,-78.1982484839913,-0.34386041087091,722.525827358493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3925.68907539468
"819",-0.34384041087091,-78.1982346410804,-78.1982418329056,-0.34385041087091,723.897003743301,-0.343797588720918,-78.1983044743538,3926.16,2021-07-09 14:27:30,NA,NA,NA,NA,NA,NA,3925.730829607
"820",-0.34384041087091,-78.1982346410804,-78.1982418329056,-0.34385041087091,723.897003743301,-0.34384117461741,-78.1982243433595,3927.12,2021-07-09 14:28:30,NA,NA,NA,NA,NA,NA,3925.730829607
"821",-0.34383041087091,-78.1982271424457,-78.1982346410804,-0.34384041087091,725.288397172576,-0.343785351142287,-78.1982955895364,3925.68,2021-07-09 14:22:00,NA,NA,NA,NA,NA,NA,3925.77335986205
"822",-0.34383041087091,-78.1982271424457,-78.1982346410804,-0.34384041087091,725.288397172576,-0.343780992552638,-78.1982990261167,3925.2,2021-07-09 14:28:00,NA,NA,NA,NA,NA,NA,3925.77335986205
"823",-0.34383041087091,-78.1982271424457,-78.1982346410804,-0.34384041087091,725.288397172576,-0.343841342255473,-78.1982169672847,3928.08,2021-07-09 14:29:00,NA,NA,NA,NA,NA,NA,3925.77335986205
"824",-0.34383041087091,-78.1982271424457,-78.1982346410804,-0.34384041087091,725.288397172576,-0.343787362799048,-78.1982740480453,3926.16,2021-07-09 14:31:00,NA,NA,NA,NA,NA,NA,3925.77335986205
"825",-0.34382041087091,-78.198218960602,-78.1982271424457,-0.34383041087091,726.726704250907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3925.81745311916
"826",-0.34381041087091,-78.1982106929006,-78.198218960602,-0.34382041087091,728.171082366224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3925.86182196746
"827",-0.34380041087091,-78.198201900393,-78.1982106929006,-0.34381041087091,729.653369026812,-0.343855591490865,-78.1981439609081,3927.12,2021-07-09 14:29:30,NA,NA,NA,NA,NA,NA,3925.90740330041
"828",-0.34379041087091,-78.1981930690553,-78.198201900393,-0.34380041087091,731.138513384746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3925.95307483281
"829",-0.34378041087091,-78.1981842052774,-78.1981930690553,-0.34379041087091,732.626050583695,-0.343828517943621,-78.1981283705682,3927.12,2021-07-09 14:21:30,NA,NA,NA,NA,NA,NA,3925.99877523115
"830",-0.34378041087091,-78.1981842052774,-78.1981930690553,-0.34379041087091,732.626050583695,-0.343845700845122,-78.1981179770082,3923.76,2021-07-09 14:30:00,NA,NA,NA,NA,NA,NA,3925.99877523115
"831",-0.34378041087091,-78.1981842052774,-78.1981930690553,-0.34379041087091,732.626050583695,-0.343837905675173,-78.198125353083,3925.2,2021-07-09 14:30:30,NA,NA,NA,NA,NA,NA,3925.99877523115
"832",-0.34377041087091,-78.1981749416602,-78.1981842052774,-0.34378041087091,734.143476589821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3926.04529886611
"833",-0.34376041087091,-78.1981657326757,-78.1981749416602,-0.34377041087091,735.656776293499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3926.09155093022
"834",-0.34375041087091,-78.198156254258,-78.1981657326757,-0.34376041087091,737.190551929686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3926.13823004919
"835",-0.34374041087091,-78.1981470956374,-78.198156254258,-0.34375041087091,738.700059458806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3926.18392521802
"836",-0.34373041087091,-78.1981380713387,-78.1981470956374,-0.34374041087091,740.199508774149,-0.343783004209399,-78.1980769056827,3926.64,2021-07-09 14:05:30,NA,NA,NA,NA,NA,NA,3926.22902596981
"837",-0.34373041087091,-78.1981380713387,-78.1981470956374,-0.34374041087091,740.199508774149,-0.343798846006393,-78.1980682723224,3927.6,2021-07-09 14:06:00,NA,NA,NA,NA,NA,NA,3926.22902596981
"838",-0.34373041087091,-78.1981380713387,-78.1981470956374,-0.34374041087091,740.199508774149,-0.343795074149966,-78.1980734691024,3924.72,2021-07-09 14:06:30,NA,NA,NA,NA,NA,NA,3926.22902596981
"839",-0.34373041087091,-78.1981380713387,-78.1981470956374,-0.34374041087091,740.199508774149,-0.343796834349632,-78.1980735529214,3924.72,2021-07-09 14:13:00,NA,NA,NA,NA,NA,NA,3926.22902596981
"840",-0.34373041087091,-78.1981380713387,-78.1981470956374,-0.34374041087091,740.199508774149,-0.343785854056478,-78.1980808451772,3925.2,2021-07-09 14:13:30,NA,NA,NA,NA,NA,NA,3926.22902596981
"841",-0.34373041087091,-78.1981380713387,-78.1981470956374,-0.34374041087091,740.199508774149,-0.343794990330935,-78.1980715412647,3927.6,2021-07-09 14:14:00,NA,NA,NA,NA,NA,NA,3926.22902596981
"842",-0.34373041087091,-78.1981380713387,-78.1981470956374,-0.34374041087091,740.199508774149,-0.343795660883188,-78.1980703677982,3926.64,2021-07-09 14:14:30,NA,NA,NA,NA,NA,NA,3926.22902596981
"843",-0.34373041087091,-78.1981380713387,-78.1981470956374,-0.34374041087091,740.199508774149,-0.343794906511903,-78.1980719603598,3927.12,2021-07-09 14:20:00,NA,NA,NA,NA,NA,NA,3926.22902596981
"844",-0.34373041087091,-78.1981380713387,-78.1981470956374,-0.34374041087091,740.199508774149,-0.343792140483856,-78.1980743911117,3927.12,2021-07-09 14:21:00,NA,NA,NA,NA,NA,NA,3926.22902596981
"845",-0.34372041087091,-78.1981287618097,-78.1981380713387,-0.34373041087091,741.720412557842,-0.343769425526261,-78.1980681885034,3923.76,2021-07-09 14:07:00,NA,NA,NA,NA,NA,NA,3926.27442713322
"846",-0.34372041087091,-78.1981287618097,-78.1981380713387,-0.34373041087091,741.720412557842,-0.343791386112571,-78.1980608124286,3928.08,2021-07-09 14:20:30,NA,NA,NA,NA,NA,NA,3926.27442713322
"847",-0.34371041087091,-78.1981197986825,-78.1981287618097,-0.34372041087091,743.215308393997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3926.31866481252
"848",-0.34370041087091,-78.1981109290379,-78.1981197986825,-0.34371041087091,744.703278860002,-0.343744866549969,-78.1980702839792,3922.32,2021-07-09 14:12:30,NA,NA,NA,NA,NA,NA,3926.36226870179
"849",-0.34369041087091,-78.1981022669973,-78.1981109290379,-0.34370041087091,746.176016154708,-0.343718798831105,-78.198072379455,3925.2,2021-07-09 14:05:00,NA,NA,NA,NA,NA,NA,3926.40495848518
"850",-0.34368041087091,-78.1980938461288,-78.1981022669973,-0.34369041087091,747.631317764522,-0.343705555424094,-78.1980574596673,3923.76,2021-07-09 14:07:30,NA,NA,NA,NA,NA,NA,3926.44664085061
"851",-0.34368041087091,-78.1980938461288,-78.1981022669973,-0.34369041087091,747.631317764522,-0.343699352815747,-78.198061902076,3926.16,2021-07-09 14:08:00,NA,NA,NA,NA,NA,NA,3926.44664085061
"852",-0.34368041087091,-78.1980938461288,-78.1981022669973,-0.34369041087091,747.631317764522,-0.34368921071291,-78.1980824377388,3927.12,2021-07-09 14:19:30,NA,NA,NA,NA,NA,NA,3926.44664085061
"853",-0.34367041087091,-78.1980855599172,-78.1980938461288,-0.34368041087091,749.07700968803,-0.343675715848804,-78.198072463274,3926.64,2021-07-09 14:15:00,NA,NA,NA,NA,NA,NA,3926.48806217885
"854",-0.34366041087091,-78.1980775103198,-78.1980855599172,-0.34367041087091,750.506040186302,NA,NA,NA,NA,"2021-07-07","EOS_1",2.105,6,458.9585,512.790052049513,3926.52952297884
"855",-0.34365041087091,-78.1980696782484,-78.1980775103198,-0.34366041087091,751.92001304527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3926.57101299004
