"","lon_fit","lat_fit","lon_dist","lat_dist","dist","lon","lat","ele","time","lat_wypt","lon_wypt","ele_wypt","Date","EOS_no","Flux_ave","Tract","Point","CO2_ppm_ave","adjusted_ppm","DOC","TDN","AirTemp_c","VaisalaType","Total_hPa","GAVI_waterTempAve","ele_fit"
"111",-78.1922401518279,-0.316434145205021,-78.1922319879546,-0.316444145205021,125.386441498458,-78.1922036223114,-0.316404858604074,4307.8,"2021-07-12 12:31:00",-0.316407037898898,-78.1922010239214,4308.109863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4310.98831254197
"112",-78.1922487120658,-0.316424145205021,-78.1922401518279,-0.316434145205021,126.85178591664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4310.88858673986
"113",-78.1922575253389,-0.316414145205021,-78.1922487120658,-0.316424145205021,128.33560170882,-78.1922482140362,-0.316408881917596,4312.61,"2021-07-12 12:28:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4310.78615855238
"114",-78.1922575253389,-0.316414145205021,-78.1922487120658,-0.316424145205021,128.33560170882,-78.192247627303,-0.316403349861503,4310.21,"2021-07-12 12:30:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4310.78615855238
"115",-78.1922662800539,-0.316404145205021,-78.1922575253389,-0.316414145205021,129.815115628413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4310.68256688573
"116",-78.1922746552858,-0.316394145205021,-78.1922662800539,-0.316404145205021,131.267151854927,-78.1922878604382,-0.31640469096601,4310.69,"2021-07-12 12:29:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4310.57946917687
"117",-78.1922823301097,-0.316384145205021,-78.1922746552858,-0.316394145205021,132.670400715166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4310.4784784129
"118",-78.1922889836279,-0.316374145205021,-78.1922823301097,-0.316384145205021,134.007476883477,-78.1922919675708,-0.316378874704242,4311.65,"2021-07-12 12:29:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4310.38099922187
"119",-78.1922944129852,-0.316364145205021,-78.1922889836279,-0.316374145205021,135.274158774868,-78.1923151854426,-0.316373845562339,4311.17,"2021-07-12 12:28:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4310.28751774152
"120",-78.1922988036161,-0.316354145205021,-78.1922944129852,-0.316364145205021,136.489923839787,-78.1923540774733,-0.316374767571688,4311.65,"2021-07-12 12:26:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4310.19674852754
"121",-78.1922988036161,-0.316354145205021,-78.1922944129852,-0.316364145205021,136.489923839787,-78.1923359725624,-0.316372755914927,4311.17,"2021-07-12 12:27:30",-0.316374013200402,-78.1923310272396,4312.38623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4310.19674852754
"122",-78.1923024206762,-0.316344145205021,-78.1922988036161,-0.316354145205021,137.673699329557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4310.10510817014
"123",-78.192305529321,-0.316334145205021,-78.1923024206762,-0.316344145205021,138.839440192031,-78.1923498865217,-0.316351801156998,4309.25,"2021-07-12 12:27:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4310.00999164741
"124",-78.1923083947059,-0.316324145205021,-78.192305529321,-0.316334145205021,139.997431427076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4309.91148281097
"125",-78.1923112819866,-0.316314145205021,-78.1923083947059,-0.316324145205021,141.156096407659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4309.8096567846
"126",-78.1923144563185,-0.316304145205021,-78.1923112819866,-0.316314145205021,142.324028738452,-78.1923385709524,-0.316308047622442,4308.77,"2021-07-12 12:25:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4309.70448089179
"127",-78.1923144563185,-0.316304145205021,-78.1923112819866,-0.316314145205021,142.324028738452,-78.1923439353704,-0.316317016258836,4310.21,"2021-07-12 12:26:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4309.70448089179
"128",-78.1923181828572,-0.316294145205021,-78.1923144563185,-0.316304145205021,143.512004700228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4309.59568288974
"129",-78.1923227267581,-0.316284145205021,-78.1923181828572,-0.316294145205021,144.734728615091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4309.4826406215
"130",-78.1923283531768,-0.316274145205021,-78.1923227267581,-0.316284145205021,146.01202274625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4309.36435381404
"131",-78.1923353272688,-0.316264145205021,-78.1923283531768,-0.316274145205021,147.369191690869,-78.1923342961818,-0.316269574686885,4308.77,"2021-07-12 12:25:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4309.23956033955
"132",-78.1923439141896,-0.316254145205021,-78.1923353272688,-0.316264145205021,148.836469414467,NA,NA,NA,NA,NA,NA,NA,"2021-07-06","EOS1",0.245,1,1,624.008833333333,698.633222554636,NA,NA,6.9,"new",626.6524,9.573,4309.10704686808
"133",-78.1923543790948,-0.316244145205021,-78.1923439141896,-0.316254145205021,150.447762435885,-78.1923473719507,-0.316229593008757,4306.36,"2021-07-12 12:23:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.96618210034
"134",-78.1923543790948,-0.316244145205021,-78.1923439141896,-0.316254145205021,150.447762435885,-78.1923645548522,-0.316246524453163,4306.36,"2021-07-12 12:24:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.96618210034
"135",-78.1923543790948,-0.316244145205021,-78.1923439141896,-0.316254145205021,150.447762435885,-78.1923652254045,-0.316249374300241,4308.29,"2021-07-12 12:24:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.96618210034
"136",-78.1923669871398,-0.316234145205021,-78.1923543790948,-0.316244145205021,152.239134680827,-78.1923653930426,-0.316223055124283,4307.8,"2021-07-12 12:21:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.81468024631
"137",-78.1923669871398,-0.316234145205021,-78.1923543790948,-0.316244145205021,152.239134680827,-78.1923608668149,-0.316217942163348,4310.21,"2021-07-12 12:22:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.81468024631
"138",-78.1923669871398,-0.316234145205021,-78.1923543790948,-0.316244145205021,152.239134680827,-78.1923753675073,-0.316232610493898,4307.8,"2021-07-12 12:23:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.81468024631
"139",-78.1923819822336,-0.316224145205021,-78.1923669871398,-0.316234145205021,154.245499781461,-78.1923777982593,-0.316223306581378,4312.13,"2021-07-12 12:22:00",-0.316223977133632,-78.1923769600689,4311.739746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.6483401961
"140",-78.1923992100523,-0.316214145205021,-78.1923819822336,-0.316224145205021,156.46293456644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.46735804725
"141",-78.1924181626162,-0.316204145205021,-78.1923992100523,-0.316214145205021,158.848365389345,-78.1924019381404,-0.316187767311931,4308.29,"2021-07-12 12:21:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.27439826582
"142",-78.1924383196542,-0.316194145205021,-78.1924181626162,-0.316204145205021,161.353162296364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308.07177918109
"143",-78.1924591608949,-0.316184145205021,-78.1924383196542,-0.316194145205021,163.926410710149,-78.1924402434379,-0.316166058182716,4311.17,"2021-07-12 12:20:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.86144813791
"144",-78.1924801660669,-0.316174145205021,-78.1924591608949,-0.316184145205021,166.516123703602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.64526399546
"145",-78.1925008148989,-0.316164145205021,-78.1924801660669,-0.316174145205021,169.070078337684,-78.1925043649971,-0.31615549698472,4308.77,"2021-07-12 12:19:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.42537989933
"146",-78.1925008148989,-0.316164145205021,-78.1924801660669,-0.316174145205021,169.070078337684,-78.1924715079367,-0.316125238314271,4310.21,"2021-07-12 12:20:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.42537989933
"147",-78.1925205871197,-0.316154145205021,-78.1925008148989,-0.316164145205021,171.536574652465,-78.1925377249718,-0.316164717078209,4307.8,"2021-07-12 12:19:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.19762165844
"148",-78.1925389624578,-0.316144145205021,-78.1925205871197,-0.316154145205021,173.865368742392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.96483390495
"149",-78.1925554587433,-0.316134145205021,-78.1925389624578,-0.316144145205021,176.012765148495,NA,NA,NA,NA,NA,NA,NA,"2021-07-06","EOS2",0.11,1,7,611.416666666667,921.054116232877,NA,NA,6.899,"old",626.5674,9.54875,4306.73904548516
"150",-78.1925702230641,-0.316124145205021,-78.1925554587433,-0.316134145205021,177.99780902724,-78.1925871782005,-0.316144684329629,4304.92,"2021-07-12 12:18:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.52411505692
"151",-78.1925837763045,-0.316114145205021,-78.1925702230641,-0.316124145205021,179.872756886045,-78.1926090549678,-0.316139906644821,4303.48,"2021-07-12 12:17:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.31832174924
"152",-78.1925837763045,-0.316114145205021,-78.1925702230641,-0.316124145205021,179.872756886045,-78.1926030199975,-0.316133033484221,4304.92,"2021-07-12 12:18:00",-0.316130015999079,-78.1926079653203,4303.749023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.31832174924
"153",-78.1925962366976,-0.316104145205021,-78.1925837763045,-0.316114145205021,181.651281011186,-78.1926146708429,-0.31612322665751,4302.52,"2021-07-12 12:17:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.12288604171
"154",-78.1926076464872,-0.316094145205021,-78.1925962366976,-0.316104145205021,183.340182727955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305.93903629502
"155",-78.1926180479171,-0.316084145205021,-78.1926076464872,-0.316094145205021,184.946374668282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305.76742669219
"156",-78.1926274832311,-0.316074145205021,-78.1926180479171,-0.316084145205021,186.476855501378,-78.1926261540502,-0.316068241372705,4305.88,"2021-07-12 12:16:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305.60827935062
"157",-78.1926359946731,-0.316064145205021,-78.1926274832311,-0.316074145205021,187.938673455278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305.46150464299
"158",-78.1926436244869,-0.316054145205021,-78.1926359946731,-0.316064145205021,189.338877459437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305.32680245529
"159",-78.1926504149163,-0.316044145205021,-78.1926436244869,-0.316054145205021,190.6844558206,-78.1926426663995,-0.316036641597748,4308.77,"2021-07-12 12:15:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305.20374668591
"160",-78.1926504149163,-0.316044145205021,-78.1926436244869,-0.316054145205021,190.6844558206,-78.192657250911,-0.316046699881554,4307.8,"2021-07-12 12:16:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305.20374668591
"161",-78.1926564082052,-0.316034145205021,-78.1926504149163,-0.316044145205021,191.982263583046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305.08550931057
"162",-78.1926616465973,-0.316024145205021,-78.1926564082052,-0.316034145205021,193.238941406432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4304.96615720288
"163",-78.1926661723365,-0.316014145205021,-78.1926616465973,-0.316024145205021,194.460830366508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4304.84636709824
"164",-78.1926700276667,-0.316004145205021,-78.1926661723365,-0.316014145205021,195.653888244924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4304.72662490154
"165",-78.1926732548316,-0.315994145205021,-78.1926700276667,-0.316004145205021,196.823613391934,-78.19266772829,-0.315995570272207,4305.88,"2021-07-12 12:14:30",-0.315990038216114,-78.1926669739187,4303.527344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4304.60729088556
"166",-78.1926732548316,-0.315994145205021,-78.1926700276667,-0.316004145205021,196.823613391934,-78.1926673930138,-0.315995570272207,4306.84,"2021-07-12 12:15:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4304.60729088556
"167",-78.1926758960751,-0.315984145205021,-78.1926732548316,-0.315994145205021,197.974981768805,-78.1926659680903,-0.315984757617116,4306.84,"2021-07-12 12:12:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4304.48865357801
"168",-78.192677993641,-0.315974145205021,-78.1926758960751,-0.315984145205021,199.112401427178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4304.37097297159
"169",-78.1926795897731,-0.315964145205021,-78.192677993641,-0.315974145205021,200.23968681397,-78.1926779542118,-0.315967993810773,4299.15,"2021-07-12 12:02:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4304.25451376887
"170",-78.1926807267153,-0.315954145205021,-78.1926795897731,-0.315964145205021,201.360053190511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4304.13956952166
"171",-78.1926814467113,-0.315944145205021,-78.1926807267153,-0.315954145205021,202.476129650789,-78.1926876772195,-0.3159458655864,4304.92,"2021-07-12 12:11:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4304.02647867113
"172",-78.1926817920051,-0.315934145205021,-78.1926814467113,-0.315944145205021,203.58998795982,-78.1926958076656,-0.315931364893913,4303.48,"2021-07-12 12:10:30",-0.315937986597419,-78.1926900241524,4303.940918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4303.91563359906
"173",-78.1926817920051,-0.315934145205021,-78.1926814467113,-0.315944145205021,203.58998795982,-78.1926880963147,-0.315939243882895,4303.48,"2021-07-12 12:11:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4303.91563359906
"174",-78.1926818048404,-0.315924145205021,-78.1926817920051,-0.315934145205021,204.703183784693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4303.807483843
"175",-78.1926815274611,-0.315914145205021,-78.1926818048404,-0.315924145205021,205.816806839405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4303.70253460676
"176",-78.192681002111,-0.315904145205021,-78.1926815274611,-0.315914145205021,206.931536810906,-78.1926756072789,-0.315905380994082,4304.44,"2021-07-12 12:10:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4303.60134163377
"177",-78.1926802710339,-0.315894145205021,-78.192681002111,-0.315904145205021,208.047702531483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4303.50450342223
"178",-78.1926793764736,-0.315884145205021,-78.1926802710339,-0.315894145205021,209.165342533899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4303.41265166961
"179",-78.192678360674,-0.315874145205021,-78.1926793764736,-0.315884145205021,210.284265773161,-78.1926871743053,-0.315874200314283,4304.92,"2021-07-12 12:12:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4303.32644075207
"180",-78.192678360674,-0.315874145205021,-78.1926793764736,-0.315884145205021,210.284265773161,-78.1926825642586,-0.315878642722964,4301.56,"2021-07-12 12:14:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4303.32644075207
"181",-78.1926772658789,-0.315864145205021,-78.192678360674,-0.315874145205021,211.404111853688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4303.24401603642
"182",-78.1926761343321,-0.315854145205021,-78.1926772658789,-0.315864145205021,212.524410542021,-78.1926953885704,-0.315851233899593,4304.44,"2021-07-12 12:09:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4303.16317102135
"183",-78.1926750082775,-0.315844145205021,-78.1926761343321,-0.315854145205021,213.6446406552,-78.1926449295133,-0.315846037119627,4298.19,"2021-07-12 12:02:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4303.08404285964
"184",-78.1926739299588,-0.315834145205021,-78.1926750082775,-0.315844145205021,214.764288616871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4303.00676496376
"185",-78.19267294162,-0.315824145205021,-78.1926739299588,-0.315834145205021,215.882907067729,-78.1926477793604,-0.31582759693265,4303.96,"2021-07-12 12:08:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4302.9314627219
"186",-78.19267294162,-0.315824145205021,-78.1926739299588,-0.315834145205021,215.882907067729,-78.1926697399467,-0.315823657438159,4303.96,"2021-07-12 12:08:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4302.9314627219
"187",-78.1926720855048,-0.315814145205021,-78.19267294162,-0.315824145205021,217.000173892271,-78.1926855817437,-0.31581737101078,4301.56,"2021-07-12 12:09:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4302.85824984613
"188",-78.192671403857,-0.315804145205021,-78.1926720855048,-0.315814145205021,218.115951919484,-78.1926606874913,-0.315804043784738,4302.04,"2021-07-12 12:07:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4302.78722544731
"189",-78.1926709389205,-0.315794145205021,-78.192671403857,-0.315804145205021,219.230349315558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4302.71847194842
"190",-78.1926707329392,-0.315784145205021,-78.1926709389205,-0.315794145205021,220.343780346195,-78.1926635373384,-0.315781496465206,4304.44,"2021-07-12 12:01:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4302.65205396879
"191",-78.1926708281567,-0.315774145205021,-78.1926707329392,-0.315784145205021,221.457025714733,-78.1926715839654,-0.315776970237494,4300.6,"2021-07-12 12:07:00",-0.315779987722635,-78.1926720030606,4299.974121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4302.58964660981
"192",-78.1926712668171,-0.315764145205021,-78.1926708281567,-0.315774145205021,222.571291096338,-78.1926815584302,-0.315766995772719,4301.08,"2021-07-12 12:06:30",NA,NA,NA,"2021-07-06","EOS1",0.235,1,2,533.348,597.179483162146,NA,NA,6.8975,"new",626.4889,9.526375,4302.53253188603
"193",-78.192672091164,-0.315754145205021,-78.1926712668171,-0.315764145205021,223.688261832088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4302.48017102004
"194",-78.1926733434414,-0.315744145205021,-78.192672091164,-0.315754145205021,224.810151075574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4302.43202620003
"195",-78.192675065893,-0.315734145205021,-78.1926733434414,-0.315744145205021,225.939738145261,-78.1926893536001,-0.315738581120968,4302.04,"2021-07-12 12:06:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4302.3875608285
"196",-78.1926773007626,-0.315724145205021,-78.192675065893,-0.315734145205021,227.080393560549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4302.34623753419
"197",-78.1926800902942,-0.315714145205021,-78.1926773007626,-0.315724145205021,228.236087455177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4302.30751330032
"198",-78.1926834767314,-0.315704145205021,-78.1926800902942,-0.315714145205021,229.411378844063,-78.1926962267607,-0.315711842849851,4303.96,"2021-07-12 12:05:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4302.27083096874
"199",-78.1926875023183,-0.315694145205021,-78.1926834767314,-0.315704145205021,230.611384663471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4302.23560627313
"200",-78.1926922092985,-0.315684145205021,-78.1926875023183,-0.315694145205021,231.841729404087,-78.1926897726953,-0.315684685483575,4303.48,"2021-07-12 12:13:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4302.20120944515
"201",-78.1926976399159,-0.315674145205021,-78.1926922092985,-0.315684145205021,233.10847825165,-78.1926898565143,-0.315673789009452,4301.08,"2021-07-12 12:05:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4302.16694032724
"202",-78.1927038153158,-0.315664145205021,-78.1926976399159,-0.315674145205021,234.41682284333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4302.13202879703
"203",-78.192710663034,-0.315654145205021,-78.1927038153158,-0.315664145205021,235.765994048386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4302.0957327446
"204",-78.1927180846541,-0.315644145205021,-78.192710663034,-0.315654145205021,237.152262659886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4302.05724489119
"205",-78.1927259817588,-0.315634145205021,-78.1927180846541,-0.315644145205021,238.570712231537,-78.1927175167948,-0.315624084323645,4304.44,"2021-07-12 12:01:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4302.01566097222
"206",-78.1927259817588,-0.315634145205021,-78.1927180846541,-0.315644145205021,238.570712231537,-78.1927296705544,-0.315634645521641,4302.52,"2021-07-12 12:04:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4302.01566097222
"207",-78.1927342559305,-0.315624145205021,-78.1927259817588,-0.315634145205021,240.015551056089,-78.1927252281457,-0.315615367144346,4299.63,"2021-07-12 12:03:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4301.97000216655
"208",-78.1927428087519,-0.315614145205021,-78.1927342559305,-0.315624145205021,241.480358776263,-78.1927407346666,-0.315613942220807,4302.04,"2021-07-12 12:04:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4301.941152919
"209",-78.1927428087519,-0.315614145205021,-78.1927342559305,-0.315624145205021,241.480358776263,-78.1927429139614,-0.315607907250524,4304.92,"2021-07-12 12:13:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4301.941152919
"210",-78.1927515418055,-0.315604145205021,-78.1927428087519,-0.315614145205021,242.958285535606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4301.93943906612
"211",-78.1927603566739,-0.315594145205021,-78.1927515418055,-0.315604145205021,244.442218810955,-78.1927505414933,-0.315590305253863,4300.6,"2021-07-12 12:00:30",NA,NA,NA,"2021-07-06","EOS2",0.285,1,8,771.166666666667,1161.7153370462,NA,NA,6.896,"old",626.4104,9.504,4301.94702760975
"212",-78.1927603566739,-0.315594145205021,-78.1927515418055,-0.315604145205021,244.442218810955,-78.1927638687193,-0.315597681328654,4302.04,"2021-07-12 12:03:30",-0.31559600494802,-78.1927569955587,4300.027344,"2021-07-06","EOS2",0.285,1,8,771.166666666667,1161.7153370462,NA,NA,6.896,"old",626.4104,9.504,4301.94702760975
"213",-78.1927691549398,-0.315584145205021,-78.1927603566739,-0.315594145205021,245.924930636063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4301.94546321522
"214",-78.1927778381857,-0.315574145205021,-78.1927691549398,-0.315584145205021,247.399216282447,-78.1927808001637,-0.315575050190091,4300.11,"2021-07-12 11:58:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4301.91655877715
"215",-78.1927778381857,-0.315574145205021,-78.1927691549398,-0.315584145205021,247.399216282447,-78.1927818059921,-0.315571781247854,4302.52,"2021-07-12 11:59:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4301.91655877715
