"","lat_fit","lon_fit","lon_dist","lat_dist","dist","ele_fit"
"8128",-0.329732513073492,-78.2019149455564,-78.2019149461431,-0.329732613073492,103.53930792136,4078.13720169165
"8129",-0.329732413073492,-78.201914945004,-78.2019149455564,-0.329732513073492,103.550440040274,4078.13833696974
"8130",-0.329732313073492,-78.2019149444859,-78.201914945004,-0.329732413073492,103.561572138715,4078.13946936561
"8131",-0.329732213073492,-78.2019149440022,-78.2019149444859,-0.329732313073492,103.572704218059,4078.140598924
"8132",-0.329732113073492,-78.2019149435527,-78.2019149440022,-0.329732213073492,103.583836279594,4078.14172568959
"8133",-0.329732013073492,-78.2019149431374,-78.2019149435527,-0.329732113073492,103.594968324639,4078.1428497071
"8134",-0.329731913073492,-78.2019149427564,-78.2019149431374,-0.329732013073492,103.606100354518,4078.14397102124
"8135",-0.329731813073492,-78.2019149424096,-78.2019149427564,-0.329731913073492,103.617232370539,4078.1450896767
"8136",-0.329731713073492,-78.201914942097,-78.2019149424096,-0.329731813073492,103.628364374009,4078.14620571819
"8137",-0.329731613073492,-78.2019149418185,-78.201914942097,-0.329731713073492,103.639496366262,4078.1473191904
"8138",-0.329731513073492,-78.2019149415742,-78.2019149418185,-0.329731613073492,103.650628348554,4078.14843013804
"8139",-0.329731413073492,-78.2019149413639,-78.2019149415742,-0.329731513073492,103.661760322235,4078.14953860579
"8140",-0.329731313073492,-78.2019149411878,-78.2019149413639,-0.329731413073492,103.672892288576,4078.15064463836
"8141",-0.329731213073492,-78.2019149410458,-78.2019149411878,-0.329731313073492,103.684024248891,4078.15174828043
"8142",-0.329731113073492,-78.2019149409377,-78.2019149410458,-0.329731213073492,103.695156204465,4078.15284957669
"8143",-0.329731013073492,-78.2019149408637,-78.2019149409377,-0.329731113073492,103.706288156591,4078.15394857184
"8144",-0.329730913073492,-78.2019149408237,-78.2019149408637,-0.329731013073492,103.717420106565,4078.15504531056
"8145",-0.329730813073492,-78.2019149408177,-78.2019149408237,-0.329730913073492,103.728552055663,4078.15613983753
"8146",-0.329730713073492,-78.2019149408457,-78.2019149408177,-0.329730813073492,103.739684005174,4078.15723219745
"8147",-0.329730613073492,-78.2019149409075,-78.2019149408457,-0.329730713073492,103.750815956382,4078.158322435
"8148",-0.329730513073492,-78.2019149410033,-78.2019149409075,-0.329730613073492,103.761947910572,4078.15941059486
"8149",-0.329730413073492,-78.201914941133,-78.2019149410033,-0.329730513073492,103.773079869008,4078.16049672171
"8150",-0.329730313073492,-78.2019149412965,-78.201914941133,-0.329730413073492,103.784211832965,4078.16158086023
"8151",-0.329730213073492,-78.2019149414938,-78.2019149412965,-0.329730313073492,103.795343803725,4078.16266305511
"8152",-0.329730113073492,-78.201914941725,-78.2019149414938,-0.329730213073492,103.806475782545,4078.16374335101
"8153",-0.329730013073492,-78.2019149419899,-78.201914941725,-0.329730113073492,103.817607770691,4078.16482179262
"8154",-0.329729913073492,-78.2019149422887,-78.2019149419899,-0.329730013073492,103.828739769447,4078.16589842462
"8155",-0.329729813073492,-78.2019149426211,-78.2019149422887,-0.329729913073492,103.839871780052,4078.16697329168
"8156",-0.329729713073492,-78.2019149429873,-78.2019149426211,-0.329729813073492,103.851003803756,4078.16804643847
"8157",-0.329729613073492,-78.2019149433872,-78.2019149429873,-0.329729713073492,103.86213584183,4078.16911790967
"8158",-0.329729513073492,-78.2019149438208,-78.2019149433872,-0.329729613073492,103.873267895548,4078.17018774996
"8159",-0.329729413073492,-78.201914944288,-78.2019149438208,-0.329729513073492,103.884399966139,4078.17125600401
"8160",-0.329729313073492,-78.2019149447889,-78.201914944288,-0.329729413073492,103.895532054826,4078.17232271648
"8161",-0.329729213073492,-78.2019149453233,-78.2019149447889,-0.329729313073492,103.906664162902,4078.17338793206
"8162",-0.329729113073492,-78.2019149458914,-78.2019149453233,-0.329729213073492,103.917796291566,4078.17445169541
"8163",-0.329729013073492,-78.201914946493,-78.2019149458914,-0.329729113073492,103.928928442077,4078.17551405121
"8164",-0.329728913073492,-78.2019149471281,-78.201914946493,-0.329729013073492,103.940060615673,4078.17657504412
"8165",-0.329728813073492,-78.2019149477967,-78.2019149471281,-0.329728913073492,103.95119281359,4078.17763471882
"8166",-0.329728713073492,-78.2019149484989,-78.2019149477967,-0.329728813073492,103.962325037047,4078.17869311997
