"","lon_fit","lat_fit","ele_fit","dist","slope50m","Date","EOS_no","VaisalaType","Flux_ave","CO2_ppm_ave","adjusted_ppm","AirTemp_c","WaterTemp_c","Total_hPa","surface_area","flux_umolpers","Totalflux_umolpers","Wetland","dist_ANTE","dist_GAVI","dist_COLM","air_pressure_atm","VaporPressure_atm","TotalAir_atm","Total_air_MolperL","CO2_air_MolesPerLiter","CO2_air_gCO2asCPerLiter","WaterTemp_K","KH_mol.L.atm","CO2_water_gCO2asCPerLiter","deltaCO2_gCO2asCperM3","Flux_gCO2asCperM2perDay","k_m.d","Sc","K600.effective"
"39",-78.192157907706,-0.317466145205021,4321.48602299709,4.62921701967346,-0.235327234525787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",4.62921701967346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",-78.1921582750814,-0.317465145205021,4321.45833237454,4.74781071105015,-0.235173314307854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",4.74781071105015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",-78.1921586392167,-0.317464145205021,4321.43070825363,4.86628051202192,-0.235019049009111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",4.86628051202192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",-78.1921590001538,-0.317463145205021,4321.40315005057,4.98462897432991,-0.234864441506003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",4.98462897432991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",-78.1921593579343,-0.317462145205021,4321.37565719486,5.1028586035206,-0.23470949445627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",5.1028586035206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",-78.1921597125991,-0.317461145205021,4321.34822913111,5.22097185108689,-0.234554210299307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",5.22097185108689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",-78.192160064189,-0.317460145205021,4321.32086531668,5.3389711242333,-0.234398591282248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",5.3389711242333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",-78.1921604127444,-0.317459145205021,4321.29356522157,5.45685878605072,-0.234242639473745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",5.45685878605072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",-78.1921607583051,-0.317458145205021,4321.26632832969,5.57463715007394,-0.234086356776193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",5.57463715007394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",-78.1921611009107,-0.317457145205021,4321.23915413769,5.69230848478972,-0.233929744936095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",5.69230848478972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",-78.1921614406002,-0.317456145205021,4321.21204215458,5.80987501518128,-0.233772805564775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",5.80987501518128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",-78.1921617774127,-0.317455145205021,4321.18499190102,5.92733892567363,-0.23361554013499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",5.92733892567363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",-78.1921621113864,-0.317454145205021,4321.15800291118,6.04470235168515,-0.233457950005479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",6.04470235168515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",-78.1921624425593,-0.317453145205021,4321.13107472984,6.16196739210645,-0.233300036416095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",6.16196739210645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",-78.1921627709692,-0.317452145205021,4321.10420691407,6.27913610175483,-0.23314180050833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",6.27913610175483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",-78.1921630966534,-0.317451145205021,4321.07739903258,6.39621049391163,-0.232983243323329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",6.39621049391163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",-78.1921634196488,-0.317450145205021,4321.05065066476,6.51319254441759,-0.232824365816352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",6.51319254441759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",-78.1921637399918,-0.317449145205021,4321.02396140195,6.63008418578526,-0.232665168858204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",6.63008418578526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",-78.1921640577188,-0.317448145205021,4320.99733084512,6.74688731733135,-0.23250565323973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",6.74688731733135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",-78.1921643728655,-0.317447145205021,4320.97075860717,6.86360379459869,-0.232345819686886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",6.86360379459869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",-78.1921646854675,-0.317446145205021,4320.94424431048,6.98023544025876,-0.232185668855203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",6.98023544025876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",-78.1921649955598,-0.317445145205021,4320.91778758803,7.09678403869326,-0.232025201338087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",7.09678403869326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",-78.1921653031771,-0.317444145205021,4320.89138808352,7.21325133542102,-0.231864417675147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",7.21325133542102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",-78.192165608354,-0.317443145205021,4320.86504544901,7.32963904723133,-0.231703318348656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",7.32963904723133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",-78.1921659111244,-0.317442145205021,4320.83875934751,7.44594885071036,-0.231541903797886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",7.44594885071036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",-78.192166211522,-0.317441145205021,4320.81252945152,7.56218238822259,-0.231380174409197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",7.56218238822259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",-78.1921665095801,-0.317440145205021,4320.78635544192,7.67834127296777,-0.231218130531426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",7.67834127296777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",-78.1921668053318,-0.317439145205021,4320.76023700949,7.79442708173946,-0.231055772474212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",7.79442708173946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",-78.1921670988096,-0.317438145205021,4320.73417385423,7.91044135800607,-0.230893100506302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",7.91044135800607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",-78.192167390046,-0.317437145205021,4320.70816568358,8.02638561956544,-0.230730114865387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",8.02638561956544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",-78.1921676790728,-0.317436145205021,4320.68221221528,8.14226134558036,-0.230566815757833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",8.14226134558036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",-78.1921679659217,-0.317435145205021,4320.65631317438,8.25806998976531,-0.230403203360842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",8.25806998976531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",-78.1921682506239,-0.317434145205021,4320.63046829452,8.37381297459951,-0.230239277823462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",8.37381297459951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",-78.1921685332104,-0.317433145205021,4320.60467731766,8.4894916922081,-0.230075039267715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",8.4894916922081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",-78.1921688137118,-0.317432145205021,4320.57893999357,8.60510750648185,-0.229910487797044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",8.60510750648185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",-78.1921690921584,-0.317431145205021,4320.55325607941,8.72066175499941,-0.229745623489357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",8.72066175499941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",-78.19216936858,-0.317430145205021,4320.52762534096,8.83615574310718,-0.229580446403525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",8.83615574310718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",-78.1921696430063,-0.317429145205021,4320.50204755032,8.95159075421365,-0.229414956580997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",8.95159075421365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",-78.1921699154666,-0.317428145205021,4320.47652248802,9.06696804010821,-0.229249154043245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",9.06696804010821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",-78.1921701859898,-0.317427145205021,4320.45104994074,9.18228883112613,-0.229083038798781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",9.18228883112613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",-78.1921704546046,-0.317426145205021,4320.42562970306,9.29755432807018,-0.228916610840092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",9.29755432807018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",-78.1921707213392,-0.317425145205021,4320.40026157584,9.41276570928505,-0.228749870147106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",9.41276570928505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",-78.1921709862217,-0.317424145205021,4320.37494536725,9.52792412599075,-0.228582816685503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",9.52792412599075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",-78.1921712492797,-0.317423145205021,4320.34968089183,9.64303070633681,-0.228415450411588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",9.64303070633681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",-78.1921715105406,-0.317422145205021,4320.32446797006,9.75808655727067,-0.228247771270224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",9.75808655727067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",-78.1921717700313,-0.317421145205021,4320.29930642987,9.87309275737715,-0.228079779197006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",9.87309275737715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",-78.1921720277786,-0.317420145205021,4320.27419610465,9.98805036593535,-0.227911474116624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",9.98805036593535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",-78.1921722838089,-0.317419145205021,4320.24913683386,10.102960420055,-0.227742855949801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",10.102960420055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",-78.1921725381483,-0.317418145205021,4320.22412846339,10.2178239326057,-0.227573924604927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",10.2178239326057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",-78.1921727908226,-0.317417145205021,4320.1991708443,10.3326418982486,-0.227404679988207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",10.3326418982486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",-78.1921730418572,-0.317416145205021,4320.17426383432,10.4474152861074,-0.227235121997826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",10.4474152861074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",-78.1921732912774,-0.317415145205021,4320.14940729573,10.5621450495444,-0.227065250526362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",10.5621450495444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",-78.1921735391079,-0.317414145205021,4320.12460109698,10.6768321185313,-0.226895065460855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",10.6768321185313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",-78.1921737853733,-0.317413145205021,4320.09984511198,10.7914774028333,-0.226724566685969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANTE",10.7914774028333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
