Device Name:,,OM-CP-VOLT101A,,,,,,,,
Device Description:,,Voltage Data Logger,,,,,,,,
Serial Number:,,R37298,,,,,,,,
Device ID:,,Box05,,,,,,,,
,,,,,,,,,,
,,Channel 1,,,,,,,,
6/18/2021,12:11:25 PM,2178.18,1,Main stem,3,-0.328784762,-78.20061226,NA,NA,
6/18/2021,12:11:30 PM,2176.18,1,Main stem,3,-0.328784762,-78.20061226,NA,NA,
6/18/2021,12:11:35 PM,2176.93,1,Main stem,3,-0.328784762,-78.20061226,NA,NA,
6/18/2021,12:11:40 PM,2176.18,1,Main stem,3,-0.328784762,-78.20061226,NA,NA,
6/18/2021,12:11:45 PM,2176.93,1,Main stem,3,-0.328784762,-78.20061226,NA,NA,
6/18/2021,12:11:50 PM,2176.43,1,Main stem,3,-0.328784762,-78.20061226,NA,NA,
6/18/2021,12:11:55 PM,2176.93,1,Main stem,3,-0.328784762,-78.20061226,NA,NA,
6/18/2021,12:12:00 PM,2177.68,1,Main stem,3,-0.328784762,-78.20061226,NA,NA,
6/18/2021,12:12:05 PM,2178.18,1,Main stem,3,-0.328784762,-78.20061226,NA,NA,
6/18/2021,12:12:10 PM,2176.43,1,Main stem,3,-0.328784762,-78.20061226,NA,NA,
6/18/2021,12:12:15 PM,2176.68,1,Main stem,3,-0.328784762,-78.20061226,NA,NA,
6/18/2021,12:12:20 PM,2175.17,1,Main stem,3,-0.328784762,-78.20061226,NA,NA,
6/18/2021,12:12:25 PM,2175.42,1,Main stem,3,-0.328784762,-78.20061226,NA,NA,
6/18/2021,12:12:30 PM,2173.92,1,Main stem,3,-0.328784762,-78.20061226,NA,NA,
6/18/2021,12:12:35 PM,2174.17,1,Main stem,3,-0.328784762,-78.20061226,NA,NA,
6/18/2021,12:12:40 PM,2173.92,1,Main stem,3,-0.328784762,-78.20061226,NA,NA,
6/18/2021,12:12:45 PM,2172.92,1,Main stem,3,-0.328784762,-78.20061226,NA,NA,
6/18/2021,12:12:50 PM,2171.41,1,Main stem,3,-0.328784762,-78.20061226,NA,NA,
6/18/2021,12:12:55 PM,2168.91,1,Main stem,3,-0.328784762,-78.20061226,NA,NA,
6/18/2021,12:13:00 PM,2168.91,1,Main stem,3,-0.328784762,-78.20061226,NA,NA,
6/18/2021,12:13:05 PM,2170.16,1,Main stem,3,-0.328784762,-78.20061226,NA,NA,
6/18/2021,12:13:10 PM,2170.16,1,Main stem,3,-0.328784762,-78.20061226,NA,NA,
6/18/2021,12:13:15 PM,2171.41,1,Main stem,3,-0.328784762,-78.20061226,NA,NA,
6/18/2021,12:13:20 PM,2172.67,1,Main stem,3,-0.328784762,-78.20061226,NA,NA,
6/18/2021,12:13:25 PM,2172.67,1,Main stem,3,-0.328784762,-78.20061226,NA,NA,
6/18/2021,12:13:30 PM,2172.67,1,Main stem,3,-0.328784762,-78.20061226,NA,NA,
6/18/2021,12:13:35 PM,2172.67,1,Main stem,3,-0.328784762,-78.20061226,NA,NA,
6/18/2021,12:13:40 PM,2172.92,1,Main stem,3,-0.328784762,-78.20061226,NA,NA,
6/18/2021,12:13:45 PM,2172.67,1,Main stem,3,-0.328784762,-78.20061226,NA,NA,
6/18/2021,12:13:50 PM,2174.17,1,Main stem,3,-0.328784762,-78.20061226,NA,NA,
6/18/2021,12:13:55 PM,2173.92,1,Main stem,3,-0.328784762,-78.20061226,NA,NA,
6/18/2021,12:14:00 PM,2175.42,1,Main stem,3,-0.328784762,-78.20061226,NA,NA,
6/18/2021,12:14:05 PM,2175.17,1,Main stem,3,-0.328784762,-78.20061226,NA,NA,
6/18/2021,12:14:10 PM,2175.42,1,Main stem,3,-0.328784762,-78.20061226,NA,NA,
6/18/2021,12:14:15 PM,2173.92,1,Main stem,3,-0.328784762,-78.20061226,NA,NA,
6/18/2021,12:14:20 PM,2174.17,1,Main stem,3,-0.328784762,-78.20061226,NA,NA,
6/18/2021,12:14:25 PM,2173.92,1,Main stem,3,-0.328784762,-78.20061226,NA,NA,
6/18/2021,12:14:30 PM,2174.17,1,Main stem,3,-0.328784762,-78.20061226,NA,NA,
6/18/2021,12:14:35 PM,2172.67,1,Main stem,3,-0.328784762,-78.20061226,NA,NA,
6/18/2021,12:14:40 PM,2170.41,1,Main stem,3,-0.328784762,-78.20061226,NA,NA,
6/18/2021,12:14:45 PM,2168.91,1,Main stem,3,-0.328784762,-78.20061226,NA,NA,
6/18/2021,12:14:50 PM,2167.91,1,Main stem,3,-0.328784762,-78.20061226,NA,NA,
6/18/2021,12:14:55 PM,2164.9,1,Main stem,3,-0.328784762,-78.20061226,NA,NA,
6/18/2021,12:15:00 PM,2165.4,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:15:05 PM,2163.65,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:15:10 PM,2164.15,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:15:15 PM,2163.65,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:15:20 PM,2165.4,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:15:25 PM,2164.9,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:15:30 PM,2163.14,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:15:35 PM,2161.14,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:15:40 PM,2160.39,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:15:45 PM,2158.38,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:15:50 PM,2156.63,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:15:55 PM,2154.62,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:16:00 PM,2154.12,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:16:05 PM,2153.37,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:16:10 PM,2154.37,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:16:15 PM,2154.62,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:16:20 PM,2154.12,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:16:25 PM,2152.12,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:16:30 PM,2151.62,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:16:35 PM,2152.12,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:16:40 PM,2152.87,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:16:45 PM,2150.86,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:16:50 PM,2149.11,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:16:55 PM,2148.36,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:17:00 PM,2104,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:17:05 PM,1883.48,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:17:10 PM,1503.83,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:17:15 PM,1217.9,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:17:20 PM,885.36,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:17:25 PM,771.84,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:17:30 PM,636.26,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:17:35 PM,492.67,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:17:40 PM,387.17,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:17:45 PM,321.26,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:17:50 PM,278.41,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:17:55 PM,231.8,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:18:00 PM,211.5,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:18:05 PM,187.2,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:18:10 PM,178.42,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:18:15 PM,169.4,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:18:20 PM,164.64,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:18:25 PM,159.38,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:18:30 PM,157.37,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:18:35 PM,155.62,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:18:40 PM,154.37,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:18:45 PM,154.37,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:18:50 PM,155.62,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:18:55 PM,155.62,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:19:00 PM,155.62,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:19:05 PM,158.13,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:19:10 PM,160.63,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:19:15 PM,163.39,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:19:20 PM,166.9,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:19:25 PM,166.9,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:19:30 PM,166.9,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:19:35 PM,168.15,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:19:40 PM,168.15,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:19:45 PM,168.4,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:19:50 PM,168.15,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:19:55 PM,168.15,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:20:00 PM,169.4,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:20:05 PM,169.65,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:20:10 PM,169.4,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:20:15 PM,169.65,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:20:20 PM,169.4,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:20:25 PM,169.65,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:20:30 PM,169.4,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:20:35 PM,169.65,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:20:40 PM,169.4,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:20:45 PM,169.65,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:20:50 PM,169.4,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:20:55 PM,169.65,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:21:00 PM,167.9,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:21:05 PM,168.4,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:21:10 PM,167.9,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:21:15 PM,168.65,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:21:20 PM,167.9,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:21:25 PM,168.65,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:21:30 PM,167.9,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:21:35 PM,168.65,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:21:40 PM,167.9,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:21:45 PM,168.65,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:21:50 PM,167.9,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:21:55 PM,168.65,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:22:00 PM,167.9,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:22:05 PM,168.65,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:22:10 PM,169.15,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:22:15 PM,169.9,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:22:20 PM,169.15,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:22:25 PM,169.65,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:22:30 PM,169.4,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:22:35 PM,168.4,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:22:40 PM,168.15,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:22:45 PM,168.4,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:22:50 PM,168.15,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:22:55 PM,168.4,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:23:00 PM,168.15,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:23:05 PM,169.65,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:23:10 PM,169.4,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:23:15 PM,170.91,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:23:20 PM,170.91,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:23:25 PM,170.66,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:23:30 PM,169.4,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:23:35 PM,169.4,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:23:40 PM,169.4,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:23:45 PM,172.16,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:23:50 PM,173.41,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:23:55 PM,173.41,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:24:00 PM,173.41,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:24:05 PM,173.16,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:24:10 PM,173.41,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:24:15 PM,173.16,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:24:20 PM,173.41,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:24:25 PM,173.16,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:24:30 PM,173.41,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:24:35 PM,173.16,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:24:40 PM,174.67,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:24:45 PM,180.68,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:24:50 PM,199.98,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:24:55 PM,227.29,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:25:00 PM,251.85,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:25:05 PM,296.71,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:25:10 PM,325.02,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:25:15 PM,396.44,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:25:20 PM,445.31,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:25:25 PM,489.92,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:25:30 PM,528.01,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:25:35 PM,559.33,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:25:40 PM,585.39,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:25:45 PM,599.68,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:25:50 PM,618.22,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:25:55 PM,627.49,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:26:00 PM,632.25,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:26:05 PM,631.5,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:26:10 PM,624.49,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:26:15 PM,526,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:26:20 PM,495.68,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:26:25 PM,481.39,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:26:30 PM,479.14,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:26:35 PM,481.39,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:26:40 PM,487.91,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:26:45 PM,522.99,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:26:50 PM,554.82,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:26:55 PM,589.9,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:27:00 PM,615.21,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:27:05 PM,640.52,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:27:10 PM,662.83,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:27:15 PM,684.63,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:27:20 PM,703.67,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:27:25 PM,711.19,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:27:30 PM,723.97,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:27:35 PM,740.26,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:27:40 PM,759.31,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:27:45 PM,772.34,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:27:50 PM,787.12,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:27:55 PM,798.15,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:28:00 PM,805.92,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:28:05 PM,823.71,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:28:10 PM,831.23,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:28:15 PM,840.25,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:28:20 PM,847.77,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:28:25 PM,856.54,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:28:30 PM,861.55,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:28:35 PM,866.81,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:28:40 PM,875.58,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:28:45 PM,883.1,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:28:50 PM,889.11,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:28:55 PM,894.63,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:29:00 PM,900.64,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:29:05 PM,903.4,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:29:10 PM,905.65,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:29:15 PM,911.17,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:29:20 PM,923.2,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:29:25 PM,928.96,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:29:30 PM,931.97,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:29:35 PM,936.23,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:29:40 PM,936.98,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:29:45 PM,941.49,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:29:50 PM,943.24,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:29:55 PM,945.5,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:30:00 PM,945.75,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:30:05 PM,950.51,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:30:10 PM,952.26,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:30:15 PM,958.03,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:30:20 PM,960.03,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:30:25 PM,963.04,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:30:30 PM,964.79,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:30:35 PM,966.55,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:30:40 PM,967.55,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:30:45 PM,969.05,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:30:50 PM,970.06,NA,NA,NA,NA,NA,NA,NA,
6/18/2021,12:30:55 PM,972.81,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:31:00 PM,975.07,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:31:05 PM,975.32,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:31:10 PM,975.32,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:31:15 PM,975.32,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:31:20 PM,977.83,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:31:25 PM,980.33,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:31:30 PM,981.58,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:31:35 PM,981.58,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:31:40 PM,981.58,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:31:45 PM,981.58,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:31:50 PM,981.58,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:31:55 PM,982.84,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:32:00 PM,985.34,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:32:05 PM,985.34,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:32:10 PM,986.6,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:32:15 PM,986.6,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:32:20 PM,986.6,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:32:25 PM,987.85,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:32:30 PM,987.85,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:32:35 PM,989.1,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:32:40 PM,990.36,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:32:45 PM,991.61,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:32:50 PM,991.61,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:32:55 PM,992.86,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:33:00 PM,992.86,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:33:05 PM,992.86,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:33:10 PM,992.86,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:33:15 PM,992.86,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:33:20 PM,993.11,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:33:25 PM,992.86,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:33:30 PM,993.11,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:33:35 PM,992.86,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:33:40 PM,993.11,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:33:45 PM,992.61,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:33:50 PM,993.11,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:33:55 PM,992.61,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:34:00 PM,993.11,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:34:05 PM,992.61,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:34:10 PM,994.36,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:34:15 PM,995.12,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:34:20 PM,997.12,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:34:25 PM,997.62,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:34:30 PM,999.63,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:34:35 PM,1000.13,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:34:40 PM,1000.88,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:34:45 PM,1000.13,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:34:50 PM,1000.88,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:34:55 PM,1000.13,1,Main stem,4,NA,NA,NA,NA,
6/18/2021,12:35:00 PM,1002.13,1,Main stem,4,-0.329016019,-78.20063456,NA,NA,
6/18/2021,12:35:05 PM,1002.63,1,Main stem,4,-0.329016019,-78.20063456,NA,NA,
6/18/2021,12:35:10 PM,1003.39,1,Main stem,4,-0.329016019,-78.20063456,NA,NA,
6/18/2021,12:35:15 PM,1002.63,1,Main stem,4,-0.329016019,-78.20063456,NA,NA,
6/18/2021,12:35:20 PM,1003.39,1,Main stem,4,-0.329016019,-78.20063456,NA,NA,
6/18/2021,12:35:25 PM,1002.63,1,Main stem,4,-0.329016019,-78.20063456,NA,NA,
6/18/2021,12:35:30 PM,1003.39,1,Main stem,4,-0.329016019,-78.20063456,NA,NA,
6/18/2021,12:35:35 PM,1003.89,1,Main stem,4,-0.329016019,-78.20063456,NA,NA,
6/18/2021,12:35:40 PM,1005.64,1,Main stem,4,-0.329016019,-78.20063456,NA,NA,
6/18/2021,12:35:45 PM,1005.39,1,Main stem,4,-0.329016019,-78.20063456,NA,NA,
6/18/2021,12:35:50 PM,1005.89,1,Main stem,4,-0.329016019,-78.20063456,NA,NA,
6/18/2021,12:35:55 PM,1006.64,1,Main stem,4,-0.329016019,-78.20063456,NA,NA,
6/18/2021,12:36:00 PM,1006.89,1,Main stem,4,-0.329016019,-78.20063456,NA,NA,
6/18/2021,12:36:05 PM,1006.64,1,Main stem,4,-0.329016019,-78.20063456,NA,NA,
6/18/2021,12:36:10 PM,1006.89,1,Main stem,4,-0.329016019,-78.20063456,NA,NA,
6/18/2021,12:36:15 PM,1006.64,1,Main stem,4,-0.329016019,-78.20063456,NA,NA,
6/18/2021,12:36:20 PM,1006.89,1,Main stem,4,-0.329016019,-78.20063456,NA,NA,
6/18/2021,12:36:25 PM,1006.64,1,Main stem,4,-0.329016019,-78.20063456,NA,NA,
6/18/2021,12:36:30 PM,1006.89,1,Main stem,4,-0.329016019,-78.20063456,NA,NA,
6/18/2021,12:36:35 PM,1008.15,1,Main stem,4,-0.329016019,-78.20063456,NA,NA,
6/18/2021,12:36:40 PM,1008.15,1,Main stem,4,-0.329016019,-78.20063456,NA,NA,
6/18/2021,12:36:45 PM,1008.15,1,Main stem,4,-0.329016019,-78.20063456,NA,NA,
6/18/2021,12:36:50 PM,1008.15,1,Main stem,4,-0.329016019,-78.20063456,NA,NA,
6/18/2021,12:36:55 PM,1006.89,1,Main stem,4,-0.329016019,-78.20063456,NA,NA,
6/18/2021,12:37:00 PM,1005.39,1,Main stem,4,-0.329016019,-78.20063456,NA,NA,
6/18/2021,12:37:05 PM,1005.64,1,Main stem,4,-0.329016019,-78.20063456,NA,NA,
6/18/2021,12:37:10 PM,1005.64,1,Main stem,4,-0.329016019,-78.20063456,NA,NA,
6/18/2021,12:37:15 PM,1006.89,1,Main stem,4,-0.329016019,-78.20063456,NA,NA,
6/18/2021,12:37:20 PM,1006.64,1,Main stem,4,-0.329016019,-78.20063456,NA,NA,
6/18/2021,12:37:25 PM,1006.89,1,Main stem,4,-0.329016019,-78.20063456,NA,NA,
